date_obj,Gnome%20spice price
2015-09-11,76
2015-09-12,76
2015-09-13,76
2015-09-14,77
2015-09-15,77
2015-09-16,77
2015-09-17,77
2015-09-18,77
2015-09-19,77
2015-09-20,77
2015-09-21,77
2015-09-22,79
2015-09-23,79
2015-09-24,79
2015-09-25,79
2015-09-27,82
2015-09-28,82
2015-09-29,82
2015-09-30,86
2015-10-05,87
2015-10-06,87
2015-10-07,87
2015-10-08,91
2015-10-09,91
2015-10-10,91
2015-10-11,91
2015-10-12,95
2015-10-13,95
2015-10-14,95
2015-10-15,95
2015-10-16,99
2015-10-17,99
2015-10-18,99
2015-10-19,99
2015-10-20,104
2015-10-22,104
2015-10-23,104
2015-10-24,109
2015-10-25,109
2015-10-26,109
2015-10-27,110
2015-10-29,110
2015-10-30,110
2015-10-31,116
2015-11-01,116
2015-11-02,116
2015-11-03,116
2015-11-04,116
2015-11-05,120
2015-11-06,120
2015-11-07,120
2015-11-08,120
2015-11-09,120
2015-11-10,119
2015-11-11,119
2015-11-12,119
2015-11-13,119
2015-11-14,119
2015-11-15,124
2015-11-16,124
2015-11-17,124
2015-11-18,124
2015-11-19,128
2015-11-20,128
2015-11-21,128
2015-11-22,128
2015-11-23,128
2015-11-24,134
2015-11-25,134
2015-11-26,134
2015-11-27,134
2015-11-28,134
2015-11-29,134
2015-11-30,134
2015-12-01,137
2015-12-02,137
2015-12-03,137
2015-12-04,137
2015-12-05,142
2015-12-06,142
2015-12-07,142
2015-12-08,142
2015-12-09,145
2015-12-10,145
2015-12-11,145
2015-12-12,145
2015-12-13,149
2015-12-14,149
2015-12-15,149
2015-12-16,149
2015-12-17,152
2015-12-18,152
2015-12-19,152
2015-12-20,155
2015-12-21,155
2015-12-22,155
2015-12-23,155
2015-12-24,155
2015-12-25,155
2015-12-26,155
2015-12-27,154
2015-12-28,154
2015-12-29,154
2015-12-30,159
2015-12-31,159
2016-01-01,159
2016-01-02,159
2016-01-03,162
2016-01-04,162
2016-01-05,166
2016-01-06,166
2016-01-07,166
2016-01-08,167
2016-01-09,167
2016-01-10,167
2016-01-11,166
2016-01-12,166
2016-01-13,166
2016-01-14,170
2016-01-15,170
2016-01-16,170
2016-01-17,172
2016-01-18,172
2016-01-19,172
2016-01-20,169
2016-01-21,169
2016-01-22,169
2016-01-23,169
2016-01-24,172
2016-01-25,172
2016-01-26,172
2016-01-27,170
2016-01-28,170
2016-01-29,170
2016-01-30,170
2016-01-31,175
2016-02-01,175
2016-02-02,175
2016-02-03,175
2016-02-04,175
2016-02-05,175
2016-02-06,182
2016-02-07,182
2016-02-08,182
2016-02-09,182
2016-02-10,185
2016-02-11,185
2016-02-12,185
2016-02-13,192
2016-02-14,192
2016-02-15,192
2016-02-16,192
2016-02-17,198
2016-02-18,198
2016-02-19,198
2016-02-20,198
2016-02-21,201
2016-02-22,201
2016-02-23,201
2016-02-24,201
2016-02-25,200
2016-02-26,200
2016-02-27,200
2016-02-28,200
2016-02-29,205
2016-03-01,205
2016-03-02,205
2016-03-03,207
2016-03-04,207
2016-03-05,207
2016-03-06,212
2016-03-07,212
2016-03-08,212
2016-03-09,212
2016-03-10,220
2016-03-11,220
2016-03-12,220
2016-03-13,224
2016-03-14,224
2016-03-15,224
2016-03-16,226
2016-03-17,226
2016-03-18,226
2016-03-19,231
2016-03-20,231
2016-03-21,231
2016-03-22,228
2016-03-23,228
2016-03-24,228
2016-03-25,228
2016-03-26,228
2016-03-27,228
2016-03-28,225
2016-03-29,225
2016-03-30,225
2016-03-31,225
2016-04-01,230
2016-04-02,230
2016-04-03,230
2016-04-04,233
2016-04-05,233
2016-04-06,233
2016-04-07,236
2016-04-08,236
2016-04-09,236
2016-04-10,240
2016-04-11,240
2016-04-12,240
2016-04-13,240
2016-04-14,239
2016-04-15,239
2016-04-16,239
2016-04-17,241
2016-04-18,241
2016-04-19,240
2016-04-20,240
2016-04-21,240
2016-04-22,240
2016-04-23,248
2016-04-24,248
2016-04-25,248
2016-04-26,256
2016-04-27,256
2016-04-28,256
2016-04-29,253
2016-04-30,253
2016-05-01,253
2016-05-02,264
2016-05-03,264
2016-05-04,264
2016-05-05,277
2016-05-06,277
2016-05-07,277
2016-05-08,277
2016-05-09,283
2016-05-10,283
2016-05-11,283
2016-05-12,291
2016-05-13,291
2016-05-14,291
2016-05-15,296
2016-05-16,296
2016-05-17,296
2016-05-18,299
2016-05-19,299
2016-05-22,298
2016-05-23,298
2016-05-24,301
2016-05-25,301
2016-05-26,301
2016-05-27,307
2016-05-28,307
2016-05-29,306
2016-05-30,306
2016-05-31,306
2016-06-01,300
2016-06-02,300
2016-06-03,300
2016-06-04,291
2016-06-05,291
2016-06-06,291
2016-06-07,295
2016-06-08,295
2016-06-09,289
2016-06-10,289
2016-06-11,289
2016-06-12,274
2016-06-13,274
2016-06-14,274
2016-06-15,260
2016-06-16,260
2016-06-17,247
2016-06-18,247
2016-06-19,234
2016-06-20,234
2016-06-21,222
2016-06-22,222
2016-06-23,211
2016-06-24,211
2016-06-25,211
2016-06-26,200
2016-06-27,200
2016-06-28,190
2016-06-29,190
2016-06-30,181
2016-07-01,181
2016-07-02,184
2016-07-03,184
2016-07-04,184
2016-07-05,184
2016-07-06,184
2016-07-07,189
2016-07-08,189
2016-07-09,189
2016-07-10,187
2016-07-11,187
2016-07-12,187
2016-07-13,192
2016-07-14,192
2016-07-15,192
2016-07-16,185
2016-07-17,185
2016-07-18,185
2016-07-23,184
2016-07-24,184
2016-07-25,177
2016-07-26,177
2016-07-27,177
2016-07-28,177
2016-07-29,176
2016-07-30,176
2016-07-31,176
2016-08-01,176
2016-08-02,175
2016-08-03,175
2016-08-04,175
2016-08-05,175
2016-08-06,169
2016-08-07,169
2016-08-08,169
2016-08-09,171
2016-08-10,171
2016-08-11,171
2016-08-12,171
2016-08-13,174
2016-08-14,174
2016-08-15,174
2016-08-16,176
2016-08-17,176
2016-08-18,176
2016-08-19,176
2016-08-20,174
2016-08-21,174
2016-08-22,174
2016-08-23,172
2016-08-24,172
2016-08-25,172
2016-08-26,172
2016-08-28,174
2016-08-31,176
2016-09-01,176
2016-09-02,176
2016-09-03,176
2016-09-04,180
2016-09-05,180
2016-09-06,180
2016-09-07,175
2016-09-08,175
2016-09-09,175
2016-09-10,175
2016-09-11,173
2016-09-12,173
2016-09-13,173
2016-09-14,176
2016-09-15,176
2016-09-16,176
2016-09-17,177
2016-09-18,177
2016-09-19,177
2016-09-20,177
2016-09-21,181
2016-09-22,181
2016-09-23,181
2016-09-24,181
2016-09-25,183
2016-09-26,183
2016-09-27,183
2016-09-28,183
2016-09-29,181
2016-09-30,181
2016-10-01,181
2016-10-02,181
2016-10-03,181
2016-10-04,181
2016-10-05,181
2016-10-06,184
2016-10-07,184
2016-10-08,184
2016-10-09,184
2016-10-10,185
2016-10-11,185
2016-10-12,185
2016-10-13,190
2016-10-14,190
2016-10-15,190
2016-10-16,191
2016-10-17,191
2016-10-18,191
2016-10-19,189
2016-10-20,189
2016-10-21,189
2016-10-22,189
2016-10-23,185
2016-10-24,185
2016-10-25,185
2016-10-26,188
2016-10-27,188
2016-10-28,188
2016-10-29,188
2016-10-30,190
2016-10-31,190
2016-11-01,190
2016-11-02,199
2016-11-03,199
2016-11-04,199
2016-11-05,199
2016-11-06,209
2016-11-07,209
2016-11-08,209
2016-11-09,213
2016-11-10,213
2016-11-11,213
2016-11-12,203
2016-11-13,203
2016-11-14,203
2016-11-15,196
2016-12-07,195
2016-12-08,189
2016-12-09,189
2016-12-10,189
2016-12-11,197
2016-12-12,197
2016-12-13,197
2016-12-14,194
2016-12-15,194
2016-12-16,194
2016-12-17,204
2016-12-18,204
2016-12-19,204
2016-12-20,215
2016-12-21,215
2016-12-22,215
2016-12-23,226
2016-12-24,226
2016-12-25,226
2016-12-26,238
2016-12-27,238
2016-12-28,243
2016-12-29,243
2016-12-30,245
2016-12-31,245
2017-01-01,245
2017-01-02,247
2017-01-03,247
2017-01-04,241
2017-01-05,241
2017-01-06,241
2017-01-07,230
2017-01-08,230
2017-01-09,226
2017-01-10,226
2017-01-11,227
2017-01-12,227
2017-01-13,227
2017-01-14,227
2017-01-15,219
2017-01-16,219
2017-01-17,219
2017-01-18,219
2017-01-19,223
2017-01-20,223
2017-01-21,218
2017-01-22,218
2017-01-23,217
2017-01-27,221
2017-01-28,221
2017-01-29,220
2017-01-30,220
2017-01-31,220
2017-02-01,221
2017-02-02,221
2017-02-03,222
2017-02-04,222
2017-02-05,222
2017-02-06,222
2017-02-07,215
2017-02-08,215
2017-02-09,214
2017-02-10,211
2017-02-11,211
2017-02-12,208
2017-02-13,208
2017-02-14,209
2017-02-15,209
2017-02-16,213
2017-02-18,213
2017-02-19,215
2017-02-20,215
2017-02-21,205
2017-02-22,205
2017-02-23,205
2017-02-24,205
2017-02-25,205
2017-02-26,210
2017-02-27,210
2017-02-28,212
2017-03-01,212
2017-03-02,216
2017-03-03,216
2017-03-04,215
2017-03-05,215
2017-03-06,204
2017-03-07,204
2017-03-08,204
2017-03-09,197
2017-03-10,197
2017-03-11,189
2017-03-12,189
2017-03-13,190
2017-03-14,190
2017-03-15,196
2017-03-16,196
2017-03-17,193
2017-03-18,193
2017-03-19,193
2017-03-20,193
2017-03-21,196
2017-03-22,196
2017-03-23,193
2017-03-24,193
2017-03-25,198
2017-03-26,198
2017-03-27,208
2017-03-28,208
2017-03-29,218
2017-03-30,218
2017-03-31,212
2017-04-01,212
2017-04-02,212
2017-04-03,201
2017-04-04,201
2017-04-12,177
2017-04-13,168
2017-04-14,168
2017-04-15,172
2017-04-16,172
2017-04-17,172
2017-04-18,172
2017-04-19,169
2017-04-20,169
2017-04-21,171
2017-04-22,171
2017-04-23,168
2017-04-24,168
2017-04-25,173
2017-04-26,173
2017-04-27,173
2017-04-28,165
2017-04-29,165
2017-04-30,156
2017-05-01,156
2017-05-02,149
2017-05-03,149
2017-05-04,143
2017-05-05,143
2017-05-06,149
2017-05-07,149
2017-05-08,151
2017-05-09,151
2017-05-10,147
2017-05-11,147
2017-05-12,148
2017-05-13,148
2017-05-14,150
2017-05-15,150
2017-05-16,150
2017-05-17,149
2017-05-18,149
2017-05-19,149
2017-05-20,150
2017-05-21,150
2017-05-22,150
2017-05-23,156
2017-05-24,156
2017-05-25,156
2017-05-26,164
2017-05-27,164
2017-05-28,173
2017-05-29,173
2017-05-30,173
2017-05-31,181
2017-06-01,181
2017-06-02,171
2017-06-03,171
2017-06-04,171
2017-06-05,171
2017-06-06,170
2017-06-07,170
2017-06-08,170
2017-06-09,168
2017-06-10,168
2017-06-11,176
2017-06-12,176
2017-06-13,181
2017-06-14,181
2017-06-15,178
2017-06-16,178
2017-06-17,180
2017-06-18,180
2017-06-19,172
2017-06-20,172
2017-06-21,163
2017-06-22,163
2017-06-23,163
2017-06-24,154
2017-06-25,154
2017-06-26,146
2017-06-27,146
2017-06-28,140
2017-06-29,140
2017-06-30,134
2017-07-01,134
2017-07-02,134
2017-07-03,133
2017-07-04,133
2017-07-05,133
2017-07-06,135
2017-07-07,135
2017-07-08,135
2017-07-13,127
2017-07-14,124
2017-07-15,124
2017-07-16,124
2017-07-17,122
2017-07-18,122
2017-07-19,126
2017-07-20,126
2017-07-21,129
2017-07-22,129
2017-07-23,133
2017-07-24,133
2017-07-25,133
2017-07-26,127
2017-07-27,127
2017-07-28,126
2017-07-29,126
2017-07-30,123
2017-07-31,123
2017-08-01,123
2017-08-02,122
2017-08-03,122
2017-08-04,122
2017-08-05,121
2017-08-06,121
2017-08-09,116
2017-08-10,116
2017-08-11,112
2017-08-12,112
2017-08-13,110
2017-08-14,110
2017-08-15,115
2017-08-16,115
2017-08-17,117
2017-08-18,117
2017-08-19,117
2017-08-20,116
2017-08-21,116
2017-08-22,117
2017-08-23,117
2017-08-24,117
2017-08-25,116
2017-08-26,116
2017-08-27,114
2017-08-28,114
2017-08-29,114
2017-08-30,110
2017-08-31,110
2017-09-01,110
2017-09-02,111
2017-09-03,111
2017-09-04,111
2017-09-05,109
2017-09-06,109
2017-09-07,108
2017-09-08,108
2017-09-09,113
2017-09-10,113
2017-09-11,119
2017-09-12,119
2017-09-13,119
2017-09-14,125
2017-09-15,125
2017-09-16,125
2017-09-17,132
2017-09-18,132
2017-09-19,132
2017-09-20,139
2017-09-21,139
2017-09-22,144
2017-09-23,144
2017-09-24,144
2017-09-25,152
2017-09-26,152
2017-09-27,152
2017-09-28,157
2017-09-29,157
2017-09-30,164
2017-10-01,164
2017-10-02,173
2017-10-03,173
2017-10-04,173
2017-10-05,180
2017-10-06,180
2017-10-07,181
2017-10-08,181
2017-10-09,188
2017-10-10,188
2017-10-11,188
2017-10-12,192
2017-10-13,192
2017-10-14,202
2017-10-15,202
2017-10-16,200
2017-10-17,200
2017-10-18,200
2017-10-19,195
2017-10-20,195
2017-10-21,195
2017-10-22,186
2017-10-23,186
2017-10-24,186
2017-10-25,176
2017-10-26,176
2017-10-27,178
2017-10-28,178
2017-10-29,178
2017-10-30,185
2017-10-31,185
2017-11-01,185
2017-11-02,195
2017-11-03,195
2017-11-04,189
2017-11-05,189
2017-11-06,189
2017-11-07,183
2017-11-08,183
2017-11-09,176
2017-11-10,176
2017-11-11,176
2017-11-12,179
2017-11-13,179
2017-11-14,179
2017-11-15,182
2017-11-16,182
2017-11-17,180
2017-11-18,180
2017-11-19,180
2017-11-20,178
2017-11-21,178
2017-11-22,178
2017-11-23,178
2017-11-24,178
2017-11-25,178
2017-11-26,178
2017-11-27,178
2017-11-28,176
2017-11-29,176
2017-11-30,176
2017-12-01,170
2017-12-02,170
2017-12-03,170
2017-12-04,168
2017-12-05,168
2017-12-06,167
2017-12-07,167
2017-12-08,167
2017-12-09,173
2017-12-10,173
2017-12-11,176
2017-12-12,176
2017-12-13,176
2017-12-14,181
2017-12-15,181
2017-12-16,185
2017-12-17,185
2017-12-18,188
2017-12-19,188
2017-12-20,188
2017-12-21,191
2017-12-22,191
2017-12-23,191
2017-12-24,186
2017-12-25,186
2017-12-26,189
2017-12-27,189
2017-12-28,198
2017-12-29,198
2017-12-30,204
2017-12-31,204
2018-01-01,210
2018-01-02,210
2018-01-03,212
2018-01-04,212
2018-01-05,201
2018-01-06,201
2018-01-07,200
2018-01-08,200
2018-01-09,208
2018-01-10,208
2018-01-11,208
2018-01-12,207
2018-01-13,207
2018-01-14,217
2018-01-15,217
2018-01-16,212
2018-01-17,212
2018-01-18,207
2018-01-19,207
2018-01-20,205
2018-01-21,205
2018-01-22,201
2018-01-23,201
2018-01-24,191
2018-01-25,191
2018-01-26,181
2018-01-27,171
2018-01-28,162
2018-01-29,170
2018-01-30,169
2018-01-31,172
2018-02-01,172
2018-02-02,166
2018-02-03,171
2018-02-04,174
2018-02-05,174
2018-02-06,172
2018-02-07,170
2018-02-08,170
2018-02-09,164
2018-02-10,164
2018-02-11,160
2018-02-12,158
2018-02-13,158
2018-02-14,160
2018-02-15,159
2018-02-16,152
2018-02-17,151
2018-02-18,154
2018-02-19,154
2018-02-20,154
2018-02-21,148
2018-02-22,148
2018-02-23,142
2018-02-24,142
2018-02-25,136
2018-02-26,137
2018-02-27,139
2018-02-28,139
2018-03-01,139
2018-03-02,136
2018-03-03,132
2018-03-04,132
2018-03-05,125
2018-03-06,118
2018-03-07,112
2018-03-08,106
2018-03-09,102
2018-03-10,102
2018-03-11,103
2018-03-12,106
2018-03-13,108
2018-03-14,112
2018-03-15,118
2018-03-16,118
2018-03-17,121
2018-03-18,119
2018-03-20,125
2018-03-21,132
2018-03-23,139
2018-03-24,146
2018-03-25,151
2018-03-26,143
2018-03-27,135
2018-03-28,135
2018-03-29,128
2018-03-30,128
2018-03-31,121
2018-04-01,117
2018-04-02,120
2018-04-03,119
2018-04-04,119
2018-04-05,119
2018-04-06,119
2018-04-07,119
2018-04-08,119
2018-04-09,118
2018-04-10,118
2018-04-11,116
2018-04-12,116
2018-04-13,116
2018-04-14,113
2018-04-15,114
2018-04-16,114
2018-04-17,112
2018-04-18,112
2018-04-19,117
2018-04-20,123
2018-04-21,130
2018-04-22,130
2018-04-23,134
2018-04-24,134
2018-04-25,136
2018-04-26,136
2018-04-27,135
2018-04-28,137
2018-04-29,137
2018-04-30,137
2018-05-01,137
2018-05-03,138
2018-05-04,139
2018-05-05,136
2018-05-06,136
2018-05-07,135
2018-05-08,135
2018-05-09,138
2018-05-10,138
2018-05-11,141
2018-05-12,135
2018-05-13,135
2018-05-14,135
2018-05-15,135
2018-05-16,132
2018-05-17,132
2018-05-18,131
2018-05-19,132
2018-05-20,132
2018-05-21,129
2018-05-22,129
2018-05-23,132
2018-05-24,132
2018-05-25,131
2018-05-26,131
2018-05-27,131
2018-05-28,125
2018-05-29,118
2018-05-30,118
2018-05-31,114
2018-06-01,111
2018-06-02,108
2018-06-03,108
2018-06-04,104
2018-06-05,104
2018-06-06,103
2018-06-07,103
2018-06-08,104
2018-06-09,104
2018-06-10,105
2018-06-11,105
2018-06-12,104
2018-06-13,105
2018-06-14,104
2018-06-15,104
2018-06-16,101
2018-06-17,96
2018-06-18,95
2018-06-19,98
2018-06-20,98
2018-06-21,103
2018-06-22,105
2018-06-23,105
2018-06-24,105
2018-06-25,106
2018-06-26,106
2018-06-27,112
2018-06-28,112
2018-06-29,113
2018-06-30,113
2018-07-01,107
2018-07-02,107
2018-07-03,103
2018-07-04,103
2018-07-05,105
2018-07-06,103
2018-07-07,103
2018-07-08,100
2018-07-09,97
2018-07-10,98
2018-07-11,98
2018-07-12,98
2018-07-13,97
2018-07-14,97
2018-07-15,97
2018-07-16,94
2018-07-17,90
2018-07-18,90
2018-07-19,87
2018-07-20,84
2018-07-21,83
2018-07-22,82
2018-07-23,82
2018-07-24,82
2018-07-25,81
2018-07-26,80
2018-07-27,79
2018-07-28,79
2018-07-29,81
2018-07-30,83
2018-07-31,84
2018-08-01,84
2018-08-02,88
2018-08-03,88
2018-08-04,88
2018-08-05,88
2018-08-06,92
2018-08-07,97
2018-08-08,96
2018-08-09,96
2018-08-10,96
2018-08-11,98
2018-08-12,97
2018-08-14,96
2018-08-16,96
2018-08-17,93
2018-08-18,93
2018-08-19,92
2018-08-20,93
2018-08-21,93
2018-08-22,96
2018-08-23,96
2018-08-24,95
2018-08-25,95
2018-08-26,95
2018-08-27,98
2018-08-28,100
2018-08-29,100
2018-08-30,103
2018-08-31,109
2018-09-01,109
2018-09-02,109
2018-09-03,105
2018-09-04,107
2018-09-05,113
2018-09-06,113
2018-09-07,119
2018-09-08,125
2018-09-09,125
2018-09-10,127
2018-09-11,127
2018-09-12,134
2018-09-13,141
2018-09-14,145
2018-09-15,139
2018-09-16,139
2018-09-17,138
2018-09-18,145
2018-09-19,145
2018-09-20,148
2018-09-21,148
2018-09-22,154
2018-09-23,156
2018-09-24,153
2018-09-25,153
2018-09-26,146
2018-09-27,146
2018-09-28,148
2018-09-29,148
2018-09-30,149
2018-10-01,157
2018-10-02,165
2018-10-03,174
2018-10-04,174
2018-10-05,183
2018-10-06,186
2018-10-07,186
2018-10-08,190
2018-10-09,192
2018-10-10,187
2018-10-11,188
2018-10-12,188
2018-10-13,189
2018-10-14,189
2018-10-15,197
2018-10-16,197
2018-10-17,204
2018-10-18,215
2018-10-19,226
2018-10-20,226
2018-10-21,227
2018-10-22,225
2018-10-23,225
2018-10-24,230
2018-10-25,236
2018-10-26,236
2018-10-27,234
2018-10-28,226
2018-10-29,226
2018-10-30,219
2018-10-31,215
2018-11-01,211
2018-11-03,200
2018-11-04,202
2018-11-05,201
2018-11-06,204
2018-11-07,204
2018-11-08,203
2018-11-09,203
2018-11-10,197
2018-11-11,196
2018-11-12,197
2018-11-13,187
2018-11-14,178
2018-11-15,171
2018-11-16,167
2018-11-17,167
2018-11-18,171
2018-11-19,172
2018-11-20,168
2018-11-21,170
2018-11-22,161
2018-11-23,159
2018-11-24,158
2018-11-25,164
2018-11-26,171
2018-11-27,179
2018-11-28,183
2018-11-29,193
2018-12-01,214
2018-12-02,225
2018-12-03,231
2018-12-04,231
2018-12-05,229
2018-12-07,229
2018-12-09,209
2018-12-10,207
2018-12-11,203
2018-12-12,201
2018-12-13,209
2018-12-14,220
2018-12-15,229
2018-12-16,234
2018-12-17,229
2018-12-18,229
2018-12-19,226
2018-12-20,227
2018-12-21,227
2018-12-22,216
2018-12-23,214
2018-12-24,206
2018-12-25,204
2018-12-26,200
2018-12-27,196
2018-12-28,186
2018-12-29,176
2018-12-30,167
2018-12-31,158
2019-01-01,150
2019-01-02,142
2019-01-03,134
2019-01-04,138
2019-01-05,139
2019-01-06,136
2019-01-08,129
2019-01-10,116
2019-01-11,110
2019-01-12,104
2019-01-13,99
2019-01-14,95
2019-01-15,90
2019-01-16,85
2019-01-17,80
2019-01-18,76
2019-01-19,76
2019-01-20,79
2019-01-21,76
2019-01-22,73
2019-01-23,74
2019-01-24,70
2019-01-25,66
2019-01-26,67
2019-01-27,68
2019-01-28,68
2019-01-29,71
2019-01-30,69
2019-01-31,69
2019-02-01,66
2019-02-02,62
2019-02-03,60
2019-02-04,60
2019-02-05,59
2019-02-06,56
2019-02-07,55
2019-02-08,56
2019-02-09,57
2019-02-10,60
2019-02-11,62
2019-02-12,66
2019-02-13,67
2019-02-14,67
2019-02-15,69
2019-02-16,71
2019-02-17,68
2019-02-18,67
2019-02-19,68
2019-02-20,71
2019-02-21,75
2019-02-22,78
2019-02-23,74
2019-02-24,70
2019-02-25,66
2019-02-26,65
2019-02-27,65
2019-02-28,62
2019-03-01,64
2019-03-02,64
2019-03-03,68
2019-03-04,72
2019-03-05,76
2019-03-06,80
2019-03-07,84
2019-03-08,84
2019-03-09,89
2019-03-10,93
2019-03-11,89
2019-03-12,84
2019-03-13,84
2019-03-14,80
2019-03-15,79
2019-03-16,78
2019-03-17,78
2019-03-18,78
2019-03-19,76
2019-03-20,72
2019-03-21,72
2019-03-22,72
2019-03-23,72
2019-03-24,70
2019-03-25,70
2019-03-26,67
2019-03-27,67
2019-03-28,70
2019-03-29,71
2019-03-30,71
2019-03-31,74
2019-04-01,75
2019-04-02,73
2019-04-03,73
2019-04-04,77
2019-04-05,81
2019-04-06,81
2019-04-07,76
2019-04-08,73
2019-04-09,73
2019-04-10,69
2019-04-11,66
2019-04-12,69
2019-04-13,70
2019-04-14,71
2019-04-15,71
2019-04-16,68
2019-04-17,64
2019-04-18,60
2019-04-19,58
2019-04-20,57
2019-04-21,57
2019-04-22,59
2019-04-23,60
2019-04-24,61
2019-04-25,64
2019-04-26,66
2019-04-27,66
2019-04-28,70
2019-04-29,70
2019-04-30,68
2019-05-01,68
2019-05-02,68
2019-05-03,70
2019-05-04,74
2019-05-05,78
2019-05-06,78
2019-05-07,77
2019-05-08,77
2019-05-09,77
2019-05-10,76
2019-05-11,77
2019-05-12,74
2019-05-13,76
2019-05-14,80
2019-05-15,80
2019-05-16,83
2019-05-17,83
2019-05-18,88
2019-05-19,91
2019-05-20,95
2019-05-21,96
2019-05-22,92
2019-05-23,90
2019-05-24,92
2019-05-25,92
2019-05-26,91
2019-05-27,95
2019-05-28,100
2019-05-29,105
2019-05-30,110
2019-05-31,110
2019-06-01,104
2019-06-02,101
2019-06-03,104
2019-06-04,104
2019-06-05,105
2019-06-06,105
2019-06-07,102
2019-06-08,107
2019-06-09,102
2019-06-10,102
2019-06-11,106
2019-06-12,108
2019-06-13,114
2019-06-14,120
2019-06-15,120
2019-06-16,126
2019-06-17,126
2019-06-18,132
2019-06-19,132
2019-06-20,131
2019-06-21,131
2019-06-22,127
2019-06-23,125
2019-06-24,125
2019-06-25,130
2019-06-26,130
2019-06-27,128
2019-06-28,128
2019-06-29,128
2019-06-30,123
2019-07-01,123
2019-07-02,118
2019-07-03,114
2019-07-04,114
2019-07-05,116
2019-07-06,116
2019-07-07,111
2019-07-08,107
2019-07-09,107
2019-07-10,111
2019-07-11,111
2019-07-12,117
2019-07-13,117
2019-07-14,118
2019-07-15,118
2019-07-16,114
2019-07-17,119
2019-07-18,119
2019-07-19,119
2019-07-20,119
2019-07-21,123
2019-07-22,123
2019-07-23,130
2019-07-24,130
2019-07-25,137
2019-07-26,137
2019-07-27,140
2019-07-28,140
2019-07-29,137
2019-07-30,144
2019-07-31,144
2019-08-01,140
2019-08-02,140
2019-08-03,135
2019-08-04,135
2019-08-05,133
2019-08-06,133
2019-08-07,134
2019-08-08,134
2019-08-09,128
2019-08-10,128
2019-08-11,128
2019-08-12,126
2019-08-13,126
2019-08-14,126
2019-08-15,124
2019-08-16,127
2019-08-17,127
2019-08-18,130
2019-08-19,127
2019-08-20,127
2019-08-21,121
2019-08-22,124
2019-08-23,124
2019-08-24,123
2019-08-24,123
2019-08-25,123
2019-08-25,123
2019-08-26,128
