date_obj,Salve%20graveyard%20teleport%20(tablet) price
2017-02-16,3131
2017-02-18,3192
2017-02-19,3192
2017-02-20,3192
2017-02-21,3192
2017-02-22,3192
2017-02-23,3085
2017-02-24,3085
2017-02-25,3085
2017-02-26,3085
2017-02-27,3085
2017-02-28,3085
2017-03-01,3148
2017-03-02,3148
2017-03-03,3148
2017-03-05,3148
2017-03-06,3046
2017-03-07,3046
2017-03-08,3046
2017-03-09,3046
2017-03-10,3046
2017-03-11,3046
2017-03-12,3090
2017-03-13,3090
2017-03-14,3090
2017-03-15,3096
2017-03-16,3096
2017-03-17,3096
2017-03-18,3096
2017-03-19,3096
2017-03-20,2984
2017-03-21,2984
2017-03-22,2984
2017-03-23,2984
2017-03-24,2984
2017-03-25,2891
2017-03-26,2891
2017-03-27,2891
2017-03-28,2891
2017-03-29,2891
2017-03-30,2800
2017-03-31,2800
2017-04-01,2800
2017-04-02,2800
2017-04-03,2800
2017-04-04,2699
2017-04-12,2599
2017-04-13,2599
2017-04-14,2577
2017-04-15,2577
2017-04-16,2577
2017-04-17,2577
2017-04-18,2583
2017-04-19,2583
2017-04-20,2583
2017-04-21,2583
2017-04-22,2583
2017-04-23,2583
2017-04-24,2583
2017-04-25,2583
2017-04-26,2583
2017-04-27,2583
2017-04-28,2572
2017-04-29,2572
2017-04-30,2572
2017-05-01,2572
2017-05-02,2562
2017-05-03,2562
2017-05-04,2562
2017-05-05,2562
2017-05-06,2562
2017-05-07,2496
2017-05-08,2496
2017-05-09,2496
2017-05-10,2496
2017-05-11,2496
2017-05-12,2388
2017-05-13,2388
2017-05-14,2388
2017-05-15,2388
2017-05-16,2388
2017-05-17,2399
2017-05-18,2399
2017-05-19,2399
2017-05-20,2399
2017-05-21,2399
2017-05-22,2299
2017-05-23,2299
2017-05-24,2299
2017-05-25,2299
2017-05-26,2299
2017-05-27,2184
2017-05-28,2184
2017-05-29,2184
2017-05-30,2184
2017-05-31,2184
2017-06-01,2213
2017-06-02,2213
2017-06-03,2213
2017-06-06,2268
2017-06-07,2268
2017-06-08,2268
2017-06-09,2268
2017-06-10,2282
2017-06-11,2282
2017-06-12,2282
2017-06-13,2282
2017-06-14,2276
2017-06-15,2276
2017-06-16,2276
2017-06-17,2276
2017-06-18,2276
2017-06-19,2163
2017-06-20,2163
2017-06-21,2163
2017-06-22,2163
2017-06-23,2163
2017-06-24,2090
2017-06-25,2090
2017-06-26,2090
2017-06-27,2090
2017-06-28,2090
2017-06-29,2146
2017-06-30,2146
2017-07-01,2146
2017-07-02,2146
2017-07-03,2146
2017-07-04,2197
2017-07-05,2197
2017-07-06,2197
2017-07-07,2197
2017-07-08,2197
2017-07-13,2100
2017-07-14,1995
2017-07-15,1995
2017-07-16,1995
2017-07-17,1995
2017-07-18,1995
2017-07-19,2033
2017-07-20,2033
2017-07-21,2033
2017-07-22,2033
2017-07-23,2114
2017-07-24,2114
2017-07-25,2114
2017-07-26,2114
2017-07-27,2114
2017-07-28,2160
2017-07-29,2160
2017-07-30,2160
2017-07-31,2160
2017-08-01,2160
2017-08-02,2229
2017-08-03,2229
2017-08-04,2229
2017-08-05,2229
2017-08-06,2284
2017-08-09,2284
2017-08-10,2295
2017-08-11,2295
2017-08-12,2295
2017-08-13,2295
2017-08-14,2295
2017-08-15,2237
2017-08-17,2237
2017-08-18,2237
2017-08-19,2237
2017-08-20,2161
2017-08-21,2161
2017-08-22,2161
2017-08-23,2161
2017-08-24,2161
2017-08-25,2091
2017-08-26,2091
2017-08-27,2091
2017-08-28,2091
2017-08-29,2107
2017-08-30,2107
2017-08-31,2107
2017-09-01,2107
2017-09-02,2029
2017-09-03,2029
2017-09-04,2029
2017-09-05,2029
2017-09-06,2113
2017-09-07,2113
2017-09-08,2113
2017-09-09,2113
2017-09-10,2052
2017-09-11,2052
2017-09-12,2052
2017-09-13,2052
2017-09-14,1953
2017-09-15,1953
2017-09-16,1953
2017-09-17,1953
2017-09-19,1863
2017-09-20,1863
2017-09-21,1863
2017-09-22,1908
2017-09-23,1908
2017-09-24,1908
2017-09-25,1908
2017-09-26,1938
2017-09-27,1938
2017-09-28,1938
2017-09-29,1938
2017-09-30,1970
2017-10-01,1970
2017-10-02,1970
2017-10-03,1970
2017-10-04,1970
2017-10-05,2066
2017-10-06,2066
2017-10-07,2066
2017-10-08,2066
2017-10-09,2037
2017-10-10,2037
2017-10-11,2037
2017-10-12,2037
2017-10-13,1972
2017-10-14,1972
2017-10-15,1972
2017-10-16,1972
2017-10-17,1972
2017-10-18,2007
2017-10-19,2007
2017-10-20,2007
2017-10-21,2007
2017-10-22,1935
2017-10-23,1935
2017-10-24,1935
2017-10-25,1935
2017-10-26,1869
2017-10-27,1869
2017-10-28,1869
2017-10-29,1869
2017-10-30,1840
2017-10-31,1840
2017-11-01,1840
2017-11-02,1840
2017-11-03,1840
2017-11-04,1760
2017-11-05,1760
2017-11-06,1760
2017-11-07,1760
2017-11-08,1760
2017-11-09,1706
2017-11-10,1706
2017-11-11,1706
2017-11-12,1706
2017-11-13,1620
2017-11-14,1620
2017-11-15,1620
2017-11-16,1620
2017-11-17,1580
2017-11-18,1580
2017-11-19,1580
2017-11-20,1580
2017-11-21,1600
2017-11-22,1600
2017-11-23,1600
2017-11-24,1600
2017-11-25,1603
2017-11-26,1603
2017-11-27,1603
2017-11-28,1603
2017-11-29,1603
2017-11-30,1605
2017-12-01,1605
2017-12-02,1605
2017-12-03,1605
2017-12-04,1588
2017-12-05,1588
2017-12-06,1588
2017-12-07,1588
2017-12-08,1627
2017-12-09,1627
2017-12-10,1627
2017-12-11,1627
2017-12-12,1685
2017-12-13,1685
2017-12-14,1685
2017-12-15,1685
2017-12-16,1685
2017-12-17,1746
2017-12-18,1746
2017-12-19,1746
2017-12-20,1746
2017-12-21,1822
2017-12-22,1822
2017-12-23,1822
2017-12-24,1822
2017-12-25,1822
2017-12-26,1841
2017-12-27,1841
2017-12-28,1841
2017-12-29,1841
2017-12-30,1835
2017-12-31,1835
2018-01-01,1835
2018-01-02,1835
2018-01-03,1778
2018-01-04,1778
2018-01-05,1778
2018-01-06,1728
2018-01-07,1728
2018-01-08,1728
2018-01-09,1728
2018-01-10,1685
2018-01-11,1685
2018-01-12,1685
2018-01-13,1685
2018-01-14,1614
2018-01-15,1614
2018-01-16,1614
2018-01-17,1629
2018-01-18,1629
2018-01-19,1629
2018-01-20,1629
2018-01-21,1675
2018-01-22,1675
2018-01-23,1675
2018-01-24,1742
2018-01-25,1742
2018-01-26,1742
2018-01-27,1727
2018-01-28,1727
2018-01-29,1745
2018-01-30,1745
2018-02-01,1745
2018-02-02,1693
2018-02-03,1693
2018-02-04,1629
2018-02-05,1629
2018-02-06,1629
2018-02-07,1575
2018-02-08,1575
2018-02-09,1575
2018-02-10,1574
2018-02-11,1574
2018-02-12,1620
2018-02-13,1620
2018-02-14,1620
2018-02-15,1692
2018-02-16,1692
2018-02-17,1692
2018-02-18,1772
2018-02-19,1772
2018-02-20,1854
2018-02-21,1854
2018-02-22,1854
2018-02-23,1947
2018-02-24,1947
2018-02-25,1947
2018-02-26,1994
2018-02-27,1994
2018-02-28,1994
2018-03-01,2028
2018-03-02,2028
2018-03-03,1961
2018-03-04,1961
2018-03-05,1961
2018-03-06,1925
2018-03-07,1925
2018-03-08,1925
2018-03-09,1942
2018-03-10,1942
2018-03-11,1942
2018-03-12,1964
2018-03-13,1964
2018-03-14,1964
2018-03-15,2020
2018-03-16,2020
2018-03-17,2020
2018-03-18,2026
2018-03-19,2026
2018-03-20,2026
2018-03-21,2022
2018-03-23,2022
2018-03-24,2006
2018-03-26,2006
2018-03-27,2041
2018-03-28,2041
2018-03-29,2041
2018-03-30,1974
2018-03-31,1974
2018-04-01,1974
2018-04-02,1941
2018-04-03,1941
2018-04-04,1941
2018-04-05,1949
2018-04-06,1949
2018-04-08,1896
2018-04-09,1896
2018-04-10,1896
2018-04-11,1827
2018-04-12,1827
2018-04-13,1827
2018-04-14,1762
2018-04-15,1762
2018-04-16,1762
2018-04-17,1708
2018-04-18,1708
2018-04-19,1708
2018-04-20,1708
2018-04-21,1675
2018-04-22,1675
2018-04-23,1675
2018-04-24,1630
2018-04-25,1630
2018-04-26,1630
2018-04-27,1707
2018-04-28,1707
2018-04-29,1707
2018-04-30,1709
2018-05-01,1709
2018-05-02,1709
2018-05-03,1709
2018-05-04,1686
2018-05-05,1686
2018-05-06,1686
2018-05-07,1685
2018-05-08,1685
2018-05-09,1685
2018-05-10,1627
2018-05-11,1627
2018-05-12,1627
2018-05-13,1627
2018-05-14,1566
2018-05-15,1566
2018-05-16,1566
2018-05-17,1515
2018-05-18,1515
2018-05-19,1502
2018-05-20,1502
2018-05-21,1502
2018-05-22,1570
2018-05-23,1570
2018-05-24,1570
2018-05-25,1630
2018-05-26,1630
2018-05-27,1630
2018-05-28,1602
2018-05-29,1602
2018-05-30,1602
2018-05-31,1678
2018-06-01,1678
2018-06-02,1760
2018-06-03,1760
2018-06-04,1760
2018-06-05,1848
2018-06-06,1848
2018-06-07,1848
2018-06-08,1941
2018-06-09,1941
2018-06-10,1941
2018-06-11,2038
2018-06-12,2038
2018-06-13,2077
2018-06-14,2077
2018-06-15,2077
2018-06-16,2091
2018-06-17,2091
2018-06-18,2091
2018-06-19,1986
2018-06-20,1986
2018-06-21,1986
2018-06-22,1927
2018-06-23,1927
2018-06-24,1927
2018-06-25,1837
2018-06-26,1837
2018-06-27,1837
2018-06-28,1896
2018-06-29,1896
2018-06-30,1896
2018-07-01,1980
2018-07-02,1980
2018-07-03,1980
2018-07-04,2069
2018-07-05,2069
2018-07-06,2069
2018-07-07,2059
2018-07-08,2059
2018-07-09,2059
2018-07-10,2072
2018-07-11,2072
2018-07-12,2072
2018-07-13,2072
2018-07-14,2010
2018-07-15,2010
2018-07-16,2010
2018-07-17,1929
2018-07-18,1929
2018-07-19,1929
2018-07-20,1832
2018-07-21,1832
2018-07-22,1740
2018-07-23,1740
2018-07-24,1729
2018-07-25,1729
2018-07-26,1729
2018-07-27,1771
2018-07-28,1771
2018-07-29,1771
2018-07-30,1753
2018-07-31,1753
2018-08-01,1775
2018-08-02,1775
2018-08-03,1846
2018-08-04,1846
2018-08-05,1917
2018-08-06,1917
2018-08-07,1917
2018-08-08,1985
2018-08-09,1985
2018-08-10,1985
2018-08-11,2082
2018-08-12,2082
2018-08-14,2182
2018-08-16,2103
2018-08-17,2001
2018-08-18,2001
2018-08-19,2001
2018-08-20,1904
2018-08-21,1904
2018-08-22,1825
2018-08-23,1825
2018-08-24,1743
2018-08-25,1743
2018-08-26,1737
2018-08-27,1737
2018-08-28,1800
2018-08-29,1800
2018-08-30,1800
2018-08-31,1743
2018-09-01,1743
2018-09-02,1730
2018-09-03,1730
2018-09-04,1710
2018-09-05,1710
2018-09-06,1710
2018-09-07,1718
2018-09-08,1718
2018-09-09,1763
2018-09-10,1763
2018-09-11,1763
2018-09-12,1774
2018-09-13,1774
2018-09-14,1704
2018-09-15,1704
2018-09-16,1677
2018-09-17,1677
2018-09-18,1698
2018-09-20,1641
2018-09-21,1641
2018-09-22,1670
2018-09-23,1670
2018-09-24,1692
2018-09-25,1692
2018-09-26,1688
2018-09-27,1688
2018-09-28,1665
2018-09-29,1665
2018-09-30,1668
2018-10-02,1658
2018-10-03,1658
2018-10-04,1727
2018-10-05,1727
2018-10-06,1810
2018-10-07,1810
2018-10-08,1876
2018-10-09,1876
2018-10-10,1952
2018-10-11,1952
2018-10-12,2000
2018-10-13,2000
2018-10-14,1919
2018-10-15,1919
2018-10-16,1837
2018-10-17,1837
2018-10-18,1774
2018-10-19,1774
2018-10-20,1774
2018-10-21,1781
2018-10-22,1781
2018-10-23,1837
2018-10-24,1837
2018-10-25,1927
2018-10-26,1927
2018-10-27,2001
2018-10-28,2001
2018-10-29,2029
2018-10-30,2029
2018-10-31,2124
2018-11-01,2124
2018-11-03,2231
2018-11-04,2343
2018-11-05,2461
2018-11-06,2461
2018-11-07,2527
2018-11-08,2527
2018-11-09,2520
2018-11-10,2511
2018-11-11,2511
2018-11-12,2472
2018-11-13,2472
2018-11-14,2398
2018-11-15,2398
2018-11-16,2458
2018-11-17,2458
2018-11-18,2535
2018-11-19,2535
2018-11-20,2634
2018-11-21,2634
2018-11-22,2699
2018-11-23,2699
2018-11-24,2649
2018-11-25,2575
2018-11-26,2575
2018-11-27,2539
2018-11-28,2449
2018-11-29,2449
2018-12-01,2313
2018-12-02,2280
2018-12-03,2280
2018-12-04,2275
2018-12-05,2253
2018-12-07,2264
2018-12-09,2307
2018-12-11,2249
2018-12-12,2249
2018-12-13,2206
2018-12-14,2206
2018-12-15,2203
2018-12-16,2123
2018-12-17,2123
2018-12-18,2082
2018-12-19,2082
2018-12-20,2108
2018-12-21,2187
2018-12-22,2187
2018-12-23,2266
2018-12-24,2253
2018-12-25,2253
2018-12-26,2315
2018-12-27,2360
2018-12-28,2360
2018-12-29,2466
2018-12-30,2466
2018-12-31,2538
2019-01-01,2538
2019-01-02,2593
2019-01-03,2570
2019-01-04,2570
2019-01-05,2515
2019-01-06,2427
2019-01-08,2416
2019-01-10,2437
2019-01-11,2544
2019-01-12,2529
2019-01-13,2441
2019-01-14,2364
2019-01-15,2317
2019-01-16,2313
2019-01-17,2300
2019-01-18,2299
2019-01-19,2287
2019-01-20,2274
2019-01-21,2274
2019-01-22,2289
2019-01-23,2310
2019-01-24,2310
2019-01-25,2250
2019-01-26,2166
2019-01-27,2108
2019-01-28,2061
2019-01-29,2035
2019-01-30,1981
2019-01-31,1981
2019-02-01,1973
2019-02-02,1973
2019-02-03,1981
2019-02-04,1981
2019-02-05,2002
2019-02-06,2002
2019-02-07,1977
2019-02-08,2060
2019-02-09,2015
2019-02-10,1996
2019-02-11,1988
2019-02-12,1988
2019-02-13,2013
2019-02-14,2013
2019-02-15,1995
2019-02-16,1993
2019-02-17,2000
2019-02-18,1932
2019-02-19,1872
2019-02-20,1889
2019-02-21,1871
2019-02-22,1871
2019-02-23,1830
2019-02-24,1784
2019-02-25,1773
2019-02-26,1763
2019-02-27,1763
2019-02-28,1763
2019-03-01,1756
2019-03-02,1741
2019-03-03,1760
2019-03-04,1808
2019-03-05,1814
2019-03-06,1839
2019-03-07,1919
2019-03-08,1919
2019-03-09,2009
2019-03-10,2109
2019-03-11,2213
2019-03-12,2320
2019-03-13,2320
2019-03-14,2436
2019-03-15,2436
2019-03-16,2506
2019-03-17,2427
2019-03-18,2427
2019-03-19,2312
2019-03-20,2396
2019-03-21,2516
2019-03-22,2516
2019-03-23,2529
2019-03-24,2405
2019-03-25,2405
2019-03-26,2284
2019-03-27,2284
2019-03-28,2201
2019-03-29,2234
2019-03-30,2234
2019-03-31,2346
2019-04-01,2464
2019-04-02,2464
2019-04-03,2588
2019-04-04,2715
2019-04-05,2846
2019-04-06,2846
2019-04-07,2983
2019-04-08,2898
2019-04-09,2898
2019-04-10,2865
2019-04-11,2831
2019-04-12,2845
2019-04-13,2826
2019-04-14,2730
2019-04-15,2730
2019-04-16,2599
2019-04-17,2599
2019-04-18,2510
2019-04-19,2510
2019-04-20,2406
2019-04-21,2406
2019-04-22,2310
2019-04-23,2287
2019-04-24,2287
2019-04-25,2218
2019-04-26,2139
2019-04-27,2139
2019-04-28,2072
2019-04-29,1986
2019-04-30,1963
2019-05-01,1963
2019-05-02,1945
2019-05-03,2029
2019-05-04,2090
2019-05-05,2083
2019-05-06,2083
2019-05-07,2096
2019-05-08,2096
2019-05-09,2062
2019-05-10,1988
2019-05-11,1944
2019-05-12,1925
2019-05-13,1932
2019-05-14,1913
2019-05-15,1913
2019-05-16,1900
2019-05-17,1900
2019-05-18,1911
2019-05-19,1911
2019-05-20,1951
2019-05-21,1951
2019-05-22,1995
2019-05-23,1989
2019-05-24,1989
2019-05-25,2081
2019-05-26,2081
2019-05-27,2181
2019-05-28,2261
2019-05-29,2347
2019-05-30,2347
2019-05-31,2330
2019-06-01,2285
2019-06-02,2294
2019-06-03,2291
2019-06-04,2339
2019-06-05,2446
2019-06-06,2503
2019-06-07,2395
2019-06-08,2300
2019-06-09,2333
2019-06-10,2333
2019-06-11,2349
2019-06-12,2390
2019-06-13,2469
2019-06-14,2570
2019-06-15,2570
2019-06-16,2441
2019-06-17,2318
2019-06-18,2318
2019-06-19,2225
2019-06-20,2219
2019-06-21,2219
2019-06-22,2189
2019-06-23,2168
2019-06-24,2168
2019-06-25,2090
2019-06-26,2090
2019-06-27,1990
2019-06-28,1990
2019-06-29,1903
2019-06-30,1839
2019-07-01,1839
2019-07-02,1755
2019-07-03,1707
2019-07-04,1707
2019-07-05,1676
2019-07-06,1676
2019-07-07,1593
2019-07-08,1593
2019-07-09,1650
2019-07-10,1666
2019-07-11,1666
2019-07-12,1632
2019-07-13,1632
2019-07-14,1633
2019-07-15,1633
2019-07-16,1593
2019-07-17,1631
2019-07-18,1631
2019-07-19,1648
2019-07-20,1648
2019-07-21,1704
2019-07-22,1770
2019-07-23,1854
2019-07-24,1854
2019-07-25,1947
2019-07-26,1947
2019-07-27,2045
2019-07-28,2045
2019-07-29,2148
2019-07-30,2233
2019-07-31,2336
2019-08-01,2336
2019-08-02,2343
2019-08-03,2273
2019-08-04,2273
2019-08-05,2212
2019-08-06,2212
2019-08-07,2272
2019-08-08,2272
2019-08-09,2183
2019-08-10,2103
2019-08-11,2103
2019-08-12,2021
2019-08-13,2021
2019-08-14,1941
2019-08-15,1907
2019-08-16,2003
2019-08-17,2003
2019-08-18,2053
2019-08-19,2029
2019-08-20,2029
2019-08-21,2060
2019-08-22,1960
2019-08-23,1960
2019-08-24,1875
2019-08-24,1875
2019-08-25,1875
2019-08-25,1875
2019-08-26,1844
2019-08-26,1844
2019-08-27,1844
2019-08-27,1844
2019-08-28,1889
2019-08-29,1889
2019-08-30,1888
2019-08-31,1888
2019-09-01,1953
2019-09-02,1953
2019-09-03,1978
2019-09-04,1972
2019-09-05,1972
2019-09-06,2046
2019-09-07,2102
2019-09-08,2202
2019-09-09,2202
2019-09-10,2260
2019-09-11,2198
2019-09-12,2198
2019-09-13,2110
2019-09-14,2110
2019-09-15,2011
2019-09-16,1985
2019-09-17,1985
2019-09-18,2007
2019-09-19,2007
2019-09-20,2064
2019-09-21,2082
2019-09-22,2082
2019-09-23,2091
2019-09-24,2091
2019-09-25,2018
2019-09-26,2049
2019-09-27,2049
2019-09-28,2071
2019-09-29,2071
2019-09-30,2019
2019-10-01,2003
2019-10-02,2003
2019-10-03,2100
2019-10-04,2100
2019-10-05,2168
2019-10-06,2228
2019-10-07,2228
2019-10-08,2141
2019-10-09,2141
2019-10-10,2036
2019-10-11,2036
2019-10-12,1951
2019-10-13,1952
2019-10-14,1999
2019-10-15,1999
2019-10-16,2088
2019-10-17,2088
2019-10-18,2170
2019-10-19,2265
2019-10-20,2265
2019-10-21,2378
2019-10-22,2378
2019-10-23,2330
2019-10-24,2330
2019-10-25,2236
2019-10-26,2145
2019-10-27,2145
2019-10-28,2168
2019-10-29,2168
2019-10-30,2119
2019-10-31,2042
2019-11-01,2042
2019-11-02,1985
2019-11-03,2045
2019-11-04,2087
2019-11-05,2087
2019-11-06,2192
2019-11-07,2192
2019-11-08,2302
2019-11-09,2412
2019-11-10,2479
2019-11-11,2490
2019-11-12,2490
2019-11-13,2426
2019-11-14,2426
2019-11-15,2377
2019-11-16,2361
2019-11-17,2361
2019-11-18,2316
2019-11-19,2316
2019-11-20,2428
2019-11-21,2428
2019-11-22,2550
2019-11-23,2550
2019-11-24,2678
2019-11-25,2736
2019-11-26,2616
2019-11-27,2616
2019-11-28,2485
2019-11-29,2485
2019-11-30,2360
2019-12-01,2360
2019-12-02,2245
2019-12-03,2282
2019-12-04,2282
2019-12-05,2290
2019-12-06,2290
2019-12-07,2231
2019-12-08,2231
2019-12-09,2158
2019-12-10,2178
2019-12-11,2178
2019-12-12,2129
2019-12-13,2124
2019-12-14,2124
2019-12-15,2212
2019-12-16,2212
2019-12-17,2236
2019-12-18,2236
2019-12-19,2253
2019-12-20,2226
2019-12-21,2196
2019-12-22,2193
2019-12-23,2193
2019-12-24,2162
2019-12-25,2242
2019-12-26,2242
2019-12-27,2286
2019-12-28,2389
2019-12-29,2389
2019-12-30,2424
2019-12-31,2429
2020-01-01,2541
2020-01-02,2623
2020-01-03,2623
2020-01-04,2607
2020-01-05,2722
2020-01-06,2855
2020-01-07,2982
2020-01-08,2982
2020-01-09,2999
2020-01-10,2852
2020-01-11,2709
2020-01-12,2573
2020-01-13,2573
2020-01-14,2444
2020-01-15,2406
2020-01-16,2522
2020-01-17,2462
2020-01-18,2462
2020-01-19,2383
2020-01-20,2383
2020-01-21,2328
2020-01-22,2281
2020-01-23,2242
2020-01-24,2129
2020-01-25,2129
2020-01-26,2164
2020-01-27,2127
2020-01-28,2127
2020-01-29,2143
2020-01-30,2187
2020-01-31,2187
2020-02-01,2233
2020-02-02,2231
2020-02-03,2276
2020-02-04,2268
2020-02-05,2306
2020-02-06,2255
2020-02-07,2194
2020-02-08,2182
2020-02-09,2189
2020-02-10,2124
2020-02-11,2124
2020-02-12,2100
2020-02-13,2100
2020-02-14,2056
2020-02-15,2056
2020-02-16,1998
2020-02-17,1982
2020-02-18,2000
2020-02-19,2000
2020-02-20,1961
2020-02-21,1961
2020-02-22,1937
2020-02-23,1975
2020-02-24,1982
2020-02-25,2039
2020-02-26,2140
2020-02-27,2089
2020-02-28,2112
2020-02-29,2112
2020-03-01,2038
2020-03-02,1957
2020-03-03,1931
2020-03-04,1931
2020-03-05,1952
2020-03-06,2010
2020-03-07,2025
2020-03-08,2119
2020-03-09,2200
2020-03-10,2310
2020-03-11,2426
2020-03-12,2524
2020-03-13,2651
2020-03-14,2781
2020-03-15,2803
2020-03-16,2805
2020-03-17,2821
2020-03-18,2761
2020-03-19,2835
2020-03-20,2795
2020-03-21,2673
2020-03-22,2601
2020-03-23,2530
2020-03-24,2483
2020-03-25,2471
2020-03-26,2556
2020-03-27,2647
2020-03-28,2742
2020-03-29,2846
2020-03-30,2871
2020-03-31,2779
2020-04-01,2752
2020-04-02,2866
2020-04-03,2866
2020-04-04,3002
2020-04-05,3153
2020-04-06,3208
2020-04-07,3100
2020-04-08,2969
2020-04-09,2874
2020-04-10,2823
2020-04-11,2732
2020-04-12,2596
2020-04-13,2497
2020-04-14,2427
2020-04-15,2352
2020-04-16,2283
2020-04-17,2312
2020-04-18,2375
2020-04-19,2401
2020-04-20,2481
2020-04-21,2388
2020-04-22,2365
2020-04-23,2354
2020-04-24,2345
2020-04-25,2355
2020-04-26,2383
2020-04-27,2364
2020-04-28,2303
2020-04-29,2280
2020-04-30,2193
2020-05-01,2084
2020-05-02,1999
2020-05-03,2034
2020-05-04,2083
2020-05-05,2188
2020-05-06,2153
2020-05-07,2162
2020-05-08,2240
2020-05-09,2236
2020-05-10,2182
