date_obj,Menaphite%20red%20hat price
2017-02-03,1278
2017-02-04,1278
2017-02-05,1281
2017-02-06,1281
2017-02-07,1281
2017-02-08,1281
2017-02-09,1281
2017-02-10,1281
2017-02-11,1281
2017-02-12,1281
2017-02-13,1281
2017-02-14,1281
2017-02-15,1264
2017-02-16,1264
2017-02-18,1264
2017-02-19,1264
2017-02-20,1264
2017-02-21,1264
2017-02-22,1264
2017-02-23,1264
2017-02-24,1264
2017-02-25,1264
2017-02-26,1248
2017-02-27,1248
2017-02-28,1248
2017-03-01,1248
2017-03-02,1248
2017-03-03,1248
2017-03-04,1248
2017-03-05,1248
2017-03-06,1248
2017-03-07,1248
2017-03-08,1194
2017-03-09,1194
2017-03-10,1194
2017-03-11,1194
2017-03-12,1194
2017-03-13,1194
2017-03-14,1194
2017-03-15,1194
2017-03-16,1194
2017-03-17,1194
2017-03-18,1185
2017-03-19,1185
2017-03-20,1185
2017-03-21,1185
2017-03-22,1185
2017-03-23,1185
2017-03-24,1185
2017-03-25,1185
2017-03-26,1185
2017-03-27,1176
2017-03-28,1176
2017-03-29,1176
2017-03-30,1176
2017-03-31,1176
2017-04-01,1176
2017-04-02,1176
2017-04-03,1176
2017-04-04,1168
2017-04-12,1168
2017-04-13,1168
2017-04-14,1168
2017-04-15,1167
2017-04-16,1167
2017-04-17,1167
2017-04-18,1167
2017-04-19,1167
2017-04-20,1167
2017-04-21,1167
2017-04-22,1167
2017-04-23,1167
2017-04-24,1167
2017-04-25,1175
2017-04-26,1175
2017-04-27,1175
2017-04-28,1175
2017-04-29,1175
2017-04-30,1175
2017-05-01,1175
2017-05-02,1175
2017-05-03,1175
2017-05-04,1172
2017-05-05,1172
2017-05-06,1172
2017-05-07,1172
2017-05-08,1172
2017-05-09,1172
2017-05-10,1172
2017-05-11,1172
2017-05-12,1180
2017-05-13,1180
2017-05-14,1180
2017-05-15,1180
2017-05-16,1180
2017-05-17,1180
2017-05-18,1180
2017-05-19,1180
2017-05-20,1180
2017-05-21,1180
2017-05-22,1178
2017-05-23,1178
2017-05-24,1178
2017-05-25,1178
2017-05-26,1178
2017-05-27,1178
2017-05-28,1178
2017-05-29,1178
2017-05-30,1178
2017-05-31,1178
2017-06-01,1175
2017-06-02,1175
2017-06-03,1175
2017-06-06,1175
2017-06-07,1175
2017-06-08,1175
2017-06-09,1175
2017-06-10,1175
2017-06-11,1199
2017-06-12,1199
2017-06-13,1199
2017-06-14,1199
2017-06-15,1199
2017-06-16,1199
2017-06-17,1199
2017-06-18,1199
2017-06-19,1199
2017-06-20,1199
2017-06-21,1199
2017-06-22,1213
2017-06-23,1213
2017-06-24,1213
2017-06-25,1213
2017-06-26,1213
2017-06-27,1213
2017-06-28,1213
2017-06-29,1213
2017-06-30,1213
2017-07-01,1213
2017-07-02,1213
2017-07-03,1210
2017-07-04,1210
2017-07-05,1210
2017-07-06,1210
2017-07-07,1210
2017-07-08,1210
2017-07-13,1210
2017-07-14,1188
2017-07-15,1188
2017-07-16,1188
2017-07-17,1188
2017-07-18,1188
2017-07-19,1188
2017-07-20,1188
2017-07-21,1188
2017-07-22,1188
2017-07-23,1188
2017-07-24,1206
2017-07-25,1206
2017-07-26,1206
2017-07-27,1206
2017-07-28,1206
2017-07-29,1206
2017-07-30,1206
2017-07-31,1206
2017-08-01,1206
2017-08-02,1251
2017-08-03,1251
2017-08-04,1251
2017-08-05,1251
2017-08-06,1251
2017-08-09,1251
2017-08-10,1189
2017-08-11,1189
2017-08-12,1189
2017-08-13,1189
2017-08-14,1189
2017-08-15,1189
2017-08-16,1189
2017-08-17,1165
2017-08-18,1165
2017-08-19,1165
2017-08-20,1165
2017-08-21,1165
2017-08-22,1165
2017-08-23,1165
2017-08-24,1165
2017-08-25,1165
2017-08-26,1107
2017-08-27,1107
2017-08-28,1107
2017-08-29,1107
2017-08-30,1107
2017-08-31,1107
2017-09-01,1107
2017-09-02,1107
2017-09-03,1107
2017-09-04,1057
2017-09-05,1057
2017-09-06,1057
2017-09-07,1057
2017-09-08,1057
2017-09-09,1057
2017-09-10,1057
2017-09-11,1057
2017-09-12,1057
2017-09-13,1057
2017-09-14,1004
2017-09-15,1004
2017-09-16,1004
2017-09-17,1004
2017-09-19,1004
2017-09-20,1004
2017-09-21,1004
2017-09-22,1004
2017-09-23,1004
2017-09-24,985
2017-09-25,985
2017-09-26,985
2017-09-27,985
2017-09-28,985
2017-09-29,985
2017-09-30,985
2017-10-01,985
2017-10-02,985
2017-10-03,990
2017-10-04,990
2017-10-05,990
2017-10-06,990
2017-10-07,990
2017-10-08,990
2017-10-09,990
2017-10-10,990
2017-10-11,990
2017-10-12,990
2017-10-13,991
2017-10-14,991
2017-10-15,991
2017-10-16,991
2017-10-17,991
2017-10-18,991
2017-10-19,991
2017-10-20,991
2017-10-21,991
2017-10-22,991
2017-10-23,989
2017-10-24,989
2017-10-25,989
2017-10-26,989
2017-10-27,989
2017-10-28,989
2017-10-29,989
2017-10-30,989
2017-10-31,989
2017-11-02,973
2017-11-03,973
2017-11-04,973
2017-11-05,973
2017-11-06,973
2017-11-07,973
2017-11-08,973
2017-11-09,973
2017-11-10,973
2017-11-11,958
2017-11-12,958
2017-11-13,958
2017-11-14,958
2017-11-15,958
2017-11-16,958
2017-11-17,958
2017-11-18,958
2017-11-19,958
2017-11-20,933
2017-11-21,933
2017-11-22,933
2017-11-23,933
2017-11-24,933
2017-11-25,933
2017-11-26,933
2017-11-27,933
2017-11-28,933
2017-11-29,908
2017-11-30,908
2017-12-01,908
2017-12-02,908
2017-12-03,908
2017-12-04,908
2017-12-05,908
2017-12-06,908
2017-12-07,908
2017-12-08,908
2017-12-09,931
2017-12-10,931
2017-12-11,931
2017-12-12,931
2017-12-14,931
2017-12-15,931
2017-12-17,931
2017-12-18,931
2017-12-19,949
2017-12-20,949
2017-12-21,949
2017-12-22,949
2017-12-23,949
2017-12-24,949
2017-12-25,949
2017-12-26,949
2017-12-27,949
2017-12-28,949
2017-12-29,914
2017-12-30,914
2017-12-31,914
2018-01-01,914
2018-01-02,914
2018-01-03,914
2018-01-04,914
2018-01-05,881
2018-01-06,881
2018-01-07,881
2018-01-08,881
2018-01-09,881
2018-01-10,881
2018-01-11,881
2018-01-12,881
2018-01-13,871
2018-01-14,871
2018-01-15,871
2018-01-16,871
2018-01-17,871
2018-01-18,871
2018-01-19,871
2018-01-20,871
2018-01-21,858
2018-01-22,858
2018-01-23,858
2018-01-25,850
2018-01-26,850
2018-01-27,850
2018-01-28,807
2018-01-29,807
2018-01-31,767
2018-02-01,767
2018-02-02,767
2018-02-03,760
2018-02-04,760
2018-02-05,760
2018-02-06,760
2018-02-07,751
2018-02-08,751
2018-02-09,751
2018-02-10,751
2018-02-11,759
2018-02-12,759
2018-02-13,759
2018-02-14,759
2018-02-15,741
2018-02-16,741
2018-02-17,741
2018-02-18,741
2018-02-19,715
2018-02-20,715
2018-02-21,715
2018-02-22,715
2018-02-23,723
2018-02-24,723
2018-02-25,723
2018-02-26,723
2018-02-27,733
2018-03-01,733
2018-03-02,733
2018-03-03,736
2018-03-04,736
2018-03-05,736
2018-03-06,736
2018-03-07,739
2018-03-08,739
2018-03-09,739
2018-03-10,739
2018-03-11,705
2018-03-12,705
2018-03-13,705
2018-03-14,705
2018-03-15,705
2018-03-16,695
2018-03-17,695
2018-03-18,695
2018-03-19,695
2018-03-20,719
2018-03-21,719
2018-03-23,719
2018-03-24,719
2018-03-26,713
2018-03-27,713
2018-03-28,713
2018-03-29,688
2018-03-30,688
2018-03-31,688
2018-04-01,688
2018-04-02,688
2018-04-03,659
2018-04-04,659
2018-04-05,659
2018-04-06,659
2018-04-07,659
2018-04-08,653
2018-04-09,653
2018-04-10,653
2018-04-11,653
2018-04-12,653
2018-04-13,623
2018-04-14,623
2018-04-15,623
2018-04-16,623
2018-04-17,605
2018-04-18,605
2018-04-19,605
2018-04-20,605
2018-04-21,605
2018-04-22,613
2018-04-23,613
2018-04-24,613
2018-04-25,613
2018-04-26,613
2018-04-27,613
2018-04-28,623
2018-04-29,623
2018-04-30,623
2018-05-01,623
2018-05-04,655
2018-05-05,655
2018-05-06,655
2018-05-07,658
2018-05-08,658
2018-05-09,658
2018-05-10,658
2018-05-11,658
2018-05-12,691
2018-05-13,691
2018-05-14,691
2018-05-15,691
2018-05-16,691
2018-05-17,726
2018-05-18,726
2018-05-19,726
2018-05-20,726
2018-05-21,762
2018-05-22,762
2018-05-23,762
2018-05-24,762
2018-05-25,762
2018-05-26,788
2018-05-27,788
2018-05-28,788
2018-05-29,788
2018-05-30,788
2018-05-31,799
2018-06-01,799
2018-06-02,799
2018-06-03,799
2018-06-04,799
2018-06-05,806
2018-06-06,806
2018-06-07,806
2018-06-08,806
2018-06-09,826
2018-06-10,826
2018-06-11,826
2018-06-12,826
2018-06-13,820
2018-06-14,820
2018-06-15,820
2018-06-16,820
2018-06-17,820
2018-06-18,826
2018-06-19,826
2018-06-20,826
2018-06-21,826
2018-06-22,834
2018-06-23,834
2018-06-24,834
2018-06-25,834
2018-06-26,834
2018-06-27,834
2018-06-28,856
2018-06-29,856
2018-06-30,856
2018-07-01,856
2018-07-02,856
2018-07-03,867
2018-07-04,867
2018-07-05,867
2018-07-06,867
2018-07-07,867
2018-07-08,885
2018-07-09,885
2018-07-10,885
2018-07-11,885
2018-07-12,885
2018-07-13,885
2018-07-14,885
2018-07-15,928
2018-07-16,928
2018-07-17,928
2018-07-18,928
2018-07-19,928
2018-07-20,928
2018-07-21,928
2018-07-22,928
2018-07-23,898
2018-07-24,898
2018-07-25,898
2018-07-26,898
2018-07-27,889
2018-07-28,889
2018-07-29,889
2018-07-30,929
2018-07-31,929
2018-08-01,929
2018-08-02,948
2018-08-03,948
2018-08-04,948
2018-08-05,934
2018-08-06,934
2018-08-07,934
2018-08-08,944
2018-08-09,944
2018-08-10,944
2018-08-11,954
2018-08-12,954
2018-08-14,962
2018-08-16,962
2018-08-17,962
2018-08-18,980
2018-08-19,980
2018-08-20,989
2018-08-21,989
2018-08-22,989
2018-08-23,989
2018-08-24,1024
2018-08-25,1024
2018-08-26,1024
2018-08-27,1075
2018-08-28,1075
2018-08-29,1075
2018-08-30,1075
2018-08-31,1109
2018-09-01,1109
2018-09-02,1109
2018-09-03,1109
2018-09-04,1115
2018-09-05,1115
2018-09-06,1115
2018-09-07,1115
2018-09-08,1120
2018-09-09,1120
2018-09-10,1120
2018-09-11,1120
2018-09-12,1130
2018-09-13,1130
2018-09-14,1130
2018-09-15,1143
2018-09-16,1143
2018-09-17,1143
2018-09-18,1143
2018-09-19,1143
2018-09-20,1169
2018-09-21,1169
2018-09-22,1169
2018-09-23,1174
2018-09-24,1174
2018-09-25,1174
2018-09-26,1152
2018-09-27,1152
2018-09-28,1152
2018-09-29,1184
2018-09-30,1184
2018-10-02,1224
2018-10-03,1224
2018-10-04,1224
2018-10-05,1250
2018-10-06,1250
2018-10-07,1250
2018-10-08,1250
2018-10-09,1246
2018-10-10,1246
2018-10-11,1246
2018-10-12,1246
2018-10-13,1236
2018-10-14,1236
2018-10-15,1236
2018-10-16,1236
2018-10-17,1203
2018-10-18,1203
2018-10-19,1203
2018-10-20,1203
2018-10-21,1148
2018-10-22,1148
2018-10-23,1148
2018-10-24,1148
2018-10-25,1094
2018-10-26,1094
2018-10-27,1094
2018-10-28,1048
2018-10-29,1048
2018-10-30,1048
2018-10-31,1048
2018-11-01,995
2018-11-03,995
2018-11-04,965
2018-11-05,965
2018-11-06,927
2018-11-07,927
2018-11-08,927
2018-11-09,924
2018-11-10,924
2018-11-11,887
2018-11-12,887
2018-11-13,858
2018-11-14,858
2018-11-15,858
2018-11-16,868
2018-11-17,868
2018-11-18,868
2018-11-19,852
2018-11-20,852
2018-11-21,878
2018-11-22,878
2018-11-23,888
2018-11-24,888
2018-11-25,898
2018-11-26,898
2018-11-27,895
2018-11-28,895
2018-11-29,916
2018-12-01,912
2018-12-02,912
2018-12-03,912
2018-12-04,893
2018-12-05,893
2018-12-07,878
2018-12-09,863
2018-12-10,863
2018-12-11,860
2018-12-12,860
2018-12-13,860
2018-12-14,863
2018-12-15,863
2018-12-16,863
2018-12-17,840
2018-12-18,840
2018-12-19,834
2018-12-20,834
2018-12-21,834
2018-12-22,834
2018-12-23,801
2018-12-24,801
2018-12-25,837
2018-12-26,837
2018-12-27,868
2018-12-28,868
2018-12-29,890
2018-12-30,890
2018-12-31,852
2019-01-01,852
2019-01-02,852
2019-01-03,868
2019-01-04,868
2019-01-05,901
2019-01-06,901
2019-01-08,932
2019-01-10,900
2019-01-11,868
2019-01-12,868
2019-01-13,852
2019-01-14,852
2019-01-15,852
2019-01-16,820
2019-01-17,820
2019-01-18,820
2019-01-19,843
2019-01-20,843
2019-01-21,873
2019-01-22,873
2019-01-23,907
2019-01-24,907
2019-01-25,950
2019-01-26,950
2019-01-27,985
2019-01-28,985
2019-01-29,1018
2019-01-30,1018
2019-01-31,1052
2019-02-01,1052
2019-02-02,1066
2019-02-03,1066
2019-02-04,1074
2019-02-05,1074
2019-02-06,1096
2019-02-07,1125
2019-02-08,1125
2019-02-09,1125
2019-02-10,1159
2019-02-11,1197
2019-02-12,1197
2019-02-13,1237
2019-02-14,1237
2019-02-15,1279
2019-02-16,1279
2019-02-17,1295
2019-02-18,1295
2019-02-19,1304
2019-02-20,1304
2019-02-21,1335
2019-02-22,1335
2019-02-23,1336
2019-02-24,1336
2019-02-25,1354
2019-02-26,1354
2019-02-27,1354
2019-02-28,1354
2019-03-01,1354
2019-03-02,1331
2019-03-03,1331
2019-03-04,1326
2019-03-05,1326
2019-03-06,1309
2019-03-07,1309
2019-03-08,1309
2019-03-09,1298
2019-03-10,1298
2019-03-11,1286
2019-03-12,1286
2019-03-13,1306
2019-03-14,1306
2019-03-15,1306
2019-03-16,1275
2019-03-17,1275
2019-03-18,1275
2019-03-19,1249
2019-03-20,1249
2019-03-21,1249
2019-03-22,1228
2019-03-23,1228
2019-03-24,1179
2019-03-25,1179
2019-03-26,1179
2019-03-27,1179
2019-03-28,1126
2019-03-29,1126
2019-03-30,1126
2019-03-31,1126
2019-04-01,1113
2019-04-02,1113
2019-04-03,1113
2019-04-04,1113
2019-04-05,1082
2019-04-06,1082
2019-04-07,1082
2019-04-08,1082
2019-04-09,1052
2019-04-10,1052
2019-04-11,1052
2019-04-12,1015
2019-04-13,1015
2019-04-14,979
2019-04-15,979
2019-04-16,979
2019-04-17,939
2019-04-18,939
2019-04-19,939
2019-04-20,931
2019-04-21,931
2019-04-22,931
2019-04-23,913
2019-04-24,913
2019-04-25,913
2019-04-26,939
2019-04-27,939
2019-04-28,939
2019-04-29,939
2019-04-30,965
2019-05-01,965
2019-05-02,965
2019-05-03,965
2019-05-04,939
2019-05-05,939
2019-05-06,939
2019-05-07,939
2019-05-08,985
2019-05-09,985
2019-05-10,985
2019-05-11,985
2019-05-12,989
2019-05-13,989
2019-05-14,989
