date_obj,Black%20helm%20(h5) price
2015-07-11,2377
2015-07-12,2377
2015-07-13,2413
2015-07-14,2413
2015-07-15,2413
2015-07-16,2413
2015-07-17,2413
2015-07-18,2463
2015-07-19,2463
2015-07-20,2463
2015-07-21,2463
2015-07-22,2370
2015-07-23,2370
2015-07-24,2370
2015-07-25,2370
2015-07-26,2370
2015-07-27,2387
2015-07-28,2387
2015-07-29,2387
2015-07-30,2387
2015-07-31,2387
2015-08-01,2423
2015-08-02,2423
2015-08-03,2423
2015-08-04,2423
2015-08-05,2435
2015-08-06,2435
2015-08-07,2435
2015-08-08,2435
2015-08-09,2435
2015-08-10,2381
2015-08-11,2381
2015-08-12,2381
2015-08-13,2381
2015-08-14,2450
2015-08-15,2450
2015-08-16,2450
2015-08-17,2450
2015-08-18,2450
2015-08-19,2393
2015-08-20,2393
2015-08-21,2393
2015-08-22,2393
2015-08-23,2393
2015-08-24,2311
2015-08-25,2311
2015-08-26,2311
2015-08-27,2311
2015-08-28,2229
2015-08-29,2229
2015-08-30,2229
2015-08-31,2229
2015-09-01,2224
2015-09-02,2224
2015-09-03,2224
2015-09-04,2224
2015-09-05,2250
2015-09-06,2250
2015-09-07,2250
2015-09-08,2250
2015-09-09,2247
2015-09-10,2247
2015-09-11,2247
2015-09-12,2247
2015-09-13,2247
2015-09-14,2240
2015-09-15,2240
2015-09-16,2240
2015-09-17,2240
2015-09-18,2240
2015-09-19,2208
2015-09-20,2208
2015-09-21,2208
2015-09-22,2208
2015-09-23,2208
2015-09-24,2208
2015-09-25,2208
2015-09-27,2097
2015-09-28,2097
2015-09-29,2097
2015-09-30,2097
2015-10-05,2022
2015-10-06,2079
2015-10-07,2079
2015-10-08,2079
2015-10-09,2079
2015-10-10,2079
2015-10-11,2137
2015-10-12,2137
2015-10-13,2137
2015-10-14,2137
2015-10-15,2137
2015-10-16,2065
2015-10-17,2065
2015-10-18,2065
2015-10-19,2065
2015-10-20,2065
2015-10-22,2118
2015-10-23,2118
2015-10-24,2118
2015-10-25,2118
2015-10-26,2101
2015-10-27,2101
2015-10-29,2101
2015-10-30,2101
2015-10-31,2101
2015-11-01,2101
2015-11-02,2152
2015-11-03,2152
2015-11-04,2152
2015-11-05,2152
2015-11-06,2152
2015-11-07,2147
2015-11-08,2147
2015-11-09,2147
2015-11-10,2147
2015-11-11,2147
2015-11-12,2147
2015-11-13,2132
2015-11-14,2132
2015-11-15,2132
2015-11-16,2132
2015-11-17,2132
2015-11-18,2132
2015-11-19,2067
2015-11-20,2067
2015-11-21,2067
2015-11-22,2067
2015-11-23,2010
2015-11-24,2010
2015-11-25,2010
2015-11-26,2010
2015-11-27,1979
2015-11-28,1979
2015-11-29,1979
2015-11-30,1979
2015-12-01,1991
2015-12-02,1991
2015-12-03,1991
2015-12-04,1991
2015-12-05,1991
2015-12-06,1982
2015-12-07,1982
2015-12-08,1982
2015-12-09,1982
2015-12-10,1922
2015-12-11,1922
2015-12-12,1922
2015-12-13,1922
2015-12-14,1922
2015-12-15,1866
2015-12-16,1866
2015-12-17,1866
2015-12-18,1866
2015-12-19,1866
2015-12-20,1832
2015-12-21,1832
2015-12-22,1832
2015-12-23,1832
2015-12-24,1832
2015-12-25,1825
2015-12-26,1825
2015-12-27,1825
2015-12-28,1825
2015-12-29,1818
2015-12-30,1818
2015-12-31,1818
2016-01-01,1818
2016-01-02,1818
2016-01-03,1905
2016-01-04,1905
2016-01-05,1905
2016-01-06,1905
2016-01-07,1851
2016-01-08,1851
2016-01-09,1851
2016-01-10,1851
2016-01-11,1932
2016-01-12,1932
2016-01-13,1932
2016-01-14,1932
2016-01-15,1932
2016-01-16,1956
2016-01-17,1956
2016-01-18,1956
2016-01-19,1956
2016-01-20,1985
2016-01-21,1985
2016-01-22,1985
2016-01-23,1985
2016-01-24,1894
2016-01-25,1894
2016-01-26,1894
2016-01-27,1824
2016-01-28,1824
2016-01-29,1824
2016-01-30,1824
2016-01-31,1902
2016-02-01,1902
2016-02-02,1902
2016-02-03,1902
2016-02-04,1902
2016-02-05,1916
2016-02-06,1916
2016-02-07,1916
2016-02-08,1916
2016-02-09,1916
2016-02-10,1929
2016-02-11,1929
2016-02-12,1929
2016-02-13,1929
2016-02-14,1989
2016-02-15,1989
2016-02-16,1989
2016-02-17,1989
2016-02-18,1995
2016-02-19,1995
2016-02-20,1995
2016-02-21,1995
2016-02-22,1995
2016-02-23,2081
2016-02-24,2081
2016-02-25,2081
2016-02-26,2081
2016-02-27,2081
2016-02-28,2050
2016-02-29,2050
2016-03-01,2050
2016-03-02,2050
2016-03-03,1966
2016-03-04,1966
2016-03-05,1966
2016-03-06,1948
2016-03-07,1948
2016-03-08,1948
2016-03-09,1948
2016-03-10,1943
2016-03-11,1943
2016-03-12,1943
2016-03-13,1943
2016-03-14,1848
2016-03-15,1848
2016-03-16,1848
2016-03-17,1848
2016-03-18,1757
2016-03-19,1757
2016-03-20,1757
2016-03-21,1681
2016-03-22,1681
2016-03-23,1681
2016-03-24,1681
2016-03-25,1602
2016-03-26,1602
2016-03-27,1602
2016-03-28,1579
2016-03-29,1579
2016-03-30,1579
2016-03-31,1579
2016-04-01,1579
2016-04-02,1518
2016-04-03,1518
2016-04-04,1518
2016-04-05,1518
2016-04-06,1545
2016-04-07,1545
2016-04-08,1545
2016-04-09,1545
2016-04-10,1569
2016-04-11,1569
2016-04-12,1569
2016-04-13,1569
2016-04-14,1569
2016-04-15,1577
2016-04-16,1577
2016-04-17,1577
2016-04-18,1512
2016-04-19,1512
2016-04-20,1512
2016-04-21,1531
2016-04-22,1531
2016-04-23,1531
2016-04-24,1531
2016-04-25,1554
2016-04-26,1554
2016-04-27,1554
2016-04-28,1554
2016-04-29,1581
2016-04-30,1581
2016-05-01,1581
2016-05-02,1581
2016-05-03,1534
2016-05-04,1534
2016-05-05,1534
2016-05-06,1534
2016-05-07,1514
2016-05-08,1514
2016-05-09,1514
2016-05-10,1514
2016-05-11,1478
2016-05-12,1478
2016-05-13,1478
2016-05-14,1540
2016-05-15,1540
2016-05-16,1540
2016-05-17,1534
2016-05-18,1534
2016-05-19,1534
2016-05-22,1545
2016-05-23,1545
2016-05-24,1472
2016-05-25,1472
2016-05-26,1472
2016-05-27,1534
2016-05-28,1534
2016-05-29,1534
2016-05-30,1534
2016-05-31,1566
2016-06-01,1566
2016-06-02,1566
2016-06-03,1566
2016-06-04,1558
2016-06-05,1558
2016-06-06,1558
2016-06-07,1558
2016-06-08,1622
2016-06-09,1622
2016-06-10,1622
2016-06-11,1622
2016-06-12,1702
2016-06-13,1702
2016-06-14,1702
2016-06-15,1702
2016-06-16,1781
2016-06-17,1781
2016-06-18,1781
2016-06-19,1869
2016-06-20,1869
2016-06-21,1869
2016-06-22,1869
2016-06-23,1957
2016-06-24,1957
2016-06-25,1957
2016-06-26,1957
2016-06-27,2049
2016-06-28,2049
2016-06-29,2049
2016-06-30,2049
2016-07-01,2097
2016-07-02,2097
2016-07-03,2097
2016-07-04,2097
2016-07-05,2097
2016-07-06,2150
2016-07-07,2150
2016-07-08,2204
2016-07-09,2204
2016-07-10,2254
2016-07-11,2254
2016-07-12,2362
2016-07-13,2362
2016-07-14,2362
2016-07-15,2446
2016-07-16,2446
2016-07-17,2446
2016-07-18,2446
2016-07-23,2499
2016-07-24,2499
2016-07-25,2499
2016-07-26,2531
2016-07-27,2531
2016-07-28,2531
2016-07-29,2531
2016-07-30,2532
2016-07-31,2532
2016-08-01,2532
2016-08-02,2532
2016-08-03,2532
2016-08-04,2413
2016-08-05,2413
2016-08-06,2413
2016-08-07,2413
2016-08-08,2413
2016-08-09,2410
2016-08-10,2410
2016-08-11,2410
2016-08-12,2410
2016-08-13,2410
2016-08-14,2361
2016-08-15,2361
2016-08-16,2361
2016-08-17,2361
2016-08-18,2361
2016-08-19,2364
2016-08-20,2364
2016-08-21,2364
2016-08-22,2364
2016-08-23,2426
2016-08-24,2426
2016-08-25,2426
2016-08-26,2426
2016-08-28,2405
2016-08-31,2405
2016-09-01,2405
2016-09-02,2405
2016-09-03,2367
2016-09-04,2367
2016-09-05,2367
2016-09-06,2367
2016-09-07,2415
2016-09-08,2415
2016-09-09,2415
2016-09-10,2415
2016-09-11,2415
2016-09-12,2430
2016-09-13,2430
2016-09-14,2430
2016-09-15,2430
2016-09-16,2430
2016-09-17,2457
2016-09-18,2457
2016-09-19,2457
2016-09-20,2457
2016-09-21,2457
2016-09-22,2433
2016-09-23,2433
2016-09-24,2433
2016-09-25,2433
2016-09-26,2433
2016-09-27,2433
2016-09-28,2433
2016-09-29,2534
2016-09-30,2534
2016-10-01,2534
2016-10-02,2534
2016-10-03,2534
2016-10-04,2579
2016-10-05,2579
2016-10-06,2579
2016-10-07,2579
2016-10-08,2471
2016-10-09,2471
2016-10-10,2471
2016-10-11,2471
2016-10-12,2471
2016-10-13,2471
2016-10-14,2422
2016-10-15,2422
2016-10-16,2422
2016-10-17,2422
2016-10-18,2422
2016-10-19,2425
2016-10-20,2425
2016-10-21,2425
2016-10-22,2425
2016-10-23,2425
2016-10-24,2425
2016-10-25,2425
2016-10-26,2425
2016-10-27,2425
2016-10-28,2425
2016-10-29,2425
2016-10-30,2457
2016-10-31,2457
2016-11-01,2457
2016-11-02,2457
2016-11-03,2457
2016-11-04,2457
2016-11-05,2457
2016-11-06,2502
2016-11-07,2502
2016-11-08,2502
2016-11-09,2502
2016-11-10,2502
2016-11-11,2502
2016-11-12,2615
2016-11-13,2615
2016-11-14,2615
2016-11-15,2615
2016-12-07,2414
2016-12-08,2414
2016-12-09,2370
2016-12-10,2370
2016-12-11,2370
2016-12-12,2370
2016-12-13,2370
2016-12-14,2334
2016-12-15,2334
2016-12-16,2334
2016-12-17,2334
2016-12-18,2334
2016-12-19,2373
2016-12-20,2373
2016-12-21,2373
2016-12-22,2373
2016-12-23,2373
2016-12-24,2453
2016-12-25,2453
2016-12-26,2453
2016-12-27,2453
2016-12-28,2453
2016-12-29,2568
2016-12-30,2568
2016-12-31,2568
2017-01-01,2568
2017-01-02,2568
2017-01-03,2686
2017-01-04,2686
2017-01-05,2686
2017-01-06,2686
2017-01-07,2808
2017-01-08,2808
2017-01-09,2808
2017-01-10,2808
2017-01-11,2903
2017-01-12,2903
2017-01-13,2903
2017-01-14,2903
2017-01-15,2903
2017-01-16,2944
2017-01-17,2944
2017-01-18,2944
2017-01-19,2944
2017-01-20,2944
2017-01-21,2976
2017-01-22,2976
2017-01-23,2976
2017-01-27,3108
2017-01-28,3108
2017-01-29,3017
2017-01-30,3017
2017-01-31,3017
2017-02-01,3017
2017-02-02,2990
2017-02-03,2990
2017-02-04,2990
2017-02-05,2990
2017-02-06,2910
2017-02-07,2910
2017-02-08,2910
2017-02-09,2910
2017-02-10,2775
2017-02-11,2775
2017-02-12,2775
2017-02-13,2722
2017-02-14,2722
2017-02-15,2722
2017-02-16,2628
2017-02-18,2628
2017-02-19,2628
2017-02-20,2591
2017-02-21,2591
2017-02-22,2591
2017-02-23,2591
2017-02-24,2591
2017-02-25,2565
2017-02-26,2565
2017-02-27,2565
2017-02-28,2565
2017-03-01,2685
2017-03-02,2685
2017-03-03,2685
2017-03-04,2685
2017-03-05,2784
2017-03-06,2784
2017-03-07,2784
2017-03-08,2784
2017-03-09,2822
2017-03-10,2822
2017-03-11,2822
2017-03-12,2822
2017-03-13,2892
2017-03-14,2892
2017-03-15,2892
2017-03-16,2892
2017-03-17,3030
2017-03-18,3030
2017-03-19,3030
2017-03-20,3030
2017-03-21,3123
2017-03-22,3123
2017-03-23,3123
2017-03-24,3123
2017-03-25,3123
2017-03-26,3267
2017-03-27,3267
2017-03-28,3267
2017-03-29,3267
2017-03-30,3382
2017-03-31,3382
2017-04-01,3382
2017-04-02,3382
2017-04-03,3477
2017-04-04,3477
2017-04-12,3678
2017-04-13,3678
2017-04-14,3678
2017-04-15,3678
2017-04-16,3761
2017-04-17,3761
2017-04-18,3761
2017-04-19,3761
2017-04-20,3761
2017-04-21,3887
2017-04-22,3887
2017-04-23,3887
2017-04-24,3887
2017-04-25,3976
2017-04-26,3976
2017-04-27,3976
2017-04-28,3976
2017-04-29,3976
2017-04-30,3907
2017-05-01,3907
2017-05-02,3907
2017-05-03,3907
2017-05-04,4071
2017-05-05,4071
2017-05-06,4071
2017-05-07,4071
2017-05-08,4071
2017-05-09,4220
2017-05-10,4220
2017-05-11,4220
2017-05-12,4220
2017-05-13,4285
2017-05-14,4285
2017-05-15,4285
2017-05-16,4285
2017-05-17,4285
2017-05-18,4270
2017-05-19,4270
2017-05-20,4270
2017-05-21,4270
2017-05-22,4270
2017-05-23,4270
2017-05-24,4214
2017-05-25,4214
2017-05-26,4214
2017-05-27,4214
2017-05-28,4214
2017-05-29,4406
2017-05-30,4406
2017-05-31,4406
2017-06-01,4406
2017-06-02,4545
2017-06-03,4545
2017-06-04,4545
2017-06-05,4545
2017-06-06,4616
2017-06-07,4616
2017-06-08,4616
2017-06-09,4616
2017-06-10,4611
2017-06-11,4611
2017-06-12,4611
2017-06-13,4611
2017-06-14,4676
2017-06-15,4676
2017-06-16,4676
2017-06-17,4676
2017-06-18,4676
2017-06-19,4656
2017-06-20,4656
2017-06-21,4656
2017-06-22,4656
2017-06-23,4686
2017-06-24,4686
2017-06-25,4686
2017-06-26,4686
2017-06-27,4686
2017-06-28,4573
2017-06-29,4573
2017-06-30,4573
2017-07-01,4573
2017-07-02,4573
2017-07-03,4350
2017-07-04,4350
2017-07-05,4350
2017-07-06,4350
2017-07-07,4350
2017-07-08,4350
2017-07-13,4187
2017-07-14,4038
2017-07-15,4038
2017-07-16,4038
2017-07-17,4038
2017-07-18,4038
2017-07-19,4092
2017-07-20,4092
2017-07-21,4092
2017-07-22,4092
2017-07-23,4092
2017-07-24,4069
2017-07-25,4069
2017-07-26,4069
2017-07-27,4069
2017-07-28,4264
2017-07-29,4264
2017-07-30,4264
2017-07-31,4264
2017-08-01,4264
2017-08-02,4330
2017-08-03,4330
2017-08-04,4330
2017-08-05,4330
2017-08-06,4330
2017-08-07,4476
2017-08-08,4476
2017-08-09,4476
2017-08-10,4476
2017-08-11,4416
2017-08-12,4416
2017-08-13,4416
2017-08-14,4416
2017-08-15,4416
2017-08-16,4393
2017-08-17,4393
2017-08-18,4393
2017-08-19,4393
2017-08-20,4451
2017-08-21,4451
2017-08-22,4451
2017-08-23,4635
2017-08-24,4635
2017-08-25,4635
2017-08-26,4635
2017-08-27,4827
2017-08-28,4827
2017-08-29,4827
2017-08-30,4827
2017-08-31,4827
2017-09-01,4963
2017-09-02,4963
2017-09-03,4963
2017-09-04,4963
2017-09-05,5069
2017-09-06,5069
2017-09-07,5069
2017-09-08,5069
2017-09-09,5069
2017-09-10,5059
2017-09-11,5059
2017-09-12,5059
2017-09-13,5059
2017-09-14,5059
2017-09-15,5059
2017-09-16,4861
2017-09-17,4861
2017-09-18,4861
2017-09-19,4861
2017-09-20,4861
2017-09-22,4715
2017-09-23,4715
2017-09-24,4715
2017-09-25,4715
2017-09-26,4520
2017-09-27,4520
2017-09-28,4520
2017-09-29,4520
2017-09-30,4520
2017-10-01,4398
2017-10-02,4398
2017-10-03,4398
2017-10-04,4398
2017-10-05,4398
2017-10-06,4324
2017-10-07,4324
2017-10-08,4324
2017-10-09,4324
2017-10-10,4324
2017-10-11,4483
2017-10-12,4483
2017-10-13,4483
2017-10-14,4483
2017-10-15,4684
2017-10-16,4684
2017-10-17,4684
2017-10-18,4684
2017-10-19,4684
2017-10-20,4809
2017-10-21,4809
2017-10-22,4809
2017-10-23,4809
2017-10-24,4809
2017-10-25,4833
2017-10-26,4833
2017-10-27,4833
2017-10-28,4833
2017-10-29,4833
2017-10-30,4833
2017-10-31,4769
2017-11-01,4769
2017-11-02,4769
2017-11-03,4769
2017-11-04,4954
2017-11-05,4954
2017-11-06,4954
2017-11-07,4954
2017-11-08,4954
2017-11-09,5131
2017-11-10,5131
2017-11-11,5131
2017-11-12,5131
2017-11-13,5131
2017-11-14,5131
2017-11-15,5131
2017-11-16,5189
2017-11-17,5189
2017-11-18,5189
2017-11-19,5189
2017-11-20,5189
2017-11-21,5189
2017-11-22,5152
2017-11-23,5152
2017-11-24,5152
2017-11-25,5152
2017-11-26,5152
2017-11-27,5152
2017-11-28,5231
2017-11-29,5231
2017-11-30,5231
2017-12-01,5231
2017-12-02,5259
2017-12-03,5259
2017-12-04,5259
2017-12-05,5259
2017-12-06,5259
2017-12-07,5126
2017-12-08,5126
2017-12-09,5126
2017-12-10,5126
2017-12-11,5126
2017-12-12,5010
2017-12-13,5010
2017-12-14,5010
2017-12-15,5010
2017-12-16,5010
2017-12-17,4933
2017-12-18,4933
2017-12-19,4933
2017-12-20,4933
2017-12-21,4933
2017-12-22,4933
2017-12-23,4698
2017-12-24,4698
2017-12-25,4698
2017-12-26,4698
2017-12-27,4698
2017-12-28,4654
2017-12-29,4654
2017-12-30,4654
2017-12-31,4654
2018-01-01,4654
2018-01-02,4654
2018-01-03,4465
2018-01-04,4465
2018-01-05,4465
2018-01-06,4465
2018-01-07,4433
2018-01-08,4433
2018-01-09,4433
2018-01-10,4433
2018-01-11,4433
2018-01-12,4478
2018-01-13,4478
2018-01-14,4478
2018-01-15,4478
2018-01-16,4478
2018-01-17,4630
2018-01-18,4630
2018-01-19,4630
2018-01-20,4630
2018-01-21,4630
2018-01-22,4787
2018-01-23,4787
2018-01-24,4787
2018-01-25,4787
2018-01-26,4787
2018-01-27,4938
2018-01-28,4938
2018-01-29,4938
2018-01-30,4938
2018-01-31,4938
2018-02-01,4902
2018-02-02,4902
2018-02-03,4902
2018-02-04,4902
2018-02-05,4902
2018-02-06,4755
2018-02-07,4755
2018-02-08,4755
2018-02-09,4755
2018-02-10,4544
2018-02-11,4544
2018-02-12,4544
2018-02-13,4544
2018-02-14,4544
2018-02-15,4378
2018-02-16,4378
2018-02-17,4378
2018-02-18,4378
2018-02-19,4181
2018-02-20,4181
2018-02-21,4181
2018-02-22,4086
2018-02-23,4086
2018-02-24,4086
2018-02-25,4086
2018-02-26,4188
2018-02-27,4188
2018-02-28,4188
2018-03-01,4188
2018-03-02,4287
2018-03-03,4287
2018-03-04,4287
2018-03-05,4287
2018-03-06,4420
2018-03-07,4420
2018-03-08,4420
2018-03-09,4420
2018-03-10,4420
2018-03-11,4349
2018-03-12,4349
2018-03-13,4349
2018-03-14,4349
2018-03-15,4349
2018-03-16,4349
2018-03-17,4220
2018-03-18,4220
2018-03-20,4220
2018-03-21,4220
2018-03-22,4396
2018-03-23,4396
2018-03-24,4396
2018-03-25,4396
2018-03-26,4396
2018-03-27,4585
2018-03-28,4585
2018-03-29,4585
2018-03-30,4585
2018-03-31,4585
2018-04-01,4585
2018-04-02,4792
2018-04-03,4792
2018-04-04,4792
2018-04-05,4792
2018-04-06,4792
2018-04-07,4792
2018-04-08,4792
2018-04-09,5020
2018-04-10,5020
2018-04-11,5020
2018-04-12,5020
2018-04-13,5020
2018-04-14,5262
2018-04-15,5262
2018-04-16,5262
2018-04-17,5262
2018-04-18,5262
2018-04-19,5469
2018-04-20,5469
2018-04-21,5469
2018-04-22,5469
2018-04-23,5469
2018-04-24,5729
2018-04-25,5729
2018-04-26,5729
2018-04-27,5729
2018-04-28,5729
2018-04-29,5729
2018-04-30,5995
2018-05-01,5995
2018-05-02,5995
2018-05-03,5995
2018-05-04,5995
2018-05-05,5995
2018-05-06,5995
2018-05-07,6277
2018-05-08,6277
2018-05-09,6277
2018-05-10,6277
2018-05-11,6277
2018-05-12,6565
2018-05-13,6565
2018-05-14,6565
2018-05-15,6565
2018-05-16,6565
2018-05-17,6565
2018-05-18,6860
2018-05-19,6860
2018-05-20,6860
2018-05-21,6860
2018-05-22,6860
2018-05-23,6860
2018-05-24,6860
2018-05-25,7190
2018-05-26,7190
2018-05-27,7190
2018-05-28,7190
2018-05-29,7190
2018-05-30,7190
2018-05-31,7501
2018-06-01,7501
2018-06-02,7501
2018-06-03,7501
2018-06-04,7501
2018-06-05,7856
2018-06-06,7856
2018-06-07,7856
2018-06-08,7856
2018-06-09,7856
2018-06-10,8181
2018-06-11,8181
2018-06-12,8181
2018-06-13,8181
2018-06-14,8325
2018-06-15,8325
2018-06-16,8325
2018-06-17,8325
2018-06-18,8405
2018-06-19,8405
2018-06-20,8405
2018-06-21,8405
2018-06-22,8405
2018-06-23,8405
2018-06-24,8698
2018-06-25,8698
2018-06-26,8698
2018-06-27,8698
2018-06-28,8453
2018-06-29,8453
2018-06-30,8453
2018-07-01,8453
2018-07-02,8310
2018-07-03,8310
2018-07-04,8310
2018-07-05,8310
2018-07-06,8192
2018-07-07,8192
2018-07-08,8192
2018-07-09,8192
2018-07-10,8228
2018-07-11,8228
2018-07-12,8228
2018-07-13,8228
2018-07-14,7881
2018-07-15,7881
2018-07-16,7881
2018-07-17,7553
2018-07-18,7553
2018-07-19,7553
2018-07-20,7553
2018-07-21,7253
2018-07-22,7253
2018-07-23,7253
2018-07-24,7253
2018-07-25,7014
2018-07-26,7014
2018-07-27,7014
2018-07-28,7014
2018-07-29,6695
2018-07-30,6695
2018-07-31,6566
2018-08-01,6566
2018-08-02,6566
2018-08-03,6566
2018-08-04,6265
2018-08-05,6265
2018-08-06,6265
2018-08-07,6265
2018-08-08,6216
2018-08-09,6216
2018-08-10,6216
2018-08-11,6216
2018-08-12,6049
2018-08-14,6049
2018-08-16,5813
2018-08-17,5813
2018-08-18,5813
2018-08-19,5738
2018-08-20,5738
2018-08-21,5738
2018-08-22,5967
2018-08-23,5967
2018-08-24,5967
2018-08-25,6230
2018-08-26,6230
2018-08-27,6230
2018-08-28,6196
2018-08-29,6196
2018-08-30,6196
2018-08-31,6250
2018-09-01,6250
2018-09-02,6250
2018-09-03,6274
2018-09-04,6274
2018-09-05,6274
2018-09-06,6431
2018-09-07,6431
2018-09-08,6431
2018-09-09,6268
2018-09-10,6268
2018-09-11,6268
2018-09-12,6033
2018-09-13,6033
2018-09-14,6033
2018-09-15,6014
2018-09-16,6014
2018-09-17,6014
2018-09-18,6265
2018-09-19,6265
2018-09-20,6265
2018-09-21,6411
2018-09-22,6411
2018-09-23,6305
2018-09-24,6305
2018-09-25,6305
2018-09-26,6442
2018-09-27,6442
2018-09-28,6442
2018-09-29,6407
2018-09-30,6407
2018-10-01,6407
2018-10-02,6130
2018-10-03,6130
2018-10-04,6130
2018-10-05,5939
2018-10-06,5939
2018-10-07,5741
2018-10-08,5741
2018-10-09,5741
2018-10-10,5821
2018-10-11,5821
2018-10-12,5821
2018-10-13,5674
2018-10-14,5674
2018-10-15,5674
2018-10-16,5674
2018-10-17,5596
2018-10-18,5596
2018-10-19,5596
2018-10-20,5596
2018-10-21,5334
2018-10-22,5334
2018-10-23,5334
2018-10-24,5100
2018-10-25,5100
2018-10-26,5100
2018-10-27,5098
2018-10-28,5098
2018-10-29,5098
2018-10-30,5207
2018-10-31,5217
2018-11-01,5305
2018-11-03,5311
2018-11-04,5400
2018-11-05,5546
2018-11-06,5665
2018-11-07,5665
2018-11-08,5849
2018-11-09,5849
2018-11-10,6040
2018-11-11,6040
2018-11-12,6038
2018-11-13,6148
2018-11-15,6177
2018-11-16,6239
2018-11-17,6239
2018-11-18,6169
2018-11-19,6169
2018-11-20,6065
2018-11-21,6065
2018-11-22,5965
2018-11-23,5965
2018-11-24,6076
2018-11-25,6099
2018-11-26,6099
2018-11-27,5894
2018-11-28,5894
2018-11-29,5665
2018-12-01,5467
2018-12-02,5467
2018-12-03,5219
2018-12-04,5220
2018-12-05,5220
2018-12-07,5181
2018-12-09,5112
2018-12-10,4862
2018-12-11,4862
2018-12-12,4817
2018-12-13,4817
2018-12-14,4659
2018-12-15,4659
2018-12-16,4441
2018-12-17,4441
2018-12-18,4241
2018-12-19,4241
2018-12-20,4047
2018-12-21,3883
2018-12-22,3883
2018-12-23,3688
2018-12-24,3529
2018-12-25,3529
2018-12-26,3425
2018-12-27,3277
2018-12-28,3277
2018-12-29,3141
2018-12-30,3141
2018-12-31,3000
2019-01-01,3000
2019-01-02,2865
2019-01-03,2865
2019-01-04,2799
2019-01-05,2799
2019-01-06,2818
2019-01-08,2818
2019-01-10,2737
2019-01-11,2659
2019-01-12,2659
2019-01-13,2546
2019-01-14,2546
2019-01-15,2422
2019-01-16,2422
2019-01-17,2317
2019-01-18,2317
2019-01-19,2288
2019-01-20,2288
2019-01-21,2326
2019-01-22,2326
2019-01-23,2401
2019-01-24,2401
2019-01-25,2510
2019-01-26,2510
2019-01-27,2602
2019-01-28,2602
2019-01-29,2723
2019-01-30,2723
2019-01-31,2723
2019-02-01,2855
2019-02-02,2855
2019-02-03,2943
2019-02-04,2943
2019-02-05,2982
2019-02-06,2982
2019-02-07,2982
2019-02-08,2951
2019-02-09,2951
2019-02-10,2918
2019-02-11,2918
2019-02-12,2918
2019-02-13,2843
2019-02-14,2843
2019-02-15,2809
2019-02-16,2809
2019-02-17,2814
2019-02-18,2814
2019-02-19,2842
2019-02-20,2842
2019-02-21,2877
2019-02-22,2877
2019-02-23,2975
2019-02-24,2975
2019-02-25,3043
2019-02-26,3043
2019-02-27,3043
2019-02-28,3043
2019-03-01,3043
2019-03-02,3184
2019-03-03,3184
2019-03-04,3324
2019-03-05,3324
2019-03-06,3403
2019-03-07,3403
2019-03-08,3403
2019-03-09,3466
2019-03-10,3466
2019-03-11,3543
2019-03-12,3543
2019-03-13,3543
2019-03-14,3605
2019-03-15,3605
2019-03-16,3605
2019-03-17,3574
2019-03-18,3574
2019-03-19,3574
2019-03-20,3425
2019-03-21,3425
2019-03-22,3425
2019-03-23,3392
