date_obj,Ankou%20mask price
2017-02-03,9415183
2017-02-04,9415183
2017-02-05,9415183
2017-02-06,9415183
2017-02-07,9415183
2017-02-08,9415183
2017-02-09,9042198
2017-02-10,9042198
2017-02-11,9042198
2017-02-12,9042198
2017-02-13,9042198
2017-02-14,9042198
2017-02-15,9042198
2017-02-16,9042198
2017-02-17,9042198
2017-02-18,9042198
2017-02-19,9042198
2017-02-20,9042198
2017-02-21,9042198
2017-02-22,9042198
2017-02-23,9042198
2017-02-24,9042198
2017-02-25,9125045
2017-02-26,9125045
2017-02-27,9125045
2017-02-28,9125045
2017-03-01,9125045
2017-03-02,9125045
2017-03-03,9125045
2017-03-04,9125045
2017-03-05,9125045
2017-03-06,9125045
2017-03-07,9125045
2017-03-08,9125045
2017-03-09,9125045
2017-03-10,9125045
2017-03-11,9125045
2017-03-12,9363566
2017-03-13,9363566
2017-03-14,9363566
2017-03-15,9363566
2017-03-16,9363566
2017-03-17,9363566
2017-03-18,9363566
2017-03-19,9363566
2017-03-20,9363566
2017-03-21,9363566
2017-03-22,9363566
2017-03-23,9363566
2017-03-24,9787156
2017-03-25,9787156
2017-03-26,9787156
2017-03-27,9787156
2017-03-28,9787156
2017-03-29,9787156
2017-03-30,9787156
2017-03-31,9787156
2017-04-01,9787156
2017-04-02,9787156
2017-04-03,9787156
2017-04-04,9787156
2017-04-05,10195184
2017-04-12,10195184
2017-04-13,10195184
2017-04-14,10195184
2017-04-15,10195184
2017-04-16,10195184
2017-04-17,10195184
2017-04-18,9871189
2017-04-19,9871189
2017-04-20,9871189
2017-04-21,9871189
2017-04-22,9871189
2017-04-23,9871189
2017-04-24,9871189
2017-04-25,9871189
2017-04-26,9871189
2017-04-27,9871189
2017-04-28,9871189
2017-04-29,9871189
2017-04-30,10037443
2017-05-01,10037443
2017-05-02,10037443
2017-05-03,10037443
2017-05-04,10037443
2017-05-05,10037443
2017-05-06,10037443
2017-05-07,10037443
2017-05-08,10037443
2017-05-09,10037443
2017-05-10,10037443
2017-05-11,10037443
2017-05-12,10341551
2017-05-13,10341551
2017-05-14,10341551
2017-05-15,10341551
2017-05-16,10341551
2017-05-17,10341551
2017-05-18,10341551
2017-05-19,10341551
2017-05-20,10341551
2017-05-21,10341551
2017-05-22,10341551
2017-05-23,10341551
2017-05-24,10341551
2017-05-25,10341551
2017-05-26,10341551
2017-05-27,10826001
2017-05-28,10826001
2017-05-29,10826001
2017-05-30,10826001
2017-05-31,10826001
2017-06-01,10826001
2017-06-02,10826001
2017-06-03,10826001
2017-06-04,10826001
2017-06-05,10826001
2017-06-06,10826001
2017-06-07,10826001
2017-06-08,10826001
2017-06-09,10826001
2017-06-10,10952927
2017-06-11,10952927
2017-06-12,10952927
2017-06-13,10952927
2017-06-14,10952927
2017-06-15,10952927
2017-06-16,10952927
2017-06-17,10952927
2017-06-18,10952927
2017-06-19,10952927
2017-06-20,10952927
2017-06-21,10952927
2017-06-22,10952927
2017-06-23,10952927
2017-06-24,10952927
2017-06-25,10952927
2017-06-26,10952927
2017-06-27,10451530
2017-06-28,10451530
2017-06-29,10451530
2017-06-30,10451530
2017-07-01,10451530
2017-07-02,10451530
2017-07-03,10451530
2017-07-04,10451530
2017-07-05,10451530
2017-07-06,10451530
2017-07-07,10451530
2017-07-08,10451530
2017-07-09,10451530
2017-07-13,10451530
2017-07-14,9934344
2017-07-15,9934344
2017-07-16,9934344
2017-07-17,9934344
2017-07-18,9934344
2017-07-19,9934344
2017-07-20,9934344
2017-07-21,9934344
2017-07-22,9934344
2017-07-23,9934344
2017-07-24,9934344
2017-07-25,9934344
2017-07-26,9934344
2017-07-27,9934344
2017-07-28,9934344
2017-07-29,9934344
2017-07-30,9438056
2017-07-31,9438056
2017-08-01,9438056
2017-08-02,9438056
2017-08-03,9438056
2017-08-04,9438056
2017-08-05,9438056
2017-08-06,9438056
2017-08-07,9438056
2017-08-08,9438056
2017-08-09,9438056
2017-08-10,9438056
2017-08-11,9438056
2017-08-12,9438056
2017-08-13,9438056
2017-08-14,9438056
2017-08-15,9438056
2017-08-16,8981193
2017-08-17,8981193
2017-08-18,8981193
2017-08-19,8981193
2017-08-20,8981193
2017-08-21,8981193
2017-08-22,8981193
2017-08-23,8981193
2017-08-24,8981193
2017-08-25,8981193
2017-08-26,8981193
2017-08-27,8981193
2017-08-28,8981193
2017-08-29,8981193
2017-08-30,8981193
2017-08-31,8735601
2017-09-01,8735601
2017-09-02,8735601
2017-09-03,8735601
2017-09-04,8735601
2017-09-05,8735601
2017-09-06,8735601
2017-09-07,8735601
2017-09-08,8735601
2017-09-09,8735601
2017-09-10,8735601
2017-09-11,8735601
2017-09-12,8735601
2017-09-13,8735601
2017-09-14,8735601
2017-09-15,8735601
2017-09-16,8617072
2017-09-17,8617072
2017-09-18,8617072
2017-09-19,8617072
2017-09-20,8617072
2017-09-22,8617072
2017-09-23,8617072
2017-09-24,8617072
2017-09-25,8617072
2017-09-26,8617072
2017-09-27,8617072
2017-09-28,8617072
2017-09-29,8617072
2017-09-30,8630691
2017-10-01,8630691
2017-10-02,8630691
2017-10-03,8630691
2017-10-04,8630691
2017-10-05,8630691
2017-10-06,8630691
2017-10-07,8630691
2017-10-08,8630691
2017-10-09,8630691
2017-10-10,8630691
2017-10-11,8630691
2017-10-12,8630691
2017-10-13,8845143
2017-10-14,8845143
2017-10-15,8845143
2017-10-16,8845143
2017-10-17,8845143
2017-10-18,8845143
2017-10-19,8845143
2017-10-20,8845143
2017-10-21,8845143
2017-10-22,8845143
2017-10-23,8845143
2017-10-24,9182549
2017-10-25,9182549
2017-10-26,9182549
2017-10-27,9182549
2017-10-28,9182549
2017-10-29,9182549
2017-10-30,9182549
2017-10-31,9182549
2017-11-01,9182549
2017-11-02,9182549
2017-11-03,9182549
2017-11-04,9604351
2017-11-05,9604351
2017-11-06,9604351
2017-11-07,9604351
2017-11-08,9604351
2017-11-09,9604351
2017-11-10,9604351
2017-11-11,9604351
2017-11-12,9604351
2017-11-13,9604351
2017-11-14,9604351
2017-11-15,9604351
2017-11-16,9604351
2017-11-17,9885670
2017-11-18,9885670
2017-11-19,9885670
2017-11-20,9885670
2017-11-21,9885670
2017-11-22,9885670
2017-11-23,9885670
2017-11-24,9885670
2017-11-25,9885670
2017-11-26,9885670
2017-11-27,9885670
2017-11-28,9885670
2017-11-29,9885670
2017-11-30,9885670
2017-12-01,9885670
2017-12-02,9479109
2017-12-03,9479109
2017-12-04,9479109
2017-12-05,9479109
2017-12-06,9479109
2017-12-07,9479109
2017-12-08,9479109
2017-12-09,9479109
2017-12-10,9479109
2017-12-11,9479109
2017-12-12,9479109
2017-12-13,9479109
2017-12-14,9479109
2017-12-15,9479109
2017-12-16,9406926
2017-12-17,9406926
2017-12-18,9406926
2017-12-19,9406926
2017-12-20,9406926
2017-12-21,9406926
2017-12-22,9406926
2017-12-23,9406926
2017-12-24,9406926
2017-12-25,9406926
2017-12-26,9406926
2017-12-27,9406926
2017-12-28,9406926
2017-12-29,9406926
2017-12-30,9413114
2017-12-31,9413114
2018-01-01,9413114
2018-01-02,9413114
2018-01-03,9413114
2018-01-04,9413114
2018-01-05,9413114
2018-01-06,9413114
2018-01-07,9413114
2018-01-08,9413114
2018-01-09,9413114
2018-01-10,9413114
2018-01-11,9413114
2018-01-12,9413114
2018-01-13,9413114
2018-01-14,9413114
2018-01-15,9069899
2018-01-16,9069899
2018-01-17,9069899
2018-01-18,9069899
2018-01-19,9069899
2018-01-20,9069899
2018-01-21,9069899
2018-01-22,9069899
2018-01-23,9069899
2018-01-24,8669079
2018-01-25,8669079
2018-01-26,8669079
2018-01-27,8669079
2018-01-28,8669079
2018-01-29,8365432
2018-01-30,8365432
2018-01-31,8365432
2018-02-01,8365432
2018-02-02,8365432
2018-02-03,8160370
2018-02-04,8160370
2018-02-05,8160370
2018-02-06,8160370
2018-02-07,8160370
2018-02-08,8160370
2018-02-09,8200323
2018-02-10,8200323
2018-02-11,8200323
2018-02-12,8200323
2018-02-13,8200323
2018-02-14,8200323
2018-02-15,8073668
2018-02-16,8073668
2018-02-17,8073668
2018-02-18,8073668
2018-02-19,8073668
2018-02-20,8302930
2018-02-21,8302930
2018-02-22,8302930
2018-02-23,8302930
2018-02-24,8302930
2018-02-25,8637889
2018-02-26,8637889
2018-02-27,8637889
2018-02-28,8637889
2018-03-01,8902701
2018-03-02,8902701
2018-03-03,8902701
2018-03-04,8902701
2018-03-05,9118580
2018-03-06,9118580
2018-03-07,9118580
2018-03-08,9118580
2018-03-09,9118580
2018-03-10,9118580
2018-03-11,8843386
2018-03-12,8843386
2018-03-13,8843386
2018-03-14,8843386
2018-03-15,8843386
2018-03-16,8843386
2018-03-17,8674800
2018-03-18,8674800
2018-03-19,8674800
2018-03-20,8674800
2018-03-21,8674800
2018-03-22,8674800
2018-03-23,8650482
2018-03-24,8650482
2018-03-25,8650482
2018-03-26,8650482
2018-03-27,8650482
2018-03-28,8650482
2018-03-29,8669210
2018-03-30,8669210
2018-03-31,8669210
2018-04-01,8669210
2018-04-02,8669210
2018-04-03,8669210
2018-04-04,8680307
2018-04-05,8680307
2018-04-06,8680307
2018-04-07,8680307
2018-04-08,8680307
2018-04-09,8680307
2018-04-10,8400438
2018-04-11,8400438
2018-04-12,8400438
2018-04-13,8400438
2018-04-14,8400438
2018-04-15,8476660
2018-04-16,8476660
2018-04-17,8476660
2018-04-18,8476660
2018-04-19,8476660
2018-04-20,8476660
2018-04-21,8499303
2018-04-22,8499303
2018-04-23,8499303
2018-04-24,8499303
2018-04-25,8499303
2018-04-26,8499303
2018-04-27,8562919
2018-04-28,8562919
2018-04-29,8562919
2018-04-30,8562919
2018-05-01,8685534
2018-05-02,8685534
2018-05-03,8685534
2018-05-04,8685534
2018-05-05,9064031
2018-05-06,9064031
2018-05-07,9064031
2018-05-08,9490808
2018-05-09,9490808
2018-05-10,9490808
2018-05-11,9490808
2018-05-12,9375062
2018-05-13,9375062
2018-05-14,9375062
2018-05-15,9375062
2018-05-16,9375062
2018-05-17,8985924
2018-05-18,8985924
2018-05-19,8985924
2018-05-20,9209923
2018-05-21,9209923
2018-05-22,9209923
2018-05-23,9209923
2018-05-24,9338024
2018-05-25,9338024
2018-05-26,9338024
2018-05-27,9338024
2018-05-28,9338024
2018-05-29,9364899
2018-05-30,9364899
2018-05-31,9364899
2018-06-01,9517471
2018-06-02,9517471
2018-06-03,9517471
2018-06-04,9952789
2018-06-05,9952789
2018-06-06,9952789
2018-06-07,9952789
2018-06-08,10008241
2018-06-09,10008241
2018-06-10,10008241
2018-06-11,10008241
2018-06-12,10008241
2018-06-13,9582334
2018-06-14,9582334
2018-06-15,9582334
2018-06-16,9582334
2018-06-17,9582334
2018-06-18,9367189
2018-06-19,9367189
2018-06-20,9367189
2018-06-21,9367189
2018-06-22,9529668
2018-06-23,9529668
2018-06-24,9529668
2018-06-25,9529668
2018-06-26,9529668
2018-06-27,9529668
2018-06-28,9491347
2018-06-29,9491347
2018-06-30,9491347
2018-07-01,9491347
2018-07-02,9491347
2018-07-03,9584995
2018-07-04,9584995
2018-07-05,9584995
2018-07-06,9584995
2018-07-07,9584995
2018-07-08,9465743
2018-07-09,9465743
2018-07-10,9465743
2018-07-11,9465743
2018-07-12,9465743
2018-07-13,9465743
2018-07-14,9637816
2018-07-15,9637816
2018-07-16,9637816
2018-07-17,9975498
2018-07-18,9975498
2018-07-19,9975498
2018-07-20,9975498
2018-07-21,9975498
2018-07-22,9851346
2018-07-23,9851346
2018-07-24,9851346
2018-07-25,9851346
2018-07-26,9851346
2018-07-27,9639444
2018-07-28,9639444
2018-07-29,9639444
2018-07-30,9639444
2018-07-31,9639444
2018-08-01,9529957
2018-08-02,9529957
2018-08-03,9529957
2018-08-04,9801836
2018-08-05,9801836
2018-08-06,9801836
2018-08-07,10234837
2018-08-08,10234837
2018-08-09,10234837
2018-08-10,10234837
2018-08-11,10109843
2018-08-12,10109843
2018-08-14,10109843
2018-08-16,10302780
2018-08-17,10302780
2018-08-18,10302780
2018-08-19,10453285
2018-08-20,10453285
2018-08-21,10453285
2018-08-22,10453285
2018-08-23,10453285
2018-08-24,10604797
2018-08-25,10604797
2018-08-26,10604797
2018-08-27,10604797
2018-08-28,10604797
2018-08-29,10720831
2018-08-30,10720831
2018-08-31,10720831
2018-09-01,10934834
2018-09-02,10934834
2018-09-03,10934834
2018-09-04,11075862
2018-09-05,11075862
2018-09-06,11075862
2018-09-07,11075862
2018-09-08,11548250
2018-09-09,11548250
2018-09-10,11548250
2018-09-11,11548250
2018-09-12,11964243
2018-09-13,11964243
2018-09-14,11964243
2018-09-15,11964243
2018-09-16,11964243
2018-09-17,12096947
2018-09-18,12096947
2018-09-19,12096947
2018-09-20,12096947
2018-09-21,12096947
2018-09-22,11901621
2018-09-23,11901621
2018-09-24,11901621
2018-09-25,11901621
2018-09-26,11901621
2018-09-27,11792822
2018-09-28,11792822
2018-09-29,11792822
2018-09-30,11792822
2018-10-01,11518639
2018-10-02,11518639
2018-10-03,11518639
2018-10-04,11518639
2018-10-05,11520073
2018-10-06,11520073
2018-10-07,11520073
2018-10-08,11944266
2018-10-09,11944266
2018-10-10,11944266
2018-10-11,11944266
2018-10-12,11944266
2018-10-13,12403529
2018-10-14,12403529
2018-10-15,12403529
2018-10-16,12403529
2018-10-17,12403529
2018-10-18,12441589
2018-10-19,12441589
2018-10-20,12441589
2018-10-21,12441589
2018-10-22,13007740
2018-10-23,13007740
2018-10-24,13007740
2018-10-25,13007740
2018-10-26,13600383
2018-10-27,13600383
2018-10-28,13600383
2018-10-29,14059176
2018-10-30,14059176
2018-10-31,14059176
2018-11-01,13971490
2018-11-03,13971490
2018-11-04,13971490
2018-11-05,13386247
2018-11-06,13386247
2018-11-07,13386247
2018-11-08,13386247
2018-11-09,12959343
2018-11-10,12959343
2018-11-11,12959343
2018-11-12,12337928
2018-11-13,12337928
2018-11-14,12337928
2018-11-15,12337928
2018-11-16,11740795
2018-11-17,11740795
2018-11-18,11740795
2018-11-19,11740795
2018-11-20,11198778
2018-11-21,11198778
2018-11-22,11198778
2018-11-23,10729357
2018-11-24,10729357
2018-11-25,10729357
2018-11-26,10729357
2018-11-27,10269272
2018-11-28,10269272
2018-11-29,10269272
2018-12-01,9832904
2018-12-02,9832904
2018-12-03,9832904
2018-12-04,9832904
2018-12-05,9601663
2018-12-07,9601663
2018-12-09,9803187
2018-12-10,9803187
2018-12-11,9784755
2018-12-12,9784755
2018-12-13,9784755
2018-12-14,9592629
2018-12-15,9592629
2018-12-16,9592629
2018-12-17,9592629
2018-12-18,9530846
2018-12-19,9530846
2018-12-20,9530846
2018-12-21,9292575
2018-12-22,9292575
2018-12-23,9292575
2018-12-24,9288669
2018-12-25,9288669
2018-12-26,9288669
2018-12-27,9617472
2018-12-28,9617472
2018-12-29,9617472
2018-12-30,9911680
2018-12-31,9911680
2019-01-01,9911680
2019-01-02,10046640
2019-01-03,10046640
2019-01-04,10046640
2019-01-05,10046640
2019-01-06,9947877
2019-01-08,9947877
2019-01-10,10106565
2019-01-11,10106565
2019-01-12,10106565
2019-01-13,10106565
2019-01-14,9932645
2019-01-15,9932645
2019-01-16,9932645
2019-01-17,9932645
2019-01-18,9682674
2019-01-19,9682674
2019-01-20,9815477
2019-01-21,9815477
2019-01-22,9815477
2019-01-23,9815477
2019-01-24,9828504
2019-01-25,9828504
2019-01-26,9828504
2019-01-27,9804623
2019-01-28,9804623
2019-01-29,9804623
2019-01-30,9804623
2019-01-31,9726030
2019-02-01,9726030
2019-02-02,9726030
2019-02-03,9745053
2019-02-04,9745053
2019-02-05,9745053
2019-02-06,9745053
2019-02-07,9859465
2019-02-08,9859465
2019-02-09,9859465
2019-02-10,9859465
2019-02-11,9912875
2019-02-12,9912875
2019-02-13,9912875
2019-02-14,9912875
2019-02-15,9821159
2019-02-16,9821159
2019-02-17,9821159
2019-02-18,9821159
2019-02-19,9681120
2019-02-20,9681120
2019-02-21,9681120
2019-02-22,9676482
2019-02-23,9676482
2019-02-24,9948662
2019-02-25,9948662
2019-02-26,10226856
2019-02-27,10226856
2019-02-28,10226856
2019-03-01,10226856
2019-03-02,10226856
2019-03-03,10212219
2019-03-04,10212219
2019-03-05,10212219
2019-03-06,10300928
2019-03-07,10300928
2019-03-08,10300928
2019-03-09,10451492
2019-03-10,10451492
2019-03-11,10451492
2019-03-12,10492393
2019-03-13,10492393
2019-03-14,10492393
2019-03-15,10492393
2019-03-16,10485618
2019-03-17,10485618
2019-03-18,10485618
2019-03-19,10346049
2019-03-20,10346049
2019-03-21,10346049
2019-03-22,10346049
2019-03-23,10547083
2019-03-24,10547083
2019-03-25,10547083
2019-03-26,10961482
2019-03-27,10961482
2019-03-28,10961482
2019-03-29,11405700
2019-03-30,11405700
2019-03-31,11405700
2019-04-01,11405700
2019-04-02,11574644
2019-04-03,11574644
2019-04-04,11574644
2019-04-05,12017683
2019-04-06,12017683
2019-04-07,12017683
2019-04-08,12017683
2019-04-09,12243039
2019-04-10,12243039
2019-04-11,12243039
2019-04-12,12243039
2019-04-13,12082523
2019-04-14,12082523
2019-04-15,12082523
2019-04-16,12082523
2019-04-17,11973528
2019-04-18,11973528
2019-04-19,11973528
2019-04-20,11973528
2019-04-21,11550003
2019-04-22,11550003
2019-04-23,11550003
2019-04-24,11111407
2019-04-25,11111407
2019-04-26,11111407
2019-04-27,11111407
2019-04-28,11107764
2019-04-29,11107764
2019-04-30,11107764
2019-05-01,11107764
2019-05-02,10921521
2019-05-03,10921521
2019-05-04,10921521
2019-05-05,10759610
2019-05-06,10759610
2019-05-07,10759610
2019-05-08,10540013
2019-05-09,10540013
2019-05-10,10540013
2019-05-11,10275033
2019-05-12,10275033
2019-05-13,10275033
2019-05-14,10011946
2019-05-15,10011946
2019-05-16,10011946
2019-05-17,9756694
2019-05-18,9756694
2019-05-19,9756694
2019-05-20,9504008
2019-05-21,9504008
2019-05-22,9504008
2019-05-23,9504008
2019-05-24,9176960
2019-05-25,9176960
2019-05-26,9176960
2019-05-27,9082833
2019-05-28,9082833
2019-05-29,9082833
2019-05-30,8908191
2019-05-31,8908191
2019-06-01,8908191
2019-06-02,8908191
2019-06-03,8741449
2019-06-04,8741449
2019-06-05,8741449
2019-06-06,8610315
2019-06-07,8610315
2019-06-08,8610315
2019-06-09,8476176
2019-06-10,8476176
2019-06-11,8476176
2019-06-12,8476176
2019-06-13,8373676
2019-06-14,8373676
2019-06-15,8373676
2019-06-16,8180805
2019-06-17,8180805
2019-06-18,8180805
2019-06-19,8180805
2019-06-20,8047466
2019-06-21,8047466
2019-06-22,8047466
2019-06-23,8047466
2019-06-24,7663565
2019-06-25,7663565
2019-06-26,7663565
2019-06-27,7768714
2019-06-28,7768714
2019-06-29,7768714
2019-06-30,8059919
2019-07-01,8059919
2019-07-02,8059919
2019-07-03,8252302
2019-07-04,8252302
2019-07-05,8252302
2019-07-06,8538087
2019-07-07,8538087
2019-07-08,8538087
2019-07-09,8819737
2019-07-10,8819737
2019-07-11,8819737
2019-07-12,8873413
2019-07-13,8873413
2019-07-14,8873413
2019-07-15,9020630
2019-07-16,9020630
2019-07-17,9263733
2019-07-18,9263733
2019-07-19,9263733
2019-07-20,9697286
2019-07-21,9697286
2019-07-22,9697286
2019-07-23,10140451
2019-07-24,10140451
2019-07-25,10140451
2019-07-26,10140451
2019-07-27,10553592
2019-07-28,10553592
2019-07-29,10553592
2019-07-30,10626877
2019-07-31,10626877
2019-08-01,10626877
2019-08-02,10397846
2019-08-03,10397846
2019-08-04,10397846
2019-08-05,10334182
2019-08-06,10334182
2019-08-07,10334182
2019-08-08,10153194
2019-08-09,10153194
2019-08-10,10153194
2019-08-11,9932819
2019-08-12,9932819
2019-08-13,9932819
2019-08-14,9719385
2019-08-15,9719385
2019-08-16,9611905
2019-08-17,9611905
2019-08-18,9611905
2019-08-19,9554689
2019-08-20,9554689
2019-08-21,9554689
2019-08-22,9554689
2019-08-23,9588316
2019-08-24,9588316
2019-08-24,9588316
2019-08-25,9588316
2019-08-25,9588316
2019-08-26,9690210
2019-08-27,9690210
2019-08-27,9690210
2019-08-28,9690210
2019-08-29,9902856
2019-08-30,9902856
2019-08-31,9902856
2019-09-01,9916330
2019-09-02,9916330
2019-09-03,9916330
2019-09-04,9994947
2019-09-05,9994947
2019-09-06,9994947
2019-09-07,10161514
2019-09-08,10161514
2019-09-09,10161514
2019-09-10,10318821
2019-09-11,10318821
2019-09-12,10318821
2019-09-13,10663116
2019-09-14,10663116
2019-09-15,10663116
2019-09-16,11035048
2019-09-17,11035048
2019-09-18,11035048
2019-09-19,11205616
2019-09-20,11205616
2019-09-21,11205616
2019-09-22,11205616
2019-09-23,11683252
2019-09-24,11683252
2019-09-25,11683252
2019-09-26,12186042
2019-09-27,12186042
2019-09-28,12186042
2019-09-29,12186042
2019-09-30,12043053
2019-10-01,12043053
2019-10-02,12043053
2019-10-03,12047190
2019-10-04,12047190
2019-10-05,12047190
2019-10-06,12441712
2019-10-07,12441712
2019-10-08,12441712
2019-10-09,12717005
2019-10-10,12717005
2019-10-11,12717005
2019-10-12,12717005
2019-10-13,12610233
2019-10-14,12610233
2019-10-15,12610233
2019-10-16,12348300
2019-10-17,12348300
2019-10-18,12348300
2019-10-19,12382565
2019-10-20,12382565
2019-10-21,12382565
2019-10-22,12382565
2019-10-23,12124492
2019-10-24,12124492
2019-10-25,12124492
2019-10-26,12112406
2019-10-27,12112406
2019-10-28,12042165
2019-10-29,12042165
2019-10-30,12042165
2019-10-31,11897998
2019-11-01,11897998
2019-11-02,11897998
2019-11-03,11829770
2019-11-04,11829770
2019-11-05,11829770
2019-11-06,11829770
2019-11-07,11694130
2019-11-08,11694130
2019-11-09,11694130
2019-11-10,11625843
2019-11-11,11625843
2019-11-12,11625843
2019-11-13,11625843
2019-11-14,11394750
2019-11-15,11394750
2019-11-16,11394750
2019-11-17,11281637
2019-11-18,11281637
2019-11-19,11281637
2019-11-20,11025565
2019-11-21,11025565
2019-11-22,11025565
2019-11-23,10846506
2019-11-24,10846506
2019-11-25,10846506
2019-11-26,10673388
2019-11-27,10673388
2019-11-28,10673388
2019-11-29,10624702
2019-11-30,10624702
2019-12-01,10624702
2019-12-02,10563792
2019-12-03,10563792
2019-12-04,10563792
2019-12-05,10382987
2019-12-06,10382987
2019-12-07,10382987
2019-12-08,10240170
2019-12-09,10240170
2019-12-10,10240170
2019-12-11,10146577
2019-12-12,10146577
2019-12-13,10146577
2019-12-14,10043234
2019-12-15,10043234
2019-12-16,10043234
2019-12-17,9876563
2019-12-18,9876563
2019-12-19,9876563
2019-12-20,9876563
2019-12-21,9711052
2019-12-22,9711052
2019-12-23,9711052
2019-12-24,9645088
2019-12-25,9645088
2019-12-26,9645088
2019-12-27,9583334
2019-12-28,9583334
2019-12-29,9583334
2019-12-30,9510860
2019-12-31,9510860
2020-01-01,9510860
2020-01-02,9510860
2020-01-03,9511326
2020-01-04,9511326
2020-01-05,9511326
2020-01-06,9479238
2020-01-07,9479238
2020-01-08,9479238
2020-01-09,9479238
2020-01-10,9318243
2020-01-11,9318243
2020-01-12,9177245
2020-01-13,9177245
2020-01-14,9177245
2020-01-15,9171416
2020-01-16,9171416
2020-01-17,9053487
2020-01-18,9053487
2020-01-19,9053487
2020-01-20,8932479
2020-01-21,8932479
2020-01-22,8932479
2020-01-23,8782283
2020-01-24,8782283
2020-01-25,8782283
2020-01-26,8627808
2020-01-27,8627808
2020-01-28,8627808
2020-01-29,8506047
2020-01-30,8506047
2020-01-31,8506047
2020-02-01,8277431
2020-02-02,8277431
2020-02-03,8141755
2020-02-04,8141755
2020-02-05,8141755
2020-02-06,7792160
2020-02-07,7792160
2020-02-08,7792160
2020-02-09,7436149
2020-02-10,7436149
2020-02-11,7092751
