date_obj,Ancient%20wyvern%20shield price
2018-05-27,35695942
2018-05-28,35695942
2018-05-29,35613558
2018-05-30,35613558
2018-05-31,35613558
2018-06-01,35613558
2018-06-02,35820312
2018-06-03,35820312
2018-06-04,35820312
2018-06-05,35820312
2018-06-06,35564287
2018-06-07,35564287
2018-06-08,35564287
2018-06-09,35564287
2018-06-10,35564287
2018-06-11,33786072
2018-06-12,33786072
2018-06-13,33786072
2018-06-14,32119159
2018-06-15,32119159
2018-06-16,32119159
2018-06-17,32119159
2018-06-18,30513201
2018-06-19,30513201
2018-06-20,30513201
2018-06-21,28987540
2018-06-22,28987540
2018-06-23,28987540
2018-06-24,27578349
2018-06-25,27578349
2018-06-26,27578349
2018-06-27,27578349
2018-06-28,26199431
2018-06-29,26199431
2018-06-30,26199431
2018-07-01,26199431
2018-07-02,24911330
2018-07-03,24911330
2018-07-04,24911330
2018-07-05,24911330
2018-07-06,24911330
2018-07-07,23665763
2018-07-08,23665763
2018-07-09,23665763
2018-07-10,23665763
2018-07-11,22710317
2018-07-12,22710317
2018-07-13,22710317
2018-07-14,22706201
2018-07-15,22706201
2018-07-16,22706201
2018-07-17,23715231
2018-07-18,23715231
2018-07-19,23715231
2018-07-20,23715231
2018-07-21,24719045
2018-07-22,24719045
2018-07-23,24719045
2018-07-24,24719045
2018-07-25,24831392
2018-07-26,24831392
2018-07-27,24831392
2018-07-28,24831392
2018-07-29,24052977
2018-07-30,24052977
2018-07-31,24052977
2018-08-01,24052977
2018-08-02,22922717
2018-08-03,22922717
2018-08-04,22922717
2018-08-05,22922717
2018-08-06,22906192
2018-08-07,22906192
2018-08-08,22906192
2018-08-09,22906192
2018-08-10,22906192
2018-08-11,23951482
2018-08-12,23951482
2018-08-14,23951482
2018-08-16,25029401
2018-08-17,25029401
2018-08-18,25029401
2018-08-19,25029401
2018-08-20,26100938
2018-08-21,26100938
2018-08-22,26100938
2018-08-23,26100938
2018-08-24,26100938
2018-08-25,26033332
2018-08-26,26033332
2018-08-27,26033332
2018-08-28,26033332
2018-08-29,26033332
2018-08-30,26033332
2018-08-31,25166272
2018-09-01,25166272
2018-09-02,25166272
2018-09-03,25166272
2018-09-04,25166272
2018-09-05,24467164
2018-09-06,24467164
2018-09-07,24467164
2018-09-08,24467164
2018-09-09,24467164
2018-09-10,24459434
2018-09-11,24459434
2018-09-12,24459434
2018-09-13,24459434
2018-09-14,24459434
2018-09-15,24459434
2018-09-16,24459434
2018-09-17,23881176
2018-09-18,23881176
2018-09-19,23881176
2018-09-20,23881176
2018-09-21,23881176
2018-09-22,22776602
2018-09-23,22776602
2018-09-24,22776602
2018-09-25,22776602
2018-09-26,22776602
2018-09-27,22671878
2018-09-28,22671878
2018-09-29,22671878
2018-09-30,22671878
2018-10-02,22763226
2018-10-03,22763226
2018-10-04,22763226
2018-10-05,23736579
2018-10-06,23736579
2018-10-07,23736579
2018-10-08,23736579
2018-10-09,23182054
2018-10-10,23182054
2018-10-11,23182054
2018-10-12,23182054
2018-10-13,22319650
2018-10-14,22319650
2018-10-15,22319650
2018-10-16,22319650
2018-10-17,22610209
2018-10-18,22610209
2018-10-19,22610209
2018-10-20,22610209
2018-10-21,22610209
2018-10-22,22768460
2018-10-23,22768460
2018-10-24,22768460
2018-10-25,22768460
2018-10-26,22768460
2018-10-27,23506444
2018-10-28,23506444
2018-10-29,23506444
2018-10-30,23506444
2018-10-31,24017416
2018-11-01,24017416
2018-11-03,24017416
2018-11-04,24017416
2018-11-05,23531040
2018-11-06,23531040
2018-11-07,23531040
2018-11-08,23531040
2018-11-09,23531040
2018-11-10,23813477
2018-11-11,23813477
2018-11-12,23813477
2018-11-13,23813477
2018-11-14,23813477
2018-11-15,23187717
2018-11-16,23187717
2018-11-17,23187717
2018-11-18,23187717
2018-11-19,23650416
2018-11-20,23650416
2018-11-21,23650416
2018-11-22,24635573
2018-11-23,24635573
2018-11-24,24635573
2018-11-25,25086155
2018-11-26,25086155
2018-11-27,25086155
2018-11-28,25086155
2018-11-29,25086155
2018-12-01,24320051
2018-12-02,24320051
2018-12-03,25250065
2018-12-04,25250065
2018-12-05,25250065
2018-12-07,25250065
2018-12-09,26158443
2018-12-10,26158443
2018-12-11,26158443
2018-12-12,26158443
2018-12-13,27129381
2018-12-14,27129381
2018-12-15,27129381
2018-12-16,28228332
2018-12-17,28228332
2018-12-18,28228332
2018-12-19,28228332
2018-12-20,28228332
2018-12-21,29170095
2018-12-22,29170095
2018-12-23,29170095
2018-12-24,29170095
2018-12-25,29539192
2018-12-26,29539192
2018-12-27,29539192
2018-12-28,29539192
2018-12-29,30829030
2018-12-30,30829030
2018-12-31,30829030
2019-01-01,30829030
2019-01-02,30889667
2019-01-03,30889667
2019-01-04,30889667
2019-01-05,29396772
2019-01-06,29396772
2019-01-08,28001061
2019-01-10,26671502
2019-01-11,26671502
2019-01-12,26671502
2019-01-13,25345720
2019-01-14,25345720
2019-01-15,25345720
2019-01-16,24078434
2019-01-17,24078434
2019-01-18,24078434
2019-01-19,22874512
2019-01-20,22874512
2019-01-21,22874512
2019-01-22,21730786
2019-01-23,21730786
2019-01-24,21730786
2019-01-25,20644246
2019-01-26,20644246
2019-01-27,20644246
2019-01-28,19612033
2019-01-29,19612033
2019-01-30,19612033
2019-01-31,18631431
2019-02-01,18631431
2019-02-02,18631431
2019-02-03,17699859
2019-02-04,17699859
2019-02-05,17699859
2019-02-06,16856719
2019-02-07,16856719
2019-02-08,16067666
2019-02-09,16067666
2019-02-10,16067666
2019-02-11,15374498
2019-02-12,15374498
2019-02-13,15374498
2019-02-14,14835886
2019-02-15,14835886
2019-02-16,14835886
2019-02-17,14234288
2019-02-18,14234288
2019-02-19,14234288
2019-02-20,14003257
2019-02-21,14003257
2019-02-22,14003257
2019-02-23,14398027
2019-02-24,14398027
2019-02-25,14703135
2019-02-26,14703135
2019-02-27,14703135
2019-02-28,14703135
2019-03-01,14703135
2019-03-02,15174938
2019-03-03,15174938
2019-03-04,15174938
2019-03-05,14713941
2019-03-06,14713941
2019-03-07,14713941
2019-03-08,14838497
2019-03-09,14838497
2019-03-10,14838497
2019-03-11,15041770
2019-03-12,15041770
2019-03-13,15041770
2019-03-14,15434237
2019-03-15,15434237
2019-03-16,15434237
2019-03-17,15723576
2019-03-18,15723576
2019-03-19,15723576
2019-03-20,15723576
2019-03-21,15486793
2019-03-22,15486793
2019-03-23,15486793
2019-03-24,15219054
2019-03-25,15219054
2019-03-26,15219054
2019-03-27,15219054
2019-03-28,14700427
2019-03-29,14700427
2019-03-30,14700427
2019-03-31,15109120
2019-04-01,15109120
2019-04-02,15109120
2019-04-03,15707642
2019-04-04,15707642
2019-04-05,15707642
2019-04-06,15727982
2019-04-07,15727982
2019-04-08,15727982
2019-04-09,16238319
2019-04-10,16238319
2019-04-11,16238319
2019-04-12,16299599
2019-04-13,16299599
2019-04-14,15618802
2019-04-15,15618802
2019-04-16,15618802
2019-04-17,15622647
2019-04-18,15622647
2019-04-19,15622647
2019-04-20,15174636
2019-04-21,15174636
2019-04-22,15174636
2019-04-23,15409065
2019-04-24,15409065
2019-04-25,15409065
2019-04-26,15907203
2019-04-27,15907203
2019-04-28,15907203
2019-04-29,16321582
2019-04-30,16321582
2019-05-01,16321582
2019-05-02,16864255
2019-05-03,16864255
2019-05-04,16774860
2019-05-05,16774860
2019-05-06,16774860
2019-05-07,17399290
2019-05-08,17399290
2019-05-09,17399290
2019-05-10,17346428
2019-05-11,17346428
2019-05-12,17346428
2019-05-13,17140251
2019-05-14,17140251
2019-05-15,17140251
2019-05-16,17563064
2019-05-17,17563064
2019-05-18,18232102
2019-05-19,18232102
2019-05-20,18232102
2019-05-21,18116494
2019-05-22,18116494
2019-05-23,18116494
2019-05-24,18094952
2019-05-25,18094952
2019-05-26,18094952
2019-05-27,18058294
2019-05-28,18058294
2019-05-29,17458375
2019-05-30,17458375
2019-05-31,17458375
2019-06-01,17172170
2019-06-02,17172170
2019-06-03,17172170
2019-06-04,16317095
2019-06-05,16317095
2019-06-06,15501380
2019-06-07,15501380
2019-06-08,15660015
2019-06-09,15660015
2019-06-10,15660015
2019-06-11,15915609
2019-06-12,15915609
2019-06-13,16148790
2019-06-14,16148790
2019-06-15,16148790
2019-06-16,16560342
2019-06-17,16560342
2019-06-18,16560342
2019-06-19,16427608
2019-06-20,16427608
2019-06-21,16013469
2019-06-22,16013469
2019-06-23,16013469
2019-06-24,15484044
2019-06-25,15484044
2019-06-26,15484044
2019-06-27,15803298
2019-06-28,15803298
2019-06-29,15803298
2019-06-30,16354079
2019-07-01,16354079
2019-07-02,16354079
2019-07-03,16372711
2019-07-04,16372711
2019-07-05,16867038
2019-07-06,16867038
2019-07-07,16867038
2019-07-08,16594703
2019-07-09,16594703
2019-07-10,16594703
2019-07-11,16234412
2019-07-12,16234412
2019-07-13,16234412
2019-07-14,16338836
2019-07-15,16338836
2019-07-16,16338836
2019-07-17,16381742
2019-07-18,16381742
2019-07-19,16381742
2019-07-20,16448793
2019-07-21,16448793
2019-07-22,16878912
2019-07-23,16878912
2019-07-24,16878912
2019-07-25,16739155
2019-07-26,16739155
2019-07-27,16739155
2019-07-28,16917320
2019-07-29,16917320
2019-07-30,16917320
2019-07-31,17270860
2019-08-01,17270860
2019-08-02,17270860
2019-08-03,17329679
2019-08-04,17329679
2019-08-05,17750199
2019-08-06,17750199
2019-08-07,17750199
2019-08-08,17692116
2019-08-09,17692116
2019-08-10,17302732
2019-08-11,17302732
2019-08-12,17302732
2019-08-13,17468896
2019-08-14,17468896
2019-08-15,18038626
2019-08-16,18038626
2019-08-17,18224379
2019-08-18,18224379
2019-08-19,17962917
2019-08-20,17962917
2019-08-21,17962917
2019-08-22,17621086
2019-08-23,17621086
2019-08-24,17738750
2019-08-24,17738750
2019-08-25,17738750
2019-08-25,17738750
2019-08-26,17738750
2019-08-27,17880236
2019-08-27,17880236
2019-08-28,17880236
2019-08-29,17880236
2019-08-30,17980957
2019-08-31,17980957
2019-09-01,18341139
2019-09-02,18341139
2019-09-03,18341139
2019-09-04,18047289
2019-09-05,18047289
2019-09-06,18047289
2019-09-07,18180346
2019-09-08,18180346
2019-09-09,18778646
2019-09-10,18778646
2019-09-11,18778646
2019-09-12,18558334
2019-09-13,18558334
2019-09-14,18558334
2019-09-15,19294455
2019-09-16,19294455
2019-09-17,19294455
2019-09-18,19627472
2019-09-19,19627472
2019-09-20,19627472
2019-09-21,19506315
2019-09-22,19506315
2019-09-23,19363810
2019-09-24,19363810
2019-09-25,19363810
2019-09-26,19092813
2019-09-27,19092813
2019-09-28,19092813
2019-09-29,19048946
2019-09-30,19048946
2019-10-01,19172756
2019-10-02,19172756
2019-10-03,19172756
2019-10-04,18905570
2019-10-05,18905570
2019-10-06,18788505
2019-10-07,18788505
2019-10-08,18788505
2019-10-09,18789099
2019-10-10,18789099
2019-10-11,18789099
2019-10-12,18299948
2019-10-13,18299948
2019-10-14,17867872
2019-10-15,17867872
2019-10-16,17867872
2019-10-17,17910570
2019-10-18,17910570
2019-10-19,17547953
2019-10-20,17547953
2019-10-21,17547953
2019-10-22,17470787
2019-10-23,17470787
2019-10-24,17470787
2019-10-25,17570028
2019-10-26,17570028
2019-10-27,17553678
2019-10-28,17553678
2019-10-29,17588244
2019-10-30,17588244
2019-10-31,17731671
2019-11-01,17731671
2019-11-02,17776323
2019-11-03,17776323
2019-11-04,17799950
2019-11-05,17799950
2019-11-06,17799950
2019-11-07,17757985
2019-11-08,17757985
2019-11-09,17819099
2019-11-10,17819099
2019-11-11,17474311
2019-11-12,17474311
2019-11-13,17474311
2019-11-14,17431050
2019-11-15,17431050
2019-11-16,17161920
2019-11-17,17161920
2019-11-18,17161920
2019-11-19,16846955
2019-11-20,16846955
2019-11-21,16846955
2019-11-22,17377056
2019-11-23,17377056
2019-11-24,17377056
2019-11-25,17801962
2019-11-26,17801962
2019-11-27,17801962
2019-11-28,18077125
2019-11-29,18077125
2019-11-30,18077125
2019-12-01,17654268
2019-12-02,17654268
2019-12-03,17359971
2019-12-04,17359971
2019-12-05,17359971
2019-12-06,17360547
2019-12-07,17360547
2019-12-08,17816926
2019-12-09,17816926
2019-12-10,17806977
2019-12-11,17806977
2019-12-12,17806977
2019-12-13,17300065
2019-12-14,17300065
2019-12-15,16978297
2019-12-16,16978297
2019-12-17,16403110
2019-12-18,16403110
2019-12-19,16403110
2019-12-20,16032592
2019-12-21,16032592
2019-12-22,16075962
2019-12-23,16075962
2019-12-24,15799118
2019-12-25,15799118
2019-12-26,15799118
2019-12-27,15457515
2019-12-28,15457515
2019-12-29,15195917
2019-12-30,15195917
2019-12-31,14967833
2020-01-01,14967833
2020-01-02,14935776
2020-01-03,14935776
2020-01-04,14943530
2020-01-05,14943530
2020-01-06,14879771
2020-01-07,14879771
2020-01-08,14650028
2020-01-09,14650028
2020-01-10,14751608
2020-01-11,14751608
2020-01-12,15228668
2020-01-13,15228668
2020-01-14,15228668
2020-01-15,15804880
2020-01-16,15804880
2020-01-17,15653202
2020-01-18,15653202
2020-01-19,15758603
2020-01-20,15758603
2020-01-21,15758603
2020-01-22,15929166
2020-01-23,15929166
2020-01-24,15917123
2020-01-25,15917123
2020-01-26,15636652
2020-01-27,15636652
2020-01-28,15589045
2020-01-29,15589045
2020-01-30,15606616
2020-01-31,15606616
2020-02-01,15535128
2020-02-02,15535128
2020-02-03,15439066
2020-02-04,15439066
2020-02-05,15472335
2020-02-06,15472335
2020-02-07,14881055
2020-02-08,14881055
2020-02-09,14228358
2020-02-10,14101785
2020-02-11,14101785
2020-02-12,14151521
2020-02-13,14151521
2020-02-14,14303589
2020-02-15,14303589
2020-02-16,14415381
2020-02-17,14370086
2020-02-18,14737417
2020-02-19,14737417
2020-02-20,15016190
2020-02-21,15016190
2020-02-22,15050795
2020-02-23,15050795
2020-02-24,15186104
2020-02-25,15186104
2020-02-26,15634569
2020-02-27,15634569
2020-02-28,16416122
2020-02-29,16416122
2020-03-01,17086714
2020-03-02,17086714
2020-03-03,17370136
2020-03-04,17370136
2020-03-05,17255667
2020-03-06,17255667
2020-03-07,17046430
2020-03-08,17046430
2020-03-09,16670268
2020-03-10,16670268
2020-03-11,16729626
2020-03-12,16729626
2020-03-13,16709127
2020-03-14,16709127
2020-03-15,16964068
2020-03-16,17569084
2020-03-17,17569084
2020-03-18,18217753
2020-03-19,18217753
2020-03-20,18571566
2020-03-21,18571566
2020-03-22,18549476
2020-03-23,18549476
2020-03-24,18452631
2020-03-25,18452631
2020-03-26,18337891
2020-03-27,18337891
2020-03-28,17770474
2020-03-29,17338271
2020-03-30,16843815
2020-03-31,16843815
2020-04-01,16633178
2020-04-02,16632050
2020-04-03,16632050
2020-04-04,16581661
2020-04-05,16939856
2020-04-06,16903895
2020-04-07,16903895
2020-04-08,17083848
2020-04-09,17083848
2020-04-10,17015304
2020-04-11,17042461
2020-04-12,16655039
2020-04-13,16655039
2020-04-14,16496239
2020-04-15,16495155
2020-04-16,16495155
2020-04-17,16761270
2020-04-18,17361957
2020-04-19,17287749
2020-04-20,17287749
2020-04-21,17192524
2020-04-22,17720123
2020-04-23,17720123
2020-04-24,17280577
2020-04-25,17236283
2020-04-26,17595186
2020-04-27,17269594
2020-04-28,16961012
2020-04-29,16961012
2020-04-30,16698785
2020-05-01,16698785
2020-05-02,16549634
2020-05-03,16501008
2020-05-04,16501008
2020-05-05,16461329
2020-05-06,16305007
2020-05-07,16305007
2020-05-08,16918032
2020-05-09,17503482
2020-05-10,17358560
2020-05-11,17358560
2020-05-12,17516570
2020-05-13,17423315
