date_obj,Long%20kebbit%20spike price
2015-11-17,137
2015-11-18,137
2015-11-19,137
2015-11-20,137
2015-11-21,137
2015-11-22,137
2015-11-23,137
2015-11-24,137
2015-11-25,137
2015-11-26,137
2015-11-27,137
2015-11-28,137
2015-11-29,137
2015-11-30,137
2015-12-01,137
2015-12-02,137
2015-12-03,137
2015-12-04,137
2015-12-05,137
2015-12-06,137
2015-12-07,137
2015-12-08,137
2015-12-09,137
2015-12-10,137
2015-12-11,137
2015-12-12,137
2015-12-13,137
2015-12-14,137
2015-12-15,137
2015-12-16,137
2015-12-17,137
2015-12-18,137
2015-12-19,137
2015-12-20,137
2015-12-21,137
2015-12-22,137
2015-12-23,137
2015-12-24,137
2015-12-25,137
2015-12-26,137
2015-12-27,137
2015-12-28,137
2015-12-29,144
2015-12-30,144
2015-12-31,144
2016-01-01,144
2016-01-02,144
2016-01-03,144
2016-01-04,144
2016-01-05,144
2016-01-06,144
2016-01-07,144
2016-01-08,144
2016-01-09,144
2016-01-10,144
2016-01-11,144
2016-01-12,144
2016-01-13,144
2016-01-14,144
2016-01-15,144
2016-01-16,144
2016-01-17,144
2016-01-18,144
2016-01-19,144
2016-01-20,144
2016-01-21,144
2016-01-22,144
2016-01-23,144
2016-01-24,144
2016-01-25,144
2016-01-26,144
2016-01-27,144
2016-01-28,144
2016-01-29,144
2016-01-30,144
2016-01-31,144
2016-02-01,144
2016-02-02,144
2016-02-03,144
2016-02-04,144
2016-02-05,144
2016-02-06,144
2016-02-07,144
2016-02-08,144
2016-02-09,144
2016-02-10,144
2016-02-11,144
2016-02-12,144
2016-02-13,144
2016-02-14,144
2016-02-15,144
2016-02-16,144
2016-02-17,144
2016-02-18,144
2016-02-19,144
2016-02-20,144
2016-02-21,144
2016-02-22,144
2016-02-23,144
2016-02-24,144
2016-02-25,144
2016-02-26,144
2016-02-27,144
2016-02-28,144
2016-02-29,144
2016-03-01,144
2016-03-02,144
2016-03-03,144
2016-03-04,144
2016-03-05,144
2016-03-06,144
2016-03-07,144
2016-03-08,144
2016-03-09,144
2016-03-10,144
2016-03-11,144
2016-03-12,152
2016-03-13,152
2016-03-14,152
2016-03-15,152
2016-03-16,152
2016-03-17,152
2016-03-18,152
2016-03-19,152
2016-03-20,152
2016-03-21,152
2016-03-22,152
2016-03-23,152
2016-03-24,152
2016-03-25,152
2016-03-26,152
2016-03-27,152
2016-03-28,152
2016-03-29,152
2016-03-30,152
2016-03-31,152
2016-04-01,152
2016-04-02,152
2016-04-03,152
2016-04-04,152
2016-04-05,152
2016-04-06,152
2016-04-07,152
2016-04-08,152
2016-04-09,152
2016-04-10,152
2016-04-11,152
2016-04-12,152
2016-04-13,152
2016-04-14,152
2016-04-15,152
2016-04-16,152
2016-04-17,152
2016-04-18,152
2016-04-19,152
2016-04-20,152
2016-04-21,152
2016-04-22,152
2016-04-23,152
2016-04-24,152
2016-04-25,152
2016-04-26,152
2016-04-27,152
2016-04-28,152
2016-04-29,152
2016-04-30,152
2016-05-01,152
2016-05-02,152
2016-05-03,152
2016-05-04,152
2016-05-05,152
2016-05-06,152
2016-05-07,152
2016-05-08,152
2016-05-09,152
2016-05-10,152
2016-05-11,152
2016-05-12,152
2016-05-13,152
2016-05-14,152
2016-05-15,152
2016-05-16,152
2016-05-17,152
2016-05-18,152
2016-05-19,152
2016-05-22,157
2016-05-23,157
2016-05-24,157
2016-05-25,157
2016-05-26,157
2016-05-27,157
2016-05-28,157
2016-05-29,157
2016-05-30,157
2016-05-31,157
2016-06-01,157
2016-06-02,157
2016-06-03,157
2016-06-04,157
2016-06-05,157
2016-06-06,157
2016-06-07,157
2016-06-08,157
2016-06-09,157
2016-06-10,157
2016-06-11,157
2016-06-12,157
2016-06-13,157
2016-06-14,157
2016-06-15,157
2016-06-16,157
2016-06-17,157
2016-06-18,157
2016-06-19,157
2016-06-20,157
2016-06-21,157
2016-06-22,157
2016-06-23,157
2016-06-24,157
2016-06-25,157
2016-06-26,157
2016-06-27,157
2016-06-28,157
2016-06-29,157
2016-06-30,157
2016-07-01,157
2016-07-02,157
2016-07-03,157
2016-07-04,157
2016-07-05,157
2016-07-06,157
2016-07-07,157
2016-07-08,157
2016-07-09,157
2016-07-10,157
2016-07-11,164
2016-07-12,164
2016-07-13,164
2016-07-14,164
2016-07-15,164
2016-07-16,164
2016-07-17,164
2016-07-18,164
2016-07-23,164
2016-07-24,164
2016-07-25,164
2016-07-26,164
2016-07-27,164
2016-07-28,164
2016-07-29,164
2016-07-30,164
2016-07-31,164
2016-08-01,164
2016-08-02,164
2016-08-03,164
2016-08-04,164
2016-08-05,164
2016-08-06,164
2016-08-07,164
2016-08-08,164
2016-08-09,164
2016-08-10,164
2016-08-11,164
2016-08-12,164
2016-08-13,164
2016-08-14,164
2016-08-15,164
2016-08-16,164
2016-08-17,164
2016-08-18,164
2016-08-19,164
2016-08-20,164
2016-08-21,164
2016-08-22,164
2016-08-23,164
2016-08-24,164
2016-08-25,172
2016-08-26,172
2016-08-28,172
2016-08-31,172
2016-09-01,172
2016-09-02,172
2016-09-03,172
2016-09-04,172
2016-09-05,172
2016-09-06,172
2016-09-07,172
2016-09-08,172
2016-09-09,172
2016-09-10,172
2016-09-11,172
2016-09-12,172
2016-09-13,172
2016-09-14,172
2016-09-15,172
2016-09-16,172
2016-09-17,172
2016-09-18,172
2016-09-19,172
2016-09-20,172
2016-09-21,172
2016-09-22,172
2016-09-23,172
2016-09-24,172
2016-09-25,172
2016-09-26,172
2016-09-27,172
2016-09-28,172
2016-09-29,172
2016-09-30,172
2016-10-01,172
2016-10-02,172
2016-10-03,172
2016-10-04,172
2016-10-05,172
2016-10-06,172
2016-10-07,172
2016-10-08,172
2016-10-09,172
2016-10-10,172
2016-10-11,172
2016-10-12,172
2016-10-13,172
2016-10-14,172
2016-10-15,172
2016-10-16,172
2016-10-17,172
2016-10-18,172
2016-10-19,172
2016-10-20,172
2016-10-21,172
2016-10-22,172
2016-10-23,172
2016-10-24,172
2016-10-25,172
2016-10-26,172
2016-10-27,172
2016-10-28,172
2016-10-29,172
2016-10-30,181
2016-10-31,181
2016-11-01,181
2016-11-02,181
2016-11-03,181
2016-11-04,181
2016-11-05,181
2016-11-06,181
2016-11-07,181
2016-11-08,181
2016-11-09,181
2016-11-10,181
2016-11-11,181
2016-11-12,181
2016-11-13,181
2016-11-14,181
2016-12-07,181
2016-12-08,181
2016-12-09,181
2016-12-10,181
2016-12-11,181
2016-12-12,181
2016-12-13,181
2016-12-14,181
2016-12-15,188
2016-12-16,188
2016-12-17,188
2016-12-18,188
2016-12-19,188
2016-12-20,188
2016-12-21,188
2016-12-22,188
2016-12-23,188
2016-12-24,188
2016-12-25,188
2016-12-26,188
2016-12-27,188
2016-12-28,188
2016-12-29,188
2016-12-30,188
2016-12-31,188
2017-01-01,188
2017-01-02,188
2017-01-03,188
2017-01-04,188
2017-01-05,188
2017-01-06,188
2017-01-07,188
2017-01-08,188
2017-01-09,188
2017-01-10,188
2017-01-11,188
2017-01-12,188
2017-01-13,188
2017-01-14,188
2017-01-15,188
2017-01-16,188
2017-01-17,188
2017-01-18,188
2017-01-19,188
2017-01-20,188
2017-01-21,188
2017-01-22,188
2017-01-27,188
2017-01-28,196
2017-01-29,196
2017-01-30,196
2017-01-31,196
2017-02-01,196
2017-02-02,196
2017-02-03,196
2017-02-04,196
2017-02-05,196
2017-02-06,196
2017-02-07,196
2017-02-08,196
2017-02-09,196
2017-02-10,196
2017-02-11,196
2017-02-12,196
2017-02-13,196
2017-02-14,196
2017-02-15,196
2017-02-16,196
2017-02-18,196
2017-02-19,196
2017-02-20,196
2017-02-21,196
2017-02-22,196
2017-02-23,196
2017-02-24,196
2017-02-25,196
2017-02-26,196
2017-02-27,196
2017-02-28,196
2017-03-01,196
2017-03-02,196
2017-03-03,205
2017-03-04,205
2017-03-05,205
2017-03-06,205
2017-03-07,205
2017-03-08,205
2017-03-09,205
2017-03-10,214
2017-03-11,214
2017-03-12,214
2017-03-13,214
2017-03-14,214
2017-03-15,214
2017-03-16,214
2017-03-17,214
2017-03-18,214
2017-03-19,214
2017-03-20,214
2017-03-21,223
2017-03-22,223
2017-03-23,223
2017-03-24,223
2017-03-25,223
2017-03-26,223
2017-03-27,223
2017-03-28,223
2017-03-29,223
2017-03-30,223
2017-03-31,223
2017-04-01,223
2017-04-02,223
2017-04-03,223
2017-04-04,223
2017-04-12,234
2017-04-13,234
2017-04-14,234
2017-04-15,234
2017-04-16,234
2017-04-17,234
2017-04-18,234
2017-04-19,234
2017-04-20,234
2017-04-21,234
2017-04-22,234
2017-04-23,234
2017-04-24,234
2017-04-25,234
2017-04-26,234
2017-04-27,246
2017-04-28,246
2017-04-29,246
2017-04-30,246
2017-05-01,246
2017-05-02,246
2017-05-03,246
2017-05-04,246
2017-05-05,246
2017-05-06,246
2017-05-07,246
2017-05-08,246
2017-05-09,246
2017-05-10,246
2017-05-11,246
2017-05-12,246
2017-05-13,246
2017-05-14,246
2017-05-15,246
2017-05-16,246
2017-05-17,246
2017-05-18,246
2017-05-19,246
2017-05-20,246
2017-05-21,246
2017-05-22,258
2017-05-23,258
2017-05-24,258
2017-05-25,258
2017-05-26,258
2017-05-27,258
2017-05-28,258
2017-05-29,258
2017-05-30,258
2017-05-31,258
2017-06-01,258
2017-06-02,258
2017-06-03,258
2017-06-06,258
2017-06-07,258
2017-06-08,258
2017-06-09,258
2017-06-10,258
2017-06-11,258
2017-06-12,258
2017-06-13,258
2017-06-14,258
2017-06-15,258
2017-06-16,258
2017-06-17,258
2017-06-18,258
2017-06-19,258
2017-06-20,258
2017-06-21,258
2017-06-22,258
2017-06-23,258
2017-06-24,270
2017-06-25,270
2017-06-26,270
2017-06-27,270
2017-06-28,270
2017-06-29,270
2017-06-30,270
2017-07-01,270
2017-07-02,270
2017-07-03,270
2017-07-04,270
2017-07-05,270
2017-07-06,270
2017-07-07,270
2017-07-08,270
2017-07-13,270
2017-07-14,270
2017-07-15,270
2017-07-16,270
2017-07-17,270
2017-07-18,270
2017-07-19,270
2017-07-20,270
2017-07-21,270
2017-07-22,270
2017-07-23,270
2017-07-24,270
2017-07-25,270
2017-07-26,270
2017-07-27,270
2017-07-28,270
2017-07-29,270
2017-07-30,270
2017-07-31,270
2017-08-01,270
2017-08-02,283
2017-08-03,283
2017-08-04,283
2017-08-05,283
2017-08-06,283
2017-08-09,283
2017-08-10,283
2017-08-11,283
2017-08-12,283
2017-08-13,283
2017-08-14,283
2017-08-15,283
2017-08-17,283
2017-08-18,283
2017-08-19,283
2017-08-20,283
2017-08-21,283
2017-08-22,283
2017-08-23,283
2017-08-24,283
2017-08-25,283
2017-08-26,283
2017-08-27,283
2017-08-28,283
2017-08-29,283
2017-08-30,283
2017-08-31,283
2017-09-01,283
2017-09-02,283
2017-09-03,283
2017-09-04,295
2017-09-05,295
2017-09-06,295
2017-09-07,295
2017-09-08,295
2017-09-09,295
2017-09-10,295
2017-09-11,295
2017-09-12,295
2017-09-13,295
2017-09-14,295
2017-09-15,295
2017-09-16,295
2017-09-17,295
2017-09-19,295
2017-09-20,295
2017-09-21,295
2017-09-22,295
2017-09-23,295
2017-09-24,295
2017-09-25,295
2017-09-26,295
2017-09-27,295
2017-09-28,295
2017-09-29,295
2017-09-30,295
2017-10-01,295
2017-10-02,295
2017-10-03,295
2017-10-04,295
2017-10-05,295
2017-10-06,295
2017-10-07,295
2017-10-08,295
2017-10-09,295
2017-10-10,295
2017-10-11,295
2017-10-12,307
2017-10-13,307
2017-10-14,307
2017-10-15,307
2017-10-16,307
2017-10-17,307
2017-10-18,307
2017-10-19,307
2017-10-20,307
2017-10-21,307
2017-10-22,307
2017-10-23,307
2017-10-24,307
2017-10-25,307
2017-10-26,307
2017-10-27,307
2017-10-28,307
2017-10-29,307
2017-10-30,307
2017-10-31,307
2017-11-01,307
2017-11-02,307
2017-11-03,307
2017-11-04,307
2017-11-05,307
2017-11-06,307
2017-11-07,307
2017-11-08,307
2017-11-09,307
2017-11-10,307
2017-11-11,307
2017-11-12,307
2017-11-13,307
2017-11-14,307
2017-11-15,307
2017-11-16,307
2017-11-17,307
2017-11-18,307
2017-11-19,307
2017-11-20,307
2017-11-21,307
2017-11-22,307
2017-11-23,307
2017-11-24,307
2017-11-25,319
2017-11-26,319
2017-11-27,319
2017-11-28,319
2017-11-29,319
2017-11-30,319
2017-12-01,319
2017-12-02,319
2017-12-03,319
2017-12-04,319
2017-12-05,319
2017-12-06,319
2017-12-07,319
2017-12-08,319
2017-12-09,319
2017-12-10,319
2017-12-11,319
2017-12-12,319
2017-12-14,319
2017-12-15,319
2017-12-16,319
2017-12-17,319
2017-12-18,319
2017-12-19,319
2017-12-20,319
2017-12-21,319
2017-12-22,319
2017-12-23,319
2017-12-24,319
2017-12-25,319
2017-12-26,319
2017-12-27,319
2017-12-28,319
2017-12-29,319
2017-12-30,319
2017-12-31,319
2018-01-01,319
2018-01-02,333
2018-01-03,333
2018-01-04,333
2018-01-05,333
2018-01-06,333
2018-01-07,333
2018-01-08,333
2018-01-09,333
2018-01-10,333
2018-01-11,333
2018-01-12,333
2018-01-13,333
2018-01-14,333
2018-01-15,333
2018-01-16,333
2018-01-17,333
2018-01-18,333
2018-01-19,333
2018-01-20,333
2018-01-21,333
2018-01-22,333
2018-01-23,333
2018-01-25,346
2018-01-26,346
2018-01-27,346
2018-01-28,346
2018-01-29,346
2018-01-31,346
2018-02-01,346
2018-02-02,346
2018-02-03,346
2018-02-04,346
2018-02-05,346
2018-02-06,346
2018-02-07,354
2018-02-08,354
2018-02-09,354
2018-02-10,354
2018-02-11,354
2018-02-12,354
2018-02-13,354
2018-02-14,354
2018-02-15,354
2018-02-16,354
2018-02-17,354
2018-02-18,354
2018-02-19,354
2018-02-20,354
2018-02-21,371
2018-02-22,371
2018-02-23,371
2018-02-24,371
2018-02-25,371
2018-02-26,371
2018-02-27,371
2018-02-28,371
2018-03-01,371
2018-03-02,385
2018-03-03,385
2018-03-04,385
2018-03-05,385
2018-03-06,385
2018-03-07,385
2018-03-08,385
2018-03-09,385
2018-03-10,385
2018-03-11,403
2018-03-12,403
2018-03-13,403
2018-03-14,403
2018-03-15,403
2018-03-16,403
2018-03-17,403
2018-03-18,403
2018-03-19,422
2018-03-20,422
2018-03-21,422
2018-03-23,422
2018-03-24,422
2018-03-25,422
2018-03-26,438
2018-03-27,438
2018-03-28,438
2018-03-29,438
2018-03-30,438
2018-03-31,438
2018-04-01,438
2018-04-02,458
2018-04-03,458
2018-04-04,458
2018-04-05,458
2018-04-06,458
2018-04-07,458
2018-04-08,458
2018-04-09,475
2018-04-10,475
2018-04-11,475
2018-04-12,475
2018-04-13,475
2018-04-14,475
2018-04-15,475
2018-04-16,475
2018-04-17,496
2018-04-18,496
2018-04-19,496
2018-04-20,496
2018-04-21,496
2018-04-22,496
2018-04-23,496
2018-04-24,496
2018-04-25,496
2018-04-26,517
2018-04-27,517
2018-04-28,517
2018-04-29,517
2018-04-30,517
2018-05-01,517
2018-05-04,517
2018-05-05,540
2018-05-06,540
2018-05-07,540
2018-05-08,540
2018-05-09,540
2018-05-10,540
2018-05-11,540
2018-05-12,540
2018-05-13,540
2018-05-14,554
2018-05-15,554
2018-05-16,554
2018-05-17,554
2018-05-18,554
2018-05-19,554
2018-05-20,554
2018-05-21,567
2018-05-22,567
2018-05-23,567
2018-05-24,567
2018-05-25,567
2018-05-26,567
2018-05-27,567
2018-05-28,583
2018-05-29,583
2018-05-30,583
2018-05-31,583
2018-06-01,583
2018-06-02,583
2018-06-03,583
2018-06-04,583
2018-06-05,608
2018-06-06,608
2018-06-07,608
2018-06-08,608
2018-06-09,608
2018-06-10,608
2018-06-11,608
2018-06-12,608
2018-06-13,608
2018-06-14,629
2018-06-15,629
2018-06-16,629
2018-06-17,629
2018-06-18,629
2018-06-19,629
2018-06-20,629
2018-06-21,658
2018-06-22,658
2018-06-23,658
2018-06-24,658
2018-06-25,658
2018-06-26,658
2018-06-27,658
2018-06-28,658
2018-06-29,675
2018-06-30,675
2018-07-01,675
2018-07-02,675
2018-07-03,675
2018-07-04,675
2018-07-05,675
2018-07-06,675
2018-07-07,675
2018-07-08,705
2018-07-09,705
2018-07-10,705
2018-07-11,705
2018-07-12,705
2018-07-13,705
2018-07-14,705
2018-07-15,705
2018-07-16,705
2018-07-17,728
2018-07-18,728
2018-07-19,728
2018-07-20,728
2018-07-21,728
2018-07-22,728
2018-07-23,728
2018-07-24,751
2018-07-25,751
2018-07-26,751
2018-07-27,751
2018-07-28,751
2018-07-29,751
2018-07-30,782
2018-07-31,782
2018-08-01,782
2018-08-02,782
2018-08-03,782
2018-08-04,782
2018-08-05,812
2018-08-06,812
2018-08-07,812
2018-08-08,812
2018-08-09,812
2018-08-10,812
2018-08-11,812
2018-08-12,850
2018-08-14,850
2018-08-16,850
2018-08-17,850
2018-08-18,850
2018-08-19,886
2018-08-20,886
2018-08-21,886
2018-08-22,886
2018-08-23,886
2018-08-24,926
2018-08-25,926
2018-08-26,926
2018-08-27,926
2018-08-28,926
2018-08-29,962
2018-08-30,962
2018-08-31,962
2018-09-01,962
2018-09-02,962
2018-09-03,1007
2018-09-04,1007
2018-09-05,1007
2018-09-06,1007
2018-09-07,1046
2018-09-08,1046
2018-09-09,1046
2018-09-10,1046
2018-09-11,1046
2018-09-12,1097
2018-09-13,1097
2018-09-14,1097
2018-09-15,1097
2018-09-16,1097
2018-09-17,1097
2018-09-18,1143
2018-09-19,1143
2018-09-20,1143
2018-09-21,1143
2018-09-22,1143
2018-09-23,1143
2018-09-24,1198
2018-09-25,1198
2018-09-26,1198
2018-09-27,1198
2018-09-28,1198
2018-09-29,1249
2018-09-30,1249
2018-10-02,1249
2018-10-03,1265
2018-10-04,1265
2018-10-05,1265
2018-10-06,1265
2018-10-07,1265
2018-10-08,1265
2018-10-09,1314
2018-10-10,1314
2018-10-11,1314
2018-10-12,1314
2018-10-13,1314
2018-10-14,1314
2018-10-15,1352
2018-10-16,1352
2018-10-17,1352
2018-10-18,1352
2018-10-19,1352
2018-10-20,1397
2018-10-21,1397
2018-10-22,1397
2018-10-23,1397
2018-10-24,1397
2018-10-25,1397
2018-10-26,1454
2018-10-27,1454
2018-10-28,1454
2018-10-29,1454
2018-10-30,1454
2018-10-31,1484
2018-11-01,1484
2018-11-03,1484
2018-11-04,1550
2018-11-05,1550
2018-11-06,1550
2018-11-07,1550
2018-11-08,1610
2018-11-09,1610
2018-11-10,1610
2018-11-11,1610
2018-11-12,1676
2018-11-13,1676
2018-11-14,1676
2018-11-15,1732
2018-11-16,1732
2018-11-17,1732
2018-11-18,1800
2018-11-19,1800
2018-11-20,1800
2018-11-21,1858
2018-11-22,1858
2018-11-23,1858
2018-11-24,1948
2018-11-25,1948
2018-11-26,1948
2018-11-27,2038
2018-11-28,2038
2018-11-29,2038
2018-12-01,2079
2018-12-02,2167
2018-12-03,2167
2018-12-04,2167
2018-12-05,2210
2018-12-07,2210
2018-12-09,2315
2018-12-10,2315
2018-12-11,2407
2018-12-12,2407
2018-12-13,2407
2018-12-14,2453
2018-12-15,2453
2018-12-16,2453
2018-12-17,2453
2018-12-18,2554
2018-12-19,2554
2018-12-20,2554
2018-12-21,2654
2018-12-22,2654
2018-12-23,2654
2018-12-24,2773
2018-12-25,2773
2018-12-26,2773
2018-12-27,2899
2018-12-28,2899
2018-12-29,2899
2018-12-30,3001
2018-12-31,3001
2019-01-01,3001
2019-01-02,3108
2019-01-03,3108
2019-01-04,3108
2019-01-05,3165
2019-01-06,3165
2019-01-08,3235
2019-01-10,3235
2019-01-11,3310
2019-01-12,3310
2019-01-13,3310
2019-01-14,3310
2019-01-15,3310
2019-01-16,3310
2019-01-17,3360
2019-01-18,3360
2019-01-19,3360
2019-01-20,3360
2019-01-21,3360
2019-01-22,3360
2019-01-23,3414
2019-01-24,3414
2019-01-25,3414
2019-01-26,3414
2019-01-27,3414
2019-01-28,3513
2019-01-29,3513
2019-01-30,3513
2019-01-31,3513
2019-02-01,3513
2019-02-02,3513
2019-02-03,3583
2019-02-04,3583
2019-02-05,3583
2019-02-06,3583
2019-02-07,3583
2019-02-08,3583
2019-02-09,3583
2019-02-10,3583
2019-02-11,3583
2019-02-12,3583
2019-02-13,3583
2019-02-14,3583
2019-02-15,3583
2019-02-16,3583
2019-02-17,3541
2019-02-18,3541
2019-02-19,3541
2019-02-20,3541
2019-02-21,3541
2019-02-22,3541
2019-02-23,3541
2019-02-24,3541
2019-02-25,3541
2019-02-26,3541
2019-02-27,3541
2019-02-28,3541
2019-03-01,3541
2019-03-02,3541
2019-03-03,3541
2019-03-04,3541
2019-03-05,3541
2019-03-06,3541
2019-03-07,3662
2019-03-08,3662
2019-03-09,3662
2019-03-10,3662
2019-03-11,3662
2019-03-12,3671
2019-03-13,3671
2019-03-14,3671
2019-03-15,3671
2019-03-16,3671
2019-03-17,3671
2019-03-18,3671
2019-03-19,3738
2019-03-20,3738
2019-03-21,3738
2019-03-22,3738
2019-03-23,3738
2019-03-24,3738
2019-03-25,3738
2019-03-26,3811
2019-03-27,3811
2019-03-28,3811
2019-03-29,3811
2019-03-30,3811
2019-03-31,3811
2019-04-01,3811
2019-04-02,3811
2019-04-03,3811
2019-04-04,3905
2019-04-05,3905
2019-04-06,3905
2019-04-07,3905
2019-04-08,3905
2019-04-09,3905
2019-04-10,3905
2019-04-11,3905
2019-04-12,3905
2019-04-13,3905
2019-04-14,3905
2019-04-15,3905
2019-04-16,3882
2019-04-17,3882
2019-04-18,3882
2019-04-19,3882
2019-04-20,3882
2019-04-21,3882
2019-04-22,3882
2019-04-23,3882
2019-04-24,3882
2019-04-25,3882
2019-04-26,3882
2019-04-27,3882
2019-04-28,3935
2019-04-29,3935
2019-04-30,3935
2019-05-01,3935
2019-05-02,3935
2019-05-03,3935
2019-05-04,3935
2019-05-05,3935
2019-05-06,3986
2019-05-07,3986
2019-05-08,3986
2019-05-09,3986
2019-05-10,3986
2019-05-11,3986
2019-05-12,3986
2019-05-13,3986
2019-05-14,3986
2019-05-15,3986
2019-05-16,3986
2019-05-17,3986
2019-05-18,3986
2019-05-19,3986
2019-05-20,3986
2019-05-21,3986
2019-05-22,3986
2019-05-23,3953
2019-05-24,3953
2019-05-25,3953
2019-05-26,3953
2019-05-27,3953
2019-05-28,3953
2019-05-29,3953
2019-05-30,3953
2019-05-31,3953
2019-06-01,3953
2019-06-02,3953
2019-06-03,3953
2019-06-04,3953
2019-06-05,3953
2019-06-06,3953
2019-06-07,3953
2019-06-08,3953
2019-06-09,3953
2019-06-10,3953
2019-06-11,3953
2019-06-12,3953
2019-06-13,3953
2019-06-14,3953
2019-06-15,3953
2019-06-16,3953
2019-06-17,3787
2019-06-18,3787
2019-06-19,3787
2019-06-20,3787
2019-06-21,3787
2019-06-22,3787
2019-06-23,3787
2019-06-24,3787
2019-06-25,3787
2019-06-26,3787
2019-06-27,3787
2019-06-28,3787
2019-06-29,3787
2019-06-30,3787
2019-07-01,3787
2019-07-02,3787
2019-07-03,3787
2019-07-04,3787
2019-07-05,3787
2019-07-06,3787
2019-07-07,3787
2019-07-08,3787
2019-07-09,3650
2019-07-10,3650
2019-07-11,3650
2019-07-12,3650
2019-07-13,3650
2019-07-14,3650
2019-07-15,3650
2019-07-16,3650
2019-07-17,3650
2019-07-18,3650
2019-07-19,3650
2019-07-20,3650
2019-07-21,3650
2019-07-22,3650
2019-07-23,3650
2019-07-24,3650
2019-07-25,3650
