date_obj,Ancient%20rune%20armour%20set%20(lg) price
2019-03-01,200983
2019-03-02,201597
2019-03-03,201609
2019-03-04,200659
2019-03-05,200316
2019-03-06,199242
2019-03-07,198541
2019-03-08,199537
2019-03-09,199794
2019-03-10,201501
2019-03-11,202616
2019-03-12,202816
2019-03-13,202571
2019-03-14,202570
2019-03-15,202581
2019-03-16,203518
2019-03-17,203738
2019-03-18,202630
2019-03-19,203050
2019-03-20,202996
2019-03-21,201497
2019-03-22,200723
2019-03-23,200255
2019-03-24,200469
2019-03-25,199206
2019-03-26,198198
2019-03-27,199526
2019-03-28,201776
2019-03-29,204373
2019-03-30,209387
2019-03-31,209766
2019-04-01,209691
2019-04-02,210238
2019-04-03,208289
2019-04-04,208781
2019-04-05,209175
2019-04-06,210409
2019-04-07,210744
2019-04-08,209902
2019-04-09,210258
2019-04-10,209340
2019-04-11,209580
2019-04-12,208926
2019-04-13,208089
2019-04-14,206516
2019-04-15,205204
2019-04-16,203602
2019-04-17,202474
2019-04-18,201351
2019-04-19,198530
2019-04-20,197048
2019-04-21,195222
2019-04-22,191517
2019-04-23,189254
2019-04-24,187122
2019-04-25,184994
2019-04-26,182625
2019-04-27,182713
2019-04-28,182682
2019-04-29,180882
2019-04-30,181158
2019-05-01,180126
2019-05-02,179350
2019-05-03,177207
2019-05-04,177362
2019-05-05,177969
2019-05-06,176775
2019-05-07,176258
2019-05-08,176256
2019-05-09,177062
2019-05-10,177454
2019-05-11,177665
2019-05-12,179211
2019-05-13,180132
2019-05-14,181265
2019-05-15,183891
2019-05-16,184611
2019-05-17,187240
2019-05-18,187031
2019-05-19,188029
2019-05-20,188403
2019-05-21,187789
2019-05-22,186222
2019-05-23,186234
2019-05-24,185123
2019-05-25,185783
2019-05-26,187254
2019-05-27,189284
2019-05-28,189068
2019-05-29,188929
2019-05-30,188193
2019-05-31,187740
2019-06-01,188803
2019-06-02,188105
2019-06-03,188998
2019-06-04,189276
2019-06-05,188993
2019-06-06,188792
2019-06-07,191052
2019-06-08,190236
2019-06-09,190432
2019-06-10,190432
2019-06-11,191765
2019-06-12,190728
2019-06-13,189305
2019-06-14,189443
2019-06-15,191124
2019-06-16,191436
2019-06-17,190448
2019-06-18,190871
2019-06-19,191300
2019-06-20,189785
2019-06-21,190910
2019-06-22,189374
2019-06-23,189640
2019-06-24,188870
2019-06-25,187655
2019-06-26,188397
2019-06-27,187582
2019-06-28,188128
2019-06-29,189401
2019-06-30,189587
2019-07-01,191155
2019-07-02,192332
2019-07-03,194651
2019-07-04,195385
2019-07-05,196556
2019-07-06,196759
2019-07-07,197057
2019-07-08,195219
2019-07-09,194355
2019-07-10,194355
2019-07-11,194899
2019-07-12,194172
2019-07-13,196094
2019-07-14,195684
2019-07-15,195756
2019-07-16,197187
2019-07-17,196270
2019-07-18,197064
2019-07-19,199254
2019-07-20,198301
2019-07-21,197474
2019-07-22,195543
2019-07-23,194766
2019-07-24,192483
2019-07-25,189568
2019-07-26,190028
2019-07-27,191609
2019-07-28,190571
2019-07-29,188598
2019-07-30,186450
2019-07-31,184687
2019-08-01,182879
2019-08-02,183412
2019-08-03,184278
2019-08-04,186647
2019-08-05,186810
2019-08-06,187860
2019-08-07,188874
2019-08-08,189392
2019-08-09,189146
2019-08-10,189892
2019-08-11,189150
2019-08-12,189755
2019-08-13,191104
2019-08-14,190208
2019-08-15,191041
2019-08-16,190893
2019-08-17,189550
2019-08-18,189237
2019-08-19,188605
2019-08-20,188388
2019-08-21,189568
2019-08-22,195156
2019-08-23,194899
2019-08-24,196700
2019-08-24,196700
2019-08-25,197052
2019-08-25,197052
2019-08-26,195488
2019-08-27,194368
2019-08-27,194368
2019-08-28,193956
2019-08-29,194616
2019-08-30,194126
2019-08-31,198969
2019-09-01,197126
2019-09-02,195800
2019-09-03,194640
2019-09-04,194858
2019-09-05,193069
2019-09-06,193866
2019-09-07,195060
2019-09-08,194363
2019-09-09,194398
2019-09-10,195424
2019-09-11,194310
2019-09-12,197097
2019-09-13,198330
2019-09-14,198134
2019-09-15,198748
2019-09-16,198150
2019-09-17,200476
2019-09-18,203599
2019-09-19,205915
2019-09-20,203967
2019-09-21,201589
2019-09-22,200870
2019-09-23,199973
2019-09-24,199160
2019-09-25,200579
2019-09-26,200386
2019-09-27,199582
2019-09-28,202047
2019-09-29,201843
2019-09-30,200392
2019-10-01,199000
2019-10-02,200180
2019-10-03,199568
2019-10-04,198149
2019-10-05,197512
2019-10-06,196974
2019-10-07,195558
2019-10-08,196047
2019-10-09,196047
2019-10-10,196332
2019-10-11,195845
2019-10-12,197398
2019-10-13,197657
2019-10-14,197705
2019-10-15,197734
2019-10-16,195929
2019-10-17,194444
2019-10-18,193133
2019-10-19,191864
2019-10-20,192019
2019-10-21,189484
2019-10-22,189991
2019-10-23,188391
2019-10-24,188119
2019-10-25,188231
2019-10-26,187338
2019-10-27,188106
2019-10-28,187789
2019-10-29,187791
2019-10-30,186256
2019-10-31,189338
2019-11-01,191067
2019-11-02,189947
2019-11-03,191375
2019-11-04,191272
2019-11-05,194845
2019-11-06,189862
2019-11-07,189657
2019-11-08,187842
2019-11-09,186865
2019-11-10,185652
2019-11-11,184657
2019-11-12,183597
2019-11-13,181598
2019-11-14,180465
2019-11-15,178925
2019-11-16,181119
2019-11-17,179929
2019-11-18,179704
2019-11-19,179068
2019-11-20,180570
2019-11-21,180363
2019-11-22,178935
2019-11-23,180105
2019-11-24,180445
2019-11-25,181693
2019-11-26,183534
2019-11-27,186797
2019-11-28,186909
2019-11-29,192274
2019-11-30,190498
2019-12-01,189663
2019-12-02,190812
2019-12-03,192421
2019-12-04,193053
2019-12-05,196827
2019-12-06,195190
2019-12-07,194454
2019-12-08,195422
2019-12-09,193389
2019-12-10,192090
2019-12-11,193443
2019-12-12,191467
2019-12-13,191919
2019-12-14,194049
2019-12-15,194244
2019-12-16,193859
2019-12-17,194330
2019-12-18,192514
2019-12-19,192704
2019-12-20,193956
2019-12-21,195654
2019-12-22,195014
2019-12-23,194901
2019-12-24,195677
2019-12-25,195680
2019-12-26,195115
2019-12-27,197529
2019-12-28,197378
2019-12-29,196730
2019-12-30,196399
2019-12-31,196564
2020-01-01,196985
2020-01-02,196705
2020-01-03,196952
2020-01-04,197829
2020-01-05,197736
2020-01-06,197213
2020-01-07,196382
2020-01-08,195006
2020-01-09,194006
2020-01-10,192419
2020-01-11,193775
2020-01-12,192628
2020-01-13,192738
2020-01-14,192121
2020-01-15,192897
2020-01-16,194885
2020-01-17,196225
2020-01-18,195990
2020-01-19,196020
2020-01-20,195036
2020-01-21,193833
2020-01-22,193487
2020-01-23,192255
2020-01-24,190738
2020-01-25,191260
2020-01-26,190956
2020-01-27,191575
2020-01-28,192717
2020-01-29,195208
2020-01-30,194327
2020-01-31,193188
2020-02-01,192858
2020-02-02,192291
2020-02-03,191252
2020-02-04,189800
2020-02-05,189920
2020-02-06,189743
2020-02-07,190417
2020-02-08,191399
2020-02-09,190108
2020-02-10,190578
2020-02-11,192507
2020-02-12,190981
2020-02-13,190116
2020-02-14,189480
2020-02-15,188113
2020-02-16,187317
2020-02-17,185572
2020-02-18,184479
2020-02-19,186378
2020-02-20,186324
2020-02-21,186324
2020-02-22,186632
2020-02-23,188244
2020-02-24,185171
2020-02-25,184301
2020-02-26,183214
2020-02-27,181606
2020-02-28,181711
2020-02-29,181782
2020-03-01,183029
2020-03-02,185230
2020-03-03,183535
2020-03-04,182486
2020-03-05,181577
2020-03-06,181423
2020-03-07,180501
2020-03-08,179895
2020-03-09,179552
2020-03-10,179347
2020-03-11,178668
2020-03-12,179024
2020-03-13,178732
2020-03-14,178006
2020-03-15,178003
2020-03-16,179049
2020-03-17,179750
2020-03-18,179032
2020-03-19,178452
2020-03-20,179468
2020-03-21,179365
2020-03-22,180174
2020-03-23,181728
2020-03-24,180607
2020-03-25,180625
2020-03-26,179818
2020-03-27,181130
2020-03-28,183150
2020-03-29,184169
2020-03-30,184057
2020-03-31,186121
2020-04-01,185734
2020-04-02,184972
2020-04-03,186157
2020-04-04,185606
2020-04-05,184699
2020-04-06,183695
2020-04-07,183191
2020-04-08,184133
2020-04-09,184252
2020-04-10,184165
2020-04-11,185732
2020-04-12,185577
2020-04-13,183534
2020-04-14,181995
2020-04-15,180401
2020-04-16,177768
2020-04-17,175486
2020-04-18,174696
2020-04-19,176291
2020-04-20,178050
2020-04-21,177676
2020-04-22,175832
2020-04-23,175113
2020-04-24,175010
2020-04-25,175744
2020-04-26,174909
2020-04-27,174901
2020-04-28,175552
2020-04-29,175345
2020-04-30,175768
2020-05-01,175269
2020-05-02,177126
2020-05-03,175242
2020-05-04,174778
2020-05-05,175704
2020-05-06,175589
2020-05-07,177406
2020-05-08,176845
2020-05-09,178007
2020-05-10,177142
2020-05-11,176656
2020-05-12,175311
2020-05-13,174454
