date_obj,Iron%20halberd price
2015-08-09,275
2015-08-10,275
2015-08-11,275
2015-08-12,275
2015-08-13,275
2015-08-14,275
2015-08-15,275
2015-08-16,275
2015-08-17,275
2015-08-18,275
2015-08-19,275
2015-08-20,275
2015-08-21,285
2015-08-22,285
2015-08-23,285
2015-08-24,285
2015-08-25,285
2015-08-26,285
2015-08-27,285
2015-08-28,285
2015-08-29,285
2015-08-30,285
2015-08-31,285
2015-09-01,285
2015-09-02,285
2015-09-03,285
2015-09-04,285
2015-09-05,285
2015-09-06,285
2015-09-07,285
2015-09-08,285
2015-09-09,285
2015-09-10,285
2015-09-11,285
2015-09-12,285
2015-09-13,285
2015-09-14,285
2015-09-15,285
2015-09-16,285
2015-09-17,285
2015-09-18,285
2015-09-19,285
2015-09-20,285
2015-09-21,285
2015-09-22,285
2015-09-23,285
2015-09-24,285
2015-09-25,285
2015-09-27,285
2015-09-28,285
2015-09-29,285
2015-09-30,285
2015-10-05,285
2015-10-06,285
2015-10-07,285
2015-10-08,285
2015-10-09,285
2015-10-10,285
2015-10-11,285
2015-10-12,285
2015-10-13,285
2015-10-14,285
2015-10-15,299
2015-10-16,299
2015-10-17,299
2015-10-18,299
2015-10-19,299
2015-10-20,299
2015-10-22,299
2015-10-23,299
2015-10-24,299
2015-10-25,299
2015-10-26,299
2015-10-27,299
2015-10-29,299
2015-10-30,299
2015-10-31,299
2015-11-01,299
2015-11-02,299
2015-11-03,299
2015-11-04,299
2015-11-05,299
2015-11-06,299
2015-11-07,299
2015-11-08,299
2015-11-09,299
2015-11-10,299
2015-11-11,299
2015-11-12,299
2015-11-13,299
2015-11-14,299
2015-11-15,299
2015-11-16,299
2015-11-17,299
2015-11-18,299
2015-11-19,299
2015-11-20,299
2015-11-21,299
2015-11-22,299
2015-11-23,299
2015-11-24,299
2015-11-25,299
2015-11-26,299
2015-11-27,299
2015-11-28,299
2015-11-29,299
2015-11-30,299
2015-12-01,299
2015-12-02,299
2015-12-03,299
2015-12-04,299
2015-12-05,299
2015-12-06,299
2015-12-07,299
2015-12-08,299
2015-12-10,299
2015-12-11,299
2015-12-12,299
2015-12-13,299
2015-12-14,299
2015-12-15,299
2015-12-16,307
2015-12-17,307
2015-12-18,307
2015-12-19,307
2015-12-20,307
2015-12-21,307
2015-12-22,307
2015-12-23,307
2015-12-24,307
2015-12-25,307
2015-12-26,307
2015-12-27,307
2015-12-28,307
2015-12-29,307
2015-12-30,307
2015-12-31,307
2016-01-01,307
2016-01-02,307
2016-01-03,307
2016-01-04,307
2016-01-05,307
2016-01-06,307
2016-01-07,307
2016-01-08,307
2016-01-09,307
2016-01-10,307
2016-01-11,307
2016-01-12,307
2016-01-13,307
2016-01-14,307
2016-01-15,307
2016-01-16,307
2016-01-17,307
2016-01-18,307
2016-01-19,307
2016-01-20,307
2016-01-21,307
2016-01-22,307
2016-01-23,307
2016-01-24,307
2016-01-25,307
2016-01-26,307
2016-01-27,307
2016-01-28,307
2016-01-29,307
2016-01-30,307
2016-01-31,307
2016-02-01,307
2016-02-02,307
2016-02-03,307
2016-02-04,319
2016-02-05,319
2016-02-06,319
2016-02-07,319
2016-02-08,319
2016-02-09,319
2016-02-10,319
2016-02-11,319
2016-02-12,319
2016-02-13,319
2016-02-14,319
2016-02-15,319
2016-02-16,319
2016-02-17,319
2016-02-18,319
2016-02-19,319
2016-02-20,319
2016-02-21,319
2016-02-22,319
2016-02-23,319
2016-02-24,319
2016-02-25,319
2016-02-26,319
2016-02-27,319
2016-02-28,319
2016-02-29,319
2016-03-01,319
2016-03-02,319
2016-03-03,319
2016-03-04,319
2016-03-05,319
2016-03-06,319
2016-03-07,319
2016-03-08,319
2016-03-09,319
2016-03-10,319
2016-03-11,319
2016-03-12,319
2016-03-13,319
2016-03-14,319
2016-03-15,319
2016-03-16,319
2016-03-17,319
2016-03-18,319
2016-03-19,319
2016-03-20,327
2016-03-21,327
2016-03-22,327
2016-03-23,327
2016-03-24,327
2016-03-25,327
2016-03-26,327
2016-03-27,327
2016-03-28,327
2016-03-29,327
2016-03-30,327
2016-03-31,327
2016-04-01,327
2016-04-02,327
2016-04-03,327
2016-04-04,327
2016-04-05,327
2016-04-06,327
2016-04-07,327
2016-04-08,327
2016-04-09,327
2016-04-10,327
2016-04-11,327
2016-04-12,327
2016-04-13,327
2016-04-14,327
2016-04-15,327
2016-04-16,327
2016-04-17,327
2016-04-18,327
2016-04-19,327
2016-04-20,327
2016-04-21,327
2016-04-22,327
2016-04-23,327
2016-04-24,327
2016-04-25,327
2016-04-26,327
2016-04-27,327
2016-04-28,327
2016-04-29,327
2016-04-30,327
2016-05-01,327
2016-05-02,327
2016-05-03,327
2016-05-04,327
2016-05-05,327
2016-05-06,327
2016-05-07,336
2016-05-08,336
2016-05-09,336
2016-05-10,336
2016-05-11,336
2016-05-12,336
2016-05-13,336
2016-05-14,336
2016-05-15,336
2016-05-16,336
2016-05-17,336
2016-05-18,336
2016-05-19,336
2016-05-22,336
2016-05-23,336
2016-05-24,336
2016-05-25,336
2016-05-26,336
2016-05-27,336
2016-05-28,336
2016-05-29,336
2016-05-30,336
2016-05-31,336
2016-06-01,336
2016-06-02,336
2016-06-03,336
2016-06-04,336
2016-06-05,336
2016-06-06,336
2016-06-07,336
2016-06-08,336
2016-06-09,336
2016-06-10,336
2016-06-11,336
2016-06-12,336
2016-06-13,336
2016-06-14,336
2016-06-15,336
2016-06-16,336
2016-06-17,350
2016-06-18,350
2016-06-19,350
2016-06-20,350
2016-06-21,350
2016-06-22,350
2016-06-23,350
2016-06-24,350
2016-06-25,350
2016-06-26,350
2016-06-27,350
2016-06-28,350
2016-06-29,350
2016-06-30,350
2016-07-01,350
2016-07-02,350
2016-07-03,350
2016-07-04,350
2016-07-05,350
2016-07-06,350
2016-07-07,350
2016-07-08,350
2016-07-09,350
2016-07-10,350
2016-07-11,350
2016-07-12,350
2016-07-13,350
2016-07-14,350
2016-07-15,350
2016-07-16,350
2016-07-17,350
2016-07-18,350
2016-07-23,350
2016-07-24,350
2016-07-25,350
2016-07-26,350
2016-07-27,350
2016-07-28,350
2016-07-29,350
2016-07-30,367
2016-07-31,367
2016-08-01,367
2016-08-02,367
2016-08-03,367
2016-08-04,367
2016-08-05,367
2016-08-06,367
2016-08-07,367
2016-08-08,367
2016-08-09,367
2016-08-10,367
2016-08-11,367
2016-08-12,367
2016-08-13,367
2016-08-14,367
2016-08-15,367
2016-08-16,367
2016-08-17,367
2016-08-18,367
2016-08-19,367
2016-08-20,367
2016-08-21,367
2016-08-22,367
2016-08-23,367
2016-08-24,367
2016-08-25,367
2016-08-26,367
2016-08-28,367
2016-08-31,367
2016-09-01,367
2016-09-02,367
2016-09-03,367
2016-09-04,367
2016-09-05,367
2016-09-06,367
2016-09-07,367
2016-09-08,367
2016-09-09,367
2016-09-10,367
2016-09-11,367
2016-09-12,367
2016-09-13,367
2016-09-14,367
2016-09-15,367
2016-09-16,367
2016-09-17,367
2016-09-18,367
2016-09-19,367
2016-09-20,367
2016-09-21,367
2016-09-22,367
2016-09-23,367
2016-09-24,367
2016-09-25,367
2016-09-26,367
2016-09-27,367
2016-09-28,367
2016-09-29,367
2016-09-30,367
2016-10-01,367
2016-10-02,367
2016-10-03,367
2016-10-04,367
2016-10-05,367
2016-10-06,367
2016-10-07,367
2016-10-08,367
2016-10-09,367
2016-10-10,367
2016-10-11,372
2016-10-12,372
2016-10-13,372
2016-10-14,372
2016-10-15,372
2016-10-16,372
2016-10-17,372
2016-10-18,372
2016-10-19,372
2016-10-20,372
2016-10-21,372
2016-10-22,372
2016-10-23,372
2016-10-24,372
2016-10-25,372
2016-10-26,372
2016-10-27,372
2016-10-28,372
2016-10-29,372
2016-10-30,372
2016-10-31,372
2016-11-01,372
2016-11-02,372
2016-11-03,372
2016-11-04,372
2016-11-05,372
2016-11-06,372
2016-11-07,372
2016-11-08,372
2016-11-09,372
2016-11-10,372
2016-11-11,372
2016-11-12,372
2016-11-13,372
2016-11-14,372
2016-12-07,372
2016-12-08,372
2016-12-09,372
2016-12-10,372
2016-12-11,372
2016-12-12,372
2016-12-13,372
2016-12-14,372
2016-12-15,380
2016-12-16,380
2016-12-17,380
2016-12-18,380
2016-12-19,380
2016-12-20,380
2016-12-21,380
2016-12-22,380
2016-12-23,380
2016-12-24,380
2016-12-25,380
2016-12-26,380
2016-12-27,380
2016-12-28,380
2016-12-29,380
2016-12-30,380
2016-12-31,380
2017-01-01,380
2017-01-02,380
2017-01-03,380
2017-01-04,380
2017-01-05,380
2017-01-06,380
2017-01-07,380
2017-01-08,380
2017-01-09,380
2017-01-10,380
2017-01-11,380
2017-01-12,380
2017-01-13,380
2017-01-14,380
2017-01-15,380
2017-01-16,380
2017-01-17,380
2017-01-18,380
2017-01-19,380
2017-01-20,380
2017-01-21,380
2017-01-22,380
2017-01-23,380
2017-01-27,380
2017-01-28,380
2017-01-29,380
2017-01-30,380
2017-01-31,380
2017-02-01,380
2017-02-02,380
2017-02-03,380
2017-02-04,380
2017-02-05,380
2017-02-06,380
2017-02-07,380
2017-02-08,397
2017-02-09,397
2017-02-10,397
2017-02-11,397
2017-02-12,397
2017-02-13,397
2017-02-14,397
2017-02-15,397
2017-02-16,397
2017-02-18,397
2017-02-19,397
2017-02-20,397
2017-02-21,397
2017-02-22,397
2017-02-23,397
2017-02-24,397
2017-02-25,397
2017-02-26,397
2017-02-27,397
2017-02-28,397
2017-03-01,397
2017-03-02,397
2017-03-03,397
2017-03-04,397
2017-03-05,397
2017-03-06,397
2017-03-07,397
2017-03-08,397
2017-03-09,397
2017-03-10,397
2017-03-11,397
2017-03-12,397
2017-03-13,397
2017-03-14,397
2017-03-15,397
2017-03-16,397
2017-03-17,397
2017-03-18,397
2017-03-19,397
2017-03-20,397
2017-03-21,397
2017-03-22,397
2017-03-23,397
2017-03-24,397
2017-03-25,397
2017-03-26,397
2017-03-27,397
2017-03-28,397
2017-03-29,397
2017-03-30,397
2017-03-31,397
2017-04-01,397
2017-04-02,397
2017-04-03,397
2017-04-04,397
2017-04-12,410
2017-04-13,410
2017-04-14,410
2017-04-15,410
2017-04-16,410
2017-04-17,410
2017-04-18,410
2017-04-19,410
2017-04-20,410
2017-04-21,410
2017-04-22,410
2017-04-23,410
2017-04-24,410
2017-04-25,410
2017-04-26,410
2017-04-27,410
2017-04-28,410
2017-04-29,410
2017-04-30,410
2017-05-01,410
2017-05-02,410
2017-05-03,410
2017-05-04,410
2017-05-05,410
2017-05-06,410
2017-05-07,410
2017-05-08,410
2017-05-09,410
2017-05-10,410
2017-05-11,410
2017-05-12,410
2017-05-13,410
2017-05-14,410
2017-05-15,410
2017-05-16,410
2017-05-17,410
2017-05-18,410
2017-05-19,410
2017-05-20,410
2017-05-21,410
2017-05-22,428
2017-05-23,428
2017-05-24,428
2017-05-25,428
2017-05-26,428
2017-05-27,428
2017-05-28,428
2017-05-29,428
2017-05-30,428
2017-05-31,428
2017-06-01,428
2017-06-02,428
2017-06-03,428
2017-06-04,428
2017-06-06,428
2017-06-07,428
2017-06-08,428
2017-06-09,428
2017-06-10,428
2017-06-11,428
2017-06-12,428
2017-06-13,428
2017-06-14,428
2017-06-15,428
2017-06-16,428
2017-06-17,428
2017-06-18,428
2017-06-19,428
2017-06-20,428
2017-06-21,428
2017-06-22,428
2017-06-23,428
2017-06-24,428
2017-06-25,428
2017-06-26,428
2017-06-27,428
2017-06-28,428
2017-06-29,428
2017-06-30,428
2017-07-01,428
2017-07-02,428
2017-07-03,428
2017-07-04,428
2017-07-05,428
2017-07-06,428
2017-07-07,428
2017-07-08,428
2017-07-13,442
2017-07-14,442
2017-07-15,442
2017-07-16,442
2017-07-17,442
2017-07-18,442
2017-07-19,442
2017-07-20,442
2017-07-21,442
2017-07-22,442
2017-07-23,442
2017-07-24,442
2017-07-25,442
2017-07-26,442
2017-07-27,442
2017-07-28,442
2017-07-29,442
2017-07-30,442
2017-07-31,442
2017-08-01,442
2017-08-02,442
2017-08-03,442
2017-08-04,442
2017-08-05,442
2017-08-06,442
2017-08-09,442
2017-08-10,442
2017-08-11,442
2017-08-12,442
2017-08-13,442
2017-08-14,442
2017-08-15,442
2017-08-16,442
2017-08-17,442
2017-08-18,442
2017-08-19,442
2017-08-20,442
2017-08-21,442
2017-08-22,442
2017-08-23,442
2017-08-24,442
2017-08-25,442
2017-08-26,442
2017-08-27,442
2017-08-28,442
2017-08-29,442
2017-08-30,442
2017-08-31,442
2017-09-01,442
2017-09-02,442
2017-09-03,442
2017-09-04,454
2017-09-05,454
2017-09-06,454
2017-09-07,454
2017-09-08,454
2017-09-09,454
2017-09-10,454
2017-09-11,454
2017-09-12,454
2017-09-13,454
2017-09-14,454
2017-09-15,454
2017-09-16,454
2017-09-17,454
2017-09-19,454
2017-09-20,454
2017-09-21,454
2017-09-22,454
2017-09-23,454
2017-09-24,454
2017-09-25,454
2017-09-26,454
2017-09-27,454
2017-09-28,454
2017-09-29,454
2017-09-30,454
2017-10-01,454
2017-10-02,454
2017-10-03,454
2017-10-04,454
2017-10-05,454
2017-10-06,454
2017-10-07,454
2017-10-08,454
2017-10-09,454
2017-10-10,454
2017-10-11,454
2017-10-12,454
2017-10-13,454
2017-10-14,454
2017-10-15,454
2017-10-16,454
2017-10-17,454
2017-10-18,454
2017-10-19,454
2017-10-20,454
2017-10-21,454
2017-10-22,454
2017-10-23,454
2017-10-24,454
2017-10-25,454
2017-10-26,454
2017-10-27,454
2017-10-28,454
2017-10-29,454
2017-10-30,454
2017-10-31,454
2017-11-01,454
2017-11-02,476
2017-11-03,476
2017-11-04,476
2017-11-05,476
2017-11-06,476
2017-11-07,476
2017-11-08,476
2017-11-09,476
2017-11-10,476
2017-11-11,476
2017-11-12,476
2017-11-13,476
2017-11-14,476
2017-11-15,476
2017-11-16,476
2017-11-17,476
2017-11-18,476
2017-11-19,476
2017-11-20,476
2017-11-21,476
2017-11-22,476
2017-11-23,476
2017-11-24,476
2017-11-25,476
2017-11-26,476
2017-11-27,476
2017-11-28,476
2017-11-29,476
2017-11-30,476
2017-12-01,476
2017-12-02,476
2017-12-03,476
2017-12-04,476
2017-12-05,476
2017-12-06,476
2017-12-07,476
2017-12-08,476
2017-12-09,476
2017-12-10,476
2017-12-11,476
2017-12-12,476
2017-12-13,476
2017-12-14,476
2017-12-15,476
2017-12-16,476
2017-12-17,476
2017-12-18,476
2017-12-19,476
2017-12-20,476
2017-12-21,476
2017-12-22,476
2017-12-23,476
2017-12-24,476
2017-12-25,476
2017-12-26,476
2017-12-27,476
2017-12-28,476
2017-12-29,476
2017-12-30,476
2017-12-31,476
2018-01-01,476
2018-01-02,476
2018-01-03,476
2018-01-04,476
2018-01-05,492
2018-01-06,492
2018-01-07,492
2018-01-08,492
2018-01-09,492
2018-01-10,492
2018-01-11,492
2018-01-12,492
2018-01-13,492
2018-01-14,492
2018-01-15,492
2018-01-16,492
2018-01-17,492
2018-01-18,492
2018-01-19,492
2018-01-20,492
2018-01-21,492
2018-01-22,492
2018-01-23,492
2018-01-25,492
2018-01-26,492
2018-01-27,492
2018-01-28,492
2018-01-29,492
2018-01-30,492
2018-01-31,492
2018-02-01,492
2018-02-02,492
2018-02-03,482
2018-02-04,482
2018-02-05,482
2018-02-06,482
2018-02-07,482
2018-02-08,482
2018-02-09,482
2018-02-10,482
2018-02-11,482
2018-02-12,482
2018-02-13,482
2018-02-14,482
2018-02-15,482
2018-02-16,482
2018-02-17,482
2018-02-18,482
2018-02-19,482
2018-02-20,482
2018-02-21,482
2018-02-22,482
2018-02-23,482
2018-02-24,482
2018-02-25,482
2018-02-26,482
2018-02-27,482
2018-02-28,482
2018-03-01,482
2018-03-02,482
2018-03-03,482
2018-03-04,482
2018-03-05,482
2018-03-06,482
2018-03-07,482
2018-03-08,482
2018-03-09,485
2018-03-10,485
2018-03-11,485
2018-03-12,485
2018-03-13,485
2018-03-14,485
2018-03-15,485
2018-03-16,485
2018-03-17,485
2018-03-18,485
2018-03-19,485
2018-03-20,485
2018-03-21,485
2018-03-23,485
2018-03-24,485
2018-03-25,485
2018-03-26,485
2018-03-27,485
2018-03-28,485
2018-03-29,485
2018-03-30,485
2018-03-31,485
2018-04-01,485
2018-04-02,485
2018-04-03,485
2018-04-04,485
2018-04-05,485
2018-04-06,485
2018-04-07,485
2018-04-08,485
2018-04-09,485
2018-04-10,485
2018-04-11,485
2018-04-12,485
2018-04-13,485
2018-04-14,485
2018-04-15,485
2018-04-16,485
2018-04-17,485
2018-04-18,494
2018-04-19,494
2018-04-20,494
2018-04-21,494
2018-04-22,494
2018-04-23,494
2018-04-24,494
2018-04-25,494
2018-04-26,494
2018-04-27,494
2018-04-28,494
2018-04-29,494
2018-04-30,494
2018-05-01,494
2018-05-04,494
2018-05-05,494
2018-05-06,494
2018-05-07,494
2018-05-08,494
2018-05-09,494
2018-05-10,494
2018-05-11,494
2018-05-12,494
2018-05-13,494
2018-05-14,494
2018-05-15,494
2018-05-16,494
2018-05-17,494
2018-05-18,494
2018-05-19,494
2018-05-20,494
2018-05-21,494
2018-05-22,494
2018-05-23,494
2018-05-24,494
2018-05-25,494
2018-05-26,494
2018-05-27,494
2018-05-28,494
2018-05-29,494
2018-05-30,508
2018-05-31,508
2018-06-01,508
2018-06-02,508
2018-06-03,508
2018-06-04,508
2018-06-05,508
2018-06-06,508
2018-06-07,508
2018-06-08,508
2018-06-09,508
2018-06-10,508
2018-06-11,508
2018-06-12,508
2018-06-13,508
2018-06-14,508
2018-06-15,508
2018-06-16,508
2018-06-17,508
2018-06-18,508
2018-06-19,508
2018-06-20,508
2018-06-21,508
2018-06-22,508
2018-06-23,508
2018-06-24,508
2018-06-25,508
2018-06-26,508
2018-06-27,508
2018-06-28,508
2018-06-29,508
2018-06-30,508
2018-07-01,508
2018-07-02,508
2018-07-03,508
2018-07-04,508
2018-07-05,508
2018-07-06,508
2018-07-07,513
2018-07-08,513
2018-07-09,513
2018-07-10,513
2018-07-11,513
2018-07-12,513
2018-07-13,513
2018-07-14,513
2018-07-15,513
2018-07-16,513
2018-07-17,513
2018-07-18,513
2018-07-19,513
2018-07-20,513
2018-07-21,513
2018-07-22,513
2018-07-23,513
2018-07-24,513
2018-07-25,513
2018-07-26,513
2018-07-27,513
2018-07-28,513
2018-07-29,513
2018-07-30,513
2018-07-31,526
2018-08-01,526
2018-08-02,526
2018-08-03,526
2018-08-04,526
2018-08-05,526
2018-08-06,526
2018-08-07,526
2018-08-08,526
2018-08-09,526
2018-08-10,526
2018-08-11,526
2018-08-12,526
2018-08-14,526
2018-08-16,526
2018-08-17,526
2018-08-18,526
2018-08-19,550
2018-08-20,550
2018-08-21,550
2018-08-22,550
2018-08-23,550
2018-08-24,550
2018-08-25,550
2018-08-26,550
2018-08-27,550
2018-08-28,550
2018-08-29,550
2018-08-30,550
2018-08-31,550
2018-09-01,550
2018-09-02,550
2018-09-03,550
2018-09-04,568
2018-09-05,568
2018-09-06,568
2018-09-07,568
2018-09-08,568
2018-09-09,568
2018-09-10,568
2018-09-11,568
2018-09-12,568
2018-09-13,568
2018-09-14,568
2018-09-15,568
2018-09-16,568
2018-09-17,568
2018-09-18,568
2018-09-19,568
2018-09-20,568
2018-09-21,568
2018-09-22,590
2018-09-23,590
2018-09-24,590
2018-09-25,590
2018-09-26,590
2018-09-27,590
2018-09-28,590
2018-09-29,590
2018-09-30,590
2018-10-02,590
2018-10-03,590
2018-10-04,590
2018-10-05,590
2018-10-06,590
2018-10-07,590
2018-10-08,590
2018-10-09,590
2018-10-10,590
2018-10-11,590
2018-10-12,590
2018-10-13,590
2018-10-14,590
2018-10-15,590
2018-10-16,590
2018-10-17,590
2018-10-18,601
2018-10-19,601
2018-10-20,601
2018-10-21,601
2018-10-22,601
2018-10-23,601
2018-10-24,601
2018-10-25,601
2018-10-26,601
2018-10-27,601
2018-10-28,601
2018-10-29,601
2018-10-30,601
2018-10-31,601
2018-11-01,601
2018-11-03,623
2018-11-04,623
2018-11-05,623
2018-11-06,623
2018-11-07,623
2018-11-08,623
2018-11-09,623
2018-11-10,647
2018-11-11,647
2018-11-12,647
2018-11-13,647
2018-11-14,647
2018-11-15,647
2018-11-16,647
2018-11-17,647
2018-11-18,667
2018-11-19,667
2018-11-20,667
2018-11-21,667
2018-11-22,667
2018-11-23,667
2018-11-24,667
2018-11-25,667
2018-11-26,667
2018-11-27,667
2018-11-28,667
2018-11-29,697
2018-12-01,697
2018-12-02,697
2018-12-03,697
2018-12-04,697
2018-12-05,697
2018-12-07,697
2018-12-09,697
2018-12-10,697
2018-12-11,697
2018-12-12,697
2018-12-13,697
2018-12-14,697
2018-12-15,719
2018-12-16,719
2018-12-17,719
2018-12-18,719
2018-12-19,719
2018-12-20,719
2018-12-21,719
2018-12-22,719
2018-12-23,719
2018-12-24,719
2018-12-25,719
2018-12-26,719
2018-12-27,719
2018-12-28,719
2018-12-29,719
2018-12-30,719
2018-12-31,740
2019-01-01,740
2019-01-02,740
2019-01-03,740
2019-01-04,740
2019-01-05,740
2019-01-06,740
2019-01-08,740
2019-01-10,740
2019-01-11,740
2019-01-12,740
2019-01-13,740
2019-01-14,740
2019-01-15,740
2019-01-16,770
2019-01-17,770
2019-01-18,770
2019-01-19,770
2019-01-20,770
2019-01-21,770
2019-01-22,770
2019-01-23,770
2019-01-24,770
2019-01-25,770
2019-01-26,770
2019-01-27,770
2019-01-28,770
2019-01-29,770
2019-01-30,770
2019-01-31,770
2019-02-01,770
2019-02-02,770
2019-02-03,770
2019-02-04,783
2019-02-05,783
2019-02-06,783
2019-02-07,783
2019-02-08,783
2019-02-09,783
2019-02-10,783
2019-02-11,783
2019-02-12,783
2019-02-13,783
2019-02-14,783
2019-02-15,783
2019-02-16,783
2019-02-17,783
2019-02-18,783
2019-02-19,783
2019-02-20,783
2019-02-21,783
2019-02-22,783
2019-02-23,783
2019-02-24,783
2019-02-25,813
2019-02-26,813
2019-02-27,813
2019-02-28,813
2019-03-01,813
2019-03-02,813
2019-03-03,813
2019-03-04,813
2019-03-05,813
2019-03-06,813
2019-03-07,813
2019-03-08,813
2019-03-09,813
2019-03-10,813
2019-03-11,813
2019-03-12,813
2019-03-13,813
2019-03-14,813
2019-03-15,813
2019-03-16,813
2019-03-17,813
2019-03-18,813
2019-03-19,813
2019-03-20,844
2019-03-21,844
2019-03-22,844
2019-03-23,844
2019-03-24,844
2019-03-25,844
2019-03-26,844
2019-03-27,844
2019-03-28,844
2019-03-29,844
2019-03-30,844
2019-03-31,844
2019-04-01,844
2019-04-02,844
2019-04-03,844
2019-04-04,844
2019-04-05,844
2019-04-06,844
2019-04-07,844
2019-04-08,844
2019-04-09,844
2019-04-10,844
2019-04-11,844
2019-04-12,844
2019-04-13,851
2019-04-14,851
2019-04-15,851
2019-04-16,851
2019-04-17,851
2019-04-18,851
2019-04-19,851
2019-04-20,851
2019-04-21,851
2019-04-22,851
2019-04-23,851
2019-04-24,851
2019-04-25,851
2019-04-26,851
2019-04-27,851
2019-04-28,851
2019-04-29,851
2019-04-30,851
2019-05-01,851
2019-05-02,851
2019-05-03,851
2019-05-04,851
2019-05-05,851
2019-05-06,851
2019-05-07,851
2019-05-08,851
2019-05-09,851
2019-05-10,851
2019-05-11,846
2019-05-12,846
2019-05-13,846
2019-05-14,846
2019-05-15,846
2019-05-16,846
2019-05-17,846
2019-05-18,846
2019-05-19,846
2019-05-20,846
2019-05-21,846
2019-05-22,846
2019-05-23,846
2019-05-24,846
2019-05-25,846
2019-05-26,846
2019-05-27,846
2019-05-28,846
2019-05-29,846
2019-05-30,846
2019-05-31,846
2019-06-01,846
2019-06-02,846
2019-06-03,846
2019-06-04,846
2019-06-05,844
2019-06-06,844
2019-06-07,844
2019-06-08,844
2019-06-09,844
2019-06-10,844
2019-06-11,844
2019-06-12,844
2019-06-13,844
2019-06-14,844
2019-06-15,844
2019-06-16,844
2019-06-17,844
2019-06-18,844
2019-06-19,844
2019-06-20,844
2019-06-21,844
2019-06-22,844
2019-06-23,844
2019-06-24,844
2019-06-25,844
2019-06-26,844
2019-06-27,844
2019-06-28,844
2019-06-29,844
2019-06-30,844
2019-07-01,844
2019-07-02,844
2019-07-03,844
2019-07-04,844
2019-07-05,858
2019-07-06,858
2019-07-07,858
2019-07-08,858
2019-07-09,858
2019-07-10,858
2019-07-11,858
2019-07-12,858
2019-07-13,858
2019-07-14,858
2019-07-15,858
2019-07-16,858
2019-07-17,858
2019-07-18,858
2019-07-19,858
2019-07-20,858
2019-07-21,858
2019-07-22,858
2019-07-23,858
2019-07-24,858
2019-07-25,858
2019-07-26,858
2019-07-27,858
2019-07-28,858
2019-07-29,858
2019-07-30,858
2019-07-31,858
2019-08-01,858
2019-08-02,858
2019-08-03,858
2019-08-04,858
2019-08-05,858
2019-08-06,858
2019-08-07,858
2019-08-08,858
2019-08-09,858
2019-08-10,870
2019-08-11,870
2019-08-12,870
2019-08-13,870
2019-08-14,870
2019-08-15,870
2019-08-16,870
2019-08-17,870
2019-08-18,870
2019-08-19,870
2019-08-20,870
2019-08-21,870
2019-08-22,870
2019-08-23,870
2019-08-24,870
2019-08-24,870
2019-08-25,870
2019-08-25,870
2019-08-26,870
2019-08-26,870
2019-08-27,870
2019-08-27,870
2019-08-28,870
2019-08-29,870
2019-08-30,870
