date_obj,Vampyre%20dust price
2015-09-10,36
2015-09-11,36
2015-09-12,36
2015-09-13,34
2015-09-14,34
2015-09-15,34
2015-09-16,34
2015-09-17,34
2015-09-18,34
2015-09-19,32
2015-09-20,32
2015-09-21,32
2015-09-22,32
2015-09-23,32
2015-09-24,32
2015-09-25,30
2015-09-27,30
2015-09-28,30
2015-09-29,29
2015-09-30,29
2015-10-05,27
2015-10-06,27
2015-10-07,27
2015-10-08,27
2015-10-09,27
2015-10-10,27
2015-10-11,25
2015-10-12,25
2015-10-13,25
2015-10-14,25
2015-10-15,25
2015-10-16,25
2015-10-17,25
2015-10-18,26
2015-10-19,26
2015-10-20,26
2015-10-22,26
2015-10-23,26
2015-10-24,26
2015-10-25,27
2015-10-26,27
2015-10-27,27
2015-10-29,27
2015-10-30,27
2015-10-31,27
2015-11-01,27
2015-11-02,27
2015-11-03,27
2015-11-04,27
2015-11-05,27
2015-11-06,27
2015-11-07,27
2015-11-08,27
2015-11-09,27
2015-11-10,27
2015-11-11,27
2015-11-12,27
2015-11-13,27
2015-11-14,27
2015-11-15,27
2015-11-16,27
2015-11-17,27
2015-11-18,27
2015-11-19,27
2015-11-20,27
2015-11-21,27
2015-11-22,27
2015-11-23,27
2015-11-24,27
2015-11-25,27
2015-11-26,27
2015-11-27,27
2015-11-28,27
2015-11-29,27
2015-11-30,27
2015-12-01,27
2015-12-02,27
2015-12-03,27
2015-12-04,28
2015-12-05,28
2015-12-06,28
2015-12-07,28
2015-12-08,28
2015-12-09,28
2015-12-10,28
2015-12-11,27
2015-12-13,27
2015-12-14,27
2015-12-15,27
2015-12-16,27
2015-12-17,27
2015-12-18,28
2015-12-19,28
2015-12-20,28
2015-12-21,28
2015-12-22,28
2015-12-23,28
2015-12-24,28
2015-12-25,28
2015-12-26,27
2015-12-27,27
2015-12-28,27
2015-12-29,27
2015-12-30,27
2015-12-31,28
2016-01-01,28
2016-01-02,28
2016-01-03,28
2016-01-04,28
2016-01-05,28
2016-01-06,29
2016-01-07,29
2016-01-08,29
2016-01-09,29
2016-01-10,29
2016-01-11,29
2016-01-12,31
2016-01-13,31
2016-01-14,31
2016-01-15,31
2016-01-16,31
2016-01-17,31
2016-01-18,32
2016-01-19,32
2016-01-20,32
2016-01-21,32
2016-01-22,32
2016-01-23,32
2016-01-24,32
2016-01-25,30
2016-01-26,30
2016-01-27,30
2016-01-28,30
2016-01-29,30
2016-01-30,30
2016-01-31,29
2016-02-01,29
2016-02-02,29
2016-02-03,29
2016-02-04,29
2016-02-05,29
2016-02-06,28
2016-02-07,28
2016-02-08,28
2016-02-09,28
2016-02-10,28
2016-02-11,28
2016-02-12,28
2016-02-13,29
2016-02-14,29
2016-02-15,29
2016-02-16,29
2016-02-17,29
2016-02-18,29
2016-02-19,29
2016-02-20,31
2016-02-21,31
2016-02-22,31
2016-02-23,31
2016-02-24,31
2016-02-25,33
2016-02-26,33
2016-02-27,33
2016-02-28,33
2016-02-29,33
2016-03-01,33
2016-03-02,33
2016-03-03,35
2016-03-04,35
2016-03-05,35
2016-03-06,35
2016-03-07,35
2016-03-08,33
2016-03-09,33
2016-03-10,33
2016-03-11,33
2016-03-12,33
2016-03-13,33
2016-03-14,31
2016-03-15,31
2016-03-16,31
2016-03-17,31
2016-03-18,31
2016-03-19,31
2016-03-20,31
2016-03-21,31
2016-03-22,31
2016-03-23,31
2016-03-24,31
2016-03-25,31
2016-03-26,31
2016-03-27,31
2016-03-28,31
2016-03-29,31
2016-03-30,31
2016-03-31,31
2016-04-01,31
2016-04-02,31
2016-04-03,31
2016-04-04,31
2016-04-05,31
2016-04-06,31
2016-04-07,31
2016-04-08,31
2016-04-09,31
2016-04-10,31
2016-04-11,31
2016-04-12,31
2016-04-13,33
2016-04-14,33
2016-04-15,33
2016-04-16,33
2016-04-17,33
2016-04-18,35
2016-04-19,35
2016-04-20,35
2016-04-21,35
2016-04-22,35
2016-04-23,35
2016-04-24,35
2016-04-25,37
2016-04-26,37
2016-04-27,37
2016-04-28,37
2016-04-29,37
2016-04-30,37
2016-05-01,39
2016-05-02,39
2016-05-03,39
2016-05-04,39
2016-05-05,39
2016-05-06,39
2016-05-07,41
2016-05-08,41
2016-05-09,41
2016-05-10,41
2016-05-11,41
2016-05-12,41
2016-05-13,44
2016-05-14,44
2016-05-15,44
2016-05-16,44
2016-05-17,44
2016-05-18,44
2016-05-19,47
2016-05-22,47
2016-05-23,47
2016-05-24,50
2016-05-25,50
2016-05-26,50
2016-05-27,50
2016-05-28,50
2016-05-29,51
2016-05-30,51
2016-05-31,51
2016-06-01,51
2016-06-02,51
2016-06-03,51
2016-06-04,52
2016-06-05,52
2016-06-06,52
2016-06-07,52
2016-06-08,52
2016-06-09,51
2016-06-10,51
2016-06-11,51
2016-06-12,51
2016-06-13,51
2016-06-14,51
2016-06-15,51
2016-06-16,51
2016-06-17,51
2016-06-18,51
2016-06-19,51
2016-06-20,51
2016-06-21,51
2016-06-22,51
2016-06-23,51
2016-06-24,51
2016-06-25,51
2016-06-26,51
2016-06-27,51
2016-06-28,51
2016-06-29,51
2016-06-30,51
2016-07-01,51
2016-07-02,51
2016-07-03,51
2016-07-04,51
2016-07-05,51
2016-07-06,51
2016-07-07,51
2016-07-08,51
2016-07-09,51
2016-07-10,51
2016-07-11,51
2016-07-12,51
2016-07-13,51
2016-07-14,51
2016-07-15,51
2016-07-16,51
2016-07-17,51
2016-07-18,51
2016-07-24,51
2016-07-25,51
2016-07-26,51
2016-07-27,51
2016-07-28,51
2016-07-29,51
2016-07-30,51
2016-07-31,51
2016-08-01,51
2016-08-02,52
2016-08-03,52
2016-08-04,52
2016-08-05,52
2016-08-06,52
2016-08-07,52
2016-08-08,53
2016-08-09,53
2016-08-10,53
2016-08-11,53
2016-08-12,53
2016-08-13,53
2016-08-14,53
2016-08-15,52
2016-08-16,52
2016-08-17,52
2016-08-18,52
2016-08-19,52
2016-08-20,52
2016-08-21,52
2016-08-22,55
2016-08-23,55
2016-08-24,55
2016-08-25,55
2016-08-26,55
2016-08-28,55
2016-08-31,58
2016-09-01,58
2016-09-02,58
2016-09-03,58
2016-09-04,58
2016-09-05,61
2016-09-06,61
2016-09-07,61
2016-09-08,61
2016-09-09,61
2016-09-10,61
2016-09-11,61
2016-09-12,61
2016-09-13,61
2016-09-14,65
2016-09-15,65
2016-09-16,65
2016-09-17,65
2016-09-18,65
2016-09-19,65
2016-09-20,65
2016-09-21,65
2016-09-22,69
2016-09-23,69
2016-09-24,69
2016-09-25,69
2016-09-26,69
2016-09-27,69
2016-09-28,69
2016-09-29,69
2016-09-30,69
2016-10-01,73
2016-10-02,73
2016-10-03,73
2016-10-04,73
2016-10-05,73
2016-10-06,73
2016-10-07,73
2016-10-08,73
2016-10-09,73
2016-10-10,76
2016-10-11,76
2016-10-12,76
2016-10-13,76
2016-10-14,76
2016-10-15,76
2016-10-16,76
2016-10-17,73
2016-10-18,73
2016-10-19,73
2016-10-20,73
2016-10-21,73
2016-10-22,73
2016-10-23,73
2016-10-24,72
2016-10-25,72
2016-10-26,72
2016-10-27,72
2016-10-28,75
2016-10-29,75
2016-10-30,75
2016-10-31,75
2016-11-01,75
2016-11-02,75
2016-11-03,76
2016-11-04,76
2016-11-05,76
2016-11-06,76
2016-11-07,76
2016-11-08,76
2016-11-09,73
2016-11-10,73
2016-11-11,73
2016-11-12,73
2016-11-13,73
2016-11-14,73
2016-12-08,92
2016-12-09,92
2016-12-10,92
2016-12-11,92
2016-12-12,92
2016-12-13,92
2016-12-14,97
2016-12-15,97
2016-12-16,97
2016-12-17,97
2016-12-18,97
2016-12-19,97
2016-12-20,102
2016-12-21,102
2016-12-22,102
2016-12-23,102
2016-12-24,102
2016-12-25,97
2016-12-26,97
2016-12-27,97
2016-12-28,97
2016-12-29,97
2016-12-30,97
2016-12-31,92
2017-01-01,92
2017-01-02,92
2017-01-03,92
2017-01-04,88
2017-01-05,88
2017-01-06,88
2017-01-07,88
2017-01-08,88
2017-01-09,83
2017-01-10,83
2017-01-11,83
2017-01-12,83
2017-01-13,83
2017-01-14,80
2017-01-15,80
2017-01-16,80
2017-01-17,80
2017-01-18,80
2017-01-19,80
2017-01-20,80
2017-01-21,80
2017-01-22,83
2017-01-27,81
2017-01-28,81
2017-01-29,81
2017-01-30,81
2017-01-31,81
2017-02-01,82
2017-02-02,82
2017-02-03,82
2017-02-04,82
2017-02-05,82
2017-02-06,82
2017-02-07,84
2017-02-08,84
2017-02-09,84
2017-02-10,84
2017-02-11,84
2017-02-12,87
2017-02-13,87
2017-02-14,87
2017-02-15,87
2017-02-16,87
2017-02-18,86
2017-02-19,86
2017-02-20,86
2017-02-21,86
2017-02-22,86
2017-02-23,86
2017-02-24,86
2017-02-25,86
2017-02-26,86
2017-02-27,86
2017-02-28,86
2017-03-01,86
2017-03-02,86
2017-03-03,86
2017-03-04,86
2017-03-05,83
2017-03-06,83
2017-03-07,83
2017-03-08,83
2017-03-09,83
2017-03-10,82
2017-03-11,82
2017-03-12,82
2017-03-13,82
2017-03-14,78
2017-03-15,78
2017-03-16,78
2017-03-17,78
2017-03-18,78
2017-03-19,75
2017-03-20,75
2017-03-21,75
2017-03-22,75
2017-03-23,75
2017-03-24,79
2017-03-25,79
2017-03-26,79
2017-03-27,79
2017-03-28,79
2017-03-29,83
2017-03-30,83
2017-03-31,83
2017-04-01,83
2017-04-02,83
2017-04-03,83
2017-04-04,86
2017-04-12,84
2017-04-13,84
2017-04-14,84
2017-04-15,84
2017-04-16,84
2017-04-17,84
2017-04-18,84
2017-04-19,84
2017-04-20,84
2017-04-21,85
2017-04-22,85
2017-04-23,85
2017-04-24,85
2017-04-25,85
2017-04-26,85
2017-04-27,84
2017-04-28,84
2017-04-29,84
2017-04-30,84
2017-05-01,84
2017-05-02,84
2017-05-03,84
2017-05-04,84
2017-05-05,84
2017-05-06,84
2017-05-07,84
2017-05-08,84
2017-05-09,84
2017-05-10,84
2017-05-11,84
2017-05-12,84
2017-05-13,87
2017-05-14,87
2017-05-15,87
2017-05-16,87
2017-05-17,87
2017-05-18,90
2017-05-19,90
2017-05-20,90
2017-05-21,90
2017-05-22,90
2017-05-23,95
2017-05-24,95
2017-05-25,95
2017-05-26,95
2017-05-27,95
2017-05-28,95
2017-05-29,100
2017-05-30,100
2017-05-31,100
2017-06-01,100
2017-06-02,100
2017-06-03,105
2017-06-06,105
2017-06-07,111
2017-06-08,111
2017-06-09,111
2017-06-10,111
2017-06-11,111
2017-06-12,114
2017-06-13,114
2017-06-14,114
2017-06-15,114
2017-06-16,117
2017-06-17,117
2017-06-18,117
2017-06-19,117
2017-06-20,117
2017-06-21,122
2017-06-22,122
2017-06-23,122
2017-06-24,122
2017-06-25,122
2017-06-26,122
2017-06-27,129
2017-06-28,129
2017-06-29,129
2017-06-30,129
2017-07-01,129
2017-07-02,130
2017-07-03,130
2017-07-04,130
2017-07-05,130
2017-07-06,137
2017-07-07,137
2017-07-08,137
2017-07-13,144
2017-07-14,144
2017-07-15,144
2017-07-16,144
2017-07-17,146
2017-07-18,146
2017-07-19,146
2017-07-20,146
2017-07-21,146
2017-07-22,151
2017-07-23,151
2017-07-24,151
2017-07-25,151
2017-07-26,151
2017-07-27,152
2017-07-28,152
2017-07-29,152
2017-07-30,152
2017-07-31,152
2017-08-01,151
2017-08-02,151
2017-08-03,151
2017-08-04,151
2017-08-05,151
2017-08-06,151
2017-08-09,151
2017-08-10,151
2017-08-11,151
2017-08-12,151
2017-08-13,151
2017-08-14,151
2017-08-15,149
2017-08-16,149
2017-08-17,149
2017-08-18,149
2017-08-19,149
2017-08-20,151
2017-08-21,151
2017-08-22,151
2017-08-23,151
2017-08-24,151
2017-08-25,151
2017-08-26,151
2017-08-27,151
2017-08-28,151
2017-08-29,151
2017-08-30,151
2017-08-31,151
2017-09-01,151
2017-09-02,151
2017-09-03,151
2017-09-04,151
2017-09-05,151
2017-09-06,151
2017-09-07,151
2017-09-08,151
2017-09-09,146
2017-09-10,146
2017-09-11,146
2017-09-12,146
2017-09-13,146
2017-09-14,152
2017-09-15,152
2017-09-16,152
2017-09-17,152
2017-09-18,160
2017-09-19,160
2017-09-20,160
2017-09-21,160
2017-09-22,160
2017-09-23,165
2017-09-24,165
2017-09-25,165
2017-09-26,165
2017-09-27,165
2017-09-28,174
2017-09-29,174
2017-09-30,174
2017-10-01,174
2017-10-02,181
2017-10-03,181
2017-10-04,181
2017-10-05,181
2017-10-06,181
2017-10-07,190
2017-10-08,190
2017-10-09,190
2017-10-10,190
2017-10-11,190
2017-10-12,196
2017-10-13,196
2017-10-14,196
2017-10-15,196
2017-10-16,206
2017-10-17,206
2017-10-18,206
2017-10-19,206
2017-10-20,206
2017-10-21,206
2017-10-22,203
2017-10-23,203
2017-10-24,203
2017-10-25,203
2017-10-26,206
2017-10-27,206
2017-10-28,206
2017-10-29,206
2017-10-30,206
2017-10-31,206
2017-11-01,206
2017-11-02,206
2017-11-03,206
2017-11-04,216
2017-11-05,216
2017-11-06,216
2017-11-07,216
2017-11-08,216
2017-11-09,227
2017-11-10,227
2017-11-11,227
2017-11-12,227
2017-11-13,227
2017-11-14,235
2017-11-15,235
2017-11-16,235
2017-11-17,235
2017-11-18,235
2017-11-19,230
2017-11-20,230
2017-11-21,230
2017-11-22,230
2017-11-23,219
2017-11-24,219
2017-11-25,219
2017-11-26,208
2017-11-27,208
2017-11-28,208
2017-11-29,208
2017-11-30,208
2017-12-01,199
2017-12-02,199
2017-12-03,199
2017-12-04,199
2017-12-05,199
2017-12-06,190
2017-12-07,190
2017-12-08,190
2017-12-09,190
2017-12-10,184
2017-12-11,184
2017-12-12,184
2017-12-13,184
2017-12-14,184
2017-12-15,190
2017-12-16,190
2017-12-17,190
2017-12-18,190
2017-12-19,181
2017-12-20,181
2017-12-21,181
2017-12-22,181
2017-12-23,172
2017-12-24,172
2017-12-25,172
2017-12-26,172
2017-12-27,172
2017-12-28,164
2017-12-29,164
2017-12-30,164
2017-12-31,156
2018-01-01,156
2018-01-02,156
2018-01-03,149
2018-01-04,149
2018-01-05,149
2018-01-06,143
2018-01-07,143
2018-01-08,143
2018-01-09,140
2018-01-10,140
2018-01-11,140
2018-01-12,140
2018-01-13,134
2018-01-14,134
2018-01-15,134
2018-01-16,128
2018-01-17,128
2018-01-18,128
2018-01-19,128
2018-01-20,122
2018-01-21,122
2018-01-22,122
2018-01-23,119
2018-01-24,119
2018-01-25,119
2018-01-26,119
2018-01-27,123
2018-01-28,123
2018-01-29,130
2018-01-30,130
2018-02-01,137
2018-02-02,137
2018-02-03,144
2018-02-04,144
2018-02-05,144
2018-02-06,152
2018-02-07,152
2018-02-08,152
2018-02-09,158
2018-02-10,158
2018-02-11,166
2018-02-12,166
2018-02-13,175
2018-02-14,175
2018-02-15,184
2018-02-16,184
2018-02-17,194
2018-02-18,194
2018-02-19,200
2018-02-20,200
2018-02-21,208
2018-02-22,208
2018-02-23,206
2018-02-24,206
2018-02-25,212
2018-02-26,212
2018-02-27,223
2018-02-28,223
2018-03-01,235
2018-03-02,235
2018-03-03,226
2018-03-04,226
2018-03-05,238
2018-03-06,238
2018-03-07,250
2018-03-08,250
2018-03-09,257
2018-03-10,257
2018-03-11,253
2018-03-12,253
2018-03-13,260
2018-03-14,260
2018-03-15,266
2018-03-16,266
2018-03-17,269
2018-03-18,269
2018-03-19,269
2018-03-20,280
2018-03-21,280
2018-03-23,291
2018-03-24,291
2018-03-26,280
2018-03-27,270
2018-03-28,270
2018-03-29,272
2018-03-30,272
2018-03-31,269
2018-04-01,269
2018-04-02,259
2018-04-03,259
2018-04-04,260
2018-04-05,260
2018-04-06,265
2018-04-08,265
2018-04-09,265
2018-04-10,254
2018-04-11,254
2018-04-12,243
2018-04-13,243
2018-04-14,231
2018-04-16,221
2018-04-17,221
2018-04-18,209
2018-04-19,209
2018-04-20,209
2018-04-21,209
2018-04-22,209
2018-04-23,209
2018-04-24,209
2018-04-25,209
2018-04-26,213
2018-04-27,213
2018-04-28,222
2018-04-29,222
2018-04-30,234
2018-05-02,234
2018-05-03,224
2018-05-04,224
2018-05-05,215
2018-05-06,215
2018-05-07,206
2018-05-08,209
2018-05-09,209
2018-05-10,200
2018-05-11,200
2018-05-12,193
2018-05-13,193
2018-05-14,185
2018-05-15,185
2018-05-16,192
2018-05-17,192
2018-05-18,184
2018-05-19,184
2018-05-20,192
2018-05-21,192
2018-05-22,201
2018-05-23,201
2018-05-24,211
2018-05-25,211
2018-05-26,222
2018-05-27,222
2018-05-28,234
2018-05-29,234
2018-05-30,246
2018-05-31,246
2018-06-01,259
2018-06-02,272
2018-06-03,272
2018-06-04,272
2018-06-05,286
2018-06-06,299
2018-06-07,299
2018-06-08,285
2018-06-09,285
2018-06-10,271
2018-06-11,259
2018-06-12,246
2018-06-13,242
2018-06-14,229
2018-06-15,224
2018-06-16,212
2018-06-17,212
2018-06-18,202
2018-06-19,202
2018-06-20,198
2018-06-21,190
2018-06-22,180
2018-06-23,180
2018-06-24,172
2018-06-25,164
2018-06-26,164
2018-06-27,156
2018-06-28,149
2018-06-29,141
2018-06-30,141
2018-07-01,133
2018-07-02,133
2018-07-03,133
2018-07-04,129
2018-07-05,129
2018-07-06,129
2018-07-07,129
2018-07-08,128
2018-07-09,122
2018-07-10,116
2018-07-11,111
2018-07-12,111
2018-07-13,106
2018-07-14,101
2018-07-15,101
2018-07-16,95
2018-07-17,94
2018-07-18,94
2018-07-19,94
2018-07-20,90
2018-07-21,94
2018-07-22,94
2018-07-23,94
2018-07-24,94
2018-07-25,94
2018-07-26,95
2018-07-27,95
2018-07-28,94
2018-07-29,94
2018-07-30,92
2018-07-31,92
2018-08-01,92
2018-08-02,88
2018-08-03,88
2018-08-04,84
2018-08-05,80
2018-08-06,77
2018-08-07,77
2018-08-08,74
2018-08-09,74
2018-08-10,74
2018-08-11,74
2018-08-12,71
2018-08-14,68
2018-08-16,65
2018-08-17,62
2018-08-18,62
2018-08-19,59
2018-08-20,59
2018-08-21,57
2018-08-22,57
2018-08-23,57
2018-08-24,57
2018-08-25,54
2018-08-26,54
2018-08-27,53
2018-08-28,53
2018-08-29,53
2018-08-30,54
2018-08-31,54
2018-09-01,54
2018-09-02,54
2018-09-03,54
2018-09-04,55
2018-09-05,55
2018-09-06,55
2018-09-07,56
2018-09-08,56
2018-09-09,56
2018-09-10,57
2018-09-11,57
2018-09-12,57
2018-09-13,58
2018-09-14,58
2018-09-15,59
2018-09-16,59
2018-09-17,59
2018-09-18,58
2018-09-19,58
2018-09-20,58
2018-09-21,58
2018-09-22,58
2018-09-23,57
2018-09-24,57
2018-09-25,57
2018-09-26,57
2018-09-27,57
2018-09-28,57
2018-09-29,57
2018-09-30,57
2018-10-02,57
2018-10-03,57
2018-10-04,57
2018-10-05,57
2018-10-06,57
2018-10-07,58
2018-10-08,58
2018-10-09,61
2018-10-10,61
2018-10-11,62
2018-10-12,62
2018-10-13,62
2018-10-14,62
2018-10-15,62
2018-10-16,62
2018-10-17,66
2018-10-18,66
2018-10-19,68
2018-10-20,68
2018-10-21,68
2018-10-22,72
2018-10-23,72
2018-10-24,72
2018-10-25,72
2018-10-26,72
2018-10-27,76
2018-10-28,76
2018-10-29,80
2018-10-30,80
2018-10-31,84
2018-11-01,84
2018-11-03,89
2018-11-04,94
2018-11-05,94
2018-11-06,99
2018-11-07,99
2018-11-08,104
2018-11-09,104
2018-11-10,110
2018-11-11,110
2018-11-12,116
2018-11-13,122
2018-11-14,122
2018-11-15,129
2018-11-16,128
2018-11-17,132
2018-11-18,139
2018-11-19,139
2018-11-20,146
2018-11-21,146
2018-11-22,150
2018-11-23,150
2018-11-24,150
2018-11-25,158
2018-11-26,158
2018-11-27,166
2018-11-28,175
2018-11-29,184
2018-12-01,188
2018-12-02,180
2018-12-03,173
2018-12-04,165
2018-12-05,156
2018-12-07,140
2018-12-09,128
2018-12-10,121
2018-12-11,115
2018-12-12,110
2018-12-13,105
2018-12-14,100
2018-12-15,96
2018-12-16,93
2018-12-17,97
2018-12-18,100
2018-12-19,100
2018-12-20,100
2018-12-21,100
2018-12-22,100
2018-12-23,100
2018-12-24,101
2018-12-25,101
2018-12-26,99
2018-12-27,95
2018-12-28,91
2018-12-29,86
2018-12-30,82
2018-12-31,84
2019-01-01,84
2019-01-02,79
2019-01-03,76
2019-01-04,73
2019-01-05,70
2019-01-06,66
2019-01-08,64
2019-01-10,58
2019-01-11,58
2019-01-12,56
2019-01-13,53
2019-01-14,52
2019-01-15,50
2019-01-16,50
2019-01-17,50
2019-01-18,50
2019-01-19,53
2019-01-20,56
2019-01-22,59
2019-01-23,62
2019-01-24,62
2019-01-25,66
2019-01-26,66
2019-01-27,70
2019-01-28,74
2019-01-29,78
2019-01-30,82
2019-01-31,82
2019-02-01,87
2019-02-02,92
2019-02-03,97
2019-02-04,97
2019-02-05,102
2019-02-06,102
2019-02-07,108
2019-02-08,114
2019-02-09,120
2019-02-10,126
2019-02-11,133
2019-02-12,133
2019-02-13,140
2019-02-14,140
2019-02-15,147
2019-02-16,155
2019-02-17,163
2019-02-18,172
2019-02-19,181
2019-02-20,191
2019-02-21,201
2019-02-22,212
2019-02-23,223
2019-02-24,235
2019-02-25,247
2019-02-26,260
2019-02-27,260
2019-02-28,253
2019-03-01,266
2019-03-02,280
2019-03-03,294
2019-03-04,308
2019-03-05,306
2019-03-06,322
2019-03-07,325
2019-03-08,325
2019-03-09,320
2019-03-10,304
2019-03-11,319
2019-03-12,320
2019-03-13,320
2019-03-14,320
2019-03-15,320
2019-03-16,313
2019-03-17,300
2019-03-18,300
2019-03-19,301
2019-03-20,300
2019-03-21,300
2019-03-22,300
2019-03-23,299
2019-03-24,292
2019-03-25,292
2019-03-26,307
2019-03-27,307
2019-03-28,315
2019-03-29,315
2019-03-30,315
2019-03-31,315
2019-04-01,315
2019-04-02,315
2019-04-03,316
2019-04-04,315
2019-04-05,315
2019-04-06,314
2019-04-07,315
2019-04-08,315
2019-04-09,315
2019-04-10,315
2019-04-11,317
2019-04-12,330
2019-04-13,330
2019-04-14,330
2019-04-15,330
2019-04-16,330
2019-04-17,330
2019-04-18,333
2019-04-19,333
2019-04-20,330
2019-04-21,330
2019-04-22,316
2019-04-23,309
2019-04-24,296
2019-04-25,283
2019-04-26,268
2019-04-27,256
2019-04-28,268
2019-04-29,268
2019-04-30,264
2019-05-01,253
2019-05-02,242
2019-05-03,231
2019-05-04,221
2019-05-05,212
2019-05-06,202
2019-05-07,193
2019-05-08,185
2019-05-09,177
2019-05-10,169
2019-05-11,161
2019-05-12,153
2019-05-13,146
2019-05-14,139
2019-05-15,134
2019-05-16,127
2019-05-17,121
2019-05-18,115
2019-05-19,111
2019-05-20,106
2019-05-21,101
2019-05-22,97
2019-05-23,93
2019-05-24,88
2019-05-25,83
2019-05-26,83
2019-05-27,80
2019-05-28,80
2019-05-29,81
2019-05-30,81
2019-05-31,84
2019-06-01,84
2019-06-02,89
2019-06-03,89
2019-06-04,90
2019-06-05,90
2019-06-06,87
2019-06-07,83
2019-06-08,82
2019-06-09,82
2019-06-10,80
2019-06-11,80
2019-06-12,80
2019-06-13,80
2019-06-14,77
2019-06-15,77
2019-06-16,74
2019-06-17,71
2019-06-18,71
2019-06-19,68
2019-06-20,65
2019-06-21,65
2019-06-22,65
2019-06-23,63
2019-06-24,63
2019-06-25,63
2019-06-26,60
2019-06-27,58
2019-06-28,58
2019-06-29,56
2019-06-30,54
2019-07-01,54
2019-07-02,52
2019-07-03,50
2019-07-04,48
2019-07-05,46
2019-07-06,44
2019-07-07,41
2019-07-08,41
2019-07-09,40
2019-07-10,40
2019-07-11,41
2019-07-12,41
2019-07-13,44
2019-07-14,44
2019-07-15,47
2019-07-16,47
2019-07-17,50
2019-07-18,50
2019-07-19,50
2019-07-20,53
2019-07-21,53
2019-07-22,54
2019-07-23,54
2019-07-24,54
2019-07-25,57
2019-07-26,57
2019-07-27,54
2019-07-28,54
2019-07-29,53
2019-07-30,53
2019-07-31,51
2019-08-01,51
2019-08-02,51
2019-08-03,49
2019-08-04,49
2019-08-05,47
2019-08-06,45
2019-08-07,43
2019-08-08,43
2019-08-09,43
2019-08-10,42
2019-08-11,42
2019-08-12,42
2019-08-13,43
2019-08-14,43
2019-08-15,43
2019-08-16,46
2019-08-17,46
2019-08-18,46
2019-08-19,49
2019-08-20,49
2019-08-21,49
2019-08-22,52
2019-08-23,52
2019-08-24,52
2019-08-24,52
2019-08-25,50
2019-08-25,50
2019-08-26,50
2019-08-26,50
2019-08-27,50
2019-08-27,50
2019-08-28,49
2019-08-29,49
2019-08-30,49
2019-08-31,51
2019-09-01,51
2019-09-02,51
2019-09-03,54
2019-09-04,54
2019-09-05,54
