date_obj,Blue%20robe%20bottoms price
2015-09-01,469
2015-09-02,2728
2015-09-07,2632
2015-09-08,2632
2015-09-10,2632
2015-09-14,2632
2015-09-16,2529
2015-09-22,2529
2015-09-23,2529
2015-09-24,2529
2015-09-25,2529
2015-09-27,2498
2015-09-28,2498
2015-09-29,2498
2015-09-30,2498
2015-10-05,2498
2015-10-06,2498
2015-10-07,2498
2015-10-08,2391
2015-10-09,2391
2015-10-10,2391
2015-10-11,2391
2015-10-12,2391
2015-10-13,2391
2015-10-14,2391
2015-10-15,2391
2015-10-16,2391
2015-10-17,2391
2015-10-18,2273
2015-10-19,2273
2015-10-20,2273
2015-10-22,2273
2015-10-23,2273
2015-10-24,2273
2015-10-25,2273
2015-10-26,2162
2015-10-27,2162
2015-10-29,2162
2015-10-30,2162
2015-10-31,2162
2015-11-01,2162
2015-11-02,2162
2015-11-03,2162
2015-11-04,2055
2015-11-05,2055
2015-11-06,2055
2015-11-07,2055
2015-11-08,2055
2015-11-09,2055
2015-11-10,2055
2015-11-11,2055
2015-11-12,2055
2015-11-13,2055
2015-11-14,2055
2015-11-15,1956
2015-11-16,1956
2015-11-17,1956
2015-11-18,1956
2015-11-19,1956
2015-11-20,1956
2015-11-21,1956
2015-11-22,1956
2015-11-23,1956
2015-11-24,1859
2015-11-25,1859
2015-11-26,1859
2015-11-27,1859
2015-11-28,1859
2015-11-29,1859
2015-11-30,1859
2015-12-01,1859
2015-12-02,1859
2015-12-03,1815
2015-12-04,1815
2015-12-05,1815
2015-12-06,1815
2015-12-07,1815
2015-12-08,1815
2015-12-09,1815
2015-12-10,1815
2015-12-11,1815
2015-12-12,1815
2015-12-13,1724
2015-12-14,1724
2015-12-15,1724
2015-12-16,1724
2015-12-17,1724
2015-12-18,1724
2015-12-19,1724
2015-12-20,1724
2015-12-21,1724
2015-12-22,1658
2015-12-23,1658
2015-12-24,1658
2015-12-25,1658
2015-12-26,1658
2015-12-27,1658
2015-12-28,1658
2015-12-29,1658
2015-12-30,1658
2015-12-31,1584
2016-01-01,1584
2016-01-02,1584
2016-01-03,1584
2016-01-04,1584
2016-01-05,1584
2016-01-06,1584
2016-01-07,1584
2016-01-08,1521
2016-01-09,1521
2016-01-10,1521
2016-01-11,1521
2016-01-12,1521
2016-01-13,1521
2016-01-14,1521
2016-01-15,1521
2016-01-16,1496
2016-01-17,1496
2016-01-18,1496
2016-01-19,1496
2016-01-20,1496
2016-01-21,1496
2016-01-22,1496
2016-01-23,1496
2016-01-24,1496
2016-01-25,1453
2016-01-26,1453
2016-01-27,1453
2016-01-28,1453
2016-01-29,1453
2016-01-30,1453
2016-01-31,1453
2016-02-01,1453
2016-02-02,1453
2016-02-03,1453
2016-02-04,1411
2016-02-05,1411
2016-02-06,1411
2016-02-07,1411
2016-02-08,1411
2016-02-09,1411
2016-02-10,1411
2016-02-11,1411
2016-02-12,1411
2016-02-13,1444
2016-02-14,1444
2016-02-15,1444
2016-02-16,1444
2016-02-17,1444
2016-02-18,1444
2016-02-19,1444
2016-02-20,1444
2016-02-21,1444
2016-02-22,1461
2016-02-23,1461
2016-02-24,1461
2016-02-25,1461
2016-02-26,1461
2016-02-27,1461
2016-02-28,1461
2016-02-29,1461
2016-03-01,1479
2016-03-02,1479
2016-03-03,1479
2016-03-04,1479
2016-03-05,1479
2016-03-06,1479
2016-03-07,1479
2016-03-08,1479
2016-03-09,1479
2016-03-10,1486
2016-03-11,1486
2016-03-12,1486
2016-03-13,1486
2016-03-14,1486
2016-03-15,1486
2016-03-16,1486
2016-03-17,1486
2016-03-18,1422
2016-03-19,1422
2016-03-20,1422
2016-03-21,1422
2016-03-22,1422
2016-03-23,1422
2016-03-24,1422
2016-03-25,1422
2016-03-26,1423
2016-03-27,1423
2016-03-28,1423
2016-03-29,1423
2016-03-30,1423
2016-03-31,1423
2016-04-01,1423
2016-04-02,1423
2016-04-03,1443
2016-04-04,1443
2016-04-05,1443
2016-04-06,1443
2016-04-07,1443
2016-04-08,1443
2016-04-09,1443
2016-04-10,1443
2016-04-11,1443
2016-04-12,1389
2016-04-13,1389
2016-04-14,1389
2016-04-15,1389
2016-04-16,1389
2016-04-17,1389
2016-04-18,1389
2016-04-19,1389
2016-04-20,1389
2016-04-21,1399
2016-04-22,1399
2016-04-23,1399
2016-04-24,1399
2016-04-25,1399
2016-04-26,1399
2016-04-27,1399
2016-04-28,1399
2016-04-29,1399
2016-04-30,1425
2016-05-01,1425
2016-05-02,1425
2016-05-03,1425
2016-05-04,1425
2016-05-05,1425
2016-05-06,1425
2016-05-07,1425
2016-05-08,1364
2016-05-09,1364
2016-05-10,1364
2016-05-11,1364
2016-05-12,1364
2016-05-13,1364
2016-05-14,1364
2016-05-15,1311
2016-05-16,1311
2016-05-17,1311
2016-05-18,1311
2016-05-19,1311
2016-05-22,1311
2016-05-23,1309
2016-05-24,1309
2016-05-25,1309
2016-05-26,1309
2016-05-27,1309
2016-05-28,1309
2016-05-29,1309
2016-05-30,1309
2016-05-31,1309
2016-06-01,1290
2016-06-02,1290
2016-06-03,1290
2016-06-04,1290
2016-06-05,1290
2016-06-06,1290
2016-06-07,1290
2016-06-08,1290
2016-06-09,1259
2016-06-10,1259
2016-06-11,1259
2016-06-12,1259
2016-06-13,1259
2016-06-14,1259
2016-06-15,1259
2016-06-16,1259
2016-06-17,1234
2016-06-18,1234
2016-06-19,1234
2016-06-20,1234
2016-06-21,1234
2016-06-22,1234
2016-06-23,1234
2016-06-24,1180
2016-06-25,1180
2016-06-26,1180
2016-06-27,1180
2016-06-28,1180
2016-06-29,1180
2016-06-30,1180
2016-07-01,1121
2016-07-02,1121
2016-07-03,1121
2016-07-04,1121
2016-07-05,1121
2016-07-06,1121
2016-07-07,1121
2016-07-08,1084
2016-07-09,1084
2016-07-10,1084
2016-07-11,1084
2016-07-12,1084
2016-07-13,1084
2016-07-14,1040
2016-07-15,1040
2016-07-16,1040
2016-07-17,1040
2016-07-18,1040
2016-07-23,989
2016-07-24,989
2016-07-25,989
2016-07-26,989
2016-07-27,989
2016-07-28,989
2016-07-29,989
2016-07-30,958
2016-07-31,958
2016-08-01,958
2016-08-02,958
2016-08-03,958
2016-08-04,958
2016-08-05,958
2016-08-06,958
2016-08-07,958
2016-08-08,958
2016-08-09,950
2016-08-10,950
2016-08-11,950
2016-08-12,950
2016-08-13,950
2016-08-14,950
2016-08-15,950
2016-08-16,950
2016-08-17,950
2016-08-18,950
2016-08-19,950
2016-08-20,950
2016-08-21,919
2016-08-22,919
2016-08-23,919
2016-08-24,919
2016-08-25,919
2016-08-26,919
2016-08-28,919
2016-08-31,881
2016-09-01,881
2016-09-02,881
2016-09-03,881
2016-09-04,881
2016-09-05,881
2016-09-06,881
2016-09-07,881
2016-09-08,881
2016-09-09,881
2016-09-10,881
2016-09-11,879
2016-09-12,879
2016-09-13,879
2016-09-14,879
2016-09-15,879
2016-09-16,879
2016-09-17,879
2016-09-18,879
2016-09-19,879
2016-09-20,879
2016-09-21,879
2016-09-22,879
2016-09-23,895
2016-09-24,895
2016-09-25,895
2016-09-26,895
2016-09-27,895
2016-09-28,895
2016-09-29,895
2016-09-30,895
2016-10-01,895
2016-10-02,895
2016-10-03,895
2016-10-04,895
2016-10-05,895
2016-10-06,886
2016-10-07,886
2016-10-08,886
2016-10-09,886
2016-10-10,886
2016-10-11,886
2016-10-12,886
2016-10-13,886
2016-10-14,886
2016-10-15,886
2016-10-16,886
2016-10-17,891
2016-10-18,891
2016-10-19,891
2016-10-20,891
2016-10-21,891
2016-10-22,891
2016-10-23,891
2016-10-24,891
2016-10-25,891
2016-10-26,891
2016-10-27,880
2016-10-28,880
2016-10-29,880
2016-10-30,880
2016-10-31,880
2016-11-01,880
2016-11-02,880
2016-11-03,880
2016-11-04,880
2016-11-05,880
2016-11-06,880
2016-11-07,888
2016-11-08,888
2016-11-09,888
2016-11-10,888
2016-11-11,888
2016-11-12,888
2016-11-13,888
2016-11-14,888
2016-11-15,888
2016-12-07,867
2016-12-08,867
2016-12-09,867
2016-12-10,867
2016-12-11,867
2016-12-12,867
2016-12-13,867
2016-12-14,867
2016-12-15,867
2016-12-16,863
2016-12-17,863
2016-12-18,863
2016-12-19,863
2016-12-20,863
2016-12-21,863
2016-12-22,863
2016-12-23,863
2016-12-24,863
2016-12-25,874
2016-12-26,874
2016-12-27,874
2016-12-28,874
2016-12-29,874
2016-12-30,874
2016-12-31,874
2017-01-01,874
2017-01-02,874
2017-01-03,891
2017-01-04,891
2017-01-05,891
2017-01-06,891
2017-01-07,891
2017-01-08,891
2017-01-09,891
2017-01-10,891
2017-01-11,902
2017-01-12,902
2017-01-13,902
2017-01-14,902
2017-01-15,902
2017-01-16,902
2017-01-17,902
2017-01-18,892
2017-01-19,892
2017-01-20,892
2017-01-21,892
2017-01-22,892
2017-01-23,892
2017-01-27,887
2017-01-28,887
2017-01-29,887
2017-01-30,887
2017-01-31,887
2017-02-01,887
2017-02-02,887
2017-02-03,887
2017-02-04,880
2017-02-05,880
2017-02-06,880
2017-02-07,880
2017-02-08,880
2017-02-09,880
2017-02-10,880
2017-02-11,880
2017-02-12,884
2017-02-13,884
2017-02-14,884
2017-02-15,884
2017-02-16,884
2017-02-18,884
2017-02-19,884
2017-02-20,897
2017-02-21,897
2017-02-22,897
2017-02-23,897
2017-02-24,897
2017-02-25,897
2017-02-26,897
2017-02-27,897
2017-02-28,897
2017-03-01,897
2017-03-02,904
2017-03-03,904
2017-03-04,904
2017-03-05,904
2017-03-06,904
2017-03-07,904
2017-03-08,904
2017-03-09,904
2017-03-10,907
2017-03-11,907
2017-03-12,907
2017-03-13,907
2017-03-14,907
2017-03-15,907
2017-03-16,907
2017-03-17,892
2017-03-18,892
2017-03-19,892
2017-03-20,892
2017-03-21,892
2017-03-22,892
2017-03-23,892
2017-03-24,892
2017-03-25,888
2017-03-26,888
2017-03-27,888
2017-03-28,888
2017-03-29,888
2017-03-30,888
2017-03-31,888
2017-04-01,888
2017-04-02,867
2017-04-03,867
2017-04-04,867
2017-04-12,844
2017-04-13,844
2017-04-14,844
2017-04-15,844
2017-04-16,844
2017-04-17,837
2017-04-18,837
2017-04-19,837
2017-04-20,837
2017-04-21,837
2017-04-22,837
2017-04-23,837
2017-04-24,837
2017-04-25,818
2017-04-26,818
2017-04-27,818
2017-04-28,818
2017-04-29,818
2017-04-30,818
2017-05-01,818
2017-05-02,818
2017-05-03,778
2017-05-04,778
2017-05-05,778
2017-05-06,778
2017-05-07,778
2017-05-08,778
2017-05-09,778
2017-05-10,762
2017-05-11,762
2017-05-12,762
2017-05-13,762
2017-05-14,762
2017-05-15,762
2017-05-16,762
2017-05-17,762
2017-05-18,762
2017-05-19,768
2017-05-20,768
2017-05-21,768
2017-05-22,768
2017-05-23,768
2017-05-24,768
2017-05-25,768
2017-05-26,768
2017-05-27,768
2017-05-28,768
2017-05-29,783
2017-05-30,783
2017-05-31,783
2017-06-01,783
2017-06-02,783
2017-06-03,783
2017-06-04,783
2017-06-05,783
2017-06-06,762
2017-06-07,762
2017-06-08,762
2017-06-09,762
2017-06-10,762
2017-06-11,762
2017-06-12,746
2017-06-13,746
2017-06-14,746
2017-06-15,746
2017-06-16,746
2017-06-17,746
2017-06-18,746
2017-06-19,746
2017-06-20,746
2017-06-21,739
2017-06-22,739
2017-06-23,739
2017-06-24,739
2017-06-25,739
2017-06-26,739
2017-06-27,739
2017-06-28,739
2017-06-29,739
2017-06-30,703
2017-07-01,703
2017-07-02,703
2017-07-03,703
2017-07-04,703
2017-07-05,703
2017-07-06,703
2017-07-07,703
2017-07-08,703
2017-07-13,683
2017-07-14,683
2017-07-15,683
2017-07-16,683
2017-07-17,683
2017-07-18,679
2017-07-19,679
2017-07-20,679
2017-07-21,679
2017-07-22,679
2017-07-23,679
2017-07-24,679
2017-07-25,679
2017-07-26,685
2017-07-27,685
2017-07-28,685
2017-07-29,685
2017-07-30,685
2017-07-31,685
2017-08-01,685
2017-08-02,688
2017-08-03,688
2017-08-04,688
2017-08-05,688
2017-08-06,688
2017-08-09,689
2017-08-10,689
2017-08-11,689
2017-08-12,689
2017-08-13,689
2017-08-14,689
2017-08-15,689
2017-08-16,689
2017-08-17,684
2017-08-18,684
2017-08-19,684
2017-08-20,684
2017-08-21,684
2017-08-22,684
2017-08-23,684
2017-08-24,684
2017-08-25,684
2017-08-26,691
2017-08-27,691
2017-08-28,691
2017-08-29,691
2017-08-30,691
2017-08-31,691
2017-09-01,691
2017-09-02,691
2017-09-03,691
2017-09-04,682
2017-09-05,682
2017-09-06,682
2017-09-07,682
2017-09-08,682
2017-09-09,682
2017-09-10,682
2017-09-11,682
2017-09-12,671
2017-09-13,671
2017-09-14,671
2017-09-15,671
2017-09-16,671
2017-09-17,671
2017-09-18,671
2017-09-19,671
2017-09-20,671
2017-09-22,662
2017-09-23,662
2017-09-24,662
2017-09-25,662
2017-09-26,662
2017-09-27,662
2017-09-28,662
2017-09-29,637
2017-09-30,637
2017-10-01,637
2017-10-02,637
2017-10-03,637
2017-10-04,637
2017-10-05,637
2017-10-06,637
2017-10-07,637
2017-10-08,638
2017-10-09,638
2017-10-10,638
2017-10-11,638
2017-10-12,638
2017-10-13,638
2017-10-14,638
2017-10-15,638
2017-10-16,638
2017-10-17,638
2017-10-18,635
2017-10-19,635
2017-10-20,635
2017-10-21,635
2017-10-22,635
2017-10-23,635
2017-10-24,635
2017-10-25,635
2017-10-26,635
2017-10-27,638
2017-10-28,638
2017-10-29,638
2017-10-30,638
2017-10-31,638
2017-11-01,638
2017-11-02,638
2017-11-03,638
2017-11-04,638
2017-11-05,631
2017-11-06,631
2017-11-07,631
2017-11-08,631
2017-11-09,631
2017-11-10,631
2017-11-11,631
2017-11-12,631
2017-11-13,631
2017-11-14,631
2017-11-15,631
2017-11-16,621
2017-11-17,621
2017-11-18,621
2017-11-19,621
2017-11-20,621
2017-11-21,621
2017-11-22,621
2017-11-23,621
2017-11-24,621
2017-11-25,621
2017-11-26,603
2017-11-27,603
2017-11-28,603
2017-11-29,603
2017-11-30,603
2017-12-01,603
2017-12-02,603
2017-12-03,603
2017-12-04,603
2017-12-05,603
2017-12-06,609
2017-12-07,609
2017-12-08,609
2017-12-09,609
2017-12-10,609
2017-12-11,609
2017-12-12,609
2017-12-13,609
2017-12-14,609
2017-12-15,611
2017-12-16,611
2017-12-17,611
2017-12-18,611
2017-12-19,611
2017-12-20,611
2017-12-21,611
2017-12-22,611
2017-12-23,611
2017-12-24,593
2017-12-25,593
2017-12-26,593
2017-12-27,593
2017-12-28,593
2017-12-29,593
2017-12-30,593
2017-12-31,593
2018-01-01,598
2018-01-02,598
2018-01-03,598
2018-01-04,598
2018-01-05,598
2018-01-06,598
2018-01-07,596
2018-01-08,596
2018-01-09,596
2018-01-10,596
2018-01-11,596
2018-01-12,596
2018-01-13,596
2018-01-14,586
2018-01-15,586
2018-01-16,586
2018-01-17,586
2018-01-18,586
2018-01-19,586
2018-01-20,586
2018-01-21,588
2018-01-22,588
2018-01-23,588
2018-01-24,588
2018-01-25,589
2018-01-26,589
2018-01-27,589
2018-01-28,589
2018-01-29,600
2018-01-30,600
2018-01-31,600
2018-02-01,600
2018-02-02,600
2018-02-03,608
2018-02-04,608
2018-02-05,608
2018-02-06,608
2018-02-07,613
2018-02-08,613
2018-02-09,613
2018-02-10,613
2018-02-11,613
2018-02-12,613
2018-02-13,613
2018-02-14,613
2018-02-15,613
2018-02-16,594
2018-02-17,594
2018-02-18,594
2018-02-19,586
2018-02-20,586
2018-02-21,586
2018-02-22,586
2018-02-23,604
2018-02-24,604
2018-02-25,604
2018-02-26,604
2018-02-27,603
2018-02-28,603
2018-03-01,603
2018-03-02,603
2018-03-03,606
2018-03-04,606
2018-03-05,606
2018-03-06,606
2018-03-07,589
2018-03-08,589
2018-03-09,589
2018-03-10,589
2018-03-11,589
2018-03-12,576
2018-03-13,576
2018-03-14,576
2018-03-15,576
2018-03-16,576
2018-03-17,576
2018-03-18,583
2018-03-20,583
2018-03-21,583
2018-03-22,583
2018-03-23,567
2018-03-24,567
2018-03-25,567
2018-03-26,567
2018-03-27,567
2018-03-28,571
2018-03-29,571
2018-03-30,571
2018-03-31,571
2018-04-01,571
2018-04-02,574
2018-04-03,574
2018-04-04,574
2018-04-05,574
2018-04-06,574
2018-04-07,574
2018-04-08,570
2018-04-09,570
2018-04-10,570
2018-04-11,570
2018-04-12,570
2018-04-13,570
2018-04-14,570
2018-04-15,560
2018-04-16,560
2018-04-17,560
2018-04-18,560
2018-04-19,560
2018-04-20,560
2018-04-21,560
2018-04-22,572
2018-04-23,572
2018-04-24,572
2018-04-25,572
2018-04-26,572
2018-04-27,572
2018-04-28,574
2018-04-29,574
2018-04-30,574
2018-05-01,574
2018-05-02,574
2018-05-03,574
2018-05-04,597
2018-05-05,597
2018-05-06,597
2018-05-07,597
2018-05-08,597
2018-05-09,596
2018-05-10,596
2018-05-11,596
2018-05-12,596
2018-05-13,596
2018-05-14,601
2018-05-15,601
2018-05-16,601
2018-05-17,601
2018-05-18,601
2018-05-19,612
2018-05-20,612
2018-05-21,612
2018-05-22,612
2018-05-23,612
2018-05-24,596
2018-05-25,596
2018-05-26,596
2018-05-27,596
2018-05-28,590
2018-05-29,590
2018-05-30,590
2018-05-31,590
2018-06-01,590
2018-06-02,592
2018-06-03,592
2018-06-04,592
2018-06-05,592
2018-06-06,567
2018-06-07,567
2018-06-08,567
2018-06-09,567
2018-06-10,567
2018-06-11,560
2018-06-12,560
2018-06-13,560
2018-06-14,560
2018-06-15,560
2018-06-16,560
2018-06-17,562
2018-06-18,562
2018-06-19,562
2018-06-20,562
2018-06-21,562
2018-06-22,562
2018-06-23,570
2018-06-24,570
2018-06-25,570
2018-06-26,570
2018-06-27,570
2018-06-28,584
2018-06-29,584
2018-06-30,584
2018-07-01,584
2018-07-02,584
2018-07-03,579
2018-07-04,579
2018-07-05,579
2018-07-06,579
2018-07-07,579
2018-07-08,593
2018-07-09,593
2018-07-10,593
2018-07-11,600
2018-07-12,600
2018-07-13,600
2018-07-14,601
2018-07-15,601
2018-07-16,601
2018-07-17,601
2018-07-18,600
2018-07-19,600
2018-07-20,600
2018-07-21,600
2018-07-22,587
2018-07-23,587
2018-07-24,587
2018-07-25,584
2018-07-26,584
2018-07-27,584
2018-07-28,571
2018-07-29,571
2018-07-30,571
2018-07-31,560
2018-08-01,560
2018-08-02,560
2018-08-03,550
2018-08-04,550
2018-08-05,550
2018-08-06,547
2018-08-07,547
2018-08-08,552
2018-08-09,552
2018-08-10,552
2018-08-11,566
2018-08-12,566
2018-08-14,550
2018-08-16,523
2018-08-17,523
2018-08-18,496
2018-08-19,496
2018-08-20,501
2018-08-21,501
2018-08-22,501
2018-08-23,514
2018-08-24,514
2018-08-25,518
2018-08-26,518
2018-08-27,518
2018-08-28,492
2018-08-29,492
2018-08-30,492
2018-08-31,498
2018-09-01,498
2018-09-02,498
2018-09-03,500
2018-09-04,500
2018-09-05,517
2018-09-06,517
2018-09-07,517
2018-09-08,522
2018-09-09,522
2018-09-10,522
2018-09-11,518
2018-09-12,518
2018-09-13,518
2018-09-14,527
2018-09-15,527
2018-09-16,527
2018-09-17,541
2018-09-18,541
2018-09-19,541
2018-09-20,563
2018-09-21,563
2018-09-22,563
2018-09-23,546
2018-09-24,546
2018-09-25,546
2018-09-26,546
2018-09-27,563
2018-09-28,563
2018-09-29,563
2018-09-30,578
2018-10-01,578
2018-10-02,578
2018-10-03,593
2018-10-04,593
2018-10-05,593
2018-10-06,592
2018-10-07,592
2018-10-08,592
2018-10-09,592
2018-10-10,577
2018-10-11,577
2018-10-12,577
2018-10-13,577
2018-10-14,593
2018-10-15,593
2018-10-16,593
2018-10-17,593
2018-10-18,595
2018-10-19,595
2018-10-20,595
2018-10-21,595
2018-10-22,608
2018-10-23,608
2018-10-24,608
2018-10-25,608
2018-10-26,627
2018-10-27,627
2018-10-28,627
2018-10-29,627
2018-10-30,630
2018-10-31,630
2018-11-01,653
2018-11-03,652
2018-11-04,652
2018-11-05,654
2018-11-06,654
2018-11-07,648
2018-11-08,648
2018-11-09,627
2018-11-10,601
2018-11-11,601
2018-11-12,584
2018-11-13,584
2018-11-15,559
2018-11-16,565
2018-11-17,565
2018-11-18,541
2018-11-19,541
2018-11-20,539
2018-11-21,539
2018-11-22,526
2018-11-23,526
2018-11-24,541
2018-11-25,541
2018-11-26,556
2018-11-27,556
2018-11-28,554
2018-11-29,554
2018-12-01,564
2018-12-02,553
2018-12-03,553
2018-12-04,559
2018-12-05,559
2018-12-07,551
2018-12-09,537
2018-12-10,516
2018-12-11,516
2018-12-12,523
2018-12-13,523
2018-12-14,508
2018-12-15,508
2018-12-16,506
2018-12-17,506
2018-12-18,512
2018-12-19,512
2018-12-20,515
2018-12-21,515
2018-12-22,515
2018-12-23,512
2018-12-24,512
2018-12-25,512
2018-12-26,496
2018-12-27,496
2018-12-28,508
2018-12-29,508
2018-12-30,483
2018-12-31,483
2019-01-01,491
2019-01-02,491
2019-01-03,512
2019-01-04,512
2019-01-05,523
2019-01-06,523
2019-01-08,504
2019-01-10,503
2019-01-11,503
2019-01-12,478
2019-01-13,478
2019-01-14,482
2019-01-15,482
2019-01-16,478
2019-01-17,478
2019-01-18,456
2019-01-19,456
2019-01-20,448
2019-01-21,448
2019-01-22,455
2019-01-23,455
2019-01-24,455
2019-01-25,450
2019-01-26,450
2019-01-27,444
2019-01-28,444
2019-01-29,421
2019-01-30,421
2019-01-31,421
2019-02-01,399
2019-02-02,399
2019-02-03,400
2019-02-04,400
2019-02-05,400
2019-02-06,407
2019-02-07,407
2019-02-08,410
2019-02-09,410
2019-02-10,410
2019-02-11,402
2019-02-12,402
2019-02-13,394
2019-02-14,394
2019-02-15,394
2019-02-16,402
2019-02-17,402
2019-02-18,402
2019-02-19,396
2019-02-20,396
2019-02-21,396
2019-02-22,395
2019-02-23,395
2019-02-24,409
2019-02-25,409
2019-02-26,409
2019-02-27,412
2019-02-28,412
2019-03-01,412
2019-03-02,417
2019-03-03,417
2019-03-04,417
2019-03-05,414
2019-03-06,414
2019-03-07,414
2019-03-08,414
2019-03-09,409
2019-03-10,409
2019-03-11,409
2019-03-12,419
2019-03-13,419
2019-03-14,419
2019-03-15,419
2019-03-16,430
2019-03-17,430
2019-03-18,430
2019-03-19,444
2019-03-20,444
2019-03-21,444
2019-03-22,444
2019-03-23,448
2019-03-24,448
2019-03-25,448
2019-03-26,450
2019-03-27,450
2019-03-28,450
2019-03-29,450
2019-03-30,450
2019-03-31,451
2019-04-01,451
2019-04-02,451
2019-04-03,450
2019-04-04,450
2019-04-05,450
2019-04-06,450
2019-04-07,451
2019-04-08,451
2019-04-09,451
2019-04-10,451
2019-04-11,460
2019-04-12,460
2019-04-13,460
2019-04-14,470
2019-04-15,470
2019-04-16,470
2019-04-17,470
2019-04-18,472
2019-04-19,472
2019-04-20,472
2019-04-21,481
2019-04-22,481
2019-04-23,481
2019-04-24,477
2019-04-25,477
2019-04-26,477
2019-04-27,477
2019-04-28,485
2019-04-29,485
2019-04-30,485
2019-05-01,493
2019-05-02,493
2019-05-03,493
2019-05-04,492
2019-05-05,492
2019-05-06,492
2019-05-07,492
2019-05-08,484
2019-05-09,484
2019-05-10,484
2019-05-11,484
2019-05-12,485
2019-05-13,485
2019-05-14,485
2019-05-15,485
2019-05-16,498
2019-05-17,498
2019-05-18,498
2019-05-19,487
2019-05-20,487
2019-05-21,487
2019-05-22,487
2019-05-23,495
2019-05-24,495
2019-05-25,495
2019-05-26,495
2019-05-27,488
2019-05-28,488
2019-05-29,488
2019-05-30,488
2019-05-31,501
2019-06-01,501
2019-06-02,501
2019-06-03,501
2019-06-04,505
2019-06-05,505
2019-06-06,505
2019-06-07,505
2019-06-08,516
2019-06-09,516
2019-06-10,516
2019-06-11,516
2019-06-12,508
2019-06-13,508
2019-06-14,508
2019-06-15,508
2019-06-16,508
2019-06-17,508
2019-06-18,508
2019-06-19,508
2019-06-20,513
2019-06-21,513
2019-06-22,513
2019-06-23,513
2019-06-24,513
2019-06-25,504
2019-06-26,504
