date_obj,Mahogany%20armchair%20(flatpack) price
2015-12-21,5382
2015-12-22,5382
2015-12-23,5382
2015-12-24,5382
2015-12-25,5382
2015-12-26,5382
2015-12-27,5382
2015-12-28,5382
2015-12-29,5382
2015-12-30,5382
2015-12-31,5382
2016-01-01,5382
2016-01-02,5382
2016-01-03,5382
2016-01-04,5382
2016-01-05,5382
2016-01-06,5382
2016-01-07,5382
2016-01-08,5382
2016-01-09,5382
2016-01-10,5382
2016-01-11,5382
2016-01-12,5382
2016-01-13,5382
2016-01-14,5382
2016-01-15,5382
2016-01-16,5382
2016-01-17,5382
2016-01-18,5382
2016-01-19,5382
2016-01-20,5382
2016-01-21,5382
2016-01-22,5382
2016-01-23,5382
2016-01-24,5382
2016-01-25,5382
2016-01-26,5382
2016-01-27,5382
2016-01-28,5382
2016-01-29,5382
2016-01-30,5382
2016-01-31,5382
2016-02-01,5382
2016-02-02,5382
2016-02-03,5382
2016-02-04,5382
2016-02-05,5382
2016-02-06,5382
2016-02-07,5382
2016-02-08,5127
2016-02-09,5127
2016-02-10,5127
2016-02-11,5127
2016-02-12,5127
2016-02-13,5127
2016-02-14,5127
2016-02-15,5127
2016-02-16,5127
2016-02-17,5127
2016-02-18,5127
2016-02-19,5127
2016-02-20,5127
2016-02-21,5127
2016-02-22,5127
2016-02-23,5127
2016-02-24,5127
2016-02-25,5127
2016-02-26,5127
2016-02-27,5127
2016-02-28,5127
2016-02-29,5127
2016-03-01,5127
2016-03-02,5127
2016-03-03,5127
2016-03-04,5127
2016-03-05,5127
2016-03-06,5127
2016-03-07,5127
2016-03-08,5127
2016-03-09,5127
2016-03-10,5127
2016-03-11,5127
2016-03-12,5127
2016-03-13,5127
2016-03-14,5127
2016-03-15,5127
2016-03-16,5127
2016-03-17,5127
2016-03-18,5127
2016-03-19,5127
2016-03-20,5127
2016-03-21,5127
2016-03-22,5127
2016-03-23,5127
2016-03-24,5127
2016-03-25,5127
2016-03-26,5127
2016-03-27,5127
2016-03-28,5127
2016-03-29,5127
2016-03-30,5127
2016-03-31,5127
2016-04-01,5127
2016-04-02,5127
2016-04-03,5127
2016-04-04,5127
2016-04-05,5127
2016-04-06,5127
2016-04-07,5127
2016-04-08,5127
2016-04-09,5127
2016-04-10,5127
2016-04-11,5127
2016-04-12,5127
2016-04-13,5127
2016-04-14,5127
2016-04-15,5127
2016-04-16,5127
2016-04-17,5127
2016-04-18,5127
2016-04-19,5127
2016-04-20,5127
2016-04-21,5127
2016-04-22,5127
2016-04-23,5127
2016-04-24,5127
2016-04-25,5127
2016-04-26,5127
2016-04-27,5127
2016-04-28,5127
2016-04-29,5127
2016-04-30,5127
2016-05-01,5127
2016-05-02,5127
2016-05-03,5127
2016-05-04,5127
2016-05-05,5127
2016-05-06,5127
2016-05-07,5127
2016-05-08,5127
2016-05-09,5127
2016-05-10,5127
2016-05-11,5127
2016-05-12,5127
2016-05-13,5127
2016-05-14,5127
2016-05-15,5127
2016-05-16,5127
2016-05-17,5127
2016-05-18,4875
2016-05-19,4875
2016-05-22,4875
2016-05-23,4875
2016-05-24,4875
2016-05-25,4875
2016-05-26,4875
2016-05-27,4875
2016-05-28,4875
2016-05-29,4875
2016-05-30,4875
2016-05-31,4875
2016-06-01,4875
2016-06-02,4875
2016-06-03,4875
2016-06-04,4875
2016-06-05,4875
2016-06-06,4875
2016-06-07,4875
2016-06-08,4875
2016-06-09,4875
2016-06-10,4875
2016-06-11,4875
2016-06-12,4875
2016-06-13,4875
2016-06-14,4875
2016-06-15,4875
2016-06-16,4875
2016-06-17,4875
2016-06-18,4875
2016-06-19,4875
2016-06-20,4875
2016-06-21,4875
2016-06-22,4875
2016-06-23,4875
2016-06-24,4875
2016-06-25,4875
2016-06-26,4875
2016-06-27,4875
2016-06-28,4875
2016-06-29,4875
2016-06-30,4875
2016-07-01,4875
2016-07-02,4875
2016-07-03,4875
2016-07-04,4875
2016-07-05,4875
2016-07-06,4875
2016-07-07,4875
2016-07-08,4875
2016-07-09,4875
2016-07-10,4875
2016-07-11,4875
2016-07-12,4875
2016-07-13,4875
2016-07-14,4875
2016-07-15,4875
2016-07-16,4875
2016-07-17,4875
2016-07-18,4875
2016-07-23,4875
2016-07-24,4875
2016-07-25,4875
2016-07-26,4875
2016-07-27,4875
2016-07-28,4875
2016-07-29,4875
2016-07-30,4875
2016-07-31,4875
2016-08-01,4875
2016-08-02,4875
2016-08-03,4875
2016-08-04,4632
2016-08-05,4632
2016-08-06,4632
2016-08-07,4632
2016-08-08,4632
2016-08-09,4632
2016-08-10,4632
2016-08-11,4632
2016-08-12,4632
2016-08-13,4632
2016-08-14,4632
2016-08-15,4632
2016-08-16,4632
2016-08-17,4632
2016-08-18,4632
2016-08-19,4632
2016-08-20,4632
2016-08-21,4632
2016-08-22,4632
2016-08-23,4632
2016-08-24,4632
2016-08-25,4632
2016-08-26,4632
2016-08-28,4632
2016-08-31,4632
2016-09-01,4632
2016-09-02,4632
2016-09-03,4632
2016-09-04,4632
2016-09-05,4632
2016-09-06,4632
2016-09-07,4632
2016-09-08,4632
2016-09-09,4632
2016-09-10,4632
2016-09-11,4632
2016-09-12,4632
2016-09-13,4632
2016-09-14,4632
2016-09-15,4632
2016-09-16,4632
2016-09-17,4632
2016-09-18,4632
2016-09-19,4632
2016-09-20,4632
2016-09-21,4632
2016-09-22,4632
2016-09-23,4632
2016-09-24,4632
2016-09-25,4632
2016-09-26,4632
2016-09-27,4632
2016-09-28,4632
2016-09-29,4632
2016-09-30,4632
2016-10-01,4632
2016-10-02,4632
2016-10-03,4632
2016-10-04,4632
2016-10-05,4632
2016-10-06,4632
2016-10-07,4632
2016-10-08,4632
2016-10-09,4632
2016-10-10,4632
2016-10-11,4632
2016-10-12,4632
2016-10-13,4632
2016-10-14,4632
2016-10-15,4632
2016-10-16,4632
2016-10-17,4632
2016-10-18,4632
2016-10-19,4632
2016-10-20,4632
2016-10-21,4632
2016-10-22,4632
2016-10-23,4405
2016-10-24,4405
2016-10-25,4405
2016-10-26,4405
2016-10-27,4405
2016-10-28,4405
2016-10-29,4405
2016-10-30,4405
2016-10-31,4405
2016-11-01,4405
2016-11-02,4405
2016-11-03,4405
2016-11-04,4405
2016-11-05,4405
2016-11-06,4405
2016-11-07,4405
2016-11-08,4405
2016-11-09,4405
2016-11-10,4405
2016-11-11,4405
2016-11-12,4405
2016-11-13,4405
2016-11-14,4405
2016-12-07,4405
2016-12-08,4405
2016-12-09,4405
2016-12-10,4405
2016-12-11,4405
2016-12-12,4405
2016-12-13,4405
2016-12-14,4405
2016-12-15,4405
2016-12-16,4405
2016-12-17,4405
2016-12-18,4405
2016-12-19,4405
2016-12-20,4405
2016-12-21,4405
2016-12-22,4405
2016-12-23,4405
2016-12-24,4405
2016-12-25,4405
2016-12-26,4405
2016-12-27,4405
2016-12-28,4405
2016-12-29,4405
2016-12-30,4405
2016-12-31,4405
2017-01-01,4405
2017-01-02,4405
2017-01-03,4405
2017-01-04,4405
2017-01-05,4185
2017-01-06,4185
2017-01-07,4185
2017-01-08,4185
2017-01-09,4185
2017-01-10,4185
2017-01-11,4185
2017-01-12,4185
2017-01-13,4185
2017-01-14,4185
2017-01-15,4185
2017-01-16,4185
2017-01-17,4185
2017-01-18,4185
2017-01-19,4185
2017-01-20,4185
2017-01-21,4185
2017-01-22,4185
2017-01-27,4185
2017-01-28,4185
2017-01-29,4185
2017-01-30,4185
2017-01-31,4185
2017-02-01,4185
2017-02-02,4185
2017-02-03,4185
2017-02-04,4185
2017-02-05,4185
2017-02-06,4185
2017-02-07,4185
2017-02-08,4185
2017-02-09,4185
2017-02-10,4185
2017-02-11,4185
2017-02-12,4185
2017-02-13,4185
2017-02-14,4185
2017-02-15,4185
2017-02-16,4185
2017-02-18,4185
2017-02-19,4185
2017-02-20,4185
2017-02-21,4185
2017-02-22,4185
2017-02-23,4185
2017-02-24,4185
2017-02-25,4185
2017-02-26,4185
2017-02-27,4185
2017-02-28,4185
2017-03-01,4185
2017-03-02,4185
2017-03-03,4185
2017-03-04,4185
2017-03-05,4185
2017-03-06,4185
2017-03-07,4185
2017-03-08,4185
2017-03-09,4185
2017-03-10,4185
2017-03-11,4185
2017-03-12,4185
2017-03-13,4185
2017-03-14,4185
2017-03-15,3981
2017-03-16,3981
2017-03-17,3981
2017-03-18,3981
2017-03-19,3981
2017-03-20,3981
2017-03-21,3981
2017-03-22,3981
2017-03-23,3981
2017-03-24,3981
2017-03-25,3981
2017-03-26,3981
2017-03-27,3981
2017-03-28,3981
2017-03-29,3981
2017-03-30,3981
2017-03-31,3981
2017-04-01,3981
2017-04-02,3981
2017-04-03,3981
2017-04-04,3981
2017-04-12,3981
2017-04-13,3981
2017-04-14,3981
2017-04-15,3981
2017-04-16,3981
2017-04-17,3981
2017-04-18,3981
2017-04-19,3981
2017-04-20,3981
2017-04-21,3981
2017-04-22,3981
2017-04-23,3981
2017-04-24,3981
2017-04-25,3981
2017-04-26,3981
2017-04-27,3981
2017-04-28,3981
2017-04-29,3981
2017-04-30,3981
2017-05-01,3981
2017-05-02,3981
2017-05-03,3981
2017-05-04,3981
2017-05-05,3981
2017-05-06,3981
2017-05-07,3981
2017-05-08,3981
2017-05-09,3981
2017-05-10,3981
2017-05-11,3981
2017-05-12,3981
2017-05-13,3981
2017-05-14,3981
2017-05-15,3981
2017-05-16,3981
2017-05-17,3981
2017-05-18,3981
2017-05-19,3981
2017-05-20,3981
2017-05-21,3981
2017-05-22,3981
2017-05-23,3981
2017-05-24,3981
2017-05-25,3981
2017-05-26,3981
2017-05-27,3785
2017-05-28,3785
2017-05-29,3785
2017-05-30,3785
2017-05-31,3785
2017-06-01,3785
2017-06-02,3785
2017-06-03,3785
2017-06-06,3785
2017-06-07,3785
2017-06-08,3785
2017-06-09,3785
2017-06-10,3785
2017-06-11,3785
2017-06-12,3785
2017-06-13,3785
2017-06-14,3785
2017-06-15,3785
2017-06-16,3785
2017-06-17,3785
2017-06-18,3785
2017-06-19,3785
2017-06-20,3785
2017-06-21,3785
2017-06-22,3785
2017-06-23,3785
2017-06-24,3785
2017-06-25,3785
2017-06-26,3785
2017-06-27,3785
2017-06-28,3785
2017-06-29,3785
2017-06-30,3785
2017-07-01,3785
2017-07-02,3785
2017-07-03,3785
2017-07-04,3785
2017-07-05,3785
2017-07-06,3785
2017-07-07,3785
2017-07-08,3785
2017-07-13,3785
2017-07-14,3785
2017-07-15,3785
2017-07-16,3785
2017-07-17,3785
2017-07-18,3785
2017-07-19,3785
2017-07-20,3785
2017-07-21,3785
2017-07-22,3785
2017-07-23,3785
2017-07-24,3785
2017-07-25,3785
2017-07-26,3785
2017-07-27,3610
2017-07-28,3610
2017-07-29,3610
2017-07-30,3610
2017-07-31,3610
2017-08-01,3610
2017-08-02,3610
2017-08-03,3610
2017-08-04,3610
2017-08-05,3610
2017-08-06,3610
2017-08-09,3610
2017-08-10,3610
2017-08-11,3610
2017-08-12,3610
2017-08-13,3610
2017-08-14,3610
2017-08-15,3610
2017-08-16,3610
2017-08-17,3610
2017-08-18,3610
2017-08-19,3610
2017-08-20,3610
2017-08-21,3610
2017-08-22,3610
2017-08-23,3610
2017-08-24,3610
2017-08-25,3610
2017-08-26,3610
2017-08-27,3610
2017-08-28,3610
2017-08-29,3610
2017-08-30,3610
2017-08-31,3610
2017-09-01,3610
2017-09-02,3610
2017-09-03,3610
2017-09-04,3610
2017-09-05,3610
2017-09-06,3610
2017-09-07,3610
2017-09-08,3610
2017-09-09,3610
2017-09-10,3610
2017-09-11,3610
2017-09-12,3610
2017-09-13,3610
2017-09-14,3610
2017-09-15,3610
2017-09-16,3610
2017-09-17,3610
2017-09-19,3610
2017-09-20,3610
2017-09-21,3610
2017-09-22,3610
2017-09-23,3610
2017-09-24,3610
2017-09-25,3610
2017-09-26,3610
2017-09-27,3610
2017-09-28,3610
2017-09-29,3434
2017-09-30,3434
2017-10-01,3434
2017-10-02,3434
2017-10-03,3434
2017-10-04,3434
2017-10-05,3434
2017-10-06,3434
2017-10-07,3434
2017-10-08,3434
2017-10-09,3434
2017-10-10,3434
2017-10-11,3434
2017-10-12,3434
2017-10-13,3434
2017-10-14,3434
2017-10-15,3434
2017-10-16,3434
2017-10-17,3434
2017-10-18,3434
2017-10-19,3434
2017-10-20,3434
2017-10-21,3434
2017-10-22,3434
2017-10-23,3434
2017-10-24,3434
2017-10-25,3434
2017-10-26,3434
2017-10-27,3434
2017-10-28,3434
2017-10-29,3434
2017-10-30,3434
2017-10-31,3434
2017-11-01,3434
2017-11-02,3434
2017-11-03,3434
2017-11-04,3434
2017-11-05,3434
2017-11-06,3434
2017-11-07,3434
2017-11-08,3434
2017-11-09,3434
2017-11-10,3434
2017-11-11,3434
2017-11-12,3434
2017-11-13,3434
2017-11-14,3434
2017-11-15,3434
2017-11-16,3434
2017-11-17,3434
2017-11-18,3434
2017-11-19,3434
2017-11-20,3434
2017-11-21,3434
2017-11-22,3434
2017-11-23,3434
2017-11-24,3434
2017-11-25,3434
2017-11-26,3434
2017-11-27,3434
2017-11-28,3434
2017-11-29,3434
2017-11-30,3434
2017-12-01,3434
2017-12-02,3434
2017-12-03,3434
2017-12-04,3434
2017-12-05,3434
2017-12-06,3434
2017-12-07,3434
2017-12-08,3434
2017-12-09,3434
2017-12-10,3434
2017-12-11,3434
2017-12-12,3273
2017-12-14,3273
2017-12-15,3273
2017-12-17,3273
2017-12-18,3273
2017-12-19,3273
2017-12-20,3273
2017-12-21,3273
2017-12-22,3273
2017-12-23,3273
2017-12-24,3273
2017-12-25,3273
2017-12-26,3273
2017-12-27,3273
2017-12-28,3273
2017-12-29,3273
2017-12-30,3273
2017-12-31,3273
2018-01-01,3273
2018-01-02,3273
2018-01-03,3273
2018-01-04,3273
2018-01-05,3273
2018-01-06,3273
2018-01-07,3273
2018-01-08,3273
2018-01-09,3273
2018-01-10,3273
2018-01-11,3273
2018-01-12,3273
2018-01-13,3273
2018-01-14,3273
2018-01-15,3273
2018-01-16,3273
2018-01-17,3273
2018-01-18,3273
2018-01-19,3273
2018-01-20,3273
2018-01-21,3273
2018-01-22,3273
2018-01-23,3273
2018-01-25,3110
2018-01-26,3110
2018-01-27,3110
2018-01-28,3110
2018-01-29,3110
2018-01-31,3110
2018-02-01,3110
2018-02-02,3110
2018-02-03,3110
2018-02-04,3110
2018-02-05,3110
2018-02-06,3110
2018-02-07,3110
2018-02-08,3110
2018-02-09,3110
2018-02-10,3110
2018-02-11,3110
2018-02-12,3110
2018-02-13,3110
2018-02-14,2955
2018-02-15,2955
2018-02-16,2955
2018-02-17,2955
2018-02-18,2955
2018-02-19,2955
2018-02-20,2955
2018-02-21,2955
2018-02-22,2955
2018-02-23,2955
2018-02-24,2955
2018-02-25,2955
2018-02-26,2955
2018-02-27,2955
2018-02-28,2955
2018-03-01,2955
2018-03-02,2955
2018-03-03,2810
2018-03-04,2810
2018-03-05,2810
2018-03-06,2810
2018-03-07,2810
2018-03-08,2810
2018-03-09,2810
2018-03-10,2810
2018-03-11,2810
2018-03-12,2810
2018-03-13,2810
2018-03-14,2810
2018-03-15,2810
2018-03-16,2810
2018-03-17,2810
2018-03-18,2810
2018-03-19,2810
2018-03-20,2810
2018-03-21,2810
2018-03-23,2810
2018-03-24,2810
2018-03-26,2810
2018-03-27,2810
2018-03-28,2810
2018-03-29,2810
2018-03-30,2810
2018-03-31,2810
2018-04-01,2810
2018-04-02,2810
2018-04-03,2810
2018-04-04,2680
2018-04-05,2680
2018-04-06,2680
2018-04-07,2680
2018-04-08,2680
2018-04-09,2680
2018-04-10,2680
2018-04-11,2680
2018-04-12,2680
2018-04-13,2680
2018-04-14,2680
2018-04-15,2680
2018-04-16,2680
2018-04-17,2680
2018-04-18,2680
2018-04-19,2680
2018-04-20,2680
2018-04-21,2680
2018-04-22,2680
2018-04-23,2680
2018-04-24,2680
2018-04-25,2680
2018-04-26,2680
2018-04-27,2680
2018-04-28,2680
2018-04-29,2680
2018-04-30,2680
2018-05-01,2680
2018-05-04,2572
2018-05-05,2572
2018-05-06,2572
2018-05-07,2572
2018-05-08,2572
2018-05-09,2572
2018-05-10,2572
2018-05-11,2572
2018-05-12,2572
2018-05-13,2572
2018-05-14,2572
2018-05-15,2572
2018-05-16,2572
2018-05-17,2572
2018-05-18,2572
2018-05-19,2572
2018-05-20,2572
2018-05-21,2572
2018-05-22,2572
2018-05-23,2572
2018-05-24,2572
2018-05-25,2572
2018-05-26,2572
2018-05-27,2572
2018-05-28,2572
2018-05-29,2489
2018-05-30,2489
2018-05-31,2489
2018-06-01,2489
2018-06-02,2489
2018-06-03,2489
2018-06-04,2489
2018-06-05,2489
2018-06-06,2489
2018-06-07,2489
2018-06-08,2489
2018-06-09,2489
2018-06-10,2489
2018-06-11,2489
2018-06-12,2489
2018-06-13,2489
2018-06-14,2489
2018-06-15,2489
2018-06-16,2489
2018-06-17,2489
2018-06-18,2489
2018-06-19,2489
2018-06-20,2489
2018-06-21,2489
2018-06-22,2489
2018-06-23,2489
2018-06-24,2489
2018-06-25,2489
2018-06-26,2489
2018-06-27,2489
2018-06-28,2369
2018-06-29,2369
2018-06-30,2369
2018-07-01,2369
2018-07-02,2369
2018-07-03,2369
2018-07-04,2369
2018-07-05,2369
2018-07-06,2369
2018-07-07,2369
2018-07-08,2369
2018-07-09,2369
2018-07-10,2369
2018-07-11,2369
2018-07-12,2369
2018-07-13,2369
2018-07-14,2369
2018-07-15,2369
2018-07-16,2369
2018-07-17,2369
2018-07-18,2369
2018-07-19,2369
2018-07-20,2369
2018-07-21,2369
2018-07-22,2369
2018-07-23,2369
2018-07-24,2369
2018-07-25,2369
2018-07-26,2369
2018-07-27,2369
2018-07-28,2369
2018-07-29,2369
2018-07-30,2369
2018-07-31,2369
2018-08-01,2369
2018-08-02,2252
2018-08-03,2252
2018-08-04,2252
2018-08-05,2252
2018-08-06,2252
2018-08-07,2252
2018-08-08,2252
2018-08-09,2252
2018-08-10,2252
2018-08-11,2252
2018-08-12,2252
2018-08-14,2252
2018-08-16,2252
2018-08-17,2252
2018-08-18,2252
2018-08-19,2252
2018-08-20,2158
2018-08-21,2158
2018-08-22,2158
2018-08-23,2158
2018-08-24,2158
2018-08-25,2158
2018-08-26,2158
2018-08-27,2158
2018-08-28,2158
2018-08-29,2158
2018-08-30,2158
2018-08-31,2158
2018-09-01,2158
2018-09-02,2158
2018-09-03,2158
2018-09-04,2158
2018-09-05,2158
2018-09-06,2158
2018-09-07,2158
2018-09-08,2158
2018-09-09,2158
2018-09-10,2062
2018-09-11,2062
2018-09-12,2062
2018-09-13,2062
2018-09-14,2062
2018-09-15,2062
2018-09-16,2062
2018-09-17,2062
2018-09-18,2062
2018-09-19,2062
2018-09-20,2062
2018-09-21,2062
2018-09-22,2062
2018-09-23,2062
2018-09-24,2062
2018-09-25,2062
2018-09-26,2062
2018-09-27,2062
2018-09-28,2062
2018-09-29,2062
2018-09-30,2062
2018-10-02,1959
2018-10-03,1959
2018-10-04,1959
2018-10-05,1959
2018-10-06,1959
2018-10-07,1959
2018-10-08,1959
2018-10-09,1959
2018-10-10,1959
2018-10-11,1959
2018-10-12,1959
2018-10-13,1959
2018-10-14,1959
2018-10-15,1959
2018-10-16,1959
2018-10-17,1959
2018-10-18,1959
2018-10-19,1959
2018-10-20,1959
2018-10-21,1959
2018-10-22,1959
2018-10-23,1959
2018-10-24,1959
2018-10-25,1959
2018-10-26,1899
2018-10-27,1899
2018-10-28,1899
2018-10-29,1899
2018-10-30,1899
2018-10-31,1899
2018-11-01,1899
2018-11-03,1899
2018-11-04,1899
2018-11-05,1899
2018-11-06,1899
2018-11-07,1899
2018-11-08,1899
2018-11-09,1859
2018-11-10,1859
2018-11-11,1859
2018-11-12,1859
2018-11-13,1859
2018-11-14,1859
2018-11-15,1859
2018-11-16,1859
2018-11-17,1859
2018-11-18,1859
2018-11-19,1859
2018-11-20,1859
2018-11-21,1859
2018-11-22,1769
2018-11-23,1769
2018-11-24,1769
2018-11-25,1769
2018-11-26,1769
2018-11-27,1769
2018-11-28,1769
2018-11-29,1769
2018-12-01,1769
2018-12-02,1769
2018-12-03,1769
2018-12-04,1769
2018-12-05,1689
2018-12-07,1689
2018-12-09,1689
2018-12-10,1689
2018-12-11,1689
2018-12-12,1689
2018-12-13,1689
2018-12-14,1689
2018-12-15,1689
2018-12-16,1689
2018-12-17,1689
2018-12-18,1689
2018-12-19,1689
2018-12-20,1605
2018-12-21,1605
2018-12-22,1605
2018-12-23,1605
2018-12-24,1605
2018-12-25,1605
2018-12-26,1605
2018-12-27,1605
2018-12-28,1605
2018-12-29,1605
2018-12-30,1605
2018-12-31,1605
2019-01-01,1543
2019-01-02,1543
2019-01-03,1543
2019-01-04,1543
2019-01-05,1543
2019-01-06,1543
2019-01-08,1543
2019-01-10,1543
2019-01-11,1543
2019-01-12,1543
2019-01-13,1543
2019-01-14,1543
2019-01-15,1543
2019-01-16,1473
2019-01-17,1473
2019-01-18,1473
2019-01-19,1473
2019-01-20,1473
2019-01-21,1473
2019-01-22,1473
2019-01-23,1473
2019-01-24,1473
2019-01-25,1473
2019-01-26,1473
2019-01-27,1473
2019-01-28,1473
2019-01-29,1473
2019-01-30,1408
2019-01-31,1408
2019-02-01,1408
2019-02-02,1408
2019-02-03,1408
2019-02-04,1408
2019-02-05,1408
2019-02-06,1408
2019-02-07,1408
2019-02-08,1408
2019-02-09,1408
2019-02-10,1408
2019-02-11,1408
2019-02-12,1408
2019-02-13,1408
2019-02-14,1408
2019-02-15,1341
2019-02-16,1341
2019-02-17,1341
2019-02-18,1341
2019-02-19,1341
2019-02-20,1341
2019-02-21,1341
2019-02-22,1341
2019-02-23,1341
2019-02-24,1341
2019-02-25,1341
2019-02-26,1341
2019-02-27,1341
2019-02-28,1341
2019-03-01,1341
2019-03-02,1341
2019-03-03,1341
2019-03-04,1341
2019-03-05,1341
2019-03-06,1341
2019-03-07,1341
2019-03-08,1341
2019-03-09,1341
2019-03-10,1341
2019-03-11,1341
2019-03-12,1341
2019-03-13,1276
2019-03-14,1276
2019-03-15,1276
2019-03-16,1276
2019-03-17,1276
2019-03-18,1276
2019-03-19,1276
2019-03-20,1276
2019-03-21,1276
2019-03-22,1276
2019-03-23,1276
2019-03-24,1276
2019-03-25,1276
2019-03-26,1276
2019-03-27,1276
2019-03-28,1276
2019-03-29,1218
