date_obj,Mithril%20trimmed%20set%20(lg) price
2017-02-01,23188
2017-02-02,23188
2017-02-03,23188
2017-02-04,23188
2017-02-05,23637
2017-02-06,23637
2017-02-07,23637
2017-02-08,23637
2017-02-09,23637
2017-02-10,23637
2017-02-11,24377
2017-02-12,24377
2017-02-13,24377
2017-02-14,24377
2017-02-15,24377
2017-02-16,25140
2017-02-18,25140
2017-02-19,25140
2017-02-20,25140
2017-02-21,25140
2017-02-22,24082
2017-02-23,24082
2017-02-24,24082
2017-02-25,24082
2017-02-26,24082
2017-02-27,24082
2017-02-28,23791
2017-03-01,23791
2017-03-02,23791
2017-03-03,23791
2017-03-04,23791
2017-03-05,23791
2017-03-06,23090
2017-03-07,23090
2017-03-08,23090
2017-03-09,23090
2017-03-10,23090
2017-03-11,23487
2017-03-12,23487
2017-03-13,23487
2017-03-14,23487
2017-03-15,23487
2017-03-16,23874
2017-03-17,23874
2017-03-18,23874
2017-03-19,23874
2017-03-20,23874
2017-03-21,22901
2017-03-22,22901
2017-03-23,22901
2017-03-24,22901
2017-03-25,22901
2017-03-26,21813
2017-03-27,21813
2017-03-28,21813
2017-03-29,21813
2017-03-30,21231
2017-03-31,21231
2017-04-01,21231
2017-04-02,21231
2017-04-03,21231
2017-04-04,20600
2017-04-12,19729
2017-04-13,19729
2017-04-14,19517
2017-04-15,19517
2017-04-16,19517
2017-04-17,19517
2017-04-18,19517
2017-04-19,18957
2017-04-20,18957
2017-04-21,18957
2017-04-22,18957
2017-04-23,18957
2017-04-24,18855
2017-04-25,18855
2017-04-26,18855
2017-04-27,18855
2017-04-28,18855
2017-04-29,18179
2017-04-30,18179
2017-05-01,18179
2017-05-02,18179
2017-05-03,18179
2017-05-04,17446
2017-05-05,17446
2017-05-06,17446
2017-05-07,17446
2017-05-08,17446
2017-05-09,16907
2017-05-10,16907
2017-05-11,16907
2017-05-12,16907
2017-05-13,16907
2017-05-14,16907
2017-05-15,16176
2017-05-16,16176
2017-05-17,16176
2017-05-18,16176
2017-05-19,16176
2017-05-20,16176
2017-05-21,15876
2017-05-22,15876
2017-05-23,15876
2017-05-24,15876
2017-05-25,15876
2017-05-26,15498
2017-05-27,15498
2017-05-28,15498
2017-05-29,15498
2017-05-30,15498
2017-05-31,15654
2017-06-01,15654
2017-06-02,15654
2017-06-03,15654
2017-06-06,16121
2017-06-07,16121
2017-06-08,16121
2017-06-09,16121
2017-06-10,16644
2017-06-11,16644
2017-06-12,16644
2017-06-13,16644
2017-06-14,16644
2017-06-15,16644
2017-06-16,17032
2017-06-17,17032
2017-06-18,17032
2017-06-19,17032
2017-06-20,17032
2017-06-21,17403
2017-06-22,17403
2017-06-23,17403
2017-06-24,17403
2017-06-25,17403
2017-06-26,17403
2017-06-27,17261
2017-06-28,17261
2017-06-29,17261
2017-06-30,17261
2017-07-01,17261
2017-07-02,17261
2017-07-03,17187
2017-07-04,17187
2017-07-05,17187
2017-07-06,17187
2017-07-07,17187
2017-07-08,17187
2017-07-13,17407
2017-07-14,17407
2017-07-15,17407
2017-07-16,17499
2017-07-17,17499
2017-07-18,17499
2017-07-19,17499
2017-07-20,17499
2017-07-21,17960
2017-07-22,17960
2017-07-23,17960
2017-07-24,17960
2017-07-25,17960
2017-07-26,18425
2017-07-27,18425
2017-07-28,18425
2017-07-29,18425
2017-07-30,18425
2017-07-31,18425
2017-08-01,19010
2017-08-02,19010
2017-08-03,19010
2017-08-04,19010
2017-08-05,19331
2017-08-06,19331
2017-08-09,19331
2017-08-10,19956
2017-08-11,19956
2017-08-12,19956
2017-08-13,19956
2017-08-14,19956
2017-08-15,19956
2017-08-16,20505
2017-08-17,20505
2017-08-18,20505
2017-08-19,20505
2017-08-20,20505
2017-08-22,21205
2017-08-23,21205
2017-08-24,21205
2017-08-25,21205
2017-08-26,21205
2017-08-27,21205
2017-08-28,21807
2017-08-29,21807
2017-08-30,21807
2017-08-31,21807
2017-09-01,21807
2017-09-02,21807
2017-09-03,22771
2017-09-04,22771
2017-09-05,22771
2017-09-06,22771
2017-09-07,22771
2017-09-08,23748
2017-09-09,23748
2017-09-10,23748
2017-09-11,23748
2017-09-12,23748
2017-09-13,23748
2017-09-14,24762
2017-09-15,24762
2017-09-16,24762
2017-09-17,24762
2017-09-19,24762
2017-09-20,24762
2017-09-21,25751
2017-09-22,25751
2017-09-23,25751
2017-09-24,25751
2017-09-25,25751
2017-09-26,25751
2017-09-27,25751
2017-09-28,25751
2017-09-29,26837
2017-09-30,26837
2017-10-01,26837
2017-10-02,26837
2017-10-03,26837
2017-10-04,26837
2017-10-05,26837
2017-10-06,27945
2017-10-07,27945
2017-10-08,27945
2017-10-09,27945
2017-10-10,27945
2017-10-11,27945
2017-10-12,27945
2017-10-13,27945
2017-10-14,29201
2017-10-15,29201
2017-10-16,29201
2017-10-17,29201
2017-10-18,29201
2017-10-19,29201
2017-10-20,29201
2017-10-21,29201
2017-10-22,30383
2017-10-23,30383
2017-10-24,30383
2017-10-25,30383
2017-10-26,30383
2017-10-27,30383
2017-10-28,30383
2017-10-29,30383
2017-10-30,31723
2017-10-31,31723
2017-11-01,31723
2017-11-02,31723
2017-11-03,31723
2017-11-04,31723
2017-11-05,31723
2017-11-06,31723
2017-11-07,31723
2017-11-08,32810
2017-11-09,32810
2017-11-10,32810
2017-11-11,32810
2017-11-12,32810
2017-11-13,32810
2017-11-14,32810
2017-11-15,32810
2017-11-16,33773
2017-11-17,33773
2017-11-18,33773
2017-11-19,33773
2017-11-20,33773
2017-11-21,33773
2017-11-22,33773
2017-11-23,33773
2017-11-24,33773
2017-11-25,34309
2017-11-26,34309
2017-11-27,34309
2017-11-28,34309
2017-11-29,34309
2017-11-30,34309
2017-12-01,34309
2017-12-02,34309
2017-12-03,33998
2017-12-04,33998
2017-12-05,33998
2017-12-06,33998
2017-12-07,33998
2017-12-08,33998
2017-12-09,33998
2017-12-10,33361
2017-12-11,33361
2017-12-12,33361
2017-12-14,33361
2017-12-15,33361
2017-12-17,32415
2017-12-18,32415
2017-12-19,32415
2017-12-20,32415
2017-12-21,32415
2017-12-22,32415
2017-12-23,32745
2017-12-24,32745
2017-12-25,32745
2017-12-26,32745
2017-12-27,32745
2017-12-28,32745
2017-12-29,32745
2017-12-30,31423
2017-12-31,31423
2018-01-01,31423
2018-01-02,31423
2018-01-03,31423
2018-01-04,31423
2018-01-05,30598
2018-01-06,30598
2018-01-07,30598
2018-01-08,30598
2018-01-09,30598
2018-01-10,30598
2018-01-11,30434
2018-01-12,30434
2018-01-13,30434
2018-01-14,30434
2018-01-15,30434
2018-01-16,30638
2018-01-17,30638
2018-01-18,30638
2018-01-19,30638
2018-01-20,30638
2018-01-21,30638
2018-01-22,30638
2018-01-23,30784
2018-01-25,30784
2018-01-26,30560
2018-01-27,30560
2018-01-28,30560
2018-01-29,29837
2018-01-31,28991
2018-02-01,28991
2018-02-02,28991
2018-02-03,27863
2018-02-04,27863
2018-02-05,27863
2018-02-06,27474
2018-02-07,27474
2018-02-08,27474
2018-02-09,26923
2018-02-10,26923
2018-02-11,26923
2018-02-12,25904
2018-02-13,25904
2018-02-14,25904
2018-02-15,24992
2018-02-16,24992
2018-02-17,24992
2018-02-18,24304
2018-02-19,24304
2018-02-20,24304
2018-02-21,23121
2018-02-22,23121
2018-02-23,23121
2018-02-24,22290
2018-02-25,22290
2018-02-26,21314
2018-02-27,21314
2018-03-01,20419
2018-03-02,20419
2018-03-03,19398
2018-03-04,19398
2018-03-05,19398
2018-03-06,18428
2018-03-07,18428
2018-03-08,17611
2018-03-09,17611
2018-03-10,16809
2018-03-11,16809
2018-03-12,16634
2018-03-13,16634
2018-03-14,16907
2018-03-15,16907
2018-03-16,16907
2018-03-17,16863
2018-03-18,16863
2018-03-19,16863
2018-03-20,17290
2018-03-21,17290
2018-03-23,17290
2018-03-24,18047
2018-03-26,18047
2018-03-27,18651
2018-03-28,18651
2018-03-29,18651
2018-03-30,18651
2018-03-31,19216
2018-04-01,19216
2018-04-02,19216
2018-04-03,19874
2018-04-04,19874
2018-04-05,19874
2018-04-06,19874
2018-04-07,20412
2018-04-08,20412
2018-04-09,20412
2018-04-10,20412
2018-04-11,21198
2018-04-12,21198
2018-04-13,21198
2018-04-14,22001
2018-04-15,22001
2018-04-16,22001
2018-04-17,22318
2018-04-18,22318
2018-04-19,22318
2018-04-20,22318
2018-04-21,22639
2018-04-22,22639
2018-04-23,22639
2018-04-24,22639
2018-04-25,22639
2018-04-26,22278
2018-04-27,22278
2018-04-28,22278
2018-04-29,21199
2018-04-30,21199
2018-05-01,21199
2018-05-04,20921
2018-05-05,20361
2018-05-06,20361
2018-05-07,20361
2018-05-08,19859
2018-05-09,19859
2018-05-10,19859
2018-05-11,19473
2018-05-12,19473
2018-05-13,19473
2018-05-14,19436
2018-05-15,19436
2018-05-16,19436
2018-05-17,19197
2018-05-18,19197
2018-05-19,18637
2018-05-20,18637
2018-05-21,17990
2018-05-22,17990
2018-05-23,17990
2018-05-24,17618
2018-05-25,17618
2018-05-26,17618
2018-05-27,17503
2018-05-28,17503
2018-05-29,17579
2018-05-30,17579
2018-05-31,17579
2018-06-01,17353
2018-06-02,17353
2018-06-03,17353
2018-06-04,17655
2018-06-05,17655
2018-06-06,17228
2018-06-07,17228
2018-06-08,17228
2018-06-09,17272
2018-06-10,17272
2018-06-11,17272
2018-06-12,16828
2018-06-13,16828
2018-06-14,16248
2018-06-15,16248
2018-06-16,16248
2018-06-17,16067
2018-06-18,16067
2018-06-19,16067
2018-06-20,16398
2018-06-21,16398
2018-06-22,15967
2018-06-23,15967
2018-06-24,15967
2018-06-25,15706
2018-06-26,15706
2018-06-27,15706
2018-06-28,15667
2018-06-29,15667
2018-06-30,15667
2018-07-01,15488
2018-07-02,15488
2018-07-03,15488
2018-07-04,15753
2018-07-05,15753
2018-07-06,15753
2018-07-07,15771
2018-07-08,15771
2018-07-09,15771
2018-07-10,16376
2018-07-11,16376
2018-07-12,16376
2018-07-13,16798
2018-07-14,16798
2018-07-15,17238
2018-07-16,17238
2018-07-17,17585
2018-07-18,17585
2018-07-19,17585
2018-07-20,17927
2018-07-21,17927
2018-07-22,18160
2018-07-23,18160
2018-07-24,18272
2018-07-25,18272
2018-07-26,18272
2018-07-27,18539
2018-07-28,18539
2018-07-29,18539
2018-07-30,18821
2018-07-31,18821
2018-08-01,18796
2018-08-02,18796
2018-08-03,18837
2018-08-04,18837
2018-08-05,18945
2018-08-06,18945
2018-08-07,19025
2018-08-08,19025
2018-08-09,19213
2018-08-10,19213
2018-08-11,19401
2018-08-12,19401
2018-08-14,19350
2018-08-16,19276
2018-08-17,19820
2018-08-18,19820
2018-08-19,19820
2018-08-20,19865
2018-08-21,19865
2018-08-22,20332
2018-08-23,20332
2018-08-24,20751
2018-08-25,20751
2018-08-26,20383
2018-08-27,20383
2018-08-28,20625
2018-08-29,20625
2018-08-30,20313
2018-08-31,20313
2018-09-01,20576
2018-09-02,20576
2018-09-03,20221
2018-09-04,19642
2018-09-05,19642
2018-09-06,20006
2018-09-07,19635
2018-09-08,19635
2018-09-09,20173
2018-09-10,20173
2018-09-11,19941
2018-09-12,19941
2018-09-13,20540
2018-09-14,20540
2018-09-15,20925
2018-09-16,20925
2018-09-17,21212
2018-09-18,21212
2018-09-19,21596
2018-09-20,21596
2018-09-21,20900
2018-09-22,21040
2018-09-23,21040
2018-09-24,21661
2018-09-25,21661
2018-09-26,22375
2018-09-27,22375
2018-09-28,22978
2018-09-29,22978
2018-09-30,23350
2018-10-02,22761
2018-10-03,21875
2018-10-04,21875
2018-10-05,21875
2018-10-06,22009
2018-10-07,22009
2018-10-08,21449
2018-10-09,21449
2018-10-10,21797
2018-10-11,21797
2018-10-12,22437
2018-10-13,22437
2018-10-14,21781
2018-10-15,21781
2018-10-16,22135
2018-10-17,22135
2018-10-18,21133
2018-10-19,21133
2018-10-20,20525
2018-10-21,20525
2018-10-22,20628
2018-10-23,20628
2018-10-24,21087
2018-10-25,21087
2018-10-26,21766
2018-10-27,21766
2018-10-28,21812
2018-10-29,21812
2018-10-30,22734
2018-10-31,23846
2018-11-01,24382
2018-11-03,26684
2018-11-04,27854
2018-11-05,29237
2018-11-06,30699
2018-11-07,32215
2018-11-08,33809
2018-11-09,35500
2018-11-10,37266
2018-11-11,39130
2018-11-12,41067
2018-11-13,43107
2018-11-14,45263
2018-11-15,47527
2018-11-16,49902
2018-11-17,52312
2018-11-18,54924
2018-11-19,57656
2018-11-20,60405
2018-11-21,62435
2018-11-22,63596
2018-11-23,63331
2018-11-24,61993
2018-11-25,61839
2018-11-26,62247
2018-11-27,62579
2018-11-28,62369
2018-11-29,61459
2018-12-01,60189
2018-12-02,58630
2018-12-03,58630
2018-12-05,54479
2018-12-07,53039
2018-12-09,49436
2018-12-10,48004
2018-12-11,47487
2018-12-12,46064
2018-12-13,44636
2018-12-14,43777
2018-12-15,43336
2018-12-16,42277
2018-12-17,42277
2018-12-18,41167
2018-12-19,40116
2018-12-20,39449
2018-12-21,38046
2018-12-22,38046
2018-12-23,36328
2018-12-24,35157
2018-12-25,34487
2018-12-26,33236
2018-12-27,32561
2018-12-28,32561
2018-12-29,31978
2018-12-30,31606
2018-12-31,30556
2019-01-01,29629
2019-01-02,28879
2019-01-03,27791
2019-01-04,27016
2019-01-05,26292
2019-01-06,25735
2019-01-08,25266
2019-01-10,24033
2019-01-11,23461
2019-01-12,23247
2019-01-13,22803
2019-01-14,22512
2019-01-15,22439
2019-01-16,22091
2019-01-17,21589
2019-01-18,21589
2019-01-19,21399
2019-01-20,20999
2019-01-21,20999
2019-01-22,20568
2019-01-23,20218
2019-01-24,19860
2019-01-25,19419
2019-01-26,19171
2019-01-27,18799
2019-01-28,18188
2019-01-29,17889
2019-01-30,17909
2019-01-31,17909
2019-02-01,17537
2019-02-02,17537
2019-02-03,17377
2019-02-04,17377
2019-02-05,17867
2019-02-06,17867
2019-02-07,17520
2019-02-08,17520
2019-02-09,17522
2019-02-10,17522
2019-02-11,17473
2019-02-12,17473
2019-02-13,17426
2019-02-14,17426
2019-02-15,17264
2019-02-16,17286
2019-02-17,17286
2019-02-18,17129
2019-02-19,17129
2019-02-20,17051
2019-02-21,17651
2019-02-22,17651
2019-02-23,17393
2019-02-24,17393
2019-02-25,17203
2019-02-26,17203
2019-02-27,17014
2019-02-28,17014
2019-03-01,16912
2019-03-02,16912
2019-03-03,16651
2019-03-04,16414
2019-03-05,15878
2019-03-06,15917
2019-03-07,15917
2019-03-08,16384
2019-03-09,16384
2019-03-10,16732
2019-03-11,16732
2019-03-12,17031
2019-03-13,17031
2019-03-14,17409
2019-03-15,17409
2019-03-16,17700
2019-03-17,18256
2019-03-18,18256
2019-03-19,18459
2019-03-20,18459
2019-03-21,17952
2019-03-22,17952
2019-03-23,17633
2019-03-24,17633
2019-03-25,17880
2019-03-26,17880
2019-03-27,17978
2019-03-28,17978
2019-03-29,18632
2019-03-30,18632
2019-03-31,18816
2019-04-01,18816
2019-04-02,18336
2019-04-03,18336
2019-04-04,18227
2019-04-05,18227
2019-04-06,18544
