date_obj,Dragon%20warhammer price
2017-11-17,64215467
2017-11-18,64134960
2017-11-19,64511314
2017-11-20,64454390
2017-11-21,64300722
2017-11-22,64439370
2017-11-23,63734028
2017-11-24,63111515
2017-11-25,62752859
2017-11-26,61988750
2017-11-27,60880649
2017-11-28,60396116
2017-11-29,60757744
2017-11-30,60781138
2017-12-01,60783548
2017-12-02,61445962
2017-12-03,61658332
2017-12-04,61544760
2017-12-05,60723242
2017-12-06,60267309
2017-12-07,59607280
2017-12-08,60027018
2017-12-09,60777000
2017-12-10,61487623
2017-12-11,61441949
2017-12-12,62257309
2017-12-13,61892253
2017-12-14,61627495
2017-12-15,61755474
2017-12-16,62055737
2017-12-17,62497823
2017-12-18,62504710
2017-12-19,62729066
2017-12-20,62642841
2017-12-21,63116613
2017-12-22,64768265
2017-12-23,65405303
2017-12-24,64734611
2017-12-25,64620308
2017-12-26,65128880
2017-12-27,65107219
2017-12-28,65966529
2017-12-29,67203431
2017-12-30,67154076
2017-12-31,66612225
2018-01-01,66699070
2018-01-02,66890028
2018-01-03,67949219
2018-01-04,69999030
2018-01-05,69515588
2018-01-06,69951011
2018-01-07,70305408
2018-01-08,70213274
2018-01-09,67301469
2018-01-10,66405330
2018-01-11,65932131
2018-01-12,66435169
2018-01-13,67376810
2018-01-14,67704986
2018-01-15,67860600
2018-01-16,67308610
2018-01-17,66507044
2018-01-18,66487370
2018-01-19,66722001
2018-01-20,67314194
2018-01-21,67823244
2018-01-22,67714977
2018-01-23,67370365
2018-01-25,67341518
2018-01-26,67158580
2018-01-27,67723458
2018-01-28,68040595
2018-01-29,67664757
2018-01-30,67680949
2018-01-31,67557341
2018-02-01,67476545
2018-02-02,67338363
2018-02-03,67497713
2018-02-04,67179257
2018-02-05,66951503
2018-02-06,66503119
2018-02-07,65843795
2018-02-08,65380185
2018-02-09,65065136
2018-02-10,64952242
2018-02-11,64108381
2018-02-12,62211562
2018-02-13,62712908
2018-02-14,63078438
2018-02-15,63550208
2018-02-16,64023337
2018-02-17,65609519
2018-02-18,65391656
2018-02-19,64788503
2018-02-20,63786944
2018-02-21,64840898
2018-02-22,65032422
2018-02-23,65710310
2018-02-24,66760873
2018-02-25,67109070
2018-02-26,66959636
2018-02-27,67059941
2018-02-28,67479586
2018-03-01,67460060
2018-03-02,68633560
2018-03-03,69528342
2018-03-04,69678232
2018-03-05,69296686
2018-03-06,68867679
2018-03-07,68634546
2018-03-09,69524985
2018-03-10,70939573
2018-03-11,70291046
2018-03-12,69769886
2018-03-13,69106166
2018-03-14,68180836
2018-03-15,67766608
2018-03-16,67550018
2018-03-17,67893668
2018-03-18,68084177
2018-03-20,67789793
2018-03-21,67781781
2018-03-23,68560079
2018-03-24,69610347
2018-03-25,69880508
2018-03-26,69531770
2018-03-27,69398924
2018-03-28,69170897
2018-03-29,69101494
2018-03-30,69213631
2018-03-31,69255777
2018-04-01,69394018
2018-04-02,69448511
2018-04-03,69542079
2018-04-04,69428060
2018-04-05,69407732
2018-04-06,69274182
2018-04-07,69174380
2018-04-08,69351053
2018-04-09,69112117
2018-04-10,68826622
2018-04-11,68805972
2018-04-12,68549011
2018-04-13,68656385
2018-04-14,69209994
2018-04-15,69415199
2018-04-16,69586403
2018-04-17,69529800
2018-04-18,69511452
2018-04-19,69708171
2018-04-20,70797842
2018-04-21,71178660
2018-04-22,70340732
2018-04-23,69929037
2018-04-24,69548970
2018-04-25,69514049
2018-04-26,69669900
2018-04-27,69798369
2018-04-28,70475037
2018-04-29,72320116
2018-04-30,71866461
2018-05-01,71976133
2018-05-03,71403923
2018-05-04,71778178
2018-05-05,72912018
2018-05-07,72553654
2018-05-08,71580560
2018-05-09,68889200
2018-05-10,66924560
2018-05-11,67829323
2018-05-12,69353627
2018-05-13,69722127
2018-05-14,69943354
2018-05-15,70045611
2018-05-16,70039928
2018-05-17,70984237
2018-05-18,70595320
2018-05-19,70906259
2018-05-20,71242113
2018-05-21,71527890
2018-05-22,71145740
2018-05-23,70487932
2018-05-24,70082738
2018-05-25,70365841
2018-05-26,70227901
2018-05-27,70488566
2018-05-28,70303299
2018-05-29,70554562
2018-05-30,70370024
2018-05-31,70293637
2018-06-01,70032075
2018-06-02,70127671
2018-06-03,70838156
2018-06-04,71186483
2018-06-05,71335102
2018-06-06,71151529
2018-06-07,67836678
2018-06-08,69539221
2018-06-09,70111487
2018-06-10,70871709
2018-06-11,69909714
2018-06-12,68785821
2018-06-13,69126159
2018-06-14,69207465
2018-06-15,68899623
2018-06-16,69126644
2018-06-17,68861033
2018-06-18,68257523
2018-06-19,68191561
2018-06-20,68354671
2018-06-21,68655656
2018-06-22,68526270
2018-06-23,68503969
2018-06-24,68362469
2018-06-25,68114628
2018-06-26,67620792
2018-06-27,67001186
2018-06-28,64923838
2018-06-29,65838846
2018-06-30,66238619
2018-07-01,65661029
2018-07-02,65378553
2018-07-03,65190112
2018-07-04,64702142
2018-07-05,64027749
2018-07-06,63184824
2018-07-07,64206868
2018-07-08,64643238
2018-07-09,64228302
2018-07-10,64157289
2018-07-11,63768690
2018-07-12,63547528
2018-07-13,63278705
2018-07-14,63945106
2018-07-15,63733458
2018-07-16,64080009
2018-07-17,64689020
2018-07-18,64063848
2018-07-19,63945489
2018-07-20,64095590
2018-07-21,64136359
2018-07-22,64159305
2018-07-23,64011021
2018-07-24,63615187
2018-07-25,63304293
2018-07-26,62110483
2018-07-27,61363436
2018-07-28,61626956
2018-07-29,62041423
2018-07-30,61742055
2018-07-31,60795632
2018-08-01,60159653
2018-08-02,59958239
2018-08-03,60104956
2018-08-04,60490619
2018-08-05,60507783
2018-08-06,59961796
2018-08-07,59355511
2018-08-08,57647836
2018-08-09,58085094
2018-08-10,57884252
2018-08-11,57684833
2018-08-12,57575482
2018-08-14,55206683
2018-08-16,55534627
2018-08-17,58027801
2018-08-18,59373525
2018-08-19,60109648
2018-08-20,61075570
2018-08-21,60638903
2018-08-22,60500679
2018-08-23,59887104
2018-08-24,59593800
2018-08-25,59140272
2018-08-26,58274975
2018-08-27,57943581
2018-08-28,58273235
2018-08-29,57992491
2018-08-30,57667834
2018-08-31,57211039
2018-09-01,57007898
2018-09-02,57248928
2018-09-03,57338937
2018-09-04,57412191
2018-09-05,57300006
2018-09-06,56959316
2018-09-07,56510295
2018-09-08,56683040
2018-09-09,56456251
2018-09-10,55465923
2018-09-11,54750716
2018-09-12,53633511
2018-09-13,52945247
2018-09-14,53528220
2018-09-15,53855906
2018-09-16,55013120
2018-09-17,54888434
2018-09-18,54270371
2018-09-19,53729615
2018-09-20,53562120
2018-09-21,53563409
2018-09-22,54205135
2018-09-23,54203702
2018-09-24,54028402
2018-09-25,54271031
2018-09-26,54405614
2018-09-27,54011031
2018-09-28,54018069
2018-09-29,54442677
2018-09-30,55484511
2018-10-01,55235077
2018-10-02,54700622
2018-10-03,54249675
2018-10-04,54090242
2018-10-05,54089266
2018-10-06,54064729
2018-10-07,54418849
2018-10-08,54252703
2018-10-09,54205780
2018-10-10,54441080
2018-10-11,54394374
2018-10-12,54400811
2018-10-13,54642724
2018-10-14,54534541
2018-10-15,54719012
2018-10-16,55112537
2018-10-17,54996637
2018-10-18,54625507
2018-10-19,54797217
2018-10-20,55259109
2018-10-21,56539658
2018-10-22,57048811
2018-10-23,56803072
2018-10-24,56327738
2018-10-25,56159778
2018-10-26,56030672
2018-10-27,56874724
2018-10-28,57109572
2018-10-29,57158752
2018-10-30,56937082
2018-10-31,56397523
2018-11-01,56316827
2018-11-03,56841370
2018-11-04,56855755
2018-11-05,56589519
2018-11-06,56387666
2018-11-07,56146690
2018-11-08,55874836
2018-11-09,54960799
2018-11-10,54965057
2018-11-11,54808426
2018-11-12,54193167
2018-11-13,53840482
2018-11-14,53733911
2018-11-15,52742227
2018-11-16,51463799
2018-11-17,52685169
2018-11-18,53839937
2018-11-19,53852545
2018-11-20,51758962
2018-11-21,51383105
2018-11-22,50375859
2018-11-23,48281888
2018-11-24,49040162
2018-11-25,51364281
2018-11-26,50926852
2018-11-27,51073366
2018-11-28,50840482
2018-11-29,50866129
2018-12-01,52350814
2018-12-02,52369845
2018-12-03,52508551
2018-12-04,52699314
2018-12-05,52614605
2018-12-07,51786878
2018-12-09,51603360
2018-12-10,51207595
2018-12-11,50767342
2018-12-12,50624212
2018-12-13,50455032
2018-12-14,50202713
2018-12-15,50538093
2018-12-16,51044835
2018-12-17,51437344
2018-12-18,51386311
2018-12-19,52206825
2018-12-20,53592818
2018-12-21,56100842
2018-12-22,56209313
2018-12-23,57760413
2018-12-24,60122726
2018-12-25,59633340
2018-12-26,59349435
2018-12-27,58920507
2018-12-28,58846900
2018-12-29,58656396
2018-12-30,58473266
2018-12-31,57251020
2019-01-01,57591572
2019-01-02,57544338
2019-01-03,57662527
2019-01-04,57797901
2019-01-05,59123694
2019-01-06,60932970
2019-01-08,61312013
2019-01-10,58456804
2019-01-11,55533963
2019-01-12,53768900
2019-01-13,52657445
2019-01-14,53165314
2019-01-15,53731498
2019-01-16,53455424
2019-01-17,53524930
2019-01-18,54375541
2019-01-19,55011774
2019-01-20,56882382
2019-01-21,57203436
2019-01-22,57511679
2019-01-23,57414042
2019-01-24,57146496
2019-01-25,57283357
2019-01-26,58157755
2019-01-27,59095974
2019-01-28,58189002
2019-01-29,57899196
2019-01-30,57647501
2019-01-31,59050662
2019-02-01,59889238
2019-02-02,61183805
2019-02-03,61063365
2019-02-04,60216444
2019-02-05,59338697
2019-02-06,59886046
2019-02-07,59468005
2019-02-08,60321173
2019-02-09,60879503
2019-02-10,60646855
2019-02-11,59982793
2019-02-12,59254697
2019-02-13,58258816
2019-02-14,56886669
2019-02-15,56785192
2019-02-16,58556830
2019-02-17,59336705
2019-02-18,58693126
2019-02-19,58875359
2019-02-20,58938159
2019-02-21,59900610
2019-02-22,60214333
2019-02-23,61296420
2019-02-24,61417920
2019-02-25,60511604
2019-02-26,59854889
2019-02-27,59864191
2019-02-28,59524494
2019-03-01,59917339
2019-03-02,60199213
2019-03-03,61200074
2019-03-04,60575790
2019-03-05,60267348
2019-03-06,60286961
2019-03-07,60245603
2019-03-08,61733852
2019-03-09,63148699
2019-03-10,62916309
2019-03-11,61812492
2019-03-12,61291281
2019-03-13,61229231
2019-03-14,61720494
2019-03-15,62249140
2019-03-16,62475318
2019-03-17,62532742
2019-03-18,61553932
2019-03-19,61172031
2019-03-20,60785499
2019-03-21,61082042
2019-03-22,61579908
2019-03-23,61415237
2019-03-24,61260537
2019-03-25,60816294
2019-03-26,60400550
2019-03-27,60327377
2019-03-28,59977921
2019-03-29,60388129
2019-03-30,60114191
2019-03-31,59920288
2019-04-01,59751151
2019-04-02,59711676
2019-04-03,59631252
2019-04-04,59596475
2019-04-05,59435077
2019-04-06,59484911
2019-04-07,60262183
2019-04-08,59995839
2019-04-09,59482316
2019-04-10,59203223
2019-04-11,58554037
2019-04-12,58097585
2019-04-13,57823568
2019-04-14,57606901
2019-04-15,57028639
2019-04-16,55506835
2019-04-17,55649701
2019-04-18,54771163
2019-04-19,55549774
2019-04-20,56968145
2019-04-21,57426489
2019-04-22,56682799
2019-04-23,55747499
2019-04-24,55686939
2019-04-25,55484641
2019-04-26,55158627
2019-04-27,55046594
2019-04-28,54658568
2019-04-29,54440842
2019-04-30,54481333
2019-05-01,54436243
2019-05-02,54073755
2019-05-03,53790931
2019-05-04,54424649
2019-05-05,54406188
2019-05-06,54632026
2019-05-07,54211934
2019-05-08,53823660
2019-05-09,53375290
2019-05-10,53241726
2019-05-11,53309531
2019-05-12,53263171
2019-05-13,52720051
2019-05-14,52476178
2019-05-15,51715271
2019-05-16,50537832
2019-05-17,50095693
2019-05-18,50182415
2019-05-19,50650377
2019-05-20,50779642
2019-05-21,50832463
2019-05-22,50920370
2019-05-23,50587513
2019-05-24,50403947
2019-05-25,50233339
2019-05-26,50062800
2019-05-27,49628520
2019-05-28,48747979
2019-05-29,47935849
2019-05-30,47719341
2019-05-31,47612602
2019-06-01,48622237
2019-06-02,49179083
2019-06-03,48950061
2019-06-04,48075052
2019-06-05,47493870
2019-06-06,47081823
2019-06-07,46789706
2019-06-08,47413658
2019-06-09,46984563
2019-06-10,46451215
2019-06-11,46358675
2019-06-12,46474674
2019-06-13,46267687
2019-06-14,45910630
2019-06-15,45645769
2019-06-16,44984498
2019-06-17,44604082
2019-06-18,44254603
2019-06-19,43751157
2019-06-20,42333233
2019-06-21,43692392
2019-06-22,44147019
2019-06-23,44531848
2019-06-24,44597589
2019-06-25,45856347
2019-06-26,48129156
2019-06-27,50189122
2019-06-28,50998031
2019-06-29,49918053
2019-06-30,48828460
2019-07-01,47783467
2019-07-02,46958802
2019-07-03,46479393
2019-07-04,46200249
2019-07-05,47637273
2019-07-06,48674605
2019-07-07,49199204
2019-07-08,49053422
2019-07-09,48068656
2019-07-10,47253689
2019-07-11,47250534
2019-07-12,47173163
2019-07-13,47855271
2019-07-14,47542625
2019-07-15,47181243
2019-07-16,47017120
2019-07-17,46609045
2019-07-18,46382310
2019-07-19,46460987
2019-07-20,46762281
2019-07-21,47112728
2019-07-22,47083006
2019-07-23,46915608
2019-07-24,46617154
2019-07-25,45426383
2019-07-26,44465252
2019-07-27,45038946
2019-07-28,45097360
2019-07-29,44831738
2019-07-30,44604396
2019-07-31,44462517
2019-08-01,44463789
2019-08-02,44474984
2019-08-03,44813604
2019-08-04,44880960
2019-08-05,44843415
2019-08-06,44930820
2019-08-07,44932784
2019-08-08,44926461
2019-08-09,44900174
2019-08-10,45471680
2019-08-11,46850627
2019-08-12,46567554
2019-08-13,45742855
2019-08-14,45511849
2019-08-15,44502099
2019-08-16,43952825
2019-08-17,43867732
2019-08-18,43745521
2019-08-19,43706467
2019-08-20,43540419
2019-08-21,43339422
2019-08-22,43009155
2019-08-23,43153216
2019-08-23,43153216
2019-08-24,43836102
2019-08-24,43836102
2019-08-25,43991397
2019-08-25,43991397
2019-08-26,43869093
2019-08-27,43275460
2019-08-27,43275460
2019-08-28,42869406
2019-08-29,42256839
2019-08-30,42196093
2019-08-31,42149815
2019-09-01,42021374
2019-09-02,41863196
2019-09-03,40967889
2019-09-04,39747739
2019-09-05,39085682
2019-09-06,38949334
2019-09-07,39994725
2019-09-08,40772593
2019-09-09,39820994
2019-09-10,39658249
2019-09-11,40129320
