date_obj,Steam%20rune price
2016-03-18,68
2016-03-19,68
2016-03-20,68
2016-03-21,68
2016-03-22,71
2016-03-23,71
2016-03-24,71
2016-03-25,71
2016-03-26,71
2016-03-27,71
2016-03-28,71
2016-03-29,71
2016-03-30,71
2016-03-31,71
2016-04-01,71
2016-04-02,71
2016-04-03,71
2016-04-04,71
2016-04-05,71
2016-04-06,71
2016-04-07,71
2016-04-08,73
2016-04-09,73
2016-04-10,73
2016-04-11,73
2016-04-12,73
2016-04-13,73
2016-04-14,73
2016-04-15,73
2016-04-16,73
2016-04-17,73
2016-04-18,73
2016-04-19,73
2016-04-20,73
2016-04-21,73
2016-04-22,73
2016-04-23,73
2016-04-24,73
2016-04-25,73
2016-04-26,73
2016-04-27,73
2016-04-28,73
2016-04-29,73
2016-04-30,73
2016-05-01,73
2016-05-02,73
2016-05-03,73
2016-05-04,73
2016-05-05,73
2016-05-06,73
2016-05-07,73
2016-05-08,73
2016-05-09,73
2016-05-10,73
2016-05-11,73
2016-05-12,73
2016-05-13,73
2016-05-14,73
2016-05-15,75
2016-05-16,75
2016-05-17,75
2016-05-18,75
2016-05-19,75
2016-05-22,75
2016-05-23,75
2016-05-24,75
2016-05-25,75
2016-05-26,75
2016-05-27,75
2016-05-28,75
2016-05-29,75
2016-05-30,75
2016-05-31,75
2016-06-01,75
2016-06-02,75
2016-06-03,75
2016-06-04,75
2016-06-05,75
2016-06-06,75
2016-06-07,75
2016-06-08,75
2016-06-09,75
2016-06-10,72
2016-06-11,72
2016-06-12,72
2016-06-13,72
2016-06-14,72
2016-06-15,72
2016-06-16,72
2016-06-17,72
2016-06-18,72
2016-06-19,72
2016-06-20,72
2016-06-21,72
2016-06-22,71
2016-06-23,71
2016-06-24,71
2016-06-25,71
2016-06-26,71
2016-06-27,71
2016-06-28,71
2016-06-29,71
2016-06-30,71
2016-07-01,71
2016-07-02,71
2016-07-03,71
2016-07-04,72
2016-07-05,72
2016-07-06,72
2016-07-07,72
2016-07-08,72
2016-07-09,72
2016-07-10,72
2016-07-11,72
2016-07-12,72
2016-07-13,72
2016-07-14,72
2016-07-15,75
2016-07-16,75
2016-07-17,75
2016-07-18,75
2016-07-24,75
2016-07-25,75
2016-07-26,75
2016-07-27,75
2016-07-28,75
2016-07-29,73
2016-07-30,73
2016-07-31,73
2016-08-01,73
2016-08-02,73
2016-08-03,73
2016-08-04,73
2016-08-05,73
2016-08-06,73
2016-08-07,73
2016-08-08,73
2016-08-09,73
2016-08-10,73
2016-08-11,73
2016-08-12,73
2016-08-13,73
2016-08-14,70
2016-08-15,70
2016-08-16,70
2016-08-17,70
2016-08-18,70
2016-08-19,70
2016-08-20,70
2016-08-21,70
2016-08-22,70
2016-08-23,70
2016-08-24,70
2016-08-25,70
2016-08-26,70
2016-08-28,70
2016-08-31,70
2016-09-01,70
2016-09-02,70
2016-09-03,70
2016-09-04,70
2016-09-05,70
2016-09-06,70
2016-09-07,70
2016-09-08,70
2016-09-09,70
2016-09-10,70
2016-09-11,70
2016-09-12,70
2016-09-13,70
2016-09-14,70
2016-09-15,70
2016-09-16,70
2016-09-17,72
2016-09-18,72
2016-09-19,72
2016-09-20,72
2016-09-21,72
2016-09-22,72
2016-09-23,72
2016-09-24,72
2016-09-25,72
2016-09-26,72
2016-09-27,72
2016-09-28,72
2016-09-29,72
2016-09-30,72
2016-10-01,72
2016-10-02,75
2016-10-03,75
2016-10-04,75
2016-10-05,75
2016-10-06,75
2016-10-07,75
2016-10-08,75
2016-10-09,75
2016-10-10,75
2016-10-11,75
2016-10-12,75
2016-10-13,75
2016-10-14,75
2016-10-15,75
2016-10-16,75
2016-10-17,78
2016-10-18,78
2016-10-19,78
2016-10-20,78
2016-10-21,78
2016-10-22,78
2016-10-23,78
2016-10-24,78
2016-10-25,78
2016-10-26,78
2016-10-27,78
2016-10-28,78
2016-10-29,78
2016-10-30,78
2016-10-31,81
2016-11-01,81
2016-11-02,81
2016-11-03,81
2016-11-04,81
2016-11-05,81
2016-11-06,81
2016-11-07,81
2016-11-08,81
2016-11-09,81
2016-11-10,81
2016-11-11,81
2016-11-12,81
2016-11-13,81
2016-11-14,81
2016-12-08,86
2016-12-09,86
2016-12-10,86
2016-12-11,86
2016-12-12,90
2016-12-13,90
2016-12-14,90
2016-12-15,90
2016-12-16,90
2016-12-17,90
2016-12-18,90
2016-12-19,90
2016-12-20,90
2016-12-21,90
2016-12-22,90
2016-12-23,90
2016-12-24,90
2016-12-25,91
2016-12-26,91
2016-12-27,91
2016-12-28,91
2016-12-29,91
2016-12-30,91
2016-12-31,91
2017-01-01,91
2017-01-02,91
2017-01-03,91
2017-01-04,91
2017-01-05,93
2017-01-06,93
2017-01-07,93
2017-01-08,93
2017-01-09,93
2017-01-10,93
2017-01-11,93
2017-01-12,97
2017-01-13,97
2017-01-14,97
2017-01-15,97
2017-01-16,97
2017-01-17,97
2017-01-18,97
2017-01-19,97
2017-01-20,97
2017-01-21,102
2017-01-22,102
2017-01-27,102
2017-01-28,102
2017-01-29,102
2017-01-30,108
2017-01-31,108
2017-02-01,108
2017-02-02,108
2017-02-03,108
2017-02-04,108
2017-02-05,108
2017-02-06,108
2017-02-07,108
2017-02-08,114
2017-02-09,114
2017-02-10,114
2017-02-11,114
2017-02-12,114
2017-02-13,114
2017-02-14,114
2017-02-15,114
2017-02-16,120
2017-02-18,120
2017-02-19,120
2017-02-20,120
2017-02-21,120
2017-02-22,120
2017-02-23,120
2017-02-24,120
2017-02-25,120
2017-02-26,120
2017-02-27,120
2017-02-28,120
2017-03-01,120
2017-03-02,120
2017-03-03,120
2017-03-04,120
2017-03-05,120
2017-03-06,120
2017-03-07,120
2017-03-08,115
2017-03-09,115
2017-03-10,115
2017-03-11,115
2017-03-12,115
2017-03-13,115
2017-03-14,115
2017-03-15,115
2017-03-16,115
2017-03-17,110
2017-03-18,110
2017-03-19,110
2017-03-20,110
2017-03-21,110
2017-03-22,110
2017-03-23,110
2017-03-24,110
2017-03-25,110
2017-03-26,110
2017-03-27,106
2017-03-28,106
2017-03-29,106
2017-03-30,106
2017-03-31,106
2017-04-01,106
2017-04-02,106
2017-04-03,106
2017-04-04,106
2017-04-12,102
2017-04-13,102
2017-04-14,102
2017-04-15,102
2017-04-16,96
2017-04-17,96
2017-04-18,96
2017-04-19,96
2017-04-20,96
2017-04-21,96
2017-04-22,96
2017-04-23,96
2017-04-24,96
2017-04-25,93
2017-04-26,93
2017-04-27,93
2017-04-28,93
2017-04-29,93
2017-04-30,93
2017-05-01,93
2017-05-02,93
2017-05-03,93
2017-05-04,93
2017-05-05,90
2017-05-06,90
2017-05-07,90
2017-05-08,90
2017-05-09,90
2017-05-10,90
2017-05-11,90
2017-05-12,90
2017-05-13,90
2017-05-14,90
2017-05-15,86
2017-05-16,86
2017-05-17,86
2017-05-18,86
2017-05-19,86
2017-05-20,86
2017-05-21,86
2017-05-22,86
2017-05-23,86
2017-05-24,86
2017-05-25,84
2017-05-26,84
2017-05-27,84
2017-05-28,84
2017-05-29,84
2017-05-30,84
2017-05-31,84
2017-06-01,84
2017-06-02,84
2017-06-03,84
2017-06-06,81
2017-06-07,81
2017-06-08,81
2017-06-09,81
2017-06-10,81
2017-06-11,81
2017-06-12,84
2017-06-13,84
2017-06-14,84
2017-06-15,84
2017-06-16,84
2017-06-17,84
2017-06-18,84
2017-06-19,84
2017-06-20,84
2017-06-21,89
2017-06-22,89
2017-06-23,89
2017-06-24,89
2017-06-25,89
2017-06-26,89
2017-06-27,89
2017-06-28,89
2017-06-29,89
2017-06-30,89
2017-07-01,89
2017-07-02,92
2017-07-03,92
2017-07-04,92
2017-07-05,92
2017-07-06,92
2017-07-07,92
2017-07-08,92
2017-07-13,90
2017-07-14,90
2017-07-15,90
2017-07-16,90
2017-07-17,90
2017-07-18,90
2017-07-19,90
2017-07-20,90
2017-07-21,90
2017-07-22,88
2017-07-23,88
2017-07-24,88
2017-07-25,88
2017-07-26,88
2017-07-27,88
2017-07-28,88
2017-07-29,88
2017-07-30,88
2017-07-31,88
2017-08-01,90
2017-08-02,90
2017-08-03,90
2017-08-04,90
2017-08-05,90
2017-08-06,90
2017-08-09,90
2017-08-10,92
2017-08-11,92
2017-08-12,92
2017-08-13,92
2017-08-14,92
2017-08-15,92
2017-08-17,92
2017-08-18,92
2017-08-19,92
2017-08-20,93
2017-08-21,93
2017-08-22,93
2017-08-23,93
2017-08-24,93
2017-08-25,93
2017-08-26,93
2017-08-27,93
2017-08-28,93
2017-08-29,93
2017-08-30,96
2017-08-31,96
2017-09-01,96
2017-09-02,96
2017-09-03,96
2017-09-04,96
2017-09-05,96
2017-09-06,96
2017-09-07,96
2017-09-08,96
2017-09-09,91
2017-09-10,91
2017-09-11,91
2017-09-12,91
2017-09-13,91
2017-09-14,91
2017-09-15,91
2017-09-16,91
2017-09-17,91
2017-09-19,89
2017-09-20,89
2017-09-21,89
2017-09-22,89
2017-09-23,89
2017-09-24,89
2017-09-25,89
2017-09-26,89
2017-09-27,89
2017-09-28,89
2017-09-29,89
2017-09-30,89
2017-10-01,89
2017-10-02,89
2017-10-03,89
2017-10-04,89
2017-10-05,89
2017-10-06,89
2017-10-07,89
2017-10-08,89
2017-10-09,91
2017-10-10,91
2017-10-11,91
2017-10-12,91
2017-10-13,91
2017-10-14,91
2017-10-15,91
2017-10-16,91
2017-10-17,91
2017-10-18,91
2017-10-19,91
2017-10-20,91
2017-10-21,91
2017-10-22,91
2017-10-23,91
2017-10-24,91
2017-10-25,91
2017-10-26,91
2017-10-27,87
2017-10-28,87
2017-10-29,87
2017-10-30,87
2017-10-31,87
2017-11-01,87
2017-11-02,87
2017-11-03,87
2017-11-04,87
2017-11-05,82
2017-11-06,82
2017-11-07,82
2017-11-08,82
2017-11-09,82
2017-11-10,82
2017-11-11,82
2017-11-12,82
2017-11-13,82
2017-11-14,81
2017-11-15,81
2017-11-16,81
2017-11-17,81
2017-11-18,81
2017-11-19,81
2017-11-20,81
2017-11-21,81
2017-11-22,81
2017-11-23,80
2017-11-24,80
2017-11-25,80
2017-11-26,80
2017-11-27,80
2017-11-28,80
2017-11-29,80
2017-11-30,80
2017-12-01,80
2017-12-02,79
2017-12-03,79
2017-12-04,79
2017-12-05,79
2017-12-06,79
2017-12-07,79
2017-12-08,79
2017-12-09,79
2017-12-10,79
2017-12-11,76
2017-12-12,76
2017-12-13,76
2017-12-14,76
2017-12-15,76
2017-12-16,76
2017-12-17,76
2017-12-18,76
2017-12-19,76
2017-12-20,72
2017-12-21,72
2017-12-22,72
2017-12-23,72
2017-12-24,72
2017-12-25,72
2017-12-26,72
2017-12-27,72
2017-12-28,72
2017-12-29,68
2017-12-30,68
2017-12-31,68
2018-01-01,68
2018-01-02,68
2018-01-03,68
2018-01-04,68
2018-01-05,64
2018-01-06,64
2018-01-07,64
2018-01-08,64
2018-01-09,64
2018-01-10,64
2018-01-11,60
2018-01-12,60
2018-01-13,60
2018-01-14,60
2018-01-15,60
2018-01-16,60
2018-01-17,60
2018-01-18,60
2018-01-19,60
2018-01-20,60
2018-01-21,60
2018-01-22,60
2018-01-23,60
2018-01-24,61
2018-01-25,61
2018-01-26,61
2018-01-27,61
2018-01-28,61
2018-01-29,61
2018-01-30,58
2018-02-01,58
2018-02-02,58
2018-02-04,58
2018-02-05,57
2018-02-06,57
2018-02-07,57
2018-02-08,57
2018-02-09,57
2018-02-10,57
2018-02-11,59
2018-02-12,59
2018-02-13,59
2018-02-14,59
2018-02-15,59
2018-02-16,59
2018-02-17,58
2018-02-18,58
2018-02-19,58
2018-02-20,58
2018-02-21,58
2018-02-22,58
2018-02-23,59
2018-02-24,59
2018-02-25,59
2018-02-26,59
2018-02-27,59
2018-02-28,59
2018-03-01,62
2018-03-02,62
2018-03-03,62
2018-03-04,62
2018-03-05,62
2018-03-06,62
2018-03-07,65
2018-03-08,65
2018-03-09,65
2018-03-10,65
2018-03-11,65
2018-03-12,65
2018-03-13,69
2018-03-14,69
2018-03-15,69
2018-03-16,69
2018-03-17,69
2018-03-18,69
2018-03-19,73
2018-03-20,73
2018-03-21,73
2018-03-23,73
2018-03-24,73
2018-03-26,75
2018-03-27,75
2018-03-28,75
2018-03-29,75
2018-03-30,75
2018-03-31,75
2018-04-01,76
2018-04-02,76
2018-04-03,76
2018-04-04,76
2018-04-05,76
2018-04-06,76
2018-04-08,74
2018-04-09,74
2018-04-10,74
2018-04-11,74
2018-04-12,74
2018-04-13,74
2018-04-14,74
2018-04-16,74
2018-04-17,74
2018-04-18,74
2018-04-19,74
2018-04-20,74
2018-04-21,74
2018-04-22,73
2018-04-23,73
2018-04-24,73
2018-04-25,73
2018-04-26,73
2018-04-27,73
2018-04-28,73
2018-04-29,73
2018-04-30,73
2018-05-01,73
2018-05-02,73
2018-05-03,73
2018-05-04,73
2018-05-05,73
2018-05-06,71
2018-05-07,71
2018-05-08,71
2018-05-09,71
2018-05-10,71
2018-05-11,71
2018-05-12,70
2018-05-13,70
2018-05-14,70
2018-05-15,70
2018-05-16,70
2018-05-17,70
2018-05-18,70
2018-05-19,70
2018-05-20,70
2018-05-21,70
2018-05-22,70
2018-05-23,70
2018-05-24,68
2018-05-25,68
2018-05-26,68
2018-05-27,68
2018-05-28,68
2018-05-29,68
2018-05-30,67
2018-05-31,67
2018-06-01,67
2018-06-02,67
2018-06-03,67
2018-06-04,67
2018-06-05,65
2018-06-06,65
2018-06-07,65
2018-06-08,65
2018-06-09,65
2018-06-10,65
2018-06-11,65
2018-06-12,65
2018-06-13,65
2018-06-14,65
2018-06-15,65
2018-06-16,65
2018-06-17,67
2018-06-18,67
2018-06-19,67
2018-06-20,67
2018-06-21,67
2018-06-22,67
2018-06-23,67
2018-06-24,68
2018-06-25,68
2018-06-26,68
2018-06-27,68
2018-06-28,68
2018-06-29,68
2018-06-30,68
2018-07-01,67
2018-07-02,67
2018-07-03,67
2018-07-04,67
2018-07-05,67
2018-07-06,67
2018-07-07,67
2018-07-08,64
2018-07-09,64
2018-07-10,64
2018-07-11,64
2018-07-12,64
2018-07-13,64
2018-07-14,64
2018-07-15,64
2018-07-16,61
2018-07-17,61
2018-07-18,61
2018-07-19,61
2018-07-20,61
2018-07-21,61
2018-07-22,59
2018-07-23,59
2018-07-24,59
2018-07-25,59
2018-07-26,59
2018-07-27,58
2018-07-28,58
2018-07-29,58
2018-07-30,58
2018-07-31,58
2018-08-01,58
2018-08-02,59
2018-08-03,59
2018-08-04,59
2018-08-05,59
2018-08-06,59
2018-08-07,61
2018-08-08,61
2018-08-09,61
2018-08-10,61
2018-08-11,61
2018-08-12,63
2018-08-14,63
2018-08-16,63
2018-08-17,66
2018-08-18,66
2018-08-19,66
2018-08-20,66
2018-08-21,66
2018-08-22,70
2018-08-23,70
2018-08-24,70
2018-08-25,70
2018-08-26,70
2018-08-27,73
2018-08-28,73
2018-08-29,73
2018-08-30,73
2018-08-31,73
2018-09-01,77
2018-09-02,77
2018-09-03,77
2018-09-04,77
2018-09-05,77
2018-09-06,77
2018-09-07,77
2018-09-08,77
2018-09-09,77
2018-09-10,77
2018-09-11,77
2018-09-12,77
2018-09-13,80
2018-09-14,80
2018-09-15,80
2018-09-16,80
2018-09-17,80
2018-09-18,80
2018-09-19,80
2018-09-20,80
2018-09-21,80
2018-09-22,80
2018-09-23,83
2018-09-24,83
2018-09-25,83
2018-09-26,83
2018-09-27,83
2018-09-28,87
2018-09-29,87
2018-09-30,87
2018-10-02,87
2018-10-03,89
2018-10-04,89
2018-10-05,89
2018-10-06,89
2018-10-07,89
2018-10-08,92
2018-10-09,92
2018-10-10,92
2018-10-11,92
2018-10-12,92
2018-10-13,95
2018-10-14,95
2018-10-15,95
2018-10-16,95
2018-10-17,95
2018-10-18,96
2018-10-19,96
2018-10-20,96
2018-10-21,96
2018-10-22,96
2018-10-23,92
2018-10-24,92
2018-10-25,92
2018-10-26,92
2018-10-27,92
2018-10-28,89
2018-10-29,89
2018-10-30,89
2018-10-31,89
2018-11-01,89
2018-11-03,87
2018-11-04,87
2018-11-05,87
2018-11-06,87
2018-11-07,83
2018-11-08,83
2018-11-09,83
2018-11-10,78
2018-11-11,78
2018-11-12,78
2018-11-13,74
2018-11-14,74
2018-11-15,74
2018-11-16,70
2018-11-17,70
2018-11-18,70
2018-11-19,70
2018-11-20,68
2018-11-21,68
2018-11-22,68
2018-11-23,68
2018-11-24,69
2018-11-25,69
2018-11-26,69
2018-11-27,69
2018-11-28,69
2018-11-29,69
2018-12-01,71
2018-12-02,71
2018-12-03,71
2018-12-04,71
2018-12-05,73
2018-12-07,73
2018-12-09,76
2018-12-10,76
2018-12-11,76
2018-12-12,76
2018-12-13,75
2018-12-14,75
2018-12-15,75
2018-12-16,73
2018-12-17,73
2018-12-18,73
2018-12-19,73
2018-12-20,72
2018-12-21,72
2018-12-22,72
2018-12-23,72
2018-12-24,72
2018-12-25,72
2018-12-26,72
2018-12-27,72
2018-12-28,72
2018-12-29,72
2018-12-30,72
2018-12-31,72
2019-01-01,72
2019-01-02,72
2019-01-03,72
2019-01-04,72
2019-01-05,74
2019-01-06,74
2019-01-08,76
2019-01-10,76
2019-01-11,77
2019-01-12,77
2019-01-13,81
2019-01-14,81
2019-01-15,81
2019-01-16,81
2019-01-17,81
2019-01-18,81
2019-01-19,82
2019-01-20,82
2019-01-21,82
2019-01-22,82
2019-01-23,82
2019-01-24,82
2019-01-25,86
2019-01-26,86
2019-01-27,86
2019-01-28,88
2019-01-29,88
2019-01-30,92
2019-01-31,92
2019-02-01,92
2019-02-02,97
2019-02-03,97
2019-02-04,97
2019-02-05,99
2019-02-06,99
2019-02-07,99
2019-02-08,96
2019-02-09,96
2019-02-10,96
2019-02-11,93
2019-02-12,93
2019-02-13,93
2019-02-14,91
2019-02-15,91
2019-02-16,91
2019-02-17,94
2019-02-18,94
2019-02-19,94
2019-02-20,98
2019-02-21,98
2019-02-22,98
2019-02-23,101
2019-02-24,101
2019-02-25,101
2019-02-26,106
2019-02-27,106
2019-02-28,106
2019-03-01,106
2019-03-02,112
2019-03-03,112
2019-03-04,118
2019-03-05,118
2019-03-06,124
2019-03-07,124
2019-03-08,124
2019-03-09,131
2019-03-10,131
2019-03-11,138
2019-03-12,138
2019-03-13,138
2019-03-14,145
2019-03-15,145
2019-03-16,145
2019-03-17,151
2019-03-18,151
2019-03-19,151
2019-03-20,156
2019-03-21,156
2019-03-22,156
2019-03-23,157
2019-03-24,157
2019-03-25,157
2019-03-26,150
2019-03-27,150
2019-03-28,150
2019-03-29,142
2019-03-30,142
2019-03-31,142
2019-04-01,134
2019-04-02,134
2019-04-03,127
2019-04-04,127
2019-04-05,120
2019-04-06,120
2019-04-07,120
2019-04-08,114
2019-04-09,114
2019-04-10,108
2019-04-11,108
2019-04-12,102
2019-04-13,102
2019-04-14,96
2019-04-15,96
2019-04-16,96
2019-04-17,96
2019-04-18,96
2019-04-19,96
2019-04-20,94
2019-04-21,94
2019-04-22,94
2019-04-23,95
2019-04-24,95
2019-04-25,95
2019-04-26,97
2019-04-27,97
2019-04-28,97
2019-04-29,100
2019-04-30,100
2019-05-01,100
2019-05-02,98
2019-05-03,98
2019-05-04,98
2019-05-05,98
2019-05-06,98
2019-05-07,99
2019-05-08,99
2019-05-09,99
2019-05-10,102
2019-05-11,102
2019-05-12,102
2019-05-13,102
2019-05-14,102
2019-05-15,102
2019-05-16,99
2019-05-17,99
2019-05-18,99
2019-05-19,98
2019-05-20,98
2019-05-21,98
2019-05-22,96
2019-05-23,96
2019-05-24,96
2019-05-25,96
2019-05-26,96
2019-05-27,96
2019-05-28,96
2019-05-29,96
2019-05-30,96
2019-05-31,91
2019-06-01,91
2019-06-02,91
2019-06-03,90
2019-06-04,90
2019-06-05,90
2019-06-06,90
2019-06-07,90
2019-06-08,90
2019-06-09,91
2019-06-10,91
2019-06-11,91
2019-06-12,91
2019-06-13,91
2019-06-14,91
2019-06-15,91
2019-06-16,94
2019-06-17,94
2019-06-18,94
2019-06-19,95
2019-06-20,95
2019-06-21,95
2019-06-22,95
2019-06-23,95
2019-06-24,95
2019-06-25,94
2019-06-26,94
2019-06-27,94
2019-06-28,91
2019-06-29,91
2019-06-30,87
2019-07-01,87
2019-07-02,87
2019-07-03,87
2019-07-04,87
2019-07-05,87
2019-07-06,87
2019-07-07,87
2019-07-08,87
2019-07-09,83
2019-07-10,83
2019-07-11,83
2019-07-12,78
2019-07-13,78
2019-07-14,74
2019-07-15,74
2019-07-16,74
2019-07-17,70
2019-07-18,70
2019-07-19,70
2019-07-20,66
2019-07-21,66
2019-07-22,64
2019-07-23,64
2019-07-24,64
2019-07-25,64
2019-07-26,64
2019-07-27,64
2019-07-28,65
2019-07-29,65
2019-07-30,65
2019-07-31,63
2019-08-01,63
2019-08-02,63
2019-08-03,63
2019-08-04,63
2019-08-05,63
2019-08-06,65
2019-08-07,65
2019-08-08,65
2019-08-09,67
2019-08-10,67
2019-08-11,67
2019-08-12,69
2019-08-13,69
2019-08-14,69
2019-08-15,69
2019-08-16,69
2019-08-17,69
2019-08-18,66
2019-08-19,66
2019-08-20,66
2019-08-21,63
2019-08-22,63
2019-08-23,63
2019-08-24,60
2019-08-24,60
2019-08-25,60
2019-08-25,60
2019-08-26,60
2019-08-26,60
2019-08-27,60
2019-08-27,60
2019-08-28,59
2019-08-29,59
2019-08-30,59
2019-08-31,60
2019-09-01,60
2019-09-02,60
2019-09-03,62
2019-09-04,62
2019-09-05,62
