date_obj,Arcane%20sigil price
2015-06-28,86130952
2015-06-29,86130952
2015-06-30,86130952
2015-07-01,86130952
2015-07-02,86130952
2015-07-03,86130952
2015-07-04,86130952
2015-07-05,86130952
2015-07-06,86130952
2015-07-07,86130952
2015-07-08,86130952
2015-07-09,86130952
2015-07-10,86130952
2015-07-11,86130952
2015-07-12,86130952
2015-07-13,86130952
2015-07-14,86130952
2015-07-15,86130952
2015-07-16,86130952
2015-07-17,86130952
2015-07-18,84903383
2015-07-19,84903383
2015-07-20,84903383
2015-07-21,84903383
2015-07-22,84903383
2015-07-23,84903383
2015-07-24,84903383
2015-07-25,84903383
2015-07-26,84903383
2015-07-27,84903383
2015-07-28,84903383
2015-07-29,84903383
2015-07-30,84903383
2015-07-31,84903383
2015-08-01,84903383
2015-08-02,84903383
2015-08-03,84903383
2015-08-04,84903383
2015-08-05,84903383
2015-08-06,84903383
2015-08-07,84903383
2015-08-08,84903383
2015-08-09,84903383
2015-08-10,84903383
2015-08-11,81419283
2015-08-12,81419283
2015-08-13,81419283
2015-08-14,81419283
2015-08-15,81419283
2015-08-16,81419283
2015-08-17,81419283
2015-08-18,81419283
2015-08-19,81419283
2015-08-20,81419283
2015-08-21,81419283
2015-08-22,81419283
2015-08-23,81419283
2015-08-24,81419283
2015-08-25,81419283
2015-08-26,81419283
2015-08-27,81419283
2015-08-28,81419283
2015-08-29,81419283
2015-08-30,81419283
2015-08-31,81419283
2015-09-01,81419283
2015-09-02,81419283
2015-09-03,81419283
2015-09-04,81419283
2015-09-05,81419283
2015-09-06,81419283
2015-09-07,81419283
2015-09-08,81419283
2015-09-09,81419283
2015-09-10,81419283
2015-09-11,81419283
2015-09-12,81419283
2015-09-13,81419283
2015-09-14,81419283
2015-09-15,78628257
2015-09-16,78628257
2015-09-17,78628257
2015-09-18,78628257
2015-09-19,78628257
2015-09-20,78628257
2015-09-21,78628257
2015-09-22,78628257
2015-09-23,78628257
2015-09-24,78628257
2015-09-25,78628257
2015-09-27,78628257
2015-09-28,78628257
2015-09-29,78628257
2015-09-30,78628257
2015-10-05,78628257
2015-10-06,78628257
2015-10-07,77350992
2015-10-08,77350992
2015-10-09,77350992
2015-10-10,77350992
2015-10-11,77350992
2015-10-12,77350992
2015-10-13,77350992
2015-10-14,77350992
2015-10-15,77350992
2015-10-16,77350992
2015-10-17,77350992
2015-10-18,77350992
2015-10-19,77350992
2015-10-20,77350992
2015-10-22,77350992
2015-10-23,77350992
2015-10-24,77350992
2015-10-25,77350992
2015-10-26,77350992
2015-10-27,77350992
2015-10-28,76837620
2015-10-29,76837620
2015-10-30,76837620
2015-10-31,76837620
2015-11-01,76837620
2015-11-02,76837620
2015-11-03,76837620
2015-11-04,76837620
2015-11-05,76837620
2015-11-06,76837620
2015-11-07,76837620
2015-11-08,76837620
2015-11-09,76837620
2015-11-10,76837620
2015-11-11,76837620
2015-11-12,76837620
2015-11-13,76837620
2015-11-14,76837620
2015-11-15,76837620
2015-11-16,76837620
2015-11-17,76837620
2015-11-18,76837620
2015-11-19,76837620
2015-11-20,76837620
2015-11-21,76837620
2015-11-22,76837620
2015-11-23,76837620
2015-11-24,76837620
2015-11-25,76837620
2015-11-26,76837620
2015-11-27,76837620
2015-11-28,76837620
2015-11-29,76837620
2015-11-30,76837620
2015-12-01,76837620
2015-12-02,76837620
2015-12-03,73606509
2015-12-04,73606509
2015-12-05,73606509
2015-12-06,73606509
2015-12-07,73606509
2015-12-08,73606509
2015-12-09,73606509
2015-12-10,73606509
2015-12-11,73606509
2015-12-12,73606509
2015-12-13,73606509
2015-12-14,73606509
2015-12-15,73606509
2015-12-16,73606509
2015-12-17,73606509
2015-12-18,73606509
2015-12-19,73606509
2015-12-20,73606509
2015-12-21,73606509
2015-12-22,73606509
2015-12-23,74394870
2015-12-24,74394870
2015-12-25,74394870
2015-12-26,74394870
2015-12-27,74394870
2015-12-28,74394870
2015-12-29,74394870
2015-12-30,74394870
2015-12-31,74394870
2016-01-01,74394870
2016-01-02,74394870
2016-01-03,74394870
2016-01-04,74394870
2016-01-05,74394870
2016-01-06,74394870
2016-01-07,75669207
2016-01-08,75669207
2016-01-09,75669207
2016-01-10,75669207
2016-01-11,75669207
2016-01-12,75669207
2016-01-13,75669207
2016-01-14,75669207
2016-01-15,75669207
2016-01-16,75669207
2016-01-17,75669207
2016-01-18,75669207
2016-01-19,75669207
2016-01-20,75669207
2016-01-21,75669207
2016-01-22,75669207
2016-01-23,75669207
2016-01-24,75669207
2016-01-25,75669207
2016-01-26,75669207
2016-01-27,75669207
2016-01-28,75657497
2016-01-29,75657497
2016-01-30,75657497
2016-01-31,75657497
2016-02-01,75657497
2016-02-02,75657497
2016-02-03,75657497
2016-02-04,75657497
2016-02-05,75657497
2016-02-06,75657497
2016-02-07,75657497
2016-02-08,75657497
2016-02-09,75657497
2016-02-10,75732675
2016-02-11,75732675
2016-02-12,75732675
2016-02-13,75732675
2016-02-14,75732675
2016-02-15,75732675
2016-02-16,75732675
2016-02-17,75732675
2016-02-18,75732675
2016-02-19,75732675
2016-02-20,75732675
2016-02-21,75732675
2016-02-22,75732675
2016-02-23,75732675
2016-02-24,75732675
2016-02-25,75732675
2016-02-26,75732675
2016-02-27,75109837
2016-02-28,75109837
2016-02-29,75109837
2016-03-01,75109837
2016-03-02,75109837
2016-03-03,75109837
2016-03-04,75109837
2016-03-05,75109837
2016-03-06,75109837
2016-03-07,75109837
2016-03-08,75109837
2016-03-09,75109837
2016-03-10,75109837
2016-03-11,75109837
2016-03-12,75109837
2016-03-13,75109837
2016-03-14,75109837
2016-03-15,75109837
2016-03-16,75109837
2016-03-17,75109837
2016-03-18,73147628
2016-03-19,73147628
2016-03-20,73147628
2016-03-21,73147628
2016-03-22,73147628
2016-03-23,73147628
2016-03-24,73147628
2016-03-25,73147628
2016-03-26,73147628
2016-03-27,73147628
2016-03-28,73147628
2016-03-29,73147628
2016-03-30,73147628
2016-03-31,73147628
2016-04-01,73147628
2016-04-02,73147628
2016-04-03,73147628
2016-04-04,73147628
2016-04-05,73147628
2016-04-06,73147628
2016-04-07,73147628
2016-04-08,73147628
2016-04-09,71985763
2016-04-10,71985763
2016-04-11,71985763
2016-04-12,71985763
2016-04-13,71985763
2016-04-14,71985763
2016-04-15,71985763
2016-04-16,71985763
2016-04-17,71985763
2016-04-18,71985763
2016-04-19,71985763
2016-04-20,71985763
2016-04-21,71985763
2016-04-22,71985763
2016-04-23,71985763
2016-04-24,71985763
2016-04-25,71985763
2016-04-26,71985763
2016-04-27,71985763
2016-04-28,71985763
2016-04-29,71985763
2016-04-30,71985763
2016-05-01,71985763
2016-05-02,71985763
2016-05-03,70713020
2016-05-04,70713020
2016-05-05,70713020
2016-05-06,70713020
2016-05-07,70713020
2016-05-08,70713020
2016-05-09,70713020
2016-05-10,70713020
2016-05-11,70713020
2016-05-12,70713020
2016-05-13,70713020
2016-05-14,70713020
2016-05-15,70713020
2016-05-16,70713020
2016-05-17,70713020
2016-05-18,70713020
2016-05-19,70713020
2016-05-22,71265300
2016-05-23,71265300
2016-05-24,71265300
2016-05-25,71265300
2016-05-26,71265300
2016-05-27,71265300
2016-05-28,71265300
2016-05-29,71265300
2016-05-30,71265300
2016-05-31,72253879
2016-06-01,72253879
2016-06-02,72253879
2016-06-03,72253879
2016-06-04,72253879
2016-06-05,72253879
2016-06-06,72253879
2016-06-07,72253879
2016-06-08,72253879
2016-06-09,72253879
2016-06-10,72253879
2016-06-11,72253879
2016-06-12,72253879
2016-06-13,72253879
2016-06-14,72651518
2016-06-15,72651518
2016-06-16,72651518
2016-06-17,72651518
2016-06-18,72651518
2016-06-19,72651518
2016-06-20,72651518
2016-06-21,72651518
2016-06-22,72651518
2016-06-23,72651518
2016-06-24,72651518
2016-06-25,72651518
2016-06-26,72651518
2016-06-27,72651518
2016-06-28,72651518
2016-06-29,72651518
2016-06-30,72651518
2016-07-01,72651518
2016-07-02,72651518
2016-07-03,72651518
2016-07-04,72651518
2016-07-05,72651518
2016-07-06,72651518
2016-07-07,72651518
2016-07-08,72268426
2016-07-09,72268426
2016-07-10,72268426
2016-07-11,72268426
2016-07-12,72268426
2016-07-13,72268426
2016-07-14,72268426
2016-07-15,72268426
2016-07-16,72268426
2016-07-17,72268426
2016-07-18,74702941
2016-07-23,74702941
2016-07-24,74702941
2016-07-25,74702941
2016-07-26,74702941
2016-07-27,77080744
2016-07-28,77080744
2016-07-29,77080744
2016-07-30,77080744
2016-07-31,77080744
2016-08-01,77080744
2016-08-02,77080744
2016-08-03,77080744
2016-08-04,79612739
2016-08-05,79612739
2016-08-06,79612739
2016-08-07,79612739
2016-08-08,79612739
2016-08-09,79612739
2016-08-10,79612739
2016-08-11,79612739
2016-08-12,82498921
2016-08-13,82498921
2016-08-14,82498921
2016-08-15,82498921
2016-08-16,82498921
2016-08-17,82498921
2016-08-18,82498921
2016-08-19,82498921
2016-08-20,82498921
2016-08-21,82498921
2016-08-22,83810026
2016-08-23,83810026
2016-08-24,83810026
2016-08-25,83810026
2016-08-26,83810026
2016-08-28,83810026
2016-08-31,83810026
2016-09-01,83810026
2016-09-02,83810026
2016-09-03,83810026
2016-09-04,83810026
2016-09-05,82569729
2016-09-06,82569729
2016-09-07,82569729
2016-09-08,82569729
2016-09-09,82569729
2016-09-10,82569729
2016-09-11,82569729
2016-09-12,82569729
2016-09-13,82569729
2016-09-14,82569729
2016-09-15,82569729
2016-09-16,82569729
2016-09-17,82569729
2016-09-18,82569729
2016-09-19,82569729
2016-09-20,82569729
2016-09-21,79503296
2016-09-22,79503296
2016-09-23,79503296
2016-09-24,79503296
2016-09-25,79503296
2016-09-26,79503296
2016-09-27,79503296
2016-09-28,79503296
2016-09-29,79503296
2016-09-30,79503296
2016-10-01,79503296
2016-10-02,79503296
2016-10-03,79503296
2016-10-04,79503296
2016-10-05,79503296
2016-10-06,79503296
2016-10-07,79503296
2016-10-08,79503296
2016-10-09,75894671
2016-10-10,75894671
2016-10-11,75894671
2016-10-12,75894671
2016-10-13,75894671
2016-10-14,75894671
2016-10-15,75894671
2016-10-16,75894671
2016-10-17,75894671
2016-10-18,75894671
2016-10-19,75894671
2016-10-20,75894671
2016-10-21,75894671
2016-10-22,75894671
2016-10-23,75894671
2016-10-24,75894671
2016-10-25,75894671
2016-10-26,75279816
2016-10-27,75279816
2016-10-28,75279816
2016-10-29,75279816
2016-10-30,75279816
2016-10-31,75279816
2016-11-01,75279816
2016-11-02,75279816
2016-11-03,75279816
2016-11-04,75279816
2016-11-05,75279816
2016-11-06,75279816
2016-11-07,75279816
2016-11-08,75494110
2016-11-09,75494110
2016-11-10,75494110
2016-11-11,75494110
2016-11-12,75494110
2016-11-13,75494110
2016-11-14,75494110
2016-11-15,75494110
2016-12-07,74965079
2016-12-08,74965079
2016-12-09,74965079
2016-12-10,74965079
2016-12-11,74965079
2016-12-12,74965079
2016-12-13,74965079
2016-12-14,74965079
2016-12-15,74965079
2016-12-16,74965079
2016-12-17,74965079
2016-12-18,74720617
2016-12-19,74720617
2016-12-20,74720617
2016-12-21,74720617
2016-12-22,74720617
2016-12-23,74720617
2016-12-24,74720617
2016-12-25,74720617
2016-12-26,74720617
2016-12-27,74720617
2016-12-28,75977423
2016-12-29,75977423
2016-12-30,75977423
2016-12-31,75977423
2017-01-01,75977423
2017-01-02,75977423
2017-01-03,75977423
2017-01-04,75977423
2017-01-05,75977423
2017-01-06,75977423
2017-01-07,75977423
2017-01-08,76306782
2017-01-09,76306782
2017-01-10,76306782
2017-01-11,79346213
2017-01-12,79346213
2017-01-13,79346213
2017-01-14,79346213
2017-01-15,82509610
2017-01-16,82509610
2017-01-17,82509610
2017-01-18,82509610
2017-01-19,82509610
2017-01-20,85739954
2017-01-21,85739954
2017-01-22,85739954
2017-01-23,85739954
2017-01-27,88668040
2017-01-28,88668040
2017-01-29,88668040
2017-01-30,88668040
2017-01-31,91213044
2017-02-01,91213044
2017-02-02,91213044
2017-02-03,91213044
2017-02-04,95110329
2017-02-05,95110329
2017-02-06,95110329
2017-02-07,95110329
2017-02-08,99443387
2017-02-09,99443387
2017-02-10,99443387
2017-02-11,99443387
2017-02-12,99443387
2017-02-13,99443387
2017-02-14,99443387
2017-02-15,101894423
2017-02-16,101894423
2017-02-18,101894423
2017-02-19,101894423
2017-02-20,101894423
2017-02-21,106254268
2017-02-22,106254268
2017-02-23,106254268
2017-02-24,106254268
2017-02-25,111288493
2017-02-26,111288493
2017-02-27,111288493
2017-02-28,111288493
2017-03-01,116214612
2017-03-02,116214612
2017-03-03,116214612
2017-03-04,116214612
2017-03-05,116214612
2017-03-06,116214612
2017-03-07,116214612
2017-03-08,116214612
2017-03-09,116214612
2017-03-10,116214612
2017-03-11,120135293
2017-03-12,120135293
2017-03-13,120135293
2017-03-14,120135293
2017-03-15,120135293
2017-03-16,120135293
2017-03-17,120135293
2017-03-18,120135293
2017-03-19,120135293
2017-03-20,120135293
2017-03-21,120135293
2017-03-22,120135293
2017-03-23,120135293
2017-03-24,120135293
2017-03-25,120135293
2017-03-26,120135293
2017-03-27,120135293
2017-03-28,120135293
2017-03-29,120135293
2017-03-30,120135293
2017-03-31,120135293
2017-04-01,120135293
2017-04-02,120135293
2017-04-03,120135293
2017-04-04,120135293
2017-04-05,120135293
2017-04-12,119675185
2017-04-13,119675185
2017-04-14,119675185
2017-04-15,119675185
2017-04-16,119675185
2017-04-17,119675185
2017-04-18,119675185
2017-04-19,119675185
2017-04-20,119675185
2017-04-21,119675185
2017-04-22,119675185
2017-04-23,119675185
2017-04-24,119675185
2017-04-25,119675185
2017-04-26,119675185
2017-04-27,119675185
2017-04-28,118605994
2017-04-29,118605994
2017-04-30,118605994
2017-05-01,118605994
2017-05-02,118605994
2017-05-03,118605994
2017-05-04,118605994
2017-05-05,118605994
2017-05-06,118605994
2017-05-07,118605994
2017-05-08,118605994
2017-05-09,118605994
2017-05-10,118605994
2017-05-11,120596274
2017-05-12,120596274
2017-05-13,120596274
2017-05-14,120596274
2017-05-15,120596274
2017-05-16,120596274
2017-05-17,120596274
2017-05-18,120596274
2017-05-19,120596274
2017-05-20,120596274
2017-05-21,120596274
2017-05-22,120596274
2017-05-23,120596274
2017-05-24,125242323
2017-05-25,125242323
2017-05-26,125242323
2017-05-27,125242323
2017-05-28,125242323
2017-05-29,125242323
2017-05-30,125242323
2017-05-31,125242323
2017-06-01,125242323
2017-06-02,125242323
2017-06-03,125242323
2017-06-04,125242323
2017-06-05,125242323
2017-06-06,125242323
2017-06-07,125242323
2017-06-08,125242323
2017-06-09,125242323
2017-06-10,125242323
2017-06-11,125242323
2017-06-12,125242323
2017-06-13,125242323
2017-06-14,125242323
2017-06-15,125242323
2017-06-16,125242323
2017-06-17,125242323
2017-06-18,125242323
2017-06-19,125242323
2017-06-20,125242323
2017-06-21,125242323
2017-06-22,125242323
2017-06-23,125242323
2017-06-24,125242323
2017-06-25,119046284
2017-06-26,119046284
2017-06-27,119046284
2017-06-28,119046284
2017-06-29,119046284
2017-06-30,119046284
2017-07-01,119046284
2017-07-02,119046284
2017-07-03,119046284
2017-07-04,119046284
2017-07-05,119046284
2017-07-06,119046284
2017-07-07,119046284
2017-07-08,119046284
2017-07-09,119046284
2017-07-13,119046284
2017-07-14,119046284
2017-07-15,119046284
2017-07-16,119046284
2017-07-17,119046284
2017-07-18,119046284
2017-07-19,119046284
2017-07-20,119046284
2017-07-21,119046284
2017-07-22,113664906
2017-07-23,113664906
2017-07-24,113664906
2017-07-25,113664906
2017-07-26,113664906
2017-07-27,113664906
2017-07-28,113664906
2017-07-29,113664906
2017-07-30,113664906
2017-07-31,113664906
2017-08-01,113664906
2017-08-02,113664906
2017-08-03,113664906
2017-08-04,113664906
2017-08-05,113664906
2017-08-06,113664906
2017-08-07,113664906
2017-08-08,113664906
2017-08-09,113664906
2017-08-10,113664906
2017-08-11,113664906
2017-08-12,108145600
2017-08-13,108145600
2017-08-14,108145600
2017-08-15,108145600
2017-08-16,108145600
2017-08-17,108145600
2017-08-18,108145600
2017-08-19,108145600
2017-08-20,108145600
2017-08-21,108145600
2017-08-22,108145600
2017-08-23,108145600
2017-08-24,108145600
2017-08-25,108145600
2017-08-26,108145600
2017-08-27,108145600
2017-08-28,108145600
2017-08-29,108145600
2017-08-30,108145600
2017-08-31,108145600
2017-09-01,108145600
2017-09-02,108145600
2017-09-03,108145600
2017-09-04,108145600
2017-09-05,108145600
2017-09-06,108145600
2017-09-07,108145600
2017-09-08,108145600
2017-09-09,108145600
2017-09-10,108145600
2017-09-11,103052697
2017-09-12,103052697
2017-09-13,103052697
2017-09-14,103052697
2017-09-15,103052697
2017-09-16,103052697
2017-09-17,103052697
2017-09-18,103052697
2017-09-19,103052697
2017-09-20,103052697
2017-09-22,103052697
2017-09-23,103052697
2017-09-24,103052697
2017-09-25,103052697
2017-09-26,103052697
2017-09-27,103052697
2017-09-28,103052697
2017-09-29,103052697
2017-09-30,103052697
2017-10-01,103052697
2017-10-02,103052697
2017-10-03,103052697
2017-10-04,103052697
2017-10-05,103052697
2017-10-06,103052697
2017-10-07,103052697
2017-10-08,103052697
2017-10-09,98231883
2017-10-10,98231883
2017-10-11,98231883
2017-10-12,98231883
2017-10-13,98231883
2017-10-14,98231883
2017-10-15,98231883
2017-10-16,98231883
2017-10-17,98231883
2017-10-18,98231883
2017-10-19,98231883
2017-10-20,98231883
2017-10-21,98231883
2017-10-22,98231883
2017-10-23,98231883
2017-10-24,98231883
2017-10-25,98231883
2017-10-26,98231883
2017-10-27,98231883
2017-10-28,98231883
2017-10-29,98231883
2017-10-30,98231883
2017-10-31,98231883
2017-11-01,98231883
2017-11-02,98231883
2017-11-03,98231883
2017-11-04,93585752
2017-11-05,93585752
2017-11-06,93585752
2017-11-07,93585752
2017-11-08,93585752
2017-11-09,93585752
2017-11-10,93585752
2017-11-11,93585752
2017-11-12,93585752
2017-11-13,93585752
2017-11-14,93585752
2017-11-15,93585752
2017-11-16,93585752
2017-11-17,93585752
2017-11-18,93585752
2017-11-19,93585752
2017-11-20,93585752
2017-11-21,93585752
2017-11-22,93149206
2017-11-23,93149206
2017-11-24,93149206
2017-11-25,93149206
2017-11-26,93149206
2017-11-27,93149206
2017-11-28,93149206
2017-11-29,93149206
2017-11-30,93149206
2017-12-01,93149206
2017-12-02,93149206
2017-12-03,93149206
2017-12-04,93149206
2017-12-05,95951024
2017-12-06,95951024
2017-12-07,95951024
2017-12-08,95951024
2017-12-09,95951024
2017-12-10,95951024
2017-12-11,95951024
2017-12-12,95951024
2017-12-13,95951024
2017-12-14,95951024
2017-12-15,95951024
2017-12-16,98949985
2017-12-17,98949985
2017-12-18,98949985
2017-12-19,98949985
2017-12-20,98949985
2017-12-21,98949985
2017-12-22,98949985
2017-12-23,98949985
2017-12-24,98949985
2017-12-25,98949985
2017-12-26,101132427
2017-12-27,101132427
2017-12-28,101132427
2017-12-29,101132427
2017-12-30,101132427
2017-12-31,101132427
2018-01-01,101132427
2018-01-02,101132427
2018-01-03,103368185
2018-01-04,103368185
2018-01-05,103368185
2018-01-06,103368185
2018-01-07,103368185
2018-01-08,103368185
2018-01-09,103368185
2018-01-10,103368185
2018-01-11,103368185
2018-01-12,103368185
2018-01-13,103368185
2018-01-14,103368185
2018-01-15,103368185
2018-01-16,103368185
2018-01-17,103368185
2018-01-18,103368185
2018-01-19,103368185
2018-01-20,103368185
2018-01-21,103368185
2018-01-22,103368185
2018-01-23,103368185
2018-01-24,103368185
2018-01-25,103368185
2018-01-26,101467491
2018-01-27,101467491
2018-01-29,101467491
2018-01-30,101467491
2018-01-31,101467491
2018-02-01,101467491
2018-02-02,101467491
2018-02-03,101467491
2018-02-04,103072069
2018-02-05,103072069
2018-02-06,103072069
2018-02-07,103072069
2018-02-08,103072069
2018-02-09,103072069
2018-02-10,103072069
2018-02-11,103072069
2018-02-12,103072069
2018-02-13,103072069
2018-02-14,103072069
2018-02-15,103072069
2018-02-16,103072069
2018-02-17,103072069
2018-02-18,103072069
2018-02-19,104418698
2018-02-20,104418698
2018-02-21,104418698
2018-02-22,104418698
2018-02-23,104418698
2018-02-24,104418698
2018-02-25,107670935
2018-02-26,107670935
2018-02-27,107670935
2018-02-28,107670935
2018-03-01,107670935
2018-03-02,107670935
2018-03-03,111713452
2018-03-04,111713452
2018-03-05,111713452
2018-03-06,111713452
2018-03-07,111713452
2018-03-08,111713452
2018-03-09,111713452
2018-03-10,111713452
2018-03-11,111713452
2018-03-12,111713452
2018-03-13,111713452
2018-03-14,114640955
2018-03-15,114640955
2018-03-16,114640955
2018-03-17,114640955
2018-03-18,114640955
2018-03-20,114640955
2018-03-22,114640955
2018-03-23,114640955
2018-03-24,118192324
2018-03-25,118192324
2018-03-26,118192324
2018-03-27,118192324
2018-03-28,118192324
2018-03-29,118192324
2018-03-30,118192324
2018-03-31,118192324
2018-04-01,118192324
2018-04-02,121574381
2018-04-03,121574381
2018-04-04,121574381
2018-04-05,121574381
2018-04-06,121574381
2018-04-07,121574381
2018-04-08,121574381
2018-04-09,121574381
2018-04-10,121574381
2018-04-11,125603972
2018-04-12,125603972
2018-04-13,125603972
2018-04-14,125603972
2018-04-15,125603972
2018-04-16,125603972
2018-04-17,130130310
2018-04-18,130130310
2018-04-19,130130310
2018-04-20,130130310
2018-04-21,130130310
2018-04-22,130130310
2018-04-23,130130310
2018-04-24,130130310
2018-04-25,130130310
2018-04-26,135087570
2018-04-27,135087570
2018-04-28,135087570
2018-04-29,135087570
2018-04-30,135087570
2018-05-01,135087570
2018-05-02,135087570
2018-05-03,135087570
2018-05-04,139275654
2018-05-05,139275654
2018-05-06,139275654
2018-05-07,139275654
2018-05-08,139275654
2018-05-09,139275654
2018-05-10,139275654
2018-05-11,139275654
2018-05-12,139275654
2018-05-13,139275654
2018-05-14,139275654
2018-05-15,139275654
2018-05-16,139275654
2018-05-17,139275654
2018-05-18,139275654
2018-05-19,140269756
2018-05-20,140269756
2018-05-21,140269756
2018-05-22,140269756
2018-05-23,140269756
2018-05-24,140269756
2018-05-25,140269756
2018-05-26,140269756
2018-05-27,140269756
2018-05-28,140269756
2018-05-29,140269756
2018-05-30,140269756
2018-05-31,140269756
2018-06-01,140269756
2018-06-02,143977052
2018-06-03,143977052
2018-06-04,143977052
2018-06-05,143977052
2018-06-06,143977052
2018-06-07,143977052
2018-06-08,143977052
2018-06-09,143977052
2018-06-10,143977052
2018-06-11,143977052
2018-06-12,143977052
2018-06-13,143977052
2018-06-14,143977052
2018-06-15,143977052
2018-06-16,143977052
2018-06-17,143977052
2018-06-18,143977052
2018-06-19,143977052
2018-06-20,143977052
2018-06-21,143977052
2018-06-22,143977052
2018-06-23,143977052
2018-06-24,143977052
2018-06-25,143977052
2018-06-26,143977052
2018-06-27,143977052
2018-06-28,139506984
2018-06-29,139506984
2018-06-30,139506984
2018-07-01,139506984
2018-07-02,139506984
2018-07-03,139506984
2018-07-04,139506984
2018-07-05,139506984
2018-07-06,139506984
2018-07-07,139506984
2018-07-08,139506984
2018-07-09,139506984
2018-07-10,139506984
2018-07-11,139506984
2018-07-12,139506984
2018-07-13,139506984
2018-07-14,139506984
2018-07-15,139506984
2018-07-16,139506984
2018-07-17,139506984
2018-07-18,139506984
2018-07-19,139506984
2018-07-20,139506984
2018-07-21,139506984
2018-07-22,139506984
2018-07-23,139506984
2018-07-24,139506984
2018-07-25,139506984
2018-07-26,139506984
2018-07-27,139506984
2018-07-28,139506984
2018-07-29,139506984
2018-07-30,139506984
2018-07-31,139506984
2018-08-01,139506984
2018-08-02,139506984
2018-08-03,139506984
2018-08-04,139506984
2018-08-05,139506984
2018-08-06,139506984
2018-08-07,139506984
2018-08-08,139506984
2018-08-09,139506984
2018-08-10,133479076
2018-08-11,133479076
2018-08-12,133479076
2018-08-14,133479076
2018-08-16,133479076
2018-08-17,133479076
2018-08-18,133479076
2018-08-19,133479076
2018-08-20,133479076
2018-08-21,133479076
2018-08-22,133479076
2018-08-23,133479076
2018-08-24,133479076
2018-08-25,133479076
2018-08-26,133479076
2018-08-27,133479076
2018-08-28,133479076
2018-08-29,133479076
2018-08-30,133479076
2018-08-31,133479076
2018-09-01,133479076
2018-09-02,133479076
2018-09-03,133479076
2018-09-04,133479076
2018-09-05,133479076
2018-09-06,133479076
2018-09-07,133479076
2018-09-08,133479076
2018-09-09,133479076
2018-09-10,133479076
2018-09-11,127381774
2018-09-12,127381774
2018-09-13,127381774
2018-09-14,127381774
2018-09-15,127381774
2018-09-16,127381774
2018-09-17,127381774
2018-09-18,127381774
2018-09-19,127381774
2018-09-20,127381774
2018-09-21,127381774
2018-09-22,127381774
2018-09-23,127381774
2018-09-24,127381774
2018-09-25,127381774
2018-09-26,127381774
2018-09-27,127381774
2018-09-28,127381774
2018-09-29,127381774
2018-09-30,127381774
2018-10-01,127381774
2018-10-02,127381774
2018-10-03,127381774
2018-10-04,127381774
2018-10-05,127381774
2018-10-06,123237107
2018-10-07,123237107
2018-10-08,123237107
2018-10-09,123237107
2018-10-10,123237107
2018-10-11,123237107
2018-10-12,123237107
2018-10-13,123237107
2018-10-14,123237107
2018-10-15,123237107
2018-10-16,123237107
2018-10-17,123237107
2018-10-18,123237107
2018-10-19,123237107
2018-10-20,123237107
2018-10-21,123237107
2018-10-22,123237107
2018-10-23,126785261
2018-10-24,126785261
2018-10-25,126785261
2018-10-26,126785261
2018-10-27,126785261
2018-10-28,126785261
2018-10-29,126785261
2018-10-30,126785261
2018-10-31,126785261
2018-11-01,126785261
2018-11-03,130872932
2018-11-04,130872932
2018-11-05,130872932
2018-11-06,130872932
2018-11-07,130872932
2018-11-08,130872932
2018-11-09,130872932
