date_obj,Spider%20on%20stick price
2016-05-31,5052
2016-06-01,5052
2016-06-02,5052
2016-06-03,5052
2016-06-04,5052
2016-06-05,5052
2016-06-06,5052
2016-06-07,5052
2016-06-08,4817
2016-06-09,4817
2016-06-10,4817
2016-06-11,4817
2016-06-12,4817
2016-06-13,4817
2016-06-14,4817
2016-06-15,4817
2016-06-16,4817
2016-06-17,4817
2016-06-18,4817
2016-06-19,4817
2016-06-20,4817
2016-06-21,4817
2016-06-22,4817
2016-06-23,4817
2016-06-24,4817
2016-06-25,4817
2016-06-26,4817
2016-06-27,4817
2016-06-28,4817
2016-06-29,4817
2016-06-30,4817
2016-07-01,4817
2016-07-02,4817
2016-07-03,4817
2016-07-04,4817
2016-07-05,4817
2016-07-06,4817
2016-07-07,4817
2016-07-08,4817
2016-07-09,4817
2016-07-10,4817
2016-07-11,4817
2016-07-12,4817
2016-07-13,4817
2016-07-14,4618
2016-07-15,4618
2016-07-16,4618
2016-07-17,4618
2016-07-18,4618
2016-07-24,4618
2016-07-25,4618
2016-07-26,4618
2016-07-27,4618
2016-07-28,4618
2016-07-29,4618
2016-07-30,4618
2016-07-31,4618
2016-08-01,4618
2016-08-02,4618
2016-08-03,4618
2016-08-04,4618
2016-08-05,4618
2016-08-06,4618
2016-08-07,4618
2016-08-08,4618
2016-08-09,4618
2016-08-10,4618
2016-08-11,4618
2016-08-12,4618
2016-08-13,4618
2016-08-14,4618
2016-08-15,4618
2016-08-16,4618
2016-08-17,4618
2016-08-18,4618
2016-08-19,4618
2016-08-20,4618
2016-08-21,4618
2016-08-22,4618
2016-08-23,4618
2016-08-24,4618
2016-08-25,4618
2016-08-26,4618
2016-08-28,4407
2016-08-31,4407
2016-09-01,4407
2016-09-02,4407
2016-09-03,4407
2016-09-04,4407
2016-09-05,4407
2016-09-06,4407
2016-09-07,4407
2016-09-08,4407
2016-09-09,4407
2016-09-10,4407
2016-09-11,4407
2016-09-12,4407
2016-09-13,4407
2016-09-14,4407
2016-09-15,4407
2016-09-16,4407
2016-09-17,4407
2016-09-18,4407
2016-09-19,4407
2016-09-20,4407
2016-09-21,4407
2016-09-22,4407
2016-09-23,4407
2016-09-24,4407
2016-09-25,4407
2016-09-26,4407
2016-09-27,4407
2016-09-28,4407
2016-09-29,4407
2016-09-30,4407
2016-10-01,4407
2016-10-02,4407
2016-10-03,4407
2016-10-04,4209
2016-10-05,4209
2016-10-06,4209
2016-10-07,4209
2016-10-08,4209
2016-10-09,4209
2016-10-11,4209
2016-10-12,4209
2016-10-13,4209
2016-10-14,4209
2016-10-15,4209
2016-10-16,4209
2016-10-17,4209
2016-10-18,4209
2016-10-19,4209
2016-10-20,4209
2016-10-21,4209
2016-10-22,4209
2016-10-23,4209
2016-10-24,4209
2016-10-25,4209
2016-10-26,4209
2016-10-27,4209
2016-10-28,4209
2016-10-29,4209
2016-10-30,4209
2016-10-31,4209
2016-11-01,4209
2016-11-02,4209
2016-11-03,4209
2016-11-04,4209
2016-11-05,4209
2016-11-06,4209
2016-11-07,4209
2016-11-08,4209
2016-11-09,4209
2016-11-10,4209
2016-11-11,4209
2016-11-12,4027
2016-11-13,4027
2016-11-14,4027
2016-12-08,4027
2016-12-09,4027
2016-12-10,4027
2016-12-11,4027
2016-12-12,4027
2016-12-13,4027
2016-12-14,4027
2016-12-15,4027
2016-12-16,4027
2016-12-17,4027
2016-12-18,3832
2016-12-19,3832
2016-12-20,3832
2016-12-21,3832
2016-12-22,3832
2016-12-23,3832
2016-12-24,3832
2016-12-25,3832
2016-12-26,3832
2016-12-27,3832
2016-12-28,3832
2016-12-29,3832
2016-12-30,3832
2016-12-31,3832
2017-01-01,3832
2017-01-02,3832
2017-01-03,3832
2017-01-04,3832
2017-01-05,3832
2017-01-06,3832
2017-01-07,3832
2017-01-08,3832
2017-01-09,3832
2017-01-10,3832
2017-01-11,3832
2017-01-12,3832
2017-01-13,3832
2017-01-14,3832
2017-01-15,3832
2017-01-16,3832
2017-01-17,3832
2017-01-18,3832
2017-01-19,3660
2017-01-20,3660
2017-01-21,3660
2017-01-22,3660
2017-01-27,3660
2017-01-28,3660
2017-01-29,3660
2017-01-30,3660
2017-01-31,3660
2017-02-01,3660
2017-02-02,3660
2017-02-03,3660
2017-02-04,3660
2017-02-05,3660
2017-02-06,3660
2017-02-07,3660
2017-02-08,3660
2017-02-09,3660
2017-02-10,3660
2017-02-11,3660
2017-02-12,3660
2017-02-13,3660
2017-02-14,3660
2017-02-15,3660
2017-02-16,3660
2017-02-18,3490
2017-02-19,3490
2017-02-20,3490
2017-02-21,3490
2017-02-22,3490
2017-02-23,3490
2017-02-24,3490
2017-02-25,3490
2017-02-26,3490
2017-02-27,3490
2017-02-28,3490
2017-03-01,3490
2017-03-02,3490
2017-03-03,3490
2017-03-04,3490
2017-03-05,3490
2017-03-06,3490
2017-03-07,3490
2017-03-08,3490
2017-03-09,3490
2017-03-10,3490
2017-03-11,3490
2017-03-12,3490
2017-03-13,3490
2017-03-14,3490
2017-03-15,3490
2017-03-16,3490
2017-03-17,3490
2017-03-18,3490
2017-03-19,3490
2017-03-20,3490
2017-03-21,3490
2017-03-22,3490
2017-03-23,3329
2017-03-24,3329
2017-03-25,3329
2017-03-26,3329
2017-03-27,3329
2017-03-28,3329
2017-03-29,3329
2017-03-30,3329
2017-03-31,3329
2017-04-01,3329
2017-04-02,3329
2017-04-03,3329
2017-04-04,3329
2017-04-12,450
2017-04-13,450
2017-04-14,450
2017-04-15,450
2017-04-16,450
2017-04-17,450
2017-04-18,450
2017-04-19,450
2017-04-20,450
2017-04-21,450
2017-04-22,450
2017-04-23,450
2017-04-24,450
2017-04-25,450
2017-04-26,450
2017-04-27,450
2017-04-28,450
2017-04-29,450
2017-04-30,450
2017-05-01,450
2017-05-02,450
2017-05-03,450
2017-05-04,450
2017-05-05,450
2017-05-06,450
2017-05-07,450
2017-05-08,450
2017-05-09,450
2017-05-10,450
2017-05-11,450
2017-05-12,450
2017-05-13,450
2017-05-14,450
2017-05-15,450
2017-05-16,450
2017-05-17,450
2017-05-18,450
2017-05-19,438
2017-05-20,438
2017-05-21,438
2017-05-22,438
2017-05-23,438
2017-05-24,438
2017-05-25,438
2017-05-26,438
2017-05-27,438
2017-05-28,438
2017-05-29,438
2017-05-30,438
2017-05-31,438
2017-06-01,438
2017-06-02,438
2017-06-03,438
2017-06-06,438
2017-06-07,438
2017-06-08,438
2017-06-09,438
2017-06-10,438
2017-06-11,438
2017-06-12,438
2017-06-13,438
2017-06-14,438
2017-06-15,438
2017-06-16,438
2017-06-17,438
2017-06-18,438
2017-06-19,438
2017-06-20,438
2017-06-21,438
2017-06-22,438
2017-06-23,438
2017-06-24,438
2017-06-25,438
2017-06-26,438
2017-06-27,438
2017-06-28,438
2017-06-29,438
2017-06-30,426
2017-07-01,426
2017-07-02,426
2017-07-03,426
2017-07-04,426
2017-07-05,426
2017-07-06,426
2017-07-07,426
2017-07-08,426
2017-07-13,426
2017-07-14,426
2017-07-15,426
2017-07-16,426
2017-07-17,426
2017-07-18,426
2017-07-19,426
2017-07-20,426
2017-07-21,426
2017-07-22,426
2017-07-23,426
2017-07-24,426
2017-07-25,426
2017-07-26,426
2017-07-27,426
2017-07-28,426
2017-07-29,426
2017-07-30,426
2017-07-31,426
2017-08-01,426
2017-08-02,426
2017-08-03,426
2017-08-04,426
2017-08-05,426
2017-08-06,426
2017-08-09,426
2017-08-10,426
2017-08-11,426
2017-08-12,423
2017-08-13,423
2017-08-14,423
2017-08-15,423
2017-08-17,423
2017-08-18,423
2017-08-19,423
2017-08-20,423
2017-08-21,423
2017-08-22,423
2017-08-23,423
2017-08-24,423
2017-08-25,423
2017-08-26,423
2017-08-27,423
2017-08-28,423
2017-08-29,423
2017-08-30,423
2017-08-31,423
2017-09-01,423
2017-09-02,423
2017-09-03,423
2017-09-04,423
2017-09-05,423
2017-09-06,423
2017-09-07,423
2017-09-08,423
2017-09-09,423
2017-09-10,423
2017-09-11,423
2017-09-12,423
2017-09-13,423
2017-09-14,423
2017-09-15,423
2017-09-16,423
2017-09-17,423
2017-09-19,423
2017-09-20,423
2017-09-21,423
2017-09-22,423
2017-09-23,423
2017-09-24,423
2017-09-25,423
2017-09-26,423
2017-09-27,423
2017-09-28,423
2017-09-29,408
2017-09-30,408
2017-10-01,408
2017-10-02,408
2017-10-03,408
2017-10-04,408
2017-10-05,408
2017-10-06,408
2017-10-07,408
2017-10-08,408
2017-10-09,408
2017-10-10,408
2017-10-11,408
2017-10-12,408
2017-10-13,408
2017-10-14,408
2017-10-15,408
2017-10-16,408
2017-10-17,408
2017-10-18,408
2017-10-19,408
2017-10-20,408
2017-10-21,408
2017-10-22,408
2017-10-23,408
2017-10-24,408
2017-10-25,408
2017-10-26,408
2017-10-27,408
2017-10-28,408
2017-10-29,408
2017-10-30,408
2017-10-31,408
2017-11-01,408
2017-11-02,408
2017-11-03,408
2017-11-04,408
2017-11-05,408
2017-11-06,408
2017-11-07,408
2017-11-08,408
2017-11-09,408
2017-11-10,408
2017-11-11,408
2017-11-12,408
2017-11-13,410
2017-11-14,410
2017-11-15,410
2017-11-16,410
2017-11-17,410
2017-11-18,410
2017-11-19,410
2017-11-20,410
2017-11-21,410
2017-11-22,410
2017-11-23,410
2017-11-24,410
2017-11-25,410
2017-11-26,410
2017-11-27,410
2017-11-28,410
2017-11-29,410
2017-11-30,410
2017-12-01,410
2017-12-02,410
2017-12-03,410
2017-12-04,410
2017-12-05,410
2017-12-06,410
2017-12-07,410
2017-12-08,410
2017-12-09,410
2017-12-10,410
2017-12-11,410
2017-12-12,410
2017-12-13,410
2017-12-14,410
2017-12-15,410
2017-12-16,410
2017-12-17,410
2017-12-18,410
2017-12-19,410
2017-12-20,410
2017-12-21,409
2017-12-22,409
2017-12-23,409
2017-12-24,409
2017-12-25,409
2017-12-26,409
2017-12-27,409
2017-12-28,409
2017-12-29,409
2017-12-30,409
2017-12-31,409
2018-01-01,409
2018-01-02,409
2018-01-03,409
2018-01-04,409
2018-01-05,409
2018-01-06,409
2018-01-07,409
2018-01-08,409
2018-01-09,409
2018-01-10,409
2018-01-11,409
2018-01-12,409
2018-01-13,409
2018-01-14,409
2018-01-15,409
2018-01-16,409
2018-01-17,409
2018-01-18,409
2018-01-19,409
2018-01-20,409
2018-01-21,409
2018-01-22,391
2018-01-23,391
2018-01-24,391
2018-01-25,391
2018-01-26,391
2018-01-27,391
2018-01-28,391
2018-01-29,391
2018-01-30,391
2018-02-01,391
2018-02-02,391
2018-02-04,391
2018-02-05,391
2018-02-06,391
2018-02-07,391
2018-02-08,391
2018-02-09,391
2018-02-10,391
2018-02-11,391
2018-02-12,385
2018-02-13,385
2018-02-14,385
2018-02-15,385
2018-02-16,385
2018-02-17,385
2018-02-18,385
2018-02-19,385
2018-02-20,385
2018-02-21,385
2018-02-22,385
2018-02-23,385
2018-02-24,385
2018-02-25,385
2018-02-26,385
2018-02-27,385
2018-02-28,385
2018-03-01,385
2018-03-02,403
2018-03-03,403
2018-03-04,403
2018-03-05,403
2018-03-06,403
2018-03-07,403
2018-03-08,403
2018-03-09,403
2018-03-10,403
2018-03-11,403
2018-03-12,403
2018-03-13,403
2018-03-14,403
2018-03-15,403
2018-03-16,403
2018-03-17,403
2018-03-18,403
2018-03-19,403
2018-03-20,387
2018-03-21,387
2018-03-23,387
2018-03-24,387
2018-03-26,387
2018-03-27,387
2018-03-28,387
2018-03-29,387
2018-03-30,387
2018-03-31,387
2018-04-01,387
2018-04-02,387
2018-04-03,387
2018-04-04,387
2018-04-05,387
2018-04-06,387
2018-04-08,387
2018-04-09,389
2018-04-10,389
2018-04-11,389
2018-04-12,389
2018-04-13,389
2018-04-14,389
2018-04-16,389
2018-04-17,389
2018-04-18,389
2018-04-19,389
2018-04-20,389
2018-04-21,389
2018-04-22,389
2018-04-23,389
2018-04-24,389
2018-04-25,389
2018-04-26,389
2018-04-27,389
2018-04-28,389
2018-04-29,389
2018-04-30,389
2018-05-01,389
2018-05-02,389
2018-05-03,389
2018-05-04,389
2018-05-05,381
2018-05-06,381
2018-05-07,381
2018-05-08,381
2018-05-09,381
2018-05-10,381
2018-05-11,381
2018-05-12,381
2018-05-13,381
2018-05-14,381
2018-05-15,381
2018-05-16,381
2018-05-17,381
2018-05-18,381
2018-05-19,381
2018-05-20,381
2018-05-21,381
2018-05-22,381
2018-05-23,381
2018-05-24,381
2018-05-25,381
2018-05-26,381
2018-05-27,381
2018-05-28,370
2018-05-29,370
2018-05-30,370
2018-05-31,370
2018-06-01,370
2018-06-02,370
2018-06-03,370
2018-06-04,370
2018-06-05,370
2018-06-06,370
2018-06-07,370
2018-06-08,370
2018-06-09,370
2018-06-10,370
2018-06-11,370
2018-06-12,370
2018-06-13,370
2018-06-14,370
2018-06-15,357
2018-06-16,357
2018-06-17,357
2018-06-18,357
2018-06-19,357
2018-06-20,357
2018-06-21,357
2018-06-22,357
2018-06-23,357
2018-06-24,357
2018-06-25,357
2018-06-26,357
2018-06-27,357
2018-06-28,357
2018-06-29,357
2018-06-30,357
2018-07-01,357
2018-07-02,357
2018-07-03,357
2018-07-04,357
2018-07-05,357
2018-07-06,362
2018-07-07,362
2018-07-08,362
2018-07-09,362
2018-07-10,362
2018-07-11,362
2018-07-12,362
2018-07-13,362
2018-07-14,362
2018-07-15,362
2018-07-16,362
2018-07-17,362
2018-07-18,362
2018-07-19,362
2018-07-20,362
2018-07-21,362
2018-07-22,362
2018-07-23,362
2018-07-24,362
2018-07-25,362
2018-07-26,362
2018-07-27,362
2018-07-28,362
2018-07-29,362
2018-07-30,362
2018-07-31,362
2018-08-01,362
2018-08-02,362
2018-08-03,362
2018-08-04,362
2018-08-05,362
2018-08-06,362
2018-08-07,362
2018-08-08,362
2018-08-09,362
2018-08-10,362
2018-08-11,362
2018-08-12,362
2018-08-14,362
2018-08-16,348
2018-08-17,348
2018-08-18,348
2018-08-19,348
2018-08-20,348
2018-08-21,348
2018-08-22,348
2018-08-23,348
2018-08-24,348
2018-08-25,348
2018-08-26,348
2018-08-27,348
2018-08-28,348
2018-08-29,348
2018-08-30,348
2018-08-31,348
2018-09-01,338
2018-09-02,338
2018-09-03,338
2018-09-04,338
2018-09-05,338
2018-09-06,338
2018-09-07,338
2018-09-08,338
2018-09-09,338
2018-09-10,338
2018-09-11,338
2018-09-12,338
2018-09-13,338
2018-09-14,338
2018-09-15,338
2018-09-16,338
2018-09-17,338
2018-09-18,338
2018-09-19,324
2018-09-20,324
2018-09-21,324
2018-09-22,324
2018-09-23,324
2018-09-24,324
2018-09-25,324
2018-09-26,324
2018-09-27,324
2018-09-28,324
2018-09-29,324
2018-09-30,324
2018-10-02,324
2018-10-03,324
2018-10-04,324
2018-10-05,324
2018-10-06,313
2018-10-07,313
2018-10-08,313
2018-10-09,313
2018-10-10,313
2018-10-11,313
2018-10-12,313
2018-10-13,313
2018-10-14,313
2018-10-15,313
2018-10-16,313
2018-10-17,313
2018-10-18,313
2018-10-19,313
2018-10-20,313
2018-10-21,313
2018-10-22,308
2018-10-23,308
2018-10-24,308
2018-10-25,308
2018-10-26,308
2018-10-27,308
2018-10-28,308
2018-10-29,308
2018-10-30,308
2018-10-31,308
2018-11-01,308
2018-11-03,308
2018-11-04,308
2018-11-05,308
2018-11-06,308
2018-11-07,308
2018-11-08,302
2018-11-09,302
2018-11-10,302
2018-11-11,302
2018-11-12,302
2018-11-13,302
2018-11-14,302
2018-11-15,302
2018-11-16,302
2018-11-17,302
2018-11-18,302
2018-11-19,300
2018-11-20,300
2018-11-21,300
2018-11-22,300
2018-11-23,300
2018-11-24,300
2018-11-25,300
2018-11-26,300
2018-11-27,300
2018-11-28,300
2018-11-29,300
2018-12-01,300
2018-12-02,289
2018-12-03,289
2018-12-04,289
2018-12-05,289
2018-12-07,289
2018-12-09,289
2018-12-10,289
2018-12-11,289
2018-12-12,289
2018-12-13,289
2018-12-14,289
2018-12-15,289
2018-12-16,294
2018-12-17,294
2018-12-18,294
2018-12-19,294
2018-12-20,294
2018-12-21,294
2018-12-22,294
2018-12-23,294
2018-12-24,294
2018-12-25,294
2018-12-26,294
2018-12-27,286
2018-12-28,286
2018-12-29,286
2018-12-30,286
2018-12-31,286
2019-01-01,286
2019-01-02,286
2019-01-03,286
2019-01-04,286
2019-01-05,279
2019-01-06,279
2019-01-08,279
2019-01-10,279
2019-01-11,279
2019-01-12,279
2019-01-13,279
2019-01-14,279
2019-01-15,270
2019-01-16,270
2019-01-17,270
2019-01-18,270
2019-01-19,270
2019-01-20,270
2019-01-21,270
2019-01-22,270
2019-01-23,270
2019-01-24,270
2019-01-25,265
2019-01-26,265
2019-01-27,265
2019-01-28,265
2019-01-29,265
2019-01-30,265
2019-01-31,265
2019-02-01,265
2019-02-02,265
2019-02-03,269
2019-02-04,269
2019-02-05,269
2019-02-06,269
2019-02-07,269
2019-02-08,269
2019-02-09,269
2019-02-10,269
2019-02-11,269
2019-02-12,269
2019-02-13,263
2019-02-14,263
2019-02-15,263
2019-02-16,263
2019-02-17,263
2019-02-18,263
2019-02-19,263
2019-02-20,263
2019-02-21,263
2019-02-22,263
2019-02-23,263
2019-02-24,263
2019-02-25,256
2019-02-26,256
2019-02-27,256
2019-02-28,256
2019-03-01,256
2019-03-02,256
2019-03-03,256
2019-03-04,256
2019-03-05,256
2019-03-06,256
2019-03-07,256
2019-03-08,256
2019-03-09,256
2019-03-10,258
2019-03-11,258
2019-03-12,258
2019-03-13,258
2019-03-14,258
2019-03-15,258
2019-03-16,258
2019-03-17,258
2019-03-18,258
2019-03-19,258
2019-03-20,258
2019-03-21,251
2019-03-22,251
2019-03-23,251
2019-03-24,251
2019-03-25,251
2019-03-26,251
2019-03-27,251
2019-03-28,251
2019-03-29,251
2019-03-30,251
2019-03-31,251
2019-04-01,251
2019-04-02,251
2019-04-03,264
2019-04-04,264
2019-04-05,264
2019-04-06,264
2019-04-07,264
2019-04-08,264
2019-04-09,264
2019-04-10,264
2019-04-11,264
2019-04-12,264
2019-04-13,264
2019-04-14,263
2019-04-15,263
2019-04-16,263
2019-04-17,263
2019-04-18,263
2019-04-19,263
2019-04-20,263
2019-04-21,263
2019-04-22,263
2019-04-23,263
2019-04-24,256
2019-04-25,256
2019-04-26,256
2019-04-27,256
2019-04-28,256
2019-04-29,256
2019-04-30,256
2019-05-01,256
2019-05-02,256
2019-05-03,256
2019-05-04,249
2019-05-05,249
2019-05-06,249
2019-05-07,249
2019-05-08,249
2019-05-09,249
2019-05-10,249
2019-05-11,249
2019-05-12,249
2019-05-13,249
2019-05-14,249
2019-05-15,240
2019-05-16,240
2019-05-17,240
2019-05-18,240
2019-05-19,240
2019-05-20,240
2019-05-21,240
2019-05-22,240
2019-05-23,240
2019-05-24,240
2019-05-25,240
2019-05-26,238
2019-05-27,238
2019-05-28,238
2019-05-29,238
2019-05-30,238
2019-05-31,238
2019-06-01,238
2019-06-02,238
2019-06-03,238
2019-06-04,238
2019-06-05,233
2019-06-06,233
2019-06-07,233
2019-06-08,233
2019-06-09,233
2019-06-10,233
2019-06-11,233
2019-06-12,233
2019-06-13,233
2019-06-14,233
2019-06-15,233
2019-06-16,233
2019-06-17,228
2019-06-18,228
2019-06-19,228
2019-06-20,228
2019-06-21,228
2019-06-22,228
2019-06-23,228
2019-06-24,228
