date_obj,Adamant%20warhammer price
2015-09-13,2226
2015-09-14,2254
2015-09-15,2254
2015-09-16,2228
2015-09-17,2228
2015-09-18,2281
2015-09-19,2281
2015-09-20,2278
2015-09-21,2278
2015-09-22,2275
2015-09-23,2275
2015-09-24,2272
2015-09-25,2272
2015-09-27,2289
2015-09-28,2294
2015-09-29,2294
2015-09-30,2295
2015-10-05,2252
2015-10-06,2310
2015-10-07,2310
2015-10-08,2319
2015-10-09,2287
2015-10-10,2287
2015-10-11,2338
2015-10-12,2338
2015-10-13,2372
2015-10-14,2372
2015-10-15,2372
2015-10-16,2372
2015-10-17,2285
2015-10-18,2285
2015-10-19,2276
2015-10-20,2276
2015-10-22,2287
2015-10-23,2263
2015-10-24,2263
2015-10-25,2291
2015-10-26,2291
2015-10-27,2343
2015-10-28,2343
2015-10-29,2319
2015-10-30,2319
2015-10-31,2323
2015-11-01,2323
2015-11-02,2292
2015-11-03,2292
2015-11-04,2301
2015-11-05,2301
2015-11-06,2319
2015-11-07,2339
2015-11-08,2339
2015-11-09,2305
2015-11-10,2305
2015-11-11,2269
2015-11-12,2269
2015-11-13,2351
2015-11-14,2351
2015-11-15,2306
2015-11-16,2306
2015-11-17,2273
2015-11-18,2273
2015-11-19,2283
2015-11-20,2283
2015-11-21,2295
2015-11-22,2297
2015-11-23,2297
2015-11-24,2318
2015-11-25,2317
2015-11-26,2317
2015-11-27,2273
2015-11-28,2273
2015-11-29,2260
2015-11-30,2260
2015-12-01,2292
2015-12-02,2292
2015-12-03,2319
2015-12-04,2319
2015-12-05,2313
2015-12-06,2373
2015-12-07,2373
2015-12-08,2347
2015-12-09,2291
2015-12-10,2291
2015-12-11,2259
2015-12-12,2259
2015-12-13,2255
2015-12-14,2255
2015-12-15,2268
2015-12-16,2268
2015-12-17,2275
2015-12-18,2291
2015-12-19,2291
2015-12-20,2288
2015-12-21,2288
2015-12-22,2273
2015-12-23,2279
2015-12-24,2279
2015-12-25,2296
2015-12-26,2296
2015-12-27,2303
2015-12-28,2303
2015-12-29,2291
2015-12-30,2291
2015-12-31,2396
2016-01-01,2396
2016-01-02,2481
2016-01-03,2442
2016-01-04,2458
2016-01-05,2458
2016-01-06,2536
2016-01-07,2536
2016-01-08,2496
2016-01-09,2496
2016-01-10,2487
2016-01-11,2487
2016-01-12,2448
2016-01-13,2448
2016-01-14,2336
2016-01-15,2336
2016-01-16,2279
2016-01-17,2279
2016-01-18,2308
2016-01-19,2308
2016-01-20,2347
2016-01-21,2347
2016-01-22,2337
2016-01-23,2337
2016-01-24,2328
2016-01-25,2304
2016-01-26,2304
2016-01-27,2285
2016-01-28,2285
2016-01-29,2260
2016-01-30,2260
2016-01-31,2253
2016-02-01,2251
2016-02-02,2251
2016-02-03,2253
2016-02-04,2253
2016-02-05,2260
2016-02-06,2263
2016-02-07,2263
2016-02-08,2266
2016-02-09,2266
2016-02-10,2289
2016-02-11,2289
2016-02-12,2293
2016-02-13,2271
2016-02-14,2271
2016-02-15,2283
2016-02-16,2283
2016-02-17,2211
2016-02-18,2211
2016-02-19,2218
2016-02-20,2228
2016-02-21,2240
2016-02-22,2240
2016-02-23,2256
2016-02-24,2256
2016-02-25,2256
2016-02-26,2256
2016-02-27,2257
2016-02-28,2257
2016-02-29,2249
2016-03-01,2254
2016-03-02,2254
2016-03-03,2265
2016-03-04,2265
2016-03-05,2259
2016-03-06,2279
2016-03-07,2279
2016-03-08,2234
2016-03-09,2186
2016-03-10,2244
2016-03-11,2244
2016-03-12,2250
2016-03-13,2250
2016-03-14,2249
2016-03-15,2255
2016-03-16,2269
2016-03-17,2269
2016-03-18,2268
2016-03-19,2268
2016-03-20,2265
2016-03-21,2265
2016-03-22,2253
2016-03-23,2272
2016-03-24,2272
2016-03-25,2268
2016-03-26,2293
2016-03-27,2293
2016-03-28,2278
2016-03-29,2277
2016-03-30,2277
2016-03-31,2296
2016-04-01,2296
2016-04-02,2273
2016-04-03,2276
2016-04-04,2254
2016-04-05,2254
2016-04-06,2211
2016-04-07,2211
2016-04-08,2199
2016-04-09,2223
2016-04-10,2260
2016-04-11,2260
2016-04-12,2253
2016-04-13,2253
2016-04-14,2263
2016-04-15,2261
2016-04-16,2266
2016-04-17,2267
2016-04-18,2274
2016-04-19,2274
2016-04-20,2260
2016-04-21,2260
2016-04-22,2251
2016-04-23,2246
2016-04-24,2247
2016-04-25,2247
2016-04-26,2247
2016-04-27,2255
2016-04-28,2255
2016-04-29,2248
2016-04-30,2248
2016-05-01,2248
2016-05-02,2258
2016-05-03,2260
2016-05-04,2260
2016-05-05,2285
2016-05-06,2285
2016-05-07,2224
2016-05-08,2224
2016-05-09,2236
2016-05-10,2251
2016-05-11,2251
2016-05-12,2263
2016-05-13,2264
2016-05-14,2265
2016-05-15,2255
2016-05-16,2255
2016-05-17,2292
2016-05-18,2286
2016-05-19,2286
2016-05-21,2268
2016-05-22,2260
2016-05-23,2271
2016-05-24,2312
2016-05-25,2312
2016-05-26,2327
2016-05-27,2301
2016-05-28,2301
2016-05-29,2271
2016-05-30,2271
2016-05-31,2214
2016-06-01,2257
2016-06-02,2252
2016-06-03,2252
2016-06-04,2236
2016-06-05,2236
2016-06-06,2259
2016-06-07,2259
2016-06-08,2286
2016-06-09,2264
2016-06-10,2259
2016-06-11,2259
2016-06-12,2261
2016-06-13,2261
2016-06-14,2254
2016-06-15,2254
2016-06-16,2261
2016-06-17,2261
2016-06-18,2261
2016-06-19,2256
2016-06-20,2250
2016-06-21,2291
2016-06-22,2275
2016-06-23,2226
2016-06-24,2226
2016-06-25,2243
2016-06-26,2243
2016-06-27,2237
2016-06-28,2243
2016-06-29,2260
2016-06-30,2275
2016-07-01,2270
2016-07-02,2270
2016-07-03,2286
2016-07-04,2308
2016-07-05,2308
2016-07-06,2289
2016-07-07,2289
2016-07-08,2327
2016-07-09,2357
2016-07-10,2322
2016-07-11,2302
2016-07-12,2302
2016-07-13,2318
2016-07-14,2254
2016-07-15,2289
2016-07-16,2276
2016-07-17,2276
2016-07-18,2275
2016-07-23,2247
2016-07-24,2254
2016-07-25,2276
2016-07-26,2276
2016-07-27,2286
2016-07-28,2286
2016-07-29,2291
2016-07-30,2291
2016-07-31,2335
2016-08-01,2335
2016-08-02,2326
2016-08-03,2326
2016-08-04,2306
2016-08-05,2306
2016-08-06,2281
2016-08-07,2260
2016-08-08,2260
2016-08-09,2270
2016-08-10,2270
2016-08-11,2269
2016-08-12,2269
2016-08-13,2258
2016-08-14,2258
2016-08-15,2275
2016-08-16,2275
2016-08-17,2292
2016-08-18,2292
2016-08-19,2290
2016-08-20,2240
2016-08-21,2240
2016-08-22,2275
2016-08-23,2261
2016-08-24,2261
2016-08-25,2274
2016-08-26,2274
2016-08-28,2297
2016-08-31,2352
2016-09-01,2401
2016-09-02,2401
2016-09-03,2351
2016-09-04,2326
2016-09-05,2326
2016-09-06,2224
2016-09-07,2224
2016-09-08,2219
2016-09-09,2219
2016-09-10,2250
2016-09-11,2250
2016-09-12,2278
2016-09-13,2296
2016-09-14,2296
2016-09-15,2273
2016-09-16,2273
2016-09-17,2276
2016-09-18,2276
2016-09-19,2294
2016-09-20,2294
2016-09-21,2349
2016-09-22,2292
2016-09-23,2292
2016-09-24,2213
2016-09-25,2216
2016-09-26,2216
2016-09-27,2235
2016-09-28,2235
2016-09-29,2237
2016-09-30,2209
2016-10-01,2209
2016-10-02,2236
2016-10-03,2236
2016-10-04,2281
2016-10-05,2281
2016-10-06,2285
2016-10-07,2285
2016-10-08,2297
2016-10-09,2297
2016-10-10,2242
2016-10-11,2242
2016-10-12,2284
2016-10-13,2284
2016-10-14,2288
2016-10-15,2280
2016-10-16,2280
2016-10-17,2303
2016-10-18,2303
2016-10-19,2265
2016-10-20,2265
2016-10-21,2252
2016-10-22,2252
2016-10-23,2242
2016-10-24,2248
2016-10-25,2248
2016-10-26,2254
2016-10-27,2254
2016-10-28,2237
2016-10-29,2280
2016-10-30,2280
2016-10-31,2281
2016-11-01,2281
2016-11-02,2268
2016-11-03,2268
2016-11-04,2274
2016-11-05,2274
2016-11-06,2251
2016-11-07,2251
2016-11-08,2268
2016-11-09,2268
2016-11-10,2282
2016-11-11,2282
2016-11-12,2304
2016-11-13,2304
2016-11-14,2271
2016-11-15,2271
2016-12-07,2287
2016-12-08,2277
2016-12-09,2309
2016-12-10,2309
2016-12-11,2284
2016-12-12,2284
2016-12-13,2290
2016-12-14,2268
2016-12-15,2268
2016-12-16,2265
2016-12-17,2358
2016-12-18,2358
2016-12-19,2439
2016-12-20,2460
2016-12-21,2470
2016-12-22,2470
2016-12-23,2398
2016-12-24,2398
2016-12-25,2402
2016-12-26,2402
2016-12-27,2373
2016-12-28,2283
2016-12-29,2283
2016-12-30,2272
2016-12-31,2299
2017-01-01,2285
2017-01-02,2273
2017-01-03,2273
2017-01-04,2249
2017-01-05,2249
2017-01-06,2281
2017-01-07,2283
2017-01-08,2254
2017-01-09,2243
2017-01-10,2260
2017-01-11,2290
2017-01-12,2255
2017-01-13,2255
2017-01-14,2256
2017-01-15,2258
2017-01-16,2260
2017-01-17,2284
2017-01-18,2246
2017-01-19,2246
2017-01-20,2287
2017-01-21,2277
2017-01-22,2256
2017-01-23,2282
2017-01-27,2278
2017-01-28,2263
2017-01-29,2266
2017-01-30,2266
2017-01-31,2272
2017-02-01,2252
2017-02-02,2252
2017-02-03,2246
2017-02-04,2253
2017-02-05,2275
2017-02-06,2281
2017-02-07,2284
2017-02-08,2268
2017-02-09,2268
2017-02-10,2278
2017-02-11,2274
2017-02-12,2274
2017-02-13,2283
2017-02-14,2284
2017-02-15,2284
2017-02-16,2277
2017-02-17,2277
2017-02-18,2254
2017-02-19,2253
2017-02-20,2263
2017-02-21,2210
2017-02-22,2210
2017-02-23,2255
2017-02-24,2255
2017-02-25,2250
2017-02-26,2250
2017-02-27,2259
2017-02-28,2291
2017-03-01,2257
2017-03-02,2276
2017-03-03,2276
2017-03-04,2274
2017-03-05,2274
2017-03-06,2283
2017-03-07,2308
2017-03-08,2308
2017-03-09,2299
2017-03-10,2298
2017-03-11,2261
2017-03-12,2261
2017-03-13,2256
2017-03-14,2273
2017-03-15,2272
2017-03-16,2282
2017-03-17,2282
2017-03-18,2288
2017-03-19,2252
2017-03-20,2292
2017-03-21,2374
2017-03-22,2365
2017-03-23,2375
2017-03-24,2313
2017-03-25,2313
2017-03-26,2264
2017-03-27,2248
2017-03-28,2256
2017-03-29,2261
2017-03-30,2277
2017-03-31,2278
2017-04-01,2271
2017-04-02,2271
2017-04-03,2269
2017-04-04,2269
2017-04-05,2293
2017-04-12,2294
2017-04-13,2297
2017-04-14,2293
2017-04-15,2238
2017-04-16,2253
2017-04-17,2290
2017-04-18,2290
2017-04-19,2264
2017-04-20,2264
2017-04-21,2266
2017-04-22,2266
2017-04-23,2269
2017-04-24,2296
2017-04-25,2303
2017-04-26,2303
2017-04-27,2304
2017-04-28,2310
2017-04-29,2323
2017-04-30,2323
2017-05-01,2319
2017-05-02,2336
2017-05-03,2336
2017-05-04,2335
2017-05-05,2290
2017-05-06,2290
2017-05-07,2248
2017-05-08,2248
2017-05-09,2256
2017-05-10,2256
2017-05-11,2260
2017-05-12,2253
2017-05-13,2263
2017-05-14,2263
2017-05-15,2260
2017-05-16,2249
2017-05-17,2249
2017-05-18,2246
2017-05-19,2246
2017-05-20,2226
2017-05-21,2226
2017-05-22,2248
2017-05-23,2248
2017-05-24,2269
2017-05-25,2269
2017-05-26,2275
2017-05-27,2233
2017-05-28,2233
2017-05-29,2260
2017-05-30,2260
2017-05-31,2277
2017-06-01,2244
2017-06-02,2277
2017-06-03,2277
2017-06-04,2354
2017-06-05,2354
2017-06-06,2297
2017-06-07,2278
2017-06-08,2278
2017-06-09,2256
2017-06-10,2245
2017-06-11,2257
2017-06-12,2257
2017-06-13,2244
2017-06-14,2272
2017-06-15,2272
2017-06-16,2325
2017-06-17,2325
2017-06-18,2249
2017-06-19,2249
2017-06-20,2243
2017-06-21,2217
2017-06-22,2217
2017-06-23,2241
2017-06-24,2240
2017-06-25,2240
2017-06-26,2259
2017-06-27,2289
2017-06-28,2289
2017-06-29,2301
2017-06-30,2266
2017-07-01,2266
2017-07-02,2238
2017-07-03,2290
2017-07-04,2250
2017-07-05,2250
2017-07-06,2278
2017-07-07,2278
2017-07-08,2201
2017-07-09,2203
2017-07-13,2361
2017-07-14,2321
2017-07-15,2321
2017-07-16,2318
2017-07-17,2300
2017-07-18,2300
2017-07-19,2239
2017-07-20,2257
2017-07-21,2264
2017-07-22,2283
2017-07-23,2227
2017-07-24,2227
2017-07-25,2242
2017-07-26,2257
2017-07-27,2280
2017-07-28,2280
2017-07-29,2273
2017-07-30,2286
2017-07-31,2286
2017-08-01,2285
2017-08-02,2268
2017-08-03,2268
2017-08-04,2288
2017-08-05,2254
2017-08-06,2254
2017-08-07,2257
2017-08-08,2279
2017-08-09,2201
2017-08-10,2297
2017-08-11,2297
2017-08-12,2305
2017-08-13,2305
2017-08-14,2257
2017-08-15,2229
2017-08-16,2229
2017-08-17,2264
2017-08-18,2264
2017-08-19,2279
2017-08-20,2271
2017-08-21,2271
2017-08-22,2276
2017-08-23,2276
2017-08-24,2277
2017-08-25,2277
2017-08-26,2299
2017-08-27,2292
2017-08-28,2292
2017-08-29,2279
2017-08-30,2302
2017-08-31,2302
2017-09-01,2388
2017-09-02,2306
2017-09-03,2306
2017-09-04,2276
2017-09-05,2258
2017-09-06,2207
2017-09-07,2294
2017-09-08,2294
2017-09-09,2283
2017-09-10,2201
2017-09-11,2201
2017-09-12,2200
2017-09-13,2193
2017-09-14,2260
2017-09-15,2260
2017-09-16,2292
2017-09-17,2290
2017-09-18,2290
2017-09-19,2296
2017-09-20,2263
2017-09-21,2263
2017-09-22,2239
2017-09-23,2239
2017-09-24,2245
2017-09-25,2260
2017-09-26,2250
2017-09-27,2250
2017-09-28,2259
2017-09-29,2258
2017-09-30,2258
2017-10-01,2266
2017-10-02,2259
2017-10-03,2259
2017-10-04,2210
2017-10-05,2241
2017-10-06,2244
2017-10-07,2229
2017-10-08,2229
2017-10-09,2277
2017-10-10,2268
2017-10-11,2268
2017-10-12,2313
2017-10-13,2357
2017-10-14,2304
2017-10-15,2304
2017-10-16,2331
2017-10-17,2331
2017-10-18,2266
2017-10-19,2266
2017-10-20,2277
2017-10-21,2277
2017-10-22,2210
2017-10-23,2210
2017-10-24,2245
2017-10-25,2244
2017-10-26,2244
2017-10-27,2227
2017-10-28,2227
2017-10-29,2214
2017-10-30,2246
2017-10-31,2256
2017-11-01,2256
2017-11-02,2250
2017-11-03,2250
2017-11-04,2247
2017-11-05,2247
2017-11-06,2249
2017-11-07,2249
2017-11-08,2250
2017-11-09,2233
2017-11-10,2233
2017-11-11,2202
2017-11-12,2168
2017-11-13,2168
2017-11-14,2213
2017-11-15,2213
2017-11-16,2247
2017-11-17,2247
2017-11-18,2253
2017-11-19,2239
2017-11-20,2239
2017-11-21,2255
2017-11-22,2255
2017-11-23,2220
2017-11-24,2220
2017-11-25,2209
2017-11-26,2209
2017-11-27,2242
2017-11-28,2241
2017-11-29,2241
2017-11-30,2226
2017-12-01,2243
2017-12-02,2243
2017-12-03,2240
2017-12-04,2240
2017-12-05,2245
2017-12-06,2245
2017-12-07,2257
2017-12-08,2257
2017-12-09,2238
2017-12-10,2303
2017-12-11,2303
2017-12-12,2306
2017-12-13,2306
2017-12-14,2339
2017-12-15,2299
2017-12-16,2299
2017-12-17,2335
2017-12-18,2326
2017-12-19,2326
2017-12-20,2296
2017-12-21,2268
2017-12-22,2268
2017-12-23,2260
2017-12-24,2260
2017-12-25,2209
2017-12-26,2186
2017-12-27,2206
2017-12-28,2206
2017-12-29,2239
2017-12-30,2250
2017-12-31,2250
2018-01-01,2257
2018-01-02,2257
2018-01-03,2249
2018-01-04,2249
2018-01-05,2219
2018-01-06,2246
2018-01-07,2236
2018-01-08,2236
2018-01-09,2214
2018-01-10,2214
2018-01-11,2226
2018-01-12,2240
2018-01-13,2227
2018-01-14,2237
2018-01-15,2230
2018-01-16,2225
2018-01-17,2228
2018-01-18,2213
2018-01-19,2213
2018-01-20,2246
2018-01-21,2246
2018-01-22,2251
2018-01-23,2253
2018-01-24,2226
2018-01-25,2260
2018-01-26,2260
2018-01-27,2260
2018-01-28,2262
2018-01-29,2270
2018-01-30,2282
2018-01-31,2285
2018-02-01,2266
2018-02-02,2260
2018-02-03,2253
2018-02-04,2254
2018-02-05,2240
2018-02-06,2264
2018-02-07,2257
2018-02-08,2257
2018-02-09,2272
2018-02-10,2190
2018-02-11,2241
2018-02-12,2225
2018-02-13,2203
2018-02-14,2233
2018-02-15,2232
2018-02-16,2240
2018-02-17,2248
2018-02-18,2252
2018-02-19,2247
2018-02-20,2285
2018-02-21,2259
2018-02-22,2254
2018-02-23,2242
2018-02-24,2239
2018-02-25,2247
2018-02-26,2208
2018-02-27,2249
2018-02-28,2260
2018-03-01,2238
2018-03-02,2242
2018-03-03,2241
2018-03-04,2241
2018-03-05,2256
2018-03-06,2251
2018-03-07,2259
2018-03-08,2260
2018-03-09,2259
2018-03-10,2186
2018-03-11,2223
2018-03-12,2255
2018-03-13,2257
2018-03-14,2261
2018-03-15,2259
2018-03-16,2256
2018-03-17,2258
2018-03-18,2230
2018-03-19,2159
2018-03-20,2261
2018-03-21,2240
2018-03-22,2266
2018-03-23,2249
2018-03-24,2259
2018-03-25,2277
2018-03-26,2256
2018-03-27,2236
2018-03-28,2236
2018-03-29,2251
2018-03-30,2251
2018-03-31,2265
2018-04-01,2338
2018-04-02,2289
2018-04-03,2250
2018-04-04,2252
2018-04-05,2252
2018-04-06,2264
2018-04-07,2264
2018-04-08,2251
2018-04-09,2230
2018-04-10,2273
2018-04-11,2272
2018-04-12,2271
2018-04-13,2267
2018-04-14,2263
2018-04-15,2280
2018-04-16,2280
2018-04-17,2365
2018-04-18,2365
2018-04-19,2336
2018-04-20,2439
2018-04-21,2368
2018-04-22,2405
2018-04-23,2334
2018-04-24,2314
2018-04-25,2273
2018-04-26,2273
2018-04-27,2278
2018-04-28,2366
2018-04-29,2362
2018-04-30,2263
2018-05-01,2229
2018-05-02,2275
2018-05-03,2370
2018-05-04,2439
2018-05-05,2446
2018-05-06,2446
2018-05-07,2422
2018-05-08,2387
2018-05-09,2280
2018-05-10,2245
2018-05-11,2255
2018-05-12,2219
2018-05-13,2219
2018-05-14,2307
2018-05-15,2371
2018-05-16,2329
2018-05-17,2402
2018-05-18,2410
2018-05-19,2297
2018-05-20,2260
2018-05-21,2212
2018-05-22,2212
2018-05-23,2212
2018-05-24,2239
2018-05-25,2232
2018-05-26,2247
2018-05-27,2247
2018-05-28,2237
2018-05-29,2212
2018-05-30,2225
2018-05-31,2238
2018-06-01,2257
2018-06-02,2254
2018-06-03,2153
2018-06-04,2237
2018-06-05,2228
2018-06-06,2228
2018-06-07,2228
2018-06-08,2240
2018-06-09,2237
2018-06-10,2236
2018-06-11,2264
2018-06-12,2244
2018-06-13,2228
2018-06-14,2250
2018-06-15,2241
2018-06-16,2275
2018-06-17,2260
2018-06-18,2216
2018-06-19,2218
2018-06-20,2218
2018-06-21,2237
2018-06-22,2268
2018-06-23,2268
2018-06-24,2241
2018-06-25,2228
2018-06-26,2229
2018-06-27,2264
2018-06-28,2231
2018-06-29,2185
2018-06-30,2229
2018-07-01,2231
2018-07-02,2252
2018-07-03,2251
2018-07-04,2225
2018-07-05,2309
2018-07-06,2267
2018-07-07,2239
2018-07-08,2213
2018-07-09,2242
2018-07-10,2252
2018-07-11,2257
2018-07-12,2238
2018-07-13,2229
2018-07-14,2212
2018-07-15,2219
2018-07-16,2243
2018-07-17,2240
2018-07-18,2202
2018-07-19,2259
2018-07-20,2265
2018-07-21,2259
2018-07-22,2252
2018-07-23,2253
2018-07-24,2222
2018-07-25,2265
2018-07-26,2240
2018-07-27,2231
2018-07-28,2241
2018-07-29,2228
2018-07-30,2285
2018-07-31,2263
2018-08-01,2262
2018-08-02,2228
2018-08-03,2260
2018-08-04,2259
2018-08-05,2260
2018-08-06,2215
2018-08-07,2275
2018-08-08,2232
2018-08-09,2239
2018-08-10,2238
2018-08-11,2242
2018-08-12,2200
2018-08-14,2214
2018-08-16,2217
2018-08-17,2224
2018-08-18,2212
2018-08-19,2223
2018-08-20,2235
2018-08-21,2233
2018-08-22,2222
2018-08-23,2233
2018-08-24,2220
2018-08-25,2194
2018-08-26,2181
2018-08-27,2219
2018-08-28,2229
2018-08-29,2226
2018-08-30,2214
2018-08-31,2231
2018-09-01,2217
2018-09-02,2212
2018-09-03,2214
2018-09-04,2214
2018-09-05,2219
2018-09-06,2219
2018-09-07,2234
2018-09-08,2229
2018-09-09,2232
2018-09-10,2216
2018-09-11,2223
2018-09-12,2234
2018-09-13,2246
2018-09-14,2236
2018-09-15,2238
2018-09-16,2239
2018-09-17,2238
2018-09-18,2222
2018-09-19,2266
2018-09-20,2223
2018-09-21,2242
2018-09-22,2247
2018-09-23,2225
2018-09-24,2243
2018-09-25,2246
2018-09-26,2215
2018-09-27,2255
2018-09-28,2267
2018-09-29,2180
2018-09-30,2216
2018-10-01,2232
2018-10-02,2228
2018-10-03,2223
2018-10-04,2223
2018-10-05,2232
2018-10-06,2241
2018-10-07,2231
2018-10-08,2215
2018-10-09,2165
2018-10-10,2220
2018-10-11,2232
2018-10-12,2229
2018-10-13,2220
2018-10-14,2213
2018-10-15,2207
2018-10-16,2172
2018-10-17,2244
2018-10-18,2269
2018-10-19,2243
2018-10-20,2243
2018-10-21,2260
2018-10-22,2244
2018-10-23,2229
2018-10-24,2233
2018-10-25,2245
2018-10-26,2245
2018-10-27,2249
2018-10-28,2205
2018-10-29,2190
2018-10-30,2229
2018-10-31,2225
2018-11-01,2224
2018-11-03,2245
2018-11-04,2250
2018-11-05,2252
2018-11-06,2307
2018-11-07,2243
2018-11-08,2305
2018-11-09,2324
2018-11-10,2309
2018-11-11,2251
2018-11-12,2251
2018-11-13,2225
2018-11-14,2226
2018-11-15,2229
2018-11-16,2204
2018-11-17,2210
2018-11-18,2178
2018-11-19,2174
2018-11-20,2154
2018-11-21,2160
2018-11-22,2177
2018-11-23,2211
2018-11-24,2187
2018-11-25,2175
2018-11-26,2201
2018-11-27,2196
2018-11-28,2217
2018-11-29,2221
2018-12-01,2255
2018-12-02,2251
2018-12-03,2257
2018-12-04,2297
2018-12-05,2225
2018-12-07,2203
2018-12-09,2213
2018-12-10,2225
2018-12-11,2295
2018-12-12,2324
2018-12-13,2295
2018-12-14,2216
2018-12-15,2219
2018-12-16,2270
2018-12-17,2247
2018-12-18,2221
2018-12-19,2223
2018-12-20,2243
2018-12-21,2298
2018-12-22,2305
2018-12-23,2239
2018-12-24,2209
2018-12-25,2228
2018-12-26,2201
2018-12-27,2209
2018-12-28,2209
2018-12-29,2190
2018-12-30,2232
2018-12-31,2302
2019-01-01,2344
2019-01-02,2384
2019-01-03,2456
2019-01-04,2529
2019-01-05,2589
2019-01-06,2632
2019-01-08,2632
2019-01-10,2664
2019-01-11,2636
2019-01-12,2600
2019-01-13,2480
2019-01-14,2375
2019-01-15,2381
2019-01-16,2403
2019-01-17,2352
2019-01-18,2321
2019-01-19,2438
2019-01-20,2510
2019-01-21,2418
2019-01-22,2309
2019-01-23,2237
2019-01-24,2211
2019-01-25,2220
2019-01-26,2206
2019-01-27,2201
2019-01-28,2223
2019-01-29,2242
2019-01-30,2198
2019-01-31,2188
2019-02-01,2233
2019-02-02,2233
2019-02-03,2204
2019-02-04,2204
2019-02-05,2238
2019-02-06,2203
2019-02-07,2245
2019-02-08,2232
2019-02-09,2230
2019-02-10,2257
2019-02-11,2257
2019-02-12,2231
2019-02-13,2264
2019-02-14,2270
2019-02-15,2271
2019-02-16,2243
2019-02-17,2237
2019-02-18,2271
2019-02-19,2262
2019-02-20,2242
2019-02-21,2248
2019-02-22,2267
2019-02-23,2273
2019-02-24,2303
2019-02-25,2308
2019-02-26,2260
2019-02-27,2260
2019-02-28,2297
2019-03-01,2238
2019-03-02,2264
2019-03-03,2244
2019-03-04,2287
2019-03-05,2266
2019-03-06,2274
2019-03-07,2297
2019-03-08,2320
2019-03-09,2264
2019-03-10,2266
2019-03-11,2291
2019-03-12,2315
2019-03-13,2318
2019-03-14,2296
2019-03-15,2239
