date_obj,Crystal%20weapon%20seed price
2015-10-09,4376
2015-10-10,4376
2015-10-11,4376
2015-10-12,4376
2015-10-13,4376
2015-10-14,4376
2015-10-15,4171
2015-10-16,4171
2015-10-17,4171
2015-10-18,4171
2015-10-19,4171
2015-10-20,4171
2015-10-22,4171
2015-10-23,3978
2015-10-24,3978
2015-10-25,3978
2015-10-26,3978
2015-10-27,3978
2015-10-29,3978
2015-10-30,3978
2015-10-31,3978
2015-11-01,3853
2015-11-02,3853
2015-11-03,3853
2015-11-04,3853
2015-11-05,3853
2015-11-06,3853
2015-11-07,3853
2015-11-08,3853
2015-11-09,3853
2015-11-10,3853
2015-11-11,3853
2015-11-12,3853
2015-11-13,3666
2015-11-14,3666
2015-11-15,3666
2015-11-16,3666
2015-11-17,3666
2015-11-18,3666
2015-11-19,3666
2015-11-20,3666
2015-11-21,3666
2015-11-22,3666
2015-11-23,3666
2015-11-24,3524
2015-11-25,3524
2015-11-26,3524
2015-11-27,3524
2015-11-28,3524
2015-11-29,3524
2015-11-30,3524
2015-12-01,3524
2015-12-02,3524
2015-12-03,3360
2015-12-04,3360
2015-12-05,3360
2015-12-06,3360
2015-12-07,3360
2015-12-08,3360
2015-12-09,3360
2015-12-10,3360
2015-12-11,3323
2015-12-12,3323
2015-12-13,3323
2015-12-14,3323
2015-12-15,3323
2015-12-16,3323
2015-12-17,3323
2015-12-18,3323
2015-12-19,3450
2015-12-20,3450
2015-12-21,3450
2015-12-22,3450
2015-12-23,3450
2015-12-24,3450
2015-12-25,3450
2015-12-26,3450
2015-12-27,3617
2015-12-28,3617
2015-12-29,3617
2015-12-30,3617
2015-12-31,3617
2016-01-01,3617
2016-01-02,3617
2016-01-03,3741
2016-01-04,3741
2016-01-05,3741
2016-01-06,3741
2016-01-07,3741
2016-01-08,3741
2016-01-09,3741
2016-01-10,3805
2016-01-11,3805
2016-01-12,3805
2016-01-13,3805
2016-01-14,3805
2016-01-15,3805
2016-01-16,3816
2016-01-17,3816
2016-01-18,3816
2016-01-19,3816
2016-01-20,3816
2016-01-21,3816
2016-01-22,3919
2016-01-23,3919
2016-01-24,3919
2016-01-25,3919
2016-01-26,3919
2016-01-27,3919
2016-01-28,4071
2016-01-29,4071
2016-01-30,4071
2016-01-31,4071
2016-02-01,4071
2016-02-02,4271
2016-02-03,4271
2016-02-04,4271
2016-02-05,4271
2016-02-06,4271
2016-02-07,4271
2016-02-08,4485
2016-02-09,4485
2016-02-10,4485
2016-02-11,4485
2016-02-12,4485
2016-02-13,4710
2016-02-14,4710
2016-02-15,4710
2016-02-16,4710
2016-02-17,4710
2016-02-18,4710
2016-02-19,4946
2016-02-20,4946
2016-02-21,4946
2016-02-22,4946
2016-02-23,4946
2016-02-24,4946
2016-02-25,5092
2016-02-26,5092
2016-02-27,5092
2016-02-28,5092
2016-03-01,5092
2016-03-02,5013
2016-03-03,5013
2016-03-04,5013
2016-03-05,5013
2016-03-06,5013
2016-03-07,5013
2016-03-08,5242
2016-03-09,5242
2016-03-10,5242
2016-03-11,5242
2016-03-12,5242
2016-03-13,5242
2016-03-14,5473
2016-03-15,5473
2016-03-16,5473
2016-03-17,5473
2016-03-18,5473
2016-03-19,5473
2016-03-20,5459
2016-03-21,5459
2016-03-22,5459
2016-03-23,5459
2016-03-24,5459
2016-03-25,5459
2016-03-26,5248
2016-03-27,5248
2016-03-28,5248
2016-03-29,5248
2016-03-30,5248
2016-03-31,5248
2016-04-01,5248
2016-04-02,4988
2016-04-03,4988
2016-04-04,4988
2016-04-05,4988
2016-04-06,4988
2016-04-07,4988
2016-04-08,4739
2016-04-09,4739
2016-04-10,4739
2016-04-11,4739
2016-04-12,4739
2016-04-13,4739
2016-04-14,4788
2016-04-15,4788
2016-04-16,4788
2016-04-17,4788
2016-04-18,4788
2016-04-19,4649
2016-04-20,4649
2016-04-21,4649
2016-04-22,4649
2016-04-23,4649
2016-04-24,4649
2016-04-25,4457
2016-04-26,4457
2016-04-27,4457
2016-04-28,4457
2016-04-29,4457
2016-04-30,4457
2016-05-01,4243
2016-05-02,4243
2016-05-03,4243
2016-05-04,4243
2016-05-05,4243
2016-05-06,4289
2016-05-07,4289
2016-05-08,4289
2016-05-09,4289
2016-05-10,4289
2016-05-11,4253
2016-05-12,4253
2016-05-13,4253
2016-05-14,4253
2016-05-15,4253
2016-05-16,4053
2016-05-17,4053
2016-05-18,4053
2016-05-19,4053
2016-05-22,3924
2016-05-23,3924
2016-05-24,3924
2016-05-25,3924
2016-05-26,3924
2016-05-27,4021
2016-05-28,4021
2016-05-29,4021
2016-05-30,4021
2016-05-31,4021
2016-06-01,4021
2016-06-02,4070
2016-06-03,4070
2016-06-04,4070
2016-06-05,4070
2016-06-06,4070
2016-06-07,4070
2016-06-08,4086
2016-06-09,4086
2016-06-10,4086
2016-06-11,4086
2016-06-12,4086
2016-06-13,4086
2016-06-14,3905
2016-06-15,3905
2016-06-16,3905
2016-06-17,3905
2016-06-18,3905
2016-06-19,3905
2016-06-20,3715
2016-06-21,3715
2016-06-22,3715
2016-06-23,3715
2016-06-24,3715
2016-06-25,3715
2016-06-26,3535
2016-06-27,3535
2016-06-28,3535
2016-06-29,3535
2016-06-30,3535
2016-07-01,3535
2016-07-02,3690
2016-07-03,3690
2016-07-04,3690
2016-07-05,3690
2016-07-06,3690
2016-07-07,3690
2016-07-08,3875
2016-07-09,3875
2016-07-10,3875
2016-07-11,3875
2016-07-12,3875
2016-07-13,4069
2016-07-14,4069
2016-07-15,4069
2016-07-16,4069
2016-07-17,4069
2016-07-18,4268
2016-07-23,4268
2016-07-24,4460
2016-07-25,4460
2016-07-26,4460
2016-07-27,4460
2016-07-28,4460
2016-07-29,4640
2016-07-30,4640
2016-07-31,4640
2016-08-01,4640
2016-08-02,4640
2016-08-03,4865
2016-08-04,4865
2016-08-05,4865
2016-08-06,4865
2016-08-07,4865
2016-08-08,4865
2016-08-09,5055
2016-08-10,5055
2016-08-11,5055
2016-08-12,5055
2016-08-13,5055
2016-08-14,5055
2016-08-15,5209
2016-08-16,5209
2016-08-17,5209
2016-08-18,5209
2016-08-19,5209
2016-08-20,5447
2016-08-21,5447
2016-08-22,5447
2016-08-23,5447
2016-08-24,5447
2016-08-25,5495
2016-08-26,5495
2016-08-28,5495
2016-08-31,5259
2016-09-01,5259
2016-09-02,5259
2016-09-03,5259
2016-09-04,5005
2016-09-05,5005
2016-09-06,5005
2016-09-07,5005
2016-09-08,5005
2016-09-09,5005
2016-09-10,4765
2016-09-11,4765
2016-09-12,4765
2016-09-13,4765
2016-09-14,4765
2016-09-15,4765
2016-09-16,4535
2016-09-17,4535
2016-09-18,4535
2016-09-19,4535
2016-09-20,4535
2016-09-21,4535
2016-09-22,4321
2016-09-23,4321
2016-09-24,4321
2016-09-25,4321
2016-09-26,4321
2016-09-27,4321
2016-09-28,4114
2016-09-29,4114
2016-09-30,4114
2016-10-01,4114
2016-10-02,4114
2016-10-03,4114
2016-10-04,3915
2016-10-05,3915
2016-10-06,3915
2016-10-07,3915
2016-10-08,3915
2016-10-09,3915
2016-10-10,3915
2016-10-11,3727
2016-10-12,3727
2016-10-13,3727
2016-10-14,3727
2016-10-15,3727
2016-10-16,3727
2016-10-17,3548
2016-10-18,3548
2016-10-19,3548
2016-10-20,3548
2016-10-21,3548
2016-10-22,3548
2016-10-23,3378
2016-10-24,3378
2016-10-25,3378
2016-10-26,3378
2016-10-27,3378
2016-10-28,3375
2016-10-29,3375
2016-10-30,3375
2016-10-31,3375
2016-11-01,3375
2016-11-02,3542
2016-11-03,3542
2016-11-04,3542
2016-11-05,3542
2016-11-06,3542
2016-11-07,3542
2016-11-08,3712
2016-11-09,3712
2016-11-10,3712
2016-11-11,3712
2016-11-12,3712
2016-11-13,3886
2016-11-14,3886
2016-11-15,3886
2016-12-07,4621
2016-12-08,4621
2016-12-09,4853
2016-12-10,4853
2016-12-11,4853
2016-12-12,4853
2016-12-13,4853
2016-12-14,5085
2016-12-15,5085
2016-12-16,5085
2016-12-17,5085
2016-12-18,5085
2016-12-19,5326
2016-12-20,5326
2016-12-21,5326
2016-12-22,5326
2016-12-23,5502
2016-12-24,5502
2016-12-25,5502
2016-12-26,5502
2016-12-27,5502
2016-12-28,5758
2016-12-29,5758
2016-12-30,5758
2016-12-31,5758
2017-01-01,6032
2017-01-02,6032
2017-01-03,6032
2017-01-04,6322
2017-01-05,6322
2017-01-06,6322
2017-01-07,6520
2017-01-08,6520
2017-01-09,6520
2017-01-10,6520
2017-01-11,6686
2017-01-12,6686
2017-01-13,6686
2017-01-14,6751
2017-01-15,6751
2017-01-16,6751
2017-01-17,7043
2017-01-18,7043
2017-01-19,7043
2017-01-20,7283
2017-01-21,7283
2017-01-22,7283
2017-01-23,7635
2017-01-27,7978
2017-01-28,7978
2017-01-29,8034
2017-01-30,8034
2017-01-31,8034
2017-02-01,7638
2017-02-02,7638
2017-02-03,7638
2017-02-04,7256
2017-02-05,7256
2017-02-06,7256
2017-02-07,6907
2017-02-08,6907
2017-02-09,6907
2017-02-10,6561
2017-02-11,6561
2017-02-12,6561
2017-02-13,6232
2017-02-14,6232
2017-02-15,6232
2017-02-16,5920
2017-02-18,5920
2017-02-19,5629
2017-02-20,5629
2017-02-21,5629
2017-02-22,5359
2017-02-23,5359
2017-02-24,5359
2017-02-25,5103
2017-02-26,5103
2017-02-27,5103
2017-02-28,4875
2017-03-01,4875
2017-03-02,4875
2017-03-03,4870
2017-03-04,4870
2017-03-05,4870
2017-03-06,5019
2017-03-07,5019
2017-03-08,5019
2017-03-09,5019
2017-03-10,5120
2017-03-11,5120
2017-03-12,5120
2017-03-13,5133
2017-03-14,5133
2017-03-15,5133
2017-03-16,5106
2017-03-17,5106
2017-03-18,5106
2017-03-19,5141
2017-03-20,5141
2017-03-21,5141
2017-03-22,5293
2017-03-23,5293
2017-03-24,5293
2017-03-25,5370
2017-03-26,5370
2017-03-27,5370
2017-03-28,5636
2017-03-29,5636
2017-03-30,5636
2017-03-31,5799
2017-04-01,5799
2017-04-02,5799
2017-04-03,5615
2017-04-04,5615
2017-04-12,5385
2017-04-13,5178
2017-04-14,5178
2017-04-15,5178
2017-04-16,5053
2017-04-17,5053
2017-04-18,5053
2017-04-19,5282
2017-04-20,5282
2017-04-21,5282
2017-04-22,5463
2017-04-23,5463
2017-04-24,5463
2017-04-25,5543
2017-04-26,5543
2017-04-27,5543
2017-04-28,5543
2017-04-29,5543
2017-04-30,5543
2017-05-01,5714
2017-05-02,5714
2017-05-03,5714
2017-05-04,5601
2017-05-05,5601
2017-05-06,5601
2017-05-07,5613
2017-05-08,5613
2017-05-09,5516
2017-05-10,5516
2017-05-11,5516
2017-05-12,5317
2017-05-13,5317
2017-05-14,5317
2017-05-15,5084
2017-05-16,5084
2017-05-17,5108
2017-05-18,5108
2017-05-19,5108
2017-05-20,5343
2017-05-21,5343
2017-05-22,5343
2017-05-23,5588
2017-05-24,5588
2017-05-25,5588
2017-05-26,5769
2017-05-27,5769
2017-05-28,5769
2017-05-29,5769
2017-05-30,5982
2017-05-31,5982
2017-06-01,5982
2017-06-02,5982
2017-06-03,6199
2017-06-04,6199
2017-06-05,6199
2017-06-06,6430
2017-06-07,6430
2017-06-08,6430
2017-06-09,6430
2017-06-10,6235
2017-06-11,6235
2017-06-12,6235
2017-06-13,6235
2017-06-14,6064
2017-06-15,6064
2017-06-16,6064
2017-06-17,6064
2017-06-18,6229
2017-06-19,6229
2017-06-20,6229
2017-06-21,6229
2017-06-22,6034
2017-06-23,6034
2017-06-24,6034
2017-06-25,6034
2017-06-26,5755
2017-06-27,5755
2017-06-28,5755
2017-06-29,5755
2017-06-30,5473
2017-07-01,5473
2017-07-02,5473
2017-07-03,5473
2017-07-04,5555
2017-07-05,5555
2017-07-06,5555
2017-07-07,5555
2017-07-08,5555
2017-07-13,5243
2017-07-14,5243
2017-07-15,5243
2017-07-16,5243
2017-07-17,4980
2017-07-18,4980
2017-07-19,4980
2017-07-20,4980
2017-07-21,4735
2017-07-22,4735
2017-07-23,4735
2017-07-24,4735
2017-07-25,4735
2017-07-26,4628
2017-07-27,4628
2017-07-28,4628
2017-07-29,4628
2017-07-30,4569
2017-07-31,4569
2017-08-01,4569
2017-08-02,4569
2017-08-03,4455
2017-08-04,4455
2017-08-05,4455
2017-08-06,4455
2017-08-09,4367
2017-08-10,4367
2017-08-11,4398
2017-08-12,4398
2017-08-13,4398
2017-08-14,4398
2017-08-15,4505
2017-08-16,4505
2017-08-17,4505
2017-08-18,4505
2017-08-19,4634
2017-08-20,4634
2017-08-21,4634
2017-08-22,4710
2017-08-23,4710
2017-08-24,4710
2017-08-25,4710
2017-08-26,4786
2017-08-27,4786
2017-08-28,4786
2017-08-29,4786
2017-08-30,4929
2017-08-31,4929
2017-09-01,4929
2017-09-03,4965
2017-09-04,4965
2017-09-05,4965
2017-09-06,4998
2017-09-07,4998
2017-09-08,4998
2017-09-09,4779
2017-09-10,4779
2017-09-11,4779
2017-09-12,4779
2017-09-13,4550
2017-09-14,4550
2017-09-15,4550
2017-09-16,4550
2017-09-17,4339
2017-09-18,4339
2017-09-19,4339
2017-09-20,4144
2017-09-21,4144
2017-09-22,4144
2017-09-23,4144
2017-09-24,3957
2017-09-25,3957
2017-09-26,3957
2017-09-27,3957
2017-09-28,3770
2017-09-29,3770
2017-09-30,3770
2017-10-01,3595
2017-10-02,3595
2017-10-03,3595
2017-10-04,3595
2017-10-05,3421
2017-10-06,3421
2017-10-07,3421
2017-10-08,3367
2017-10-09,3367
2017-10-10,3367
2017-10-11,3367
2017-10-12,3226
2017-10-13,3226
2017-10-14,3226
2017-10-15,3226
2017-10-16,3073
2017-10-17,3073
2017-10-18,3073
2017-10-19,3073
2017-10-20,2926
2017-10-21,2926
2017-10-22,2926
2017-10-23,2786
2017-10-24,2786
2017-10-25,2786
2017-10-26,2652
2017-10-27,2652
2017-10-28,2652
2017-10-29,2652
2017-10-30,2522
2017-10-31,2522
2017-11-01,2522
2017-11-02,2522
2017-11-03,2407
2017-11-04,2407
2017-11-05,2407
2017-11-06,2374
2017-11-07,2374
2017-11-08,2374
2017-11-09,2374
2017-11-10,2480
2017-11-11,2480
2017-11-12,2480
2017-11-13,2480
2017-11-14,2559
2017-11-15,2559
2017-11-16,2559
2017-11-17,2559
2017-11-18,2652
2017-11-19,2652
2017-11-20,2652
2017-11-21,2778
2017-11-22,2778
2017-11-23,2778
2017-11-24,2778
2017-11-25,2773
2017-11-26,2773
2017-11-27,2773
2017-11-28,2773
2017-11-29,2648
2017-11-30,2648
2017-12-01,2648
2017-12-02,2648
2017-12-03,2636
2017-12-04,2636
2017-12-05,2636
2017-12-06,2636
2017-12-07,2540
2017-12-08,2540
2017-12-09,2540
2017-12-10,2422
2017-12-11,2422
2017-12-12,2422
2017-12-13,2301
2017-12-14,2301
2017-12-15,2187
2017-12-16,2187
2017-12-17,2187
2017-12-18,2078
2017-12-19,2078
2017-12-20,2078
2017-12-21,1978
2017-12-22,1978
2017-12-23,1978
2017-12-24,1883
2017-12-25,1883
2017-12-26,1883
2017-12-27,1793
2017-12-28,1793
2017-12-29,1793
2017-12-30,1706
2017-12-31,1706
2018-01-01,1706
2018-01-02,1706
2018-01-03,1623
2018-01-04,1623
2018-01-05,1623
2018-01-06,1545
2018-01-07,1545
2018-01-08,1545
2018-01-09,1471
2018-01-10,1471
2018-01-11,1471
2018-01-12,1402
2018-01-13,1402
2018-01-14,1402
2018-01-15,1335
2018-01-16,1335
2018-01-17,1335
2018-01-18,1270
2018-01-19,1270
2018-01-20,1270
2018-01-21,1270
2018-01-22,1209
2018-01-23,1209
2018-01-24,1154
2018-01-25,1154
2018-01-26,1154
2018-01-27,1101
2018-01-28,1101
2018-01-29,1048
2018-01-30,1048
2018-01-31,1048
2018-02-01,1007
2018-02-02,1007
2018-02-03,1007
2018-02-04,1013
2018-02-05,1013
2018-02-06,1013
2018-02-07,1016
2018-02-08,1016
2018-02-09,1016
2018-02-10,1016
2018-02-11,989
2018-02-12,989
2018-02-13,989
2018-02-14,989
2018-02-15,967
2018-02-16,967
2018-02-17,967
2018-02-18,967
2018-02-19,1013
2018-02-20,1013
2018-02-21,1013
2018-02-22,1013
2018-02-23,1042
2018-02-24,1042
2018-02-25,1042
2018-02-26,1047
2018-02-27,1047
2018-02-28,1047
2018-03-01,1055
2018-03-02,1055
2018-03-03,1055
2018-03-04,1029
2018-03-05,1029
2018-03-06,1029
2018-03-07,1040
2018-03-08,1040
2018-03-09,1040
2018-03-10,1040
2018-03-11,1060
2018-03-12,1060
2018-03-13,1060
2018-03-14,1091
2018-03-15,1091
2018-03-16,1091
2018-03-17,1091
2018-03-18,1140
2018-03-19,1140
2018-03-20,1140
2018-03-21,1140
2018-03-23,1194
2018-03-24,1194
2018-03-25,1242
2018-03-26,1242
2018-03-27,1242
2018-03-28,1283
2018-03-29,1283
2018-03-30,1283
2018-03-31,1242
2018-04-01,1242
2018-04-02,1242
2018-04-03,1251
2018-04-04,1251
2018-04-05,1251
2018-04-06,1239
2018-04-07,1239
2018-04-08,1239
2018-04-09,1239
2018-04-10,1276
2018-04-11,1276
2018-04-12,1276
2018-04-13,1337
2018-04-14,1337
2018-04-15,1337
2018-04-16,1337
2018-04-17,1387
2018-04-18,1387
2018-04-19,1387
2018-04-20,1387
2018-04-21,1452
2018-04-22,1452
2018-04-23,1452
2018-04-24,1452
2018-04-25,1525
2018-04-26,1525
2018-04-27,1525
2018-04-28,1602
2018-04-29,1602
2018-04-30,1602
2018-05-01,1679
2018-05-03,1679
2018-05-04,1679
2018-05-05,1681
2018-05-07,1681
2018-05-08,1681
2018-05-09,1648
2018-05-10,1648
2018-05-11,1648
2018-05-12,1627
2018-05-13,1627
2018-05-14,1627
2018-05-15,1627
2018-05-16,1602
2018-05-17,1602
2018-05-18,1602
2018-05-19,1634
2018-05-20,1634
2018-05-21,1634
2018-05-22,1634
2018-05-23,1715
2018-05-24,1715
2018-05-25,1715
2018-05-26,1801
2018-05-27,1801
2018-05-28,1801
2018-05-29,1892
2018-05-30,1892
2018-05-31,1892
2018-06-01,1981
2018-06-02,1981
2018-06-03,1981
2018-06-04,2079
2018-06-05,2079
2018-06-06,2159
2018-06-07,2159
2018-06-08,2159
2018-06-09,2105
2018-06-10,2105
2018-06-11,2105
2018-06-12,2032
2018-06-13,2032
2018-06-14,1935
2018-06-15,1935
2018-06-16,1935
2018-06-17,1866
2018-06-18,1866
2018-06-19,1866
2018-06-20,1866
2018-06-21,1846
2018-06-22,1846
2018-06-23,1846
2018-06-24,1846
2018-06-25,1885
2018-06-26,1885
2018-06-27,1885
2018-06-28,1885
2018-06-29,1881
2018-06-30,1881
2018-07-01,1881
2018-07-02,1864
2018-07-03,1864
2018-07-04,1864
2018-07-05,1864
2018-07-06,1952
2018-07-07,1952
2018-07-08,1952
2018-07-09,2036
2018-07-10,2036
2018-07-11,2036
2018-07-12,2036
2018-07-13,2036
2018-07-14,2074
2018-07-15,2074
2018-07-16,2074
2018-07-17,2137
2018-07-18,2137
2018-07-19,2137
2018-07-20,2172
2018-07-21,2172
2018-07-22,2254
2018-07-23,2254
2018-07-24,2332
2018-07-25,2332
2018-07-26,2332
2018-07-27,2340
2018-07-28,2340
2018-07-29,2340
2018-07-30,2358
2018-07-31,2358
2018-08-01,2358
2018-08-02,2411
2018-08-03,2411
2018-08-04,2411
2018-08-05,2474
2018-08-06,2474
2018-08-07,2474
2018-08-08,2455
2018-08-09,2455
2018-08-10,2455
2018-08-11,2375
2018-08-12,2375
2018-08-14,2434
2018-08-16,2483
2018-08-17,2483
2018-08-18,2483
2018-08-19,2577
2018-08-20,2577
2018-08-21,2577
2018-08-22,2535
2018-08-23,2535
2018-08-24,2535
2018-08-25,2457
2018-08-26,2457
2018-08-27,2457
2018-08-28,2450
2018-08-29,2450
2018-08-30,2450
2018-08-31,2492
2018-09-01,2492
2018-09-02,2492
2018-09-03,2595
2018-09-04,2595
2018-09-05,2673
2018-09-06,2673
2018-09-07,2673
2018-09-08,2654
2018-09-09,2654
2018-09-10,2654
2018-09-11,2524
2018-09-12,2524
2018-09-13,2524
2018-09-14,2444
2018-09-15,2444
2018-09-16,2444
2018-09-17,2510
2018-09-18,2510
2018-09-19,2510
2018-09-20,2585
2018-09-21,2585
2018-09-22,2585
2018-09-23,2703
2018-09-24,2703
2018-09-25,2703
2018-09-26,2838
2018-09-27,2838
2018-09-28,2838
2018-09-29,2953
2018-09-30,2953
2018-10-01,3078
2018-10-02,3078
2018-10-03,3232
2018-10-04,3232
2018-10-05,3232
2018-10-06,3394
2018-10-07,3394
2018-10-08,3562
2018-10-09,3562
2018-10-10,3740
2018-10-11,3740
2018-10-12,3740
2018-10-13,3925
2018-10-14,3925
2018-10-15,4122
2018-10-16,4122
2018-10-17,4267
2018-10-18,4267
2018-10-19,4476
2018-10-20,4476
2018-10-21,4476
2018-10-22,4671
2018-10-23,4671
2018-10-24,4905
2018-10-25,4905
2018-10-26,5076
2018-10-27,5076
2018-10-28,5311
2018-10-29,5311
2018-10-30,5311
2018-10-31,5403
2018-11-01,5403
2018-11-03,5298
2018-11-04,5112
2018-11-05,4878
2018-11-06,4878
2018-11-07,4681
2018-11-08,4681
2018-11-09,4599
2018-11-10,4599
2018-11-11,4418
2018-11-12,4418
2018-11-13,4365
2018-11-14,4365
2018-11-15,4488
2018-11-16,4488
2018-11-17,4494
2018-11-18,4494
2018-11-19,4539
2018-11-20,4539
2018-11-21,4672
2018-11-22,4672
2018-11-23,4906
2018-11-24,4906
2018-11-25,5148
2018-11-26,5148
2018-11-27,5406
2018-11-28,5406
2018-11-29,5643
2018-12-01,5846
2018-12-02,6118
2018-12-03,6118
2018-12-04,6424
2018-12-05,6735
2018-12-07,7051
2018-12-09,6935
2018-12-10,6588
2018-12-11,6588
2018-12-12,6271
2018-12-13,5970
2018-12-14,5970
2018-12-15,5682
2018-12-16,5440
2018-12-17,5440
2018-12-18,5310
2018-12-19,5310
2018-12-20,5142
2018-12-21,5142
2018-12-22,4977
2018-12-23,4835
2018-12-24,4835
2018-12-25,4593
2018-12-26,4593
2018-12-27,4363
2018-12-28,4363
2018-12-29,4144
2018-12-30,4144
2018-12-31,4073
2019-01-01,4073
2019-01-02,3909
2019-01-03,3909
2019-01-04,3810
2019-01-05,3810
2019-01-06,3976
2019-01-08,4175
2019-01-10,4247
2019-01-11,4247
2019-01-12,4433
2019-01-13,4433
2019-01-14,4598
2019-01-15,4598
2019-01-16,4827
2019-01-17,4827
2019-01-18,5069
2019-01-19,5308
2019-01-20,5532
2019-01-21,5532
2019-01-22,5602
2019-01-23,5602
2019-01-24,5760
2019-01-25,5879
2019-01-26,5879
2019-01-27,5764
2019-01-28,5887
2019-01-29,5767
2019-01-30,5728
2019-01-31,5728
2019-02-01,6015
2019-02-02,6015
2019-02-03,6316
2019-02-04,6316
2019-02-05,6586
2019-02-06,6586
2019-02-07,6802
2019-02-08,6802
2019-02-09,6664
2019-02-10,6739
2019-02-11,6905
2019-02-12,6905
2019-02-13,7208
2019-02-14,7208
2019-02-15,7402
2019-02-16,7359
2019-02-17,7359
2019-02-18,7066
2019-02-19,7066
2019-02-20,7149
2019-02-21,7268
2019-02-22,7268
2019-02-23,7038
2019-02-24,6868
2019-02-25,7056
2019-02-26,7056
2019-02-27,7292
2019-02-28,7292
2019-03-01,7209
2019-03-02,7209
2019-03-03,7079
2019-03-04,7216
2019-03-05,7249
2019-03-06,7167
2019-03-07,7167
2019-03-08,7086
2019-03-09,7086
2019-03-10,7038
2019-03-11,7038
2019-03-12,6832
2019-03-13,6832
2019-03-14,6783
2019-03-15,6783
2019-03-16,6684
2019-03-17,6653
2019-03-18,6653
2019-03-19,6647
2019-03-20,6505
2019-03-21,6350
2019-03-22,6350
2019-03-23,6218
2019-03-24,6111
2019-03-25,6111
2019-03-26,6365
2019-03-27,6365
