date_obj,Pirate%20bandana%20(blue) price
2016-03-01,3582
2016-03-02,3582
2016-03-03,3582
2016-03-04,3582
2016-03-05,3582
2016-03-06,3582
2016-03-07,3582
2016-03-08,3582
2016-03-09,3582
2016-03-10,3582
2016-03-11,3582
2016-03-12,3409
2016-03-13,3409
2016-03-14,3409
2016-03-15,3409
2016-03-16,3409
2016-03-17,3409
2016-03-18,3409
2016-03-19,3409
2016-03-20,3409
2016-03-21,3409
2016-03-22,3409
2016-03-23,3409
2016-03-24,3409
2016-03-25,3409
2016-03-26,3409
2016-03-27,3409
2016-03-28,3409
2016-03-29,3409
2016-03-30,3409
2016-03-31,3409
2016-04-01,3253
2016-04-02,3253
2016-04-03,3253
2016-04-04,3253
2016-04-05,3253
2016-04-06,3253
2016-04-07,3253
2016-04-08,3253
2016-04-09,3253
2016-04-10,3253
2016-04-11,3253
2016-04-12,3253
2016-04-13,3253
2016-04-14,3253
2016-04-15,3253
2016-04-16,3253
2016-04-17,3253
2016-04-18,3253
2016-04-19,3253
2016-04-20,3253
2016-04-21,3253
2016-04-22,3253
2016-04-23,3253
2016-04-24,3100
2016-04-25,3100
2016-04-26,3100
2016-04-27,3100
2016-04-28,3100
2016-04-29,3100
2016-04-30,3100
2016-05-01,3100
2016-05-02,3100
2016-05-03,3100
2016-05-04,3100
2016-05-05,3100
2016-05-06,3100
2016-05-07,3100
2016-05-08,3100
2016-05-09,3100
2016-05-10,3100
2016-05-11,3100
2016-05-12,3100
2016-05-13,3100
2016-05-14,2964
2016-05-15,2964
2016-05-16,2964
2016-05-17,2964
2016-05-18,2964
2016-05-19,2964
2016-05-20,2964
2016-05-21,2964
2016-05-22,2964
2016-05-23,2964
2016-05-24,2964
2016-05-25,2964
2016-05-26,2964
2016-05-27,2964
2016-05-28,2964
2016-05-29,2964
2016-05-30,2964
2016-05-31,2964
2016-06-01,2964
2016-06-02,2964
2016-06-03,2820
2016-06-04,2820
2016-06-05,2820
2016-06-06,2820
2016-06-07,2820
2016-06-08,2820
2016-06-09,2820
2016-06-10,2820
2016-06-11,2820
2016-06-12,2820
2016-06-13,2820
2016-06-14,2820
2016-06-15,2820
2016-06-16,2820
2016-06-17,2820
2016-06-18,2820
2016-06-19,2820
2016-06-20,2820
2016-06-21,2698
2016-06-22,2698
2016-06-23,2698
2016-06-24,2698
2016-06-25,2698
2016-06-26,2698
2016-06-27,2698
2016-06-28,2698
2016-06-29,2698
2016-06-30,2698
2016-07-01,2698
2016-07-02,2698
2016-07-03,2698
2016-07-04,2698
2016-07-05,2698
2016-07-06,2698
2016-07-07,2698
2016-07-08,2698
2016-07-09,2698
2016-07-10,2698
2016-07-11,2698
2016-07-13,2698
2016-07-14,2698
2016-07-15,2698
2016-07-16,2612
2016-07-17,2612
2016-07-18,2612
2016-07-19,2612
2016-07-20,2612
2016-07-21,2612
2016-07-22,2612
2016-07-23,2612
2016-07-24,2612
2016-07-25,2612
2016-07-26,2612
2016-07-27,2612
2016-07-28,2612
2016-07-29,2612
2016-07-30,2612
2016-07-31,2612
2016-08-01,2612
2016-08-02,2612
2016-08-03,2612
2016-08-04,2612
2016-08-05,2612
2016-08-06,2612
2016-08-07,2612
2016-08-08,2612
2016-08-09,2486
2016-08-10,2486
2016-08-11,2486
2016-08-12,2486
2016-08-13,2486
2016-08-14,2486
2016-08-15,2486
2016-08-16,2486
2016-08-17,2486
2016-08-18,2486
2016-08-19,2486
2016-08-20,2486
2016-08-21,2486
2016-08-22,2486
2016-08-23,2486
2016-08-24,2486
2016-08-25,2486
2016-08-26,2486
2016-08-27,2486
2016-08-28,2486
2016-08-29,2486
2016-08-30,2486
2016-08-31,2486
2016-09-01,2486
2016-09-02,2486
2016-09-03,2486
2016-09-04,2362
2016-09-05,2362
2016-09-06,2362
2016-09-07,2362
2016-09-08,2362
2016-09-09,2362
2016-09-10,2362
2016-09-11,2362
2016-09-12,2362
2016-09-13,2362
2016-09-14,2362
2016-09-15,2362
2016-09-16,2362
2016-09-17,2362
2016-09-18,2362
2016-09-19,2362
2016-09-20,2362
2016-09-21,2362
2016-09-22,2362
2016-09-23,2362
2016-09-24,2362
2016-09-25,2362
2016-09-26,2362
2016-09-27,2362
2016-09-28,2362
2016-09-29,2362
2016-09-30,2362
2016-10-01,2362
2016-10-02,2362
2016-10-03,2362
2016-10-04,2362
2016-10-05,2362
2016-10-06,2362
2016-10-07,2362
2016-10-08,2362
2016-10-09,2244
2016-10-10,2244
2016-10-11,2244
2016-10-12,2244
2016-10-13,2244
2016-10-14,2244
2016-10-15,2244
2016-10-16,2244
2016-10-17,2244
2016-10-18,2244
2016-10-19,2244
2016-10-20,2244
2016-10-21,2244
2016-10-22,2244
2016-10-23,2244
2016-10-24,2244
2016-10-25,2244
2016-10-26,2244
2016-10-27,2244
2016-10-28,2244
2016-10-29,2244
2016-10-30,2244
2016-10-31,2244
2016-11-01,2244
2016-11-02,2244
2016-11-03,2244
2016-11-04,2135
2016-11-05,2135
2016-11-06,2135
2016-11-07,2135
2016-11-08,2135
2016-11-09,2135
2016-11-10,2135
2016-11-11,2135
2016-11-12,2135
2016-11-13,2135
2016-11-14,2081
2016-11-15,2081
2016-11-16,2081
2016-11-17,2081
2016-11-18,2081
2016-11-19,2081
2016-11-20,2081
2016-11-21,2081
2016-11-22,2108
2016-11-23,2108
2016-11-24,2108
2016-11-25,2108
2016-11-26,2108
2016-11-27,2108
2016-11-28,2108
2016-11-29,2108
2016-11-30,2108
2016-12-01,2108
2016-12-02,2108
2016-12-03,2151
2016-12-04,2151
2016-12-05,2151
2016-12-06,2151
2016-12-07,2151
2016-12-08,2151
2016-12-09,2151
2016-12-10,2064
2016-12-11,2064
2016-12-12,2064
2016-12-13,2064
2016-12-14,2064
2016-12-15,2064
2016-12-16,2064
2016-12-17,2064
2016-12-18,2064
2016-12-19,2064
2016-12-20,2048
2016-12-21,2048
2016-12-22,2048
2016-12-23,2048
2016-12-24,2048
2016-12-25,2048
2016-12-26,2048
2016-12-27,2048
2016-12-28,2048
2016-12-29,2048
2016-12-30,2033
2016-12-31,2033
2017-01-01,2033
2017-01-02,2033
2017-01-03,2033
2017-01-04,2033
2017-01-05,2033
2017-01-06,2033
2017-01-07,2033
2017-01-08,1986
2017-01-09,1986
2017-01-10,1986
2017-01-11,1986
2017-01-12,1986
2017-01-13,1986
2017-01-14,1986
2017-01-15,1986
2017-01-16,1934
2017-01-17,1934
2017-01-18,1934
2017-01-19,1934
2017-01-20,1934
2017-01-21,1934
2017-01-22,1934
2017-01-23,1854
2017-01-24,1854
2017-01-25,1854
2017-01-26,1854
2017-01-27,1854
2017-01-28,1854
2017-01-29,1793
2017-01-30,1793
2017-01-31,1793
2017-02-01,1793
2017-02-02,1793
2017-02-03,1793
2017-02-04,1793
2017-02-05,1793
2017-02-06,1793
2017-02-07,1704
2017-02-08,1704
2017-02-09,1704
2017-02-10,1704
2017-02-11,1704
2017-02-12,1704
2017-02-13,1704
2017-02-14,1704
2017-02-15,1704
2017-02-16,1619
2017-02-17,1619
2017-02-18,1619
2017-02-19,1619
2017-02-20,1619
2017-02-21,1619
2017-02-22,1619
2017-02-23,1619
2017-02-24,1619
2017-02-25,1575
2017-02-26,1575
2017-02-27,1575
2017-02-28,1575
2017-03-01,1575
2017-03-02,1575
2017-03-03,1575
2017-03-04,1514
2017-03-05,1514
2017-03-06,1514
2017-03-07,1514
2017-03-08,1514
2017-03-09,1514
2017-03-10,1514
2017-03-11,1514
2017-03-12,1514
2017-03-13,1438
2017-03-14,1438
2017-03-15,1438
2017-03-16,1438
2017-03-17,1438
2017-03-18,1438
2017-03-19,1438
2017-03-20,1438
2017-03-21,1438
2017-03-22,1366
2017-03-23,1366
2017-03-24,1366
2017-03-25,1366
2017-03-26,1366
2017-03-27,1366
2017-03-28,1366
2017-03-29,1298
2017-03-30,1298
2017-03-31,1298
2017-04-01,1298
2017-04-02,1298
2017-04-03,1298
2017-04-04,1298
2017-04-05,1298
2017-04-06,1298
2017-04-07,1298
2017-04-08,1298
2017-04-09,1234
2017-04-10,1234
2017-04-11,1234
2017-04-12,1234
2017-04-13,1234
2017-04-14,1234
2017-04-15,1234
2017-04-16,1234
2017-04-17,1234
2017-04-18,1172
2017-04-19,1172
2017-04-20,1172
2017-04-21,1172
2017-04-22,1172
2017-04-23,1172
2017-04-24,1172
2017-04-25,1172
2017-04-26,1172
2017-04-27,1115
2017-04-28,1115
2017-04-29,1115
2017-04-30,1115
2017-05-01,1115
2017-05-02,1115
2017-05-03,1115
2017-05-04,1060
2017-05-05,1060
2017-05-06,1060
2017-05-07,1060
2017-05-08,1060
2017-05-09,1060
2017-05-10,1060
2017-05-11,1016
2017-05-12,1016
2017-05-13,1016
2017-05-14,1016
2017-05-15,1016
2017-05-16,1016
2017-05-17,1016
2017-05-18,1016
2017-05-19,1016
2017-05-20,983
2017-05-21,983
2017-05-22,983
2017-05-23,983
2017-05-24,983
2017-05-25,983
2017-05-26,983
2017-05-27,983
2017-05-28,983
2017-05-29,969
2017-05-30,969
2017-05-31,969
2017-06-01,969
2017-06-02,969
2017-06-03,969
2017-06-04,969
2017-06-05,969
2017-06-06,969
2017-06-07,969
2017-06-08,934
2017-06-09,934
2017-06-10,934
2017-06-11,934
2017-06-12,934
2017-06-13,934
2017-06-14,934
2017-06-15,934
2017-06-16,934
2017-06-17,895
2017-06-18,895
2017-06-19,895
2017-06-20,895
2017-06-21,895
2017-06-22,895
2017-06-23,895
2017-06-24,895
2017-06-25,895
2017-06-26,895
2017-06-27,850
2017-06-28,850
2017-06-29,850
2017-06-30,850
2017-07-01,850
2017-07-02,850
2017-07-03,850
2017-07-04,850
2017-07-05,850
2017-07-06,850
2017-07-07,850
2017-07-08,850
2017-07-09,850
2017-07-10,844
2017-07-11,844
2017-07-12,844
2017-07-13,844
2017-07-14,844
2017-07-15,844
2017-07-16,844
2017-07-17,844
2017-07-18,844
2017-07-19,844
2017-07-20,803
2017-07-21,803
2017-07-22,803
2017-07-23,803
2017-07-24,803
2017-07-25,803
2017-07-26,803
2017-07-27,803
2017-07-28,803
2017-07-29,803
2017-07-30,762
2017-07-31,762
2017-08-01,762
2017-08-02,762
2017-08-03,762
2017-08-04,762
2017-08-05,762
2017-08-06,762
2017-08-07,762
2017-08-08,762
2017-08-09,762
2017-08-10,762
2017-08-11,724
2017-08-12,724
2017-08-13,724
2017-08-14,724
2017-08-15,724
2017-08-16,724
2017-08-17,724
2017-08-18,724
2017-08-19,724
2017-08-20,694
2017-08-21,694
2017-08-22,694
2017-08-23,694
2017-08-24,694
2017-08-25,694
2017-08-26,694
2017-08-27,694
2017-08-28,694
2017-08-29,694
2017-08-30,694
2017-08-31,672
2017-09-01,672
2017-09-02,672
2017-09-03,672
2017-09-04,672
2017-09-05,672
2017-09-06,672
2017-09-07,672
2017-09-08,672
2017-09-09,672
2017-09-10,665
2017-09-11,665
2017-09-12,665
2017-09-13,665
2017-09-14,665
2017-09-15,665
2017-09-16,665
2017-09-17,665
2017-09-18,665
2017-09-19,665
2017-09-20,665
2017-09-21,650
2017-09-23,650
2017-09-24,650
2017-09-25,650
2017-09-26,650
2017-09-27,650
2017-09-28,650
2017-09-29,650
2017-09-30,645
2017-10-01,645
2017-10-02,645
2017-10-03,645
2017-10-04,645
2017-10-05,645
2017-10-06,645
2017-10-07,645
2017-10-08,645
2017-10-09,645
2017-10-10,645
2017-10-11,645
2017-10-12,645
2017-10-13,631
2017-10-14,631
2017-10-15,631
2017-10-16,631
2017-10-17,631
2017-10-18,631
2017-10-19,631
2017-10-20,631
2017-10-21,631
2017-10-22,631
2017-10-23,631
2017-10-24,631
2017-10-25,624
2017-10-26,624
2017-10-27,624
2017-10-28,624
2017-10-29,624
2017-10-30,624
2017-10-31,624
2017-11-01,624
2017-11-02,624
2017-11-03,624
2017-11-04,614
2017-11-05,614
2017-11-06,614
2017-11-07,614
2017-11-08,614
2017-11-09,614
2017-11-10,614
2017-11-11,614
2017-11-12,614
2017-11-13,614
2017-11-14,614
2017-11-15,614
2017-11-16,614
2017-11-17,587
2017-11-18,587
2017-11-19,587
2017-11-20,587
2017-11-21,587
2017-11-22,587
2017-11-23,587
2017-11-24,587
2017-11-25,587
2017-11-26,587
2017-11-27,587
2017-11-28,587
2017-11-29,594
2017-11-30,594
2017-12-01,594
2017-12-02,594
2017-12-03,594
2017-12-04,594
2017-12-05,594
2017-12-06,594
2017-12-07,594
2017-12-08,594
2017-12-09,594
2017-12-10,594
2017-12-11,594
2017-12-12,594
2017-12-13,594
2017-12-14,576
2017-12-15,576
2017-12-16,576
2017-12-17,576
2017-12-18,576
2017-12-19,576
2017-12-20,576
2017-12-21,576
2017-12-22,576
2017-12-23,576
2017-12-24,576
2017-12-25,572
2017-12-26,572
2017-12-27,572
2017-12-28,572
2017-12-29,572
2017-12-30,572
2017-12-31,572
2018-01-01,572
2018-01-02,572
2018-01-03,572
2018-01-04,554
2018-01-05,554
2018-01-06,554
2018-01-07,554
2018-01-08,554
2018-01-09,554
2018-01-10,554
2018-01-11,554
2018-01-12,554
2018-01-13,554
2018-01-14,542
2018-01-15,542
2018-01-16,542
2018-01-17,542
2018-01-18,542
2018-01-19,542
2018-01-20,542
2018-01-21,542
2018-01-22,542
2018-01-23,531
2018-01-24,531
2018-01-25,531
2018-01-26,531
2018-01-27,531
2018-01-28,524
2018-01-29,524
2018-01-31,524
2018-02-01,524
2018-02-02,524
2018-02-03,529
2018-02-04,529
2018-02-05,529
2018-02-06,529
2018-02-07,529
2018-02-08,513
2018-02-09,513
2018-02-10,513
2018-02-11,513
2018-02-12,525
2018-02-13,525
2018-02-14,525
2018-02-15,525
2018-02-16,525
2018-02-17,525
2018-02-18,528
2018-02-19,528
2018-02-20,528
2018-02-21,528
2018-02-22,528
2018-02-23,542
2018-02-24,542
2018-02-25,542
2018-02-26,542
2018-02-27,542
2018-03-01,524
2018-03-02,524
2018-03-03,524
2018-03-04,524
2018-03-05,524
2018-03-06,524
2018-03-07,529
2018-03-08,529
2018-03-09,529
2018-03-10,529
2018-03-11,529
2018-03-12,529
2018-03-13,506
2018-03-14,506
2018-03-15,506
2018-03-16,506
2018-03-17,506
2018-03-18,506
2018-03-19,480
2018-03-20,480
2018-03-21,480
2018-03-23,480
2018-03-24,480
2018-03-26,477
2018-03-27,477
2018-03-28,477
2018-03-29,477
2018-03-30,477
2018-03-31,477
2018-04-01,477
2018-04-02,477
2018-04-03,477
2018-04-04,477
2018-04-05,477
2018-04-06,477
2018-04-08,489
2018-04-09,489
2018-04-10,489
2018-04-11,489
2018-04-12,489
2018-04-13,489
2018-04-14,489
2018-04-15,504
2018-04-16,504
2018-04-17,504
2018-04-18,504
2018-04-19,504
2018-04-20,504
2018-04-21,504
2018-04-22,509
2018-04-23,509
2018-04-24,509
2018-04-25,509
2018-04-26,509
2018-04-27,509
2018-04-28,522
2018-04-29,522
2018-04-30,522
2018-05-01,522
2018-05-02,522
2018-05-03,522
2018-05-04,542
2018-05-05,542
2018-05-06,542
2018-05-07,542
2018-05-08,542
2018-05-09,542
2018-05-10,539
2018-05-11,539
2018-05-12,539
2018-05-13,539
2018-05-14,539
2018-05-15,539
2018-05-16,537
2018-05-17,537
2018-05-18,537
2018-05-19,537
2018-05-20,537
2018-05-21,549
2018-05-22,549
2018-05-23,549
2018-05-24,549
2018-05-25,549
2018-05-26,549
2018-05-27,549
2018-05-28,568
2018-05-29,568
2018-05-30,568
2018-05-31,568
2018-06-01,568
2018-06-02,580
2018-06-03,580
2018-06-04,580
2018-06-05,580
2018-06-06,580
2018-06-07,580
2018-06-08,562
2018-06-09,562
2018-06-10,562
2018-06-11,562
2018-06-12,562
2018-06-13,562
2018-06-14,544
2018-06-15,544
2018-06-16,544
2018-06-17,544
2018-06-18,544
2018-06-19,546
2018-06-20,546
2018-06-21,546
2018-06-22,546
2018-06-23,546
2018-06-24,546
2018-06-25,543
2018-06-26,543
2018-06-27,543
2018-06-28,543
2018-06-29,543
2018-06-30,543
2018-07-01,549
2018-07-02,549
2018-07-03,549
2018-07-04,549
2018-07-05,549
2018-07-06,549
2018-07-07,549
2018-07-08,549
2018-07-09,565
2018-07-10,565
2018-07-11,565
2018-07-12,565
2018-07-13,565
2018-07-14,565
2018-07-15,565
2018-07-16,565
2018-07-17,555
2018-07-18,555
2018-07-19,555
2018-07-20,555
2018-07-21,555
2018-07-22,555
2018-07-23,553
2018-07-24,553
2018-07-25,553
2018-07-26,553
2018-07-27,553
2018-07-28,537
2018-07-29,537
2018-07-30,537
2018-07-31,537
2018-08-01,537
2018-08-02,536
2018-08-03,536
2018-08-04,536
2018-08-05,536
2018-08-06,536
2018-08-07,535
2018-08-08,535
2018-08-09,535
2018-08-10,535
2018-08-11,535
2018-08-12,534
2018-08-14,534
2018-08-16,534
2018-08-17,534
2018-08-18,545
2018-08-19,545
2018-08-20,545
2018-08-21,545
2018-08-22,545
2018-08-23,563
2018-08-24,563
2018-08-25,563
2018-08-26,563
2018-08-27,563
2018-08-28,569
2018-08-29,569
2018-08-30,569
2018-08-31,569
2018-09-01,569
2018-09-02,575
2018-09-03,575
2018-09-04,575
2018-09-05,575
2018-09-06,575
2018-09-07,598
2018-09-08,598
2018-09-09,598
2018-09-10,598
2018-09-11,598
2018-09-12,598
2018-09-13,608
2018-09-14,608
2018-09-15,608
2018-09-16,608
2018-09-17,608
2018-09-18,635
2018-09-19,635
2018-09-20,635
2018-09-21,635
2018-09-22,635
2018-09-23,638
2018-09-24,638
2018-09-25,638
2018-09-26,638
2018-09-27,638
2018-09-28,641
2018-09-29,641
2018-09-30,641
2018-10-02,641
2018-10-03,616
2018-10-04,616
2018-10-05,616
2018-10-06,616
2018-10-07,616
2018-10-08,617
2018-10-09,617
2018-10-10,617
2018-10-11,617
2018-10-12,617
2018-10-13,617
2018-10-14,641
2018-10-15,641
2018-10-16,641
2018-10-17,641
2018-10-18,641
2018-10-19,621
2018-10-20,621
2018-10-21,621
2018-10-22,621
2018-10-23,621
2018-10-24,621
2018-10-25,589
2018-10-26,589
2018-10-27,589
2018-10-28,589
2018-10-29,589
2018-10-30,561
2018-10-31,561
2018-11-01,561
2018-11-03,569
2018-11-04,569
2018-11-05,569
2018-11-06,569
2018-11-07,569
2018-11-08,578
2018-11-09,578
2018-11-10,578
2018-11-11,578
2018-11-12,583
2018-11-13,583
2018-11-15,583
2018-11-16,592
2018-11-17,592
2018-11-18,592
2018-11-19,592
2018-11-20,604
2018-11-21,604
2018-11-22,604
2018-11-23,604
2018-11-24,627
2018-11-25,627
2018-11-26,627
2018-11-27,627
2018-11-28,624
2018-11-29,624
2018-12-01,633
2018-12-02,633
2018-12-03,633
2018-12-04,633
2018-12-05,633
2018-12-07,633
2018-12-09,646
2018-12-10,646
2018-12-11,646
2018-12-12,659
2018-12-13,659
2018-12-14,659
2018-12-15,649
2018-12-16,649
2018-12-17,649
2018-12-18,642
2018-12-19,642
2018-12-20,642
2018-12-21,642
2018-12-22,637
2018-12-23,637
2018-12-24,637
2018-12-25,650
2018-12-26,650
2018-12-27,650
2018-12-28,664
2018-12-29,664
2018-12-30,664
2018-12-31,636
2019-01-01,636
2019-01-02,636
2019-01-03,636
2019-01-04,604
2019-01-05,604
2019-01-06,596
2019-01-08,596
2019-01-10,612
2019-01-11,612
2019-01-12,596
2019-01-13,596
2019-01-14,596
2019-01-15,588
2019-01-16,588
2019-01-17,588
2019-01-18,569
2019-01-19,569
2019-01-20,576
2019-01-21,576
2019-01-22,576
2019-01-23,579
2019-01-24,579
2019-01-25,579
2019-01-26,598
2019-01-27,598
2019-01-28,598
2019-01-29,600
2019-01-30,600
2019-01-31,600
2019-02-01,573
2019-02-02,573
2019-02-03,573
2019-02-04,573
2019-02-05,544
2019-02-06,544
2019-02-07,521
2019-02-08,521
2019-02-09,521
2019-02-10,517
2019-02-11,517
2019-02-12,517
2019-02-13,517
2019-02-14,508
2019-02-15,508
2019-02-16,508
2019-02-17,519
2019-02-18,519
2019-02-19,519
2019-02-20,519
2019-02-21,493
2019-02-22,493
2019-02-23,493
2019-02-24,476
2019-02-25,476
2019-02-26,476
2019-02-27,486
2019-02-28,486
2019-03-01,486
2019-03-02,507
2019-03-03,507
2019-03-04,507
2019-03-05,517
2019-03-06,517
2019-03-07,517
2019-03-08,517
2019-03-09,491
2019-03-10,491
2019-03-11,491
2019-03-12,468
