date_obj,Sapphire%20necklace price
2015-11-17,1225
2015-11-18,1225
2015-11-19,1225
2015-11-20,1225
2015-11-21,1225
2015-11-22,1225
2015-11-23,1225
2015-11-24,1210
2015-11-25,1210
2015-11-26,1210
2015-11-27,1210
2015-11-28,1210
2015-11-29,1259
2015-11-30,1259
2015-12-01,1259
2015-12-02,1259
2015-12-03,1259
2015-12-04,1259
2015-12-05,1259
2015-12-06,1313
2015-12-07,1313
2015-12-08,1313
2015-12-09,1313
2015-12-10,1313
2015-12-11,1313
2015-12-12,1313
2015-12-13,1373
2015-12-14,1373
2015-12-15,1373
2015-12-16,1373
2015-12-17,1373
2015-12-18,1373
2015-12-19,1373
2015-12-20,1440
2015-12-21,1440
2015-12-22,1440
2015-12-23,1440
2015-12-24,1440
2015-12-25,1440
2015-12-26,1440
2015-12-27,1509
2015-12-28,1509
2015-12-29,1509
2015-12-30,1509
2015-12-31,1509
2016-01-01,1509
2016-01-02,1566
2016-01-03,1566
2016-01-04,1566
2016-01-05,1566
2016-01-06,1566
2016-01-07,1566
2016-01-08,1592
2016-01-09,1592
2016-01-10,1592
2016-01-11,1592
2016-01-12,1592
2016-01-13,1592
2016-01-14,1657
2016-01-15,1657
2016-01-16,1657
2016-01-17,1657
2016-01-18,1657
2016-01-19,1690
2016-01-20,1690
2016-01-21,1690
2016-01-22,1690
2016-01-23,1690
2016-01-24,1690
2016-01-25,1745
2016-01-26,1745
2016-01-27,1745
2016-01-28,1745
2016-01-29,1745
2016-01-30,1813
2016-01-31,1813
2016-02-01,1813
2016-02-02,1813
2016-02-03,1894
2016-02-04,1894
2016-02-05,1894
2016-02-06,1894
2016-02-07,1894
2016-02-08,1894
2016-02-09,1946
2016-02-10,1946
2016-02-11,1946
2016-02-12,1946
2016-02-13,2032
2016-02-14,2032
2016-02-15,2032
2016-02-16,2032
2016-02-17,2032
2016-02-18,2108
2016-02-19,2108
2016-02-20,2108
2016-02-21,2200
2016-02-22,2200
2016-02-23,2200
2016-02-24,2200
2016-02-25,2295
2016-02-26,2295
2016-02-27,2295
2016-02-28,2295
2016-02-29,2381
2016-03-01,2381
2016-03-02,2381
2016-03-03,2381
2016-03-04,2381
2016-03-05,2381
2016-03-06,2283
2016-03-07,2283
2016-03-08,2283
2016-03-09,2283
2016-03-10,2283
2016-03-11,2283
2016-03-12,2176
2016-03-13,2176
2016-03-14,2176
2016-03-15,2176
2016-03-16,2176
2016-03-17,2176
2016-03-18,2176
2016-03-19,2070
2016-03-20,2070
2016-03-21,2070
2016-03-22,2070
2016-03-23,2070
2016-03-24,2070
2016-03-25,1967
2016-03-26,1967
2016-03-27,1967
2016-03-28,1967
2016-03-29,1967
2016-03-30,1967
2016-03-31,1903
2016-04-01,1903
2016-04-02,1903
2016-04-03,1903
2016-04-04,1903
2016-04-05,1903
2016-04-06,1815
2016-04-07,1815
2016-04-08,1815
2016-04-09,1815
2016-04-10,1815
2016-04-11,1815
2016-04-12,1727
2016-04-13,1727
2016-04-14,1727
2016-04-15,1727
2016-04-16,1727
2016-04-17,1698
2016-04-18,1698
2016-04-19,1698
2016-04-20,1698
2016-04-21,1698
2016-04-22,1698
2016-04-23,1677
2016-04-24,1677
2016-04-25,1677
2016-04-26,1677
2016-04-27,1677
2016-04-28,1677
2016-04-29,1608
2016-04-30,1608
2016-05-01,1608
2016-05-02,1608
2016-05-03,1608
2016-05-04,1577
2016-05-05,1577
2016-05-06,1577
2016-05-07,1577
2016-05-08,1577
2016-05-09,1577
2016-05-10,1521
2016-05-11,1521
2016-05-12,1521
2016-05-13,1521
2016-05-14,1521
2016-05-15,1500
2016-05-16,1500
2016-05-17,1500
2016-05-18,1500
2016-05-19,1500
2016-05-22,1561
2016-05-23,1561
2016-05-24,1619
2016-05-25,1619
2016-05-26,1619
2016-05-27,1619
2016-05-28,1668
2016-05-29,1668
2016-05-30,1668
2016-05-31,1668
2016-06-01,1703
2016-06-02,1703
2016-06-03,1703
2016-06-04,1703
2016-06-05,1703
2016-06-06,1739
2016-06-07,1739
2016-06-08,1739
2016-06-09,1739
2016-06-10,1739
2016-06-11,1660
2016-06-12,1660
2016-06-13,1660
2016-06-14,1660
2016-06-15,1660
2016-06-16,1628
2016-06-17,1628
2016-06-18,1628
2016-06-19,1628
2016-06-20,1628
2016-06-21,1597
2016-06-22,1597
2016-06-23,1597
2016-06-24,1597
2016-06-25,1597
2016-06-26,1575
2016-06-27,1575
2016-06-28,1575
2016-06-29,1575
2016-06-30,1575
2016-07-01,1564
2016-07-02,1564
2016-07-03,1564
2016-07-04,1564
2016-07-05,1564
2016-07-06,1530
2016-07-07,1530
2016-07-08,1530
2016-07-09,1564
2016-07-10,1564
2016-07-11,1564
2016-07-12,1563
2016-07-13,1563
2016-07-14,1563
2016-07-15,1563
2016-07-16,1522
2016-07-17,1522
2016-07-18,1522
2016-07-23,1502
2016-07-24,1502
2016-07-25,1502
2016-07-26,1503
2016-07-27,1503
2016-07-28,1503
2016-07-29,1503
2016-07-30,1503
2016-07-31,1478
2016-08-01,1478
2016-08-02,1478
2016-08-03,1478
2016-08-04,1478
2016-08-05,1475
2016-08-06,1475
2016-08-07,1475
2016-08-08,1475
2016-08-09,1475
2016-08-10,1493
2016-08-11,1493
2016-08-12,1493
2016-08-13,1493
2016-08-14,1493
2016-08-15,1560
2016-08-16,1560
2016-08-17,1560
2016-08-18,1560
2016-08-19,1632
2016-08-20,1632
2016-08-21,1632
2016-08-22,1703
2016-08-23,1703
2016-08-24,1703
2016-08-25,1703
2016-08-26,1703
2016-08-28,1784
2016-08-31,1784
2016-09-01,1833
2016-09-02,1833
2016-09-03,1833
2016-09-04,1833
2016-09-05,1833
2016-09-06,1833
2016-09-07,1844
2016-09-08,1844
2016-09-09,1844
2016-09-10,1844
2016-09-11,1844
2016-09-12,1915
2016-09-13,1915
2016-09-14,1915
2016-09-15,1915
2016-09-16,1915
2016-09-17,1915
2016-09-18,1861
2016-09-19,1861
2016-09-20,1861
2016-09-21,1861
2016-09-22,1861
2016-09-23,1861
2016-09-24,1861
2016-09-25,1774
2016-09-26,1774
2016-09-27,1774
2016-09-28,1774
2016-09-29,1774
2016-09-30,1774
2016-10-01,1774
2016-10-02,1774
2016-10-03,1696
2016-10-04,1696
2016-10-05,1696
2016-10-06,1696
2016-10-07,1696
2016-10-08,1696
2016-10-09,1696
2016-10-10,1696
2016-10-11,1630
2016-10-12,1630
2016-10-13,1630
2016-10-14,1630
2016-10-15,1630
2016-10-16,1630
2016-10-17,1630
2016-10-18,1630
2016-10-19,1557
2016-10-20,1557
2016-10-21,1557
2016-10-22,1557
2016-10-23,1557
2016-10-24,1557
2016-10-25,1557
2016-10-26,1578
2016-10-27,1578
2016-10-28,1578
2016-10-29,1578
2016-10-30,1578
2016-10-31,1636
2016-11-01,1636
2016-11-02,1636
2016-11-03,1636
2016-11-04,1636
2016-11-05,1636
2016-11-06,1636
2016-11-07,1620
2016-11-08,1620
2016-11-09,1620
2016-11-10,1620
2016-11-11,1620
2016-11-12,1620
2016-11-13,1620
2016-11-14,1616
2016-12-08,1712
2016-12-09,1712
2016-12-10,1712
2016-12-11,1638
2016-12-12,1638
2016-12-13,1638
2016-12-14,1638
2016-12-15,1638
2016-12-16,1638
2016-12-17,1588
2016-12-18,1588
2016-12-19,1588
2016-12-20,1588
2016-12-21,1588
2016-12-22,1605
2016-12-23,1605
2016-12-24,1605
2016-12-25,1605
2016-12-26,1667
2016-12-27,1667
2016-12-28,1667
2016-12-29,1667
2016-12-30,1667
2016-12-31,1627
2017-01-01,1627
2017-01-02,1627
2017-01-03,1627
2017-01-04,1627
2017-01-05,1610
2017-01-06,1610
2017-01-07,1610
2017-01-08,1610
2017-01-09,1610
2017-01-10,1561
2017-01-11,1561
2017-01-12,1561
2017-01-13,1561
2017-01-14,1561
2017-01-15,1564
2017-01-16,1564
2017-01-17,1564
2017-01-18,1564
2017-01-19,1564
2017-01-20,1592
2017-01-21,1592
2017-01-22,1592
2017-01-27,1566
2017-01-28,1566
2017-01-29,1539
2017-01-30,1539
2017-01-31,1539
2017-02-01,1539
2017-02-02,1539
2017-02-03,1502
2017-02-04,1502
2017-02-05,1502
2017-02-06,1502
2017-02-07,1502
2017-02-08,1506
2017-02-09,1506
2017-02-10,1506
2017-02-11,1506
2017-02-12,1506
2017-02-13,1519
2017-02-14,1519
2017-02-15,1519
2017-02-16,1519
2017-02-18,1520
2017-02-19,1520
2017-02-20,1520
2017-02-21,1520
2017-02-22,1540
2017-02-23,1540
2017-02-24,1540
2017-02-25,1540
2017-02-26,1540
2017-02-27,1564
2017-02-28,1564
2017-03-01,1564
2017-03-02,1564
2017-03-03,1564
2017-03-04,1583
2017-03-05,1583
2017-03-06,1583
2017-03-07,1583
2017-03-08,1583
2017-03-09,1583
2017-03-10,1606
2017-03-11,1606
2017-03-12,1606
2017-03-13,1606
2017-03-14,1616
2017-03-15,1616
2017-03-16,1616
2017-03-17,1616
2017-03-18,1682
2017-03-19,1682
2017-03-20,1682
2017-03-21,1655
2017-03-22,1655
2017-03-23,1655
2017-03-24,1655
2017-03-25,1655
2017-03-26,1593
2017-03-27,1593
2017-03-28,1593
2017-03-29,1593
2017-03-30,1593
2017-03-31,1571
2017-04-01,1571
2017-04-02,1571
2017-04-03,1571
2017-04-04,1571
2017-04-12,1572
2017-04-13,1572
2017-04-14,1562
2017-04-15,1562
2017-04-16,1562
2017-04-17,1562
2017-04-18,1526
2017-04-19,1526
2017-04-20,1526
2017-04-21,1526
2017-04-22,1526
2017-04-23,1506
2017-04-24,1506
2017-04-25,1506
2017-04-26,1506
2017-04-27,1506
2017-04-28,1467
2017-04-29,1467
2017-04-30,1467
2017-05-01,1467
2017-05-02,1467
2017-05-03,1437
2017-05-04,1437
2017-05-05,1437
2017-05-06,1437
2017-05-07,1437
2017-05-08,1443
2017-05-09,1443
2017-05-10,1443
2017-05-11,1443
2017-05-12,1443
2017-05-13,1473
2017-05-14,1473
2017-05-15,1473
2017-05-16,1473
2017-05-17,1473
2017-05-18,1473
2017-05-19,1473
2017-05-20,1465
2017-05-21,1465
2017-05-22,1465
2017-05-23,1465
2017-05-24,1465
2017-05-25,1465
2017-05-26,1459
2017-05-27,1459
2017-05-28,1459
2017-05-29,1459
2017-05-30,1459
2017-05-31,1405
2017-06-01,1405
2017-06-02,1405
2017-06-03,1405
2017-06-06,1342
2017-06-07,1342
2017-06-08,1342
2017-06-09,1284
2017-06-10,1284
2017-06-11,1284
2017-06-12,1284
2017-06-13,1223
2017-06-14,1223
2017-06-15,1223
2017-06-16,1223
2017-06-17,1223
2017-06-18,1167
2017-06-19,1167
2017-06-20,1167
2017-06-21,1167
2017-06-22,1167
2017-06-23,1110
2017-06-24,1110
2017-06-25,1110
2017-06-26,1110
2017-06-27,1055
2017-06-28,1055
2017-06-29,1055
2017-06-30,1055
2017-07-01,1055
2017-07-02,1004
2017-07-03,1004
2017-07-04,1004
2017-07-05,1004
2017-07-06,956
2017-07-07,956
2017-07-08,956
2017-07-13,910
2017-07-14,910
2017-07-15,868
2017-07-16,868
2017-07-17,868
2017-07-18,868
2017-07-19,868
2017-07-20,826
2017-07-21,826
2017-07-22,826
2017-07-23,826
2017-07-24,826
2017-07-25,787
2017-07-26,787
2017-07-27,787
2017-07-28,787
2017-07-29,787
2017-07-30,747
2017-07-31,747
2017-08-01,747
2017-08-02,747
2017-08-03,747
2017-08-04,747
2017-08-05,709
2017-08-06,709
2017-08-09,709
2017-08-10,676
2017-08-11,676
2017-08-12,676
2017-08-13,676
2017-08-14,676
2017-08-15,673
2017-08-17,673
2017-08-18,673
2017-08-19,673
2017-08-20,654
2017-08-21,654
2017-08-22,654
2017-08-23,654
2017-08-24,654
2017-08-25,654
2017-08-26,644
2017-08-27,644
2017-08-28,644
2017-08-29,644
2017-08-30,644
2017-08-31,659
2017-09-01,659
2017-09-02,659
2017-09-03,659
2017-09-04,659
2017-09-05,661
2017-09-06,661
2017-09-07,661
2017-09-08,661
2017-09-09,661
2017-09-10,662
2017-09-11,662
2017-09-12,662
2017-09-13,662
2017-09-14,662
2017-09-15,662
2017-09-16,646
2017-09-17,646
2017-09-19,646
2017-09-20,646
2017-09-21,630
2017-09-22,630
2017-09-23,630
2017-09-24,630
2017-09-25,630
2017-09-26,630
2017-09-27,629
2017-09-28,629
2017-09-29,629
2017-09-30,629
2017-10-01,629
2017-10-02,632
2017-10-03,632
2017-10-04,632
2017-10-05,632
2017-10-06,632
2017-10-07,632
2017-10-08,632
2017-10-09,619
2017-10-10,619
2017-10-11,619
2017-10-12,619
2017-10-13,619
2017-10-14,619
2017-10-15,608
2017-10-16,608
2017-10-17,608
2017-10-18,608
2017-10-19,608
2017-10-20,608
2017-10-21,621
2017-10-22,621
2017-10-23,621
2017-10-24,621
2017-10-25,621
2017-10-26,621
2017-10-27,635
2017-10-28,635
2017-10-29,635
2017-10-30,635
2017-10-31,635
2017-11-01,635
2017-11-02,635
2017-11-03,607
2017-11-04,607
2017-11-05,607
2017-11-06,607
2017-11-07,607
2017-11-08,607
2017-11-09,616
2017-11-10,616
2017-11-11,616
2017-11-12,616
2017-11-13,616
2017-11-14,616
2017-11-15,616
2017-11-16,612
2017-11-17,612
2017-11-18,612
2017-11-19,612
2017-11-20,612
2017-11-21,638
2017-11-22,638
2017-11-23,638
2017-11-24,638
2017-11-25,638
2017-11-26,638
2017-11-27,641
2017-11-28,641
2017-11-29,641
2017-11-30,641
2017-12-01,641
2017-12-02,641
2017-12-03,651
2017-12-04,651
2017-12-05,651
2017-12-06,651
2017-12-07,651
2017-12-08,651
2017-12-09,674
2017-12-10,674
2017-12-11,674
2017-12-12,674
2017-12-13,674
2017-12-14,674
2017-12-15,678
2017-12-16,678
2017-12-17,678
2017-12-18,678
2017-12-19,678
2017-12-20,694
2017-12-21,694
2017-12-22,694
2017-12-23,694
2017-12-24,694
2017-12-25,694
2017-12-26,717
2017-12-27,717
2017-12-28,717
2017-12-29,717
2017-12-30,717
2017-12-31,748
2018-01-01,748
2018-01-02,748
2018-01-03,748
2018-01-04,748
2018-01-05,747
2018-01-06,747
2018-01-07,747
2018-01-08,747
2018-01-09,747
2018-01-10,747
2018-01-11,734
2018-01-12,734
2018-01-13,734
2018-01-14,734
2018-01-15,734
2018-01-16,711
2018-01-17,711
2018-01-18,711
2018-01-19,711
2018-01-20,711
2018-01-21,719
2018-01-22,719
2018-01-23,719
2018-01-24,719
2018-01-25,736
2018-01-26,736
2018-01-27,736
2018-01-28,736
2018-01-29,735
2018-01-30,735
2018-02-01,735
2018-02-02,735
2018-02-03,749
2018-02-04,749
2018-02-05,749
2018-02-06,749
2018-02-07,763
2018-02-08,763
2018-02-09,763
2018-02-10,763
2018-02-11,763
2018-02-12,745
2018-02-13,745
2018-02-14,745
2018-02-15,745
2018-02-16,745
2018-02-17,750
2018-02-18,750
2018-02-19,750
2018-02-20,750
2018-02-21,758
2018-02-22,758
2018-02-23,758
2018-02-24,758
2018-02-25,783
2018-02-26,783
2018-02-27,783
2018-02-28,783
2018-03-01,783
2018-03-02,769
2018-03-03,769
2018-03-04,769
2018-03-05,769
2018-03-06,782
2018-03-07,782
2018-03-08,782
2018-03-09,782
2018-03-10,782
2018-03-11,767
2018-03-12,767
2018-03-13,767
2018-03-14,767
2018-03-15,767
2018-03-16,759
2018-03-17,759
2018-03-18,759
2018-03-19,759
2018-03-20,741
2018-03-21,741
2018-03-23,741
2018-03-24,741
2018-03-26,738
2018-03-27,738
2018-03-28,738
2018-03-29,738
2018-03-30,730
2018-03-31,730
2018-04-01,730
2018-04-02,730
2018-04-03,742
2018-04-04,742
2018-04-05,742
2018-04-06,742
2018-04-08,764
2018-04-09,764
2018-04-10,764
2018-04-11,764
2018-04-12,766
2018-04-13,766
2018-04-14,766
2018-04-15,766
2018-04-16,766
2018-04-17,780
2018-04-18,780
2018-04-19,780
2018-04-20,780
2018-04-21,780
2018-04-22,780
2018-04-23,780
2018-04-24,780
2018-04-25,780
2018-04-26,780
2018-04-27,808
2018-04-28,808
2018-04-29,808
2018-04-30,808
2018-05-01,823
2018-05-02,823
2018-05-03,823
2018-05-04,823
2018-05-05,823
2018-05-06,823
2018-05-07,793
2018-05-08,793
2018-05-09,793
2018-05-10,793
2018-05-11,793
2018-05-12,770
2018-05-13,770
2018-05-14,770
2018-05-15,770
2018-05-16,770
2018-05-17,787
2018-05-18,787
2018-05-19,787
2018-05-20,787
2018-05-21,821
2018-05-22,821
2018-05-23,821
2018-05-24,821
2018-05-25,821
2018-05-26,846
2018-05-27,846
2018-05-28,846
2018-05-29,846
2018-05-30,884
2018-05-31,884
2018-06-01,884
2018-06-02,884
2018-06-03,905
2018-06-04,905
2018-06-05,905
2018-06-06,905
2018-06-07,915
2018-06-08,915
2018-06-09,915
2018-06-10,915
2018-06-11,891
2018-06-12,891
2018-06-13,891
2018-06-14,891
2018-06-15,884
2018-06-16,884
2018-06-17,884
2018-06-18,884
2018-06-19,855
2018-06-20,855
2018-06-21,855
2018-06-22,855
2018-06-23,855
2018-06-24,814
2018-06-25,814
2018-06-26,814
2018-06-27,814
2018-06-28,814
2018-06-29,797
2018-06-30,797
2018-07-01,797
2018-07-02,797
2018-07-03,797
2018-07-04,786
2018-07-05,786
2018-07-06,786
2018-07-07,786
2018-07-08,786
2018-07-09,802
2018-07-10,802
2018-07-11,802
2018-07-12,802
2018-07-13,802
2018-07-14,802
2018-07-15,833
2018-07-16,833
2018-07-17,833
2018-07-18,833
2018-07-19,848
2018-07-20,848
2018-07-21,848
2018-07-22,848
2018-07-23,850
2018-07-24,850
2018-07-25,850
2018-07-26,850
2018-07-27,887
2018-07-28,887
2018-07-29,887
2018-07-30,887
2018-07-31,898
2018-08-01,898
2018-08-02,898
2018-08-03,898
2018-08-04,938
2018-08-05,938
2018-08-06,938
2018-08-07,938
2018-08-08,965
2018-08-09,965
2018-08-10,965
2018-08-11,965
2018-08-12,939
2018-08-14,939
2018-08-16,915
2018-08-17,915
2018-08-18,915
2018-08-19,915
2018-08-20,898
2018-08-21,898
2018-08-22,898
2018-08-23,898
2018-08-24,896
2018-08-25,896
2018-08-26,896
2018-08-27,896
2018-08-28,889
2018-08-29,889
2018-08-30,889
2018-08-31,889
2018-09-01,909
2018-09-02,909
2018-09-03,909
2018-09-04,936
2018-09-05,936
2018-09-06,936
2018-09-07,936
2018-09-08,921
2018-09-09,921
2018-09-10,921
2018-09-11,921
2018-09-12,895
2018-09-13,895
2018-09-14,895
2018-09-15,871
2018-09-16,871
2018-09-17,871
2018-09-18,871
2018-09-19,886
2018-09-20,886
2018-09-21,886
2018-09-22,905
2018-09-23,905
2018-09-24,905
2018-09-25,905
2018-09-26,907
2018-09-27,907
2018-09-28,907
2018-09-29,907
2018-09-30,896
2018-10-02,896
2018-10-03,900
2018-10-04,900
2018-10-05,900
2018-10-06,876
2018-10-07,876
2018-10-08,876
2018-10-09,876
2018-10-10,860
2018-10-11,860
2018-10-12,860
2018-10-13,860
2018-10-14,840
2018-10-15,840
2018-10-16,840
2018-10-17,840
2018-10-18,869
2018-10-19,869
2018-10-20,869
2018-10-21,869
2018-10-22,888
2018-10-23,888
2018-10-24,888
2018-10-25,888
2018-10-26,906
2018-10-27,906
2018-10-28,906
2018-10-29,874
2018-10-30,874
2018-10-31,874
2018-11-01,853
2018-11-03,851
2018-11-04,851
2018-11-05,849
2018-11-06,849
2018-11-07,838
2018-11-08,838
2018-11-09,830
2018-11-10,806
2018-11-11,806
2018-11-12,781
2018-11-13,781
2018-11-14,781
2018-11-15,779
2018-11-16,782
2018-11-17,782
2018-11-18,770
2018-11-19,770
2018-11-20,758
2018-11-21,758
2018-11-22,724
2018-11-23,724
2018-11-24,689
2018-11-25,676
2018-11-26,676
2018-11-27,693
2018-11-28,693
2018-11-29,700
2018-12-01,707
2018-12-02,692
2018-12-03,692
2018-12-04,717
2018-12-05,717
2018-12-07,726
2018-12-09,715
2018-12-10,723
2018-12-11,723
2018-12-12,696
2018-12-13,696
2018-12-14,672
2018-12-15,672
2018-12-16,677
2018-12-17,677
2018-12-18,699
2018-12-19,699
2018-12-20,705
2018-12-21,705
2018-12-22,701
2018-12-23,701
2018-12-24,701
2018-12-25,701
2018-12-26,701
2018-12-27,688
2018-12-28,688
2018-12-29,682
2018-12-30,682
2018-12-31,680
2019-01-01,680
2019-01-02,661
2019-01-03,661
2019-01-04,660
2019-01-05,660
2019-01-06,664
2019-01-08,676
2019-01-10,670
2019-01-11,670
2019-01-12,638
2019-01-13,638
2019-01-14,608
2019-01-15,608
2019-01-16,591
2019-01-17,591
2019-01-18,604
2019-01-19,604
2019-01-20,615
2019-01-21,615
2019-01-22,632
2019-01-23,632
2019-01-24,635
2019-01-25,635
2019-01-26,633
2019-01-27,633
2019-01-28,616
2019-01-29,616
2019-01-30,619
2019-01-31,619
2019-02-01,617
2019-02-02,617
2019-02-03,607
2019-02-04,607
2019-02-05,622
2019-02-06,622
2019-02-07,644
2019-02-08,644
2019-02-09,674
2019-02-10,674
2019-02-11,673
2019-02-12,673
2019-02-13,660
2019-02-14,660
2019-02-15,651
2019-02-16,651
2019-02-17,651
2019-02-18,653
2019-02-19,653
2019-02-20,653
2019-02-21,666
2019-02-22,666
2019-02-23,654
2019-02-24,654
2019-02-25,630
2019-02-26,630
2019-02-27,630
2019-02-28,630
2019-03-01,616
2019-03-02,616
2019-03-03,609
2019-03-04,609
2019-03-05,592
2019-03-06,592
2019-03-07,605
2019-03-08,605
2019-03-09,605
2019-03-10,624
2019-03-11,624
2019-03-12,632
2019-03-13,632
2019-03-14,650
2019-03-15,650
2019-03-16,650
2019-03-17,672
2019-03-18,672
2019-03-19,672
2019-03-20,666
2019-03-21,666
2019-03-22,666
2019-03-23,651
2019-03-24,651
2019-03-25,651
2019-03-26,658
2019-03-27,658
2019-03-28,658
2019-03-29,685
2019-03-30,685
2019-03-31,685
2019-04-01,687
2019-04-02,687
2019-04-03,687
2019-04-04,670
2019-04-05,670
2019-04-06,670
2019-04-07,654
2019-04-08,654
2019-04-09,654
2019-04-10,670
2019-04-11,670
2019-04-12,675
2019-04-13,675
2019-04-14,662
2019-04-15,662
2019-04-16,632
2019-04-17,632
2019-04-18,615
2019-04-19,615
2019-04-20,614
2019-04-21,614
2019-04-22,628
2019-04-23,628
2019-04-24,632
2019-04-25,632
2019-04-26,649
2019-04-27,649
2019-04-28,649
2019-04-29,647
2019-04-30,647
2019-05-01,647
2019-05-02,667
2019-05-03,667
2019-05-04,681
2019-05-05,681
2019-05-06,681
2019-05-07,671
2019-05-08,671
2019-05-09,671
2019-05-10,683
2019-05-11,683
2019-05-12,683
2019-05-13,674
2019-05-14,674
2019-05-15,674
2019-05-16,670
2019-05-17,670
2019-05-18,670
2019-05-19,683
2019-05-20,683
2019-05-21,683
2019-05-22,695
2019-05-23,695
2019-05-24,695
2019-05-25,704
2019-05-26,704
2019-05-27,704
2019-05-28,687
2019-05-29,687
2019-05-30,687
2019-05-31,692
2019-06-01,692
2019-06-02,692
2019-06-03,693
2019-06-04,693
2019-06-05,693
2019-06-06,686
2019-06-07,686
2019-06-08,686
2019-06-09,682
2019-06-10,682
2019-06-11,682
2019-06-12,682
2019-06-13,699
2019-06-14,699
2019-06-15,699
2019-06-16,705
2019-06-17,705
2019-06-18,705
2019-06-19,705
