date_obj,Wood%20camo%20top price
2016-02-29,10079
2016-03-01,10079
2016-03-02,10079
2016-03-03,10079
2016-03-04,10079
2016-03-05,10079
2016-03-06,10015
2016-03-07,10015
2016-03-08,10015
2016-03-09,10015
2016-03-10,10015
2016-03-11,10015
2016-03-12,10015
2016-03-13,10015
2016-03-14,10015
2016-03-15,10015
2016-03-16,10015
2016-03-17,10015
2016-03-18,10015
2016-03-19,10015
2016-03-20,10015
2016-03-21,10015
2016-03-22,10015
2016-03-23,10015
2016-03-24,10015
2016-03-25,10015
2016-03-26,10015
2016-03-27,10015
2016-03-28,10015
2016-03-29,10093
2016-03-30,10093
2016-03-31,10093
2016-04-01,10093
2016-04-02,10093
2016-04-03,10093
2016-04-04,10093
2016-04-05,10093
2016-04-06,10093
2016-04-07,10093
2016-04-08,10093
2016-04-09,10093
2016-04-10,10093
2016-04-11,10093
2016-04-12,10093
2016-04-13,10093
2016-04-14,10093
2016-04-15,10093
2016-04-16,10093
2016-04-17,10093
2016-04-18,10093
2016-04-19,10093
2016-04-20,10093
2016-04-21,10204
2016-04-22,10204
2016-04-23,10204
2016-04-24,10204
2016-04-25,10204
2016-04-26,10204
2016-04-27,10204
2016-04-28,10204
2016-04-29,10204
2016-04-30,10204
2016-05-01,10204
2016-05-02,10204
2016-05-03,10204
2016-05-04,10204
2016-05-05,10204
2016-05-06,10204
2016-05-07,10204
2016-05-08,10204
2016-05-09,10204
2016-05-10,10204
2016-05-11,10204
2016-05-12,10267
2016-05-13,10267
2016-05-14,10267
2016-05-15,10267
2016-05-16,10267
2016-05-17,10267
2016-05-18,10267
2016-05-19,10267
2016-05-22,10267
2016-05-23,10267
2016-05-24,10267
2016-05-25,10267
2016-05-26,10267
2016-05-27,10267
2016-05-28,10267
2016-05-29,10267
2016-05-30,10267
2016-05-31,10267
2016-06-01,10267
2016-06-02,10267
2016-06-03,10267
2016-06-04,9939
2016-06-05,9939
2016-06-06,9939
2016-06-07,9939
2016-06-08,9939
2016-06-09,9939
2016-06-10,9939
2016-06-11,9939
2016-06-12,9939
2016-06-13,9939
2016-06-14,9939
2016-06-15,9939
2016-06-16,9939
2016-06-17,9939
2016-06-18,9939
2016-06-19,9939
2016-06-20,9939
2016-06-21,9939
2016-06-22,9939
2016-06-23,9764
2016-06-24,9764
2016-06-25,9764
2016-06-26,9764
2016-06-27,9764
2016-06-28,9764
2016-06-29,9764
2016-06-30,9764
2016-07-01,9764
2016-07-02,9764
2016-07-03,9764
2016-07-04,9764
2016-07-05,9764
2016-07-06,9764
2016-07-07,9764
2016-07-08,9764
2016-07-09,9764
2016-07-10,9764
2016-07-11,9764
2016-07-12,9764
2016-07-13,9764
2016-07-14,9764
2016-07-15,9523
2016-07-16,9523
2016-07-17,9523
2016-07-18,9523
2016-07-24,9523
2016-07-25,9523
2016-07-26,9523
2016-07-27,9523
2016-07-28,9523
2016-07-29,9523
2016-07-30,9523
2016-07-31,9523
2016-08-01,9523
2016-08-02,9523
2016-08-03,9523
2016-08-04,9523
2016-08-05,9523
2016-08-06,9523
2016-08-07,9523
2016-08-08,9523
2016-08-09,9766
2016-08-10,9766
2016-08-11,9766
2016-08-12,9766
2016-08-13,9766
2016-08-14,9766
2016-08-15,9766
2016-08-16,9766
2016-08-17,9766
2016-08-18,9766
2016-08-19,9766
2016-08-20,9766
2016-08-21,9766
2016-08-22,9766
2016-08-23,9766
2016-08-24,9766
2016-08-25,9766
2016-08-26,9766
2016-08-28,9766
2016-08-31,9766
2016-09-01,9766
2016-09-02,9766
2016-09-03,9766
2016-09-04,9766
2016-09-05,9766
2016-09-06,9766
2016-09-07,9766
2016-09-08,9791
2016-09-09,9791
2016-09-10,9791
2016-09-11,9791
2016-09-12,9791
2016-09-13,9791
2016-09-14,9791
2016-09-15,9791
2016-09-16,9791
2016-09-17,9791
2016-09-18,9791
2016-09-19,9791
2016-09-20,9791
2016-09-21,9791
2016-09-22,9791
2016-09-23,9791
2016-09-24,9791
2016-09-25,9791
2016-09-26,9791
2016-09-27,9791
2016-09-28,9791
2016-09-29,9791
2016-09-30,9791
2016-10-01,9791
2016-10-02,9791
2016-10-03,9791
2016-10-04,9791
2016-10-05,9791
2016-10-06,9898
2016-10-07,9898
2016-10-08,9898
2016-10-09,9898
2016-10-10,9898
2016-10-11,9898
2016-10-12,9898
2016-10-13,9898
2016-10-14,9898
2016-10-15,9898
2016-10-16,9898
2016-10-17,9898
2016-10-18,9898
2016-10-19,9898
2016-10-20,9898
2016-10-21,9898
2016-10-22,9898
2016-10-23,9898
2016-10-24,9898
2016-10-25,9898
2016-10-26,9898
2016-10-27,9898
2016-10-28,9898
2016-10-29,9898
2016-10-30,9898
2016-10-31,9898
2016-11-01,9831
2016-11-02,9831
2016-11-03,9831
2016-11-04,9831
2016-11-05,9831
2016-11-06,9831
2016-11-07,9831
2016-11-08,9831
2016-11-09,9831
2016-11-10,9831
2016-11-11,9831
2016-11-12,9831
2016-11-13,9831
2016-11-14,9831
2016-12-08,9881
2016-12-09,9881
2016-12-10,9881
2016-12-11,9881
2016-12-12,9881
2016-12-13,9881
2016-12-14,9881
2016-12-15,9881
2016-12-16,9881
2016-12-17,9881
2016-12-18,9881
2016-12-19,9881
2016-12-20,10052
2016-12-21,10052
2016-12-22,10052
2016-12-23,10052
2016-12-24,10052
2016-12-25,10052
2016-12-26,10052
2016-12-27,10052
2016-12-28,10052
2016-12-29,10052
2016-12-30,10052
2016-12-31,10052
2017-01-01,10052
2017-01-02,10052
2017-01-03,10052
2017-01-04,10052
2017-01-05,10052
2017-01-06,10052
2017-01-07,10052
2017-01-08,10052
2017-01-09,10052
2017-01-10,10052
2017-01-11,10136
2017-01-12,10136
2017-01-13,10136
2017-01-14,10136
2017-01-15,10136
2017-01-16,10136
2017-01-17,10136
2017-01-18,10136
2017-01-19,10136
2017-01-20,10136
2017-01-21,10136
2017-01-22,10136
2017-01-27,10136
2017-01-28,10202
2017-01-29,10202
2017-01-30,10202
2017-01-31,10202
2017-02-01,10202
2017-02-02,10202
2017-02-03,10202
2017-02-04,10202
2017-02-05,10202
2017-02-06,10202
2017-02-07,10202
2017-02-08,10202
2017-02-09,10202
2017-02-10,10202
2017-02-11,10202
2017-02-12,10202
2017-02-13,10254
2017-02-14,10254
2017-02-15,10254
2017-02-16,10254
2017-02-18,10254
2017-02-19,10254
2017-02-20,10254
2017-02-21,10254
2017-02-22,10254
2017-02-23,10254
2017-02-24,10254
2017-02-25,10254
2017-02-26,10254
2017-02-27,10254
2017-02-28,10254
2017-03-01,10254
2017-03-02,10556
2017-03-03,10556
2017-03-04,10556
2017-03-05,10556
2017-03-06,10556
2017-03-07,10556
2017-03-08,10556
2017-03-09,10556
2017-03-10,10556
2017-03-11,10556
2017-03-12,10556
2017-03-13,10556
2017-03-14,10556
2017-03-15,10556
2017-03-16,10905
2017-03-17,10905
2017-03-18,10905
2017-03-19,10905
2017-03-20,10905
2017-03-21,10905
2017-03-22,10905
2017-03-23,10905
2017-03-24,10905
2017-03-25,10905
2017-03-26,10905
2017-03-27,10905
2017-03-28,10905
2017-03-29,10905
2017-03-30,10905
2017-03-31,10905
2017-04-01,11434
2017-04-02,11434
2017-04-03,11434
2017-04-04,11434
2017-04-12,11434
2017-04-13,11434
2017-04-14,11434
2017-04-15,11434
2017-04-16,11434
2017-04-17,11434
2017-04-18,11450
2017-04-19,11450
2017-04-20,11450
2017-04-21,11450
2017-04-22,11450
2017-04-23,11450
2017-04-24,11450
2017-04-25,11450
2017-04-26,11450
2017-04-27,11450
2017-04-28,11450
2017-04-29,11450
2017-04-30,11450
2017-05-01,11450
2017-05-02,11728
2017-05-03,11728
2017-05-04,11728
2017-05-05,11728
2017-05-06,11728
2017-05-07,11728
2017-05-08,11728
2017-05-09,11728
2017-05-10,11728
2017-05-11,11728
2017-05-12,11728
2017-05-13,11728
2017-05-14,11728
2017-05-15,11728
2017-05-16,11728
2017-05-17,11665
2017-05-18,11665
2017-05-19,11665
2017-05-20,11665
2017-05-21,11665
2017-05-22,11665
2017-05-23,11665
2017-05-24,11665
2017-05-25,11665
2017-05-26,11665
2017-05-27,11665
2017-05-28,11665
2017-05-29,11737
2017-05-30,11737
2017-05-31,11737
2017-06-01,11737
2017-06-02,11737
2017-06-03,11737
2017-06-06,11737
2017-06-07,11737
2017-06-08,11737
2017-06-09,11737
2017-06-10,11737
2017-06-11,11524
2017-06-12,11524
2017-06-13,11524
2017-06-14,11524
2017-06-15,11524
2017-06-16,11524
2017-06-17,11524
2017-06-18,11524
2017-06-19,11524
2017-06-20,11524
2017-06-21,11524
2017-06-22,11524
2017-06-23,11524
2017-06-24,11524
2017-06-25,11524
2017-06-26,11524
2017-06-27,11612
2017-06-28,11612
2017-06-29,11612
2017-06-30,11612
2017-07-01,11612
2017-07-02,11612
2017-07-03,11612
2017-07-04,11612
2017-07-05,11612
2017-07-06,11612
2017-07-07,11612
2017-07-08,11612
2017-07-13,11612
2017-07-14,11804
2017-07-15,11804
2017-07-16,11804
2017-07-17,11804
2017-07-18,11804
2017-07-19,11804
2017-07-20,11804
2017-07-21,11804
2017-07-22,11804
2017-07-23,11804
2017-07-24,11804
2017-07-25,11804
2017-07-26,11804
2017-07-27,11804
2017-07-28,11804
2017-07-29,11804
2017-07-30,11477
2017-07-31,11477
2017-08-01,11477
2017-08-02,11477
2017-08-03,11477
2017-08-04,11477
2017-08-05,11477
2017-08-06,11477
2017-08-09,11477
2017-08-10,11477
2017-08-11,11160
2017-08-12,11160
2017-08-13,11160
2017-08-14,11160
2017-08-15,11160
2017-08-16,11160
2017-08-17,11160
2017-08-18,11160
2017-08-19,11160
2017-08-20,11160
2017-08-21,11160
2017-08-22,11160
2017-08-23,11160
2017-08-24,11160
2017-08-25,10941
2017-08-26,10941
2017-08-27,10941
2017-08-28,10941
2017-08-29,10941
2017-08-30,10941
2017-08-31,10941
2017-09-01,10941
2017-09-02,10941
2017-09-03,10941
2017-09-04,10941
2017-09-05,10941
2017-09-06,10941
2017-09-07,10941
2017-09-08,10936
2017-09-09,10936
2017-09-10,10936
2017-09-11,10936
2017-09-12,10936
2017-09-13,10936
2017-09-14,10936
2017-09-15,10936
2017-09-16,10936
2017-09-17,10936
2017-09-18,10936
2017-09-19,10936
2017-09-20,10936
2017-09-21,10936
2017-09-22,10845
2017-09-23,10845
2017-09-24,10845
2017-09-25,10845
2017-09-26,10845
2017-09-27,10845
2017-09-28,10845
2017-09-29,10845
2017-09-30,10845
2017-10-01,10845
2017-10-02,10845
2017-10-03,10845
2017-10-04,10845
2017-10-05,10845
2017-10-06,10845
2017-10-07,10845
2017-10-08,10845
2017-10-09,10533
2017-10-10,10533
2017-10-11,10533
2017-10-12,10533
2017-10-13,10533
2017-10-14,10533
2017-10-15,10533
2017-10-16,10533
2017-10-17,10533
2017-10-18,10533
2017-10-19,10533
2017-10-20,10533
2017-10-21,10533
2017-10-22,10533
2017-10-23,10533
2017-10-24,10533
2017-10-25,10533
2017-10-26,10533
2017-10-27,10404
2017-10-28,10404
2017-10-29,10404
2017-10-30,10404
2017-10-31,10404
2017-11-01,10404
2017-11-02,10404
2017-11-03,10404
2017-11-04,10404
2017-11-05,10404
2017-11-06,10404
2017-11-07,10404
2017-11-08,10404
2017-11-09,10404
2017-11-10,10404
2017-11-11,10404
2017-11-12,10232
2017-11-13,10232
2017-11-14,10232
2017-11-15,10232
2017-11-16,10232
2017-11-17,10232
2017-11-18,10232
2017-11-19,10232
2017-11-20,10232
2017-11-21,10232
2017-11-22,10232
2017-11-23,10232
2017-11-24,10232
2017-11-25,10232
2017-11-26,10232
2017-11-27,10232
2017-11-28,10232
2017-11-29,10232
2017-11-30,10232
2017-12-01,10232
2017-12-02,10232
2017-12-03,10185
2017-12-04,10185
2017-12-05,10185
2017-12-06,10185
2017-12-07,10185
2017-12-08,10185
2017-12-09,10185
2017-12-10,10185
2017-12-11,10185
2017-12-12,10185
2017-12-13,10185
2017-12-14,10185
2017-12-15,10185
2017-12-16,10185
2017-12-17,10185
2017-12-18,10185
2017-12-19,10185
2017-12-20,10185
2017-12-21,10185
2017-12-22,10185
2017-12-23,10185
2017-12-24,10214
2017-12-25,10214
2017-12-26,10214
2017-12-27,10214
2017-12-28,10214
2017-12-29,10214
2017-12-30,10214
2017-12-31,10214
2018-01-01,10214
2018-01-02,10214
2018-01-03,10214
2018-01-04,10214
2018-01-05,10214
2018-01-06,10214
2018-01-07,10214
2018-01-08,10214
2018-01-09,10214
2018-01-10,10214
2018-01-11,10214
2018-01-12,9967
2018-01-13,9967
2018-01-14,9967
2018-01-15,9967
2018-01-16,9967
2018-01-17,9967
2018-01-18,9967
2018-01-19,9967
2018-01-20,9967
2018-01-21,9967
2018-01-22,9967
2018-01-23,9967
2018-01-24,9718
2018-01-25,9718
2018-01-26,9718
2018-01-27,9718
2018-01-28,9718
2018-01-29,9718
2018-01-30,9718
2018-02-01,9718
2018-02-02,9718
2018-02-03,9718
2018-02-04,9547
2018-02-05,9547
2018-02-06,9547
2018-02-07,9547
2018-02-08,9547
2018-02-09,9547
2018-02-10,9547
2018-02-11,9547
2018-02-12,9547
2018-02-13,9547
2018-02-14,9782
2018-02-15,9782
2018-02-16,9782
2018-02-17,9782
2018-02-18,9782
2018-02-19,9782
2018-02-20,9782
2018-02-21,9782
2018-02-22,9782
2018-02-23,9782
2018-02-24,9782
2018-02-25,9927
2018-02-26,9927
2018-02-27,9927
2018-02-28,9927
2018-03-01,9927
2018-03-02,9927
2018-03-03,9927
2018-03-04,9927
2018-03-05,9927
2018-03-06,9500
2018-03-07,9500
2018-03-08,9500
2018-03-09,9500
2018-03-10,9500
2018-03-11,9500
2018-03-12,9500
2018-03-13,9500
2018-03-14,9500
2018-03-15,9500
2018-03-16,9500
2018-03-17,9500
2018-03-18,9148
2018-03-20,9148
2018-03-21,9148
2018-03-23,9148
2018-03-24,9148
2018-03-26,9148
2018-03-27,9148
2018-03-28,9148
2018-03-29,9148
2018-03-30,9221
2018-03-31,9221
2018-04-01,9221
2018-04-02,9221
2018-04-03,9221
2018-04-04,9221
2018-04-05,9221
2018-04-06,9221
2018-04-08,9221
2018-04-09,9221
2018-04-10,8952
2018-04-11,8952
2018-04-12,8952
2018-04-13,8952
2018-04-14,8952
2018-04-16,8952
2018-04-17,8952
2018-04-18,8952
2018-04-19,8952
2018-04-20,8514
2018-04-21,8514
2018-04-22,8514
2018-04-23,8514
2018-04-24,8514
2018-04-25,8514
2018-04-26,8514
2018-04-27,8514
2018-04-28,8514
2018-04-29,8404
2018-04-30,8404
2018-05-02,8404
2018-05-03,8404
2018-05-04,8404
2018-05-05,8404
2018-05-06,8404
2018-05-07,8404
2018-05-08,8404
2018-05-09,8404
2018-05-10,8175
2018-05-11,8175
2018-05-12,8175
2018-05-13,8175
2018-05-14,8175
2018-05-15,8175
2018-05-16,8175
2018-05-17,8175
2018-05-18,8175
2018-05-19,8175
2018-05-20,8175
2018-05-21,8175
2018-05-22,8175
2018-05-23,8336
2018-05-24,8336
2018-05-25,8336
2018-05-26,8336
2018-05-27,8336
2018-05-28,8336
2018-05-29,8336
2018-05-30,8336
2018-05-31,8336
2018-06-01,8336
2018-06-02,8336
2018-06-03,8336
2018-06-04,8354
2018-06-05,8354
2018-06-06,8354
2018-06-07,8354
2018-06-08,8354
2018-06-09,8354
2018-06-10,8354
2018-06-11,8354
2018-06-12,8354
2018-06-13,8354
2018-06-14,8354
2018-06-15,8354
2018-06-16,8354
2018-06-17,8486
2018-06-18,8486
2018-06-19,8486
2018-06-20,8486
2018-06-21,8486
2018-06-22,8486
2018-06-23,8486
2018-06-24,8486
2018-06-25,8486
2018-06-26,8486
2018-06-27,8486
2018-06-28,8486
2018-06-29,8486
2018-06-30,8486
2018-07-01,8486
2018-07-02,8573
2018-07-03,8573
2018-07-04,8573
2018-07-05,8573
2018-07-06,8573
2018-07-07,8573
2018-07-08,8573
2018-07-09,8573
2018-07-10,8573
2018-07-11,8573
2018-07-12,8573
2018-07-13,8573
2018-07-14,8573
2018-07-15,8573
2018-07-16,8573
2018-07-17,8573
2018-07-18,8573
2018-07-19,8573
2018-07-20,8573
2018-07-21,8573
2018-07-22,8573
2018-07-23,8436
2018-07-24,8436
2018-07-25,8436
2018-07-26,8436
2018-07-27,8436
2018-07-28,8436
2018-07-29,8436
2018-07-30,8436
2018-07-31,8436
2018-08-01,8436
2018-08-02,8436
2018-08-03,8436
2018-08-04,8436
2018-08-05,8492
2018-08-06,8492
2018-08-07,8492
2018-08-08,8492
2018-08-09,8492
2018-08-10,8492
2018-08-11,8492
2018-08-12,8492
2018-08-14,8637
2018-08-16,8637
2018-08-17,8637
2018-08-18,8637
2018-08-19,8637
2018-08-20,8637
2018-08-21,8637
2018-08-22,8637
2018-08-23,8637
2018-08-24,8637
2018-08-25,8637
2018-08-26,8335
2018-08-27,8335
2018-08-28,8335
2018-08-29,8335
2018-08-30,8335
2018-08-31,8335
2018-09-01,8335
2018-09-02,8335
2018-09-03,8335
2018-09-04,8335
2018-09-05,7932
2018-09-06,7932
2018-09-07,7932
2018-09-08,7932
2018-09-09,7932
2018-09-10,7932
2018-09-11,7932
2018-09-12,7932
2018-09-13,7932
2018-09-14,7932
2018-09-15,7782
2018-09-16,7782
2018-09-17,7782
2018-09-18,7782
2018-09-19,7782
2018-09-20,7782
2018-09-21,7782
2018-09-22,7782
2018-09-23,7782
2018-09-24,7782
2018-09-25,7577
2018-09-26,7577
2018-09-27,7577
2018-09-28,7577
2018-09-29,7577
2018-09-30,7577
2018-10-02,7577
2018-10-03,7577
2018-10-04,7577
2018-10-05,7577
2018-10-06,7356
2018-10-07,7356
2018-10-08,7356
2018-10-09,7356
2018-10-10,7356
2018-10-11,7356
2018-10-12,7356
2018-10-13,7356
2018-10-14,7356
2018-10-15,7356
2018-10-16,7356
2018-10-17,7457
2018-10-18,7457
2018-10-19,7457
2018-10-20,7457
2018-10-21,7457
2018-10-22,7457
2018-10-23,7457
2018-10-24,7457
2018-10-25,7457
2018-10-26,7457
2018-10-27,7457
2018-10-28,7358
2018-10-29,7358
2018-10-30,7358
2018-10-31,7358
2018-11-01,7358
2018-11-03,7358
2018-11-04,7358
2018-11-05,7358
2018-11-06,7510
2018-11-07,7510
2018-11-08,7510
2018-11-09,7510
2018-11-10,7510
2018-11-11,7510
2018-11-12,7510
2018-11-13,7510
2018-11-14,7510
2018-11-15,7313
2018-11-16,7313
2018-11-17,7313
2018-11-18,7313
2018-11-19,7313
2018-11-20,7313
2018-11-21,7313
2018-11-22,7313
2018-11-23,7110
2018-11-24,7110
2018-11-25,7110
2018-11-26,7110
2018-11-27,7110
2018-11-28,7110
2018-11-29,7110
2018-12-01,6885
2018-12-02,6885
2018-12-03,6885
2018-12-04,6885
2018-12-05,6885
2018-12-09,6681
2018-12-10,6681
2018-12-11,6681
2018-12-12,6681
2018-12-13,6681
2018-12-14,6681
2018-12-15,6681
2018-12-16,6388
2018-12-17,6388
2018-12-18,6388
2018-12-19,6388
2018-12-20,6388
2018-12-21,6388
2018-12-22,6388
2018-12-23,6388
2018-12-24,6192
2018-12-25,6192
2018-12-26,6192
2018-12-27,6192
2018-12-28,6192
2018-12-29,6192
2018-12-30,6192
2018-12-31,6192
2019-01-01,6192
2019-01-02,6022
2019-01-03,6022
2019-01-04,6022
2019-01-05,6022
2019-01-06,6022
2019-01-08,6022
2019-01-10,5764
2019-01-11,5764
2019-01-12,5764
2019-01-13,5764
2019-01-14,5764
2019-01-15,5764
2019-01-16,5764
2019-01-17,5566
2019-01-18,5566
2019-01-19,5566
2019-01-20,5566
2019-01-21,5566
2019-01-22,5566
2019-01-23,5566
2019-01-24,5336
2019-01-25,5336
2019-01-26,5336
2019-01-28,5336
2019-01-29,5336
2019-01-30,5336
2019-01-31,5476
2019-02-01,5476
2019-02-02,5476
2019-02-03,5476
2019-02-04,5476
2019-02-05,5476
2019-02-06,5476
2019-02-07,5476
2019-02-08,5508
2019-02-09,5508
2019-02-10,5508
2019-02-11,5508
2019-02-12,5508
2019-02-13,5508
2019-02-14,5508
2019-02-15,5295
2019-02-16,5295
2019-02-17,5295
2019-02-18,5295
2019-02-19,5295
2019-02-20,5295
2019-02-21,5295
2019-02-22,5295
2019-02-23,5229
2019-02-24,5229
2019-02-25,5229
2019-02-26,5229
2019-02-27,5229
2019-02-28,5229
2019-03-01,5229
2019-03-02,5229
2019-03-03,5229
2019-03-04,5229
2019-03-05,5229
2019-03-06,5048
2019-03-07,5048
2019-03-08,5048
2019-03-09,5048
2019-03-10,5048
2019-03-11,5048
2019-03-12,5048
2019-03-13,5048
2019-03-14,4938
2019-03-15,4938
2019-03-16,4938
2019-03-17,4938
2019-03-18,4938
2019-03-19,4938
2019-03-20,4938
2019-03-21,4938
2019-03-22,4938
2019-03-23,4825
2019-03-24,4825
2019-03-25,4825
2019-03-26,4825
2019-03-27,4825
2019-03-28,4825
2019-03-29,4825
2019-03-30,4825
2019-03-31,4825
2019-04-01,4825
2019-04-02,4685
2019-04-03,4685
2019-04-04,4685
2019-04-05,4685
2019-04-06,4685
2019-04-07,4685
2019-04-08,4685
2019-04-09,4685
