date_obj,Shade%20robe%20top price
2019-05-02,2188
2019-05-03,2184
2019-05-04,2083
2019-05-05,2031
2019-05-06,2127
2019-05-07,2090
2019-05-08,1994
2019-05-09,1894
2019-05-10,1799
2019-05-11,1724
2019-05-12,1659
2019-05-13,1576
2019-05-14,1498
2019-05-15,1424
2019-05-16,1352
2019-05-17,1287
2019-05-18,1222
2019-05-19,1173
2019-05-20,1139
2019-05-21,1093
2019-05-22,1088
2019-05-23,1060
2019-05-24,1041
2019-05-25,1029
2019-05-26,990
2019-05-27,995
2019-05-28,1032
2019-05-29,1026
2019-05-30,1017
2019-05-31,1043
2019-06-01,1055
2019-06-02,1003
2019-06-03,1001
2019-06-04,1052
2019-06-05,1035
2019-06-06,1039
2019-06-07,1064
2019-06-08,1070
2019-06-09,1074
2019-06-10,1074
2019-06-11,1077
2019-06-12,1108
2019-06-13,1111
2019-06-14,1129
2019-06-15,1151
2019-06-16,1120
2019-06-17,1104
2019-06-18,1118
2019-06-19,1138
2019-06-20,1195
2019-06-21,1255
2019-06-22,1318
2019-06-23,1287
2019-06-24,1266
2019-06-25,1302
2019-06-26,1285
2019-06-27,1227
2019-06-28,1227
2019-06-29,1258
2019-06-30,1243
2019-07-01,1214
2019-07-02,1251
2019-07-03,1241
2019-07-04,1246
2019-07-05,1273
2019-07-06,1337
2019-07-07,1404
2019-07-08,1475
2019-07-09,1532
2019-07-10,1568
2019-07-11,1621
2019-07-12,1703
2019-07-13,1777
2019-07-14,1866
2019-07-15,1866
2019-07-16,1895
2019-07-17,1875
2019-07-18,1818
2019-07-19,1882
2019-07-20,1975
2019-07-21,2030
2019-07-22,2132
2019-07-23,2215
2019-07-24,2110
2019-07-25,2172
2019-07-26,2081
2019-07-27,1996
2019-07-28,1896
2019-07-29,1801
2019-07-30,1716
2019-07-31,1630
2019-08-01,1548
2019-08-02,1470
2019-08-03,1398
2019-08-04,1332
2019-08-05,1279
2019-08-06,1232
2019-08-07,1190
2019-08-08,1162
2019-08-09,1111
2019-08-10,1068
2019-08-11,1028
2019-08-12,981
2019-08-13,977
2019-08-14,969
2019-08-15,990
2019-08-16,979
2019-08-17,979
2019-08-18,939
2019-08-19,912
2019-08-20,917
2019-08-21,882
2019-08-22,895
2019-08-23,891
2019-08-24,893
2019-08-24,893
2019-08-25,893
2019-08-25,893
2019-08-26,902
2019-08-26,902
2019-08-27,871
2019-08-27,871
2019-08-28,876
2019-08-29,863
2019-08-30,870
2019-08-31,870
2019-09-01,870
2019-09-02,870
2019-09-03,859
2019-09-04,835
2019-09-05,823
2019-09-06,823
2019-09-07,806
2019-09-08,807
2019-09-09,839
2019-09-10,820
2019-09-11,805
2019-09-12,807
2019-09-13,796
2019-09-14,758
2019-09-15,749
2019-09-16,749
2019-09-17,771
2019-09-18,770
2019-09-19,766
2019-09-20,766
2019-09-21,777
2019-09-22,784
2019-09-23,780
2019-09-24,780
2019-09-25,773
2019-09-26,798
2019-09-27,798
2019-09-28,808
2019-09-29,808
2019-09-30,810
2019-10-01,829
2019-10-02,829
2019-10-03,824
2019-10-04,804
2019-10-05,796
2019-10-06,816
2019-10-07,796
2019-10-08,789
2019-10-09,789
2019-10-10,803
2019-10-11,803
2019-10-12,812
2019-10-13,850
2019-10-14,838
2019-10-15,838
2019-10-16,832
2019-10-17,832
2019-10-18,819
2019-10-19,841
2019-10-20,858
2019-10-21,846
2019-10-22,846
2019-10-23,832
2019-10-24,835
2019-10-25,874
2019-10-26,909
2019-10-27,950
2019-10-28,974
2019-10-29,974
2019-10-30,1001
2019-10-31,1029
2019-11-01,1003
2019-11-02,981
2019-11-03,951
2019-11-04,991
2019-11-05,991
2019-11-06,1028
2019-11-07,1018
2019-11-08,1005
2019-11-09,991
2019-11-10,952
2019-11-11,921
2019-11-12,874
2019-11-13,830
2019-11-14,810
2019-11-15,801
2019-11-16,818
2019-11-17,818
2019-11-18,834
2019-11-19,834
2019-11-20,839
2019-11-21,839
2019-11-22,847
2019-11-23,859
2019-11-24,885
2019-11-25,892
2019-11-26,899
2019-11-27,899
2019-11-28,895
2019-11-29,895
2019-11-30,874
2019-12-01,877
2019-12-02,921
2019-12-03,968
2019-12-04,1014
2019-12-05,1014
2019-12-06,1063
2019-12-07,1066
2019-12-08,1083
2019-12-09,1126
2019-12-10,1135
2019-12-11,1113
2019-12-12,1113
2019-12-13,1133
2019-12-14,1141
2019-12-15,1145
2019-12-16,1087
2019-12-17,1032
2019-12-18,999
2019-12-19,970
2019-12-20,987
2019-12-21,966
2019-12-22,974
2019-12-23,974
2019-12-24,945
2019-12-25,940
2019-12-26,940
2019-12-27,942
2019-12-28,936
2019-12-29,941
2019-12-30,982
2019-12-31,967
2020-01-01,957
2020-01-02,927
2020-01-03,898
2020-01-04,899
2020-01-05,881
2020-01-06,865
2020-01-07,850
2020-01-08,850
2020-01-09,832
2020-01-10,846
2020-01-11,862
2020-01-12,857
2020-01-13,838
2020-01-14,840
2020-01-15,840
2020-01-16,854
2020-01-17,874
2020-01-18,874
2020-01-19,865
2020-01-20,889
2020-01-21,889
2020-01-22,898
2020-01-23,911
2020-01-24,902
2020-01-25,902
2020-01-26,858
2020-01-27,820
2020-01-28,822
2020-01-29,783
2020-01-30,773
2020-01-31,766
2020-02-01,745
2020-02-02,739
2020-02-03,712
2020-02-04,701
2020-02-05,683
2020-02-06,683
2020-02-07,658
2020-02-08,662
2020-02-09,669
2020-02-10,677
2020-02-11,710
2020-02-12,746
2020-02-13,746
2020-02-14,764
2020-02-15,787
2020-02-16,810
2020-02-17,851
2020-02-18,871
2020-02-19,905
2020-02-20,880
2020-02-21,880
2020-02-22,860
2020-02-23,858
2020-02-24,833
2020-02-25,807
2020-02-26,766
2020-02-27,740
2020-02-28,708
2020-02-29,708
2020-03-01,699
2020-03-02,682
2020-03-03,673
2020-03-04,673
2020-03-05,707
2020-03-06,743
2020-03-07,743
2020-03-08,772
2020-03-09,804
2020-03-10,814
2020-03-11,841
2020-03-12,882
2020-03-13,887
2020-03-14,881
2020-03-15,849
2020-03-16,874
2020-03-17,891
2020-03-18,875
2020-03-19,880
2020-03-20,862
2020-03-21,866
2020-03-22,852
2020-03-23,866
2020-03-24,879
2020-03-25,923
2020-03-26,952
2020-03-27,940
2020-03-28,950
2020-03-29,925
2020-03-30,891
2020-03-31,889
2020-04-01,904
2020-04-02,948
2020-04-03,948
2020-04-04,958
2020-04-05,978
2020-04-06,932
2020-04-07,898
2020-04-08,878
2020-04-09,878
2020-04-10,906
2020-04-11,952
2020-04-12,992
2020-04-13,1020
2020-04-14,1020
2020-04-15,1022
2020-04-16,1038
2020-04-17,1089
2020-04-18,1064
2020-04-19,1013
2020-04-20,996
2020-04-21,975
2020-04-22,972
2020-04-23,941
2020-04-24,918
2020-04-25,877
2020-04-26,852
2020-04-27,814
2020-04-28,823
2020-04-29,865
2020-04-30,890
2020-05-01,884
2020-05-02,861
2020-05-03,854
2020-05-04,834
2020-05-05,816
2020-05-06,810
2020-05-07,841
2020-05-08,879
2020-05-09,854
2020-05-10,833
2020-05-11,849
2020-05-12,843
2020-05-13,821
