date_obj,Partyhat%20set price
2016-07-02,54754
2016-07-03,54754
2016-07-04,53556
2016-07-05,53556
2016-07-06,53556
2016-07-07,53556
2016-07-08,52333
2016-07-09,52333
2016-07-10,52333
2016-07-11,50600
2016-07-12,50600
2016-07-13,50600
2016-07-14,48651
2016-07-15,48651
2016-07-16,48651
2016-07-17,48651
2016-07-18,46680
2016-07-23,44569
2016-07-24,44569
2016-07-25,44569
2016-07-26,43810
2016-07-27,43810
2016-07-28,43810
2016-07-29,43810
2016-07-30,42038
2016-07-31,42038
2016-08-01,42038
2016-08-02,42038
2016-08-03,41898
2016-08-04,41898
2016-08-05,41898
2016-08-06,41898
2016-08-07,41085
2016-08-08,41085
2016-08-09,41085
2016-08-10,41085
2016-08-11,39612
2016-08-12,39612
2016-08-13,39612
2016-08-14,39612
2016-08-15,38681
2016-08-16,38681
2016-08-17,38681
2016-08-18,38681
2016-08-19,37892
2016-08-20,37892
2016-08-21,37892
2016-08-22,37892
2016-08-23,37826
2016-08-24,37826
2016-08-25,37826
2016-08-26,37826
2016-08-28,37680
2016-08-31,37680
2016-09-01,37197
2016-09-02,37197
2016-09-03,37197
2016-09-04,37197
2016-09-05,37481
2016-09-06,37481
2016-09-07,37481
2016-09-08,37481
2016-09-09,37481
2016-09-10,36912
2016-09-11,36912
2016-09-12,36912
2016-09-13,36912
2016-09-14,36545
2016-09-15,36545
2016-09-16,36545
2016-09-17,36545
2016-09-18,37493
2016-09-19,37493
2016-09-20,37493
2016-09-21,37493
2016-09-22,38309
2016-09-23,38309
2016-09-24,38309
2016-09-25,38309
2016-09-26,38309
2016-09-27,39897
2016-09-28,39897
2016-09-29,39897
2016-09-30,39897
2016-10-01,40958
2016-10-02,40958
2016-10-03,40958
2016-10-04,40958
2016-10-05,40958
2016-10-06,41515
2016-10-07,41515
2016-10-08,41515
2016-10-09,41515
2016-10-10,41515
2016-10-11,41099
2016-10-12,41099
2016-10-13,41099
2016-10-14,41099
2016-10-15,39894
2016-10-16,39894
2016-10-17,39894
2016-10-18,39894
2016-10-19,39890
2016-10-20,39890
2016-10-21,39890
2016-10-22,39890
2016-10-23,40235
2016-10-24,40235
2016-10-25,40235
2016-10-26,40235
2016-10-27,39460
2016-10-28,39460
2016-10-29,39460
2016-10-30,39460
2016-10-31,38198
2016-11-01,38198
2016-11-02,38198
2016-11-03,38198
2016-11-04,37852
2016-11-05,37852
2016-11-06,37852
2016-11-07,37852
2016-11-08,37852
2016-11-09,36665
2016-11-10,36665
2016-11-11,36665
2016-11-12,36665
2016-11-13,35286
2016-11-14,35286
2016-12-07,33705
2016-12-08,33705
2016-12-09,33705
2016-12-10,33972
2016-12-11,33972
2016-12-12,33972
2016-12-13,33082
2016-12-14,31427
2016-12-15,29959
2016-12-16,28503
2016-12-17,27122
2016-12-18,25930
2016-12-19,24934
2016-12-20,24085
2016-12-21,23003
2016-12-22,23003
2016-12-23,21900
2016-12-24,21900
2016-12-25,21190
2016-12-26,21190
2016-12-27,20646
2016-12-28,20646
2016-12-29,19963
2016-12-30,19963
2016-12-31,19043
2017-01-01,19043
2017-01-02,18173
2017-01-03,18173
2017-01-04,17269
2017-01-05,17269
2017-01-06,16443
2017-01-07,16443
2017-01-08,15692
2017-01-09,15692
2017-01-10,15869
2017-01-11,15869
2017-01-12,16190
2017-01-13,16190
2017-01-14,16190
2017-01-15,15910
2017-01-16,15910
2017-01-17,16435
2017-01-18,16435
2017-01-19,16435
2017-01-20,16789
2017-01-21,16789
2017-01-22,16598
2017-01-27,17843
2017-01-28,17843
2017-01-29,18500
2017-01-30,18500
2017-01-31,18500
2017-02-01,19124
2017-02-02,19124
2017-02-03,19124
2017-02-04,19401
2017-02-05,19401
2017-02-06,19401
2017-02-07,20189
2017-02-08,20189
2017-02-09,20189
2017-02-10,20727
2017-02-11,20727
2017-02-12,20727
2017-02-13,21287
2017-02-14,21287
2017-02-15,21287
2017-02-16,21241
2017-02-18,21241
2017-02-19,21381
2017-02-20,21381
2017-02-21,21381
2017-02-22,21381
2017-02-23,21883
2017-02-24,21883
2017-02-25,21883
2017-02-26,21883
2017-02-27,22243
2017-02-28,22243
2017-03-01,22243
2017-03-02,22440
2017-03-03,22440
2017-03-04,22440
2017-03-05,21669
2017-03-06,21669
2017-03-07,21669
2017-03-08,20585
2017-03-09,20585
2017-03-10,20585
2017-03-11,19780
2017-03-12,19780
2017-03-13,19780
2017-03-14,19453
2017-03-15,19453
2017-03-16,19453
2017-03-17,18690
2017-03-18,18690
2017-03-19,18690
2017-03-20,18847
2017-03-21,18847
2017-03-22,18847
2017-03-23,19513
2017-03-24,19513
2017-03-25,19513
2017-03-26,19513
2017-03-27,19609
2017-03-28,19609
2017-03-29,19609
2017-03-30,19794
2017-03-31,19794
2017-04-01,19794
2017-04-02,19794
2017-04-03,20340
2017-04-04,20340
2017-04-12,20550
2017-04-13,20550
2017-04-14,20943
2017-04-15,20943
2017-04-16,20943
2017-04-17,21387
2017-04-18,21387
2017-04-19,21387
2017-04-20,21387
2017-04-21,21464
2017-04-22,21464
2017-04-23,21464
2017-04-24,21464
2017-04-25,21699
2017-04-26,21699
2017-04-27,21699
2017-04-28,21699
2017-04-29,22277
2017-04-30,22277
2017-05-01,22277
2017-05-02,22277
2017-05-03,22555
2017-05-04,22555
2017-05-05,22555
2017-05-06,22555
2017-05-07,22039
2017-05-08,22039
2017-05-09,22039
2017-05-10,22039
2017-05-11,21885
2017-05-12,21885
2017-05-13,21885
2017-05-14,21885
2017-05-15,21721
2017-05-16,21721
2017-05-17,21721
2017-05-18,21721
2017-05-19,21437
2017-05-20,21437
2017-05-21,21437
2017-05-22,21437
2017-05-23,20956
2017-05-24,20956
2017-05-25,20956
2017-05-26,20956
2017-05-27,20522
2017-05-28,20522
2017-05-29,20522
2017-05-30,20522
2017-05-31,20388
2017-06-01,20388
2017-06-02,20388
2017-06-03,20388
2017-06-06,20297
2017-06-07,19758
2017-06-08,19758
2017-06-09,19758
2017-06-10,19758
2017-06-11,19919
2017-06-12,19919
2017-06-13,19919
2017-06-14,19919
2017-06-15,20183
2017-06-16,20183
2017-06-17,20183
2017-06-18,20183
2017-06-19,20745
2017-06-20,20745
2017-06-21,20745
2017-06-22,20745
2017-06-23,20897
2017-06-24,20897
2017-06-25,20897
2017-06-26,20897
2017-06-27,21046
2017-06-28,21046
2017-06-29,21046
2017-06-30,21046
2017-07-01,21046
2017-07-02,21212
2017-07-03,21212
2017-07-04,21212
2017-07-05,21212
2017-07-06,20570
2017-07-07,20570
2017-07-08,20570
2017-07-13,20874
2017-07-14,20874
2017-07-15,21463
2017-07-16,21463
2017-07-17,21463
2017-07-18,21463
2017-07-19,22288
2017-07-20,22288
2017-07-21,22288
2017-07-22,23125
2017-07-23,23125
2017-07-24,23125
2017-07-25,23125
2017-07-26,24066
2017-07-27,24066
2017-07-28,24066
2017-07-29,24066
2017-07-30,25156
2017-07-31,25156
2017-08-01,25156
2017-08-02,25156
2017-08-03,25659
2017-08-04,25659
2017-08-05,25659
2017-08-06,25659
2017-08-09,26686
2017-08-10,27698
2017-08-11,27698
2017-08-12,27698
2017-08-13,27698
2017-08-14,28925
2017-08-15,28925
2017-08-17,30090
2017-08-18,30090
2017-08-19,30090
2017-08-20,30090
2017-08-21,30736
2017-08-22,30736
2017-08-23,30736
2017-08-24,31653
2017-08-25,31653
2017-08-26,31653
2017-08-27,33099
2017-08-28,33099
2017-08-29,33099
2017-08-30,33099
2017-08-31,34663
2017-09-01,34663
2017-09-02,34663
2017-09-03,36281
2017-09-04,36281
2017-09-05,36281
2017-09-06,37984
2017-09-07,37984
2017-09-08,37984
2017-09-09,39758
2017-09-10,39758
2017-09-11,39758
2017-09-12,39758
2017-09-13,40501
2017-09-14,40501
2017-09-15,40501
2017-09-16,40501
2017-09-17,39220
2017-09-19,39220
2017-09-20,39220
2017-09-21,37940
2017-09-22,37940
2017-09-23,37940
2017-09-24,37940
2017-09-25,37075
2017-09-26,37075
2017-09-27,37075
2017-09-28,37075
2017-09-29,35282
2017-09-30,35282
2017-10-01,35282
2017-10-02,35282
2017-10-03,35282
2017-10-04,33861
2017-10-05,33861
2017-10-06,33861
2017-10-07,33861
2017-10-08,33842
2017-10-09,33842
2017-10-10,33842
2017-10-11,33842
2017-10-12,33842
2017-10-13,34670
2017-10-14,34670
2017-10-15,34670
2017-10-16,34670
2017-10-17,34670
2017-10-18,35891
2017-10-19,35891
2017-10-20,35891
2017-10-21,35891
2017-10-22,37215
2017-10-23,37215
2017-10-24,37215
2017-10-25,37215
2017-10-26,37458
2017-10-27,37458
2017-10-28,37458
2017-10-29,37458
2017-10-30,37458
2017-10-31,36832
2017-11-01,36832
2017-11-02,36832
2017-11-03,36832
2017-11-04,36832
2017-11-05,37257
2017-11-06,37257
2017-11-07,37257
2017-11-08,37257
2017-11-09,37257
2017-11-10,38015
2017-11-11,38015
2017-11-12,38015
2017-11-13,38015
2017-11-14,38015
2017-11-15,39147
2017-11-16,39147
2017-11-17,39147
2017-11-18,39147
2017-11-19,39147
2017-11-20,38689
2017-11-21,38689
2017-11-22,38689
2017-11-23,38689
2017-11-24,38057
2017-11-25,38057
2017-11-26,38057
2017-11-27,38057
2017-11-28,37255
2017-11-29,37255
2017-11-30,37255
2017-12-01,37255
2017-12-02,37255
2017-12-03,37307
2017-12-04,37307
2017-12-05,37307
2017-12-06,37307
2017-12-07,37587
2017-12-08,37587
2017-12-09,37587
2017-12-10,36249
2017-12-11,34436
2017-12-12,32714
2017-12-14,29755
2017-12-15,28388
2017-12-16,28388
2017-12-17,27111
2017-12-18,26336
2017-12-19,26336
2017-12-20,25678
2017-12-21,25678
2017-12-22,25293
2017-12-23,25293
2017-12-24,24679
2017-12-25,24679
2017-12-26,24158
2017-12-27,24158
2017-12-28,24492
2017-12-29,24492
2017-12-30,24752
2017-12-31,24752
2018-01-01,25079
2018-01-02,25079
2018-01-03,25416
2018-01-04,25416
2018-01-05,25344
2018-01-06,25344
2018-01-07,25344
2018-01-08,25715
2018-01-09,25715
2018-01-10,25715
2018-01-11,26636
2018-01-12,26636
2018-01-13,26636
2018-01-14,26523
2018-01-15,26523
2018-01-16,26523
2018-01-17,25606
2018-01-18,25606
2018-01-19,25606
2018-01-20,25606
2018-01-21,25063
2018-01-22,25063
2018-01-23,25063
2018-01-24,25014
2018-01-25,25014
2018-01-26,25014
2018-01-27,25014
2018-01-28,25191
2018-01-29,25191
2018-01-31,25514
2018-02-01,25514
2018-02-02,25514
2018-02-03,26195
2018-02-04,26195
2018-02-05,26195
2018-02-06,26195
2018-02-07,26761
2018-02-08,26761
2018-02-09,26761
2018-02-10,26761
2018-02-11,27265
2018-02-12,27265
2018-02-13,27265
2018-02-14,27265
2018-02-15,27297
2018-02-16,27297
2018-02-17,27297
2018-02-18,27670
2018-02-19,27670
2018-02-20,27670
2018-02-21,27498
2018-02-22,27498
2018-02-23,27498
2018-02-24,27498
2018-02-25,27664
2018-02-26,27664
2018-02-27,27664
2018-03-01,27285
2018-03-02,27285
2018-03-03,27285
2018-03-04,26496
2018-03-05,26496
2018-03-06,26496
2018-03-07,25759
2018-03-08,25759
2018-03-09,25759
2018-03-10,25759
2018-03-11,25028
2018-03-12,25028
2018-03-13,25028
2018-03-14,25007
2018-03-15,25007
2018-03-16,25007
2018-03-17,25604
2018-03-18,25604
2018-03-19,25604
2018-03-20,25604
2018-03-21,26067
2018-03-23,26067
2018-03-24,26067
2018-03-26,26460
2018-03-27,26460
2018-03-28,26460
2018-03-29,26630
2018-03-30,26630
2018-03-31,26630
2018-04-01,26630
2018-04-02,27256
2018-04-03,27256
2018-04-04,27256
2018-04-05,27256
2018-04-06,28252
2018-04-08,28252
2018-04-09,28252
2018-04-10,28929
2018-04-11,28929
2018-04-12,28929
2018-04-13,28929
2018-04-14,29057
2018-04-15,29057
2018-04-16,29057
2018-04-17,29057
2018-04-18,29749
2018-04-19,29749
2018-04-20,29749
2018-04-21,29749
2018-04-22,29749
2018-04-23,30497
2018-04-24,30497
2018-04-25,30497
2018-04-26,30497
2018-04-27,30497
2018-04-28,31256
2018-04-29,31256
2018-04-30,31256
2018-05-01,31256
2018-05-02,31482
2018-05-04,31482
2018-05-05,31482
2018-05-06,30903
2018-05-07,30903
2018-05-08,30903
2018-05-09,30903
2018-05-10,30829
2018-05-11,30829
2018-05-12,30829
2018-05-13,30829
2018-05-14,31303
2018-05-15,31303
2018-05-16,31303
2018-05-17,31303
2018-05-18,31924
2018-05-19,31924
2018-05-20,31924
2018-05-21,32936
2018-05-22,32936
2018-05-23,32936
2018-05-24,32936
2018-05-25,33850
2018-05-26,33850
2018-05-27,33850
2018-05-28,34928
2018-05-29,34928
2018-05-30,34928
2018-05-31,34928
2018-06-01,35314
2018-06-02,35314
2018-06-03,35314
2018-06-04,35314
2018-06-05,36191
2018-06-06,36191
2018-06-07,36191
2018-06-08,36191
2018-06-09,36588
2018-06-10,36588
2018-06-11,36588
2018-06-12,36588
2018-06-13,36442
2018-06-14,36442
2018-06-15,36442
2018-06-16,36442
2018-06-17,35413
2018-06-18,35413
2018-06-19,35413
2018-06-20,35413
2018-06-21,35780
2018-06-22,35780
2018-06-23,35780
2018-06-24,35780
2018-06-25,36227
2018-06-26,36227
2018-06-27,36227
2018-06-28,36227
2018-06-29,36540
2018-06-30,36540
2018-07-01,36540
2018-07-02,36540
2018-07-03,37547
2018-07-04,37547
2018-07-05,37547
2018-07-06,37547
2018-07-07,36778
2018-07-08,36778
2018-07-09,36778
2018-07-10,36778
2018-07-11,37060
2018-07-12,37060
2018-07-13,37060
2018-07-14,37615
2018-07-15,37615
2018-07-16,37615
2018-07-17,37833
2018-07-18,37833
2018-07-19,37833
2018-07-20,37833
2018-07-21,38716
2018-07-22,38716
2018-07-23,38716
2018-07-24,38913
2018-07-25,38913
2018-07-26,38913
2018-07-27,39762
2018-07-28,39762
2018-07-29,39762
2018-07-30,39762
2018-07-31,40813
2018-08-01,40813
2018-08-02,40813
2018-08-03,40813
2018-08-04,42224
2018-08-05,42224
2018-08-06,42224
2018-08-07,42224
2018-08-08,43046
2018-08-09,43046
2018-08-10,43046
2018-08-11,43046
2018-08-12,44595
2018-08-14,44595
2018-08-16,46645
2018-08-17,46645
2018-08-18,48106
2018-08-19,48106
2018-08-20,48106
2018-08-21,49585
2018-08-22,49585
2018-08-23,49585
2018-08-24,51323
2018-08-25,51323
2018-08-26,51323
2018-08-27,53623
2018-08-28,53623
2018-08-29,53623
2018-08-30,56050
2018-08-31,58640
2018-09-01,61322
2018-09-02,61322
2018-09-03,64389
2018-09-04,67588
2018-09-05,70966
2018-09-06,74180
2018-09-07,77874
2018-09-08,81394
2018-09-09,81394
2018-09-10,85461
2018-09-11,85461
2018-09-12,89520
2018-09-13,93701
2018-09-14,98102
2018-09-15,102546
2018-09-16,102546
2018-09-17,107291
2018-09-18,112324
2018-09-19,112324
2018-09-20,117941
2018-09-21,117941
2018-09-22,123789
2018-09-23,129692
2018-09-24,135780
2018-09-25,135780
2018-09-26,142256
2018-09-27,148851
2018-09-28,155891
2018-09-29,163200
2018-09-30,170922
2018-10-02,187817
2018-10-03,196861
2018-10-04,205789
2018-10-05,215451
2018-10-06,226176
2018-10-07,226176
2018-10-08,237485
2018-10-09,246658
2018-10-10,249911
2018-10-11,257124
2018-10-12,257124
2018-10-13,245266
2018-10-14,245266
2018-10-15,233002
2018-10-16,233002
2018-10-17,221351
2018-10-18,221351
2018-10-19,210283
2018-10-20,210283
2018-10-21,200381
2018-10-22,191432
2018-10-23,191432
2018-10-24,182500
2018-10-25,182500
2018-10-26,173401
2018-10-27,173401
2018-10-28,164730
2018-10-29,164730
2018-10-30,156508
2018-10-31,148836
2018-11-01,142484
2018-11-03,137434
2018-11-04,135495
2018-11-05,138813
2018-11-06,144407
2018-11-07,148653
2018-11-08,153189
2018-11-09,158351
2018-11-10,164109
2018-11-11,170899
2018-11-12,178524
2018-11-13,187274
2018-11-15,200942
2018-11-16,210946
2018-11-17,218536
2018-11-18,223718
2018-11-19,233009
2018-11-20,240932
2018-11-21,240932
2018-11-22,248251
2018-11-23,239051
2018-11-24,227561
2018-11-25,216182
2018-11-26,206139
2018-11-27,195835
2018-11-28,186176
2018-11-29,176867
2018-12-01,168023
2018-12-02,159621
2018-12-03,159621
2018-12-04,151639
2018-12-05,145037
2018-12-07,140629
2018-12-09,135939
2018-12-10,129142
2018-12-11,129142
2018-12-12,123354
2018-12-13,117188
2018-12-14,111340
2018-12-15,105773
2018-12-16,100484
2018-12-17,96147
2018-12-18,91339
2018-12-19,86772
2018-12-20,82435
2018-12-21,78313
2018-12-22,74611
2018-12-23,70880
2018-12-24,67348
2018-12-25,64274
2018-12-26,61885
2018-12-27,59671
2018-12-28,59671
2018-12-29,57429
2018-12-30,56629
2018-12-31,57083
2019-01-01,57083
2019-01-02,56057
2019-01-03,54904
2019-01-04,54904
2019-01-05,52394
2019-01-06,49781
2019-01-08,47292
2019-01-10,43085
2019-01-11,43085
2019-01-12,41977
2019-01-13,41937
2019-01-14,41937
2019-01-15,43028
2019-01-16,43028
2019-01-17,42428
2019-01-18,42428
2019-01-19,43857
2019-01-20,43857
2019-01-22,45394
2019-01-23,45597
2019-01-25,46274
2019-01-26,46274
2019-01-27,47857
2019-01-28,47857
2019-01-29,49608
2019-01-30,49608
2019-01-31,50522
2019-02-01,50522
2019-02-02,51755
2019-02-03,51755
2019-02-04,51037
2019-02-05,51037
2019-02-06,48931
2019-02-07,48931
2019-02-08,47721
2019-02-09,47721
2019-02-10,47615
2019-02-11,47615
2019-02-12,47615
2019-02-13,48355
2019-02-14,48355
2019-02-15,48355
2019-02-16,48712
2019-02-17,48712
2019-02-18,48712
2019-02-19,48684
2019-02-20,48684
2019-02-21,47877
2019-02-22,47877
2019-02-23,47877
2019-02-24,48306
2019-02-25,48306
2019-02-26,48306
2019-02-27,49524
2019-02-28,49524
2019-03-01,49524
2019-03-02,47603
2019-03-03,47603
2019-03-04,47603
2019-03-05,45362
2019-03-06,45362
2019-03-07,45362
2019-03-08,45579
2019-03-09,45579
2019-03-10,45579
2019-03-11,45662
2019-03-12,45662
2019-03-13,45662
2019-03-14,45860
2019-03-15,45860
2019-03-16,45860
2019-03-17,45402
2019-03-18,45402
2019-03-19,45402
2019-03-20,45383
2019-03-21,45383
2019-03-22,45383
2019-03-23,45029
2019-03-24,45029
2019-03-25,45029
2019-03-26,46038
2019-03-27,46038
2019-03-28,46038
2019-03-29,47034
2019-03-30,47034
2019-03-31,47034
2019-04-01,47034
2019-04-02,47388
2019-04-03,47388
2019-04-04,47388
2019-04-05,46855
2019-04-06,46855
2019-04-07,46855
2019-04-08,46855
2019-04-09,46204
