date_obj,Black%20shield%20(h2) price
2016-07-29,9202
2016-07-30,9202
2016-07-31,9202
2016-08-01,9105
2016-08-02,9105
2016-08-03,9105
2016-08-04,9105
2016-08-05,9200
2016-08-06,9200
2016-08-07,9200
2016-08-08,9200
2016-08-09,9320
2016-08-10,9320
2016-08-11,9320
2016-08-12,9320
2016-08-13,9320
2016-08-14,9310
2016-08-15,9310
2016-08-16,9310
2016-08-17,9310
2016-08-18,9310
2016-08-19,9310
2016-08-20,9424
2016-08-21,9424
2016-08-22,9424
2016-08-23,9424
2016-08-24,9424
2016-08-25,9424
2016-08-26,9424
2016-08-28,9434
2016-08-31,9434
2016-09-01,9465
2016-09-02,9465
2016-09-03,9465
2016-09-04,9465
2016-09-05,9465
2016-09-06,9413
2016-09-07,9413
2016-09-08,9413
2016-09-09,9413
2016-09-10,9413
2016-09-11,9510
2016-09-12,9510
2016-09-13,9510
2016-09-14,9510
2016-09-15,9510
2016-09-16,9510
2016-09-17,9586
2016-09-18,9586
2016-09-19,9586
2016-09-20,9586
2016-09-21,9586
2016-09-22,9586
2016-09-23,9586
2016-09-24,9586
2016-09-25,9586
2016-09-26,9586
2016-09-27,9418
2016-09-28,9418
2016-09-29,9418
2016-09-30,9418
2016-10-01,9418
2016-10-02,9418
2016-10-03,9418
2016-10-04,9361
2016-10-05,9361
2016-10-06,9361
2016-10-07,9361
2016-10-08,9361
2016-10-09,9361
2016-10-10,9372
2016-10-11,9372
2016-10-12,9372
2016-10-13,9372
2016-10-14,9372
2016-10-15,9372
2016-10-16,9316
2016-10-17,9316
2016-10-18,9316
2016-10-19,9316
2016-10-20,9316
2016-10-21,9338
2016-10-22,9338
2016-10-23,9338
2016-10-24,9338
2016-10-25,9338
2016-10-26,9219
2016-10-27,9219
2016-10-28,9219
2016-10-29,9219
2016-10-30,9219
2016-10-31,9317
2016-11-01,9317
2016-11-02,9317
2016-11-03,9317
2016-11-04,9317
2016-11-05,9353
2016-11-06,9353
2016-11-07,9353
2016-11-08,9353
2016-11-09,9409
2016-11-10,9409
2016-11-11,9409
2016-11-12,9409
2016-11-13,9409
2016-11-14,9409
2016-11-15,9409
2016-12-07,9524
2016-12-08,9524
2016-12-09,9524
2016-12-10,9524
2016-12-11,9401
2016-12-12,9401
2016-12-13,9401
2016-12-14,9401
2016-12-15,9401
2016-12-16,9426
2016-12-17,9426
2016-12-18,9426
2016-12-19,9426
2016-12-20,9426
2016-12-21,9355
2016-12-22,9355
2016-12-23,9355
2016-12-24,9355
2016-12-25,9355
2016-12-26,9355
2016-12-27,9205
2016-12-28,9205
2016-12-29,9205
2016-12-30,9205
2016-12-31,9205
2017-01-01,9205
2017-01-02,9205
2017-01-03,9335
2017-01-04,9335
2017-01-05,9335
2017-01-06,9335
2017-01-07,9335
2017-01-08,9343
2017-01-09,9343
2017-01-10,9343
2017-01-11,9343
2017-01-12,9463
2017-01-13,9463
2017-01-14,9463
2017-01-15,9463
2017-01-16,9463
2017-01-17,9537
2017-01-18,9537
2017-01-19,9537
2017-01-20,9537
2017-01-21,9537
2017-01-22,9537
2017-01-23,9537
2017-01-27,9564
2017-01-28,9508
2017-01-29,9508
2017-01-30,9508
2017-01-31,9508
2017-02-01,9466
2017-02-02,9466
2017-02-03,9466
2017-02-04,9466
2017-02-05,9466
2017-02-06,9466
2017-02-07,9543
2017-02-08,9543
2017-02-09,9543
2017-02-10,9543
2017-02-11,9221
2017-02-12,9221
2017-02-13,9221
2017-02-14,9221
2017-02-15,9337
2017-02-16,9337
2017-02-18,9337
2017-02-19,9337
2017-02-20,9316
2017-02-21,9316
2017-02-22,9316
2017-02-23,9316
2017-02-24,9316
2017-02-25,9300
2017-02-26,9300
2017-02-27,9300
2017-02-28,9300
2017-03-01,9300
2017-03-02,9320
2017-03-03,9320
2017-03-04,9320
2017-03-05,9320
2017-03-06,9378
2017-03-07,9378
2017-03-08,9378
2017-03-09,9378
2017-03-10,9378
2017-03-11,9362
2017-03-12,9362
2017-03-13,9362
2017-03-14,9362
2017-03-15,9362
2017-03-16,9412
2017-03-17,9412
2017-03-18,9412
2017-03-19,9412
2017-03-20,9412
2017-03-21,9394
2017-03-22,9394
2017-03-23,9394
2017-03-24,9394
2017-03-25,9451
2017-03-26,9451
2017-03-27,9451
2017-03-28,9451
2017-03-29,9451
2017-03-30,9540
2017-03-31,9540
2017-04-01,9540
2017-04-02,9540
2017-04-03,9540
2017-04-04,9560
2017-04-12,9580
2017-04-13,9580
2017-04-14,9580
2017-04-15,9580
2017-04-16,9580
2017-04-17,9580
2017-04-18,9580
2017-04-19,9295
2017-04-20,9295
2017-04-21,9295
2017-04-22,9277
2017-04-23,9277
2017-04-24,9277
2017-04-25,9277
2017-04-26,9277
2017-04-27,9390
2017-04-28,9390
2017-04-29,9390
2017-04-30,9390
2017-05-01,9390
2017-05-02,9400
2017-05-03,9400
2017-05-04,9400
2017-05-05,9400
2017-05-06,9400
2017-05-07,9400
2017-05-08,9276
2017-05-09,9276
2017-05-10,9276
2017-05-11,9276
2017-05-12,9276
2017-05-13,9329
2017-05-14,9329
2017-05-15,9329
2017-05-16,9329
2017-05-17,9329
2017-05-18,9329
2017-05-19,9329
2017-05-20,9365
2017-05-21,9365
2017-05-22,9365
2017-05-23,9365
2017-05-24,9365
2017-05-25,9365
2017-05-26,9365
2017-05-27,9355
2017-05-28,9355
2017-05-29,9355
2017-05-30,9355
2017-05-31,9355
2017-06-01,9372
2017-06-02,9372
2017-06-03,9372
2017-06-04,9372
2017-06-05,9372
2017-06-06,9372
2017-06-07,9372
2017-06-08,9379
2017-06-09,9379
2017-06-10,9379
2017-06-11,9379
2017-06-12,9379
2017-06-13,9476
2017-06-14,9476
2017-06-15,9476
2017-06-16,9476
2017-06-17,9471
2017-06-18,9471
2017-06-19,9471
2017-06-20,9471
2017-06-21,9466
2017-06-22,9466
2017-06-23,9466
2017-06-24,9466
2017-06-25,9466
2017-06-26,9466
2017-06-27,9466
2017-06-28,9466
2017-06-29,9466
2017-06-30,9331
2017-07-01,9331
2017-07-02,9331
2017-07-03,9331
2017-07-04,9331
2017-07-05,9331
2017-07-06,9331
2017-07-07,9401
2017-07-08,9401
2017-07-13,9419
2017-07-14,9419
2017-07-15,9419
2017-07-16,9419
2017-07-17,9419
2017-07-18,9399
2017-07-19,9399
2017-07-20,9399
2017-07-21,9399
2017-07-22,9451
2017-07-23,9451
2017-07-24,9451
2017-07-25,9451
2017-07-26,9451
2017-07-27,9399
2017-07-28,9399
2017-07-29,9399
2017-07-30,9399
2017-07-31,9399
2017-08-01,9433
2017-08-02,9433
2017-08-03,9433
2017-08-04,9433
2017-08-05,9484
2017-08-06,9484
2017-08-07,9484
2017-08-08,9484
2017-08-09,9484
2017-08-10,9484
2017-08-11,9429
2017-08-12,9429
2017-08-13,9429
2017-08-14,9429
2017-08-15,9429
2017-08-16,9429
2017-08-17,9427
2017-08-18,9427
2017-08-19,9427
2017-08-20,9427
2017-08-21,9427
2017-08-22,9427
2017-08-23,9415
2017-08-24,9415
2017-08-25,9415
2017-08-26,9415
2017-08-27,9415
2017-08-28,9415
2017-08-29,9415
2017-08-30,9442
2017-08-31,9442
2017-09-01,9442
2017-09-02,9442
2017-09-03,9442
2017-09-04,9489
2017-09-05,9489
2017-09-06,9489
2017-09-07,9489
2017-09-08,9489
2017-09-09,9494
2017-09-10,9494
2017-09-11,9494
2017-09-12,9494
2017-09-13,9494
2017-09-14,9539
2017-09-15,9539
2017-09-16,9539
2017-09-17,9539
2017-09-18,9539
2017-09-19,9539
2017-09-20,9539
2017-09-22,9519
2017-09-23,9519
2017-09-24,9519
2017-09-25,9519
2017-09-26,9519
2017-09-27,9519
2017-09-28,9519
2017-09-29,9539
2017-09-30,9539
2017-10-01,9539
2017-10-02,9539
2017-10-03,9539
2017-10-04,9539
2017-10-05,9542
2017-10-06,9542
2017-10-07,9542
2017-10-08,9542
2017-10-09,9542
2017-10-10,9542
2017-10-11,9542
2017-10-12,9474
2017-10-13,9474
2017-10-14,9474
2017-10-15,9474
2017-10-16,9504
2017-10-17,9504
2017-10-18,9504
2017-10-19,9562
2017-10-20,9562
2017-10-21,9562
2017-10-22,9562
2017-10-23,9562
2017-10-24,9562
2017-10-25,9462
2017-10-26,9462
2017-10-27,9462
2017-10-28,9462
2017-10-29,9462
2017-10-30,9415
2017-10-31,9415
2017-11-01,9415
2017-11-02,9415
2017-11-03,9415
2017-11-04,9415
2017-11-05,9415
2017-11-06,9425
2017-11-07,9425
2017-11-08,9425
2017-11-09,9425
2017-11-10,9425
2017-11-11,9425
2017-11-12,9425
2017-11-13,9489
2017-11-14,9489
2017-11-15,9489
2017-11-16,9489
2017-11-17,9489
2017-11-18,9489
2017-11-19,9489
2017-11-20,9489
2017-11-21,9423
2017-11-22,9423
2017-11-23,9423
2017-11-24,9423
2017-11-25,9423
2017-11-26,9423
2017-11-27,9423
2017-11-28,9423
2017-11-29,9423
2017-11-30,9423
2017-12-01,9054
2017-12-02,9054
2017-12-03,9054
2017-12-04,9054
2017-12-05,9054
2017-12-06,9125
2017-12-07,9125
2017-12-08,9125
2017-12-09,9125
2017-12-10,9125
2017-12-11,9125
2017-12-12,9125
2017-12-13,9206
2017-12-14,9206
2017-12-15,9206
2017-12-16,9206
2017-12-17,9206
2017-12-18,9259
2017-12-19,9259
2017-12-20,9259
2017-12-21,9259
2017-12-22,9259
2017-12-23,9259
2017-12-24,9259
2017-12-25,9277
2017-12-26,9277
2017-12-27,9277
2017-12-28,9277
2017-12-29,9277
2017-12-30,9337
2017-12-31,9337
2018-01-01,9337
2018-01-02,9337
2018-01-03,9337
2018-01-04,9334
2018-01-05,9334
2018-01-06,9334
2018-01-07,9334
2018-01-08,9334
2018-01-09,9334
2018-01-10,9334
2018-01-11,9436
2018-01-12,9436
2018-01-13,9436
2018-01-14,9436
2018-01-15,9436
2018-01-16,9436
2018-01-17,9436
2018-01-18,9368
2018-01-19,9368
2018-01-20,9368
2018-01-21,9368
2018-01-22,9368
2018-01-23,9368
2018-01-24,9380
2018-01-25,9380
2018-01-26,9380
2018-01-27,9380
2018-01-28,9380
2018-01-29,9380
2018-01-30,9380
2018-01-31,9380
2018-02-01,9374
2018-02-02,9374
2018-02-03,9374
2018-02-04,9374
2018-02-05,9396
2018-02-06,9396
2018-02-07,9396
2018-02-08,9396
2018-02-09,9396
2018-02-10,9396
2018-02-11,9396
2018-02-12,9065
2018-02-13,9065
2018-02-14,9065
2018-02-15,9065
2018-02-16,9065
2018-02-17,9065
2018-02-18,9175
2018-02-19,9175
2018-02-20,9175
2018-02-21,9175
2018-02-22,9175
2018-02-23,9275
2018-02-24,9275
2018-02-25,9275
2018-02-26,9357
2018-02-27,9357
2018-02-28,9357
2018-03-01,9357
2018-03-02,9357
2018-03-03,9357
2018-03-04,9357
2018-03-05,9423
2018-03-06,9423
2018-03-07,9423
2018-03-08,9423
2018-03-09,9423
2018-03-10,9423
2018-03-11,9075
2018-03-12,9075
2018-03-13,9075
2018-03-14,9075
2018-03-15,9196
2018-03-16,9196
2018-03-17,9196
2018-03-18,9196
2018-03-20,9196
2018-03-21,9196
2018-03-22,9196
2018-03-23,9270
2018-03-24,9270
2018-03-25,9270
2018-03-26,9270
2018-03-27,9317
2018-03-28,9317
2018-03-29,9317
2018-03-30,9317
2018-03-31,9317
2018-04-01,9317
2018-04-02,9317
2018-04-03,9366
2018-04-04,9366
2018-04-05,9366
2018-04-06,9366
2018-04-07,9366
2018-04-08,9366
2018-04-09,9387
2018-04-10,9387
2018-04-11,9387
2018-04-12,9387
2018-04-13,9387
2018-04-14,9387
2018-04-15,9387
2018-04-16,9387
2018-04-17,9341
2018-04-18,9341
2018-04-19,9341
2018-04-20,9341
2018-04-21,9341
2018-04-22,9341
2018-04-23,9397
2018-04-24,9397
2018-04-25,9397
2018-04-26,9397
2018-04-27,9397
2018-04-28,9397
2018-04-29,9397
2018-04-30,9450
2018-05-01,9450
2018-05-02,9450
2018-05-03,9450
2018-05-04,9450
2018-05-05,9450
2018-05-06,9450
2018-05-07,9477
2018-05-08,9477
2018-05-09,9477
2018-05-10,9477
2018-05-11,9466
2018-05-12,9466
2018-05-13,9466
2018-05-14,9466
2018-05-15,9466
2018-05-16,9466
2018-05-17,9466
2018-05-18,9263
2018-05-19,9263
2018-05-20,9263
2018-05-21,9397
2018-05-22,9397
2018-05-23,9397
2018-05-24,9397
2018-05-25,9421
2018-05-26,9421
2018-05-27,9421
2018-05-28,9421
2018-05-29,9496
2018-05-30,9496
2018-05-31,9496
2018-06-01,9496
2018-06-02,9496
2018-06-03,9463
2018-06-04,9463
2018-06-05,9463
2018-06-06,9463
2018-06-07,9539
2018-06-08,9539
2018-06-09,9539
2018-06-10,9539
2018-06-11,9539
2018-06-12,9539
2018-06-13,9302
2018-06-14,9302
2018-06-15,9302
2018-06-16,9302
2018-06-17,9302
2018-06-18,9302
2018-06-19,9311
2018-06-20,9311
2018-06-21,9311
2018-06-22,9311
2018-06-23,9311
2018-06-24,9356
2018-06-25,9356
2018-06-26,9356
2018-06-27,9356
2018-06-28,9356
2018-06-29,9347
2018-06-30,9347
2018-07-01,9347
2018-07-02,9347
2018-07-03,9347
2018-07-04,9410
2018-07-05,9410
2018-07-06,9410
2018-07-07,9410
2018-07-08,9431
2018-07-09,9431
2018-07-10,9431
2018-07-11,9431
2018-07-12,9431
2018-07-13,9431
2018-07-14,9431
2018-07-15,9431
2018-07-16,9431
2018-07-17,9467
2018-07-18,9467
2018-07-19,9467
2018-07-20,9467
2018-07-21,9467
2018-07-22,9464
2018-07-23,9464
2018-07-24,9464
2018-07-25,9464
2018-07-26,9464
2018-07-27,9439
2018-07-28,9439
2018-07-29,9439
2018-07-30,9439
2018-07-31,9507
2018-08-01,9507
2018-08-02,9507
2018-08-03,9507
2018-08-04,9507
2018-08-05,9665
2018-08-06,9665
2018-08-07,9665
2018-08-08,9665
2018-08-09,9665
2018-08-10,9577
2018-08-11,9577
2018-08-12,9577
2018-08-14,9521
2018-08-16,9521
2018-08-17,9521
2018-08-18,9649
2018-08-19,9649
2018-08-20,9649
2018-08-21,9649
2018-08-22,9649
2018-08-23,9769
2018-08-24,9769
2018-08-25,9769
2018-08-26,9769
2018-08-27,9769
2018-08-28,9639
2018-08-29,9639
2018-08-30,9639
2018-08-31,9639
2018-09-01,9722
2018-09-02,9722
2018-09-03,9722
2018-09-04,9822
2018-09-05,9822
2018-09-06,9822
2018-09-07,9822
2018-09-08,9538
2018-09-09,9538
2018-09-10,9538
2018-09-11,9512
2018-09-12,9512
2018-09-13,9512
2018-09-14,9512
2018-09-15,9555
2018-09-16,9555
2018-09-17,9555
2018-09-18,9555
2018-09-19,9555
2018-09-20,9555
2018-09-21,9555
2018-09-22,9463
2018-09-23,9463
2018-09-24,9463
2018-09-25,9463
2018-09-26,9494
2018-09-27,9494
2018-09-28,9494
2018-09-29,9494
2018-09-30,9558
2018-10-01,9558
2018-10-02,9558
2018-10-03,9547
2018-10-04,9547
2018-10-05,9547
2018-10-06,9547
2018-10-07,9547
2018-10-08,9487
2018-10-09,9487
2018-10-10,9487
2018-10-11,9523
2018-10-12,9523
2018-10-13,9523
2018-10-14,9523
2018-10-15,9586
2018-10-16,9586
2018-10-17,9586
2018-10-18,9586
2018-10-19,9586
2018-10-20,9588
2018-10-21,9588
2018-10-22,9588
2018-10-23,9588
2018-10-24,9588
2018-10-25,9520
2018-10-26,9520
2018-10-27,9520
2018-10-28,9520
2018-10-29,9520
2018-10-30,9346
2018-10-31,9474
2018-11-01,9474
2018-11-03,9689
2018-11-04,9689
2018-11-05,9561
2018-11-06,9611
2018-11-07,9611
2018-11-08,9716
2018-11-09,9716
2018-11-10,9783
2018-11-11,9783
2018-11-12,10094
2018-11-13,10094
2018-11-15,10375
2018-11-16,10304
2018-11-17,10304
2018-11-18,10250
2018-11-19,10250
2018-11-20,9935
2018-11-21,9935
2018-11-22,9866
2018-11-23,9866
2018-11-24,10145
2018-11-25,10145
2018-11-26,10389
2018-11-27,10389
2018-11-28,10509
2018-11-29,10509
2018-12-01,10212
2018-12-02,10212
2018-12-03,10212
2018-12-04,10143
2018-12-05,10143
2018-12-07,9805
2018-12-09,9724
2018-12-10,9724
2018-12-11,9743
2018-12-12,9743
2018-12-13,9743
2018-12-14,9670
2018-12-15,9670
2018-12-16,9670
2018-12-17,9554
2018-12-18,9554
2018-12-19,9529
2018-12-20,9529
2018-12-21,9529
2018-12-22,9529
2018-12-23,9377
2018-12-24,9377
2018-12-25,9377
2018-12-26,9393
2018-12-27,9393
2018-12-28,9423
2018-12-29,9423
2018-12-30,9423
2018-12-31,9418
2019-01-01,9418
2019-01-02,9416
2019-01-03,9416
2019-01-04,9448
2019-01-05,9448
2019-01-06,9219
2019-01-08,9269
2019-01-10,9352
2019-01-11,9352
2019-01-12,9352
2019-01-13,9376
2019-01-14,9376
2019-01-15,9376
2019-01-16,9387
2019-01-17,9387
2019-01-18,9387
2019-01-19,9400
2019-01-20,9400
2019-01-21,9400
2019-01-22,9446
2019-01-23,9446
2019-01-24,9446
2019-01-25,9476
2019-01-26,9476
2019-01-27,9476
2019-01-28,9549
2019-01-29,9549
2019-01-30,9549
2019-01-31,9673
2019-02-01,9673
2019-02-02,9673
2019-02-03,9490
2019-02-04,9490
2019-02-05,9490
2019-02-06,9467
2019-02-07,9467
2019-02-08,9475
2019-02-09,9475
2019-02-10,9475
2019-02-11,9475
2019-02-12,9510
2019-02-13,9510
2019-02-14,9510
2019-02-15,9510
2019-02-16,9650
2019-02-17,9650
2019-02-18,9650
2019-02-19,9650
2019-02-20,9650
2019-02-21,9454
2019-02-22,9454
2019-02-23,9454
2019-02-24,9435
2019-02-25,9435
2019-02-26,9435
2019-02-27,9435
2019-02-28,9435
2019-03-01,9435
2019-03-02,9460
2019-03-03,9460
2019-03-04,9460
2019-03-05,9336
2019-03-06,9336
2019-03-07,9378
2019-03-08,9378
2019-03-09,9378
2019-03-10,9378
2019-03-11,9453
2019-03-12,9453
2019-03-13,9453
2019-03-14,9456
2019-03-15,9456
2019-03-16,9456
2019-03-17,9507
2019-03-18,9507
2019-03-19,9507
2019-03-20,9459
2019-03-21,9459
2019-03-22,9459
2019-03-23,9459
