date_obj,Zamorak%20mjolnir price
2015-10-10,108237
2015-10-11,108237
2015-10-12,108237
2015-10-13,108237
2015-10-14,108237
2015-10-15,108237
2015-10-16,108237
2015-10-17,108237
2015-10-18,108237
2015-10-19,108237
2015-10-20,108237
2015-10-22,108237
2015-10-23,108237
2015-10-24,108237
2015-10-25,108237
2015-10-26,102900
2015-10-27,102900
2015-10-29,102900
2015-10-30,102900
2015-10-31,102900
2015-11-01,102900
2015-11-02,102900
2015-11-03,102900
2015-11-05,102900
2015-11-06,102900
2015-11-07,102900
2015-11-08,102900
2015-11-09,102900
2015-11-10,102900
2015-11-11,102900
2015-11-12,102900
2015-11-13,102900
2015-11-14,102900
2015-11-15,102900
2015-11-16,102900
2015-11-17,102900
2015-11-18,102900
2015-11-19,102900
2015-11-20,102900
2015-11-21,102900
2015-11-22,102900
2015-11-23,102900
2015-11-24,102900
2015-11-25,102900
2015-11-26,102900
2015-11-27,102900
2015-11-28,102900
2015-11-29,102900
2015-11-30,98026
2015-12-01,98026
2015-12-02,98026
2015-12-03,98026
2015-12-04,98026
2015-12-05,98026
2015-12-06,98026
2015-12-07,98026
2015-12-08,98026
2015-12-09,98026
2015-12-10,98026
2015-12-11,98026
2015-12-13,98026
2015-12-14,98026
2015-12-15,98026
2015-12-16,98026
2015-12-17,98026
2015-12-18,98026
2015-12-19,98026
2015-12-20,98026
2015-12-21,98026
2015-12-22,98026
2015-12-23,98026
2015-12-24,98026
2015-12-25,98026
2015-12-26,98026
2015-12-27,98026
2015-12-28,98026
2015-12-29,98026
2015-12-30,98026
2015-12-31,98026
2016-01-01,98026
2016-01-02,98026
2016-01-03,98026
2016-01-04,98026
2016-01-05,93335
2016-01-06,93335
2016-01-07,93335
2016-01-08,93335
2016-01-09,93335
2016-01-10,93335
2016-01-11,93335
2016-01-12,93335
2016-01-13,93335
2016-01-14,93335
2016-01-15,93335
2016-01-16,93335
2016-01-17,93335
2016-01-18,93335
2016-01-19,93335
2016-01-20,93335
2016-01-21,93335
2016-01-22,93335
2016-01-23,93335
2016-01-24,93335
2016-01-25,93335
2016-01-26,93335
2016-01-27,93335
2016-01-28,93335
2016-01-29,93335
2016-01-30,93335
2016-01-31,93335
2016-02-01,93335
2016-02-02,93335
2016-02-03,93335
2016-02-04,93335
2016-02-05,93335
2016-02-06,88807
2016-02-07,88807
2016-02-08,88807
2016-02-09,88807
2016-02-10,88807
2016-02-11,88807
2016-02-12,88807
2016-02-13,88807
2016-02-14,88807
2016-02-15,88807
2016-02-16,88807
2016-02-17,88807
2016-02-18,88807
2016-02-19,88807
2016-02-20,88807
2016-02-21,88807
2016-02-22,88807
2016-02-23,88807
2016-02-24,88807
2016-02-25,88807
2016-02-26,88807
2016-02-27,88807
2016-02-28,88807
2016-02-29,88807
2016-03-01,88807
2016-03-02,84515
2016-03-03,84515
2016-03-04,84515
2016-03-05,84515
2016-03-06,84515
2016-03-07,84515
2016-03-08,84515
2016-03-09,84515
2016-03-10,84515
2016-03-11,84515
2016-03-12,84515
2016-03-13,84515
2016-03-14,84515
2016-03-15,84515
2016-03-16,84515
2016-03-17,84515
2016-03-18,84515
2016-03-19,84515
2016-03-20,84515
2016-03-21,84515
2016-03-22,84515
2016-03-23,84515
2016-03-24,84515
2016-03-25,84515
2016-03-26,84515
2016-03-27,84515
2016-03-28,80376
2016-03-29,80376
2016-03-30,80376
2016-03-31,80376
2016-04-01,80376
2016-04-02,80376
2016-04-03,80376
2016-04-04,80376
2016-04-05,80376
2016-04-06,80376
2016-04-07,80376
2016-04-08,80376
2016-04-09,80376
2016-04-10,80376
2016-04-11,80376
2016-04-12,80376
2016-04-13,80376
2016-04-14,80376
2016-04-15,80376
2016-04-16,80376
2016-04-17,80376
2016-04-18,80376
2016-04-19,80376
2016-04-20,80376
2016-04-21,80376
2016-04-22,76479
2016-04-23,76479
2016-04-24,76479
2016-04-25,76479
2016-04-26,76479
2016-04-27,76479
2016-04-28,76479
2016-04-29,76479
2016-04-30,76479
2016-05-01,76479
2016-05-02,76479
2016-05-03,76479
2016-05-04,76479
2016-05-05,76479
2016-05-06,76479
2016-05-07,76479
2016-05-08,76479
2016-05-09,76479
2016-05-10,76479
2016-05-11,76479
2016-05-12,76479
2016-05-13,76479
2016-05-14,76479
2016-05-15,76479
2016-05-16,76479
2016-05-17,76479
2016-05-18,76479
2016-05-19,76479
2016-05-22,72742
2016-05-23,72742
2016-05-24,72742
2016-05-25,72742
2016-05-26,72742
2016-05-27,72742
2016-05-28,72742
2016-05-29,72742
2016-05-30,72742
2016-05-31,72742
2016-06-01,72742
2016-06-02,72742
2016-06-03,72742
2016-06-04,72742
2016-06-05,72742
2016-06-06,72742
2016-06-07,72742
2016-06-08,72742
2016-06-09,72742
2016-06-10,72742
2016-06-11,72742
2016-06-12,72742
2016-06-13,72742
2016-06-14,72742
2016-06-15,72742
2016-06-16,72742
2016-06-17,72742
2016-06-18,69263
2016-06-19,69263
2016-06-20,69263
2016-06-21,69263
2016-06-22,69263
2016-06-23,69263
2016-06-24,69263
2016-06-25,69263
2016-06-26,69263
2016-06-27,69263
2016-06-28,69263
2016-06-29,69263
2016-06-30,69263
2016-07-01,69263
2016-07-02,69263
2016-07-03,69263
2016-07-04,69263
2016-07-05,69263
2016-07-06,69263
2016-07-07,69263
2016-07-08,69263
2016-07-09,69263
2016-07-10,69263
2016-07-11,69263
2016-07-12,69263
2016-07-13,69263
2016-07-14,65799
2016-07-15,65799
2016-07-16,65799
2016-07-17,65799
2016-07-18,65799
2016-07-24,62684
2016-07-25,62684
2016-07-26,59740
2016-07-27,59740
2016-07-28,59740
2016-07-29,59740
2016-07-30,59740
2016-07-31,59740
2016-08-01,59740
2016-08-02,59740
2016-08-03,56894
2016-08-04,56894
2016-08-05,56894
2016-08-06,56894
2016-08-07,56894
2016-08-08,56894
2016-08-09,56894
2016-08-10,56894
2016-08-11,54140
2016-08-12,54140
2016-08-13,54140
2016-08-14,54140
2016-08-15,54140
2016-08-16,54140
2016-08-17,54140
2016-08-18,54140
2016-08-19,54140
2016-08-20,54140
2016-08-21,54140
2016-08-22,51576
2016-08-23,51576
2016-08-24,51576
2016-08-25,51576
2016-08-26,51576
2016-08-28,51576
2016-08-31,51576
2016-09-01,51576
2016-09-02,51576
2016-09-03,49156
2016-09-04,49156
2016-09-05,49156
2016-09-06,49156
2016-09-07,49156
2016-09-08,49156
2016-09-09,49156
2016-09-10,49156
2016-09-11,49156
2016-09-12,49156
2016-09-13,49156
2016-09-14,49156
2016-09-15,46902
2016-09-16,46902
2016-09-17,46902
2016-09-18,46902
2016-09-19,46902
2016-09-20,46902
2016-09-21,46902
2016-09-22,46902
2016-09-23,46902
2016-09-24,46902
2016-09-25,46902
2016-09-26,46902
2016-09-27,46902
2016-09-28,44712
2016-09-29,44712
2016-09-30,44712
2016-10-01,44712
2016-10-02,44712
2016-10-03,44712
2016-10-04,44712
2016-10-05,44712
2016-10-06,44712
2016-10-07,44712
2016-10-08,44712
2016-10-09,44712
2016-10-10,44712
2016-10-11,42603
2016-10-12,42603
2016-10-13,42603
2016-10-14,42603
2016-10-15,42603
2016-10-16,42603
2016-10-17,42603
2016-10-18,42603
2016-10-19,42603
2016-10-20,42603
2016-10-21,42603
2016-10-22,42603
2016-10-23,42603
2016-10-24,40643
2016-10-25,40643
2016-10-26,40643
2016-10-27,40643
2016-10-28,40643
2016-10-29,40643
2016-10-30,40643
2016-10-31,40643
2016-11-01,40643
2016-11-02,40643
2016-11-03,40643
2016-11-04,40643
2016-11-05,40643
2016-11-06,38759
2016-11-07,38759
2016-11-08,38759
2016-11-09,38759
2016-11-10,38759
2016-11-11,38759
2016-11-12,38759
2016-11-13,38759
2016-11-14,38759
2016-12-08,35236
2016-12-09,35236
2016-12-10,35236
2016-12-11,33589
2016-12-12,33589
2016-12-13,33589
2016-12-14,33589
2016-12-15,33589
2016-12-16,33589
2016-12-17,33589
2016-12-18,33589
2016-12-19,33589
2016-12-20,33589
2016-12-21,33589
2016-12-22,32012
2016-12-23,32012
2016-12-24,32012
2016-12-25,32012
2016-12-26,32012
2016-12-27,32012
2016-12-28,32012
2016-12-29,32012
2016-12-30,32012
2016-12-31,32012
2017-01-01,32012
2017-01-02,30510
2017-01-03,30510
2017-01-04,30510
2017-01-05,30510
2017-01-06,30510
2017-01-07,30510
2017-01-08,30510
2017-01-09,30510
2017-01-10,30510
2017-01-11,30510
2017-01-12,30510
2017-01-13,29138
2017-01-14,29138
2017-01-15,29138
2017-01-16,29138
2017-01-17,29138
2017-01-18,29138
2017-01-19,29138
2017-01-20,29138
2017-01-21,29138
2017-01-22,29138
2017-01-27,27829
2017-01-28,27829
2017-01-29,27829
2017-01-30,27829
2017-01-31,27829
2017-02-01,27829
2017-02-02,26558
2017-02-03,26558
2017-02-04,26558
2017-02-05,26558
2017-02-06,26558
2017-02-07,26558
2017-02-08,26558
2017-02-09,26558
2017-02-10,26558
2017-02-11,26558
2017-02-12,26558
2017-02-13,25355
2017-02-14,25355
2017-02-15,25355
2017-02-16,25355
2017-02-18,25355
2017-02-19,25355
2017-02-20,25355
2017-02-21,25355
2017-02-22,25355
2017-02-23,24181
2017-02-24,24181
2017-02-25,24181
2017-02-26,24181
2017-02-27,24181
2017-02-28,24181
2017-03-01,24181
2017-03-02,24181
2017-03-03,24181
2017-03-04,24181
2017-03-05,24181
2017-03-06,23055
2017-03-07,23055
2017-03-08,23055
2017-03-09,23055
2017-03-10,23055
2017-03-11,23055
2017-03-12,23055
2017-03-13,23055
2017-03-14,23055
2017-03-15,23055
2017-03-16,21997
2017-03-17,21997
2017-03-18,21997
2017-03-19,21997
2017-03-20,21997
2017-03-21,21997
2017-03-22,21997
2017-03-23,21997
2017-03-24,21997
2017-03-25,21997
2017-03-26,21997
2017-03-27,20954
2017-03-28,20954
2017-03-29,20954
2017-03-30,20954
2017-03-31,20954
2017-04-01,20954
2017-04-02,20954
2017-04-03,20954
2017-04-04,20954
2017-04-12,19950
2017-04-13,19950
2017-04-14,19950
2017-04-15,19950
2017-04-16,19950
2017-04-17,19026
2017-04-18,19026
2017-04-19,19026
2017-04-20,19026
2017-04-21,19026
2017-04-22,19026
2017-04-23,19026
2017-04-24,19026
2017-04-25,19026
2017-04-26,19026
2017-04-27,18149
2017-04-28,18149
2017-04-29,18149
2017-04-30,18149
2017-05-01,18149
2017-05-02,18149
2017-05-03,18149
2017-05-04,18149
2017-05-05,18149
2017-05-06,17307
2017-05-07,17307
2017-05-08,17307
2017-05-09,17307
2017-05-10,17307
2017-05-11,17307
2017-05-12,17307
2017-05-13,17307
2017-05-14,17307
2017-05-15,17307
2017-05-16,16486
2017-05-17,16486
2017-05-18,16486
2017-05-19,16486
2017-05-20,16486
2017-05-21,16486
2017-05-22,16486
2017-05-23,16486
2017-05-24,16486
2017-05-25,16486
2017-05-26,16486
2017-05-27,15718
2017-05-28,15718
2017-05-29,15718
2017-05-30,15718
2017-05-31,15718
2017-06-01,15718
2017-06-02,15718
2017-06-03,15718
2017-06-06,15718
2017-06-07,14969
2017-06-08,14969
2017-06-09,14969
2017-06-10,14969
2017-06-11,14969
2017-06-12,14969
2017-06-13,14969
2017-06-14,14969
2017-06-15,14969
2017-06-16,14969
2017-06-17,14969
2017-06-18,14270
2017-06-19,14270
2017-06-20,14270
2017-06-21,14270
2017-06-22,14270
2017-06-23,14270
2017-06-24,14270
2017-06-25,14270
2017-06-26,14270
2017-06-27,14270
2017-06-28,14270
2017-06-29,13628
2017-06-30,13628
2017-07-01,13628
2017-07-02,13628
2017-07-03,13628
2017-07-04,13628
2017-07-05,13628
2017-07-06,13628
2017-07-07,13628
2017-07-08,13628
2017-07-13,13006
2017-07-14,13006
2017-07-15,13006
2017-07-16,13006
2017-07-17,13006
2017-07-18,13006
2017-07-19,12411
2017-07-20,12411
2017-07-21,12411
2017-07-22,12411
2017-07-23,12411
2017-07-24,12411
2017-07-25,12411
2017-07-26,12411
2017-07-27,12411
2017-07-28,12411
2017-07-29,11837
2017-07-30,11837
2017-07-31,11837
2017-08-01,11837
2017-08-02,11837
2017-08-03,11837
2017-08-04,11837
2017-08-05,11837
2017-08-06,11837
2017-08-09,11279
2017-08-10,11279
2017-08-11,11279
2017-08-12,11279
2017-08-13,11279
2017-08-14,11279
2017-08-15,11279
2017-08-16,11279
2017-08-17,11279
2017-08-18,10750
2017-08-19,10750
2017-08-20,10750
2017-08-21,10750
2017-08-22,10750
2017-08-23,10750
2017-08-24,10750
2017-08-25,10750
2017-08-26,10750
2017-08-27,10750
2017-08-28,10254
2017-08-29,10254
2017-08-30,10254
2017-08-31,10254
2017-09-01,10254
2017-09-02,10254
2017-09-03,10254
2017-09-04,10254
2017-09-05,10254
2017-09-06,9786
2017-09-07,9786
2017-09-08,9786
2017-09-09,9786
2017-09-10,9786
2017-09-11,9786
2017-09-12,9786
2017-09-13,9786
2017-09-14,9786
2017-09-15,9786
2017-09-16,9320
2017-09-17,9320
2017-09-18,9320
2017-09-19,9320
2017-09-20,9320
2017-09-21,9320
2017-09-22,9320
2017-09-23,9320
2017-09-24,9320
2017-09-25,9320
2017-09-26,9320
2017-09-27,8883
2017-09-28,8883
2017-09-29,8883
2017-09-30,8883
2017-10-01,8883
2017-10-02,8883
2017-10-03,8883
2017-10-04,8883
2017-10-05,8883
2017-10-06,8883
2017-10-07,8558
2017-10-08,8558
2017-10-09,8558
2017-10-10,8558
2017-10-11,8558
2017-10-12,8558
2017-10-13,8558
2017-10-14,8558
2017-10-15,8558
2017-10-16,8558
2017-10-17,8558
2017-10-18,8558
2017-10-19,8558
2017-10-20,8280
2017-10-21,8280
2017-10-22,8280
2017-10-23,8280
2017-10-24,8280
2017-10-25,8280
2017-10-26,8280
2017-10-27,8280
2017-10-28,8280
2017-10-29,8280
2017-10-30,8280
2017-10-31,8280
2017-11-01,7891
2017-11-02,7891
2017-11-03,7891
2017-11-04,7891
2017-11-05,7891
2017-11-06,7891
2017-11-07,7891
2017-11-08,7891
2017-11-09,7891
2017-11-10,7891
2017-11-11,7891
2017-11-12,7522
2017-11-13,7522
2017-11-14,7522
2017-11-15,7522
2017-11-16,7522
2017-11-17,7522
2017-11-18,7522
2017-11-19,7522
2017-11-20,7522
2017-11-21,7522
2017-11-22,7522
2017-11-23,7160
2017-11-24,7160
2017-11-25,7160
2017-11-26,7160
2017-11-27,7160
2017-11-28,7160
2017-11-29,7160
2017-11-30,7160
2017-12-01,7160
2017-12-02,7160
2017-12-03,7160
2017-12-04,6830
2017-12-05,6830
2017-12-06,6830
2017-12-07,6830
2017-12-08,6830
2017-12-09,6830
2017-12-10,6830
2017-12-11,6830
2017-12-12,6830
2017-12-13,6830
2017-12-14,6830
2017-12-15,6509
2017-12-16,6509
2017-12-17,6509
2017-12-18,6509
2017-12-19,6509
2017-12-20,6509
2017-12-21,6509
2017-12-22,6509
2017-12-23,6509
2017-12-24,6509
2017-12-25,6210
2017-12-26,6210
2017-12-27,6210
2017-12-28,6210
2017-12-29,6210
2017-12-30,6210
2017-12-31,6210
2018-01-01,6210
2018-01-02,6210
2018-01-03,6210
2018-01-04,5924
2018-01-05,5924
2018-01-06,5924
2018-01-07,5924
2018-01-08,5924
2018-01-09,5924
2018-01-10,5924
2018-01-11,5924
2018-01-12,5924
2018-01-13,5664
2018-01-14,5664
2018-01-15,5664
2018-01-16,5664
2018-01-17,5664
2018-01-18,5664
2018-01-19,5664
2018-01-20,5664
2018-01-21,5664
2018-01-22,5664
2018-01-23,5405
2018-01-24,5405
2018-01-25,5405
2018-01-26,5405
2018-01-27,5405
2018-01-28,5189
2018-01-29,5189
2018-01-30,5189
2018-02-01,5189
2018-02-02,5189
2018-02-03,5034
2018-02-04,5034
2018-02-05,5034
2018-02-06,5034
2018-02-07,5034
2018-02-08,5034
2018-02-09,5009
2018-02-10,5009
2018-02-11,5009
2018-02-12,5009
2018-02-13,5009
2018-02-14,5009
2018-02-15,4851
2018-02-16,4851
2018-02-17,4851
2018-02-18,4851
2018-02-19,4851
2018-02-20,4657
2018-02-21,4657
2018-02-22,4657
2018-02-23,4657
2018-02-24,4657
2018-02-25,4657
2018-02-26,4657
2018-02-27,4426
2018-02-28,4426
2018-03-01,4426
2018-03-02,4426
2018-03-03,4426
2018-03-04,4230
2018-03-05,4230
2018-03-06,4230
2018-03-07,4230
2018-03-08,4230
2018-03-09,4230
2018-03-10,4088
2018-03-11,4088
2018-03-12,4088
2018-03-13,4088
2018-03-14,4088
2018-03-15,4088
2018-03-16,3944
2018-03-17,3944
2018-03-18,3944
2018-03-20,3944
2018-03-21,3897
2018-03-23,3897
2018-03-24,3897
2018-03-26,3897
2018-03-27,3897
2018-03-28,4073
2018-03-29,4073
2018-03-30,4073
2018-03-31,4073
2018-04-01,4073
2018-04-02,4073
2018-04-03,4276
2018-04-04,4276
2018-04-05,4276
2018-04-06,4276
2018-04-08,4276
2018-04-09,4482
2018-04-10,4482
2018-04-11,4482
2018-04-12,4482
2018-04-13,4482
2018-04-14,4482
2018-04-16,4482
2018-04-17,4707
2018-04-18,4707
2018-04-19,4707
2018-04-20,4707
2018-04-21,4707
2018-04-22,4707
2018-04-23,4707
2018-04-24,4707
2018-04-25,4940
2018-04-26,4940
2018-04-27,4940
2018-04-28,4940
2018-04-29,4940
2018-04-30,4940
2018-05-02,4940
2018-05-03,5186
2018-05-04,5186
2018-05-05,5186
2018-05-06,5186
2018-05-07,5186
2018-05-08,5186
2018-05-09,5186
2018-05-10,5445
2018-05-11,5445
2018-05-12,5445
2018-05-13,5445
2018-05-14,5445
2018-05-15,5445
2018-05-16,5445
2018-05-17,5445
2018-05-18,5718
2018-05-19,5718
2018-05-20,5718
2018-05-21,5718
2018-05-22,5718
2018-05-23,5718
2018-05-24,6004
2018-05-25,6004
2018-05-26,6004
2018-05-27,6004
2018-05-28,6004
2018-05-29,6303
2018-05-30,6303
2018-05-31,6303
2018-06-01,6303
2018-06-02,6303
2018-06-03,6619
2018-06-04,6619
2018-06-05,6619
2018-06-06,6619
2018-06-07,6619
2018-06-08,6950
2018-06-09,6950
2018-06-10,6950
2018-06-11,6950
2018-06-12,6950
2018-06-13,6950
2018-06-14,7298
2018-06-15,7298
2018-06-16,7298
2018-06-17,7298
2018-06-18,7298
2018-06-19,7298
2018-06-20,7298
2018-06-21,7330
2018-06-22,7330
2018-06-23,7330
2018-06-24,7330
2018-06-25,7330
2018-06-26,7330
2018-06-27,7362
2018-06-28,7362
2018-06-29,7362
2018-06-30,7362
2018-07-01,7362
2018-07-02,7321
2018-07-03,7321
2018-07-04,7321
2018-07-05,7321
2018-07-06,7321
2018-07-07,7321
2018-07-08,7321
2018-07-09,7327
2018-07-10,7327
2018-07-11,7327
2018-07-12,7327
2018-07-13,7327
2018-07-14,7327
2018-07-15,7327
2018-07-16,7625
2018-07-17,7625
2018-07-18,7625
2018-07-19,7625
2018-07-20,7625
2018-07-21,7999
2018-07-22,7999
2018-07-23,7999
2018-07-24,7999
2018-07-25,7999
2018-07-26,8394
2018-07-27,8394
2018-07-28,8394
2018-07-29,8394
2018-07-30,8394
2018-07-31,8728
2018-08-01,8728
2018-08-02,8728
2018-08-03,8728
2018-08-04,8728
2018-08-05,8339
2018-08-06,8339
2018-08-07,8339
2018-08-08,8339
2018-08-09,8339
2018-08-10,7958
2018-08-11,7958
2018-08-12,7958
2018-08-14,7594
2018-08-16,7594
2018-08-17,7594
2018-08-18,7247
2018-08-19,7247
2018-08-20,7247
2018-08-21,7247
2018-08-22,6918
2018-08-23,6918
2018-08-24,6918
2018-08-25,6918
2018-08-26,6615
2018-08-27,6615
2018-08-28,6615
2018-08-29,6615
2018-08-30,6325
2018-08-31,6325
2018-09-01,6325
2018-09-02,6325
2018-09-03,6076
2018-09-04,6076
2018-09-05,6076
2018-09-06,6076
2018-09-07,5798
2018-09-08,5798
2018-09-09,5798
2018-09-10,5798
2018-09-11,5798
2018-09-12,5525
2018-09-13,5525
2018-09-14,5525
2018-09-15,5525
2018-09-16,5525
2018-09-17,5285
2018-09-18,5285
2018-09-19,5285
2018-09-20,5285
2018-09-21,5285
2018-09-22,5023
2018-09-23,5023
2018-09-24,5023
2018-09-25,5023
2018-09-26,4826
2018-09-27,4826
2018-09-28,4826
2018-09-29,4826
2018-09-30,4605
2018-10-02,4605
2018-10-03,4408
2018-10-04,4408
2018-10-05,4408
2018-10-06,4408
2018-10-07,4408
2018-10-08,4324
2018-10-09,4324
2018-10-10,4324
2018-10-11,4324
2018-10-12,4324
2018-10-13,4486
2018-10-14,4486
2018-10-15,4486
2018-10-16,4486
2018-10-17,4486
2018-10-18,4496
2018-10-19,4496
2018-10-20,4496
2018-10-21,4496
2018-10-22,4342
2018-10-23,4342
2018-10-24,4342
2018-10-25,4342
2018-10-26,4342
2018-10-27,4342
2018-10-28,4448
2018-10-29,4448
2018-10-30,4448
2018-10-31,4448
2018-11-01,4448
2018-11-03,4511
2018-11-04,4511
2018-11-05,4511
2018-11-06,4511
2018-11-07,4541
2018-11-08,4541
2018-11-09,4541
2018-11-10,4541
2018-11-11,4541
2018-11-12,4549
2018-11-13,4549
2018-11-14,4549
2018-11-15,4549
2018-11-16,4549
2018-11-17,4614
2018-11-18,4614
2018-11-19,4614
2018-11-20,4614
2018-11-21,4535
2018-11-22,4535
2018-11-23,4535
2018-11-24,4535
2018-11-25,4541
2018-11-26,4541
2018-11-27,4541
2018-11-28,4541
2018-12-01,4511
2018-12-02,4511
2018-12-03,4511
2018-12-04,4494
2018-12-05,4494
2018-12-07,4494
2018-12-09,4516
2018-12-10,4516
2018-12-11,4516
2018-12-12,4516
2018-12-13,4506
2018-12-14,4506
2018-12-15,4506
2018-12-16,4506
2018-12-17,4522
2018-12-18,4522
2018-12-19,4522
2018-12-20,4522
2018-12-21,4310
2018-12-22,4310
2018-12-23,4251
2018-12-24,4251
2018-12-25,4251
2018-12-26,4251
2018-12-27,4464
2018-12-28,4464
2018-12-29,4464
2018-12-30,4566
2018-12-31,4566
2019-01-01,4566
2019-01-02,4566
2019-01-03,4538
2019-01-04,4538
2019-01-05,4538
2019-01-06,4522
2019-01-08,4522
2019-01-10,4489
2019-01-11,4489
2019-01-12,4489
2019-01-13,4486
2019-01-14,4486
2019-01-15,4486
2019-01-16,4483
2019-01-17,4483
2019-01-18,4483
2019-01-19,4498
2019-01-20,4498
2019-01-21,4498
2019-01-22,4485
2019-01-23,4485
2019-01-24,4485
2019-01-25,4523
2019-01-26,4523
2019-01-27,4523
2019-01-28,4488
2019-01-29,4488
2019-01-30,4488
2019-01-31,4532
2019-02-01,4532
2019-02-02,4532
2019-02-03,4519
2019-02-04,4519
2019-02-05,4519
2019-02-06,4519
2019-02-07,4708
2019-02-08,4708
2019-02-09,4708
2019-02-10,4708
2019-02-11,4944
2019-02-12,4944
2019-02-13,4944
2019-02-14,4944
2019-02-15,5091
2019-02-16,5091
2019-02-17,5091
2019-02-18,5156
2019-02-19,5156
2019-02-20,5156
2019-02-21,5199
2019-02-22,5199
2019-02-23,5199
2019-02-24,5195
2019-02-25,5195
2019-02-26,5195
2019-02-27,5195
2019-02-28,5195
2019-03-01,5195
2019-03-02,5195
2019-03-03,5214
2019-03-04,5214
2019-03-05,5214
2019-03-06,5184
2019-03-07,5184
2019-03-08,5184
2019-03-09,5184
2019-03-10,5178
2019-03-11,5178
2019-03-12,5178
2019-03-13,5142
2019-03-14,5142
2019-03-15,5142
2019-03-16,5036
2019-03-17,5036
2019-03-18,5036
2019-03-19,5032
2019-03-20,5032
2019-03-21,5032
2019-03-22,5022
2019-03-23,5022
2019-03-24,5022
2019-03-25,5020
2019-03-26,5020
2019-03-27,5020
2019-03-28,5020
2019-03-29,5019
2019-03-30,5019
2019-03-31,5019
2019-04-01,5019
2019-04-02,4968
2019-04-03,4968
2019-04-04,4968
2019-04-05,4968
2019-04-06,5036
2019-04-07,5036
2019-04-08,5036
