date_obj,Desert%20camo%20legs price
2015-08-03,7860
2015-08-04,7860
2015-08-05,7860
2015-08-06,7860
2015-08-07,7946
2015-08-08,7946
2015-08-09,7946
2015-08-10,7946
2015-08-11,7946
2015-08-12,7946
2015-08-13,7946
2015-08-14,7946
2015-08-15,7946
2015-08-16,7946
2015-08-17,7946
2015-08-18,7946
2015-08-19,7946
2015-08-20,7946
2015-08-21,7946
2015-08-22,7946
2015-08-23,7946
2015-08-24,7946
2015-08-25,7946
2015-08-26,7946
2015-08-27,7946
2015-08-28,7946
2015-08-29,7946
2015-08-30,7946
2015-08-31,7946
2015-09-01,7946
2015-09-02,7946
2015-09-03,7946
2015-09-04,7946
2015-09-05,7946
2015-09-06,7946
2015-09-07,7946
2015-09-08,7946
2015-09-09,7946
2015-09-10,7946
2015-09-11,7946
2015-09-12,7946
2015-09-13,7946
2015-09-14,7946
2015-09-15,7946
2015-09-16,7946
2015-09-17,7946
2015-09-18,7946
2015-09-19,7946
2015-09-20,7946
2015-09-21,7946
2015-09-22,7946
2015-09-23,7990
2015-09-24,7990
2015-09-25,7990
2015-09-27,7990
2015-09-28,7990
2015-09-29,7990
2015-09-30,7990
2015-10-05,7990
2015-10-06,7990
2015-10-07,7990
2015-10-08,7990
2015-10-09,7990
2015-10-10,7990
2015-10-11,7990
2015-10-12,7990
2015-10-13,7990
2015-10-14,7990
2015-10-15,7990
2015-10-16,7990
2015-10-17,7990
2015-10-18,7990
2015-10-19,7990
2015-10-20,7990
2015-10-22,7990
2015-10-23,7990
2015-10-24,7990
2015-10-25,7990
2015-10-26,7990
2015-10-27,7990
2015-10-29,7990
2015-10-30,7990
2015-10-31,7990
2015-11-01,7990
2015-11-02,7990
2015-11-03,7990
2015-11-04,7990
2015-11-05,7990
2015-11-06,7990
2015-11-07,7990
2015-11-08,7990
2015-11-09,7990
2015-11-10,7990
2015-11-11,7990
2015-11-12,7990
2015-11-13,7990
2015-11-14,7990
2015-11-15,7990
2015-11-16,7990
2015-11-17,7990
2015-11-18,7990
2015-11-19,7990
2015-11-20,7990
2015-11-21,7990
2015-11-22,8227
2015-11-23,8227
2015-11-24,8227
2015-11-25,8227
2015-11-26,8227
2015-11-27,8227
2015-11-28,8227
2015-11-29,8227
2015-11-30,8227
2015-12-01,8227
2015-12-02,8227
2015-12-03,8227
2015-12-04,8227
2015-12-05,8227
2015-12-06,8227
2015-12-07,8227
2015-12-08,8227
2015-12-09,8227
2015-12-10,8227
2015-12-11,8227
2015-12-12,8227
2015-12-13,8227
2015-12-14,8227
2015-12-15,8227
2015-12-16,8227
2015-12-17,8227
2015-12-18,8227
2015-12-19,8227
2015-12-20,8227
2015-12-21,8227
2015-12-22,8227
2015-12-23,8227
2015-12-24,8227
2015-12-25,8227
2015-12-26,8227
2015-12-27,8227
2015-12-28,8227
2015-12-29,8227
2015-12-30,8227
2015-12-31,8227
2016-01-01,8227
2016-01-02,8227
2016-01-03,8227
2016-01-04,8227
2016-01-05,8227
2016-01-06,8227
2016-01-07,8227
2016-01-08,8227
2016-01-09,8227
2016-01-10,8227
2016-01-11,8279
2016-01-12,8279
2016-01-13,8279
2016-01-14,8279
2016-01-15,8279
2016-01-16,8279
2016-01-17,8279
2016-01-18,8279
2016-01-19,8279
2016-01-20,8279
2016-01-21,8279
2016-01-22,8279
2016-01-23,8279
2016-01-24,8279
2016-01-25,8279
2016-01-26,8279
2016-01-27,8279
2016-01-28,8279
2016-01-29,8279
2016-01-30,8279
2016-01-31,8279
2016-02-01,8279
2016-02-02,8279
2016-02-03,8279
2016-02-04,8279
2016-02-05,8279
2016-02-06,8279
2016-02-07,8279
2016-02-08,8279
2016-02-09,8279
2016-02-10,8279
2016-02-11,8279
2016-02-12,8279
2016-02-13,8279
2016-02-14,8279
2016-02-15,8279
2016-02-16,8279
2016-02-17,8279
2016-02-18,8279
2016-02-19,8279
2016-02-20,8279
2016-02-21,8279
2016-02-22,8279
2016-02-23,8279
2016-02-24,8279
2016-02-25,8279
2016-02-26,8279
2016-02-27,8279
2016-02-28,8279
2016-03-01,8279
2016-03-02,8279
2016-03-03,8279
2016-03-04,8279
2016-03-05,8485
2016-03-06,8485
2016-03-07,8485
2016-03-08,8485
2016-03-09,8485
2016-03-10,8485
2016-03-11,8485
2016-03-12,8485
2016-03-13,8485
2016-03-14,8485
2016-03-15,8485
2016-03-16,8485
2016-03-17,8485
2016-03-18,8485
2016-03-19,8485
2016-03-20,8485
2016-03-21,8485
2016-03-22,8485
2016-03-23,8485
2016-03-24,8485
2016-03-25,8485
2016-03-26,8485
2016-03-27,8485
2016-03-28,8485
2016-03-29,8485
2016-03-30,8485
2016-03-31,8485
2016-04-01,8485
2016-04-02,8485
2016-04-03,8485
2016-04-04,8485
2016-04-05,8485
2016-04-06,8485
2016-04-07,8485
2016-04-08,8485
2016-04-09,8485
2016-04-10,8485
2016-04-11,8485
2016-04-12,8485
2016-04-13,8485
2016-04-14,8485
2016-04-15,8485
2016-04-16,8485
2016-04-17,8485
2016-04-18,8485
2016-04-19,8485
2016-04-20,8485
2016-04-21,8485
2016-04-22,8485
2016-04-23,8520
2016-04-24,8520
2016-04-25,8520
2016-04-26,8520
2016-04-27,8520
2016-04-28,8520
2016-04-29,8520
2016-04-30,8520
2016-05-01,8520
2016-05-02,8520
2016-05-03,8520
2016-05-04,8520
2016-05-05,8520
2016-05-06,8520
2016-05-07,8520
2016-05-08,8520
2016-05-09,8520
2016-05-10,8520
2016-05-11,8520
2016-05-12,8520
2016-05-13,8520
2016-05-14,8520
2016-05-15,8520
2016-05-16,8520
2016-05-17,8520
2016-05-18,8520
2016-05-19,8520
2016-05-22,8520
2016-05-23,8520
2016-05-24,8520
2016-05-25,8520
2016-05-26,8520
2016-05-27,8520
2016-05-28,8520
2016-05-29,8520
2016-05-30,8520
2016-05-31,8520
2016-06-01,8520
2016-06-02,8520
2016-06-03,8520
2016-06-04,8559
2016-06-05,8559
2016-06-06,8559
2016-06-07,8559
2016-06-08,8559
2016-06-09,8559
2016-06-10,8559
2016-06-11,8559
2016-06-12,8559
2016-06-13,8559
2016-06-14,8559
2016-06-15,8559
2016-06-16,8559
2016-06-17,8559
2016-06-18,8559
2016-06-19,8559
2016-06-20,8559
2016-06-21,8559
2016-06-22,8559
2016-06-23,8559
2016-06-24,8559
2016-06-25,8559
2016-06-26,8559
2016-06-27,8559
2016-06-28,8559
2016-06-29,8559
2016-06-30,8559
2016-07-01,8559
2016-07-02,8559
2016-07-03,8559
2016-07-04,8559
2016-07-05,8559
2016-07-06,8559
2016-07-07,8559
2016-07-08,8559
2016-07-09,8559
2016-07-10,8559
2016-07-11,8559
2016-07-12,8559
2016-07-13,8559
2016-07-14,8559
2016-07-15,8559
2016-07-16,8403
2016-07-17,8403
2016-07-18,8403
2016-07-23,8403
2016-07-24,8403
2016-07-25,8403
2016-07-26,8403
2016-07-27,8403
2016-07-28,8403
2016-07-29,8403
2016-07-30,8403
2016-07-31,8403
2016-08-01,8403
2016-08-02,8403
2016-08-03,8403
2016-08-04,8403
2016-08-05,8403
2016-08-06,8403
2016-08-07,8403
2016-08-08,8403
2016-08-09,8403
2016-08-10,8403
2016-08-11,8403
2016-08-12,8403
2016-08-13,8403
2016-08-14,8403
2016-08-15,8403
2016-08-16,8403
2016-08-17,8403
2016-08-18,8403
2016-08-19,8403
2016-08-20,8403
2016-08-21,8403
2016-08-22,8403
2016-08-23,8403
2016-08-24,8403
2016-08-25,8403
2016-08-26,8403
2016-08-28,8403
2016-08-31,8403
2016-09-01,8403
2016-09-02,8403
2016-09-03,8403
2016-09-04,8403
2016-09-05,8403
2016-09-06,8403
2016-09-07,8403
2016-09-08,8403
2016-09-09,8403
2016-09-10,8593
2016-09-11,8593
2016-09-12,8593
2016-09-13,8593
2016-09-14,8593
2016-09-15,8593
2016-09-16,8593
2016-09-17,8593
2016-09-18,8593
2016-09-19,8593
2016-09-20,8593
2016-09-21,8593
2016-09-22,8593
2016-09-23,8593
2016-09-24,8593
2016-09-25,8593
2016-09-26,8593
2016-09-27,8593
2016-09-28,8593
2016-09-29,8593
2016-09-30,8593
2016-10-01,8593
2016-10-02,8593
2016-10-03,8593
2016-10-04,8593
2016-10-05,8593
2016-10-06,8593
2016-10-07,8593
2016-10-08,8593
2016-10-09,8593
2016-10-10,8593
2016-10-11,8593
2016-10-12,8593
2016-10-13,8593
2016-10-14,8593
2016-10-15,8593
2016-10-16,8593
2016-10-17,8593
2016-10-18,8593
2016-10-19,8593
2016-10-20,8593
2016-10-21,8593
2016-10-22,8593
2016-10-23,8593
2016-10-24,8593
2016-10-25,8593
2016-10-26,8593
2016-10-27,8593
2016-10-28,8593
2016-10-29,8593
2016-10-30,8593
2016-10-31,8593
2016-11-01,8593
2016-11-02,8593
2016-11-03,8593
2016-11-04,8391
2016-11-05,8391
2016-11-06,8391
2016-11-07,8391
2016-11-08,8391
2016-11-09,8391
2016-11-10,8391
2016-11-11,8391
2016-11-12,8391
2016-11-13,8391
2016-11-14,8391
2016-11-15,8391
2016-12-07,8391
2016-12-08,8391
2016-12-09,8391
2016-12-10,8391
2016-12-11,8391
2016-12-12,8391
2016-12-13,8391
2016-12-14,8391
2016-12-15,8391
2016-12-16,8391
2016-12-17,8391
2016-12-18,8391
2016-12-19,8391
2016-12-20,8391
2016-12-21,8391
2016-12-22,8391
2016-12-23,8644
2016-12-24,8644
2016-12-25,8644
2016-12-26,8644
2016-12-27,8644
2016-12-28,8644
2016-12-29,8644
2016-12-30,8644
2016-12-31,8644
2017-01-01,8644
2017-01-02,8644
2017-01-03,8644
2017-01-04,8644
2017-01-05,8644
2017-01-06,8644
2017-01-07,8644
2017-01-08,8644
2017-01-09,8644
2017-01-10,8644
2017-01-11,8644
2017-01-12,8644
2017-01-13,8644
2017-01-14,8644
2017-01-15,8644
2017-01-16,8644
2017-01-17,8644
2017-01-18,8644
2017-01-19,8644
2017-01-20,8644
2017-01-21,8644
2017-01-22,8644
2017-01-23,8644
2017-01-27,8644
2017-01-28,8644
2017-01-29,8644
2017-01-30,8644
2017-01-31,8644
2017-02-01,8644
2017-02-02,8644
2017-02-03,8644
2017-02-04,8828
2017-02-05,8828
2017-02-06,8828
2017-02-07,8828
2017-02-08,8828
2017-02-09,8828
2017-02-10,8828
2017-02-11,8828
2017-02-12,8828
2017-02-13,8828
2017-02-14,8828
2017-02-15,8828
2017-02-16,8828
2017-02-18,8828
2017-02-19,8828
2017-02-20,8828
2017-02-21,8828
2017-02-22,8828
2017-02-23,8828
2017-02-24,8828
2017-02-25,8828
2017-02-26,8828
2017-02-27,8828
2017-02-28,8828
2017-03-01,8828
2017-03-02,8828
2017-03-03,8828
2017-03-04,8828
2017-03-05,8828
2017-03-06,8828
2017-03-07,8828
2017-03-08,8828
2017-03-09,8828
2017-03-10,8828
2017-03-11,8828
2017-03-12,8828
2017-03-13,8828
2017-03-14,8828
2017-03-15,8769
2017-03-16,8769
2017-03-17,8769
2017-03-18,8769
2017-03-19,8769
2017-03-20,8769
2017-03-21,8769
2017-03-22,8769
2017-03-23,8769
2017-03-24,8769
2017-03-25,8769
2017-03-26,8769
2017-03-27,8769
2017-03-28,8769
2017-03-29,8769
2017-03-30,8769
2017-03-31,8769
2017-04-01,8769
2017-04-02,8769
2017-04-03,8769
2017-04-04,8769
2017-04-12,8769
2017-04-13,8769
2017-04-14,8769
2017-04-15,8769
2017-04-16,8769
2017-04-17,8769
2017-04-18,8769
2017-04-19,8769
2017-04-20,8769
2017-04-21,8769
2017-04-22,8769
2017-04-23,8769
2017-04-24,8769
2017-04-25,8769
2017-04-26,8769
2017-04-27,8769
2017-04-28,9102
2017-04-29,9102
2017-04-30,9102
2017-05-01,9102
2017-05-02,9102
2017-05-03,9102
2017-05-04,9102
2017-05-05,9102
2017-05-06,9102
2017-05-07,9102
2017-05-08,9102
2017-05-09,9102
2017-05-10,9102
2017-05-11,9102
2017-05-12,9102
2017-05-13,9102
2017-05-14,9102
2017-05-15,9102
2017-05-16,9102
2017-05-17,9102
2017-05-18,9102
2017-05-19,9102
2017-05-20,9102
2017-05-21,9102
2017-05-22,9102
2017-05-23,9102
2017-05-24,9102
2017-05-25,9102
2017-05-26,9102
2017-05-27,9102
2017-05-28,9102
2017-05-29,9102
2017-05-30,9102
2017-05-31,9102
2017-06-01,9102
2017-06-02,9102
2017-06-03,9102
2017-06-04,9102
2017-06-05,9102
2017-06-06,9102
2017-06-07,9102
2017-06-08,9102
2017-06-09,9102
2017-06-10,9281
2017-06-11,9281
2017-06-12,9281
2017-06-13,9281
2017-06-14,9281
2017-06-15,9281
2017-06-16,9281
2017-06-17,9281
2017-06-18,9281
2017-06-19,9281
2017-06-20,9281
2017-06-21,9281
2017-06-22,9281
2017-06-23,9281
2017-06-24,9281
2017-06-25,9281
2017-06-26,9281
2017-06-27,9281
2017-06-28,9281
2017-06-29,9281
2017-06-30,9281
2017-07-01,9281
2017-07-02,9281
2017-07-03,9281
2017-07-04,9281
2017-07-05,9281
2017-07-06,9281
2017-07-07,9281
2017-07-08,9281
2017-07-13,9281
2017-07-14,9281
2017-07-15,9281
2017-07-16,9281
2017-07-17,9281
2017-07-18,9281
2017-07-19,9326
2017-07-20,9326
2017-07-21,9326
2017-07-22,9326
2017-07-23,9326
2017-07-24,9326
2017-07-25,9326
2017-07-26,9326
2017-07-27,9326
2017-07-28,9326
2017-07-29,9326
2017-07-30,9326
2017-07-31,9326
2017-08-01,9326
2017-08-02,9326
2017-08-03,9326
2017-08-04,9326
2017-08-05,9326
2017-08-06,9326
2017-08-09,9326
2017-08-10,9326
2017-08-11,9326
2017-08-12,9326
2017-08-13,9326
2017-08-14,9326
2017-08-15,9326
2017-08-16,9326
2017-08-17,9326
2017-08-18,9326
2017-08-19,9326
2017-08-20,9326
2017-08-21,9326
2017-08-22,9326
2017-08-23,9326
2017-08-24,9326
2017-08-25,9326
2017-08-26,9576
2017-08-27,9576
2017-08-28,9576
2017-08-29,9576
2017-08-30,9576
2017-08-31,9576
2017-09-01,9576
2017-09-03,9576
2017-09-04,9576
2017-09-05,9576
2017-09-06,9576
2017-09-07,9576
2017-09-08,9576
2017-09-09,9576
2017-09-10,9576
2017-09-11,9576
2017-09-12,9576
2017-09-13,9576
2017-09-14,9576
2017-09-15,9576
2017-09-16,9576
2017-09-17,9576
2017-09-18,9576
2017-09-19,9576
2017-09-20,9576
2017-09-21,9576
2017-09-22,9576
2017-09-23,9576
2017-09-24,9576
2017-09-25,9576
2017-09-26,9576
2017-09-27,9576
2017-09-28,9576
2017-09-29,9576
2017-09-30,9576
2017-10-01,9576
2017-10-02,9576
2017-10-03,9576
2017-10-04,9576
2017-10-05,9576
2017-10-06,9576
2017-10-07,9576
2017-10-08,9576
2017-10-09,9576
2017-10-10,9576
2017-10-11,9576
2017-10-12,9576
2017-10-13,9874
2017-10-14,9874
2017-10-15,9874
2017-10-16,9874
2017-10-17,9874
2017-10-18,9874
2017-10-19,9874
2017-10-20,9874
2017-10-21,9874
2017-10-22,9874
2017-10-23,9874
2017-10-24,9874
2017-10-25,9874
2017-10-26,9874
2017-10-27,9874
2017-10-28,9874
2017-10-29,9874
2017-10-30,9874
2017-10-31,9874
2017-11-01,9874
2017-11-02,9874
2017-11-03,9874
2017-11-04,9874
2017-11-05,9874
2017-11-06,9874
2017-11-07,9874
2017-11-08,9874
2017-11-09,9874
2017-11-10,9874
2017-11-11,9874
2017-11-12,9874
2017-11-13,9874
2017-11-14,9874
2017-11-15,9874
2017-11-16,9874
2017-11-17,9874
2017-11-18,9874
2017-11-19,9874
2017-11-20,9874
2017-11-21,9874
2017-11-22,9874
2017-11-23,9874
2017-11-24,9874
2017-11-25,9874
2017-11-26,9874
2017-11-27,9874
2017-11-28,9683
2017-11-29,9683
2017-11-30,9683
2017-12-01,9683
2017-12-02,9683
2017-12-03,9683
2017-12-04,9683
2017-12-05,9683
2017-12-06,9683
2017-12-07,9683
2017-12-08,9683
2017-12-09,9683
2017-12-10,9683
2017-12-11,9683
2017-12-12,9683
2017-12-13,9683
2017-12-14,9683
2017-12-15,9683
2017-12-16,9683
2017-12-17,9683
2017-12-18,9683
2017-12-19,9683
2017-12-20,9683
2017-12-21,9683
2017-12-22,9683
2017-12-23,9683
2017-12-24,9683
2017-12-25,9683
2017-12-26,9683
2017-12-27,9683
2017-12-28,9683
2017-12-29,9683
2017-12-30,9683
2017-12-31,9683
2018-01-01,9683
2018-01-02,9683
2018-01-03,9683
2018-01-04,9683
2018-01-05,9683
2018-01-06,9683
2018-01-07,9683
2018-01-08,9683
2018-01-09,9683
2018-01-10,9683
2018-01-11,9683
2018-01-12,9816
2018-01-13,9816
2018-01-14,9816
2018-01-15,9816
2018-01-16,9816
2018-01-17,9816
2018-01-18,9816
2018-01-19,9816
2018-01-20,9816
2018-01-21,9816
2018-01-22,9816
2018-01-23,9816
2018-01-25,9816
2018-01-26,9816
2018-01-27,9816
2018-01-28,9816
2018-01-29,9816
2018-01-30,9816
2018-01-31,9816
2018-02-01,9816
2018-02-02,9816
2018-02-03,9816
2018-02-04,9607
2018-02-05,9607
2018-02-06,9607
2018-02-07,9607
2018-02-08,9607
2018-02-09,9607
2018-02-10,9607
2018-02-11,9607
2018-02-12,9607
2018-02-13,9607
2018-02-14,9607
2018-02-15,9607
2018-02-16,9607
2018-02-17,9607
2018-02-18,9607
2018-02-19,9607
2018-02-20,9607
2018-02-21,9607
2018-02-22,9607
2018-02-23,9607
2018-02-24,9607
2018-02-25,9559
2018-02-26,9559
2018-02-27,9559
2018-02-28,9559
2018-03-01,9559
2018-03-02,9559
2018-03-03,9559
2018-03-04,9559
2018-03-05,9559
2018-03-06,9559
2018-03-07,9559
2018-03-08,9559
2018-03-09,9559
2018-03-10,9559
2018-03-11,9559
2018-03-12,9559
2018-03-13,9559
2018-03-14,9559
2018-03-15,9559
2018-03-16,9559
2018-03-17,9559
2018-03-18,9559
2018-03-19,9559
2018-03-20,9559
2018-03-21,9559
2018-03-23,9772
2018-03-24,9772
2018-03-25,9772
2018-03-26,9772
2018-03-27,9772
2018-03-28,9772
2018-03-29,9772
2018-03-30,9772
2018-03-31,9772
2018-04-01,9772
2018-04-02,9772
2018-04-03,9772
2018-04-04,9772
2018-04-05,9772
2018-04-06,9772
2018-04-07,9772
2018-04-08,9772
2018-04-09,9772
2018-04-10,9772
2018-04-11,9772
2018-04-12,9772
2018-04-13,9772
2018-04-14,9432
2018-04-15,9432
2018-04-16,9432
2018-04-17,9432
2018-04-18,9432
2018-04-19,9432
2018-04-20,9432
2018-04-21,9432
2018-04-22,9432
2018-04-23,9432
2018-04-24,9432
2018-04-25,9432
2018-04-26,9432
2018-04-27,9432
2018-04-28,9432
2018-04-29,9432
2018-04-30,9432
2018-05-01,9432
2018-05-03,9432
2018-05-04,9432
2018-05-05,9432
2018-05-07,9432
2018-05-08,9432
2018-05-09,9432
2018-05-10,9086
2018-05-11,9086
2018-05-12,9086
2018-05-13,9086
2018-05-14,9086
2018-05-15,9086
2018-05-16,9086
2018-05-17,9086
2018-05-18,9086
2018-05-19,9086
2018-05-20,9086
2018-05-21,9086
2018-05-22,9086
2018-05-23,9086
2018-05-24,9086
2018-05-25,9086
2018-05-26,9086
2018-05-27,9086
2018-05-28,9086
2018-05-29,9086
2018-05-30,9086
2018-05-31,9086
2018-06-01,9086
2018-06-02,9202
2018-06-03,9202
2018-06-04,9202
2018-06-05,9202
2018-06-06,9202
2018-06-07,9202
2018-06-08,9202
2018-06-09,9202
2018-06-10,9202
2018-06-11,9202
2018-06-12,9202
2018-06-13,9202
2018-06-14,9202
2018-06-15,9202
2018-06-16,9202
2018-06-17,9202
2018-06-18,9202
2018-06-19,9202
2018-06-20,9202
2018-06-21,9202
2018-06-22,9202
2018-06-23,9202
2018-06-24,9202
2018-06-25,9202
2018-06-26,9202
2018-06-27,9188
2018-06-28,9188
2018-06-29,9188
2018-06-30,9188
2018-07-01,9188
2018-07-02,9188
2018-07-03,9188
2018-07-04,9188
2018-07-05,9188
2018-07-06,9188
2018-07-07,9188
2018-07-08,9188
2018-07-09,9188
2018-07-10,9188
2018-07-11,9188
2018-07-12,9188
2018-07-13,9188
2018-07-14,9188
2018-07-15,9188
2018-07-16,9188
2018-07-17,9188
2018-07-18,9188
2018-07-19,9188
2018-07-20,9188
2018-07-21,9188
2018-07-22,9188
2018-07-23,9188
2018-07-24,9188
2018-07-25,9188
2018-07-26,9188
2018-07-27,9188
2018-07-28,9188
2018-07-29,9188
2018-07-30,9188
2018-07-31,9188
2018-08-01,9188
2018-08-02,9279
2018-08-03,9279
2018-08-04,9279
2018-08-05,9279
2018-08-06,9279
2018-08-07,9279
2018-08-08,9279
2018-08-09,9279
2018-08-10,9279
2018-08-11,9279
2018-08-12,9279
2018-08-14,9279
2018-08-16,9279
2018-08-17,9279
2018-08-18,9270
2018-08-19,9270
2018-08-20,9270
2018-08-21,9270
2018-08-22,9270
2018-08-23,9270
2018-08-24,9270
2018-08-25,9270
2018-08-26,9270
2018-08-27,9270
2018-08-28,9270
2018-08-29,9270
2018-08-30,9270
2018-08-31,9270
2018-09-01,9270
2018-09-02,9270
2018-09-03,9270
2018-09-04,9037
2018-09-05,9037
2018-09-06,9037
2018-09-07,9037
2018-09-08,9037
2018-09-09,9037
2018-09-10,9037
2018-09-11,9037
2018-09-12,9037
2018-09-13,9037
2018-09-14,9037
2018-09-15,9037
2018-09-16,9037
2018-09-17,9037
2018-09-18,9037
2018-09-19,9037
2018-09-20,9037
2018-09-21,9037
2018-09-22,8779
2018-09-23,8779
2018-09-24,8779
2018-09-25,8779
2018-09-26,8779
2018-09-27,8779
2018-09-28,8779
2018-09-29,8779
2018-09-30,8779
2018-10-01,8779
2018-10-02,8779
2018-10-03,8779
2018-10-04,8779
2018-10-05,8779
2018-10-06,8779
2018-10-07,8779
2018-10-08,8779
2018-10-09,8779
2018-10-10,8656
2018-10-11,8656
2018-10-12,8656
2018-10-13,8656
2018-10-14,8656
2018-10-15,8656
2018-10-16,8656
2018-10-17,8656
2018-10-18,8656
2018-10-19,8656
2018-10-20,8656
2018-10-21,8656
2018-10-22,8656
2018-10-23,8656
2018-10-24,8656
2018-10-25,8656
2018-10-26,8656
2018-10-27,8656
2018-10-28,8656
2018-10-29,8656
2018-10-30,8656
2018-10-31,8654
2018-11-01,8654
2018-11-03,8654
2018-11-04,8654
2018-11-05,8654
2018-11-06,8654
2018-11-07,8654
2018-11-08,8654
2018-11-09,8654
2018-11-10,8654
2018-11-11,8654
2018-11-12,8657
2018-11-13,8657
2018-11-14,8657
2018-11-15,8657
2018-11-16,8657
2018-11-17,8657
2018-11-18,8657
2018-11-19,8657
2018-11-20,8657
2018-11-21,8521
2018-11-22,8521
2018-11-23,8521
2018-11-24,8521
2018-11-25,8521
2018-11-26,8521
2018-11-27,8521
2018-11-28,8521
2018-11-29,8521
2018-12-01,8570
2018-12-02,8570
2018-12-03,8570
2018-12-04,8570
2018-12-05,8570
2018-12-07,8570
2018-12-09,8570
2018-12-10,8144
2018-12-11,8144
2018-12-12,8144
2018-12-13,8144
2018-12-14,8144
2018-12-15,8144
2018-12-16,8144
2018-12-17,8144
2018-12-18,8144
2018-12-19,8144
2018-12-20,8087
2018-12-21,8087
2018-12-22,8087
2018-12-23,8087
2018-12-24,8087
2018-12-25,8087
2018-12-26,8087
2018-12-27,8087
2018-12-28,8087
2018-12-29,7978
2018-12-30,7978
2018-12-31,7978
2019-01-01,7978
2019-01-02,7978
2019-01-03,7978
2019-01-04,7978
2019-01-05,7978
2019-01-06,7978
2019-01-08,7978
2019-01-10,7647
2019-01-11,7647
2019-01-12,7647
2019-01-13,7647
2019-01-14,7647
2019-01-15,7647
2019-01-16,7647
2019-01-17,7647
2019-01-18,7647
2019-01-19,7338
2019-01-20,7338
2019-01-21,7338
2019-01-22,7338
2019-01-23,7338
2019-01-24,7338
2019-01-25,7338
2019-01-26,7338
2019-01-27,7338
2019-01-28,6993
2019-01-29,6993
2019-01-30,6993
2019-01-31,6993
2019-02-01,6993
2019-02-02,6993
2019-02-03,6993
2019-02-04,6993
2019-02-05,6993
2019-02-06,6993
2019-02-07,6728
2019-02-08,6728
2019-02-09,6728
2019-02-10,6728
2019-02-11,6728
2019-02-12,6728
2019-02-13,6728
2019-02-14,6728
2019-02-15,6728
2019-02-16,6728
2019-02-17,6427
2019-02-18,6427
2019-02-19,6427
2019-02-20,6427
2019-02-21,6427
2019-02-22,6427
2019-02-23,6427
2019-02-24,6427
2019-02-25,6427
2019-02-26,6167
2019-02-27,6167
2019-02-28,6167
2019-03-01,6167
2019-03-02,6167
2019-03-03,6167
2019-03-04,6167
2019-03-05,6167
2019-03-06,6167
2019-03-07,6167
2019-03-08,6167
2019-03-09,6167
2019-03-10,6167
2019-03-11,5882
2019-03-12,5882
2019-03-13,5882
2019-03-14,5882
2019-03-15,5882
2019-03-16,5882
2019-03-17,5882
2019-03-18,5882
2019-03-19,5882
2019-03-20,5882
2019-03-21,5765
2019-03-22,5765
2019-03-23,5765
2019-03-24,5765
2019-03-25,5765
2019-03-26,5765
2019-03-27,5765
2019-03-28,5765
