date_obj,Magic%20stone price
2016-01-14,831718
2016-01-15,831718
2016-01-16,831718
2016-01-17,831718
2016-01-18,831718
2016-01-19,831718
2016-01-20,831718
2016-01-21,831718
2016-01-22,831718
2016-01-23,831718
2016-01-24,831718
2016-01-25,831718
2016-01-26,831718
2016-01-27,831718
2016-01-28,831718
2016-01-29,831718
2016-01-30,831718
2016-01-31,831718
2016-02-01,831718
2016-02-02,831718
2016-02-03,831718
2016-02-04,831718
2016-02-05,831718
2016-02-06,831718
2016-02-07,831718
2016-02-08,831718
2016-02-09,831718
2016-02-10,831718
2016-02-11,831718
2016-02-12,831718
2016-02-13,831718
2016-02-14,831718
2016-02-15,831718
2016-02-16,831718
2016-02-17,831718
2016-02-18,831718
2016-02-19,831718
2016-02-20,831718
2016-02-21,831718
2016-02-22,831718
2016-02-23,831718
2016-02-24,831718
2016-02-25,831718
2016-02-26,831718
2016-02-27,831718
2016-02-28,831718
2016-02-29,831718
2016-03-01,831718
2016-03-02,831718
2016-03-03,831718
2016-03-04,831718
2016-03-05,831718
2016-03-06,831718
2016-03-07,831718
2016-03-08,831718
2016-03-09,831718
2016-03-10,831718
2016-03-11,831718
2016-03-12,831718
2016-03-13,831718
2016-03-14,831718
2016-03-15,831718
2016-03-16,831718
2016-03-17,831718
2016-03-18,831718
2016-03-19,831718
2016-03-20,831718
2016-03-21,831718
2016-03-22,831718
2016-03-23,831718
2016-03-24,831718
2016-03-25,831718
2016-03-26,831718
2016-03-27,831718
2016-03-28,831718
2016-03-29,831718
2016-03-30,831718
2016-03-31,831718
2016-04-01,831718
2016-04-02,831718
2016-04-03,831718
2016-04-04,831718
2016-04-05,831718
2016-04-06,831718
2016-04-07,831718
2016-04-08,831718
2016-04-09,831718
2016-04-10,831718
2016-04-11,831718
2016-04-12,831718
2016-04-13,831718
2016-04-14,831718
2016-04-15,831718
2016-04-16,831718
2016-04-17,831718
2016-04-18,831718
2016-04-19,831718
2016-04-20,831718
2016-04-21,831718
2016-04-22,831718
2016-04-23,831718
2016-04-24,831718
2016-04-25,831718
2016-04-26,831718
2016-04-27,831718
2016-04-28,831718
2016-04-29,831718
2016-04-30,831718
2016-05-01,831718
2016-05-02,831718
2016-05-03,831718
2016-05-04,831718
2016-05-05,831718
2016-05-06,831718
2016-05-07,831718
2016-05-08,831718
2016-05-09,831718
2016-05-10,831718
2016-05-11,831718
2016-05-12,831718
2016-05-13,831718
2016-05-14,831718
2016-05-15,831718
2016-05-16,831718
2016-05-17,831718
2016-05-18,831718
2016-05-19,831718
2016-05-22,831718
2016-05-23,831718
2016-05-24,831718
2016-05-25,831718
2016-05-26,831718
2016-05-27,831718
2016-05-28,831718
2016-05-29,831718
2016-05-30,831718
2016-05-31,831718
2016-06-01,831718
2016-06-02,831718
2016-06-03,831718
2016-06-04,831718
2016-06-05,831718
2016-06-06,831718
2016-06-07,831718
2016-06-08,831718
2016-06-09,831718
2016-06-10,831718
2016-06-11,865987
2016-06-12,865987
2016-06-13,865987
2016-06-14,865987
2016-06-15,865987
2016-06-16,865987
2016-06-17,865987
2016-06-18,865987
2016-06-19,865987
2016-06-20,865987
2016-06-21,865987
2016-06-22,865987
2016-06-23,865987
2016-06-24,865987
2016-06-25,865987
2016-06-26,865987
2016-06-27,865987
2016-06-28,865987
2016-06-29,865987
2016-06-30,865987
2016-07-01,865987
2016-07-02,865987
2016-07-03,865987
2016-07-04,865987
2016-07-05,865987
2016-07-06,865987
2016-07-07,865987
2016-07-08,865987
2016-07-09,865987
2016-07-10,865987
2016-07-11,865987
2016-07-12,865987
2016-07-13,865987
2016-07-14,865987
2016-07-15,865987
2016-07-16,865987
2016-07-17,865987
2016-07-18,865987
2016-07-23,865987
2016-07-24,865987
2016-07-25,865987
2016-07-26,865987
2016-07-27,865987
2016-07-28,865987
2016-07-29,865987
2016-07-30,865987
2016-07-31,865987
2016-08-01,865987
2016-08-02,865987
2016-08-03,865987
2016-08-04,865987
2016-08-05,865987
2016-08-06,865987
2016-08-07,865987
2016-08-08,865987
2016-08-09,865987
2016-08-10,865987
2016-08-11,865987
2016-08-12,865987
2016-08-13,865987
2016-08-14,865987
2016-08-15,865987
2016-08-16,865987
2016-08-17,865987
2016-08-18,865987
2016-08-19,865987
2016-08-20,865987
2016-08-21,865987
2016-08-22,865987
2016-08-23,865987
2016-08-24,907083
2016-08-25,907083
2016-08-26,944695
2016-08-28,944695
2016-08-31,981200
2016-09-01,981200
2016-09-02,981200
2016-09-03,981200
2016-09-04,981200
2016-09-05,981468
2016-09-06,981468
2016-09-07,981468
2016-09-08,981468
2016-09-09,981468
2016-09-10,981468
2016-09-11,981468
2016-09-12,981468
2016-09-13,981468
2016-09-14,981468
2016-09-15,982146
2016-09-16,982146
2016-09-17,982146
2016-09-18,982146
2016-09-19,982146
2016-09-20,982146
2016-09-21,982146
2016-09-22,982146
2016-09-23,982146
2016-09-24,982146
2016-09-25,982146
2016-09-26,982146
2016-09-27,980309
2016-09-28,980309
2016-09-29,980309
2016-09-30,980309
2016-10-01,980309
2016-10-02,980309
2016-10-03,980309
2016-10-04,980309
2016-10-05,980309
2016-10-06,980309
2016-10-07,980309
2016-10-08,980309
2016-10-09,980309
2016-10-10,986488
2016-10-11,986488
2016-10-12,986488
2016-10-13,986488
2016-10-14,986488
2016-10-15,986488
2016-10-16,986488
2016-10-17,986488
2016-10-18,986488
2016-10-19,986488
2016-10-20,986488
2016-10-21,986488
2016-10-22,986488
2016-10-23,983156
2016-10-24,983156
2016-10-25,983156
2016-10-26,983156
2016-10-27,983156
2016-10-28,983156
2016-10-29,983156
2016-10-30,983156
2016-10-31,983156
2016-11-01,983156
2016-11-02,983156
2016-11-03,983156
2016-11-04,983156
2016-11-05,996151
2016-11-06,996151
2016-11-07,996151
2016-11-08,996151
2016-11-09,996151
2016-11-10,996151
2016-11-11,996151
2016-11-12,996151
2016-11-13,996151
2016-11-14,996151
2016-12-07,988170
2016-12-08,988170
2016-12-09,988170
2016-12-10,988170
2016-12-11,988170
2016-12-12,988170
2016-12-13,988170
2016-12-14,988170
2016-12-15,988170
2016-12-16,988170
2016-12-17,988697
2016-12-18,988697
2016-12-19,988697
2016-12-20,988697
2016-12-21,988697
2016-12-22,988697
2016-12-23,988697
2016-12-24,988697
2016-12-25,988697
2016-12-26,988697
2016-12-27,988697
2016-12-28,988697
2016-12-29,988697
2016-12-30,986549
2016-12-31,986549
2017-01-01,986549
2017-01-02,986549
2017-01-03,986549
2017-01-04,986549
2017-01-05,986549
2017-01-06,986549
2017-01-07,986549
2017-01-08,986549
2017-01-09,986549
2017-01-10,974373
2017-01-11,974373
2017-01-12,974373
2017-01-13,974373
2017-01-14,974373
2017-01-15,974373
2017-01-16,974373
2017-01-17,974373
2017-01-18,974373
2017-01-19,974373
2017-01-20,974373
2017-01-21,974373
2017-01-22,979713
2017-01-27,979713
2017-01-28,979713
2017-01-29,979713
2017-01-30,979713
2017-01-31,979713
2017-02-01,978028
2017-02-02,978028
2017-02-03,978028
2017-02-04,978028
2017-02-05,978028
2017-02-06,978028
2017-02-07,978028
2017-02-08,978028
2017-02-09,978028
2017-02-10,978028
2017-02-11,978028
2017-02-12,978028
2017-02-13,983827
2017-02-14,983827
2017-02-15,983827
2017-02-16,983827
2017-02-18,983827
2017-02-19,983827
2017-02-20,983827
2017-02-21,983827
2017-02-22,983827
2017-02-23,983827
2017-02-24,983827
2017-02-25,987188
2017-02-26,987188
2017-02-27,987188
2017-02-28,987188
2017-03-01,987188
2017-03-02,987188
2017-03-03,987188
2017-03-04,987188
2017-03-05,987188
2017-03-06,987188
2017-03-07,978994
2017-03-08,978994
2017-03-09,978994
2017-03-10,978994
2017-03-11,978994
2017-03-12,978994
2017-03-13,978994
2017-03-14,978994
2017-03-15,978994
2017-03-16,978994
2017-03-17,978994
2017-03-18,986412
2017-03-19,986412
2017-03-20,986412
2017-03-21,986412
2017-03-22,986412
2017-03-23,986412
2017-03-24,986412
2017-03-25,986412
2017-03-26,986412
2017-03-27,986412
2017-03-28,986412
2017-03-29,985926
2017-03-30,985926
2017-03-31,985926
2017-04-01,985926
2017-04-02,985926
2017-04-03,985926
2017-04-04,985926
2017-04-12,981984
2017-04-13,981984
2017-04-14,981984
2017-04-15,981984
2017-04-16,981984
2017-04-17,981984
2017-04-18,981984
2017-04-19,983477
2017-04-20,983477
2017-04-21,983477
2017-04-22,983477
2017-04-23,983477
2017-04-24,983477
2017-04-25,983477
2017-04-26,983477
2017-04-27,983477
2017-04-28,983477
2017-04-29,980042
2017-04-30,980042
2017-05-01,980042
2017-05-02,980042
2017-05-03,980042
2017-05-04,980042
2017-05-05,980042
2017-05-06,980042
2017-05-07,980042
2017-05-08,980042
2017-05-09,980741
2017-05-10,980741
2017-05-11,980741
2017-05-12,980741
2017-05-13,980741
2017-05-14,980741
2017-05-15,980741
2017-05-16,980741
2017-05-17,980741
2017-05-18,980741
2017-05-19,980741
2017-05-20,984475
2017-05-21,984475
2017-05-22,984475
2017-05-23,984475
2017-05-24,984475
2017-05-25,984475
2017-05-26,984475
2017-05-27,984475
2017-05-28,984475
2017-05-29,984475
2017-05-30,984475
2017-05-31,983662
2017-06-01,983662
2017-06-02,983662
2017-06-03,983662
2017-06-06,983662
2017-06-07,983662
2017-06-08,983662
2017-06-09,983662
2017-06-10,982820
2017-06-11,982820
2017-06-12,982820
2017-06-13,982820
2017-06-14,982820
2017-06-15,982820
2017-06-16,982820
2017-06-17,982820
2017-06-18,982820
2017-06-19,982820
2017-06-20,992521
2017-06-21,992521
2017-06-22,992521
2017-06-23,992521
2017-06-24,992521
2017-06-25,992521
2017-06-26,992521
2017-06-27,992521
2017-06-28,992521
2017-06-29,992521
2017-06-30,992521
2017-07-01,992521
2017-07-02,992521
2017-07-03,987990
2017-07-04,987990
2017-07-05,987990
2017-07-06,987990
2017-07-07,987990
2017-07-08,987990
2017-07-13,987990
2017-07-14,987990
2017-07-15,987990
2017-07-16,988649
2017-07-17,988649
2017-07-18,988649
2017-07-19,988649
2017-07-20,988649
2017-07-21,988649
2017-07-22,988649
2017-07-23,988649
2017-07-24,988649
2017-07-25,988649
2017-07-26,988649
2017-07-27,988649
2017-07-28,988649
2017-07-29,982212
2017-07-30,982212
2017-07-31,982212
2017-08-01,982212
2017-08-02,982212
2017-08-03,982212
2017-08-04,982212
2017-08-05,982212
2017-08-06,982212
2017-08-09,982212
2017-08-10,981425
2017-08-11,981425
2017-08-12,981425
2017-08-13,981425
2017-08-14,981425
2017-08-15,981425
2017-08-16,981425
2017-08-17,981425
2017-08-18,981425
2017-08-19,981425
2017-08-20,981425
2017-08-21,981425
2017-08-22,983211
2017-08-23,983211
2017-08-24,983211
2017-08-25,983211
2017-08-26,983211
2017-08-27,983211
2017-08-28,983211
2017-08-29,983211
2017-08-30,983211
2017-08-31,983211
2017-09-01,983211
2017-09-02,983211
2017-09-03,983211
2017-09-04,982163
2017-09-05,982163
2017-09-06,982163
2017-09-07,982163
2017-09-08,982163
2017-09-09,982163
2017-09-10,982163
2017-09-11,982163
2017-09-12,982163
2017-09-13,982163
2017-09-14,982163
2017-09-15,982163
2017-09-16,982163
2017-09-17,981112
2017-09-19,981112
2017-09-20,981112
2017-09-21,981112
2017-09-22,981112
2017-09-23,981112
2017-09-24,981112
2017-09-25,981112
2017-09-26,981112
2017-09-27,981112
2017-09-28,981112
2017-09-29,981112
2017-09-30,985663
2017-10-01,985663
2017-10-02,985663
2017-10-03,985663
2017-10-04,985663
2017-10-05,985663
2017-10-06,985663
2017-10-07,985663
2017-10-08,985663
2017-10-09,985663
2017-10-10,985663
2017-10-11,985663
2017-10-12,985663
2017-10-13,982856
2017-10-14,982856
2017-10-15,982856
2017-10-16,982856
2017-10-17,982856
2017-10-18,982856
2017-10-19,982856
2017-10-20,982856
2017-10-21,982856
2017-10-22,982856
2017-10-23,982856
2017-10-24,982856
2017-10-25,979201
2017-10-26,979201
2017-10-27,979201
2017-10-28,979201
2017-10-29,979201
2017-10-30,979201
2017-10-31,979201
2017-11-01,979201
2017-11-02,979201
2017-11-03,979201
2017-11-04,979201
2017-11-05,979201
2017-11-06,979201
2017-11-07,981394
2017-11-08,981394
2017-11-09,981394
2017-11-10,981394
2017-11-11,981394
2017-11-12,981394
2017-11-13,981394
2017-11-14,981394
2017-11-15,981394
2017-11-16,981394
2017-11-17,981394
2017-11-18,981394
2017-11-19,981394
2017-11-20,980911
2017-11-21,980911
2017-11-22,980911
2017-11-23,980911
2017-11-24,980911
2017-11-25,980911
2017-11-26,980911
2017-11-27,980911
2017-11-28,980911
2017-11-29,980911
2017-11-30,980911
2017-12-01,980911
2017-12-02,981361
2017-12-03,981361
2017-12-04,981361
2017-12-05,981361
2017-12-06,981361
2017-12-07,981361
2017-12-08,981361
2017-12-09,981361
2017-12-10,981361
2017-12-11,981361
2017-12-12,981361
2017-12-14,982366
2017-12-15,982366
2017-12-16,982366
2017-12-17,982366
2017-12-18,982366
2017-12-19,982366
2017-12-20,982366
2017-12-21,982366
2017-12-22,982366
2017-12-23,982366
2017-12-24,982366
2017-12-25,982366
2017-12-26,976742
2017-12-27,976742
2017-12-28,976742
2017-12-29,976742
2017-12-30,976742
2017-12-31,976742
2018-01-01,976742
2018-01-02,976742
2018-01-03,976742
2018-01-04,976742
2018-01-05,977420
2018-01-06,977420
2018-01-07,977420
2018-01-08,977420
2018-01-09,977420
2018-01-10,977420
2018-01-11,977420
2018-01-12,977420
2018-01-13,977420
2018-01-14,977422
2018-01-15,977422
2018-01-16,977422
2018-01-17,977422
2018-01-18,977422
2018-01-19,977422
2018-01-20,977422
2018-01-21,977422
2018-01-22,977422
2018-01-23,982099
2018-01-25,982099
2018-01-26,982099
2018-01-27,982099
2018-01-28,982099
2018-01-29,982099
2018-01-31,982068
2018-02-01,982068
2018-02-02,982068
2018-02-03,982068
2018-02-04,982068
2018-02-05,982068
2018-02-06,982068
2018-02-07,982068
2018-02-08,982068
2018-02-09,978217
2018-02-10,978217
2018-02-11,978217
2018-02-12,978217
2018-02-13,978217
2018-02-14,978217
2018-02-15,978217
2018-02-16,978217
2018-02-17,977324
2018-02-18,977324
2018-02-19,977324
2018-02-20,977324
2018-02-21,977324
2018-02-22,977324
2018-02-23,977324
2018-02-24,979854
2018-02-25,979854
2018-02-26,979854
2018-02-27,979854
2018-02-28,979854
2018-03-01,979854
2018-03-02,979854
2018-03-03,976733
2018-03-04,976733
2018-03-05,976733
2018-03-06,976733
2018-03-07,976733
2018-03-08,976733
2018-03-09,976733
2018-03-10,976733
2018-03-11,975726
2018-03-12,975726
2018-03-13,975726
2018-03-14,975726
2018-03-15,975726
2018-03-16,975726
2018-03-17,975726
2018-03-18,975726
2018-03-19,975726
2018-03-20,978241
2018-03-21,978241
2018-03-23,978241
2018-03-24,978241
2018-03-26,978241
2018-03-27,978241
2018-03-28,978241
2018-03-29,982800
2018-03-30,982800
2018-03-31,982800
2018-04-01,982800
2018-04-02,982800
2018-04-03,982800
2018-04-04,982800
2018-04-05,982800
2018-04-06,982800
2018-04-07,980706
2018-04-08,980706
2018-04-09,980706
2018-04-10,980706
2018-04-11,980706
2018-04-12,980706
2018-04-13,980706
2018-04-14,980706
2018-04-15,978676
2018-04-16,978676
2018-04-17,978676
2018-04-18,978676
2018-04-19,978676
2018-04-20,978676
2018-04-21,978676
2018-04-22,978676
2018-04-23,978676
2018-04-24,978183
2018-04-25,978183
2018-04-26,978183
2018-04-27,978183
2018-04-28,978183
2018-04-29,978183
2018-04-30,978183
2018-05-01,978183
2018-05-04,984243
2018-05-05,984243
2018-05-06,984243
2018-05-07,984243
2018-05-08,984243
2018-05-09,984243
2018-05-10,980463
2018-05-11,980463
2018-05-12,980463
2018-05-13,980463
2018-05-14,980463
2018-05-15,980463
2018-05-16,980463
2018-05-17,980463
2018-05-18,980984
2018-05-19,980984
2018-05-20,980984
2018-05-21,980984
2018-05-22,980984
2018-05-23,980984
2018-05-24,980984
2018-05-25,980984
2018-05-26,985036
2018-05-27,985036
2018-05-28,985036
2018-05-29,985036
2018-05-30,985036
2018-05-31,985036
2018-06-01,985036
2018-06-02,988284
2018-06-03,988284
2018-06-04,988284
2018-06-05,988284
2018-06-06,988284
2018-06-07,988284
2018-06-08,988284
2018-06-09,988284
2018-06-10,982446
2018-06-11,982446
2018-06-12,982446
2018-06-13,982446
2018-06-14,982446
2018-06-15,982446
2018-06-16,982446
2018-06-17,982446
2018-06-18,983601
2018-06-19,983601
2018-06-20,983601
2018-06-21,983601
2018-06-22,983601
2018-06-23,983601
2018-06-24,983601
2018-06-25,983601
2018-06-26,983601
2018-06-27,985560
2018-06-28,985560
2018-06-29,985560
2018-06-30,985560
2018-07-01,985560
2018-07-02,985560
2018-07-03,985560
2018-07-04,985560
2018-07-05,982743
2018-07-06,982743
2018-07-07,982743
2018-07-08,982743
2018-07-09,982743
2018-07-10,982743
2018-07-11,982743
2018-07-12,982743
2018-07-13,982743
2018-07-14,982743
2018-07-15,982743
2018-07-16,982743
2018-07-17,982743
2018-07-18,982743
2018-07-19,983793
2018-07-20,983793
2018-07-21,983793
2018-07-22,983793
2018-07-23,983793
2018-07-24,983793
2018-07-25,983793
2018-07-26,980465
2018-07-27,980465
2018-07-28,980465
2018-07-29,980465
2018-07-30,980465
2018-07-31,980465
2018-08-01,980465
2018-08-02,988139
2018-08-03,988139
2018-08-04,988139
2018-08-05,988139
2018-08-06,988139
2018-08-07,988139
2018-08-08,988139
2018-08-09,988139
2018-08-10,982589
2018-08-11,982589
2018-08-12,982589
2018-08-14,982589
2018-08-16,982589
2018-08-17,974955
2018-08-18,974955
2018-08-19,974955
2018-08-20,974955
2018-08-21,974955
2018-08-22,974955
2018-08-23,974955
2018-08-24,978168
2018-08-25,978168
2018-08-26,978168
2018-08-27,978168
2018-08-28,978168
2018-08-29,978168
2018-08-30,978168
2018-08-31,983180
2018-09-01,983180
2018-09-02,983180
2018-09-03,983180
2018-09-04,983180
2018-09-05,983180
2018-09-06,983180
2018-09-07,978715
2018-09-08,978715
2018-09-09,978715
2018-09-10,978715
2018-09-11,978715
2018-09-12,978715
2018-09-13,978715
2018-09-14,978715
2018-09-15,974526
2018-09-16,974526
2018-09-17,974526
2018-09-18,974526
2018-09-19,974526
2018-09-20,974526
2018-09-21,974526
2018-09-22,974526
2018-09-23,980047
2018-09-24,980047
2018-09-25,980047
2018-09-26,980047
2018-09-27,980047
2018-09-28,980047
2018-09-29,980047
2018-09-30,980047
2018-10-02,982929
2018-10-03,982929
2018-10-04,982929
2018-10-05,982929
2018-10-06,982929
2018-10-07,982929
2018-10-08,976337
2018-10-09,976337
2018-10-10,976337
2018-10-11,976337
2018-10-12,976337
2018-10-13,976337
2018-10-14,976337
2018-10-15,976337
2018-10-16,979462
2018-10-17,979462
2018-10-18,979462
2018-10-19,979462
2018-10-20,979462
2018-10-21,979462
2018-10-22,979462
2018-10-23,979462
2018-10-24,978223
2018-10-25,978223
2018-10-26,978223
2018-10-27,978223
2018-10-28,978223
2018-10-29,978223
2018-10-30,978223
2018-10-31,976006
2018-11-01,976006
2018-11-03,976006
2018-11-04,976006
2018-11-05,976006
2018-11-06,978884
2018-11-07,978884
2018-11-08,988572
2018-11-09,988572
2018-11-10,982864
2018-11-11,982864
2018-11-12,982864
2018-11-13,979088
2018-11-14,979088
2018-11-15,979088
2018-11-16,979088
2018-11-17,980091
2018-11-18,980091
2018-11-19,980091
2018-11-20,980091
2018-11-21,980091
2018-11-22,978320
2018-11-23,978320
2018-11-24,978320
2018-11-25,978320
2018-11-26,978320
2018-11-27,981392
2018-11-28,981392
2018-11-29,981392
2018-12-01,980218
2018-12-02,980218
2018-12-03,980218
2018-12-04,980218
2018-12-05,980218
2018-12-07,979732
2018-12-09,979732
2018-12-10,979732
2018-12-11,984604
2018-12-12,984604
2018-12-13,984604
2018-12-14,984604
2018-12-15,984604
2018-12-16,982432
2018-12-17,982432
2018-12-18,982432
2018-12-19,982432
2018-12-20,982432
2018-12-21,982895
2018-12-22,982895
2018-12-23,982895
2018-12-24,982895
2018-12-25,982895
2018-12-26,984089
2018-12-27,984089
2018-12-28,984089
2018-12-29,984089
2018-12-30,987871
2018-12-31,987871
2019-01-01,987871
2019-01-02,987871
2019-01-03,987871
2019-01-04,982528
2019-01-05,982528
2019-01-06,982528
2019-01-08,982282
2019-01-10,982282
2019-01-11,982282
2019-01-12,979809
2019-01-13,979809
2019-01-14,979809
2019-01-15,979809
2019-01-16,972708
2019-01-17,972708
2019-01-18,972708
2019-01-19,972708
2019-01-20,980911
2019-01-21,980911
2019-01-22,980911
2019-01-23,980911
2019-01-25,980902
2019-01-26,980902
2019-01-27,980902
2019-01-28,979060
2019-01-29,979060
2019-01-30,979060
2019-01-31,979060
2019-02-01,983710
2019-02-02,983710
2019-02-03,983710
2019-02-04,983710
2019-02-05,979699
2019-02-06,979699
2019-02-07,979699
2019-02-08,979699
2019-02-09,982106
2019-02-10,982106
2019-02-11,982106
2019-02-12,982106
2019-02-13,978994
2019-02-14,978994
2019-02-15,978994
2019-02-16,978994
2019-02-17,978994
2019-02-18,980277
2019-02-19,980277
2019-02-20,980277
2019-02-21,980277
2019-02-22,980277
2019-02-23,987600
2019-02-24,987600
2019-02-25,987600
2019-02-26,987600
2019-02-27,984289
2019-02-28,984289
2019-03-01,984289
2019-03-02,984289
2019-03-03,984289
2019-03-04,980575
2019-03-05,980575
2019-03-06,980575
2019-03-07,980575
2019-03-08,980575
2019-03-09,984717
2019-03-10,984717
2019-03-11,984717
2019-03-12,984717
2019-03-13,981688
2019-03-14,981688
2019-03-15,981688
2019-03-16,981688
2019-03-17,982384
2019-03-18,982384
2019-03-19,982384
2019-03-20,982384
2019-03-21,982384
2019-03-22,1014706
2019-03-23,1014706
2019-03-24,1014706
2019-03-25,1014706
2019-03-26,974339
2019-03-27,974339
2019-03-28,974339
2019-03-29,974339
2019-03-30,974339
2019-03-31,979730
2019-04-01,979730
2019-04-02,979730
2019-04-03,979730
2019-04-04,985505
2019-04-05,985505
