date_obj,Fish%20food price
2019-08-05,480
2019-08-06,480
2019-08-07,459
2019-08-08,459
2019-08-09,459
2019-08-10,459
2019-08-11,459
2019-08-12,450
2019-08-13,450
2019-08-14,450
2019-08-15,450
2019-08-16,449
2019-08-17,449
2019-08-18,449
2019-08-19,449
2019-08-20,449
2019-08-21,449
2019-08-22,451
2019-08-23,451
2019-08-24,451
2019-08-24,451
2019-08-25,451
2019-08-25,451
2019-08-26,451
2019-08-26,451
2019-08-27,447
2019-08-27,447
2019-08-28,447
2019-08-29,447
2019-08-30,447
2019-08-31,447
2019-09-01,424
2019-09-02,424
2019-09-03,424
2019-09-04,424
2019-09-05,424
2019-09-06,404
2019-09-07,404
2019-09-08,404
2019-09-09,404
2019-09-10,404
2019-09-11,396
2019-09-12,396
2019-09-13,396
2019-09-14,396
2019-09-15,396
2019-09-16,386
2019-09-17,386
2019-09-18,386
2019-09-19,386
2019-09-20,386
2019-09-21,383
2019-09-22,383
2019-09-23,383
2019-09-24,383
2019-09-25,383
2019-09-26,367
2019-09-27,367
2019-09-28,367
2019-09-29,367
2019-09-30,367
2019-10-01,366
2019-10-02,366
2019-10-03,366
2019-10-04,366
2019-10-05,366
2019-10-06,366
2019-10-07,366
2019-10-08,366
2019-10-09,366
2019-10-10,366
2019-10-11,366
2019-10-12,357
2019-10-13,357
2019-10-14,357
2019-10-15,357
2019-10-16,357
2019-10-17,351
2019-10-18,351
2019-10-19,351
2019-10-20,351
2019-10-21,351
2019-10-22,352
2019-10-23,352
2019-10-24,352
2019-10-25,352
2019-10-26,352
2019-10-27,349
2019-10-28,349
2019-10-29,349
2019-10-30,349
2019-10-31,349
2019-11-01,349
2019-11-02,340
2019-11-03,340
2019-11-04,340
2019-11-05,340
2019-11-06,340
2019-11-07,340
2019-11-08,339
2019-11-09,339
2019-11-10,339
2019-11-11,339
2019-11-12,339
2019-11-13,333
2019-11-14,333
2019-11-15,333
2019-11-16,333
2019-11-17,333
2019-11-18,333
2019-11-19,340
2019-11-20,340
2019-11-21,340
2019-11-22,340
2019-11-23,340
2019-11-24,340
2019-11-25,331
2019-11-26,331
2019-11-27,331
2019-11-28,331
2019-11-29,331
2019-11-30,331
2019-12-01,334
2019-12-02,334
2019-12-03,334
2019-12-04,334
2019-12-05,334
2019-12-06,334
2019-12-07,342
2019-12-08,342
2019-12-09,342
2019-12-10,342
2019-12-11,342
2019-12-12,342
2019-12-13,352
2019-12-14,352
2019-12-15,352
2019-12-16,352
2019-12-17,352
2019-12-18,352
2019-12-19,364
2019-12-20,364
2019-12-21,364
2019-12-22,364
2019-12-23,364
2019-12-24,364
2019-12-25,371
2019-12-26,371
2019-12-27,371
2019-12-28,371
2019-12-29,371
2019-12-30,371
2019-12-31,371
2020-01-01,360
2020-01-02,360
2020-01-03,360
2020-01-04,360
2020-01-05,360
2020-01-06,360
2020-01-07,365
2020-01-08,365
2020-01-09,365
2020-01-10,365
2020-01-11,365
2020-01-12,373
2020-01-13,373
2020-01-14,373
2020-01-15,373
2020-01-16,373
2020-01-17,373
2020-01-18,382
2020-01-19,382
2020-01-20,382
2020-01-21,382
2020-01-22,382
2020-01-23,390
2020-01-24,390
2020-01-25,390
2020-01-26,390
2020-01-27,390
2020-01-28,397
2020-01-29,397
2020-01-30,397
2020-01-31,397
2020-02-01,397
2020-02-02,400
2020-02-03,400
2020-02-04,400
2020-02-05,400
2020-02-06,400
2020-02-07,401
2020-02-08,401
2020-02-09,401
2020-02-10,401
2020-02-11,401
2020-02-12,391
2020-02-13,391
2020-02-14,391
2020-02-15,391
2020-02-16,391
2020-02-17,391
2020-02-18,391
2020-02-19,391
2020-02-20,391
2020-02-21,391
2020-02-22,389
2020-02-23,389
2020-02-24,389
2020-02-25,389
2020-02-26,389
2020-02-27,384
2020-02-28,384
2020-02-29,384
2020-03-01,384
2020-03-02,384
2020-03-03,389
2020-03-04,389
2020-03-05,389
2020-03-06,389
2020-03-07,389
2020-03-08,393
2020-03-09,393
2020-03-10,393
2020-03-11,393
2020-03-12,403
2020-03-13,403
2020-03-14,403
2020-03-15,403
2020-03-16,408
2020-03-17,408
2020-03-18,408
2020-03-19,408
2020-03-20,411
2020-03-21,411
2020-03-22,411
2020-03-23,411
2020-03-24,400
2020-03-25,400
2020-03-26,400
2020-03-27,405
2020-03-28,405
2020-03-29,405
2020-03-30,397
2020-03-31,397
2020-04-01,397
2020-04-02,401
2020-04-03,401
2020-04-04,401
2020-04-05,402
2020-04-06,402
2020-04-07,395
2020-04-08,395
2020-04-09,398
2020-04-10,398
2020-04-11,392
2020-04-12,392
2020-04-13,392
2020-04-14,401
2020-04-15,401
2020-04-16,414
2020-04-17,414
2020-04-18,409
2020-04-19,409
2020-04-20,391
2020-04-21,391
2020-04-22,376
2020-04-23,376
2020-04-24,376
2020-04-25,363
2020-04-26,363
2020-04-27,354
2020-04-28,354
2020-04-29,341
2020-04-30,341
2020-05-01,346
2020-05-02,346
2020-05-03,348
2020-05-04,348
2020-05-05,355
2020-05-06,355
2020-05-07,363
2020-05-08,363
2020-05-09,352
2020-05-10,352
2020-05-11,356
2020-05-12,356
2020-05-13,357
