date_obj,Katana price
2019-03-18,236968
2019-03-19,241276
2019-03-20,245325
2019-03-21,255136
2019-03-22,263880
2019-03-23,267225
2019-03-24,268083
2019-03-25,269194
2019-03-26,267127
2019-03-27,267127
2019-03-28,263584
2019-03-29,256854
2019-03-30,256854
2019-03-31,251944
2019-04-01,247662
2019-04-02,240059
2019-04-03,236993
2019-04-04,235644
2019-04-05,233354
2019-04-06,233354
2019-04-07,228725
2019-04-08,223314
2019-04-09,224191
2019-04-10,224491
2019-04-11,224682
2019-04-12,226768
2019-04-13,226256
2019-04-14,224965
2019-04-15,228029
2019-04-16,226543
2019-04-17,225970
2019-04-18,221218
2019-04-19,215843
2019-04-20,212523
2019-04-21,212013
2019-04-22,211127
2019-04-23,211036
2019-04-24,207567
2019-04-25,202353
2019-04-26,195262
2019-04-27,195335
2019-04-28,196995
2019-04-29,195345
2019-04-30,188183
2019-05-01,178773
2019-05-02,173911
2019-05-03,171136
2019-05-04,167295
2019-05-05,165283
2019-05-06,165784
2019-05-07,164067
2019-05-08,163627
2019-05-09,164581
2019-05-10,163328
2019-05-11,160116
2019-05-12,159307
2019-05-13,157183
2019-05-14,159290
2019-05-15,161812
2019-05-16,162526
2019-05-17,162526
2019-05-18,165240
2019-05-19,167360
2019-05-20,169400
2019-05-21,170800
2019-05-22,174795
2019-05-23,173177
2019-05-24,173802
2019-05-25,175195
2019-05-26,175195
2019-05-27,170954
2019-05-28,167408
2019-05-29,163911
2019-05-30,162815
2019-05-31,161284
2019-06-01,157111
2019-06-02,152845
2019-06-03,150491
2019-06-04,145512
2019-06-05,139160
2019-06-06,135840
2019-06-07,132952
2019-06-08,129406
2019-06-09,125413
2019-06-10,125413
2019-06-11,123019
2019-06-12,120876
2019-06-13,118071
2019-06-14,116503
2019-06-15,116503
2019-06-16,114040
2019-06-17,112735
2019-06-18,113972
2019-06-19,113547
2019-06-20,111008
2019-06-21,106739
2019-06-22,106739
2019-06-23,105466
2019-06-24,104130
2019-06-25,102643
2019-06-26,98404
2019-06-27,99724
2019-06-28,99724
2019-06-29,100031
2019-06-30,99598
2019-07-01,99598
2019-07-02,99158
2019-07-03,99773
2019-07-04,100097
2019-07-05,99150
2019-07-06,100400
2019-07-07,101918
2019-07-08,104646
2019-07-09,108626
2019-07-10,112037
2019-07-11,114990
2019-07-12,116831
2019-07-13,116831
2019-07-14,117091
2019-07-15,117091
2019-07-16,119864
2019-07-17,122270
2019-07-18,122270
2019-07-19,123658
2019-07-20,120394
2019-07-21,122881
2019-07-22,125905
2019-07-23,126232
2019-07-24,126232
2019-07-25,125522
2019-07-26,124034
2019-07-27,125172
2019-07-28,123431
2019-07-29,125340
2019-07-30,127107
2019-07-31,129401
2019-08-01,134279
2019-08-02,136701
2019-08-03,137983
2019-08-04,137983
2019-08-05,140628
2019-08-06,146967
2019-08-07,154063
2019-08-08,154063
2019-08-09,160875
2019-08-10,167407
2019-08-11,167407
2019-08-12,172061
2019-08-13,174411
2019-08-14,173114
2019-08-15,174062
2019-08-16,178322
2019-08-17,178322
2019-08-18,179523
2019-08-19,177827
2019-08-20,177827
2019-08-21,176719
2019-08-22,174107
2019-08-23,174107
2019-08-24,173324
2019-08-24,173324
2019-08-25,173324
2019-08-25,173324
2019-08-26,169082
2019-08-26,169082
2019-08-27,169082
2019-08-27,169082
2019-08-28,165485
2019-08-29,165485
2019-08-30,162381
2019-08-31,162381
2019-09-01,158054
2019-09-02,158054
2019-09-03,153250
2019-09-04,150761
2019-09-05,149068
2019-09-06,149068
2019-09-07,150039
2019-09-08,153776
2019-09-09,158317
2019-09-10,158317
2019-09-11,162577
2019-09-12,167162
2019-09-13,167162
2019-09-14,168715
2019-09-15,171225
2019-09-16,172369
2019-09-17,173561
2019-09-18,168826
2019-09-19,168826
2019-09-20,167385
2019-09-21,166519
2019-09-22,164557
2019-09-23,163588
2019-09-24,163588
2019-09-25,159462
2019-09-26,153403
2019-09-27,153403
2019-09-28,149814
2019-09-29,149814
2019-09-30,151756
2019-10-01,151805
2019-10-02,151805
2019-10-03,151971
2019-10-04,151971
2019-10-05,151615
2019-10-06,148824
2019-10-07,148824
2019-10-08,147335
2019-10-09,147335
2019-10-10,144119
2019-10-11,144119
2019-10-12,141218
2019-10-13,139805
2019-10-14,142098
2019-10-15,142098
2019-10-16,139590
2019-10-17,139590
2019-10-18,133209
2019-10-19,128448
2019-10-20,125115
2019-10-21,125115
2019-10-22,122915
2019-10-23,118953
2019-10-24,118953
2019-10-25,116795
2019-10-26,114142
2019-10-27,114142
2019-10-28,111210
2019-10-29,111210
2019-10-30,111616
2019-10-31,111174
2019-11-01,111174
2019-11-02,111463
2019-11-03,114197
2019-11-04,114802
2019-11-05,114802
2019-11-06,115662
2019-11-07,115662
2019-11-08,116328
2019-11-09,116472
2019-11-10,115738
2019-11-11,116310
2019-11-12,116310
2019-11-13,116125
2019-11-14,116125
2019-11-15,114037
2019-11-16,113344
2019-11-17,113344
2019-11-18,112867
2019-11-19,112867
2019-11-20,112648
2019-11-21,112648
2019-11-22,111951
2019-11-23,109051
2019-11-24,109051
2019-11-25,109322
2019-11-26,107323
2019-11-27,107323
2019-11-28,106449
2019-11-29,106449
2019-11-30,106151
2019-12-01,106151
2019-12-02,105803
2019-12-03,110075
2019-12-04,115259
2019-12-05,115259
2019-12-06,120194
2019-12-07,126122
2019-12-08,126122
2019-12-09,132186
2019-12-10,134787
2019-12-11,134486
2019-12-12,134486
2019-12-13,137790
2019-12-14,143252
2019-12-15,147043
2019-12-16,147637
2019-12-17,148992
2019-12-18,148992
2019-12-19,150266
2019-12-20,149253
2019-12-21,148336
2019-12-22,148056
2019-12-23,148056
2019-12-24,148606
2019-12-25,147283
2019-12-26,147283
2019-12-27,143044
2019-12-28,139248
2019-12-29,139248
2019-12-30,135518
2019-12-31,136970
2020-01-01,135080
2020-01-02,131464
2020-01-03,131464
2020-01-04,127088
2020-01-05,120733
2020-01-06,115185
2020-01-07,111453
2020-01-08,111453
2020-01-09,109581
2020-01-10,109380
2020-01-11,110653
2020-01-12,114779
2020-01-13,114779
2020-01-14,120392
2020-01-15,123980
2020-01-16,127708
2020-01-17,133009
2020-01-18,133009
2020-01-19,136413
2020-01-20,139182
2020-01-21,139182
2020-01-22,140913
2020-01-23,142573
2020-01-24,141677
2020-01-25,140728
2020-01-26,143976
2020-01-27,142943
2020-01-28,142943
2020-01-29,140064
2020-01-30,136400
2020-01-31,135798
2020-02-01,139498
2020-02-02,142378
2020-02-03,142378
2020-02-04,145007
2020-02-05,149969
2020-02-06,146392
2020-02-07,146392
2020-02-08,141596
2020-02-09,135327
2020-02-10,130273
2020-02-11,130273
2020-02-12,127347
2020-02-13,127347
2020-02-14,124299
2020-02-15,124299
2020-02-16,122589
2020-02-17,119649
2020-02-18,116021
2020-02-19,116021
2020-02-20,113809
2020-02-21,113809
2020-02-22,109758
2020-02-23,107042
2020-02-24,103524
2020-02-25,98869
2020-02-26,98474
2020-02-27,98648
2020-02-28,98496
2020-02-29,98496
2020-03-01,96749
2020-03-02,92301
2020-03-03,91199
2020-03-04,91199
2020-03-05,90140
2020-03-06,86257
2020-03-07,86257
2020-03-08,83162
2020-03-09,82036
2020-03-10,80043
2020-03-11,79627
2020-03-12,79049
2020-03-13,78445
2020-03-14,79087
2020-03-15,80008
2020-03-16,78986
2020-03-17,79309
2020-03-18,82169
2020-03-19,85554
2020-03-20,89498
2020-03-21,93558
2020-03-22,98236
2020-03-23,102698
2020-03-24,107482
2020-03-25,112857
2020-03-26,118500
2020-03-27,124209
2020-03-28,130420
2020-03-29,136389
2020-03-30,140160
2020-03-31,146187
2020-04-01,152025
2020-04-02,159499
2020-04-03,159499
2020-04-04,160552
2020-04-05,153714
2020-04-06,146093
2020-04-07,138788
2020-04-08,131848
2020-04-09,125255
2020-04-10,119738
2020-04-11,113751
2020-04-12,108063
2020-04-13,102659
2020-04-14,97526
2020-04-15,92923
2020-04-16,90091
2020-04-17,90143
2020-04-18,89879
2020-04-19,91556
2020-04-20,95042
2020-04-21,97742
2020-04-22,101740
2020-04-23,104741
2020-04-24,108173
2020-04-25,105298
2020-04-26,107123
2020-04-27,107582
2020-04-28,109093
2020-04-29,110543
2020-04-30,110122
2020-05-01,110196
2020-05-02,108378
2020-05-03,106051
2020-05-04,107074
2020-05-05,106963
2020-05-06,108905
2020-05-07,109291
2020-05-08,104914
2020-05-09,103656
2020-05-10,106607
2020-05-11,106607
2020-05-12,108975
2020-05-13,109398
