date_obj,Sickle%20mould price
2015-08-10,523
2015-08-11,523
2015-08-12,523
2015-08-13,523
2015-08-14,523
2015-08-15,523
2015-08-16,523
2015-08-17,542
2015-08-18,542
2015-08-19,542
2015-08-20,542
2015-08-21,542
2015-08-22,542
2015-08-23,542
2015-08-24,542
2015-08-25,542
2015-08-26,542
2015-08-27,545
2015-08-28,545
2015-08-29,545
2015-08-30,545
2015-08-31,545
2015-09-01,545
2015-09-02,545
2015-09-03,545
2015-09-04,545
2015-09-05,545
2015-09-06,545
2015-09-07,545
2015-09-08,549
2015-09-09,549
2015-09-10,549
2015-09-11,549
2015-09-12,549
2015-09-13,549
2015-09-14,549
2015-09-15,549
2015-09-16,549
2015-09-17,549
2015-09-18,557
2015-09-19,557
2015-09-20,557
2015-09-21,557
2015-09-22,557
2015-09-23,557
2015-09-24,557
2015-09-25,557
2015-09-27,557
2015-09-28,557
2015-09-29,557
2015-09-30,557
2015-10-05,540
2015-10-06,540
2015-10-07,540
2015-10-08,540
2015-10-09,540
2015-10-10,540
2015-10-11,540
2015-10-12,540
2015-10-13,540
2015-10-14,540
2015-10-15,515
2015-10-16,515
2015-10-17,515
2015-10-18,515
2015-10-19,515
2015-10-20,515
2015-10-22,515
2015-10-23,515
2015-10-24,515
2015-10-25,515
2015-10-26,515
2015-10-27,515
2015-10-29,490
2015-10-30,490
2015-10-31,490
2015-11-01,490
2015-11-02,490
2015-11-03,490
2015-11-04,490
2015-11-05,490
2015-11-06,490
2015-11-07,490
2015-11-08,490
2015-11-09,490
2015-11-10,490
2015-11-11,468
2015-11-12,468
2015-11-13,468
2015-11-14,468
2015-11-15,468
2015-11-16,468
2015-11-17,468
2015-11-18,468
2015-11-19,468
2015-11-20,468
2015-11-21,468
2015-11-22,445
2015-11-23,445
2015-11-24,445
2015-11-25,445
2015-11-26,445
2015-11-27,445
2015-11-28,445
2015-11-29,445
2015-11-30,445
2015-12-01,445
2015-12-02,445
2015-12-03,424
2015-12-04,424
2015-12-05,424
2015-12-06,424
2015-12-07,424
2015-12-08,424
2015-12-09,424
2015-12-10,424
2015-12-11,424
2015-12-12,424
2015-12-13,424
2015-12-14,424
2015-12-15,410
2015-12-16,410
2015-12-17,410
2015-12-18,410
2015-12-19,410
2015-12-20,410
2015-12-21,410
2015-12-22,410
2015-12-23,392
2015-12-24,392
2015-12-25,392
2015-12-26,392
2015-12-27,392
2015-12-28,392
2015-12-29,392
2015-12-30,392
2015-12-31,385
2016-01-01,385
2016-01-02,385
2016-01-03,385
2016-01-04,385
2016-01-05,385
2016-01-06,385
2016-01-07,385
2016-01-08,372
2016-01-09,372
2016-01-10,372
2016-01-11,372
2016-01-12,372
2016-01-13,372
2016-01-14,372
2016-01-15,372
2016-01-16,355
2016-01-17,355
2016-01-18,355
2016-01-19,355
2016-01-20,355
2016-01-21,355
2016-01-22,355
2016-01-23,355
2016-01-24,355
2016-01-25,355
2016-01-26,341
2016-01-27,341
2016-01-28,341
2016-01-29,341
2016-01-30,341
2016-01-31,341
2016-02-01,341
2016-02-02,341
2016-02-03,341
2016-02-04,341
2016-02-05,341
2016-02-06,326
2016-02-07,326
2016-02-08,326
2016-02-09,326
2016-02-10,326
2016-02-11,326
2016-02-12,326
2016-02-13,326
2016-02-14,326
2016-02-15,326
2016-02-16,326
2016-02-17,326
2016-02-18,311
2016-02-19,311
2016-02-20,311
2016-02-21,311
2016-02-22,311
2016-02-23,311
2016-02-24,311
2016-02-25,311
2016-02-26,311
2016-02-27,311
2016-02-28,297
2016-02-29,297
2016-03-01,297
2016-03-02,297
2016-03-03,297
2016-03-04,297
2016-03-05,297
2016-03-06,297
2016-03-07,297
2016-03-08,297
2016-03-09,293
2016-03-10,293
2016-03-11,293
2016-03-12,293
2016-03-13,293
2016-03-14,293
2016-03-15,293
2016-03-16,293
2016-03-17,283
2016-03-18,283
2016-03-19,283
2016-03-20,283
2016-03-21,283
2016-03-22,283
2016-03-23,283
2016-03-24,283
2016-03-25,283
2016-03-26,273
2016-03-27,273
2016-03-28,273
2016-03-29,273
2016-03-30,273
2016-03-31,273
2016-04-01,273
2016-04-02,273
2016-04-03,273
2016-04-04,273
2016-04-05,263
2016-04-06,263
2016-04-07,263
2016-04-08,263
2016-04-09,263
2016-04-10,263
2016-04-11,263
2016-04-12,263
2016-04-13,263
2016-04-14,250
2016-04-15,250
2016-04-16,250
2016-04-17,250
2016-04-18,250
2016-04-19,250
2016-04-20,244
2016-04-21,244
2016-04-22,244
2016-04-23,244
2016-04-24,244
2016-04-25,244
2016-04-26,244
2016-04-27,244
2016-04-28,235
2016-04-29,235
2016-04-30,235
2016-05-01,235
2016-05-02,235
2016-05-03,235
2016-05-04,235
2016-05-05,235
2016-05-06,235
2016-05-07,225
2016-05-08,225
2016-05-09,225
2016-05-10,225
2016-05-11,225
2016-05-12,225
2016-05-13,225
2016-05-14,225
2016-05-15,215
2016-05-16,215
2016-05-17,215
2016-05-18,215
2016-05-19,215
2016-05-22,215
2016-05-23,215
2016-05-24,215
2016-05-25,209
2016-05-26,209
2016-05-27,209
2016-05-28,209
2016-05-29,209
2016-05-30,209
2016-05-31,209
2016-06-01,209
2016-06-02,209
2016-06-03,209
2016-06-04,202
2016-06-05,202
2016-06-06,202
2016-06-07,202
2016-06-08,202
2016-06-09,202
2016-06-10,202
2016-06-11,194
2016-06-12,194
2016-06-13,194
2016-06-14,194
2016-06-15,194
2016-06-16,194
2016-06-17,194
2016-06-18,194
2016-06-19,188
2016-06-20,188
2016-06-21,188
2016-06-22,188
2016-06-23,188
2016-06-24,188
2016-06-25,188
2016-06-26,188
2016-06-27,188
2016-06-28,188
2016-06-29,188
2016-06-30,188
2016-07-01,180
2016-07-02,180
2016-07-03,180
2016-07-04,180
2016-07-05,180
2016-07-06,180
2016-07-07,180
2016-07-08,180
2016-07-09,180
2016-07-10,173
2016-07-11,173
2016-07-12,173
2016-07-13,173
2016-07-14,173
2016-07-15,173
2016-07-16,173
2016-07-17,173
2016-07-18,173
2016-07-24,168
2016-07-25,168
2016-07-26,168
2016-07-27,168
2016-07-28,168
2016-07-29,168
2016-07-30,166
2016-07-31,166
2016-08-01,166
2016-08-02,166
2016-08-03,166
2016-08-04,166
2016-08-05,166
2016-08-06,166
2016-08-07,166
2016-08-08,166
2016-08-09,161
2016-08-10,161
2016-08-11,161
2016-08-12,161
2016-08-13,161
2016-08-14,161
2016-08-15,161
2016-08-16,161
2016-08-17,161
2016-08-18,161
2016-08-19,161
2016-08-20,156
2016-08-21,156
2016-08-22,156
2016-08-23,156
2016-08-24,156
2016-08-25,156
2016-08-26,156
2016-08-28,156
2016-08-31,156
2016-09-01,156
2016-09-02,156
2016-09-03,153
2016-09-04,153
2016-09-05,153
2016-09-06,153
2016-09-07,153
2016-09-08,153
2016-09-09,153
2016-09-10,153
2016-09-11,153
2016-09-12,153
2016-09-13,153
2016-09-14,153
2016-09-15,153
2016-09-16,146
2016-09-17,146
2016-09-18,146
2016-09-19,146
2016-09-20,146
2016-09-21,146
2016-09-22,146
2016-09-23,146
2016-09-24,146
2016-09-25,146
2016-09-26,146
2016-09-27,146
2016-09-28,146
2016-09-29,146
2016-09-30,138
2016-10-01,138
2016-10-02,138
2016-10-03,138
2016-10-04,138
2016-10-05,138
2016-10-06,138
2016-10-07,138
2016-10-08,138
2016-10-09,138
2016-10-11,138
2016-10-12,138
2016-10-13,132
2016-10-14,132
2016-10-15,132
2016-10-16,132
2016-10-17,132
2016-10-18,132
2016-10-19,132
2016-10-20,132
2016-10-21,132
2016-10-22,132
2016-10-23,126
2016-10-24,126
2016-10-25,126
2016-10-26,126
2016-10-27,126
2016-10-28,126
2016-10-29,126
2016-10-30,126
2016-10-31,126
2016-11-01,126
2016-11-02,126
2016-11-03,126
2016-11-04,119
2016-11-05,119
2016-11-06,119
2016-11-07,119
2016-11-08,119
2016-11-09,119
2016-11-10,119
2016-11-11,119
2016-11-12,119
2016-11-13,119
2016-11-14,119
2016-12-08,101
2016-12-09,101
2016-12-10,101
2016-12-11,96
2016-12-12,96
2016-12-13,96
2016-12-14,96
2016-12-15,96
2016-12-16,96
2016-12-17,96
2016-12-18,96
2016-12-19,96
2016-12-20,92
2016-12-21,92
2016-12-22,92
2016-12-23,92
2016-12-24,92
2016-12-25,92
2016-12-26,92
2016-12-27,92
2016-12-28,91
2016-12-29,91
2016-12-30,91
2016-12-31,91
2017-01-01,91
2017-01-02,91
2017-01-03,91
2017-01-04,91
2017-01-05,91
2017-01-06,91
2017-01-07,90
2017-01-08,90
2017-01-09,90
2017-01-10,90
2017-01-11,90
2017-01-12,90
2017-01-13,90
2017-01-14,90
2017-01-15,86
2017-01-16,86
2017-01-17,86
2017-01-18,86
2017-01-19,86
2017-01-20,86
2017-01-21,86
2017-01-22,86
2017-01-27,82
2017-01-28,82
2017-01-29,82
2017-01-30,82
2017-01-31,78
2017-02-01,78
2017-02-02,78
2017-02-03,78
2017-02-04,78
2017-02-05,78
2017-02-06,78
2017-02-07,78
2017-02-08,75
2017-02-09,75
2017-02-10,75
2017-02-11,75
2017-02-12,75
2017-02-13,75
2017-02-14,75
2017-02-15,75
2017-02-16,72
2017-02-18,72
2017-02-19,72
2017-02-20,72
2017-02-21,72
2017-02-22,72
2017-02-23,72
2017-02-24,72
2017-02-25,72
2017-02-26,68
2017-02-27,68
2017-02-28,68
2017-03-01,68
2017-03-02,68
2017-03-03,68
2017-03-04,68
2017-03-05,68
2017-03-06,68
2017-03-07,65
2017-03-08,65
2017-03-09,65
2017-03-10,65
2017-03-11,65
2017-03-12,65
2017-03-13,65
2017-03-14,65
2017-03-15,65
2017-03-16,61
2017-03-17,61
2017-03-18,61
2017-03-19,61
2017-03-20,59
2017-03-21,59
2017-03-22,59
2017-03-23,59
2017-03-24,59
2017-03-25,57
2017-03-26,57
2017-03-27,57
2017-03-28,57
2017-03-29,57
2017-03-30,57
2017-03-31,57
2017-04-01,57
2017-04-02,57
2017-04-03,58
2017-04-04,58
2017-04-12,59
2017-04-13,59
2017-04-14,58
2017-04-15,58
2017-04-16,58
2017-04-17,58
2017-04-18,58
2017-04-19,58
2017-04-20,58
2017-04-21,58
2017-04-22,58
2017-04-23,57
2017-04-24,57
2017-04-25,57
2017-04-26,57
2017-04-27,57
2017-04-28,57
2017-04-29,58
2017-04-30,58
2017-05-01,58
2017-05-02,58
2017-05-03,58
2017-05-04,59
2017-05-05,59
2017-05-06,59
2017-05-07,59
2017-05-08,59
2017-05-09,59
2017-05-10,59
2017-05-11,59
2017-05-12,59
2017-05-13,59
2017-05-14,60
2017-05-15,60
2017-05-16,60
2017-05-17,60
2017-05-18,60
2017-05-19,63
2017-05-20,63
2017-05-21,63
2017-05-22,63
2017-05-23,63
2017-05-24,67
2017-05-25,67
2017-05-26,67
2017-05-27,67
2017-05-28,67
2017-05-29,70
2017-05-30,70
2017-05-31,70
2017-06-01,70
2017-06-02,70
2017-06-03,70
2017-06-06,69
2017-06-07,69
2017-06-08,68
2017-06-09,68
2017-06-10,68
2017-06-11,68
2017-06-12,70
2017-06-13,70
2017-06-14,70
2017-06-15,70
2017-06-16,72
2017-06-17,72
2017-06-18,72
2017-06-19,72
2017-06-20,71
2017-06-21,71
2017-06-22,71
2017-06-23,71
2017-06-24,71
2017-06-25,67
2017-06-26,67
2017-06-27,67
2017-06-28,67
2017-06-29,68
2017-06-30,68
2017-07-01,68
2017-07-02,68
2017-07-03,68
2017-07-04,68
2017-07-05,68
2017-07-06,68
2017-07-07,68
2017-07-08,68
2017-07-13,69
2017-07-14,69
2017-07-15,69
2017-07-16,69
2017-07-17,71
2017-07-18,71
2017-07-19,71
2017-07-20,71
2017-07-21,71
2017-07-22,72
2017-07-23,72
2017-07-24,72
2017-07-25,72
2017-07-26,72
2017-07-27,71
2017-07-28,71
2017-07-29,71
2017-07-30,71
2017-07-31,71
2017-08-01,72
2017-08-02,72
2017-08-03,72
2017-08-04,72
2017-08-05,72
2017-08-06,72
2017-08-09,74
2017-08-10,74
2017-08-11,74
2017-08-12,74
2017-08-13,74
2017-08-14,76
2017-08-15,76
2017-08-17,76
2017-08-18,76
2017-08-19,76
2017-08-20,76
2017-08-21,76
2017-08-22,75
2017-08-23,75
2017-08-24,75
2017-08-25,75
2017-08-26,75
2017-08-27,74
2017-08-28,74
2017-08-29,74
2017-08-30,74
2017-08-31,74
2017-09-01,74
2017-09-02,75
2017-09-03,75
2017-09-04,75
2017-09-05,75
2017-09-06,75
2017-09-07,75
2017-09-08,75
2017-09-09,75
2017-09-10,75
2017-09-11,76
2017-09-12,76
2017-09-13,76
2017-09-14,76
2017-09-15,76
2017-09-16,76
2017-09-17,76
2017-09-19,76
2017-09-20,76
2017-09-21,77
2017-09-22,77
2017-09-23,77
2017-09-24,77
2017-09-25,77
2017-09-26,75
2017-09-27,75
2017-09-28,75
2017-09-29,75
2017-09-30,75
2017-10-01,75
2017-10-02,77
2017-10-03,77
2017-10-04,77
2017-10-05,77
2017-10-06,77
2017-10-07,77
2017-10-08,78
2017-10-09,78
2017-10-10,78
2017-10-11,78
2017-10-12,78
2017-10-13,78
2017-10-14,79
2017-10-15,79
2017-10-16,79
2017-10-17,79
2017-10-18,79
2017-10-19,79
2017-10-20,79
2017-10-21,79
2017-10-22,79
2017-10-23,77
2017-10-24,77
2017-10-25,77
2017-10-26,77
2017-10-27,77
2017-10-28,77
2017-10-29,74
2017-10-30,74
2017-10-31,74
2017-11-01,74
2017-11-02,74
2017-11-03,74
2017-11-04,71
2017-11-05,71
2017-11-06,71
2017-11-07,71
2017-11-08,71
2017-11-09,71
2017-11-10,72
2017-11-11,72
2017-11-12,72
2017-11-13,72
2017-11-14,72
2017-11-15,72
2017-11-16,72
2017-11-17,72
2017-11-18,72
2017-11-19,72
2017-11-20,72
2017-11-21,72
2017-11-22,72
2017-11-23,74
2017-11-24,74
2017-11-25,74
2017-11-26,74
2017-11-27,74
2017-11-28,74
2017-11-29,74
2017-11-30,74
2017-12-01,74
2017-12-02,74
2017-12-03,74
2017-12-04,74
2017-12-05,74
2017-12-06,74
2017-12-07,74
2017-12-08,74
2017-12-09,74
2017-12-10,74
2017-12-11,74
2017-12-12,75
2017-12-13,75
2017-12-14,75
2017-12-15,75
2017-12-16,75
2017-12-17,75
2017-12-18,75
2017-12-19,75
2017-12-20,75
2017-12-21,75
2017-12-22,75
2017-12-23,75
2017-12-24,75
2017-12-25,76
2017-12-26,76
2017-12-27,76
2017-12-28,76
2017-12-29,76
2017-12-30,76
2017-12-31,77
2018-01-01,77
2018-01-02,77
2018-01-03,77
2018-01-04,77
2018-01-05,76
2018-01-06,76
2018-01-07,76
2018-01-08,76
2018-01-09,76
2018-01-10,76
2018-01-11,76
2018-01-12,76
2018-01-13,76
2018-01-14,77
2018-01-15,77
2018-01-16,77
2018-01-17,77
2018-01-18,76
2018-01-19,76
2018-01-20,76
2018-01-21,76
2018-01-22,76
2018-01-23,75
2018-01-24,75
2018-01-25,77
2018-01-26,77
2018-01-27,77
2018-01-28,77
2018-01-29,77
2018-01-30,77
2018-01-31,78
2018-02-01,78
2018-02-02,78
2018-02-03,79
2018-02-04,79
2018-02-05,79
2018-02-06,82
2018-02-07,82
2018-02-08,82
2018-02-09,87
2018-02-10,87
2018-02-11,87
2018-02-12,92
2018-02-13,92
2018-02-14,92
2018-02-15,96
2018-02-16,96
2018-02-17,96
2018-02-18,98
2018-02-19,98
2018-02-20,100
2018-02-21,100
2018-02-22,100
2018-02-23,101
2018-02-24,101
2018-02-25,101
2018-02-26,102
2018-02-27,102
2018-02-28,102
2018-03-01,101
2018-03-02,101
2018-03-03,104
2018-03-04,104
2018-03-05,104
2018-03-06,104
2018-03-07,104
2018-03-08,104
2018-03-09,106
2018-03-10,106
2018-03-11,106
2018-03-12,103
2018-03-13,103
2018-03-14,102
2018-03-15,102
2018-03-16,102
2018-03-17,102
2018-03-18,102
2018-03-19,102
2018-03-20,102
2018-03-21,102
2018-03-23,102
2018-03-24,101
2018-03-26,101
2018-03-27,99
2018-03-28,99
2018-03-29,99
2018-03-30,99
2018-03-31,99
2018-04-01,99
2018-04-02,100
2018-04-03,100
2018-04-04,101
2018-04-05,101
2018-04-06,101
2018-04-08,101
2018-04-09,102
2018-04-10,102
2018-04-11,102
2018-04-12,102
2018-04-13,102
2018-04-14,102
2018-04-16,102
2018-04-17,102
2018-04-18,102
2018-04-19,102
2018-04-20,103
2018-04-21,103
2018-04-22,103
2018-04-23,103
2018-04-24,105
2018-04-25,105
2018-04-26,105
2018-04-27,105
2018-04-28,103
2018-04-29,103
2018-04-30,103
2018-05-01,103
2018-05-02,103
2018-05-03,106
2018-05-04,106
2018-05-05,108
2018-05-06,108
2018-05-07,108
2018-05-08,108
2018-05-09,108
2018-05-10,104
2018-05-11,104
2018-05-12,100
2018-05-13,100
2018-05-14,100
2018-05-15,99
2018-05-16,99
2018-05-17,99
2018-05-18,101
2018-05-19,101
2018-05-20,101
2018-05-21,96
2018-05-22,96
2018-05-23,95
2018-05-24,95
2018-05-25,95
2018-05-26,95
2018-05-27,95
2018-05-28,95
2018-05-29,95
2018-05-30,91
2018-05-31,91
2018-06-01,91
2018-06-02,90
2018-06-03,90
2018-06-04,90
2018-06-05,88
2018-06-06,88
2018-06-07,88
2018-06-08,86
2018-06-09,86
2018-06-10,86
2018-06-11,82
2018-06-12,82
2018-06-13,82
2018-06-14,81
2018-06-15,81
2018-06-16,81
2018-06-17,77
2018-06-18,77
2018-06-19,77
2018-06-20,77
2018-06-21,76
2018-06-22,76
2018-06-23,76
2018-06-24,75
2018-06-25,75
2018-06-26,75
2018-06-27,78
2018-06-28,78
2018-06-29,78
2018-06-30,78
2018-07-01,78
2018-07-02,78
2018-07-03,77
2018-07-04,77
2018-07-05,77
2018-07-06,77
2018-07-07,77
2018-07-08,77
2018-07-09,77
2018-07-10,74
2018-07-11,74
2018-07-12,74
2018-07-13,74
2018-07-14,70
2018-07-15,70
2018-07-16,70
2018-07-17,67
2018-07-18,67
2018-07-19,67
2018-07-20,64
2018-07-21,64
2018-07-22,60
2018-07-23,60
2018-07-24,60
2018-07-25,60
2018-07-26,60
2018-07-27,60
2018-07-28,58
2018-07-29,58
2018-07-30,58
2018-07-31,58
2018-08-01,58
2018-08-02,58
2018-08-03,58
2018-08-04,58
2018-08-05,58
2018-08-06,58
2018-08-07,58
2018-08-08,58
2018-08-09,58
2018-08-10,58
2018-08-11,57
2018-08-12,57
2018-08-14,57
2018-08-16,55
2018-08-17,53
2018-08-18,53
2018-08-19,53
2018-08-20,50
2018-08-21,50
2018-08-22,50
2018-08-23,47
2018-08-24,47
2018-08-25,44
2018-08-26,44
2018-08-27,44
2018-08-28,43
2018-08-29,43
2018-08-30,43
2018-08-31,42
2018-09-01,42
2018-09-02,42
2018-09-03,42
2018-09-04,42
2018-09-05,42
2018-09-06,42
2018-09-07,41
2018-09-08,41
2018-09-09,41
2018-09-10,41
2018-09-11,41
2018-09-12,41
2018-09-13,41
2018-09-14,42
2018-09-15,42
2018-09-16,42
2018-09-17,44
2018-09-18,44
2018-09-19,44
2018-09-20,44
2018-09-21,44
2018-09-22,43
2018-09-23,43
2018-09-24,43
2018-09-25,43
2018-09-26,44
2018-09-27,44
2018-09-28,45
2018-09-29,45
2018-09-30,46
2018-10-02,46
2018-10-03,46
2018-10-04,46
2018-10-05,46
2018-10-06,46
2018-10-07,46
2018-10-08,44
2018-10-09,44
2018-10-10,43
2018-10-11,43
2018-10-12,43
2018-10-13,41
2018-10-14,41
2018-10-15,41
2018-10-16,39
2018-10-17,39
2018-10-18,39
2018-10-19,39
2018-10-20,39
2018-10-21,39
2018-10-22,39
2018-10-23,39
2018-10-24,39
2018-10-25,40
2018-10-26,40
2018-10-27,39
2018-10-28,39
2018-10-29,39
2018-10-30,38
2018-10-31,38
2018-11-01,38
2018-11-03,37
2018-11-04,37
2018-11-05,38
2018-11-06,38
2018-11-07,38
2018-11-08,39
2018-11-09,39
2018-11-10,39
2018-11-11,39
2018-11-12,41
2018-11-13,43
2018-11-14,43
2018-11-15,44
2018-11-16,44
2018-11-17,44
2018-11-18,43
2018-11-19,43
2018-11-20,43
2018-11-21,43
2018-11-22,44
2018-11-23,44
2018-11-24,46
2018-11-25,48
2018-11-26,48
2018-11-27,50
2018-11-28,50
2018-11-29,53
2018-12-01,55
2018-12-02,58
2018-12-03,58
2018-12-04,61
2018-12-05,64
2018-12-07,68
2018-12-09,76
2018-12-10,80
2018-12-11,80
2018-12-12,84
2018-12-13,84
2018-12-14,89
2018-12-15,89
2018-12-16,94
2018-12-17,94
2018-12-18,93
2018-12-19,93
2018-12-20,94
2018-12-21,94
2018-12-22,96
2018-12-23,96
2018-12-24,101
2018-12-25,101
2018-12-26,105
2018-12-27,106
2018-12-28,106
2018-12-29,106
2018-12-30,109
2018-12-31,111
2019-01-01,111
2019-01-02,113
2019-01-03,115
2019-01-04,120
2019-01-05,120
2019-01-06,120
2019-01-08,125
2019-01-10,131
2019-01-11,131
2019-01-12,133
2019-01-13,134
2019-01-14,133
2019-01-15,133
2019-01-16,136
2019-01-17,137
2019-01-18,137
2019-01-19,134
2019-01-20,135
2019-01-21,135
2019-01-22,133
2019-01-23,133
2019-01-24,133
2019-01-25,133
2019-01-26,134
2019-01-27,134
2019-01-28,134
2019-01-29,134
2019-01-30,140
2019-01-31,140
2019-02-01,145
2019-02-02,145
2019-02-03,143
2019-02-04,143
2019-02-05,147
2019-02-06,147
2019-02-07,148
2019-02-08,151
2019-02-09,151
2019-02-10,152
2019-02-11,152
2019-02-12,153
2019-02-13,154
2019-02-14,154
2019-02-15,157
2019-02-16,157
2019-02-17,157
2019-02-18,155
2019-02-19,155
2019-02-20,153
2019-02-21,153
2019-02-22,150
2019-02-23,150
2019-02-24,148
2019-02-25,148
2019-02-26,146
2019-02-27,146
2019-02-28,146
2019-03-01,149
2019-03-02,149
2019-03-03,148
2019-03-04,151
2019-03-05,151
2019-03-06,154
2019-03-07,154
2019-03-08,158
2019-03-09,163
2019-03-10,169
2019-03-11,169
2019-03-12,167
2019-03-13,167
2019-03-14,162
2019-03-15,162
2019-03-16,154
2019-03-17,154
2019-03-18,154
2019-03-19,152
2019-03-20,149
2019-03-21,142
2019-03-22,142
2019-03-23,135
2019-03-24,135
2019-03-25,129
2019-03-26,129
2019-03-27,129
2019-03-28,131
2019-03-29,131
2019-03-30,136
2019-03-31,136
2019-04-01,137
2019-04-02,137
2019-04-03,137
2019-04-04,138
2019-04-05,138
2019-04-06,138
2019-04-07,140
2019-04-08,140
2019-04-09,140
2019-04-10,144
2019-04-11,144
2019-04-12,144
2019-04-13,151
2019-04-14,151
2019-04-15,151
2019-04-16,152
2019-04-17,152
2019-04-18,152
2019-04-19,159
2019-04-20,159
2019-04-21,159
2019-04-22,166
2019-04-23,166
2019-04-24,170
2019-04-25,170
2019-04-26,176
2019-04-27,176
2019-04-28,172
2019-04-29,172
2019-04-30,174
2019-05-01,174
2019-05-02,174
2019-05-03,172
2019-05-04,172
2019-05-05,170
2019-05-06,170
2019-05-07,170
2019-05-08,170
2019-05-09,170
2019-05-10,174
2019-05-11,174
2019-05-12,183
2019-05-13,183
2019-05-14,183
2019-05-15,191
2019-05-16,191
2019-05-17,191
2019-05-18,191
2019-05-19,191
2019-05-20,191
2019-05-21,191
2019-05-22,191
2019-05-23,186
2019-05-24,186
2019-05-25,186
2019-05-26,188
2019-05-27,188
2019-05-28,187
2019-05-29,187
2019-05-30,187
2019-05-31,179
2019-06-01,179
2019-06-02,179
2019-06-03,174
2019-06-04,174
2019-06-05,174
2019-06-06,168
2019-06-07,168
2019-06-08,168
2019-06-09,161
2019-06-10,161
2019-06-11,161
2019-06-12,161
2019-06-13,152
2019-06-14,152
2019-06-15,152
2019-06-16,152
2019-06-17,152
2019-06-18,150
2019-06-19,150
2019-06-20,144
2019-06-21,144
2019-06-22,141
2019-06-23,141
2019-06-24,148
2019-06-25,148
2019-06-26,148
2019-06-27,154
2019-06-28,154
2019-06-29,154
2019-06-30,161
2019-07-01,161
2019-07-02,161
2019-07-03,169
2019-07-04,169
2019-07-05,177
2019-07-06,177
2019-07-07,177
2019-07-08,184
2019-07-09,184
2019-07-10,184
2019-07-11,187
2019-07-12,187
2019-07-13,187
2019-07-14,184
2019-07-15,184
2019-07-16,184
2019-07-17,184
2019-07-18,186
2019-07-19,186
2019-07-20,186
2019-07-21,190
2019-07-22,190
2019-07-23,190
2019-07-24,188
2019-07-25,188
2019-07-26,188
2019-07-27,188
2019-07-28,188
2019-07-29,192
2019-07-30,192
2019-07-31,192
2019-08-01,192
2019-08-02,192
2019-08-03,187
2019-08-04,187
2019-08-05,187
2019-08-06,187
2019-08-07,188
2019-08-08,188
2019-08-09,188
2019-08-10,191
2019-08-11,191
2019-08-12,191
2019-08-13,191
2019-08-14,187
2019-08-15,187
2019-08-16,187
2019-08-17,187
2019-08-18,189
2019-08-19,189
2019-08-20,189
2019-08-21,189
2019-08-22,199
2019-08-23,199
2019-08-24,199
2019-08-24,199
2019-08-25,199
2019-08-25,199
2019-08-26,199
2019-08-26,199
2019-08-27,205
2019-08-27,205
2019-08-28,205
2019-08-29,205
2019-08-30,196
2019-08-31,196
2019-09-01,191
2019-09-02,191
2019-09-03,191
2019-09-04,199
