date_obj,Rune%20shield%20(h1) price
2015-07-27,31907
2015-07-28,31947
2015-07-29,31867
2015-07-30,32270
2015-07-31,32270
2015-08-01,32346
2015-08-02,32854
2015-08-03,33427
2015-08-04,33427
2015-08-05,33707
2015-08-06,33352
2015-08-07,33262
2015-08-08,33067
2015-08-09,32745
2015-08-10,32620
2015-08-11,32474
2015-08-12,32474
2015-08-13,32201
2015-08-14,32428
2015-08-15,33748
2015-08-16,35228
2015-08-17,35347
2015-08-18,34815
2015-08-19,34663
2015-08-20,34663
2015-08-21,33765
2015-08-22,34900
2015-08-23,34900
2015-08-24,34784
2015-08-25,34784
2015-08-26,35474
2015-08-27,34398
2015-08-28,34398
2015-08-29,33854
2015-08-30,33854
2015-08-31,34428
2015-09-01,34994
2015-09-02,34994
2015-09-03,34655
2015-09-04,34796
2015-09-05,34796
2015-09-06,35463
2015-09-07,35929
2015-09-08,35929
2015-09-09,36269
2015-09-10,36930
2015-09-11,37118
2015-09-12,37118
2015-09-13,36630
2015-09-14,36601
2015-09-15,37272
2015-09-16,37272
2015-09-17,37426
2015-09-18,37426
2015-09-19,37449
2015-09-20,37979
2015-09-21,37979
2015-09-22,37757
2015-09-23,37444
2015-09-24,37444
2015-09-25,35571
2015-09-27,34384
2015-09-28,33325
2015-09-29,32710
2015-09-30,31594
2015-10-05,31544
2015-10-06,31656
2015-10-07,32157
2015-10-08,32385
2015-10-09,31707
2015-10-10,31707
2015-10-11,32455
2015-10-12,32943
2015-10-13,32943
2015-10-14,33800
2015-10-15,32653
2015-10-16,32224
2015-10-17,32224
2015-10-18,32277
2015-10-19,33286
2015-10-20,33950
2015-10-22,34978
2015-10-23,35368
2015-10-24,35368
2015-10-25,34271
2015-10-26,33718
2015-10-27,33718
2015-10-29,33548
2015-10-30,34163
2015-10-31,34104
2015-11-01,34104
2015-11-02,34609
2015-11-03,34609
2015-11-04,33982
2015-11-05,34538
2015-11-06,34538
2015-11-07,34933
2015-11-08,34933
2015-11-09,35624
2015-11-10,36308
2015-11-11,36185
2015-11-12,36185
2015-11-13,36120
2015-11-14,36120
2015-11-15,35693
2015-11-16,35693
2015-11-17,34561
2015-11-18,34561
2015-11-19,33873
2015-11-20,34594
2015-11-21,34594
2015-11-22,34380
2015-11-23,34380
2015-11-24,34759
2015-11-25,35159
2015-11-26,35159
2015-11-27,34664
2015-11-28,35529
2015-11-29,35468
2015-11-30,35945
2015-12-01,35806
2015-12-02,36187
2015-12-03,35284
2015-12-04,35284
2015-12-05,35069
2015-12-06,35950
2015-12-07,35950
2015-12-08,36175
2015-12-09,35346
2015-12-10,35346
2015-12-11,34312
2015-12-12,34077
2015-12-13,34239
2015-12-14,34239
2015-12-15,34110
2015-12-16,33602
2015-12-17,33602
2015-12-18,33068
2015-12-19,33068
2015-12-20,32943
2015-12-21,32943
2015-12-22,32418
2015-12-23,33423
2015-12-24,33423
2015-12-25,33187
2015-12-26,33187
2015-12-27,33173
2015-12-28,33803
2015-12-29,33610
2015-12-30,35187
2015-12-31,35624
2016-01-01,35624
2016-01-02,35602
2016-01-03,35160
2016-01-04,34811
2016-01-05,34560
2016-01-06,35151
2016-01-07,35598
2016-01-08,35389
2016-01-09,35836
2016-01-10,35320
2016-01-11,35233
2016-01-12,34521
2016-01-13,33615
2016-01-14,33480
2016-01-15,33942
2016-01-16,33864
2016-01-17,34199
2016-01-18,33694
2016-01-19,33694
2016-01-20,33702
2016-01-21,33714
2016-01-22,33377
2016-01-23,33192
2016-01-24,33192
2016-01-25,33220
2016-01-26,34318
2016-01-27,35254
2016-01-28,35254
2016-01-29,34515
2016-01-30,34515
2016-01-31,34129
2016-02-01,34094
2016-02-02,34844
2016-02-03,35207
2016-02-04,34580
2016-02-05,34572
2016-02-06,35035
2016-02-07,35035
2016-02-08,34793
2016-02-09,33885
2016-02-10,34377
2016-02-11,34377
2016-02-12,34464
2016-02-13,34399
2016-02-14,34399
2016-02-15,34543
2016-02-16,34584
2016-02-17,34931
2016-02-18,35538
2016-02-19,35837
2016-02-20,36667
2016-02-21,37196
2016-02-22,37196
2016-02-23,37189
2016-02-24,36912
2016-02-25,36488
2016-02-26,36488
2016-02-27,36242
2016-02-28,36496
2016-02-29,36605
2016-03-01,37004
2016-03-02,37174
2016-03-03,36999
2016-03-04,36477
2016-03-05,36810
2016-03-06,36497
2016-03-07,36106
2016-03-08,36127
2016-03-09,35919
2016-03-10,36369
2016-03-11,36478
2016-03-12,36648
2016-03-13,36264
2016-03-14,36329
2016-03-15,36178
2016-03-16,36417
2016-03-17,36372
2016-03-18,36399
2016-03-19,36803
2016-03-20,36614
2016-03-21,36576
2016-03-22,36319
2016-03-23,36057
2016-03-24,36031
2016-03-25,36532
2016-03-26,36813
2016-03-27,36725
2016-03-28,36166
2016-03-29,36122
2016-03-30,36122
2016-03-31,35990
2016-04-01,35909
2016-04-02,35488
2016-04-03,35575
2016-04-04,35527
2016-04-05,35552
2016-04-06,35274
2016-04-07,35414
2016-04-08,35616
2016-04-09,35433
2016-04-10,35448
2016-04-11,35448
2016-04-12,35422
2016-04-13,35060
2016-04-14,34494
2016-04-15,34124
2016-04-16,34045
2016-04-17,33888
2016-04-18,33255
2016-04-19,33133
2016-04-20,32693
2016-04-21,31922
2016-04-22,31922
2016-04-23,31662
2016-04-24,31905
2016-04-25,32002
2016-04-26,32836
2016-04-27,32753
2016-04-28,32719
2016-04-29,32759
2016-04-30,32849
2016-05-01,33160
2016-05-02,33447
2016-05-03,33259
2016-05-04,33191
2016-05-05,33027
2016-05-06,33027
2016-05-07,32601
2016-05-08,32188
2016-05-09,32700
2016-05-10,33152
2016-05-11,32661
2016-05-12,33544
2016-05-13,34250
2016-05-14,34551
2016-05-15,35230
2016-05-16,35083
2016-05-17,35914
2016-05-18,36029
2016-05-19,35832
2016-05-22,35049
2016-05-23,34633
2016-05-24,34819
2016-05-25,35378
2016-05-26,35600
2016-05-27,36229
2016-05-28,36229
2016-05-29,36418
2016-05-30,36418
2016-05-31,36904
2016-06-01,36921
2016-06-02,37276
2016-06-03,37410
2016-06-04,36294
2016-06-05,35494
2016-06-06,34773
2016-06-07,34565
2016-06-08,34800
2016-06-09,34593
2016-06-10,34463
2016-06-11,34313
2016-06-12,34291
2016-06-13,34864
2016-06-14,35444
2016-06-15,35122
2016-06-16,35782
2016-06-17,36254
2016-06-18,36431
2016-06-19,35838
2016-06-20,35562
2016-06-21,35156
2016-06-22,34632
2016-06-23,34058
2016-06-24,33699
2016-06-25,33352
2016-06-26,34769
2016-06-27,36007
2016-06-28,34584
2016-06-29,34543
2016-06-30,35061
2016-07-01,35531
2016-07-02,35033
2016-07-03,34209
2016-07-04,34861
2016-07-05,35304
2016-07-06,36580
2016-07-07,38409
2016-07-08,40330
2016-07-09,42347
2016-07-10,44465
2016-07-11,46689
2016-07-12,49024
2016-07-13,51476
2016-07-14,54050
2016-07-15,56753
2016-07-16,59591
2016-07-17,62382
2016-07-18,65502
2016-07-23,83601
2016-07-24,87782
2016-07-25,92172
2016-07-26,96781
2016-07-27,101553
2016-07-28,105674
2016-07-29,110958
2016-07-30,116506
2016-07-31,121693
2016-08-01,127778
2016-08-02,134167
2016-08-03,140876
2016-08-04,147920
2016-08-05,154204
2016-08-06,159809
2016-08-07,164709
2016-08-08,169639
2016-08-09,172483
2016-08-10,172567
2016-08-11,166441
2016-08-12,161397
2016-08-13,154651
2016-08-14,146918
2016-08-15,139572
2016-08-16,132969
2016-08-17,129319
2016-08-18,126392
2016-08-19,122027
2016-08-20,119895
2016-08-21,117524
2016-08-22,116722
2016-08-23,115798
2016-08-24,114470
2016-08-25,113081
2016-08-26,113081
2016-08-28,109592
2016-08-31,102928
2016-09-01,101818
2016-09-02,101818
2016-09-03,97202
2016-09-04,92341
2016-09-05,87723
2016-09-06,83336
2016-09-07,79236
2016-09-08,75274
2016-09-09,71510
2016-09-10,68184
2016-09-11,64796
2016-09-12,61651
2016-09-13,59698
2016-09-14,58248
2016-09-15,57243
2016-09-16,56642
2016-09-17,55800
2016-09-18,54982
2016-09-19,53958
2016-09-20,54668
2016-09-21,54160
2016-09-22,52724
2016-09-23,51680
2016-09-24,51680
2016-09-25,51486
2016-09-26,51898
2016-09-27,53788
2016-09-28,55537
2016-09-29,55942
2016-09-30,56841
2016-10-01,57384
2016-10-02,58535
2016-10-03,60139
2016-10-04,63025
2016-10-05,66177
2016-10-06,69346
2016-10-07,71360
2016-10-08,71403
2016-10-09,69571
2016-10-10,67266
2016-10-11,65397
2016-10-12,64437
2016-10-13,64032
2016-10-14,64342
2016-10-15,63784
2016-10-16,62279
2016-10-17,61612
2016-10-18,61798
2016-10-19,62387
2016-10-20,62501
2016-10-21,63016
2016-10-22,63670
2016-10-23,64103
2016-10-24,64726
2016-10-25,65742
2016-10-26,65680
2016-10-27,65627
2016-10-28,64651
2016-10-29,64022
2016-10-30,64104
2016-10-31,64026
2016-11-01,63489
2016-11-02,64634
2016-11-03,65591
2016-11-04,65408
2016-11-05,65408
2016-11-06,65880
2016-11-07,67182
2016-11-08,66639
2016-11-09,64939
2016-11-10,62354
2016-11-11,61090
2016-11-12,60440
2016-11-13,60895
2016-11-14,61145
2016-12-08,62968
2016-12-09,63366
2016-12-10,64433
2016-12-11,65374
2016-12-12,65408
2016-12-13,65765
2016-12-14,65578
2016-12-15,64223
2016-12-16,62724
2016-12-17,64265
2016-12-18,65573
2016-12-19,65562
2016-12-20,65969
2016-12-21,67965
2016-12-22,69669
2016-12-23,70857
2016-12-24,72232
2016-12-25,73466
2016-12-26,75239
2016-12-27,75292
2016-12-28,75419
2016-12-29,77170
2016-12-30,76736
2016-12-31,78792
2017-01-01,76808
2017-01-02,76050
2017-01-03,74927
2017-01-04,73446
2017-01-05,72078
2017-01-06,71598
2017-01-07,70764
2017-01-08,69473
2017-01-09,69972
2017-01-10,70328
2017-01-11,68911
2017-01-12,67290
2017-01-13,66771
2017-01-14,67025
2017-01-15,66748
2017-01-16,66117
2017-01-17,65868
2017-01-18,66538
2017-01-19,67908
2017-01-20,69075
2017-01-21,69030
2017-01-22,68638
2017-01-27,65718
2017-01-28,64257
2017-01-29,63576
2017-01-30,62188
2017-01-31,62268
2017-02-01,60942
2017-02-02,60122
2017-02-03,57648
2017-02-04,57408
2017-02-05,58471
2017-02-06,57669
2017-02-07,56558
2017-02-08,56658
2017-02-09,57084
2017-02-10,58294
2017-02-11,60026
2017-02-12,60628
2017-02-13,61409
2017-02-14,62406
2017-02-15,62476
2017-02-16,61239
2017-02-18,59416
2017-02-19,58383
2017-02-20,57060
2017-02-21,56988
2017-02-22,56504
2017-02-23,55387
2017-02-24,54399
2017-02-25,55215
2017-02-26,55434
2017-02-27,55865
2017-02-28,55545
2017-03-01,53766
2017-03-02,51980
2017-03-03,49530
2017-03-04,48178
2017-03-05,47795
2017-03-06,48349
2017-03-07,49384
2017-03-08,50085
2017-03-09,50624
2017-03-10,50209
2017-03-11,49103
2017-03-12,48161
2017-03-13,48694
2017-03-14,48635
2017-03-15,48058
2017-03-16,46864
2017-03-17,45912
2017-03-18,45470
2017-03-19,45739
2017-03-20,45020
2017-03-21,44487
2017-03-22,45730
2017-03-23,45717
2017-03-24,44934
2017-03-25,44634
2017-03-26,45265
2017-03-27,45635
2017-03-28,46423
2017-03-29,46250
2017-03-30,45218
2017-03-31,45915
2017-04-01,46670
2017-04-02,47303
2017-04-03,47882
2017-04-04,48671
2017-04-12,50301
2017-04-13,49512
2017-04-14,49133
2017-04-15,49607
2017-04-16,49915
2017-04-17,50060
2017-04-18,51038
2017-04-19,50673
2017-04-20,50906
2017-04-21,50714
2017-04-22,51128
2017-04-23,50591
2017-04-24,50239
2017-04-25,51481
2017-04-26,53092
2017-04-27,52523
2017-04-28,52322
2017-04-29,52500
2017-04-30,53197
2017-05-01,52749
2017-05-02,51885
2017-05-03,52376
2017-05-04,52953
2017-05-05,53508
2017-05-06,53553
2017-05-07,53567
2017-05-08,53833
2017-05-09,53619
2017-05-10,53974
2017-05-11,54286
2017-05-12,53857
2017-05-13,54230
2017-05-14,54130
2017-05-15,55398
2017-05-16,57531
2017-05-17,60408
2017-05-18,60659
2017-05-19,60098
2017-05-20,60800
2017-05-21,62130
2017-05-22,62547
2017-05-23,63976
2017-05-24,62251
2017-05-25,62281
2017-05-26,62799
2017-05-27,62937
2017-05-28,63541
2017-05-29,63433
2017-05-30,63278
2017-05-31,62910
2017-06-01,60909
2017-06-02,60425
2017-06-03,59775
2017-06-06,60112
2017-06-07,60239
2017-06-08,61568
2017-06-09,62402
2017-06-10,61558
2017-06-11,59041
2017-06-12,56088
2017-06-13,54340
2017-06-14,52529
2017-06-15,51986
2017-06-16,50989
2017-06-17,50334
2017-06-18,51243
2017-06-19,52589
2017-06-20,52899
2017-06-21,52073
2017-06-22,52440
2017-06-23,51983
2017-06-24,52040
2017-06-25,51611
2017-06-26,51783
2017-06-27,51930
2017-06-28,51523
2017-06-29,51583
2017-06-30,51320
2017-07-01,50368
2017-07-02,49539
2017-07-03,49552
2017-07-04,49157
2017-07-05,46824
2017-07-06,44685
2017-07-07,43437
2017-07-08,42546
2017-07-13,40931
2017-07-14,41012
2017-07-15,41247
2017-07-16,40473
2017-07-17,40564
2017-07-18,40055
2017-07-19,40588
2017-07-20,41036
2017-07-21,42135
2017-07-22,42662
2017-07-23,43577
2017-07-24,44382
2017-07-25,44394
2017-07-26,43952
2017-07-27,44180
2017-07-28,44973
2017-07-29,45135
2017-07-30,45225
2017-07-31,46106
2017-08-01,46148
2017-08-02,45211
2017-08-03,45177
2017-08-04,44811
2017-08-05,45636
2017-08-06,45984
2017-08-09,46640
2017-08-10,46236
2017-08-11,47319
2017-08-12,47913
2017-08-13,47884
2017-08-14,48151
2017-08-15,47983
2017-08-17,49445
2017-08-18,48454
2017-08-19,49206
2017-08-20,49014
2017-08-21,48682
2017-08-22,49140
2017-08-23,49986
2017-08-24,49740
2017-08-25,47751
2017-08-26,47337
2017-08-27,47049
2017-08-28,47144
2017-08-29,46833
2017-08-30,47515
2017-08-31,47647
2017-09-01,47655
2017-09-02,47577
2017-09-03,47672
2017-09-04,47411
2017-09-05,47547
2017-09-06,47845
2017-09-07,47823
2017-09-08,48421
2017-09-09,48223
2017-09-10,48156
2017-09-11,48162
2017-09-12,48359
2017-09-13,48201
2017-09-14,47875
2017-09-15,47875
2017-09-16,48041
2017-09-17,47835
2017-09-19,47805
2017-09-20,47720
2017-09-21,47958
2017-09-22,47890
2017-09-23,48392
2017-09-24,48445
2017-09-25,48369
2017-09-26,48303
2017-09-27,47640
2017-09-28,47552
2017-09-29,47182
2017-09-30,47657
2017-10-01,48494
2017-10-02,49104
2017-10-03,50042
2017-10-04,49721
2017-10-05,49094
2017-10-06,49352
2017-10-07,49089
2017-10-08,49197
2017-10-09,49436
2017-10-10,48954
2017-10-11,48954
2017-10-12,49658
2017-10-13,49009
2017-10-14,48092
2017-10-15,49063
2017-10-16,49719
2017-10-17,49357
2017-10-18,49782
2017-10-19,51263
2017-10-20,52470
2017-10-21,52710
2017-10-22,53515
2017-10-23,53462
2017-10-24,53622
2017-10-25,54279
2017-10-26,54593
2017-10-27,55277
2017-10-28,55277
2017-10-29,54710
2017-10-30,54828
2017-10-31,54800
2017-11-01,54800
2017-11-02,54631
2017-11-03,54825
2017-11-04,54476
2017-11-05,53987
2017-11-06,54795
2017-11-07,55234
2017-11-08,55020
2017-11-09,55338
2017-11-10,55894
2017-11-11,56393
2017-11-12,56433
2017-11-13,57085
2017-11-14,57558
2017-11-15,57959
2017-11-16,57011
2017-11-17,56926
2017-11-18,56785
2017-11-19,56476
2017-11-20,56515
2017-11-21,56387
2017-11-22,56137
2017-11-23,55023
2017-11-24,55085
2017-11-25,54823
2017-11-26,54900
2017-11-27,54900
2017-11-28,54624
2017-11-29,54274
2017-11-30,53394
2017-12-01,51510
2017-12-02,49788
2017-12-03,48751
2017-12-04,48525
2017-12-05,48655
2017-12-06,48902
2017-12-07,48574
2017-12-08,48482
2017-12-09,48534
2017-12-10,47667
2017-12-11,46311
2017-12-12,46331
2017-12-13,46265
2017-12-14,46728
2017-12-15,46811
2017-12-16,47702
2017-12-17,47038
2017-12-18,46276
2017-12-19,46499
2017-12-20,45942
2017-12-21,46276
2017-12-22,46662
2017-12-23,47088
2017-12-24,47146
2017-12-25,47769
2017-12-26,47530
2017-12-27,47500
2017-12-28,47355
2017-12-29,47594
2017-12-30,48394
2017-12-31,48628
2018-01-01,48594
2018-01-02,48795
2018-01-03,49324
2018-01-04,49848
2018-01-05,49993
2018-01-06,50220
2018-01-07,51531
2018-01-08,51978
2018-01-09,51912
2018-01-10,51364
2018-01-11,51241
2018-01-12,51129
2018-01-13,50792
2018-01-14,49674
2018-01-15,50712
2018-01-16,50412
2018-01-17,49784
2018-01-18,49839
2018-01-19,50524
2018-01-20,50005
2018-01-21,49904
2018-01-22,49631
2018-01-23,49256
2018-01-24,49681
2018-01-25,49867
2018-01-26,49748
2018-01-27,50188
2018-01-28,51091
2018-01-29,51426
2018-01-30,51948
2018-02-01,52665
2018-02-02,52817
2018-02-03,53250
2018-02-04,53937
2018-02-05,54520
2018-02-06,55226
2018-02-07,56485
2018-02-08,56640
2018-02-09,57223
2018-02-10,57748
2018-02-11,57179
2018-02-12,57338
2018-02-13,57208
2018-02-14,56495
2018-02-15,56458
2018-02-16,56189
2018-02-17,54104
2018-02-18,52428
2018-02-19,51446
2018-02-20,50969
2018-02-21,50597
2018-02-22,51399
2018-02-23,51870
2018-02-24,51649
2018-02-25,51559
2018-02-26,51536
2018-02-27,51298
2018-02-28,51422
2018-03-01,51572
2018-03-02,51611
2018-03-03,51703
2018-03-04,51867
2018-03-05,51849
2018-03-06,51746
2018-03-07,51966
2018-03-08,52189
2018-03-09,52277
2018-03-10,52531
2018-03-11,52839
2018-03-12,52818
2018-03-13,52553
2018-03-14,52461
2018-03-15,52596
2018-03-16,52532
2018-03-17,52605
2018-03-18,52516
2018-03-19,52577
2018-03-20,52507
2018-03-21,52641
2018-03-23,52342
2018-03-24,52615
2018-03-26,53120
2018-03-27,53513
2018-03-28,53713
2018-03-29,53892
2018-03-30,53902
2018-03-31,53946
2018-04-01,53932
2018-04-02,54308
2018-04-03,54827
2018-04-04,56218
2018-04-05,56361
2018-04-06,56480
2018-04-08,57174
2018-04-09,57709
2018-04-10,57527
2018-04-11,57882
2018-04-12,57494
2018-04-13,57893
2018-04-14,58642
2018-04-15,59638
2018-04-16,60227
2018-04-17,60707
2018-04-18,61749
2018-04-19,62173
2018-04-20,62014
2018-04-21,62463
2018-04-22,62571
2018-04-23,62575
2018-04-24,62865
2018-04-25,62707
2018-04-26,63959
2018-04-27,64069
2018-04-28,64247
2018-04-29,64468
2018-04-30,65092
2018-05-01,65488
2018-05-02,65941
2018-05-03,65975
2018-05-04,65947
2018-05-05,65874
2018-05-06,65874
2018-05-07,65931
2018-05-08,65237
2018-05-09,65702
2018-05-10,65768
2018-05-11,65697
2018-05-12,65819
2018-05-13,65819
2018-05-14,65968
2018-05-15,66261
2018-05-16,66255
2018-05-17,66687
2018-05-18,66355
2018-05-19,66634
2018-05-20,67073
2018-05-21,67235
2018-05-22,67636
2018-05-23,67894
2018-05-24,68237
2018-05-25,67811
2018-05-26,68036
2018-05-27,67314
2018-05-28,67863
2018-05-29,67995
2018-05-30,68070
2018-05-31,68181
2018-06-01,68239
2018-06-02,68998
2018-06-03,68898
2018-06-04,68835
2018-06-05,68820
2018-06-06,69545
2018-06-07,70479
2018-06-08,69732
2018-06-09,70041
2018-06-10,70230
2018-06-11,70327
2018-06-12,70195
2018-06-13,69695
2018-06-14,70358
2018-06-15,70600
2018-06-16,70383
2018-06-17,70712
2018-06-18,70547
2018-06-19,69301
2018-06-20,65953
2018-06-21,63238
2018-06-22,61638
2018-06-23,60511
2018-06-24,59642
2018-06-25,58261
2018-06-26,58686
2018-06-27,59533
2018-06-28,59573
2018-06-29,59923
2018-06-30,60218
2018-07-01,60591
2018-07-02,60975
2018-07-03,60794
2018-07-04,60524
2018-07-05,61152
2018-07-06,62310
2018-07-07,62390
2018-07-08,62215
2018-07-09,62567
2018-07-10,63291
2018-07-11,64121
2018-07-12,62113
2018-07-13,63530
2018-07-14,64772
2018-07-15,65341
2018-07-16,65575
2018-07-17,65772
2018-07-18,65034
2018-07-19,62831
2018-07-20,60655
2018-07-21,60004
2018-07-22,60015
2018-07-23,61061
2018-07-24,60803
2018-07-25,61547
2018-07-26,62339
2018-07-27,63194
2018-07-28,65211
2018-07-29,65290
2018-07-30,65508
2018-07-31,66512
2018-08-01,69295
2018-08-02,70487
2018-08-03,70971
2018-08-04,71319
2018-08-05,72556
2018-08-06,72254
2018-08-07,72547
2018-08-08,72912
2018-08-09,73254
2018-08-10,72957
2018-08-11,71964
2018-08-12,72567
2018-08-14,68787
2018-08-16,68075
2018-08-17,67653
2018-08-18,67493
2018-08-19,68816
2018-08-20,70717
2018-08-21,70935
2018-08-22,71305
2018-08-23,70956
2018-08-24,70970
2018-08-25,72704
2018-08-26,72769
2018-08-27,72632
2018-08-28,72523
2018-08-29,72627
2018-08-30,72527
2018-08-31,72762
2018-09-01,73390
2018-09-02,74771
2018-09-03,74236
2018-09-04,74371
2018-09-05,74595
2018-09-06,75266
2018-09-07,75081
2018-09-08,75477
2018-09-09,75340
2018-09-10,75695
2018-09-11,77538
2018-09-12,77571
2018-09-13,80412
2018-09-14,81294
2018-09-15,80991
2018-09-16,80847
2018-09-17,80731
2018-09-18,80632
2018-09-19,81195
2018-09-20,81107
2018-09-21,81135
2018-09-22,81038
2018-09-23,80115
2018-09-24,79533
2018-09-25,79039
2018-09-26,78749
2018-09-27,78756
2018-09-28,78988
2018-09-29,79357
2018-09-30,79522
2018-10-02,79794
2018-10-03,80045
2018-10-04,80291
2018-10-05,80538
2018-10-06,80435
2018-10-07,80496
2018-10-08,80608
2018-10-09,80614
2018-10-10,80593
2018-10-11,80609
2018-10-12,80513
2018-10-13,80589
2018-10-14,80512
2018-10-15,80459
2018-10-16,80439
2018-10-17,80313
2018-10-18,80454
2018-10-19,80438
2018-10-20,80482
2018-10-21,80606
2018-10-22,80540
2018-10-23,80629
2018-10-24,80836
2018-10-25,80577
2018-10-26,80700
2018-10-27,80686
2018-10-28,80751
2018-10-29,80457
2018-10-30,79927
2018-10-31,79721
2018-11-01,80403
2018-11-03,80263
2018-11-04,80434
2018-11-05,80616
2018-11-06,80666
2018-11-07,80697
2018-11-08,80916
2018-11-09,81357
2018-11-10,81340
2018-11-11,81263
2018-11-12,81463
2018-11-13,81824
2018-11-14,81838
2018-11-15,81380
2018-11-16,81706
2018-11-17,82321
2018-11-18,82327
2018-11-19,82125
2018-11-20,82043
2018-11-21,81337
2018-11-22,82011
2018-11-23,84609
2018-11-24,84572
2018-11-25,85008
2018-11-26,85227
2018-11-27,85376
2018-11-28,86268
2018-11-29,86451
2018-12-01,84638
2018-12-02,84610
2018-12-03,85059
2018-12-04,86709
2018-12-05,86942
2018-12-07,85734
2018-12-09,83791
2018-12-10,84282
2018-12-11,84411
2018-12-12,85092
2018-12-13,85921
2018-12-14,86660
2018-12-15,86786
2018-12-16,86084
2018-12-17,86684
2018-12-18,86264
2018-12-19,86923
2018-12-20,85996
2018-12-21,85986
2018-12-22,86336
2018-12-23,86388
2018-12-24,86390
2018-12-25,86130
2018-12-26,85859
2018-12-27,85183
2018-12-28,82763
2018-12-29,83140
2018-12-30,83389
2018-12-31,83399
2019-01-01,82943
2019-01-02,82782
2019-01-03,82380
2019-01-04,81456
2019-01-05,81437
2019-01-06,80399
2019-01-08,80499
2019-01-10,76184
2019-01-11,73659
2019-01-12,72667
2019-01-13,69759
2019-01-14,68583
2019-01-15,68985
2019-01-16,69235
2019-01-17,68517
2019-01-18,67396
2019-01-19,67713
2019-01-20,67956
2019-01-21,68746
2019-01-22,69199
2019-01-23,71227
2019-01-24,73068
2019-01-25,74561
2019-01-26,74966
2019-01-27,72953
2019-01-28,73231
2019-01-29,72720
2019-01-30,72674
2019-01-31,74062
2019-02-01,72897
2019-02-02,72433
2019-02-03,72221
2019-02-04,72851
2019-02-05,72975
2019-02-06,73804
2019-02-07,74023
2019-02-08,71507
2019-02-09,69566
2019-02-10,70532
2019-02-11,71035
2019-02-12,71705
2019-02-13,72189
2019-02-14,71665
2019-02-15,72562
2019-02-16,72750
2019-02-17,73052
2019-02-18,74368
2019-02-19,75039
2019-02-20,75219
2019-02-21,74707
2019-02-22,73308
2019-02-23,73060
2019-02-24,73033
2019-02-25,72339
2019-02-26,71767
2019-02-27,72716
2019-02-28,71291
2019-03-01,72215
2019-03-02,72123
2019-03-03,71848
2019-03-04,71416
2019-03-05,70802
2019-03-06,70707
2019-03-07,70446
2019-03-08,69636
2019-03-09,68967
2019-03-10,67113
2019-03-11,68743
2019-03-12,70391
2019-03-13,70341
2019-03-14,69808
2019-03-15,67996
2019-03-16,68061
2019-03-17,68738
2019-03-18,69271
2019-03-19,69453
2019-03-20,69996
2019-03-21,69782
2019-03-22,69437
2019-03-23,68288
2019-03-24,66209
2019-03-25,63626
2019-03-26,62176
2019-03-27,62559
2019-03-28,63729
2019-03-29,64813
2019-03-30,64918
2019-03-31,64686
2019-04-01,67023
2019-04-02,69088
2019-04-03,70049
