date_obj,Pottery%20statuette price
2016-04-11,95
2016-04-12,95
2016-04-13,95
2016-04-14,95
2016-04-15,95
2016-04-16,95
2016-04-17,95
2016-04-18,94
2016-04-19,94
2016-04-20,94
2016-04-21,94
2016-04-22,94
2016-04-23,95
2016-04-24,95
2016-04-25,95
2016-04-26,95
2016-04-27,95
2016-04-28,95
2016-04-29,95
2016-04-30,95
2016-05-01,95
2016-05-02,95
2016-05-03,95
2016-05-04,95
2016-05-05,95
2016-05-06,94
2016-05-07,94
2016-05-08,94
2016-05-09,94
2016-05-10,95
2016-05-11,95
2016-05-12,95
2016-05-13,95
2016-05-14,95
2016-05-15,95
2016-05-16,95
2016-05-17,95
2016-05-18,95
2016-05-19,95
2016-05-22,95
2016-05-23,95
2016-05-24,95
2016-05-25,92
2016-05-26,92
2016-05-27,92
2016-05-28,92
2016-05-29,95
2016-05-30,95
2016-05-31,95
2016-06-01,95
2016-06-02,94
2016-06-03,94
2016-06-04,94
2016-06-05,89
2016-06-06,89
2016-06-07,89
2016-06-08,85
2016-06-09,85
2016-06-10,85
2016-06-11,81
2016-06-12,81
2016-06-13,81
2016-06-14,77
2016-06-15,77
2016-06-16,77
2016-06-17,77
2016-06-18,78
2016-06-19,78
2016-06-20,78
2016-06-21,82
2016-06-22,82
2016-06-23,82
2016-06-24,82
2016-06-25,85
2016-06-26,85
2016-06-27,85
2016-06-28,85
2016-06-29,87
2016-06-30,87
2016-07-01,87
2016-07-02,87
2016-07-03,86
2016-07-04,86
2016-07-05,86
2016-07-06,86
2016-07-07,89
2016-07-08,89
2016-07-09,89
2016-07-10,89
2016-07-11,89
2016-07-12,89
2016-07-13,85
2016-07-14,85
2016-07-15,85
2016-07-16,85
2016-07-17,81
2016-07-18,81
2016-07-23,76
2016-07-24,76
2016-07-25,78
2016-07-26,78
2016-07-27,78
2016-07-28,78
2016-07-29,78
2016-07-30,80
2016-07-31,80
2016-08-01,80
2016-08-02,80
2016-08-03,84
2016-08-04,84
2016-08-05,84
2016-08-06,84
2016-08-07,84
2016-08-08,84
2016-08-09,85
2016-08-10,85
2016-08-11,85
2016-08-12,85
2016-08-13,85
2016-08-14,90
2016-08-15,90
2016-08-16,90
2016-08-17,90
2016-08-18,90
2016-08-19,90
2016-08-20,90
2016-08-21,90
2016-08-22,90
2016-08-23,90
2016-08-24,91
2016-08-25,91
2016-08-26,91
2016-08-28,91
2016-08-31,90
2016-09-01,90
2016-09-02,90
2016-09-03,91
2016-09-04,91
2016-09-05,91
2016-09-06,91
2016-09-07,92
2016-09-08,92
2016-09-09,92
2016-09-10,92
2016-09-11,92
2016-09-12,90
2016-09-13,90
2016-09-14,90
2016-09-15,90
2016-09-16,90
2016-09-17,86
2016-09-18,86
2016-09-19,86
2016-09-20,86
2016-09-21,86
2016-09-22,86
2016-09-23,84
2016-09-24,84
2016-09-25,84
2016-09-26,84
2016-09-27,84
2016-09-28,84
2016-09-29,86
2016-09-30,86
2016-10-01,86
2016-10-02,86
2016-10-03,86
2016-10-04,86
2016-10-05,86
2016-10-06,86
2016-10-07,86
2016-10-08,86
2016-10-09,88
2016-10-10,88
2016-10-11,88
2016-10-12,88
2016-10-13,88
2016-10-14,89
2016-10-15,89
2016-10-16,89
2016-10-17,89
2016-10-18,89
2016-10-19,88
2016-10-20,88
2016-10-21,88
2016-10-22,88
2016-10-23,88
2016-10-24,86
2016-10-25,86
2016-10-26,86
2016-10-27,86
2016-10-28,86
2016-10-29,86
2016-10-30,86
2016-10-31,86
2016-11-01,86
2016-11-02,86
2016-11-03,90
2016-11-04,90
2016-11-05,90
2016-11-06,90
2016-11-07,90
2016-11-08,91
2016-11-09,91
2016-11-10,91
2016-11-11,91
2016-11-12,88
2016-11-13,88
2016-11-14,88
2016-12-07,85
2016-12-08,85
2016-12-09,85
2016-12-10,87
2016-12-11,87
2016-12-12,87
2016-12-13,87
2016-12-14,84
2016-12-15,84
2016-12-16,84
2016-12-17,84
2016-12-18,79
2016-12-19,79
2016-12-20,79
2016-12-21,79
2016-12-22,77
2016-12-23,77
2016-12-24,77
2016-12-25,77
2016-12-26,77
2016-12-27,79
2016-12-28,79
2016-12-29,79
2016-12-30,82
2016-12-31,82
2017-01-01,82
2017-01-02,85
2017-01-03,85
2017-01-04,85
2017-01-05,88
2017-01-06,88
2017-01-07,88
2017-01-08,90
2017-01-09,90
2017-01-10,90
2017-01-11,90
2017-01-12,90
2017-01-13,90
2017-01-14,90
2017-01-15,90
2017-01-16,89
2017-01-17,89
2017-01-18,89
2017-01-19,89
2017-01-20,88
2017-01-21,88
2017-01-22,88
2017-01-27,89
2017-01-28,91
2017-01-29,91
2017-01-30,91
2017-01-31,91
2017-02-01,90
2017-02-02,90
2017-02-03,90
2017-02-04,90
2017-02-05,89
2017-02-06,89
2017-02-07,89
2017-02-08,89
2017-02-09,89
2017-02-10,89
2017-02-11,89
2017-02-12,93
2017-02-13,93
2017-02-14,93
2017-02-15,95
2017-02-16,95
2017-02-18,95
2017-02-19,95
2017-02-20,95
2017-02-21,95
2017-02-22,95
2017-02-23,95
2017-02-24,93
2017-02-25,93
2017-02-26,93
2017-02-27,93
2017-02-28,90
2017-03-01,90
2017-03-02,90
2017-03-03,90
2017-03-04,89
2017-03-05,89
2017-03-06,89
2017-03-07,89
2017-03-08,91
2017-03-09,91
2017-03-10,91
2017-03-11,91
2017-03-12,87
2017-03-13,87
2017-03-14,87
2017-03-15,91
2017-03-16,91
2017-03-17,91
2017-03-18,91
2017-03-19,89
2017-03-20,89
2017-03-21,89
2017-03-22,85
2017-03-23,85
2017-03-24,85
2017-03-25,85
2017-03-26,90
2017-03-27,90
2017-03-28,90
2017-03-29,90
2017-03-30,91
2017-03-31,91
2017-04-01,91
2017-04-02,91
2017-04-03,86
2017-04-04,86
2017-04-12,89
2017-04-13,89
2017-04-14,89
2017-04-15,89
2017-04-16,91
2017-04-17,91
2017-04-18,91
2017-04-19,91
2017-04-20,91
2017-04-21,91
2017-04-22,91
2017-04-23,91
2017-04-24,91
2017-04-25,92
2017-04-26,92
2017-04-27,92
2017-04-28,92
2017-04-29,93
2017-04-30,93
2017-05-01,93
2017-05-02,93
2017-05-03,93
2017-05-04,93
2017-05-05,93
2017-05-06,93
2017-05-07,89
2017-05-08,89
2017-05-09,89
2017-05-10,89
2017-05-11,93
2017-05-12,93
2017-05-13,93
2017-05-14,93
2017-05-15,93
2017-05-16,93
2017-05-17,93
2017-05-18,93
2017-05-19,93
2017-05-20,93
2017-05-21,93
2017-05-22,93
2017-05-23,93
2017-05-24,93
2017-05-25,93
2017-05-26,93
2017-05-27,94
2017-05-28,94
2017-05-29,94
2017-05-30,94
2017-05-31,95
2017-06-01,95
2017-06-02,95
2017-06-03,95
2017-06-06,91
2017-06-07,91
2017-06-08,95
2017-06-09,95
2017-06-10,95
2017-06-11,95
2017-06-12,95
2017-06-13,95
2017-06-14,95
2017-06-15,96
2017-06-16,96
2017-06-17,96
2017-06-18,96
2017-06-19,96
2017-06-20,95
2017-06-21,95
2017-06-22,95
2017-06-23,95
2017-06-24,95
2017-06-25,95
2017-06-26,95
2017-06-27,95
2017-06-28,95
2017-06-29,95
2017-06-30,95
2017-07-01,95
2017-07-02,95
2017-07-03,95
2017-07-04,95
2017-07-05,95
2017-07-06,95
2017-07-07,95
2017-07-08,95
2017-07-13,94
2017-07-14,94
2017-07-15,94
2017-07-16,90
2017-07-17,90
2017-07-18,90
2017-07-19,90
2017-07-20,90
2017-07-21,90
2017-07-22,90
2017-07-23,90
2017-07-24,87
2017-07-25,87
2017-07-26,87
2017-07-27,87
2017-07-28,90
2017-07-29,90
2017-07-30,90
2017-07-31,90
2017-08-01,90
2017-08-02,91
2017-08-03,91
2017-08-04,91
2017-08-05,91
2017-08-06,91
2017-08-09,92
2017-08-10,92
2017-08-11,92
2017-08-12,92
2017-08-13,92
2017-08-14,92
2017-08-15,92
2017-08-17,92
2017-08-18,92
2017-08-19,92
2017-08-20,92
2017-08-22,92
2017-08-23,92
2017-08-24,92
2017-08-25,93
2017-08-26,93
2017-08-27,93
2017-08-28,93
2017-08-29,92
2017-08-30,92
2017-08-31,92
2017-09-01,92
2017-09-02,95
2017-09-03,95
2017-09-04,95
2017-09-05,95
2017-09-06,93
2017-09-07,93
2017-09-08,93
2017-09-09,93
2017-09-10,93
2017-09-11,93
2017-09-12,93
2017-09-13,93
2017-09-14,93
2017-09-15,95
2017-09-16,95
2017-09-17,95
2017-09-19,95
2017-09-20,94
2017-09-21,94
2017-09-22,94
2017-09-23,94
2017-09-24,94
2017-09-25,95
2017-09-26,95
2017-09-27,95
2017-09-28,95
2017-09-29,95
2017-09-30,95
2017-10-01,95
2017-10-02,95
2017-10-03,95
2017-10-04,95
2017-10-05,93
2017-10-06,93
2017-10-07,93
2017-10-08,93
2017-10-09,93
2017-10-10,95
2017-10-11,95
2017-10-12,95
2017-10-13,95
2017-10-14,95
2017-10-15,95
2017-10-16,95
2017-10-17,95
2017-10-18,95
2017-10-19,95
2017-10-20,95
2017-10-21,95
2017-10-22,95
2017-10-23,95
2017-10-24,95
2017-10-25,95
2017-10-26,95
2017-10-27,95
2017-10-28,95
2017-10-29,95
2017-10-30,95
2017-10-31,95
2017-11-01,95
2017-11-02,95
2017-11-03,95
2017-11-04,95
2017-11-05,95
2017-11-06,95
2017-11-07,95
2017-11-08,95
2017-11-09,95
2017-11-10,95
2017-11-11,95
2017-11-12,95
2017-11-13,95
2017-11-14,95
2017-11-15,95
2017-11-16,95
2017-11-17,95
2017-11-18,95
2017-11-19,95
2017-11-20,95
2017-11-21,95
2017-11-22,94
2017-11-23,94
2017-11-24,94
2017-11-25,94
2017-11-26,91
2017-11-27,91
2017-11-28,91
2017-11-29,91
2017-11-30,91
2017-12-01,91
2017-12-02,91
2017-12-03,91
2017-12-04,91
2017-12-05,91
2017-12-06,87
2017-12-07,87
2017-12-08,87
2017-12-09,87
2017-12-10,85
2017-12-11,85
2017-12-12,85
2017-12-14,85
2017-12-15,90
2017-12-16,90
2017-12-17,90
2017-12-18,90
2017-12-19,86
2017-12-20,86
2017-12-21,86
2017-12-22,86
2017-12-23,86
2017-12-24,89
2017-12-25,89
2017-12-26,89
2017-12-27,89
2017-12-28,87
2017-12-29,87
2017-12-30,87
2017-12-31,87
2018-01-01,88
2018-01-02,88
2018-01-03,88
2018-01-04,86
2018-01-05,86
2018-01-06,86
2018-01-07,89
2018-01-08,89
2018-01-09,89
2018-01-10,89
2018-01-11,89
2018-01-12,89
2018-01-13,89
2018-01-14,85
2018-01-15,85
2018-01-16,85
2018-01-17,89
2018-01-18,89
2018-01-19,89
2018-01-20,89
2018-01-21,94
2018-01-22,94
2018-01-23,94
2018-01-24,99
2018-01-25,99
2018-01-26,99
2018-01-27,99
2018-01-28,99
2018-01-29,99
2018-01-31,99
2018-02-01,99
2018-02-02,99
2018-02-03,99
2018-02-04,99
2018-02-05,99
2018-02-06,99
2018-02-07,99
2018-02-08,101
2018-02-09,101
2018-02-10,101
2018-02-11,99
2018-02-12,99
2018-02-13,103
2018-02-14,103
2018-02-15,109
2018-02-16,109
2018-02-17,104
2018-02-18,104
2018-02-19,102
2018-02-20,102
2018-02-21,102
2018-02-22,99
2018-02-23,99
2018-02-24,99
2018-02-25,99
2018-02-26,99
2018-02-27,99
2018-02-28,99
2018-03-01,99
2018-03-02,99
2018-03-03,99
2018-03-04,99
2018-03-05,100
2018-03-06,100
2018-03-07,99
2018-03-08,99
2018-03-09,99
2018-03-10,99
2018-03-11,99
2018-03-12,100
2018-03-13,100
2018-03-14,100
2018-03-15,99
2018-03-16,99
2018-03-17,99
2018-03-18,99
2018-03-19,99
2018-03-20,99
2018-03-21,99
2018-03-23,99
2018-03-24,99
2018-03-26,99
2018-03-27,99
2018-03-28,99
2018-03-29,99
2018-03-30,99
2018-03-31,99
2018-04-01,99
2018-04-02,99
2018-04-03,99
2018-04-04,99
2018-04-05,99
2018-04-06,99
2018-04-08,99
2018-04-09,99
2018-04-10,99
2018-04-11,99
2018-04-12,99
2018-04-13,99
2018-04-14,99
2018-04-15,99
2018-04-16,99
2018-04-17,99
2018-04-18,99
2018-04-19,99
2018-04-20,99
2018-04-21,99
2018-04-22,100
2018-04-23,100
2018-04-24,100
2018-04-25,99
2018-04-26,99
2018-04-27,99
2018-04-28,100
2018-04-29,100
2018-04-30,100
2018-05-01,95
2018-05-02,95
2018-05-03,95
2018-05-04,95
2018-05-05,93
2018-05-06,93
2018-05-07,93
2018-05-08,93
2018-05-09,90
2018-05-10,90
2018-05-11,90
2018-05-12,88
2018-05-13,88
2018-05-14,88
2018-05-15,84
2018-05-16,84
2018-05-17,84
2018-05-18,80
2018-05-19,80
2018-05-20,80
2018-05-21,84
2018-05-22,84
2018-05-23,84
2018-05-24,84
2018-05-25,83
2018-05-26,83
2018-05-27,83
2018-05-28,82
2018-05-29,82
2018-05-30,82
2018-05-31,83
2018-06-01,83
2018-06-02,83
2018-06-03,80
2018-06-04,80
2018-06-05,80
2018-06-06,80
2018-06-07,80
2018-06-08,80
2018-06-09,80
2018-06-10,80
2018-06-11,80
2018-06-12,80
2018-06-13,82
2018-06-14,82
2018-06-15,82
2018-06-16,82
2018-06-17,83
2018-06-18,83
2018-06-19,83
2018-06-20,83
2018-06-21,83
2018-06-22,83
2018-06-23,83
2018-06-24,83
2018-06-25,85
2018-06-26,85
2018-06-27,85
2018-06-28,90
2018-06-29,90
2018-06-30,90
2018-07-01,89
2018-07-02,89
2018-07-03,89
2018-07-04,89
2018-07-05,90
2018-07-06,90
2018-07-07,90
2018-07-08,90
2018-07-09,90
2018-07-10,90
2018-07-11,89
2018-07-12,89
2018-07-13,89
2018-07-14,94
2018-07-15,94
2018-07-16,94
2018-07-17,99
2018-07-18,99
2018-07-19,99
2018-07-20,99
2018-07-21,99
2018-07-22,99
2018-07-23,99
2018-07-24,99
2018-07-25,99
2018-07-26,99
2018-07-27,99
2018-07-28,99
2018-07-29,99
2018-07-30,97
2018-07-31,97
2018-08-01,96
2018-08-02,96
2018-08-03,96
2018-08-04,97
2018-08-05,97
2018-08-06,92
2018-08-07,92
2018-08-08,88
2018-08-09,88
2018-08-10,88
2018-08-11,93
2018-08-12,93
2018-08-14,92
2018-08-16,93
2018-08-17,93
2018-08-18,93
2018-08-19,94
2018-08-20,94
2018-08-21,94
2018-08-22,94
2018-08-23,94
2018-08-24,94
2018-08-25,94
2018-08-26,94
2018-08-27,94
2018-08-28,94
2018-08-29,94
2018-08-30,94
2018-08-31,94
2018-09-01,94
2018-09-02,94
2018-09-03,94
2018-09-04,94
2018-09-05,94
2018-09-06,94
2018-09-07,94
2018-09-08,94
2018-09-09,94
2018-09-10,92
2018-09-11,92
2018-09-12,92
2018-09-13,91
2018-09-14,91
2018-09-15,90
2018-09-16,90
2018-09-17,90
2018-09-18,90
2018-09-19,90
2018-09-20,90
2018-09-21,90
2018-09-22,90
2018-09-23,90
2018-09-24,90
2018-09-25,90
2018-09-26,92
2018-09-27,92
2018-09-28,92
2018-09-29,91
2018-09-30,91
2018-10-02,91
2018-10-03,91
2018-10-04,91
2018-10-05,91
2018-10-06,91
2018-10-07,91
2018-10-08,91
2018-10-09,91
2018-10-10,94
2018-10-11,94
2018-10-12,94
2018-10-13,93
2018-10-14,93
2018-10-15,93
2018-10-16,93
2018-10-17,93
2018-10-18,93
2018-10-19,93
2018-10-20,93
2018-10-21,93
2018-10-22,93
2018-10-23,93
2018-10-24,93
2018-10-25,93
2018-10-26,93
2018-10-27,93
2018-10-28,94
2018-10-29,94
2018-10-30,94
2018-10-31,94
2018-11-01,94
2018-11-03,95
2018-11-04,95
2018-11-05,94
2018-11-06,94
2018-11-07,94
2018-11-08,93
2018-11-09,93
2018-11-10,90
2018-11-11,90
2018-11-12,89
2018-11-13,89
2018-11-14,89
2018-11-15,88
2018-11-16,88
2018-11-17,87
2018-11-18,87
2018-11-19,88
2018-11-20,88
2018-11-21,88
2018-11-22,88
2018-11-23,88
2018-11-24,88
2018-11-25,88
2018-11-26,88
2018-11-27,88
2018-11-28,89
2018-11-29,89
2018-12-01,89
2018-12-02,89
2018-12-03,88
2018-12-05,88
2018-12-07,88
2018-12-09,90
2018-12-10,90
2018-12-11,90
2018-12-13,91
2018-12-14,91
2018-12-15,91
2018-12-16,91
2018-12-17,91
2018-12-18,91
2018-12-19,91
2018-12-20,91
2018-12-21,92
2018-12-22,92
2018-12-23,92
2018-12-24,92
2018-12-25,92
2018-12-26,92
2018-12-27,92
2018-12-28,89
2018-12-29,89
2018-12-30,89
2018-12-31,89
2019-01-01,92
2019-01-02,92
2019-01-03,91
2019-01-04,91
2019-01-05,92
2019-01-06,93
2019-01-08,93
2019-01-10,92
2019-01-11,92
2019-01-12,92
2019-01-13,91
2019-01-14,91
2019-01-15,90
2019-01-16,90
2019-01-17,91
2019-01-18,91
2019-01-19,91
2019-01-20,91
2019-01-21,94
2019-01-22,94
2019-01-23,94
2019-01-24,94
2019-01-25,95
2019-01-26,95
2019-01-27,94
2019-01-28,94
2019-01-29,95
2019-01-30,95
2019-01-31,95
2019-02-01,94
2019-02-02,94
2019-02-03,95
2019-02-04,95
2019-02-05,94
2019-02-06,94
2019-02-07,91
2019-02-08,91
2019-02-09,89
2019-02-10,89
2019-02-11,89
2019-02-12,89
2019-02-13,90
2019-02-14,90
2019-02-15,92
2019-02-16,92
2019-02-17,91
2019-02-18,91
2019-02-19,90
2019-02-20,90
2019-02-21,92
2019-02-22,92
2019-02-23,95
2019-02-24,95
2019-02-25,94
2019-02-26,94
2019-02-27,91
2019-02-28,91
2019-03-01,93
2019-03-02,93
2019-03-03,95
2019-03-04,95
2019-03-05,95
2019-03-06,95
2019-03-07,95
2019-03-08,95
2019-03-09,95
2019-03-10,95
2019-03-11,95
2019-03-12,91
2019-03-13,91
2019-03-14,87
2019-03-15,87
2019-03-16,87
2019-03-17,87
2019-03-18,87
2019-03-19,85
2019-03-20,82
2019-03-21,82
2019-03-22,82
2019-03-23,81
2019-03-24,81
2019-03-25,83
2019-03-26,83
2019-03-27,87
2019-03-28,87
2019-03-29,92
2019-03-30,92
2019-03-31,92
2019-04-01,94
2019-04-02,94
2019-04-03,90
2019-04-04,90
2019-04-05,91
2019-04-06,91
2019-04-07,90
2019-04-08,90
2019-04-09,92
2019-04-10,92
2019-04-11,91
2019-04-12,91
2019-04-13,92
2019-04-14,92
2019-04-15,93
2019-04-16,93
2019-04-17,93
2019-04-18,93
2019-04-19,94
2019-04-20,94
2019-04-21,94
2019-04-22,94
2019-04-23,94
2019-04-24,94
2019-04-25,95
2019-04-26,95
2019-04-27,95
2019-04-28,95
2019-04-29,95
2019-04-30,95
2019-05-01,94
2019-05-02,94
2019-05-03,94
2019-05-04,94
2019-05-05,94
2019-05-06,94
2019-05-07,94
2019-05-08,94
2019-05-09,94
2019-05-10,94
2019-05-11,94
2019-05-12,95
2019-05-13,96
2019-05-14,96
2019-05-15,96
2019-05-16,96
2019-05-17,96
2019-05-18,97
2019-05-19,97
2019-05-20,95
2019-05-21,95
2019-05-22,95
2019-05-23,95
2019-05-24,95
2019-05-25,95
2019-05-26,95
2019-05-27,94
2019-05-28,94
2019-05-29,90
2019-05-30,90
2019-05-31,92
2019-06-01,92
2019-06-02,92
2019-06-03,92
2019-06-04,93
2019-06-05,93
2019-06-06,90
2019-06-07,90
2019-06-08,93
2019-06-09,93
2019-06-10,93
2019-06-11,95
2019-06-12,95
2019-06-13,97
2019-06-14,97
2019-06-15,97
2019-06-16,97
2019-06-17,97
2019-06-18,97
2019-06-19,96
2019-06-20,96
2019-06-21,97
2019-06-22,97
2019-06-23,96
2019-06-24,96
2019-06-25,96
2019-06-26,96
2019-06-27,96
2019-06-28,96
2019-06-29,96
2019-06-30,96
2019-07-01,96
2019-07-02,96
2019-07-03,97
2019-07-04,97
2019-07-05,98
2019-07-06,98
2019-07-07,98
2019-07-08,98
2019-07-09,99
2019-07-10,99
2019-07-11,100
2019-07-12,100
2019-07-13,99
2019-07-14,97
2019-07-15,97
2019-07-16,98
2019-07-17,98
2019-07-18,99
2019-07-19,99
2019-07-20,99
2019-07-21,99
2019-07-22,99
2019-07-23,99
2019-07-24,99
2019-07-25,99
2019-07-26,98
2019-07-27,98
2019-07-28,98
2019-07-29,98
2019-07-30,97
2019-07-31,97
2019-08-01,97
2019-08-02,97
2019-08-03,98
2019-08-04,98
2019-08-05,98
2019-08-06,98
2019-08-07,98
2019-08-08,98
2019-08-09,98
2019-08-10,96
2019-08-11,96
2019-08-12,96
2019-08-13,96
2019-08-14,94
2019-08-15,94
2019-08-16,94
2019-08-17,94
2019-08-18,96
2019-08-19,96
2019-08-20,96
2019-08-21,96
2019-08-22,96
2019-08-23,96
2019-08-24,96
2019-08-24,96
2019-08-25,96
2019-08-25,96
2019-08-26,96
2019-08-26,96
2019-08-27,96
2019-08-27,96
2019-08-28,96
2019-08-29,96
2019-08-30,96
2019-08-31,96
2019-09-01,96
2019-09-02,96
2019-09-03,96
2019-09-04,96
2019-09-05,96
