date_obj,Mystic%20gloves%20(light) price
2015-12-30,5853
2015-12-31,5813
2016-01-01,5813
2016-01-02,5830
2016-01-03,5830
2016-01-04,5891
2016-01-05,5891
2016-01-06,5842
2016-01-07,5842
2016-01-08,5731
2016-01-09,5731
2016-01-10,5708
2016-01-11,5708
2016-01-12,5737
2016-01-13,5737
2016-01-14,5833
2016-01-15,5833
2016-01-16,5817
2016-01-17,5817
2016-01-18,5792
2016-01-19,5792
2016-01-20,5712
2016-01-21,5712
2016-01-22,5793
2016-01-23,5793
2016-01-24,5881
2016-01-25,5881
2016-01-26,5839
2016-01-27,5839
2016-01-28,5818
2016-01-29,5818
2016-01-30,5805
2016-01-31,5805
2016-02-01,5799
2016-02-02,5799
2016-02-03,5946
2016-02-04,5946
2016-02-05,5946
2016-02-06,5922
2016-02-07,5922
2016-02-08,5922
2016-02-09,5880
2016-02-10,5880
2016-02-11,5792
2016-02-12,5792
2016-02-13,5778
2016-02-14,5778
2016-02-15,5864
2016-02-16,5864
2016-02-17,5764
2016-02-18,5764
2016-02-19,5764
2016-02-20,5704
2016-02-21,5653
2016-02-22,5653
2016-02-23,5798
2016-02-24,5798
2016-02-25,5784
2016-02-26,5784
2016-02-27,5826
2016-02-28,5826
2016-02-29,5856
2016-03-01,5856
2016-03-02,5969
2016-03-03,5969
2016-03-04,5955
2016-03-05,5955
2016-03-06,5775
2016-03-07,5775
2016-03-08,5775
2016-03-09,5809
2016-03-10,5809
2016-03-11,5808
2016-03-12,5808
2016-03-13,5798
2016-03-14,5798
2016-03-15,5787
2016-03-16,5787
2016-03-17,5825
2016-03-18,5825
2016-03-19,5828
2016-03-20,5828
2016-03-21,5814
2016-03-22,5814
2016-03-23,5763
2016-03-24,5763
2016-03-25,5862
2016-03-26,5862
2016-03-27,5873
2016-03-28,5909
2016-03-29,5909
2016-03-30,5862
2016-03-31,5862
2016-04-01,5826
2016-04-02,5826
2016-04-03,5797
2016-04-04,5797
2016-04-05,5719
2016-04-06,5719
2016-04-07,5743
2016-04-08,5743
2016-04-09,5791
2016-04-10,5791
2016-04-11,5795
2016-04-12,5795
2016-04-13,5829
2016-04-14,5829
2016-04-15,5774
2016-04-16,5774
2016-04-17,5816
2016-04-18,5816
2016-04-19,6076
2016-04-20,6076
2016-04-21,6075
2016-04-22,6075
2016-04-23,6075
2016-04-24,5874
2016-04-25,5874
2016-04-26,6107
2016-04-27,6107
2016-04-28,5957
2016-04-29,5957
2016-04-30,6018
2016-05-01,6018
2016-05-02,6055
2016-05-03,6055
2016-05-04,5952
2016-05-05,5952
2016-05-06,5860
2016-05-07,5860
2016-05-08,5786
2016-05-09,5786
2016-05-10,5790
2016-05-11,5790
2016-05-12,5790
2016-05-13,5808
2016-05-14,5808
2016-05-15,5784
2016-05-16,5784
2016-05-17,5866
2016-05-18,5866
2016-05-19,5833
2016-05-22,5885
2016-05-23,5882
2016-05-24,5882
2016-05-25,5826
2016-05-26,5826
2016-05-27,5795
2016-05-28,5795
2016-05-29,5797
2016-05-30,5797
2016-05-31,6041
2016-06-01,6041
2016-06-02,6047
2016-06-03,6047
2016-06-04,5854
2016-06-05,5854
2016-06-06,5915
2016-06-07,5915
2016-06-08,5875
2016-06-09,5875
2016-06-10,5828
2016-06-11,5828
2016-06-12,5846
2016-06-13,5846
2016-06-14,5931
2016-06-15,5931
2016-06-16,5818
2016-06-17,5849
2016-06-18,5849
2016-06-19,5805
2016-06-20,5805
2016-06-21,5809
2016-06-22,5809
2016-06-23,5822
2016-06-24,5822
2016-06-25,5841
2016-06-26,5841
2016-06-27,5821
2016-06-28,5821
2016-06-29,5898
2016-06-30,5898
2016-07-01,5951
2016-07-02,5951
2016-07-03,6012
2016-07-04,6018
2016-07-05,6018
2016-07-06,5981
2016-07-07,5981
2016-07-08,5929
2016-07-09,5929
2016-07-10,5866
2016-07-11,5866
2016-07-12,5906
2016-07-13,5906
2016-07-14,5921
2016-07-15,5921
2016-07-16,5901
2016-07-17,5901
2016-07-18,5872
2016-07-23,5906
2016-07-24,5906
2016-07-25,5958
2016-07-26,5958
2016-07-27,5958
2016-07-28,5914
2016-07-29,5914
2016-07-30,5903
2016-07-31,5903
2016-08-01,5903
2016-08-02,5915
2016-08-03,5915
2016-08-04,5946
2016-08-05,5946
2016-08-06,5946
2016-08-07,5813
2016-08-08,5813
2016-08-09,5787
2016-08-10,5787
2016-08-11,5787
2016-08-12,5901
2016-08-13,5901
2016-08-14,5912
2016-08-15,5912
2016-08-16,5877
2016-08-17,5877
2016-08-18,5877
2016-08-19,5858
2016-08-20,5858
2016-08-21,5894
2016-08-22,5894
2016-08-23,5862
2016-08-24,5862
2016-08-25,5862
2016-08-26,5797
2016-08-28,5819
2016-08-31,5888
2016-09-01,5888
2016-09-02,5888
2016-09-03,5865
2016-09-04,5865
2016-09-05,5822
2016-09-06,5822
2016-09-07,5822
2016-09-08,5840
2016-09-09,5840
2016-09-10,5840
2016-09-11,5811
2016-09-12,5811
2016-09-13,5817
2016-09-14,5817
2016-09-15,5817
2016-09-16,5823
2016-09-17,5823
2016-09-18,5823
2016-09-19,5795
2016-09-20,5795
2016-09-21,5795
2016-09-22,5834
2016-09-23,5834
2016-09-24,5834
2016-09-25,5940
2016-09-26,5940
2016-09-27,5940
2016-09-28,5929
2016-09-29,5929
2016-09-30,5929
2016-10-01,5822
2016-10-02,5822
2016-10-03,5822
2016-10-04,5719
2016-10-05,5719
2016-10-06,5719
2016-10-07,5788
2016-10-08,5788
2016-10-09,5831
2016-10-10,5831
2016-10-11,5831
2016-10-12,5878
2016-10-13,5878
2016-10-14,5852
2016-10-15,5852
2016-10-16,5852
2016-10-17,5865
2016-10-18,5865
2016-10-19,5865
2016-10-20,5908
2016-10-21,5908
2016-10-22,5908
2016-10-23,6002
2016-10-24,6002
2016-10-25,6002
2016-10-26,5825
2016-10-27,5825
2016-10-28,5825
2016-10-29,5895
2016-10-30,5895
2016-10-31,5845
2016-11-01,5845
2016-11-02,5845
2016-11-03,5832
2016-11-04,5832
2016-11-05,5882
2016-11-06,5882
2016-11-07,5887
2016-11-08,5887
2016-11-09,5843
2016-11-10,5843
2016-11-11,5843
2016-11-12,5855
2016-11-13,5855
2016-11-14,5855
2016-12-07,5914
2016-12-08,5936
2016-12-09,5936
2016-12-10,5936
2016-12-11,5946
2016-12-12,5946
2016-12-13,5844
2016-12-14,5844
2016-12-15,5850
2016-12-16,5850
2016-12-17,5843
2016-12-18,5843
2016-12-19,5868
2016-12-20,5868
2016-12-21,5851
2016-12-22,5851
2016-12-23,5894
2016-12-24,5894
2016-12-25,5916
2016-12-26,5916
2016-12-27,6142
2016-12-28,6142
2016-12-29,6058
2016-12-30,6058
2016-12-31,5809
2017-01-01,5809
2017-01-02,5856
2017-01-03,5856
2017-01-04,5848
2017-01-05,5848
2017-01-06,5857
2017-01-07,5857
2017-01-08,5804
2017-01-09,5804
2017-01-10,5829
2017-01-11,5829
2017-01-12,5833
2017-01-13,5833
2017-01-14,5860
2017-01-15,5860
2017-01-16,5826
2017-01-17,5826
2017-01-18,5855
2017-01-19,5855
2017-01-20,5815
2017-01-21,5815
2017-01-22,5831
2017-01-27,5827
2017-01-28,5808
2017-01-29,5808
2017-01-30,5893
2017-01-31,5893
2017-02-01,5971
2017-02-02,5971
2017-02-03,5854
2017-02-04,5854
2017-02-05,5762
2017-02-06,5762
2017-02-07,5825
2017-02-08,5825
2017-02-09,5830
2017-02-10,5826
2017-02-11,5826
2017-02-12,5809
2017-02-13,5809
2017-02-14,5788
2017-02-15,5788
2017-02-16,5846
2017-02-18,5851
2017-02-19,5846
2017-02-20,5846
2017-02-21,5843
2017-02-22,5843
2017-02-23,5843
2017-02-24,5848
2017-02-25,5848
2017-02-26,5799
2017-02-27,5799
2017-02-28,5831
2017-03-01,5831
2017-03-02,5888
2017-03-03,5888
2017-03-04,5920
2017-03-05,5920
2017-03-06,5942
2017-03-07,5942
2017-03-08,5898
2017-03-09,5898
2017-03-10,5890
2017-03-11,5890
2017-03-12,5869
2017-03-13,5869
2017-03-14,5871
2017-03-15,5871
2017-03-16,5864
2017-03-17,5864
2017-03-18,5876
2017-03-19,5876
2017-03-20,5878
2017-03-21,5878
2017-03-22,5844
2017-03-23,5844
2017-03-24,5844
2017-03-25,5844
2017-03-26,5875
2017-03-27,5875
2017-03-28,5867
2017-03-29,5867
2017-03-30,5865
2017-03-31,5865
2017-04-01,5905
2017-04-02,5905
2017-04-03,5933
2017-04-04,5933
2017-04-12,5881
2017-04-13,5855
2017-04-14,5855
2017-04-15,5834
2017-04-16,5810
2017-04-17,5810
2017-04-18,5683
2017-04-19,5683
2017-04-20,5809
2017-04-21,5809
2017-04-22,5856
2017-04-23,5856
2017-04-24,5876
2017-04-25,5866
2017-04-26,5866
2017-04-27,5866
2017-04-28,5910
2017-04-29,5910
2017-04-30,5917
2017-05-01,5917
2017-05-02,5888
2017-05-03,5888
2017-05-04,5863
2017-05-05,5863
2017-05-06,5841
2017-05-07,5841
2017-05-08,5857
2017-05-09,5904
2017-05-10,5904
2017-05-11,5904
2017-05-12,5851
2017-05-13,5851
2017-05-14,5797
2017-05-15,5797
2017-05-16,5937
2017-05-17,5937
2017-05-18,5837
2017-05-19,5837
2017-05-20,5840
2017-05-21,5840
2017-05-22,5844
2017-05-23,5844
2017-05-24,5922
2017-05-25,5922
2017-05-26,5716
2017-05-27,5716
2017-05-28,5716
2017-05-29,5716
2017-05-30,5746
2017-05-31,5746
2017-06-01,5769
2017-06-02,5769
2017-06-03,5718
2017-06-06,5711
2017-06-07,5753
2017-06-08,5753
2017-06-09,5753
2017-06-10,5759
2017-06-11,5759
2017-06-12,5745
2017-06-13,5745
2017-06-14,5802
2017-06-15,5802
2017-06-16,5910
2017-06-17,5910
2017-06-18,5932
2017-06-19,5932
2017-06-20,5940
2017-06-21,5940
2017-06-22,5940
2017-06-23,5803
2017-06-24,5803
2017-06-25,5823
2017-06-26,5823
2017-06-27,5758
2017-06-28,5758
2017-06-29,5896
2017-06-30,5896
2017-07-01,5896
2017-07-02,5935
2017-07-03,5935
2017-07-04,5864
2017-07-05,5864
2017-07-06,5790
2017-07-07,5790
2017-07-08,5790
2017-07-13,5744
2017-07-14,5868
2017-07-15,5868
2017-07-16,5925
2017-07-17,5925
2017-07-18,5873
2017-07-19,5873
2017-07-20,5727
2017-07-21,5727
2017-07-22,5712
2017-07-23,5712
2017-07-24,5778
2017-07-25,5778
2017-07-26,5815
2017-07-27,5815
2017-07-28,5825
2017-07-29,5825
2017-07-30,5878
2017-07-31,5878
2017-08-01,5878
2017-08-02,5895
2017-08-03,5895
2017-08-04,5895
2017-08-05,5840
2017-08-06,5840
2017-08-09,5754
2017-08-10,5754
2017-08-11,5775
2017-08-12,5775
2017-08-13,5842
2017-08-14,5842
2017-08-15,5880
2017-08-16,5880
2017-08-17,5729
2017-08-18,5729
2017-08-19,5729
2017-08-20,5822
2017-08-22,5785
2017-08-23,5785
2017-08-24,5898
2017-08-25,5898
2017-08-26,5787
2017-08-27,5787
2017-08-28,5814
2017-08-29,5814
2017-08-30,5826
2017-08-31,5826
2017-09-01,5826
2017-09-02,5903
2017-09-03,5903
2017-09-04,5903
2017-09-05,5845
2017-09-06,5845
2017-09-07,5803
2017-09-08,5803
2017-09-09,5790
2017-09-10,5790
2017-09-11,5737
2017-09-12,5737
2017-09-13,5849
2017-09-14,5849
2017-09-15,5849
2017-09-16,5762
2017-09-17,5762
2017-09-19,5791
2017-09-20,5802
2017-09-21,5802
2017-09-22,5770
2017-09-23,5770
2017-09-24,5814
2017-09-25,5814
2017-09-26,5827
2017-09-27,5827
2017-09-28,5827
2017-09-29,5844
2017-09-30,5844
2017-10-01,5844
2017-10-02,5759
2017-10-03,5759
2017-10-04,5759
2017-10-05,5769
2017-10-06,5769
2017-10-07,5798
2017-10-08,5798
2017-10-09,5814
2017-10-10,5814
2017-10-11,5814
2017-10-12,5755
2017-10-13,5755
2017-10-14,5702
2017-10-15,5702
2017-10-16,5735
2017-10-17,5735
2017-10-18,5770
2017-10-19,5770
2017-10-20,5770
2017-10-21,5778
2017-10-22,5778
2017-10-23,5867
2017-10-24,5867
2017-10-25,5896
2017-10-26,5896
2017-10-27,5920
2017-10-28,5920
2017-10-29,5844
2017-10-30,5844
2017-10-31,5732
2017-11-01,5732
2017-11-02,5732
2017-11-03,5812
2017-11-04,5812
2017-11-05,5761
2017-11-06,5761
2017-11-07,5761
2017-11-08,5788
2017-11-09,5788
2017-11-10,5814
2017-11-11,5814
2017-11-12,5820
2017-11-13,5820
2017-11-14,5820
2017-11-15,5842
2017-11-16,5842
2017-11-17,5851
2017-11-18,5851
2017-11-19,5814
2017-11-20,5814
2017-11-21,5790
2017-11-22,5790
2017-11-23,5847
2017-11-24,5847
2017-11-25,5917
2017-11-26,5917
2017-11-27,5917
2017-11-28,5828
2017-11-29,5828
2017-11-30,5828
2017-12-01,5737
2017-12-02,5737
2017-12-03,5737
2017-12-04,5693
2017-12-05,5693
2017-12-06,5766
2017-12-07,5766
2017-12-08,5766
2017-12-09,5763
2017-12-10,5763
2017-12-11,5787
2017-12-12,5787
2017-12-14,5816
2017-12-15,5644
2017-12-17,5644
2017-12-18,5715
2017-12-19,5715
2017-12-20,5715
2017-12-21,5795
2017-12-22,5795
2017-12-23,5672
2017-12-24,5672
2017-12-25,5698
2017-12-26,5698
2017-12-27,5770
2017-12-28,5770
2017-12-29,5770
2017-12-30,5748
2017-12-31,5748
2018-01-01,5725
2018-01-02,5725
2018-01-03,5721
2018-01-04,5721
2018-01-05,5739
2018-01-06,5739
2018-01-07,5732
2018-01-08,5732
2018-01-09,5783
2018-01-10,5783
2018-01-11,5788
2018-01-12,5788
2018-01-13,5714
2018-01-14,5714
2018-01-15,5731
2018-01-16,5731
2018-01-17,5737
2018-01-18,5737
2018-01-19,5737
2018-01-20,5731
2018-01-21,5731
2018-01-22,5802
2018-01-23,5802
2018-01-25,5801
2018-01-26,5764
2018-01-27,5864
2018-01-28,5830
2018-01-29,5774
2018-01-31,5806
2018-02-01,5847
2018-02-02,5847
2018-02-03,5830
2018-02-04,5738
2018-02-05,5738
2018-02-06,5677
2018-02-07,5775
2018-02-08,5775
2018-02-09,5736
2018-02-10,5736
2018-02-11,5758
2018-02-12,5826
2018-02-13,5826
2018-02-14,5832
2018-02-15,5761
2018-02-16,5761
2018-02-17,5729
2018-02-18,5729
2018-02-19,5740
2018-02-20,5740
2018-02-21,5708
2018-02-22,5708
2018-02-23,5750
2018-02-24,5750
2018-02-25,5863
2018-02-26,5850
2018-02-27,5827
2018-03-01,5781
2018-03-02,5819
2018-03-03,5906
2018-03-04,5906
2018-03-05,5911
2018-03-06,5911
2018-03-07,5875
2018-03-08,5875
2018-03-09,5882
2018-03-10,5882
2018-03-11,5839
2018-03-12,5774
2018-03-13,5774
2018-03-14,5766
2018-03-15,5766
2018-03-16,5832
2018-03-17,5761
2018-03-18,5779
2018-03-19,5779
2018-03-20,5835
2018-03-21,5835
2018-03-23,5823
2018-03-24,5829
2018-03-26,5882
2018-03-27,5904
2018-03-28,5904
2018-03-29,5843
2018-03-30,5843
2018-03-31,5773
2018-04-01,5773
2018-04-02,5708
2018-04-03,5758
2018-04-04,5758
2018-04-05,5786
2018-04-06,5730
2018-04-07,5730
2018-04-08,5645
2018-04-09,5635
2018-04-10,5635
2018-04-11,5797
2018-04-12,5924
2018-04-13,5924
2018-04-14,5798
2018-04-15,5709
2018-04-16,5709
2018-04-17,5623
2018-04-18,5623
2018-04-19,5765
2018-04-20,5765
2018-04-21,5795
2018-04-22,5795
2018-04-23,5773
2018-04-24,5773
2018-04-25,5753
2018-04-26,5753
2018-04-27,5774
2018-04-28,5774
2018-04-29,5726
2018-04-30,5726
2018-05-01,5798
2018-05-04,5882
2018-05-05,5924
2018-05-06,5924
2018-05-07,5771
2018-05-08,5771
2018-05-09,5875
2018-05-10,5745
2018-05-11,5745
2018-05-12,5836
2018-05-13,5836
2018-05-14,5722
2018-05-15,5722
2018-05-16,5889
2018-05-17,5889
2018-05-18,6184
2018-05-19,6128
2018-05-20,6128
2018-05-21,5989
2018-05-22,5989
2018-05-23,5827
2018-05-24,5827
2018-05-25,5729
2018-05-26,5774
2018-05-27,5774
2018-05-28,5805
2018-05-29,5805
2018-05-30,5833
2018-05-31,5833
2018-06-01,5841
2018-06-02,5862
2018-06-03,5862
2018-06-04,5875
2018-06-05,5955
2018-06-06,5863
2018-06-07,5863
2018-06-08,5732
2018-06-09,5732
2018-06-10,5675
2018-06-11,5675
2018-06-12,5751
2018-06-13,5856
2018-06-14,5856
2018-06-15,5890
2018-06-16,5890
2018-06-17,5936
2018-06-18,6062
2018-06-19,6234
2018-06-20,6234
2018-06-21,6143
2018-06-22,6187
2018-06-23,6187
2018-06-24,5984
2018-06-25,5765
2018-06-26,5765
2018-06-27,5735
2018-06-28,5865
2018-06-29,5842
2018-06-30,5842
2018-07-01,5749
2018-07-02,5749
2018-07-03,5827
2018-07-04,5827
2018-07-05,5869
2018-07-06,5798
2018-07-07,5798
2018-07-08,5744
2018-07-09,5777
2018-07-10,5825
2018-07-11,5701
2018-07-12,5701
2018-07-13,5774
2018-07-14,5807
2018-07-15,5807
2018-07-16,5715
2018-07-17,5693
2018-07-18,5693
2018-07-19,5978
2018-07-20,6022
2018-07-21,6016
2018-07-22,5851
2018-07-23,5702
2018-07-24,5702
2018-07-25,5744
2018-07-26,5794
2018-07-27,5795
2018-07-28,5795
2018-07-29,5802
2018-07-30,5853
2018-07-31,5799
2018-08-01,5799
2018-08-02,5759
2018-08-03,5759
2018-08-04,5815
2018-08-05,5760
2018-08-06,5711
2018-08-07,5755
2018-08-08,5731
2018-08-09,5731
2018-08-10,5802
2018-08-11,5834
2018-08-12,5733
2018-08-14,5814
2018-08-16,5843
2018-08-17,5729
2018-08-18,5729
2018-08-19,5757
2018-08-20,5743
2018-08-21,5743
2018-08-22,5749
2018-08-23,5801
2018-08-24,5722
2018-08-25,5720
2018-08-26,5720
2018-08-27,5825
2018-08-28,5815
2018-08-29,5790
2018-08-30,5772
2018-08-31,5731
2018-09-01,5776
2018-09-02,5917
2018-09-03,5775
2018-09-04,5967
2018-09-05,6129
2018-09-06,6129
2018-09-07,6059
2018-09-08,5878
2018-09-09,5878
2018-09-10,5727
2018-09-11,5727
2018-09-12,5870
2018-09-13,5846
2018-09-14,5842
2018-09-15,5859
2018-09-16,5859
2018-09-17,5856
2018-09-18,6138
2018-09-19,6246
2018-09-20,6397
2018-09-21,6634
2018-09-22,6461
2018-09-23,6199
2018-09-24,6024
2018-09-25,6024
2018-09-26,5922
2018-09-27,5922
2018-09-28,5903
2018-09-29,5790
2018-09-30,5686
2018-10-02,5789
2018-10-03,5775
2018-10-04,5775
2018-10-05,5742
2018-10-06,5810
2018-10-07,5810
2018-10-08,5818
2018-10-09,5855
2018-10-10,6099
2018-10-11,6257
2018-10-12,6257
2018-10-13,6232
2018-10-14,5997
2018-10-15,5943
2018-10-16,5943
2018-10-17,6069
2018-10-18,6080
2018-10-19,5995
2018-10-20,5995
2018-10-21,5887
2018-10-22,5914
2018-10-23,5914
2018-10-24,5859
2018-10-25,5870
2018-10-26,5870
2018-10-27,5844
2018-10-28,5758
2018-10-29,5758
2018-10-30,5835
2018-10-31,5863
2018-11-01,5935
2018-11-03,6174
2018-11-04,6039
2018-11-05,5894
2018-11-06,5968
2018-11-07,5997
2018-11-08,5918
2018-11-09,5925
2018-11-10,6221
2018-11-11,6509
2018-11-12,6382
2018-11-13,6336
2018-11-15,6128
2018-11-16,6333
2018-11-17,6486
2018-11-18,6421
2018-11-19,6397
2018-11-20,6250
2018-11-21,6368
2018-11-22,6378
2018-11-23,6545
2018-11-24,6464
2018-11-25,6425
2018-11-26,6344
2018-11-27,6124
2018-11-28,6300
2018-11-29,6194
2018-12-01,5834
2018-12-02,5919
2018-12-03,5940
2018-12-04,5825
2018-12-05,5890
2018-12-07,6189
2018-12-09,5884
2018-12-10,5817
2018-12-11,5798
2018-12-12,5773
2018-12-13,5790
2018-12-14,5809
2018-12-15,5827
2018-12-16,5801
2018-12-17,5754
2018-12-18,5775
2018-12-19,5779
2018-12-20,5820
2018-12-21,5848
2018-12-22,5891
2018-12-23,5817
2018-12-24,5773
2018-12-25,5729
2018-12-26,5749
2018-12-27,5793
2018-12-28,5792
2018-12-29,5775
2018-12-30,5953
2018-12-31,5856
2019-01-01,5838
2019-01-02,5801
2019-01-03,5736
2019-01-04,5823
2019-01-05,5865
2019-01-06,5866
2019-01-08,5944
2019-01-10,5953
2019-01-11,5951
2019-01-12,6230
2019-01-13,6216
2019-01-14,6002
2019-01-15,5837
2019-01-16,5744
2019-01-17,5799
2019-01-18,6066
2019-01-19,6211
2019-01-20,6064
2019-01-21,5822
2019-01-22,5780
2019-01-23,5800
2019-01-24,5830
2019-01-25,5812
2019-01-26,5883
2019-01-27,5812
2019-01-28,5615
2019-01-29,5720
2019-01-30,5814
2019-01-31,5722
2019-02-01,5727
2019-02-02,5939
2019-02-03,5860
2019-02-04,5694
2019-02-05,5702
2019-02-06,5741
2019-02-07,5758
2019-02-08,5804
2019-02-09,5807
2019-02-10,5754
2019-02-11,5764
2019-02-12,5776
2019-02-13,5768
2019-02-14,5768
2019-02-15,5793
2019-02-16,5900
2019-02-17,5766
2019-02-18,5790
2019-02-19,5757
2019-02-20,5837
2019-02-21,5853
2019-02-22,5792
2019-02-23,5783
2019-02-24,5838
2019-02-25,5871
2019-02-26,5990
2019-02-27,5878
2019-02-28,5847
2019-03-01,5788
2019-03-02,5778
2019-03-03,5802
2019-03-04,5814
2019-03-05,5853
2019-03-06,5935
2019-03-07,5873
2019-03-08,5873
2019-03-09,5785
2019-03-10,5735
2019-03-11,5832
2019-03-12,5790
2019-03-13,5790
2019-03-14,5784
2019-03-15,5784
2019-03-16,5699
2019-03-17,5791
2019-03-18,5791
2019-03-19,5769
2019-03-20,5883
2019-03-21,5743
2019-03-22,5743
2019-03-23,5986
2019-03-24,5907
2019-03-25,5907
2019-03-26,6001
2019-03-27,6001
2019-03-28,6067
2019-03-29,5860
2019-03-30,5860
2019-03-31,5792
