date_obj,Zamorak%20page%204 price
2016-08-06,427035
2016-08-07,419435
2016-08-08,419435
2016-08-09,402578
2016-08-10,402578
2016-08-11,393096
2016-08-12,393096
2016-08-13,394546
2016-08-14,394546
2016-08-15,385226
2016-08-16,377640
2016-08-17,377640
2016-08-18,366923
2016-08-19,366923
2016-08-20,356498
2016-08-21,356498
2016-08-22,344627
2016-08-23,346140
2016-08-24,346140
2016-08-25,354701
2016-08-26,354701
2016-08-28,364208
2016-08-31,384893
2016-09-01,396276
2016-09-02,396276
2016-09-03,403893
2016-09-04,412471
2016-09-05,418723
2016-09-06,418723
2016-09-07,433185
2016-09-08,433185
2016-09-09,447411
2016-09-10,456012
2016-09-11,456012
2016-09-12,468524
2016-09-13,468524
2016-09-14,483815
2016-09-15,496618
2016-09-16,496618
2016-09-17,477904
2016-09-18,462733
2016-09-19,448215
2016-09-20,448215
2016-09-21,438984
2016-09-22,430481
2016-09-23,430481
2016-09-24,428260
2016-09-25,418758
2016-09-26,418758
2016-09-27,406881
2016-09-28,406881
2016-09-29,399284
2016-09-30,387669
2016-10-01,380800
2016-10-02,380800
2016-10-03,366164
2016-10-04,366164
2016-10-05,352875
2016-10-06,352875
2016-10-07,353672
2016-10-08,364856
2016-10-09,364856
2016-10-10,382290
2016-10-11,382290
2016-10-12,401124
2016-10-13,401124
2016-10-14,417562
2016-10-15,417562
2016-10-16,438027
2016-10-17,455409
2016-10-18,455409
2016-10-19,464118
2016-10-20,464118
2016-10-21,447702
2016-10-22,447702
2016-10-23,433573
2016-10-24,421919
2016-10-25,421919
2016-10-26,427501
2016-10-27,427501
2016-10-28,427425
2016-10-29,417173
2016-10-30,417173
2016-10-31,414669
2016-11-01,414669
2016-11-02,415346
2016-11-03,415346
2016-11-04,399002
2016-11-05,399002
2016-11-06,379752
2016-11-07,379752
2016-11-08,361772
2016-11-09,361772
2016-11-10,356945
2016-11-11,356945
2016-11-12,354213
2016-11-13,354213
2016-11-14,348495
2016-12-08,338003
2016-12-09,326417
2016-12-10,326417
2016-12-11,331488
2016-12-12,321243
2016-12-13,315668
2016-12-14,307764
2016-12-15,307764
2016-12-16,314966
2016-12-17,330400
2016-12-18,330400
2016-12-19,344376
2016-12-20,352036
2016-12-21,365689
2016-12-22,365689
2016-12-23,380066
2016-12-24,380066
2016-12-25,392354
2016-12-26,392354
2016-12-27,405023
2016-12-28,415924
2016-12-29,428442
2016-12-30,438420
2016-12-31,449554
2017-01-01,449448
2017-01-02,461954
2017-01-03,461954
2017-01-04,468916
2017-01-05,468916
2017-01-06,459110
2017-01-07,476635
2017-01-08,485604
2017-01-09,489532
2017-01-10,494732
2017-01-11,508894
2017-01-12,504945
2017-01-13,504945
2017-01-14,513952
2017-01-15,522925
2017-01-16,514907
2017-01-17,515017
2017-01-18,522568
2017-01-19,522568
2017-01-20,546645
2017-01-21,560646
2017-01-22,562618
2017-01-27,561061
2017-01-28,560660
2017-01-29,573685
2017-01-30,573685
2017-01-31,562945
2017-02-01,579152
2017-02-02,599580
2017-02-03,599580
2017-02-04,622899
2017-02-05,615722
2017-02-06,595851
2017-02-07,566818
2017-02-08,547684
2017-02-09,547684
2017-02-10,529328
2017-02-11,521458
2017-02-12,521458
2017-02-13,515230
2017-02-14,493167
2017-02-15,493167
2017-02-16,477224
2017-02-18,462673
2017-02-19,463849
2017-02-20,463849
2017-02-21,458487
2017-02-22,458487
2017-02-23,441598
2017-02-24,441598
2017-02-25,422400
2017-02-26,405348
2017-02-27,389940
2017-02-28,377901
2017-03-01,380411
2017-03-02,379420
2017-03-03,379420
2017-03-04,387478
2017-03-05,387478
2017-03-06,400048
2017-03-07,409447
2017-03-08,409447
2017-03-09,415023
2017-03-10,421902
2017-03-11,434695
2017-03-12,443280
2017-03-13,455996
2017-03-14,465545
2017-03-15,470009
2017-03-16,470009
2017-03-17,474981
2017-03-18,474981
2017-03-19,488957
2017-03-20,491783
2017-03-21,501776
2017-03-22,507795
2017-03-23,516433
2017-03-24,529370
2017-03-25,529370
2017-03-26,549316
2017-03-27,566152
2017-03-28,583231
2017-03-29,583747
2017-03-30,592211
2017-03-31,598405
2017-04-01,605075
2017-04-02,605075
2017-04-03,579897
2017-04-04,568538
2017-04-12,546759
2017-04-13,560402
2017-04-14,567597
2017-04-15,567461
2017-04-16,570490
2017-04-17,576079
2017-04-18,585281
2017-04-19,586826
2017-04-20,586826
2017-04-21,573087
2017-04-22,573087
2017-04-23,585321
2017-04-24,581374
2017-04-25,583620
2017-04-26,583620
2017-04-27,591632
2017-04-28,582338
2017-04-29,568261
2017-04-30,543306
2017-05-01,543306
2017-05-02,536902
2017-05-03,520444
2017-05-04,499520
2017-05-05,474545
2017-05-06,450817
2017-05-07,431331
2017-05-08,417267
2017-05-09,409335
2017-05-10,393884
2017-05-11,393884
2017-05-12,380528
2017-05-13,364439
2017-05-14,351284
2017-05-15,351284
2017-05-16,342592
2017-05-17,342592
2017-05-18,338611
2017-05-19,338611
2017-05-20,341430
2017-05-21,341430
2017-05-22,357601
2017-05-23,373465
2017-05-24,386907
2017-05-25,386907
2017-05-26,371541
2017-05-27,356191
2017-05-28,341691
2017-05-29,338214
2017-05-30,338214
2017-05-31,333054
2017-06-01,327125
2017-06-02,322999
2017-06-03,322999
2017-06-06,301122
2017-06-07,303911
2017-06-08,303911
2017-06-09,315204
2017-06-10,317329
2017-06-11,313579
2017-06-12,313579
2017-06-13,310282
2017-06-14,308467
2017-06-15,308467
2017-06-16,302010
2017-06-17,302010
2017-06-18,295488
2017-06-19,295488
2017-06-20,304088
2017-06-21,305848
2017-06-22,305848
2017-06-23,315059
2017-06-24,325414
2017-06-25,335571
2017-06-26,340616
2017-06-27,349177
2017-06-28,349177
2017-06-29,356328
2017-06-30,349635
2017-07-01,349635
2017-07-02,351296
2017-07-03,352299
2017-07-04,362120
2017-07-05,362120
2017-07-06,366477
2017-07-07,366477
2017-07-08,377667
2017-07-13,379876
2017-07-14,361532
2017-07-15,361532
2017-07-16,348395
2017-07-17,337821
2017-07-18,337821
2017-07-19,322094
2017-07-20,306203
2017-07-21,301114
2017-07-22,307442
2017-07-23,299221
2017-07-24,299221
2017-07-25,299184
2017-07-26,300042
2017-07-27,306251
2017-07-28,306251
2017-07-29,318477
2017-07-30,331087
2017-07-31,331087
2017-08-01,340601
2017-08-02,340493
2017-08-03,348994
2017-08-04,348994
2017-08-05,358384
2017-08-06,358384
2017-08-09,341801
2017-08-10,325960
2017-08-11,313484
2017-08-12,306268
2017-08-13,301269
2017-08-14,301269
2017-08-15,303236
2017-08-16,304920
2017-08-17,312857
2017-08-18,312857
2017-08-19,318891
2017-08-20,331700
2017-08-21,331700
2017-08-22,334549
2017-08-23,334549
2017-08-24,321937
2017-08-25,321937
2017-08-26,307412
2017-08-27,292349
2017-08-28,292349
2017-08-29,295334
2017-08-30,306973
2017-08-31,306973
2017-09-01,315196
2017-09-02,320076
2017-09-03,320076
2017-09-04,332136
2017-09-05,342174
2017-09-06,342174
2017-09-07,333929
2017-09-08,333929
2017-09-09,337613
2017-09-10,345623
2017-09-11,349696
2017-09-12,349696
2017-09-13,364729
2017-09-14,379780
2017-09-15,379780
2017-09-16,373388
2017-09-17,365012
2017-09-18,366478
2017-09-19,366478
2017-09-20,372574
2017-09-21,372574
2017-09-22,369648
2017-09-23,369648
2017-09-24,368744
2017-09-25,376920
2017-09-26,381240
2017-09-27,381240
2017-09-28,375820
2017-09-29,392451
2017-09-30,410304
2017-10-01,425908
2017-10-02,443421
2017-10-03,443421
2017-10-04,458639
2017-10-05,468186
2017-10-06,475438
2017-10-07,478046
2017-10-08,478046
2017-10-09,477660
2017-10-10,478669
2017-10-11,478669
2017-10-12,468864
2017-10-13,470103
2017-10-14,471883
2017-10-15,471883
2017-10-16,463130
2017-10-17,463130
2017-10-18,451824
2017-10-19,451824
2017-10-20,439930
2017-10-21,426969
2017-10-22,421736
2017-10-23,421736
2017-10-24,429231
2017-10-25,414866
2017-10-26,414866
2017-10-27,407687
2017-10-28,407687
2017-10-29,405914
2017-10-30,406319
2017-10-31,401085
2017-11-01,401085
2017-11-02,391429
2017-11-03,391429
2017-11-04,373094
2017-11-05,373094
2017-11-06,361834
2017-11-07,361834
2017-11-08,360842
2017-11-09,345078
2017-11-10,345078
2017-11-11,338020
2017-11-12,326545
2017-11-13,329560
2017-11-14,329560
2017-11-15,328365
2017-11-16,319721
2017-11-17,307971
2017-11-18,307971
2017-11-19,299962
2017-11-20,292819
2017-11-21,291104
2017-11-22,291104
2017-11-23,283360
2017-11-24,283360
2017-11-25,276565
2017-11-26,268731
2017-11-27,268731
2017-11-28,269137
2017-11-29,269137
2017-11-30,265203
2017-12-01,264093
2017-12-02,264093
2017-12-03,269485
2017-12-04,269485
2017-12-05,272646
2017-12-06,280047
2017-12-07,292101
2017-12-08,292101
2017-12-09,304688
2017-12-10,314631
2017-12-11,320369
2017-12-12,320369
2017-12-13,318447
2017-12-14,318447
2017-12-15,307617
2017-12-16,307617
2017-12-17,297131
2017-12-18,291728
2017-12-19,291728
2017-12-20,287984
2017-12-21,286720
2017-12-22,292305
2017-12-23,296021
2017-12-24,296021
2017-12-25,306860
2017-12-26,304547
2017-12-27,311984
2017-12-28,311984
2017-12-29,318034
2017-12-30,330620
2017-12-31,330620
2018-01-01,338804
2018-01-02,330625
2018-01-03,316267
2018-01-04,316267
2018-01-05,311790
2018-01-06,320297
2018-01-07,312059
2018-01-08,303503
2018-01-09,291287
2018-01-10,291287
2018-01-11,288163
2018-01-12,279807
2018-01-13,272164
2018-01-14,261857
2018-01-15,261656
2018-01-16,268372
2018-01-17,263988
2018-01-18,259769
2018-01-19,259769
2018-01-20,255667
2018-01-21,264139
2018-01-22,270695
2018-01-23,272362
2018-01-24,278217
2018-01-25,279382
2018-01-26,272127
2018-01-27,274453
2018-01-28,283078
2018-01-29,290836
2018-01-30,301127
2018-02-01,318074
2018-02-02,330137
2018-02-03,324985
2018-02-04,320725
2018-02-05,318157
2018-02-06,304447
2018-02-07,292035
2018-02-08,283807
2018-02-09,279588
2018-02-10,272215
2018-02-11,268515
2018-02-12,262344
2018-02-13,274832
2018-02-14,286904
2018-02-15,296472
2018-02-16,299072
2018-02-17,311454
2018-02-18,326834
2018-02-19,343176
2018-02-20,360335
2018-02-21,378352
2018-02-22,397270
2018-02-23,417134
2018-02-24,437991
2018-02-25,459886
2018-02-26,481900
2018-02-27,493985
2018-02-28,497817
2018-03-01,486563
2018-03-02,481398
2018-03-03,463616
2018-03-04,454210
2018-03-05,458306
2018-03-06,456256
2018-03-07,437447
2018-03-08,432756
2018-03-09,429861
2018-03-10,417271
2018-03-11,406211
2018-03-12,396835
2018-03-13,383383
2018-03-14,371844
2018-03-15,371450
2018-03-16,366142
2018-03-17,353488
2018-03-18,343103
2018-03-20,335473
2018-03-21,340045
2018-03-23,339375
2018-03-24,351537
2018-03-26,378026
2018-03-27,375224
2018-03-28,360616
2018-03-29,353270
2018-03-30,341164
2018-03-31,329212
2018-04-01,320680
2018-04-02,311028
2018-04-03,301200
2018-04-04,295399
2018-04-05,297501
2018-04-06,303806
2018-04-08,308535
2018-04-09,321841
2018-04-10,329915
2018-04-11,334875
2018-04-12,345382
2018-04-13,350750
2018-04-14,346791
2018-04-16,329471
2018-04-17,326116
2018-04-18,320542
2018-04-19,314569
2018-04-20,309594
2018-04-21,308330
2018-04-22,302307
2018-04-23,304401
2018-04-24,314309
2018-04-25,322060
2018-04-26,324684
2018-04-27,320847
2018-04-28,314599
2018-04-29,313862
2018-04-30,304681
2018-05-02,291681
2018-05-03,284152
2018-05-04,286342
2018-05-05,293626
2018-05-06,305045
2018-05-07,318456
2018-05-08,332755
2018-05-09,342068
2018-05-10,358748
2018-05-11,366386
2018-05-12,356126
2018-05-13,353257
2018-05-14,363301
2018-05-15,368379
2018-05-16,378112
2018-05-17,379038
2018-05-18,393950
2018-05-19,401447
2018-05-20,389294
2018-05-21,384746
2018-05-22,378918
2018-05-23,381263
2018-05-24,391034
2018-05-25,408252
2018-05-26,419477
2018-05-27,416161
2018-05-28,410907
2018-05-29,420308
2018-05-30,412301
2018-05-31,406187
2018-06-01,396903
2018-06-02,380029
2018-06-03,367606
2018-06-04,361643
2018-06-05,345007
2018-06-06,327756
2018-06-07,311630
2018-06-08,296085
2018-06-09,286657
2018-06-10,280566
2018-06-11,275476
2018-06-12,269150
2018-06-13,282251
2018-06-14,295964
2018-06-15,292773
2018-06-16,279267
2018-06-17,270250
2018-06-18,265479
2018-06-19,260644
2018-06-20,260644
2018-06-21,260224
2018-06-22,252170
2018-06-23,248184
2018-06-24,241189
2018-06-25,237001
2018-06-26,239087
2018-06-27,236927
2018-06-28,234257
2018-06-29,229906
2018-06-30,228441
2018-07-01,231078
2018-07-02,240456
2018-07-03,251737
2018-07-04,262063
2018-07-05,273998
2018-07-06,285094
2018-07-07,297339
2018-07-08,311476
2018-07-09,326433
2018-07-10,342322
2018-07-11,359439
2018-07-12,374667
2018-07-13,374103
2018-07-14,371000
2018-07-15,354821
2018-07-16,347182
2018-07-17,343834
2018-07-18,344171
2018-07-19,343931
2018-07-20,350369
2018-07-21,363695
2018-07-22,380228
2018-07-23,395850
2018-07-24,389229
2018-07-25,397546
2018-07-26,393832
2018-07-27,386195
2018-07-28,370960
2018-07-29,366586
2018-07-30,372051
2018-07-31,385196
2018-08-01,381751
2018-08-02,374219
2018-08-03,367343
2018-08-04,372579
2018-08-05,376331
2018-08-06,367777
2018-08-07,359074
2018-08-08,351818
2018-08-09,339649
2018-08-10,328927
2018-08-11,331209
2018-08-12,333111
2018-08-14,331266
2018-08-16,326349
2018-08-17,329195
2018-08-18,338231
2018-08-19,346903
2018-08-20,357640
2018-08-21,367900
2018-08-22,365182
2018-08-23,357705
2018-08-24,367077
2018-08-25,375829
2018-08-26,381776
2018-08-27,394164
2018-08-28,400155
2018-08-29,394181
2018-08-30,384947
2018-08-31,380926
2018-09-01,370870
2018-09-02,363554
2018-09-03,361487
2018-09-04,361959
2018-09-05,368239
2018-09-06,380632
2018-09-07,379632
2018-09-08,395917
2018-09-09,403654
2018-09-10,413576
2018-09-11,412406
2018-09-12,414314
2018-09-13,417673
2018-09-14,424558
2018-09-15,429561
2018-09-16,438836
2018-09-17,452690
2018-09-18,463343
2018-09-19,472465
2018-09-20,479868
2018-09-21,483256
2018-09-22,492198
2018-09-23,496174
2018-09-24,498536
2018-09-25,502223
2018-09-26,511978
2018-09-27,531864
2018-09-28,536064
2018-09-29,531977
2018-09-30,545467
2018-10-02,548983
2018-10-03,532829
2018-10-04,520732
2018-10-05,503274
2018-10-06,487305
2018-10-07,466579
2018-10-08,450464
2018-10-09,442204
2018-10-10,421963
2018-10-11,407233
2018-10-12,403653
2018-10-13,392806
2018-10-14,386951
2018-10-15,381022
2018-10-16,374395
2018-10-17,370876
2018-10-18,365884
2018-10-19,358470
2018-10-20,356068
2018-10-21,359095
2018-10-22,361123
2018-10-23,355128
2018-10-24,356502
2018-10-25,351193
2018-10-26,339930
2018-10-27,333701
2018-10-28,328268
2018-10-29,320538
2018-10-30,323609
2018-10-31,314249
2018-11-01,312408
2018-11-03,323788
2018-11-04,327548
2018-11-05,337092
2018-11-06,348568
2018-11-07,359180
2018-11-08,370898
2018-11-09,382611
2018-11-10,387366
2018-11-11,386762
2018-11-12,404159
2018-11-13,418585
2018-11-14,433713
2018-11-15,448826
2018-11-16,458314
2018-11-17,470587
2018-11-18,478015
2018-11-19,489171
2018-11-20,481507
2018-11-21,472660
2018-11-22,477312
2018-11-23,466858
2018-11-24,459102
2018-11-25,475698
2018-11-26,494718
2018-11-27,507036
2018-11-28,529749
2018-11-29,536743
2018-12-01,539697
2018-12-02,533708
2018-12-03,524142
2018-12-04,515850
2018-12-05,506157
2018-12-07,479925
2018-12-09,441690
2018-12-10,435447
2018-12-11,421583
2018-12-12,422949
2018-12-13,404796
2018-12-14,389898
2018-12-15,382985
2018-12-16,381472
2018-12-17,380585
2018-12-18,390086
2018-12-19,391004
2018-12-20,385295
2018-12-21,383798
2018-12-22,381415
2018-12-23,391378
2018-12-24,402558
2018-12-25,412662
2018-12-26,430613
2018-12-27,446747
2018-12-28,458583
2018-12-29,455054
2018-12-30,455792
2018-12-31,439872
2019-01-01,432278
2019-01-02,433254
2019-01-03,434101
2019-01-04,425765
2019-01-05,418280
2019-01-06,406216
2019-01-08,392059
2019-01-10,359726
2019-01-11,341739
2019-01-12,324726
2019-01-13,309401
2019-01-14,297845
2019-01-15,294314
2019-01-16,296086
2019-01-17,297168
2019-01-18,302503
2019-01-19,314039
2019-01-20,327460
2019-01-21,339317
2019-01-22,352757
2019-01-23,363082
2019-01-24,375617
2019-01-25,379613
2019-01-26,385780
2019-01-27,384231
2019-01-28,387683
2019-01-29,386715
2019-01-30,380713
2019-01-31,380125
2019-02-01,372840
2019-02-02,359468
2019-02-03,348814
2019-02-04,331839
2019-02-05,317443
2019-02-06,308784
2019-02-07,306677
2019-02-08,313528
2019-02-09,316826
2019-02-10,322774
2019-02-11,326804
2019-02-12,330975
2019-02-13,341652
2019-02-14,337070
2019-02-15,328511
2019-02-16,321337
2019-02-17,324063
2019-02-18,331069
2019-02-19,328635
2019-02-20,328818
2019-02-21,321624
2019-02-22,313950
2019-02-23,319449
2019-02-24,334248
2019-02-25,350136
2019-02-26,362552
2019-02-27,375876
2019-02-28,388510
2019-03-01,402623
2019-03-02,410359
2019-03-03,426699
2019-03-04,443561
2019-03-05,456911
2019-03-06,457587
2019-03-07,448297
2019-03-08,441875
2019-03-09,436186
2019-03-10,432356
2019-03-11,418173
2019-03-12,413466
2019-03-13,400221
2019-03-14,393934
2019-03-15,388272
2019-03-16,385341
2019-03-17,382936
2019-03-18,374553
2019-03-19,375734
2019-03-20,378144
2019-03-21,394754
2019-03-22,402188
2019-03-23,401918
2019-03-24,391269
2019-03-25,384938
2019-03-26,375050
2019-03-27,364781
2019-03-28,356879
2019-03-29,356999
2019-03-30,364536
2019-03-31,365373
2019-04-01,364102
