date_obj,Mahogany%20cape%20rack%20(flatpack) price
2017-02-10,337
2017-02-11,337
2017-02-12,337
2017-02-13,337
2017-02-14,337
2017-02-15,337
2017-02-16,337
2017-02-18,337
2017-02-19,337
2017-02-20,337
2017-02-21,337
2017-02-22,337
2017-02-23,337
2017-02-24,337
2017-02-25,337
2017-02-26,337
2017-02-27,337
2017-02-28,337
2017-03-01,337
2017-03-02,337
2017-03-03,337
2017-03-04,337
2017-03-05,337
2017-03-06,337
2017-03-07,337
2017-03-08,337
2017-03-09,337
2017-03-10,337
2017-03-11,337
2017-03-12,337
2017-03-13,337
2017-03-14,337
2017-03-15,337
2017-03-16,337
2017-03-17,337
2017-03-18,337
2017-03-19,337
2017-03-20,337
2017-03-21,337
2017-03-22,337
2017-03-23,337
2017-03-24,337
2017-03-25,337
2017-03-26,337
2017-03-27,337
2017-03-28,337
2017-03-29,337
2017-03-30,337
2017-03-31,337
2017-04-01,337
2017-04-02,337
2017-04-03,337
2017-04-04,337
2017-04-12,337
2017-04-13,337
2017-04-14,337
2017-04-15,337
2017-04-16,337
2017-04-17,337
2017-04-18,337
2017-04-19,337
2017-04-20,337
2017-04-21,337
2017-04-22,353
2017-04-23,353
2017-04-24,353
2017-04-25,353
2017-04-26,353
2017-04-27,353
2017-04-28,353
2017-04-29,353
2017-04-30,353
2017-05-01,353
2017-05-02,353
2017-05-03,353
2017-05-04,353
2017-05-05,353
2017-05-06,353
2017-05-07,353
2017-05-08,353
2017-05-09,353
2017-05-10,353
2017-05-11,353
2017-05-12,353
2017-05-13,353
2017-05-14,353
2017-05-15,353
2017-05-16,353
2017-05-17,353
2017-05-18,353
2017-05-19,353
2017-05-20,353
2017-05-21,353
2017-05-22,353
2017-05-23,353
2017-05-24,353
2017-05-25,353
2017-05-26,353
2017-05-27,353
2017-05-28,353
2017-05-29,353
2017-05-30,353
2017-05-31,353
2017-06-01,353
2017-06-02,353
2017-06-03,353
2017-06-06,353
2017-06-07,353
2017-06-08,353
2017-06-09,353
2017-06-10,353
2017-06-11,353
2017-06-12,353
2017-06-13,353
2017-06-14,353
2017-06-15,353
2017-06-16,353
2017-06-17,353
2017-06-18,353
2017-06-19,353
2017-06-20,353
2017-06-21,353
2017-06-22,353
2017-06-23,353
2017-06-24,353
2017-06-25,353
2017-06-26,353
2017-06-27,353
2017-06-28,353
2017-06-29,353
2017-06-30,364
2017-07-01,364
2017-07-02,364
2017-07-03,364
2017-07-04,364
2017-07-05,364
2017-07-06,364
2017-07-07,364
2017-07-08,364
2017-07-13,364
2017-07-14,364
2017-07-15,364
2017-07-16,364
2017-07-17,364
2017-07-18,364
2017-07-19,364
2017-07-20,364
2017-07-21,364
2017-07-22,364
2017-07-23,364
2017-07-24,364
2017-07-25,364
2017-07-26,364
2017-07-27,364
2017-07-28,364
2017-07-29,364
2017-07-30,364
2017-07-31,364
2017-08-01,364
2017-08-02,364
2017-08-03,364
2017-08-04,364
2017-08-05,364
2017-08-06,364
2017-08-09,364
2017-08-10,364
2017-08-11,364
2017-08-12,364
2017-08-13,364
2017-08-14,364
2017-08-15,364
2017-08-16,364
2017-08-17,364
2017-08-18,364
2017-08-19,364
2017-08-20,364
2017-08-21,364
2017-08-22,364
2017-08-23,364
2017-08-24,364
2017-08-25,364
2017-08-26,364
2017-08-27,364
2017-08-28,364
2017-08-29,364
2017-08-30,364
2017-08-31,364
2017-09-01,364
2017-09-02,364
2017-09-03,364
2017-09-04,364
2017-09-05,364
2017-09-06,364
2017-09-07,382
2017-09-08,382
2017-09-09,382
2017-09-10,382
2017-09-11,382
2017-09-12,382
2017-09-13,382
2017-09-14,382
2017-09-15,382
2017-09-16,382
2017-09-17,382
2017-09-19,382
2017-09-20,382
2017-09-21,382
2017-09-22,382
2017-09-23,382
2017-09-24,382
2017-09-25,382
2017-09-26,382
2017-09-27,382
2017-09-28,382
2017-09-29,382
2017-09-30,382
2017-10-01,382
2017-10-02,382
2017-10-03,382
2017-10-04,382
2017-10-05,382
2017-10-06,382
2017-10-07,382
2017-10-08,382
2017-10-09,382
2017-10-10,382
2017-10-11,382
2017-10-12,382
2017-10-13,382
2017-10-14,382
2017-10-15,382
2017-10-16,382
2017-10-17,382
2017-10-18,382
2017-10-19,382
2017-10-20,382
2017-10-21,382
2017-10-22,382
2017-10-23,382
2017-10-24,382
2017-10-25,382
2017-10-26,382
2017-10-27,382
2017-10-28,382
2017-10-29,382
2017-10-30,382
2017-10-31,382
2017-11-01,382
2017-11-02,382
2017-11-03,382
2017-11-04,382
2017-11-05,382
2017-11-06,382
2017-11-07,382
2017-11-08,382
2017-11-09,382
2017-11-10,382
2017-11-11,382
2017-11-12,382
2017-11-13,382
2017-11-14,382
2017-11-15,382
2017-11-16,382
2017-11-17,390
2017-11-18,390
2017-11-19,390
2017-11-20,390
2017-11-21,390
2017-11-22,390
2017-11-23,390
2017-11-24,390
2017-11-25,390
2017-11-26,390
2017-11-27,390
2017-11-28,390
2017-11-29,390
2017-11-30,390
2017-12-01,390
2017-12-02,390
2017-12-03,390
2017-12-04,390
2017-12-05,390
2017-12-06,390
2017-12-07,390
2017-12-08,390
2017-12-09,390
2017-12-10,390
2017-12-11,390
2017-12-12,390
2017-12-14,390
2017-12-15,390
2017-12-17,390
2017-12-18,390
2017-12-19,390
2017-12-20,390
2017-12-21,390
2017-12-22,390
2017-12-23,390
2017-12-24,390
2017-12-25,390
2017-12-26,390
2017-12-27,390
2017-12-28,390
2017-12-29,390
2017-12-30,390
2017-12-31,390
2018-01-01,390
2018-01-02,390
2018-01-03,390
2018-01-04,390
2018-01-05,390
2018-01-06,390
2018-01-07,390
2018-01-08,390
2018-01-09,390
2018-01-10,390
2018-01-11,390
2018-01-12,390
2018-01-13,390
2018-01-14,390
2018-01-15,390
2018-01-16,390
2018-01-17,390
2018-01-18,390
2018-01-19,390
2018-01-20,390
2018-01-21,390
2018-01-22,390
2018-01-23,390
2018-01-25,408
2018-01-26,408
2018-01-27,408
2018-01-28,408
2018-01-29,408
2018-01-31,408
2018-02-01,408
2018-02-02,408
2018-02-03,408
2018-02-04,408
2018-02-05,408
2018-02-06,408
2018-02-07,408
2018-02-08,408
2018-02-09,408
2018-02-10,408
2018-02-11,408
2018-02-12,408
2018-02-13,408
2018-02-14,408
2018-02-15,408
2018-02-16,408
2018-02-17,408
2018-02-18,408
2018-02-19,408
2018-02-20,408
2018-02-21,408
2018-02-22,408
2018-02-23,408
2018-02-24,408
2018-02-25,408
2018-02-26,408
2018-02-27,408
2018-02-28,408
2018-03-01,408
2018-03-02,408
2018-03-03,408
2018-03-04,408
2018-03-05,408
2018-03-06,408
2018-03-07,408
2018-03-08,408
2018-03-09,414
2018-03-10,414
2018-03-11,414
2018-03-12,414
2018-03-13,414
2018-03-14,414
2018-03-15,414
2018-03-16,414
2018-03-17,414
2018-03-18,414
2018-03-19,414
2018-03-20,414
2018-03-21,414
2018-03-23,414
2018-03-24,414
2018-03-26,414
2018-03-27,414
2018-03-28,414
2018-03-29,414
2018-03-30,414
2018-03-31,414
2018-04-01,414
2018-04-02,414
2018-04-03,414
2018-04-04,414
2018-04-05,414
2018-04-06,414
2018-04-07,414
2018-04-08,414
2018-04-09,414
2018-04-10,414
2018-04-11,414
2018-04-12,414
2018-04-13,414
2018-04-14,414
2018-04-15,414
2018-04-16,414
2018-04-17,414
2018-04-18,414
2018-04-19,414
2018-04-20,425
2018-04-21,425
2018-04-22,425
2018-04-23,425
2018-04-24,425
2018-04-25,425
2018-04-26,425
2018-04-27,425
2018-04-28,425
2018-04-29,425
2018-04-30,425
2018-05-01,425
2018-05-04,425
2018-05-05,425
2018-05-06,425
2018-05-07,425
2018-05-08,425
2018-05-09,425
2018-05-10,425
2018-05-11,425
2018-05-12,425
2018-05-13,425
2018-05-14,425
2018-05-15,425
2018-05-16,425
2018-05-17,425
2018-05-18,425
2018-05-19,425
2018-05-20,425
2018-05-21,425
2018-05-22,425
2018-05-23,425
2018-05-24,425
2018-05-25,425
2018-05-26,425
2018-05-27,425
2018-05-28,425
2018-05-29,425
2018-05-30,425
2018-05-31,430
2018-06-01,430
2018-06-02,430
2018-06-03,430
2018-06-04,430
2018-06-05,430
2018-06-06,430
2018-06-07,430
2018-06-08,430
2018-06-09,430
2018-06-10,430
2018-06-11,430
2018-06-12,430
2018-06-13,430
2018-06-14,430
2018-06-15,430
2018-06-16,430
2018-06-17,430
2018-06-18,430
2018-06-19,430
2018-06-20,430
2018-06-21,430
2018-06-22,430
2018-06-23,430
2018-06-24,430
2018-06-25,430
2018-06-26,430
2018-06-27,430
2018-06-28,430
2018-06-29,430
2018-06-30,430
2018-07-01,430
2018-07-02,430
2018-07-03,430
2018-07-04,430
2018-07-05,430
2018-07-06,430
2018-07-07,430
2018-07-08,430
2018-07-09,430
2018-07-10,443
2018-07-11,443
2018-07-12,443
2018-07-13,443
2018-07-14,443
2018-07-15,443
2018-07-16,443
2018-07-17,443
2018-07-18,443
2018-07-19,443
2018-07-20,443
2018-07-21,443
2018-07-22,443
2018-07-23,443
2018-07-24,443
2018-07-25,443
2018-07-26,443
2018-07-27,443
2018-07-28,443
2018-07-29,443
2018-07-30,443
2018-07-31,443
2018-08-01,443
2018-08-02,443
2018-08-03,443
2018-08-04,443
2018-08-05,443
2018-08-06,443
2018-08-07,443
2018-08-08,443
2018-08-09,443
2018-08-10,443
2018-08-11,443
2018-08-12,443
2018-08-14,465
2018-08-16,465
2018-08-17,465
2018-08-18,465
2018-08-19,465
2018-08-20,465
2018-08-21,465
2018-08-22,465
2018-08-23,465
2018-08-24,465
2018-08-25,465
2018-08-26,465
2018-08-27,465
2018-08-28,465
2018-08-29,465
2018-08-30,465
2018-08-31,465
2018-09-01,465
2018-09-02,465
2018-09-03,465
2018-09-04,465
2018-09-05,465
2018-09-06,465
2018-09-07,465
2018-09-08,465
2018-09-09,465
2018-09-10,465
2018-09-11,465
2018-09-12,465
2018-09-13,465
2018-09-14,465
2018-09-15,479
2018-09-16,479
2018-09-17,479
2018-09-18,479
2018-09-19,479
2018-09-20,479
2018-09-21,479
2018-09-22,479
2018-09-23,479
2018-09-24,479
2018-09-25,479
2018-09-26,479
2018-09-27,479
2018-09-28,479
2018-09-29,479
2018-09-30,479
2018-10-02,479
2018-10-03,479
2018-10-04,479
2018-10-05,479
2018-10-06,479
2018-10-07,479
2018-10-08,479
2018-10-09,479
2018-10-10,479
2018-10-11,479
2018-10-12,479
2018-10-13,479
2018-10-14,479
2018-10-15,479
2018-10-16,479
2018-10-17,479
2018-10-18,479
2018-10-19,479
2018-10-20,479
2018-10-21,479
2018-10-22,479
2018-10-23,479
2018-10-24,481
2018-10-25,481
2018-10-26,481
2018-10-27,481
2018-10-28,481
2018-10-29,481
2018-10-30,481
2018-10-31,481
2018-11-01,481
2018-11-03,481
2018-11-04,481
2018-11-05,481
2018-11-06,481
2018-11-07,481
2018-11-08,481
2018-11-09,481
2018-11-10,473
2018-11-11,473
2018-11-12,473
2018-11-13,473
2018-11-14,473
2018-11-15,473
2018-11-16,473
2018-11-17,473
2018-11-18,473
2018-11-19,473
2018-11-20,473
2018-11-21,473
2018-11-22,473
2018-11-23,473
2018-11-24,473
2018-11-25,473
2018-11-26,473
2018-11-27,473
2018-11-28,474
2018-11-29,474
2018-12-01,474
2018-12-02,474
2018-12-03,474
2018-12-05,474
2018-12-07,474
2018-12-09,474
2018-12-10,474
2018-12-11,474
2018-12-12,474
2018-12-13,474
2018-12-14,474
2018-12-15,474
2018-12-16,497
2018-12-17,497
2018-12-18,497
2018-12-19,497
2018-12-20,497
2018-12-21,497
2018-12-22,497
2018-12-23,497
2018-12-24,497
2018-12-25,497
2018-12-26,497
2018-12-27,497
2018-12-28,497
2018-12-29,497
2018-12-30,497
2018-12-31,497
2019-01-01,497
2019-01-02,508
2019-01-03,508
2019-01-04,508
2019-01-05,508
2019-01-06,508
2019-01-08,508
2019-01-10,508
2019-01-11,508
2019-01-12,508
2019-01-13,508
2019-01-14,508
2019-01-15,508
2019-01-16,508
2019-01-17,508
2019-01-18,508
2019-01-19,508
2019-01-20,508
2019-01-21,508
2019-01-22,532
2019-01-23,532
2019-01-24,532
2019-01-25,532
2019-01-26,532
2019-01-27,532
2019-01-29,532
2019-01-30,532
2019-01-31,532
2019-02-01,532
2019-02-02,532
2019-02-03,532
2019-02-04,532
2019-02-05,557
2019-02-06,557
2019-02-07,557
2019-02-08,557
2019-02-09,557
2019-02-10,557
2019-02-11,557
2019-02-12,557
2019-02-13,557
2019-02-14,557
2019-02-15,557
2019-02-16,557
2019-02-17,557
2019-02-18,557
2019-02-19,557
2019-02-20,557
2019-02-21,557
2019-02-22,557
2019-02-23,579
2019-02-24,579
2019-02-25,579
2019-02-26,579
2019-02-27,579
2019-02-28,579
2019-03-01,579
2019-03-02,579
2019-03-03,579
2019-03-04,579
2019-03-05,579
2019-03-06,579
2019-03-07,579
2019-03-08,579
2019-03-09,579
2019-03-10,579
2019-03-11,579
2019-03-12,579
2019-03-13,579
2019-03-14,579
2019-03-15,579
2019-03-16,579
2019-03-17,579
2019-03-18,579
2019-03-19,602
2019-03-20,602
2019-03-21,602
2019-03-22,602
2019-03-23,602
2019-03-24,602
2019-03-25,602
2019-03-26,602
2019-03-27,602
2019-03-28,602
2019-03-29,602
2019-03-30,602
2019-03-31,602
2019-04-01,602
2019-04-02,602
2019-04-03,602
2019-04-04,602
2019-04-05,602
2019-04-06,602
2019-04-07,602
2019-04-08,602
2019-04-09,613
2019-04-10,613
2019-04-11,613
2019-04-12,613
2019-04-13,613
2019-04-14,613
2019-04-15,613
2019-04-16,613
2019-04-17,613
2019-04-18,613
2019-04-19,613
2019-04-20,613
2019-04-21,613
2019-04-22,613
2019-04-23,613
2019-04-24,613
2019-04-25,613
2019-04-26,613
2019-04-27,613
2019-04-28,642
2019-04-29,642
2019-04-30,642
2019-05-01,642
2019-05-02,642
2019-05-03,642
2019-05-04,642
2019-05-05,642
2019-05-06,642
2019-05-07,642
2019-05-08,642
2019-05-09,642
2019-05-10,642
2019-05-11,642
2019-05-12,642
2019-05-13,642
2019-05-14,642
2019-05-15,642
2019-05-16,642
2019-05-17,642
2019-05-18,642
2019-05-19,642
2019-05-20,642
2019-05-21,662
2019-05-22,662
2019-05-23,662
2019-05-24,662
2019-05-25,662
2019-05-26,662
2019-05-27,662
2019-05-28,662
2019-05-29,662
2019-05-30,662
2019-05-31,662
2019-06-01,662
2019-06-02,662
2019-06-03,662
2019-06-04,662
2019-06-05,662
2019-06-06,662
2019-06-07,662
2019-06-08,662
2019-06-09,662
2019-06-10,662
2019-06-11,688
2019-06-12,688
2019-06-13,688
2019-06-14,688
2019-06-15,688
2019-06-16,688
2019-06-17,688
2019-06-18,688
2019-06-19,688
2019-06-20,688
2019-06-21,688
2019-06-22,688
2019-06-23,688
2019-06-24,688
2019-06-25,688
2019-06-26,688
2019-06-27,688
2019-06-28,688
2019-06-29,688
2019-06-30,688
2019-07-01,688
2019-07-02,688
2019-07-03,688
2019-07-04,688
2019-07-05,688
2019-07-06,688
2019-07-07,688
2019-07-08,688
2019-07-09,722
2019-07-10,722
2019-07-11,722
2019-07-12,722
2019-07-13,722
2019-07-14,722
2019-07-15,722
2019-07-16,722
2019-07-17,722
2019-07-18,722
2019-07-19,722
2019-07-20,722
2019-07-21,722
2019-07-22,722
2019-07-23,722
2019-07-24,722
2019-07-25,722
2019-07-26,722
2019-07-27,722
2019-07-28,722
2019-07-29,722
2019-07-30,722
2019-07-31,722
2019-08-01,722
2019-08-02,722
2019-08-03,722
2019-08-04,722
2019-08-05,747
2019-08-06,747
2019-08-07,747
2019-08-08,747
2019-08-09,747
2019-08-10,747
2019-08-11,747
2019-08-12,747
2019-08-13,747
2019-08-14,747
2019-08-15,747
2019-08-16,747
2019-08-17,747
2019-08-18,747
2019-08-19,747
2019-08-20,747
2019-08-21,747
2019-08-22,747
2019-08-23,747
2019-08-24,747
2019-08-24,747
2019-08-25,747
2019-08-25,747
2019-08-26,747
2019-08-26,747
2019-08-27,780
2019-08-27,780
2019-08-28,780
