date_obj,Adamantite%20nails price
2015-08-24,50
2015-08-25,50
2015-08-26,50
2015-08-27,50
2015-08-28,50
2015-08-29,50
2015-08-30,50
2015-08-31,50
2015-09-01,50
2015-09-02,50
2015-09-03,50
2015-09-04,50
2015-09-05,50
2015-09-06,50
2015-09-07,50
2015-09-08,50
2015-09-09,50
2015-09-10,50
2015-09-11,50
2015-09-12,50
2015-09-13,52
2015-09-14,52
2015-09-15,52
2015-09-16,52
2015-09-17,52
2015-09-18,52
2015-09-19,52
2015-09-20,52
2015-09-21,52
2015-09-22,52
2015-09-23,52
2015-09-24,52
2015-09-25,52
2015-09-27,52
2015-09-28,52
2015-09-29,52
2015-09-30,52
2015-10-05,52
2015-10-06,55
2015-10-07,55
2015-10-08,55
2015-10-09,55
2015-10-10,55
2015-10-11,55
2015-10-12,55
2015-10-13,55
2015-10-14,55
2015-10-15,55
2015-10-16,55
2015-10-17,55
2015-10-18,55
2015-10-19,55
2015-10-20,55
2015-10-22,55
2015-10-23,55
2015-10-24,55
2015-10-25,55
2015-10-26,55
2015-10-27,58
2015-10-28,58
2015-10-29,58
2015-10-30,58
2015-10-31,58
2015-11-01,58
2015-11-02,58
2015-11-03,58
2015-11-04,58
2015-11-05,58
2015-11-06,58
2015-11-07,58
2015-11-08,58
2015-11-09,58
2015-11-10,58
2015-11-11,58
2015-11-12,58
2015-11-13,58
2015-11-14,58
2015-11-15,58
2015-11-16,58
2015-11-17,58
2015-11-18,58
2015-11-19,58
2015-11-20,58
2015-11-21,58
2015-11-22,60
2015-11-23,60
2015-11-24,60
2015-11-25,60
2015-11-26,60
2015-11-27,60
2015-11-28,60
2015-11-29,60
2015-11-30,60
2015-12-01,60
2015-12-02,60
2015-12-03,60
2015-12-04,60
2015-12-05,60
2015-12-06,60
2015-12-07,60
2015-12-08,60
2015-12-09,60
2015-12-10,60
2015-12-11,60
2015-12-12,60
2015-12-13,60
2015-12-14,60
2015-12-15,63
2015-12-16,63
2015-12-17,63
2015-12-18,63
2015-12-19,63
2015-12-20,63
2015-12-21,63
2015-12-22,63
2015-12-23,63
2015-12-24,63
2015-12-25,63
2015-12-26,63
2015-12-27,63
2015-12-28,63
2015-12-29,63
2015-12-30,63
2015-12-31,63
2016-01-01,63
2016-01-02,63
2016-01-03,66
2016-01-04,66
2016-01-05,66
2016-01-06,66
2016-01-07,66
2016-01-08,66
2016-01-09,66
2016-01-10,66
2016-01-11,66
2016-01-12,66
2016-01-13,66
2016-01-14,70
2016-01-15,70
2016-01-16,70
2016-01-17,70
2016-01-18,70
2016-01-19,70
2016-01-20,70
2016-01-21,70
2016-01-22,70
2016-01-23,70
2016-01-24,70
2016-01-25,70
2016-01-26,70
2016-01-27,70
2016-01-28,70
2016-01-29,70
2016-01-30,70
2016-01-31,70
2016-02-01,73
2016-02-02,73
2016-02-03,73
2016-02-04,73
2016-02-05,73
2016-02-06,73
2016-02-07,73
2016-02-08,73
2016-02-09,73
2016-02-10,73
2016-02-11,73
2016-02-12,73
2016-02-13,73
2016-02-14,73
2016-02-15,73
2016-02-16,73
2016-02-17,73
2016-02-18,73
2016-02-19,77
2016-02-20,77
2016-02-21,77
2016-02-22,77
2016-02-23,77
2016-02-24,77
2016-02-25,77
2016-02-26,77
2016-02-27,77
2016-02-28,77
2016-02-29,77
2016-03-01,77
2016-03-02,77
2016-03-03,77
2016-03-04,81
2016-03-05,81
2016-03-06,81
2016-03-07,81
2016-03-08,81
2016-03-09,81
2016-03-10,81
2016-03-11,81
2016-03-12,81
2016-03-13,81
2016-03-14,81
2016-03-15,81
2016-03-16,81
2016-03-17,81
2016-03-18,81
2016-03-19,81
2016-03-20,86
2016-03-21,86
2016-03-22,86
2016-03-23,86
2016-03-24,86
2016-03-25,86
2016-03-26,86
2016-03-27,86
2016-03-28,86
2016-03-29,86
2016-03-30,86
2016-03-31,86
2016-04-01,86
2016-04-02,86
2016-04-03,86
2016-04-04,86
2016-04-05,91
2016-04-06,91
2016-04-07,91
2016-04-08,91
2016-04-09,91
2016-04-10,91
2016-04-11,91
2016-04-12,91
2016-04-13,91
2016-04-14,91
2016-04-15,91
2016-04-16,91
2016-04-17,91
2016-04-18,91
2016-04-19,91
2016-04-20,91
2016-04-21,91
2016-04-22,91
2016-04-23,94
2016-04-24,94
2016-04-25,94
2016-04-26,94
2016-04-27,94
2016-04-28,94
2016-04-29,94
2016-04-30,94
2016-05-01,94
2016-05-02,94
2016-05-03,94
2016-05-04,94
2016-05-05,94
2016-05-06,94
2016-05-07,94
2016-05-08,94
2016-05-09,94
2016-05-10,94
2016-05-11,94
2016-05-12,94
2016-05-13,97
2016-05-14,97
2016-05-15,97
2016-05-16,97
2016-05-17,97
2016-05-18,97
2016-05-19,97
2016-05-22,97
2016-05-23,97
2016-05-24,97
2016-05-25,97
2016-05-26,97
2016-05-27,97
2016-05-28,99
2016-05-29,99
2016-05-30,99
2016-05-31,99
2016-06-01,99
2016-06-02,99
2016-06-03,99
2016-06-04,99
2016-06-05,99
2016-06-06,99
2016-06-07,99
2016-06-08,99
2016-06-09,99
2016-06-10,103
2016-06-11,103
2016-06-12,103
2016-06-13,103
2016-06-14,103
2016-06-15,103
2016-06-16,103
2016-06-17,103
2016-06-18,103
2016-06-19,103
2016-06-20,103
2016-06-21,103
2016-06-22,103
2016-06-23,103
2016-06-24,107
2016-06-25,107
2016-06-26,107
2016-06-27,107
2016-06-28,107
2016-06-29,107
2016-06-30,107
2016-07-01,107
2016-07-02,107
2016-07-03,107
2016-07-04,107
2016-07-05,107
2016-07-06,107
2016-07-07,107
2016-07-08,112
2016-07-09,112
2016-07-10,112
2016-07-11,112
2016-07-12,112
2016-07-13,112
2016-07-14,112
2016-07-15,112
2016-07-16,112
2016-07-17,112
2016-07-18,117
2016-07-23,117
2016-07-24,117
2016-07-25,117
2016-07-26,117
2016-07-27,117
2016-07-28,117
2016-07-29,117
2016-07-30,117
2016-07-31,117
2016-08-01,122
2016-08-02,122
2016-08-03,122
2016-08-04,122
2016-08-05,122
2016-08-06,122
2016-08-07,122
2016-08-08,122
2016-08-09,122
2016-08-10,122
2016-08-11,122
2016-08-12,122
2016-08-13,122
2016-08-14,122
2016-08-15,128
2016-08-16,128
2016-08-17,128
2016-08-18,128
2016-08-19,128
2016-08-20,128
2016-08-21,128
2016-08-22,128
2016-08-23,128
2016-08-24,128
2016-08-25,128
2016-08-26,128
2016-08-28,133
2016-08-31,133
2016-09-01,133
2016-09-02,133
2016-09-03,133
2016-09-04,133
2016-09-05,133
2016-09-06,133
2016-09-07,137
2016-09-08,137
2016-09-09,137
2016-09-10,137
2016-09-11,137
2016-09-12,137
2016-09-13,137
2016-09-14,137
2016-09-15,137
2016-09-16,137
2016-09-17,137
2016-09-18,137
2016-09-19,141
2016-09-20,141
2016-09-21,141
2016-09-22,141
2016-09-23,141
2016-09-24,141
2016-09-25,141
2016-09-26,141
2016-09-27,141
2016-09-28,141
2016-09-29,141
2016-09-30,145
2016-10-01,145
2016-10-02,145
2016-10-03,145
2016-10-04,145
2016-10-05,145
2016-10-06,145
2016-10-07,145
2016-10-08,145
2016-10-09,145
2016-10-10,145
2016-10-11,145
2016-10-12,145
2016-10-13,147
2016-10-14,147
2016-10-15,147
2016-10-16,147
2016-10-17,147
2016-10-18,147
2016-10-19,147
2016-10-20,147
2016-10-21,147
2016-10-22,147
2016-10-23,149
2016-10-24,149
2016-10-25,149
2016-10-26,149
2016-10-27,149
2016-10-28,149
2016-10-29,149
2016-10-30,149
2016-10-31,149
2016-11-01,149
2016-11-02,149
2016-11-03,149
2016-11-04,153
2016-11-05,153
2016-11-06,153
2016-11-07,153
2016-11-08,153
2016-11-09,153
2016-11-10,153
2016-11-11,153
2016-11-12,153
2016-11-13,153
2016-11-14,153
2016-11-15,153
2016-12-07,165
2016-12-08,165
2016-12-09,165
2016-12-10,165
2016-12-11,165
2016-12-12,170
2016-12-13,170
2016-12-14,170
2016-12-15,170
2016-12-16,170
2016-12-17,170
2016-12-18,170
2016-12-19,170
2016-12-20,170
2016-12-21,173
2016-12-22,173
2016-12-23,173
2016-12-24,173
2016-12-25,173
2016-12-26,173
2016-12-27,173
2016-12-28,173
2016-12-29,171
2016-12-30,171
2016-12-31,171
2017-01-01,171
2017-01-02,171
2017-01-03,171
2017-01-04,171
2017-01-05,171
2017-01-06,171
2017-01-07,170
2017-01-08,170
2017-01-09,170
2017-01-10,170
2017-01-11,170
2017-01-12,170
2017-01-13,170
2017-01-14,170
2017-01-15,168
2017-01-16,168
2017-01-17,168
2017-01-18,168
2017-01-19,168
2017-01-20,168
2017-01-21,168
2017-01-22,170
2017-01-23,170
2017-01-27,170
2017-01-28,170
2017-01-29,170
2017-01-30,170
2017-01-31,174
2017-02-01,174
2017-02-02,174
2017-02-03,174
2017-02-04,174
2017-02-05,174
2017-02-06,174
2017-02-07,174
2017-02-08,173
2017-02-09,173
2017-02-10,173
2017-02-11,173
2017-02-12,173
2017-02-13,173
2017-02-14,173
2017-02-15,173
2017-02-16,168
2017-02-17,168
2017-02-18,168
2017-02-19,168
2017-02-20,168
2017-02-21,168
2017-02-22,168
2017-02-23,168
2017-02-24,168
2017-02-25,168
2017-02-26,166
2017-02-27,166
2017-02-28,166
2017-03-01,166
2017-03-02,166
2017-03-03,166
2017-03-04,166
2017-03-05,166
2017-03-06,166
2017-03-07,166
2017-03-08,166
2017-03-09,166
2017-03-10,166
2017-03-11,166
2017-03-12,166
2017-03-13,166
2017-03-14,166
2017-03-15,157
2017-03-16,157
2017-03-17,157
2017-03-18,157
2017-03-19,157
2017-03-20,157
2017-03-21,157
2017-03-22,157
2017-03-23,150
2017-03-24,150
2017-03-25,150
2017-03-26,150
2017-03-27,150
2017-03-28,150
2017-03-29,150
2017-03-30,150
2017-03-31,150
2017-04-01,154
2017-04-02,154
2017-04-03,154
2017-04-04,154
2017-04-05,154
2017-04-12,154
2017-04-13,154
2017-04-14,154
2017-04-15,154
2017-04-16,154
2017-04-17,154
2017-04-18,154
2017-04-19,152
2017-04-20,152
2017-04-21,152
2017-04-22,152
2017-04-23,152
2017-04-24,152
2017-04-25,152
2017-04-26,152
2017-04-27,152
2017-04-28,152
2017-04-29,156
2017-04-30,156
2017-05-01,156
2017-05-02,156
2017-05-03,156
2017-05-04,156
2017-05-05,156
2017-05-06,156
2017-05-07,156
2017-05-08,156
2017-05-09,154
2017-05-10,154
2017-05-11,154
2017-05-12,154
2017-05-13,154
2017-05-14,154
2017-05-15,154
2017-05-16,154
2017-05-17,152
2017-05-18,152
2017-05-19,152
2017-05-20,152
2017-05-21,152
2017-05-22,152
2017-05-23,152
2017-05-24,152
2017-05-25,152
2017-05-26,152
2017-05-27,151
2017-05-28,151
2017-05-29,151
2017-05-30,151
2017-05-31,151
2017-06-01,151
2017-06-02,151
2017-06-03,151
2017-06-04,151
2017-06-05,151
2017-06-06,155
2017-06-07,155
2017-06-08,155
2017-06-09,155
2017-06-10,155
2017-06-11,155
2017-06-12,155
2017-06-13,155
2017-06-14,155
2017-06-15,152
2017-06-16,152
2017-06-17,152
2017-06-18,152
2017-06-19,152
2017-06-20,152
2017-06-21,152
2017-06-22,152
2017-06-23,152
2017-06-24,155
2017-06-25,155
2017-06-26,155
2017-06-27,155
2017-06-28,155
2017-06-29,155
2017-06-30,155
2017-07-01,155
2017-07-02,154
2017-07-03,154
2017-07-04,154
2017-07-05,154
2017-07-06,154
2017-07-07,154
2017-07-08,154
2017-07-09,148
2017-07-13,148
2017-07-14,148
2017-07-15,148
2017-07-16,148
2017-07-17,146
2017-07-18,146
2017-07-19,146
2017-07-20,146
2017-07-21,146
2017-07-22,146
2017-07-23,146
2017-07-24,146
2017-07-25,146
2017-07-26,139
2017-07-27,139
2017-07-28,139
2017-07-29,139
2017-07-30,139
2017-07-31,139
2017-08-01,139
2017-08-02,139
2017-08-03,139
2017-08-04,143
2017-08-05,143
2017-08-06,143
2017-08-07,143
2017-08-08,143
2017-08-09,143
2017-08-10,143
2017-08-11,143
2017-08-12,148
2017-08-13,148
2017-08-14,148
2017-08-15,148
2017-08-16,148
2017-08-17,148
2017-08-18,148
2017-08-19,148
2017-08-20,148
2017-08-21,150
2017-08-22,150
2017-08-23,150
2017-08-24,150
2017-08-25,150
2017-08-26,150
2017-08-27,150
2017-08-28,150
2017-08-29,150
2017-08-30,149
2017-08-31,149
2017-09-01,149
2017-09-02,149
2017-09-03,149
2017-09-04,149
2017-09-05,149
2017-09-06,149
2017-09-07,144
2017-09-08,144
2017-09-09,144
2017-09-10,144
2017-09-11,136
2017-09-12,136
2017-09-13,136
2017-09-14,136
2017-09-15,136
2017-09-16,136
2017-09-17,133
2017-09-18,133
2017-09-19,133
2017-09-20,133
2017-09-21,133
2017-09-22,133
2017-09-23,133
2017-09-24,136
2017-09-25,136
2017-09-26,136
2017-09-27,136
2017-09-28,136
2017-09-29,136
2017-09-30,136
2017-10-01,136
2017-10-02,140
2017-10-03,140
2017-10-04,140
2017-10-05,140
2017-10-06,140
2017-10-07,140
2017-10-08,140
2017-10-09,140
2017-10-10,140
2017-10-11,142
2017-10-12,142
2017-10-13,142
2017-10-14,142
2017-10-15,142
2017-10-16,142
2017-10-17,142
2017-10-18,147
2017-10-19,147
2017-10-20,147
2017-10-21,147
2017-10-22,147
2017-10-23,147
2017-10-24,147
2017-10-25,149
2017-10-26,149
2017-10-27,149
2017-10-28,149
2017-10-29,149
2017-10-30,149
2017-10-31,149
2017-11-01,149
2017-11-02,145
2017-11-03,145
2017-11-04,145
2017-11-05,145
2017-11-06,145
2017-11-07,145
2017-11-08,145
2017-11-09,141
2017-11-10,141
2017-11-11,141
2017-11-12,141
2017-11-13,141
2017-11-14,141
2017-11-15,141
2017-11-16,137
2017-11-17,137
2017-11-18,137
2017-11-19,137
2017-11-20,137
2017-11-21,137
2017-11-22,137
2017-11-23,138
2017-11-24,138
2017-11-25,138
2017-11-26,138
2017-11-27,138
2017-11-28,138
2017-11-29,138
2017-11-30,138
2017-12-01,136
2017-12-02,136
2017-12-03,136
2017-12-04,136
2017-12-05,136
2017-12-06,136
2017-12-07,136
2017-12-08,136
2017-12-09,132
2017-12-10,132
2017-12-11,132
2017-12-12,132
2017-12-13,132
2017-12-14,132
2017-12-15,132
2017-12-16,132
2017-12-17,133
2017-12-18,133
2017-12-19,133
2017-12-20,133
2017-12-21,133
2017-12-22,133
2017-12-23,133
2017-12-24,138
2017-12-25,138
2017-12-26,138
2017-12-27,138
2017-12-28,138
2017-12-29,138
2017-12-30,139
2017-12-31,139
2018-01-01,139
2018-01-02,139
2018-01-03,137
2018-01-04,137
2018-01-05,133
2018-01-06,133
2018-01-07,133
2018-01-08,134
2018-01-09,134
2018-01-10,134
2018-01-11,133
2018-01-12,133
2018-01-13,133
2018-01-14,131
2018-01-15,131
2018-01-16,131
2018-01-17,131
2018-01-18,132
2018-01-19,132
2018-01-20,132
2018-01-21,132
2018-01-22,132
2018-01-23,132
2018-01-24,132
2018-01-25,132
2018-01-26,136
2018-01-27,136
2018-01-28,138
2018-01-29,138
2018-01-30,138
2018-01-31,141
2018-02-01,141
2018-02-02,137
2018-02-03,132
2018-02-04,132
2018-02-05,132
2018-02-06,134
2018-02-07,134
2018-02-08,134
2018-02-09,138
2018-02-10,138
2018-02-11,139
2018-02-12,139
2018-02-13,136
2018-02-14,136
2018-02-15,134
2018-02-16,134
2018-02-17,136
2018-02-18,136
2018-02-19,133
2018-02-20,133
2018-02-21,133
2018-02-22,128
2018-02-23,128
2018-02-24,130
2018-02-25,130
2018-02-26,132
2018-02-27,132
2018-02-28,132
2018-03-01,136
2018-03-02,136
2018-03-03,139
2018-03-04,139
2018-03-05,139
2018-03-06,138
2018-03-07,138
2018-03-08,138
2018-03-09,134
2018-03-10,134
2018-03-11,138
2018-03-12,138
2018-03-13,138
2018-03-14,138
2018-03-15,138
2018-03-16,138
2018-03-17,140
2018-03-18,140
2018-03-19,140
2018-03-20,143
2018-03-21,143
2018-03-22,143
2018-03-23,143
2018-03-24,143
2018-03-25,143
2018-03-26,143
2018-03-27,142
2018-03-28,142
2018-03-29,142
2018-03-30,141
2018-03-31,141
2018-04-01,141
2018-04-02,141
2018-04-03,141
2018-04-04,141
2018-04-05,143
2018-04-06,143
2018-04-07,143
2018-04-08,135
2018-04-09,135
2018-04-10,135
2018-04-11,129
2018-04-12,129
2018-04-13,129
2018-04-14,129
2018-04-15,129
2018-04-16,129
2018-04-17,134
2018-04-18,134
2018-04-19,134
2018-04-20,134
2018-04-21,132
2018-04-22,132
2018-04-23,132
2018-04-24,132
2018-04-25,128
2018-04-26,128
2018-04-27,128
2018-04-28,128
2018-04-29,127
2018-04-30,127
2018-05-01,127
2018-05-02,129
2018-05-03,129
2018-05-04,129
2018-05-05,129
2018-05-06,129
2018-05-07,129
2018-05-08,130
2018-05-09,130
2018-05-10,130
2018-05-11,133
2018-05-12,133
2018-05-13,133
2018-05-14,132
2018-05-15,132
2018-05-16,132
2018-05-17,132
2018-05-18,128
2018-05-19,128
2018-05-20,128
2018-05-21,132
2018-05-22,132
2018-05-23,132
2018-05-24,130
2018-05-25,130
2018-05-26,130
2018-05-27,130
2018-05-28,130
2018-05-29,129
2018-05-30,129
2018-05-31,129
2018-06-01,134
2018-06-02,134
2018-06-03,139
2018-06-04,139
2018-06-05,139
2018-06-06,134
2018-06-07,134
2018-06-08,134
2018-06-09,137
2018-06-10,137
2018-06-11,136
2018-06-12,136
2018-06-13,130
2018-06-14,130
2018-06-15,130
2018-06-16,127
2018-06-17,127
2018-06-18,125
2018-06-19,125
2018-06-20,125
2018-06-21,124
2018-06-22,124
2018-06-23,124
2018-06-24,126
2018-06-25,126
2018-06-26,126
2018-06-27,130
2018-06-28,130
2018-06-29,130
2018-06-30,135
2018-07-01,135
2018-07-02,135
2018-07-03,141
2018-07-04,141
2018-07-05,141
2018-07-06,143
2018-07-07,143
2018-07-08,143
2018-07-09,142
2018-07-10,142
2018-07-11,147
2018-07-12,147
2018-07-13,147
2018-07-14,149
2018-07-15,149
2018-07-16,149
2018-07-17,141
2018-07-18,141
2018-07-19,141
2018-07-20,133
2018-07-21,133
2018-07-22,128
2018-07-23,128
2018-07-24,127
2018-07-25,127
2018-07-26,125
2018-07-27,125
2018-07-28,127
2018-07-29,127
2018-07-30,130
2018-07-31,130
2018-08-01,130
2018-08-02,129
2018-08-03,129
2018-08-04,128
2018-08-05,128
2018-08-06,128
2018-08-07,128
2018-08-08,129
2018-08-09,129
2018-08-10,129
2018-08-11,135
2018-08-12,135
2018-08-14,138
2018-08-16,136
2018-08-17,136
2018-08-18,136
2018-08-19,133
2018-08-20,133
2018-08-21,135
2018-08-22,135
2018-08-23,135
2018-08-24,138
2018-08-25,138
2018-08-26,138
2018-08-27,138
2018-08-28,138
2018-08-29,138
2018-08-30,138
2018-08-31,133
2018-09-01,133
2018-09-02,132
2018-09-03,132
2018-09-04,138
2018-09-05,138
2018-09-06,138
2018-09-07,140
2018-09-08,140
2018-09-09,141
2018-09-10,141
2018-09-11,141
2018-09-12,137
2018-09-13,137
2018-09-14,137
2018-09-15,137
2018-09-16,137
2018-09-17,142
2018-09-18,142
2018-09-19,140
2018-09-20,140
2018-09-21,140
2018-09-22,137
2018-09-23,137
2018-09-24,137
2018-09-25,137
2018-09-26,138
2018-09-27,138
2018-09-28,138
2018-09-29,141
2018-09-30,141
2018-10-01,136
2018-10-02,136
2018-10-03,132
2018-10-04,132
2018-10-05,132
2018-10-06,129
2018-10-07,129
2018-10-08,130
2018-10-09,130
2018-10-10,131
2018-10-11,131
2018-10-12,131
2018-10-13,127
2018-10-14,127
2018-10-15,127
2018-10-16,122
2018-10-17,122
2018-10-18,123
2018-10-19,123
2018-10-20,123
2018-10-21,128
2018-10-22,128
2018-10-23,131
2018-10-24,131
2018-10-25,133
2018-10-26,133
2018-10-27,138
2018-10-28,138
2018-10-29,140
2018-10-30,140
2018-10-31,134
2018-11-01,134
2018-11-03,135
2018-11-04,138
2018-11-05,136
2018-11-06,136
2018-11-07,136
2018-11-08,136
2018-11-09,130
2018-11-10,125
2018-11-11,125
2018-11-12,127
2018-11-13,127
2018-11-14,128
2018-11-15,128
2018-11-16,132
2018-11-17,132
2018-11-18,138
2018-11-19,138
2018-11-20,143
2018-11-21,143
2018-11-22,139
2018-11-23,139
2018-11-24,134
2018-11-25,134
2018-11-26,134
2018-11-27,131
2018-11-28,131
2018-11-29,135
2018-12-01,142
2018-12-02,143
2018-12-03,143
2018-12-04,146
2018-12-05,147
2018-12-07,139
2018-12-09,132
2018-12-10,125
2018-12-11,125
2018-12-12,118
2018-12-13,114
2018-12-14,114
2018-12-15,111
2018-12-16,108
2018-12-17,108
2018-12-18,105
2018-12-19,105
2018-12-20,106
2018-12-21,106
2018-12-22,108
2018-12-23,113
2018-12-24,113
2018-12-25,118
2018-12-26,118
2018-12-27,124
2018-12-28,124
2018-12-29,130
2018-12-30,130
2018-12-31,135
2019-01-01,135
2019-01-02,139
2019-01-03,139
2019-01-04,143
2019-01-05,141
2019-01-06,141
2019-01-08,141
2019-01-10,145
2019-01-11,142
2019-01-12,135
2019-01-13,128
2019-01-14,121
2019-01-15,114
2019-01-16,114
2019-01-17,109
2019-01-18,109
2019-01-19,108
2019-01-20,107
2019-01-21,107
2019-01-22,108
2019-01-23,113
2019-01-24,113
2019-01-25,114
2019-01-26,114
2019-01-27,119
2019-01-28,119
2019-01-29,122
2019-01-30,128
2019-01-31,128
2019-02-01,135
2019-02-02,135
2019-02-03,139
2019-02-04,139
2019-02-05,145
2019-02-06,145
2019-02-07,138
2019-02-08,133
2019-02-09,133
2019-02-10,126
2019-02-11,119
2019-02-12,119
2019-02-13,114
2019-02-14,114
2019-02-15,110
2019-02-16,110
2019-02-17,114
2019-02-18,114
2019-02-19,116
2019-02-20,116
2019-02-21,118
2019-02-22,118
2019-02-23,120
2019-02-24,120
2019-02-25,122
2019-02-26,122
2019-02-27,127
2019-02-28,127
2019-03-01,133
2019-03-02,131
2019-03-03,131
2019-03-04,134
2019-03-05,134
2019-03-06,139
2019-03-07,139
2019-03-08,142
2019-03-09,142
2019-03-10,138
2019-03-11,138
2019-03-12,131
2019-03-13,131
2019-03-14,125
2019-03-15,125
2019-03-16,123
2019-03-17,122
2019-03-18,122
2019-03-19,116
2019-03-20,118
2019-03-21,118
2019-03-22,121
2019-03-23,126
2019-03-24,126
2019-03-25,133
2019-03-26,133
2019-03-27,137
2019-03-28,137
2019-03-29,139
2019-03-30,139
2019-03-31,139
2019-04-01,139
2019-04-02,141
2019-04-03,141
2019-04-04,139
2019-04-05,139
2019-04-06,132
2019-04-07,132
2019-04-08,128
2019-04-09,128
2019-04-10,124
2019-04-11,122
2019-04-12,123
2019-04-13,130
2019-04-14,130
2019-04-15,137
2019-04-16,144
2019-04-17,144
2019-04-18,139
2019-04-19,139
2019-04-20,133
2019-04-21,133
2019-04-22,128
2019-04-23,128
2019-04-24,123
2019-04-25,117
2019-04-26,116
2019-04-27,116
2019-04-28,112
2019-04-29,112
2019-04-30,111
2019-05-01,111
2019-05-02,110
2019-05-03,108
2019-05-04,111
2019-05-05,111
2019-05-06,111
2019-05-07,111
2019-05-08,111
2019-05-09,111
2019-05-10,111
2019-05-11,111
2019-05-12,113
2019-05-13,113
2019-05-14,116
2019-05-15,116
2019-05-16,114
2019-05-17,114
2019-05-18,120
2019-05-19,120
2019-05-20,125
2019-05-21,125
2019-05-22,131
2019-05-23,131
2019-05-24,136
2019-05-25,136
2019-05-26,134
2019-05-27,136
2019-05-28,136
2019-05-29,137
2019-05-30,137
2019-05-31,138
2019-06-01,138
2019-06-02,141
2019-06-03,141
2019-06-04,139
2019-06-05,139
2019-06-06,138
2019-06-07,138
2019-06-08,136
2019-06-09,136
2019-06-10,136
2019-06-11,139
2019-06-12,139
2019-06-13,136
2019-06-14,136
2019-06-15,130
2019-06-16,130
2019-06-17,130
2019-06-18,128
2019-06-19,128
2019-06-20,126
2019-06-21,126
2019-06-22,127
2019-06-23,127
2019-06-24,126
2019-06-25,126
2019-06-26,130
2019-06-27,124
2019-06-28,124
2019-06-29,121
2019-06-30,124
2019-07-01,124
2019-07-02,126
2019-07-03,132
2019-07-04,132
2019-07-05,134
2019-07-06,134
2019-07-07,136
2019-07-08,136
2019-07-09,139
2019-07-10,139
2019-07-11,136
2019-07-12,129
2019-07-13,129
2019-07-14,134
2019-07-15,134
2019-07-16,134
2019-07-17,134
2019-07-18,134
2019-07-19,133
2019-07-20,133
2019-07-21,137
2019-07-22,137
2019-07-23,137
2019-07-24,137
2019-07-25,133
2019-07-26,133
2019-07-27,128
2019-07-28,128
2019-07-29,124
2019-07-30,128
2019-07-31,128
2019-08-01,128
2019-08-02,128
2019-08-03,131
2019-08-04,131
2019-08-05,137
2019-08-06,137
2019-08-07,136
2019-08-08,136
2019-08-09,132
2019-08-10,130
2019-08-11,130
2019-08-12,129
2019-08-13,129
2019-08-14,129
2019-08-15,134
2019-08-16,133
2019-08-17,133
2019-08-18,130
2019-08-19,129
