date_obj,Dark%20tuxedo%20shoes price
2017-03-20,1035538
2017-03-21,1035538
2017-03-22,1035538
2017-03-23,1035538
2017-03-24,1035538
2017-03-25,1035538
2017-03-26,1035538
2017-03-27,1035538
2017-03-28,1035538
2017-03-29,1035538
2017-03-30,1035538
2017-03-31,1035538
2017-04-01,1035538
2017-04-02,1035538
2017-04-03,1035538
2017-04-04,1035538
2017-04-12,1079906
2017-04-13,1079906
2017-04-14,1079906
2017-04-15,1079906
2017-04-16,1079906
2017-04-17,1079906
2017-04-18,1079906
2017-04-19,1079906
2017-04-20,1079906
2017-04-21,1079906
2017-04-22,1079906
2017-04-23,1079906
2017-04-24,1079906
2017-04-25,1079906
2017-04-26,1079906
2017-04-27,1079906
2017-04-28,1079906
2017-04-29,1079906
2017-04-30,1079906
2017-05-01,1079906
2017-05-02,1079906
2017-05-03,1079906
2017-05-04,1079906
2017-05-05,1079906
2017-05-06,1079906
2017-05-07,1079906
2017-05-08,1079906
2017-05-09,1079906
2017-05-10,1079906
2017-05-11,1079906
2017-05-12,1079906
2017-05-13,1122478
2017-05-14,1122478
2017-05-15,1122478
2017-05-16,1122478
2017-05-17,1122478
2017-05-18,1122478
2017-05-19,1122478
2017-05-20,1122478
2017-05-21,1122478
2017-05-22,1122478
2017-05-23,1122478
2017-05-24,1122478
2017-05-25,1122478
2017-05-26,1122478
2017-05-27,1122478
2017-05-28,1122478
2017-05-29,1122478
2017-05-30,1122478
2017-05-31,1122478
2017-06-01,1122478
2017-06-02,1122478
2017-06-03,1122478
2017-06-04,1122478
2017-06-05,1122478
2017-06-06,1122478
2017-06-07,1122478
2017-06-08,1122478
2017-06-09,1122478
2017-06-10,1122478
2017-06-11,1122478
2017-06-12,1122478
2017-06-13,1122478
2017-06-14,1122478
2017-06-15,1122478
2017-06-16,1122478
2017-06-17,1122478
2017-06-18,1122478
2017-06-19,1122478
2017-06-20,1122478
2017-06-21,1122478
2017-06-22,1122478
2017-06-23,1122478
2017-06-24,1122478
2017-06-25,1122478
2017-06-26,1122478
2017-06-27,1122478
2017-06-28,1098568
2017-06-29,1098568
2017-06-30,1098568
2017-07-01,1098568
2017-07-02,1098568
2017-07-03,1098568
2017-07-04,1098568
2017-07-05,1098568
2017-07-06,1098568
2017-07-07,1098568
2017-07-08,1098568
2017-07-13,1098568
2017-07-14,1098568
2017-07-15,1098568
2017-07-16,1098568
2017-07-17,1098568
2017-07-18,1098568
2017-07-19,1098568
2017-07-20,1098568
2017-07-21,1098568
2017-07-22,1098568
2017-07-23,1098568
2017-07-24,1098568
2017-07-25,1098568
2017-07-26,1098568
2017-07-27,1098568
2017-07-28,1098568
2017-07-29,1098568
2017-07-30,1098568
2017-07-31,1098568
2017-08-01,1098568
2017-08-02,1098568
2017-08-03,1098568
2017-08-04,1098568
2017-08-05,1098568
2017-08-06,1098568
2017-08-09,1121298
2017-08-10,1121298
2017-08-11,1121298
2017-08-12,1121298
2017-08-13,1121298
2017-08-14,1121298
2017-08-15,1121298
2017-08-16,1121298
2017-08-17,1121298
2017-08-18,1121298
2017-08-19,1121298
2017-08-20,1121298
2017-08-21,1121298
2017-08-22,1121298
2017-08-23,1121298
2017-08-24,1121298
2017-08-25,1121298
2017-08-26,1121298
2017-08-27,1121298
2017-08-28,1121298
2017-08-29,1121298
2017-08-30,1121298
2017-08-31,1121298
2017-09-01,1121298
2017-09-03,1121298
2017-09-04,1121298
2017-09-05,1121298
2017-09-06,1121298
2017-09-07,1121298
2017-09-08,1121298
2017-09-09,1121298
2017-09-10,1088706
2017-09-11,1088706
2017-09-12,1088706
2017-09-13,1088706
2017-09-14,1088706
2017-09-15,1088706
2017-09-16,1088706
2017-09-17,1088706
2017-09-18,1088706
2017-09-19,1088706
2017-09-20,1088706
2017-09-21,1088706
2017-09-22,1088706
2017-09-23,1088706
2017-09-24,1088706
2017-09-25,1088706
2017-09-26,1088706
2017-09-27,1088706
2017-09-28,1088706
2017-09-29,1088706
2017-09-30,1088706
2017-10-01,1088706
2017-10-02,1088706
2017-10-03,1088706
2017-10-04,1088706
2017-10-05,1088706
2017-10-06,1088706
2017-10-07,1088706
2017-10-08,1088706
2017-10-09,1088706
2017-10-10,1088706
2017-10-11,1088706
2017-10-12,1088706
2017-10-13,1088706
2017-10-14,1088706
2017-10-15,1088706
2017-10-16,1088706
2017-10-17,1043960
2017-10-18,1043960
2017-10-19,1043960
2017-10-20,1043960
2017-10-21,1043960
2017-10-22,1043960
2017-10-23,1043960
2017-10-24,1043960
2017-10-25,1043960
2017-10-26,1043960
2017-10-27,1043960
2017-10-28,1043960
2017-10-29,1043960
2017-10-30,1043960
2017-10-31,1043960
2017-11-01,1043960
2017-11-02,1043960
2017-11-03,1043960
2017-11-04,1043960
2017-11-05,1043960
2017-11-06,1043960
2017-11-07,1043960
2017-11-08,1043960
2017-11-09,1043960
2017-11-10,1043960
2017-11-11,1043960
2017-11-12,1043960
2017-11-13,1043960
2017-11-14,1043960
2017-11-15,1043960
2017-11-16,1043960
2017-11-17,1043960
2017-11-18,1043960
2017-11-19,1006624
2017-11-20,1006624
2017-11-21,1006624
2017-11-22,1006624
2017-11-23,1006624
2017-11-24,1006624
2017-11-25,1006624
2017-11-26,1006624
2017-11-27,1006624
2017-11-28,1006624
2017-11-29,1006624
2017-11-30,1006624
2017-12-01,1006624
2017-12-02,1006624
2017-12-03,1006624
2017-12-04,1006624
2017-12-05,1006624
2017-12-06,1006624
2017-12-07,1006624
2017-12-08,1006624
2017-12-09,1006624
2017-12-10,1006624
2017-12-11,1006624
2017-12-12,1006624
2017-12-13,1006624
2017-12-14,1006624
2017-12-15,1006624
2017-12-16,1006624
2017-12-17,1006624
2017-12-18,1006624
2017-12-19,1006624
2017-12-20,1006624
2017-12-21,1006624
2017-12-22,969393
2017-12-23,969393
2017-12-24,969393
2017-12-25,969393
2017-12-26,969393
2017-12-27,969393
2017-12-28,969393
2017-12-29,969393
2017-12-30,969393
2017-12-31,969393
2018-01-01,969393
2018-01-02,969393
2018-01-03,969393
2018-01-04,969393
2018-01-05,969393
2018-01-06,969393
2018-01-07,969393
2018-01-08,969393
2018-01-09,969393
2018-01-10,969393
2018-01-11,969393
2018-01-12,969393
2018-01-13,969393
2018-01-14,969393
2018-01-15,969393
2018-01-16,969393
2018-01-17,969393
2018-01-18,969393
2018-01-19,969393
2018-01-20,969393
2018-01-21,946638
2018-01-22,946638
2018-01-23,946638
2018-01-25,946638
2018-01-26,946638
2018-01-27,946638
2018-01-28,946638
2018-01-29,946638
2018-01-30,899848
2018-01-31,899848
2018-02-01,899848
2018-02-02,899848
2018-02-03,899848
2018-02-04,899848
2018-02-05,899848
2018-02-06,899848
2018-02-07,899848
2018-02-08,899848
2018-02-09,856502
2018-02-10,856502
2018-02-11,856502
2018-02-12,856502
2018-02-13,856502
2018-02-14,856502
2018-02-15,856502
2018-02-16,856502
2018-02-17,856502
2018-02-18,814613
2018-02-19,814613
2018-02-20,814613
2018-02-21,814613
2018-02-22,814613
2018-02-23,814613
2018-02-24,814613
2018-02-25,814613
2018-02-26,814613
2018-02-27,775338
2018-02-28,775338
2018-03-01,775338
2018-03-02,775338
2018-03-03,775338
2018-03-04,775338
2018-03-05,775338
2018-03-06,775338
2018-03-07,775338
2018-03-08,775338
2018-03-09,737294
2018-03-10,737294
2018-03-11,737294
2018-03-12,737294
2018-03-13,737294
2018-03-14,737294
2018-03-15,737294
2018-03-16,737294
2018-03-17,737294
2018-03-18,737294
2018-03-19,737294
2018-03-20,700913
2018-03-21,700913
2018-03-23,700913
2018-03-24,700913
2018-03-25,700913
2018-03-26,700913
2018-03-27,700913
2018-03-28,700913
2018-03-29,666551
2018-03-30,666551
2018-03-31,666551
2018-04-01,666551
2018-04-02,666551
2018-04-03,666551
2018-04-04,666551
2018-04-05,666551
2018-04-06,666551
2018-04-07,666551
2018-04-08,666551
2018-04-09,666551
2018-04-10,640333
2018-04-11,640333
2018-04-12,640333
2018-04-13,640333
2018-04-14,640333
2018-04-15,640333
2018-04-16,640333
2018-04-17,640333
2018-04-18,640333
2018-04-19,640333
2018-04-20,640333
2018-04-21,640333
2018-04-22,637085
2018-04-23,637085
2018-04-24,637085
2018-04-25,637085
2018-04-26,637085
2018-04-27,637085
2018-04-28,637085
2018-04-29,637085
2018-04-30,637085
2018-05-01,637085
2018-05-03,635126
2018-05-04,635126
2018-05-05,635126
2018-05-07,635126
2018-05-08,635126
2018-05-09,635126
2018-05-10,635126
2018-05-11,635126
2018-05-12,635126
2018-05-13,635126
2018-05-14,639052
2018-05-15,639052
2018-05-16,639052
2018-05-17,639052
2018-05-18,639052
2018-05-19,639052
2018-05-20,639052
2018-05-21,639052
2018-05-22,639052
2018-05-23,639052
2018-05-24,665939
2018-05-25,665939
2018-05-26,665939
2018-05-27,665939
2018-05-28,665939
2018-05-29,665939
2018-05-30,665939
2018-05-31,665939
2018-06-01,665939
2018-06-02,665939
2018-06-03,665939
2018-06-04,692739
2018-06-05,692739
2018-06-06,692739
2018-06-07,692739
2018-06-08,692739
2018-06-09,692739
2018-06-10,692739
2018-06-11,692739
2018-06-12,692739
2018-06-13,695037
2018-06-14,695037
2018-06-15,695037
2018-06-16,695037
2018-06-17,695037
2018-06-18,695037
2018-06-19,695037
2018-06-20,695037
2018-06-21,695037
2018-06-22,695037
2018-06-23,707696
2018-06-24,707696
2018-06-25,707696
2018-06-26,707696
2018-06-27,707696
2018-06-28,707696
2018-06-29,707696
2018-06-30,707696
2018-07-01,707696
2018-07-02,707696
2018-07-03,703186
2018-07-04,703186
2018-07-05,703186
2018-07-06,703186
2018-07-07,703186
2018-07-08,703186
2018-07-09,703186
2018-07-10,703186
2018-07-11,703186
2018-07-12,703186
2018-07-13,703186
2018-07-14,703186
2018-07-15,703186
2018-07-16,703186
2018-07-17,703186
2018-07-18,703186
2018-07-19,703186
2018-07-20,703186
2018-07-21,691900
2018-07-22,691900
2018-07-23,691900
2018-07-24,691900
2018-07-25,691900
2018-07-26,691900
2018-07-27,691900
2018-07-28,691900
2018-07-29,691900
2018-07-30,698027
2018-07-31,698027
2018-08-01,698027
2018-08-02,698027
2018-08-03,698027
2018-08-04,698027
2018-08-05,698027
2018-08-06,698027
2018-08-07,722044
2018-08-08,722044
2018-08-09,722044
2018-08-10,722044
2018-08-11,722044
2018-08-12,722044
2018-08-14,722044
2018-08-16,721185
2018-08-17,721185
2018-08-18,721185
2018-08-19,721185
2018-08-20,721185
2018-08-21,721185
2018-08-22,721185
2018-08-23,721185
2018-08-24,721185
2018-08-25,698214
2018-08-26,698214
2018-08-27,698214
2018-08-28,698214
2018-08-29,698214
2018-08-30,698214
2018-08-31,698214
2018-09-01,698214
2018-09-02,698214
2018-09-03,681888
2018-09-04,681888
2018-09-05,681888
2018-09-06,681888
2018-09-07,681888
2018-09-08,681888
2018-09-09,681888
2018-09-10,681888
2018-09-11,681888
2018-09-12,681888
2018-09-13,681888
2018-09-14,689842
2018-09-15,689842
2018-09-16,689842
2018-09-17,689842
2018-09-18,689842
2018-09-19,689842
2018-09-20,689842
2018-09-21,689842
2018-09-22,689842
2018-09-23,689842
2018-09-24,676364
2018-09-25,676364
2018-09-26,676364
2018-09-27,676364
2018-09-28,676364
2018-09-29,676364
2018-09-30,676364
2018-10-01,676364
2018-10-02,676364
2018-10-03,676364
2018-10-04,681094
2018-10-05,681094
2018-10-06,681094
2018-10-07,681094
2018-10-08,681094
2018-10-09,681094
2018-10-10,681094
2018-10-11,697788
2018-10-12,697788
2018-10-13,697788
2018-10-14,697788
2018-10-15,697788
2018-10-16,697788
2018-10-17,697788
2018-10-18,726577
2018-10-19,726577
2018-10-20,726577
2018-10-21,726577
2018-10-22,726577
2018-10-23,726577
2018-10-24,726577
2018-10-25,726577
2018-10-26,760607
2018-10-27,760607
2018-10-28,760607
2018-10-29,760607
2018-10-30,760607
2018-10-31,760607
2018-11-01,760607
2018-11-03,760607
2018-11-04,793197
2018-11-05,793197
2018-11-06,793197
2018-11-07,793197
2018-11-08,793197
2018-11-09,793197
2018-11-10,829754
2018-11-11,829754
2018-11-12,829754
2018-11-13,829754
2018-11-14,829754
2018-11-15,829754
2018-11-16,868963
2018-11-17,868963
2018-11-18,868963
2018-11-19,868963
2018-11-20,868963
2018-11-21,868963
2018-11-22,909444
2018-11-23,909444
2018-11-24,909444
2018-11-25,909444
2018-11-26,909444
2018-11-27,952115
2018-11-28,952115
2018-11-29,952115
2018-12-01,952115
2018-12-02,996339
2018-12-03,996339
2018-12-04,996339
2018-12-05,996339
2018-12-07,996339
2018-12-09,1042575
2018-12-10,1042575
2018-12-11,1042575
2018-12-12,1042575
2018-12-13,1042575
2018-12-14,1090667
2018-12-15,1090667
2018-12-16,1090667
2018-12-17,1090667
2018-12-18,1090667
2018-12-19,1090667
2018-12-20,1118221
2018-12-21,1118221
2018-12-22,1118221
2018-12-23,1118221
2018-12-24,1118221
2018-12-25,1118221
2018-12-26,1118221
2018-12-27,1116816
2018-12-28,1116816
2018-12-29,1116816
2018-12-30,1116816
2018-12-31,1116816
2019-01-01,1116816
2019-01-02,1116816
2019-01-03,1071049
2019-01-04,1071049
2019-01-05,1071049
2019-01-06,1071049
2019-01-08,1071049
2019-01-10,1020098
2019-01-11,1020098
2019-01-12,1020098
2019-01-13,1020098
2019-01-14,1020098
2019-01-15,1020098
2019-01-16,1020098
2019-01-17,973655
2019-01-18,973655
2019-01-19,973655
2019-01-20,973655
2019-01-21,973655
2019-01-22,973655
2019-01-23,933649
2019-01-24,933649
2019-01-25,933649
2019-01-26,933649
2019-01-27,933649
2019-01-28,933649
2019-01-29,933649
2019-01-30,894119
2019-01-31,894119
2019-02-01,894119
2019-02-02,894119
2019-02-03,894119
2019-02-04,894119
2019-02-05,894119
2019-02-06,864504
2019-02-07,864504
2019-02-08,864504
2019-02-09,864504
2019-02-10,864504
2019-02-11,864504
2019-02-12,864504
2019-02-13,826320
2019-02-14,826320
2019-02-15,826320
2019-02-16,826320
2019-02-17,826320
2019-02-18,826320
2019-02-19,826320
2019-02-20,826320
2019-02-21,785004
2019-02-22,785004
2019-02-23,785004
2019-02-24,785004
2019-02-25,785004
2019-02-26,785004
2019-02-27,773290
2019-02-28,773290
2019-03-01,773290
2019-03-02,773290
2019-03-03,773290
2019-03-04,773290
2019-03-05,768538
2019-03-06,768538
2019-03-07,768538
2019-03-08,768538
2019-03-09,768538
2019-03-10,768538
2019-03-11,772536
2019-03-12,772536
2019-03-13,772536
2019-03-14,772536
2019-03-15,772536
2019-03-16,772536
2019-03-17,762376
2019-03-18,762376
2019-03-19,762376
2019-03-20,762376
2019-03-21,762376
2019-03-22,762376
2019-03-23,762376
2019-03-24,753803
2019-03-25,753803
2019-03-26,753803
2019-03-27,753803
2019-03-28,753803
2019-03-29,753803
2019-03-30,753803
2019-03-31,753803
2019-04-01,749969
2019-04-02,749969
2019-04-03,749969
2019-04-04,749969
2019-04-05,749969
2019-04-06,749969
2019-04-07,749969
2019-04-08,727716
2019-04-09,727716
2019-04-10,727716
2019-04-11,727716
2019-04-12,727716
2019-04-13,727716
2019-04-14,727716
2019-04-15,714003
2019-04-16,714003
2019-04-17,714003
2019-04-18,714003
2019-04-19,714003
2019-04-20,714003
2019-04-21,714003
2019-04-22,687438
2019-04-23,687438
2019-04-24,687438
2019-04-25,687438
2019-04-26,687438
2019-04-27,687438
2019-04-28,687438
2019-04-29,659383
2019-04-30,659383
2019-05-01,659383
2019-05-02,659383
2019-05-03,659383
2019-05-04,659383
2019-05-05,629655
2019-05-06,629655
2019-05-07,629655
2019-05-08,629655
2019-05-09,629655
2019-05-10,629655
2019-05-11,598726
2019-05-12,598726
2019-05-13,598726
2019-05-14,598726
2019-05-15,598726
2019-05-16,598726
2019-05-17,598726
2019-05-18,584031
2019-05-19,584031
2019-05-20,584031
2019-05-21,584031
2019-05-22,584031
2019-05-23,584031
2019-05-24,584031
2019-05-25,600626
2019-05-26,600626
2019-05-27,600626
2019-05-28,600626
2019-05-29,600626
2019-05-30,600626
2019-05-31,600626
2019-06-01,600626
2019-06-02,600626
2019-06-03,611021
2019-06-04,611021
2019-06-05,611021
2019-06-06,611021
2019-06-07,611021
2019-06-08,611021
2019-06-09,620886
2019-06-10,620886
2019-06-11,620886
2019-06-12,620886
2019-06-13,620886
2019-06-14,620886
2019-06-15,620886
2019-06-16,623204
2019-06-17,623204
2019-06-18,623204
2019-06-19,623204
2019-06-20,623204
2019-06-21,623204
2019-06-22,623204
2019-06-23,599115
2019-06-24,599115
2019-06-25,599115
2019-06-26,599115
2019-06-27,599115
2019-06-28,599115
2019-06-29,599115
2019-06-30,571487
2019-07-01,571487
2019-07-02,571487
2019-07-03,571487
2019-07-04,571487
2019-07-05,571487
2019-07-06,571487
2019-07-07,543570
2019-07-08,543570
2019-07-09,543570
2019-07-10,543570
2019-07-11,543570
2019-07-12,543570
2019-07-13,543570
2019-07-14,534927
2019-07-15,534927
2019-07-16,534927
2019-07-17,534927
2019-07-18,534927
2019-07-19,534927
2019-07-20,540162
2019-07-21,540162
2019-07-22,540162
2019-07-23,540162
2019-07-24,540162
2019-07-25,540162
2019-07-26,540162
2019-07-27,545073
2019-07-28,545073
2019-07-29,545073
2019-07-30,545073
2019-07-31,545073
2019-08-01,545073
2019-08-02,545073
2019-08-03,536045
2019-08-04,536045
2019-08-05,536045
2019-08-06,536045
2019-08-07,536045
2019-08-08,536045
2019-08-09,536045
2019-08-10,559406
2019-08-11,559406
2019-08-12,559406
2019-08-13,559406
2019-08-14,559406
2019-08-15,559406
2019-08-16,559406
2019-08-17,577306
2019-08-18,577306
2019-08-19,577306
2019-08-20,577306
2019-08-21,577306
2019-08-22,603697
2019-08-23,603697
2019-08-24,603697
2019-08-24,603697
2019-08-25,603697
2019-08-25,603697
2019-08-26,603697
2019-08-27,603697
2019-08-27,603697
2019-08-28,603697
2019-08-29,603697
2019-08-30,630189
2019-08-31,630189
2019-09-01,630189
2019-09-02,630189
2019-09-03,630189
2019-09-04,630189
2019-09-05,630189
2019-09-06,630189
2019-09-07,636741
2019-09-08,636741
2019-09-09,636741
2019-09-10,636741
2019-09-11,636741
2019-09-12,636741
2019-09-13,636741
2019-09-14,636741
2019-09-15,624158
2019-09-16,624158
2019-09-17,624158
2019-09-18,624158
2019-09-19,624158
2019-09-20,624158
2019-09-21,624158
2019-09-22,624158
2019-09-23,609573
2019-09-24,609573
2019-09-25,609573
2019-09-26,609573
2019-09-27,609573
2019-09-28,609573
2019-09-29,609573
2019-09-30,609573
2019-10-01,614933
2019-10-02,614933
2019-10-03,614933
2019-10-04,614933
2019-10-05,614933
2019-10-06,614933
2019-10-07,614933
2019-10-08,614933
2019-10-09,623494
2019-10-10,623494
2019-10-11,623494
2019-10-12,623494
2019-10-13,623494
2019-10-14,623494
2019-10-15,623494
2019-10-16,623494
2019-10-17,630170
2019-10-18,630170
2019-10-19,630170
2019-10-20,630170
2019-10-21,630170
2019-10-22,630170
2019-10-23,630170
2019-10-24,630170
2019-10-25,635234
2019-10-26,635234
2019-10-27,635234
2019-10-28,635234
2019-10-29,635234
2019-10-30,635234
2019-10-31,635234
2019-11-01,650541
2019-11-02,650541
2019-11-03,650541
2019-11-04,650541
2019-11-05,650541
2019-11-06,650541
2019-11-07,650541
2019-11-08,650541
2019-11-09,666139
2019-11-10,666139
2019-11-11,666139
2019-11-12,666139
2019-11-13,666139
2019-11-14,666139
2019-11-15,666139
2019-11-16,666139
2019-11-17,666139
2019-11-18,661820
2019-11-19,661820
2019-11-20,661820
2019-11-21,661820
2019-11-22,661820
2019-11-23,661820
2019-11-24,661820
2019-11-25,661820
2019-11-26,658716
2019-11-27,658716
2019-11-28,658716
2019-11-29,658716
2019-11-30,658716
2019-12-01,658716
2019-12-02,658716
2019-12-03,658716
2019-12-04,658716
2019-12-05,658716
2019-12-06,658716
2019-12-07,659872
2019-12-08,659872
2019-12-09,659872
2019-12-10,659872
2019-12-11,659872
2019-12-12,659872
2019-12-13,659872
2019-12-14,659872
2019-12-15,659872
2019-12-16,675685
2019-12-17,675685
2019-12-18,675685
2019-12-19,675685
2019-12-20,675685
2019-12-21,675685
2019-12-22,675685
2019-12-23,675685
2019-12-24,673143
2019-12-25,673143
2019-12-26,673143
2019-12-27,673143
2019-12-28,673143
2019-12-29,673143
2019-12-30,673143
2019-12-31,673143
2020-01-01,688133
2020-01-02,688133
2020-01-03,688133
2020-01-04,688133
2020-01-05,688133
2020-01-06,688133
2020-01-07,688133
2020-01-08,688133
2020-01-09,688133
2020-01-10,713942
2020-01-11,713942
2020-01-12,713942
2020-01-13,713942
2020-01-14,713942
2020-01-15,713942
2020-01-16,713942
2020-01-17,725761
2020-01-18,725761
2020-01-19,725761
2020-01-20,725761
2020-01-21,725761
2020-01-22,725761
2020-01-23,725761
2020-01-24,725761
2020-01-25,695477
2020-01-26,695477
2020-01-27,695477
2020-01-28,695477
2020-01-29,695477
2020-01-30,695477
2020-01-31,695477
2020-02-01,662414
2020-02-02,662414
2020-02-03,662414
2020-02-04,662414
2020-02-05,662414
2020-02-06,662414
2020-02-07,662414
2020-02-08,662414
2020-02-09,631346
2020-02-10,631346
2020-02-11,631346
2020-02-12,631346
2020-02-13,631346
2020-02-14,631346
2020-02-15,631346
2020-02-16,631346
2020-02-17,599893
2020-02-18,599893
2020-02-19,599893
2020-02-20,599893
2020-02-21,599893
2020-02-22,599893
2020-02-23,571233
2020-02-24,571233
2020-02-25,571233
2020-02-26,571233
2020-02-27,571233
2020-02-28,571233
2020-02-29,571233
2020-03-01,542894
2020-03-02,542894
2020-03-03,542894
2020-03-04,542894
2020-03-05,542894
2020-03-06,542894
2020-03-07,517555
2020-03-08,517555
2020-03-09,517555
2020-03-10,517555
2020-03-11,517555
2020-03-12,517555
2020-03-13,493296
2020-03-14,493296
2020-03-15,493296
2020-03-16,493296
2020-03-17,493296
2020-03-18,474281
2020-03-19,474281
2020-03-20,474281
2020-03-21,474281
2020-03-22,474281
2020-03-23,464586
2020-03-24,464586
2020-03-25,464586
2020-03-26,464586
2020-03-27,464586
2020-03-28,447954
2020-03-29,447954
2020-03-30,447954
2020-03-31,447954
2020-04-01,447954
2020-04-02,447954
2020-04-03,432023
2020-04-04,432023
2020-04-05,432023
2020-04-06,432023
2020-04-07,432023
2020-04-08,426287
2020-04-09,426287
2020-04-10,426287
2020-04-11,426287
2020-04-12,426287
2020-04-13,426287
2020-04-14,426287
2020-04-15,423550
2020-04-16,423550
2020-04-17,423550
2020-04-18,423550
2020-04-19,423550
2020-04-20,422432
2020-04-21,422432
2020-04-22,422432
2020-04-23,422432
2020-04-24,422432
2020-04-25,419160
2020-04-26,419160
2020-04-27,419160
2020-04-28,419160
2020-04-29,419160
2020-04-30,417823
2020-05-01,417823
2020-05-02,417823
2020-05-03,417823
