date_obj,Black%20platebody%20(h4) price
2019-12-20,4091
2019-12-21,4091
2019-12-22,4091
2019-12-23,4091
2019-12-24,4091
2019-12-25,3892
2019-12-26,3892
2019-12-27,3892
2019-12-28,3892
2019-12-29,3713
2019-12-30,3713
2019-12-31,3713
2020-01-01,3713
2020-01-02,3676
2020-01-03,3676
2020-01-04,3676
2020-01-05,3676
2020-01-06,3676
2020-01-07,3676
2020-01-08,3794
2020-01-09,3794
2020-01-10,3794
2020-01-11,3794
2020-01-12,3794
2020-01-13,3794
2020-01-14,3785
2020-01-15,3785
2020-01-16,3785
2020-01-17,3785
2020-01-18,3785
2020-01-19,3706
2020-01-20,3706
2020-01-21,3706
2020-01-22,3706
2020-01-23,3706
2020-01-24,3762
2020-01-25,3762
2020-01-26,3762
2020-01-27,3762
2020-01-28,3762
2020-01-29,3611
2020-01-30,3611
2020-01-31,3611
2020-02-01,3611
2020-02-02,3611
2020-02-03,3450
2020-02-04,3450
2020-02-05,3450
2020-02-06,3450
2020-02-07,3450
2020-02-08,3441
2020-02-09,3441
2020-02-10,3441
2020-02-11,3441
2020-02-12,3304
2020-02-13,3304
2020-02-14,3304
2020-02-15,3304
2020-02-16,3304
2020-02-17,3304
2020-02-18,3253
2020-02-19,3253
2020-02-20,3253
2020-02-21,3253
2020-02-22,3253
2020-02-23,3213
2020-02-24,3213
2020-02-25,3213
2020-02-26,3213
2020-02-27,3093
2020-02-28,3093
2020-02-29,3093
2020-03-01,3093
2020-03-02,3093
2020-03-03,3047
2020-03-04,3047
2020-03-05,3047
2020-03-06,3047
2020-03-07,3047
2020-03-08,2970
2020-03-09,2970
2020-03-10,2970
2020-03-11,2970
2020-03-12,2970
2020-03-13,2918
2020-03-14,2918
2020-03-15,2918
2020-03-16,2918
2020-03-17,2918
2020-03-18,2807
2020-03-19,2807
2020-03-20,2807
2020-03-21,2807
2020-03-22,2831
2020-03-23,2831
2020-03-24,2831
2020-03-25,2831
2020-03-26,2757
2020-03-27,2757
2020-03-28,2757
2020-03-29,2643
2020-03-30,2643
2020-03-31,2643
2020-04-01,2643
2020-04-02,2555
2020-04-03,2555
2020-04-04,2555
2020-04-05,2555
2020-04-06,2559
2020-04-07,2559
2020-04-08,2559
2020-04-09,2559
2020-04-10,2559
2020-04-11,2487
2020-04-12,2487
2020-04-13,2487
2020-04-14,2487
2020-04-15,2396
2020-04-16,2396
2020-04-17,2396
2020-04-18,2396
2020-04-19,2420
2020-04-20,2420
2020-04-21,2420
2020-04-22,2420
2020-04-23,2349
2020-04-24,2349
2020-04-25,2349
2020-04-26,2349
2020-04-27,2345
2020-04-28,2345
2020-04-29,2345
2020-04-30,2345
2020-05-01,2345
2020-05-02,2340
2020-05-03,2340
2020-05-04,2340
2020-05-05,2340
2020-05-06,2272
2020-05-07,2272
2020-05-08,2272
2020-05-09,2272
2020-05-10,2245
2020-05-11,2245
2020-05-12,2245
2020-05-13,2245
