date_obj,Monkey%20nuts price
2015-08-19,497
2015-08-20,516
2015-08-21,516
2015-08-22,516
2015-08-23,516
2015-08-24,516
2015-08-25,516
2015-08-26,516
2015-08-27,516
2015-08-28,516
2015-08-29,516
2015-08-30,516
2015-08-31,536
2015-09-01,536
2015-09-02,536
2015-09-03,536
2015-09-04,536
2015-09-05,536
2015-09-06,536
2015-09-07,536
2015-09-08,536
2015-09-09,536
2015-09-10,536
2015-09-11,536
2015-09-12,552
2015-09-13,552
2015-09-14,552
2015-09-15,552
2015-09-16,552
2015-09-17,552
2015-09-18,552
2015-09-19,552
2015-09-20,552
2015-09-21,552
2015-09-22,552
2015-09-23,566
2015-09-24,566
2015-09-25,566
2015-09-27,566
2015-09-28,566
2015-09-29,566
2015-09-30,566
2015-10-05,566
2015-10-06,582
2015-10-07,582
2015-10-08,582
2015-10-09,582
2015-10-10,582
2015-10-11,582
2015-10-12,582
2015-10-13,582
2015-10-14,582
2015-10-15,582
2015-10-16,582
2015-10-17,582
2015-10-18,581
2015-10-19,581
2015-10-20,581
2015-10-22,581
2015-10-23,581
2015-10-24,581
2015-10-25,581
2015-10-26,581
2015-10-27,581
2015-10-29,581
2015-10-30,592
2015-10-31,592
2015-11-01,592
2015-11-02,592
2015-11-03,592
2015-11-04,592
2015-11-05,592
2015-11-06,592
2015-11-07,592
2015-11-08,592
2015-11-09,592
2015-11-10,592
2015-11-11,592
2015-11-12,592
2015-11-13,592
2015-11-14,589
2015-11-15,589
2015-11-16,589
2015-11-17,589
2015-11-18,589
2015-11-19,589
2015-11-20,589
2015-11-21,589
2015-11-22,589
2015-11-23,589
2015-11-24,589
2015-11-25,589
2015-11-26,589
2015-11-27,589
2015-11-28,599
2015-11-29,599
2015-11-30,599
2015-12-01,599
2015-12-02,599
2015-12-03,599
2015-12-04,599
2015-12-05,599
2015-12-06,599
2015-12-07,599
2015-12-08,599
2015-12-09,583
2015-12-10,583
2015-12-11,583
2015-12-12,583
2015-12-13,583
2015-12-14,583
2015-12-15,583
2015-12-16,583
2015-12-17,583
2015-12-18,583
2015-12-19,583
2015-12-20,585
2015-12-21,585
2015-12-22,585
2015-12-23,585
2015-12-24,585
2015-12-25,585
2015-12-26,585
2015-12-27,585
2015-12-28,585
2015-12-29,603
2015-12-30,603
2015-12-31,603
2016-01-01,603
2016-01-02,603
2016-01-03,603
2016-01-04,603
2016-01-05,603
2016-01-06,603
2016-01-07,583
2016-01-08,583
2016-01-09,583
2016-01-10,583
2016-01-11,583
2016-01-12,583
2016-01-13,583
2016-01-14,583
2016-01-15,583
2016-01-16,595
2016-01-17,595
2016-01-18,595
2016-01-19,595
2016-01-20,595
2016-01-21,595
2016-01-22,595
2016-01-23,595
2016-01-24,595
2016-01-25,597
2016-01-26,597
2016-01-27,597
2016-01-28,597
2016-01-29,597
2016-01-30,597
2016-01-31,597
2016-02-01,597
2016-02-02,597
2016-02-03,597
2016-02-04,615
2016-02-05,615
2016-02-06,615
2016-02-07,615
2016-02-08,615
2016-02-09,615
2016-02-10,615
2016-02-11,615
2016-02-12,615
2016-02-13,632
2016-02-14,632
2016-02-15,632
2016-02-16,632
2016-02-17,632
2016-02-18,632
2016-02-19,632
2016-02-20,632
2016-02-21,632
2016-02-22,632
2016-02-23,647
2016-02-24,647
2016-02-25,647
2016-02-26,647
2016-02-27,647
2016-02-28,647
2016-02-29,647
2016-03-01,647
2016-03-02,647
2016-03-03,662
2016-03-04,662
2016-03-05,662
2016-03-06,662
2016-03-07,662
2016-03-08,662
2016-03-09,662
2016-03-10,662
2016-03-11,662
2016-03-12,680
2016-03-13,680
2016-03-14,680
2016-03-15,680
2016-03-16,680
2016-03-17,680
2016-03-18,680
2016-03-19,680
2016-03-20,680
2016-03-21,680
2016-03-22,689
2016-03-23,689
2016-03-24,689
2016-03-25,689
2016-03-26,689
2016-03-27,689
2016-03-28,689
2016-03-29,689
2016-03-30,689
2016-03-31,689
2016-04-01,702
2016-04-02,702
2016-04-03,702
2016-04-04,702
2016-04-05,702
2016-04-06,702
2016-04-07,702
2016-04-08,702
2016-04-09,702
2016-04-10,702
2016-04-11,702
2016-04-12,698
2016-04-13,698
2016-04-14,698
2016-04-15,698
2016-04-16,698
2016-04-17,698
2016-04-18,698
2016-04-19,698
2016-04-20,698
2016-04-21,698
2016-04-22,685
2016-04-23,685
2016-04-24,685
2016-04-25,685
2016-04-26,685
2016-04-27,685
2016-04-28,685
2016-04-29,685
2016-04-30,685
2016-05-01,685
2016-05-02,676
2016-05-03,676
2016-05-04,676
2016-05-05,676
2016-05-06,676
2016-05-07,673
2016-05-08,673
2016-05-09,673
2016-05-10,673
2016-05-11,673
2016-05-12,673
2016-05-13,673
2016-05-14,673
2016-05-15,640
2016-05-16,640
2016-05-17,640
2016-05-18,640
2016-05-19,640
2016-05-22,640
2016-05-23,640
2016-05-24,640
2016-05-25,610
2016-05-26,610
2016-05-27,610
2016-05-28,610
2016-05-29,610
2016-05-30,610
2016-05-31,610
2016-06-01,579
2016-06-02,579
2016-06-03,579
2016-06-04,579
2016-06-05,579
2016-06-06,579
2016-06-07,579
2016-06-08,579
2016-06-09,550
2016-06-10,550
2016-06-11,550
2016-06-12,550
2016-06-13,550
2016-06-14,550
2016-06-15,550
2016-06-16,550
2016-06-17,523
2016-06-18,523
2016-06-19,523
2016-06-20,523
2016-06-21,523
2016-06-22,523
2016-06-23,523
2016-06-24,523
2016-06-25,498
2016-06-26,498
2016-06-27,498
2016-06-28,498
2016-06-29,498
2016-06-30,498
2016-07-01,498
2016-07-02,498
2016-07-03,474
2016-07-04,474
2016-07-05,474
2016-07-06,474
2016-07-07,474
2016-07-08,474
2016-07-09,450
2016-07-10,450
2016-07-11,450
2016-07-12,450
2016-07-13,450
2016-07-14,450
2016-07-15,450
2016-07-16,440
2016-07-17,440
2016-07-18,440
2016-07-23,440
2016-07-24,440
2016-07-25,419
2016-07-26,419
2016-07-27,419
2016-07-28,419
2016-07-29,419
2016-07-30,419
2016-07-31,419
2016-08-01,419
2016-08-02,419
2016-08-03,414
2016-08-04,414
2016-08-05,414
2016-08-06,414
2016-08-07,414
2016-08-08,414
2016-08-09,414
2016-08-10,414
2016-08-11,414
2016-08-12,414
2016-08-13,395
2016-08-14,395
2016-08-15,395
2016-08-16,395
2016-08-17,395
2016-08-18,395
2016-08-19,395
2016-08-20,395
2016-08-21,395
2016-08-22,395
2016-08-23,385
2016-08-24,385
2016-08-25,385
2016-08-26,385
2016-08-28,385
2016-08-31,385
2016-09-01,385
2016-09-02,385
2016-09-03,372
2016-09-04,372
2016-09-05,372
2016-09-06,372
2016-09-07,372
2016-09-08,372
2016-09-09,372
2016-09-10,372
2016-09-11,372
2016-09-12,372
2016-09-13,370
2016-09-14,370
2016-09-15,370
2016-09-16,370
2016-09-17,370
2016-09-18,370
2016-09-19,370
2016-09-20,370
2016-09-21,370
2016-09-22,374
2016-09-23,374
2016-09-24,374
2016-09-25,374
2016-09-26,374
2016-09-27,374
2016-09-28,374
2016-09-29,374
2016-09-30,374
2016-10-01,379
2016-10-02,379
2016-10-03,379
2016-10-04,379
2016-10-05,379
2016-10-06,379
2016-10-07,379
2016-10-08,379
2016-10-09,379
2016-10-10,379
2016-10-11,379
2016-10-12,367
2016-10-13,367
2016-10-14,367
2016-10-15,367
2016-10-16,367
2016-10-17,367
2016-10-18,367
2016-10-19,367
2016-10-20,367
2016-10-21,367
2016-10-22,376
2016-10-23,376
2016-10-24,376
2016-10-25,376
2016-10-26,376
2016-10-27,376
2016-10-28,376
2016-10-29,376
2016-10-30,376
2016-10-31,383
2016-11-01,383
2016-11-02,383
2016-11-03,383
2016-11-04,383
2016-11-05,383
2016-11-06,383
2016-11-07,383
2016-11-08,383
2016-11-09,383
2016-11-10,366
2016-11-11,366
2016-11-12,366
2016-11-13,366
2016-11-14,366
2016-12-07,349
2016-12-08,349
2016-12-09,349
2016-12-10,349
2016-12-11,349
2016-12-12,349
2016-12-13,349
2016-12-14,349
2016-12-15,340
2016-12-16,340
2016-12-17,340
2016-12-18,340
2016-12-19,340
2016-12-20,340
2016-12-21,340
2016-12-22,340
2016-12-23,348
2016-12-24,348
2016-12-25,348
2016-12-26,348
2016-12-27,348
2016-12-28,348
2016-12-29,348
2016-12-30,348
2016-12-31,348
2017-01-01,330
2017-01-02,330
2017-01-03,330
2017-01-04,330
2017-01-05,330
2017-01-06,330
2017-01-07,330
2017-01-08,330
2017-01-09,328
2017-01-10,328
2017-01-11,328
2017-01-12,328
2017-01-13,328
2017-01-14,328
2017-01-15,328
2017-01-16,332
2017-01-17,332
2017-01-18,332
2017-01-19,332
2017-01-20,332
2017-01-21,332
2017-01-22,332
2017-01-27,324
2017-01-28,324
2017-01-29,324
2017-01-30,324
2017-01-31,318
2017-02-01,318
2017-02-02,318
2017-02-03,318
2017-02-04,318
2017-02-05,318
2017-02-06,318
2017-02-07,307
2017-02-08,307
2017-02-09,307
2017-02-10,307
2017-02-11,307
2017-02-12,307
2017-02-13,295
2017-02-14,295
2017-02-15,295
2017-02-16,295
2017-02-18,295
2017-02-19,295
2017-02-20,298
2017-02-21,298
2017-02-22,298
2017-02-23,298
2017-02-24,298
2017-02-25,298
2017-02-26,298
2017-02-27,298
2017-02-28,293
2017-03-01,293
2017-03-02,293
2017-03-03,293
2017-03-04,293
2017-03-05,293
2017-03-06,293
2017-03-07,289
2017-03-08,289
2017-03-09,289
2017-03-10,289
2017-03-11,289
2017-03-12,289
2017-03-13,289
2017-03-14,283
2017-03-15,283
2017-03-16,283
2017-03-17,283
2017-03-18,283
2017-03-19,283
2017-03-20,283
2017-03-21,278
2017-03-22,278
2017-03-23,278
2017-03-24,278
2017-03-25,278
2017-03-26,278
2017-03-27,278
2017-03-28,278
2017-03-29,276
2017-03-30,276
2017-03-31,276
2017-04-01,276
2017-04-02,276
2017-04-03,276
2017-04-04,276
2017-04-12,279
2017-04-13,279
2017-04-14,287
2017-04-15,287
2017-04-16,287
2017-04-17,287
2017-04-18,287
2017-04-19,287
2017-04-20,287
2017-04-21,287
2017-04-22,287
2017-04-23,287
2017-04-24,287
2017-04-25,287
2017-04-26,281
2017-04-27,281
2017-04-28,281
2017-04-29,281
2017-04-30,281
2017-05-01,281
2017-05-02,281
2017-05-03,269
2017-05-04,269
2017-05-05,269
2017-05-06,269
2017-05-07,269
2017-05-08,269
2017-05-09,269
2017-05-10,276
2017-05-11,276
2017-05-12,276
2017-05-13,276
2017-05-14,276
2017-05-15,276
2017-05-16,276
2017-05-17,276
2017-05-18,279
2017-05-19,279
2017-05-20,279
2017-05-21,279
2017-05-22,279
2017-05-23,279
2017-05-24,279
2017-05-25,280
2017-05-26,280
2017-05-27,280
2017-05-28,280
2017-05-29,280
2017-05-30,280
2017-05-31,280
2017-06-01,282
2017-06-02,282
2017-06-03,282
2017-06-06,282
2017-06-07,283
2017-06-08,283
2017-06-09,283
2017-06-10,283
2017-06-11,283
2017-06-12,283
2017-06-13,283
2017-06-14,282
2017-06-15,282
2017-06-16,282
2017-06-17,282
2017-06-18,282
2017-06-19,282
2017-06-20,292
2017-06-21,292
2017-06-22,292
2017-06-23,292
2017-06-24,292
2017-06-25,292
2017-06-26,292
2017-06-27,292
2017-06-28,292
2017-06-29,292
2017-06-30,292
2017-07-01,292
2017-07-02,278
2017-07-03,278
2017-07-04,278
2017-07-05,278
2017-07-06,278
2017-07-07,278
2017-07-08,278
2017-07-13,265
2017-07-14,265
2017-07-15,265
2017-07-16,265
2017-07-17,253
2017-07-18,253
2017-07-19,253
2017-07-20,253
2017-07-21,253
2017-07-22,253
2017-07-23,242
2017-07-24,242
2017-07-25,242
2017-07-26,242
2017-07-27,242
2017-07-28,242
2017-07-29,242
2017-07-30,244
2017-07-31,244
2017-08-01,244
2017-08-02,244
2017-08-03,244
2017-08-04,244
2017-08-05,244
2017-08-06,244
2017-08-09,250
2017-08-10,250
2017-08-11,250
2017-08-12,250
2017-08-13,250
2017-08-14,250
2017-08-15,258
2017-08-16,258
2017-08-17,258
2017-08-18,258
2017-08-19,258
2017-08-20,258
2017-08-22,258
2017-08-23,254
2017-08-24,254
2017-08-25,254
2017-08-26,254
2017-08-27,254
2017-08-28,254
2017-08-29,254
2017-08-30,254
2017-08-31,254
2017-09-01,257
2017-09-02,257
2017-09-03,257
2017-09-04,257
2017-09-05,257
2017-09-06,257
2017-09-07,257
2017-09-08,257
2017-09-09,244
2017-09-10,244
2017-09-11,244
2017-09-12,244
2017-09-13,244
2017-09-14,244
2017-09-15,244
2017-09-16,244
2017-09-17,232
2017-09-19,232
2017-09-20,232
2017-09-21,232
2017-09-22,232
2017-09-23,232
2017-09-24,232
2017-09-25,227
2017-09-26,227
2017-09-27,227
2017-09-28,227
2017-09-29,227
2017-09-30,227
2017-10-01,227
2017-10-02,227
2017-10-03,227
2017-10-04,230
2017-10-05,230
2017-10-06,230
2017-10-07,230
2017-10-08,230
2017-10-09,230
2017-10-10,230
2017-10-11,230
2017-10-12,239
2017-10-13,239
2017-10-14,239
2017-10-15,239
2017-10-16,239
2017-10-17,239
2017-10-18,239
2017-10-19,249
2017-10-20,249
2017-10-21,249
2017-10-22,249
2017-10-23,249
2017-10-24,249
2017-10-25,249
2017-10-26,249
2017-10-27,259
2017-10-28,259
2017-10-29,259
2017-10-30,259
2017-10-31,259
2017-11-01,259
2017-11-02,259
2017-11-03,259
2017-11-04,260
2017-11-05,260
2017-11-06,260
2017-11-07,260
2017-11-08,260
2017-11-09,260
2017-11-10,260
2017-11-11,260
2017-11-12,259
2017-11-13,259
2017-11-14,259
2017-11-15,259
2017-11-16,259
2017-11-17,259
2017-11-18,259
2017-11-19,259
2017-11-20,252
2017-11-21,252
2017-11-22,252
2017-11-23,252
2017-11-24,252
2017-11-25,252
2017-11-26,252
2017-11-27,252
2017-11-28,255
2017-11-29,255
2017-11-30,255
2017-12-01,255
2017-12-02,255
2017-12-03,255
2017-12-04,255
2017-12-05,255
2017-12-06,257
2017-12-07,257
2017-12-08,257
2017-12-09,257
2017-12-10,257
2017-12-11,257
2017-12-12,257
2017-12-14,262
2017-12-15,262
2017-12-17,262
2017-12-18,262
2017-12-19,262
2017-12-20,256
2017-12-21,256
2017-12-22,256
2017-12-23,256
2017-12-24,256
2017-12-25,256
2017-12-26,256
2017-12-27,253
2017-12-28,253
2017-12-29,253
2017-12-30,253
2017-12-31,253
2018-01-01,253
2018-01-02,242
2018-01-03,242
2018-01-04,242
2018-01-05,242
2018-01-06,242
2018-01-07,242
2018-01-08,248
2018-01-09,248
2018-01-10,248
2018-01-11,248
2018-01-12,248
2018-01-13,248
2018-01-14,251
2018-01-15,251
2018-01-16,251
2018-01-17,251
2018-01-18,251
2018-01-19,251
2018-01-20,238
2018-01-21,238
2018-01-22,238
2018-01-23,238
2018-01-25,233
2018-01-26,233
2018-01-27,233
2018-01-28,233
2018-01-29,242
2018-01-31,242
2018-02-01,242
2018-02-02,242
2018-02-03,249
2018-02-04,249
2018-02-05,249
2018-02-06,249
2018-02-07,249
2018-02-08,249
2018-02-09,253
2018-02-10,253
2018-02-11,253
2018-02-12,253
2018-02-13,253
2018-02-14,253
2018-02-15,257
2018-02-16,257
2018-02-17,257
2018-02-18,257
2018-02-19,257
2018-02-20,257
2018-02-21,257
2018-02-22,257
2018-02-23,257
2018-02-24,257
2018-02-25,257
2018-02-26,257
2018-02-27,257
2018-03-01,257
2018-03-02,259
2018-03-03,259
2018-03-04,259
2018-03-05,259
2018-03-06,259
2018-03-07,266
2018-03-08,266
2018-03-09,266
2018-03-10,266
2018-03-11,266
2018-03-12,274
2018-03-13,274
2018-03-14,274
2018-03-15,274
2018-03-16,274
2018-03-17,281
2018-03-18,281
2018-03-19,281
2018-03-20,281
2018-03-21,281
2018-03-23,281
2018-03-24,281
2018-03-26,281
2018-03-27,281
2018-03-28,284
2018-03-29,284
2018-03-30,284
2018-03-31,284
2018-04-01,284
2018-04-02,283
2018-04-03,283
2018-04-04,283
2018-04-05,283
2018-04-06,283
2018-04-07,283
2018-04-08,283
2018-04-09,283
2018-04-10,283
2018-04-11,283
2018-04-12,269
2018-04-13,269
2018-04-14,269
2018-04-15,269
2018-04-16,269
2018-04-17,269
2018-04-18,263
2018-04-19,263
2018-04-20,263
2018-04-21,263
2018-04-22,263
2018-04-23,263
2018-04-24,263
2018-04-25,263
2018-04-26,263
2018-04-27,263
2018-04-28,263
2018-04-29,271
2018-04-30,271
2018-05-01,271
2018-05-04,271
2018-05-05,277
2018-05-06,277
2018-05-07,277
2018-05-08,277
2018-05-09,277
2018-05-10,274
2018-05-11,274
2018-05-12,274
2018-05-13,274
2018-05-14,274
2018-05-15,274
2018-05-16,279
2018-05-17,279
2018-05-18,279
2018-05-19,279
2018-05-20,279
2018-05-21,283
2018-05-22,283
2018-05-23,283
2018-05-24,283
2018-05-25,283
2018-05-26,284
2018-05-27,284
2018-05-28,284
2018-05-29,284
2018-05-30,284
2018-05-31,289
2018-06-01,289
2018-06-02,289
2018-06-03,289
2018-06-04,289
2018-06-05,287
2018-06-06,287
2018-06-07,287
2018-06-08,287
2018-06-09,287
2018-06-10,293
2018-06-11,293
2018-06-12,293
2018-06-13,293
2018-06-14,295
2018-06-15,295
2018-06-16,295
2018-06-17,295
2018-06-18,294
2018-06-19,294
2018-06-20,294
2018-06-21,294
2018-06-22,294
2018-06-23,289
2018-06-24,289
2018-06-25,289
2018-06-26,289
2018-06-27,289
2018-06-28,292
2018-06-29,292
2018-06-30,292
2018-07-01,292
2018-07-02,292
2018-07-03,299
2018-07-04,299
2018-07-05,299
2018-07-06,299
2018-07-07,299
2018-07-08,296
2018-07-09,296
2018-07-10,296
2018-07-11,296
2018-07-12,296
2018-07-13,296
2018-07-14,296
2018-07-15,289
2018-07-16,289
2018-07-17,289
2018-07-18,289
2018-07-19,292
2018-07-20,292
2018-07-21,292
2018-07-22,292
2018-07-23,300
2018-07-24,300
2018-07-25,300
2018-07-26,300
2018-07-27,290
2018-07-28,290
2018-07-29,290
2018-07-30,290
2018-07-31,275
2018-08-01,275
2018-08-02,275
2018-08-03,275
2018-08-04,273
2018-08-05,273
2018-08-06,273
2018-08-07,273
2018-08-08,280
2018-08-09,280
2018-08-10,280
2018-08-11,280
2018-08-12,289
2018-08-14,289
2018-08-16,302
2018-08-17,302
2018-08-18,302
2018-08-19,302
2018-08-20,314
2018-08-21,314
2018-08-22,314
2018-08-23,314
2018-08-24,326
2018-08-25,326
2018-08-26,326
2018-08-27,326
2018-08-28,329
2018-08-29,329
2018-08-30,329
2018-08-31,329
2018-09-01,314
2018-09-02,314
2018-09-03,314
2018-09-04,310
2018-09-05,310
2018-09-06,310
2018-09-07,310
2018-09-08,309
2018-09-09,309
2018-09-10,309
2018-09-11,309
2018-09-12,309
2018-09-13,317
2018-09-14,317
2018-09-15,317
2018-09-16,317
2018-09-17,322
2018-09-18,322
2018-09-19,322
2018-09-20,322
2018-09-21,318
2018-09-22,318
2018-09-23,318
2018-09-24,326
2018-09-25,326
2018-09-26,326
2018-09-27,326
2018-09-28,339
2018-09-29,339
2018-09-30,339
2018-10-02,355
2018-10-03,355
2018-10-04,355
2018-10-05,355
2018-10-06,358
2018-10-07,358
2018-10-08,358
2018-10-09,358
2018-10-10,340
2018-10-11,340
2018-10-12,340
2018-10-13,340
2018-10-14,335
2018-10-15,335
2018-10-16,335
2018-10-17,335
2018-10-18,320
2018-10-19,320
2018-10-20,320
2018-10-21,320
2018-10-22,305
2018-10-23,305
2018-10-24,305
2018-10-25,305
2018-10-26,305
2018-10-27,305
2018-10-28,305
2018-10-29,305
2018-10-30,314
2018-10-31,314
2018-11-01,314
2018-11-03,308
2018-11-04,308
2018-11-05,308
2018-11-06,321
2018-11-07,321
2018-11-08,321
2018-11-09,321
2018-11-10,326
2018-11-11,326
2018-11-12,326
2018-11-13,326
2018-11-14,326
2018-11-15,326
2018-11-16,323
2018-11-17,323
2018-11-18,323
2018-11-19,323
2018-11-20,312
2018-11-21,312
2018-11-22,312
2018-11-23,297
2018-11-24,297
2018-11-25,297
2018-11-26,287
2018-11-27,287
2018-11-28,287
2018-11-29,302
2018-12-01,302
2018-12-02,316
2018-12-03,316
2018-12-04,316
2018-12-05,332
2018-12-07,332
2018-12-09,349
2018-12-10,349
2018-12-11,367
2018-12-12,367
2018-12-13,367
2018-12-14,386
2018-12-15,386
2018-12-16,386
2018-12-17,404
2018-12-18,404
2018-12-19,419
2018-12-20,419
2018-12-21,419
2018-12-22,412
2018-12-23,412
2018-12-24,391
2018-12-25,391
2018-12-26,391
2018-12-27,371
2018-12-28,371
2018-12-29,352
2018-12-30,352
2018-12-31,352
2019-01-01,352
2019-01-02,352
2019-01-03,370
2019-01-04,370
2019-01-05,370
2019-01-06,389
2019-01-08,389
2019-01-10,421
2019-01-11,441
2019-01-12,449
2019-01-13,442
2019-01-14,423
2019-01-15,423
2019-01-16,401
2019-01-17,401
2019-01-18,380
2019-01-19,361
2019-01-20,361
2019-01-21,342
2019-01-22,342
2019-01-23,325
2019-01-24,325
2019-01-25,308
2019-01-26,308
2019-01-27,292
2019-01-28,292
2019-01-29,277
2019-01-30,277
2019-01-31,273
2019-02-01,273
2019-02-02,259
2019-02-03,259
2019-02-04,252
2019-02-05,252
2019-02-06,253
2019-02-07,253
2019-02-08,264
2019-02-09,264
2019-02-10,275
2019-02-11,275
2019-02-12,287
2019-02-13,287
2019-02-14,294
2019-02-15,294
2019-02-16,306
2019-02-17,306
2019-02-18,306
2019-02-19,306
2019-02-20,302
2019-02-21,302
2019-02-22,307
2019-02-23,307
2019-02-24,304
2019-02-25,304
2019-02-26,302
2019-02-27,302
2019-02-28,302
2019-03-01,313
2019-03-02,313
2019-03-03,305
2019-03-04,305
2019-03-05,301
2019-03-06,301
2019-03-07,296
2019-03-08,296
2019-03-09,296
2019-03-10,284
2019-03-11,284
2019-03-12,271
2019-03-13,271
2019-03-14,271
2019-03-15,257
2019-03-16,257
2019-03-17,250
2019-03-18,250
2019-03-19,250
2019-03-20,261
2019-03-21,261
2019-03-22,261
2019-03-23,270
2019-03-24,270
2019-03-25,270
2019-03-26,268
2019-03-27,268
2019-03-28,268
2019-03-29,254
2019-03-30,254
2019-03-31,254
2019-04-01,243
2019-04-02,243
2019-04-03,237
2019-04-04,237
2019-04-05,237
2019-04-06,226
2019-04-07,226
2019-04-08,216
2019-04-09,216
2019-04-10,216
2019-04-11,205
2019-04-12,205
2019-04-13,201
2019-04-14,201
2019-04-15,201
2019-04-16,191
2019-04-17,191
2019-04-18,191
2019-04-19,181
2019-04-20,181
2019-04-21,181
2019-04-22,189
2019-04-23,189
2019-04-24,189
2019-04-25,192
2019-04-26,192
2019-04-27,192
2019-04-28,185
2019-04-29,185
2019-04-30,182
2019-05-01,182
2019-05-02,182
2019-05-03,175
2019-05-04,175
2019-05-05,175
2019-05-06,166
2019-05-07,166
2019-05-08,166
2019-05-09,157
2019-05-10,157
2019-05-11,157
2019-05-12,149
2019-05-13,149
2019-05-14,151
2019-05-15,151
2019-05-16,151
2019-05-17,151
2019-05-18,159
2019-05-19,159
2019-05-20,159
2019-05-21,167
2019-05-22,167
2019-05-23,167
2019-05-24,176
2019-05-25,176
2019-05-26,176
2019-05-27,183
2019-05-28,183
2019-05-29,193
2019-05-30,193
2019-05-31,193
2019-06-01,193
2019-06-02,201
2019-06-03,201
2019-06-04,201
2019-06-05,204
2019-06-06,204
2019-06-07,204
2019-06-08,196
2019-06-09,196
2019-06-10,196
2019-06-11,186
2019-06-12,186
2019-06-13,186
2019-06-14,181
2019-06-15,181
2019-06-16,181
2019-06-17,184
2019-06-18,184
2019-06-19,184
2019-06-20,183
2019-06-21,183
2019-06-22,183
2019-06-23,181
2019-06-24,181
2019-06-25,181
2019-06-26,181
2019-06-27,184
2019-06-28,184
2019-06-29,184
2019-06-30,191
2019-07-01,191
2019-07-02,191
2019-07-03,194
2019-07-04,194
2019-07-05,194
2019-07-06,194
2019-07-07,193
2019-07-08,193
2019-07-09,193
2019-07-10,195
2019-07-11,195
2019-07-12,195
2019-07-13,205
2019-07-14,205
2019-07-15,205
2019-07-16,206
2019-07-17,206
2019-07-18,206
2019-07-19,214
2019-07-20,214
2019-07-21,214
2019-07-22,223
2019-07-23,223
2019-07-24,223
2019-07-25,223
2019-07-26,228
2019-07-27,228
2019-07-28,228
2019-07-29,223
2019-07-30,223
2019-07-31,223
2019-08-01,212
2019-08-02,212
2019-08-03,212
2019-08-04,209
2019-08-05,209
2019-08-06,209
2019-08-07,207
2019-08-08,207
2019-08-09,207
2019-08-10,215
2019-08-11,215
2019-08-12,215
2019-08-13,218
2019-08-14,218
2019-08-15,218
2019-08-16,219
2019-08-17,219
2019-08-18,219
2019-08-19,221
2019-08-20,221
2019-08-21,221
2019-08-22,224
2019-08-23,224
2019-08-24,224
2019-08-24,224
2019-08-25,224
2019-08-25,224
2019-08-26,228
2019-08-26,228
2019-08-27,228
2019-08-27,228
2019-08-28,228
2019-08-29,219
2019-08-30,219
2019-08-31,219
2019-09-01,216
2019-09-02,216
2019-09-03,216
2019-09-04,216
2019-09-05,223
2019-09-06,223
