date_obj,White%20toy%20horsey price
2016-08-25,237
2016-08-26,237
2016-08-28,237
2016-08-31,237
2016-09-01,237
2016-09-02,237
2016-09-03,237
2016-09-04,237
2016-09-05,237
2016-09-06,237
2016-09-07,237
2016-09-08,237
2016-09-09,237
2016-09-10,237
2016-09-11,237
2016-09-12,237
2016-09-13,237
2016-09-14,237
2016-09-15,237
2016-09-16,237
2016-09-17,237
2016-09-18,237
2016-09-19,237
2016-09-20,237
2016-09-21,237
2016-09-22,237
2016-09-23,237
2016-09-24,237
2016-09-25,237
2016-09-26,237
2016-09-27,237
2016-09-28,237
2016-09-29,237
2016-09-30,237
2016-10-01,237
2016-10-02,237
2016-10-03,237
2016-10-04,237
2016-10-05,237
2016-10-06,237
2016-10-07,237
2016-10-08,237
2016-10-09,237
2016-10-10,237
2016-10-11,237
2016-10-12,237
2016-10-13,237
2016-10-14,237
2016-10-15,237
2016-10-16,237
2016-10-17,246
2016-10-18,246
2016-10-19,246
2016-10-20,246
2016-10-21,246
2016-10-22,246
2016-10-23,246
2016-10-24,246
2016-10-25,246
2016-10-26,246
2016-10-27,246
2016-10-28,246
2016-10-29,246
2016-10-30,246
2016-10-31,246
2016-11-01,246
2016-11-02,246
2016-11-03,246
2016-11-04,246
2016-11-05,246
2016-11-06,246
2016-11-07,246
2016-11-08,246
2016-11-09,246
2016-11-10,246
2016-11-11,246
2016-11-12,246
2016-11-13,246
2016-11-14,246
2016-12-08,246
2016-12-09,246
2016-12-10,246
2016-12-11,246
2016-12-12,246
2016-12-13,246
2016-12-14,246
2016-12-15,246
2016-12-16,246
2016-12-17,246
2016-12-18,246
2016-12-19,246
2016-12-20,246
2016-12-21,257
2016-12-22,257
2016-12-23,257
2016-12-24,257
2016-12-25,257
2016-12-26,257
2016-12-27,257
2016-12-28,257
2016-12-29,257
2016-12-30,257
2016-12-31,257
2017-01-01,257
2017-01-02,257
2017-01-03,257
2017-01-04,257
2017-01-05,257
2017-01-06,257
2017-01-07,257
2017-01-08,257
2017-01-09,257
2017-01-10,257
2017-01-11,257
2017-01-12,257
2017-01-13,257
2017-01-14,257
2017-01-15,257
2017-01-16,257
2017-01-17,257
2017-01-18,257
2017-01-19,257
2017-01-20,257
2017-01-21,257
2017-01-22,257
2017-01-27,257
2017-01-28,257
2017-01-29,257
2017-01-30,257
2017-01-31,257
2017-02-01,257
2017-02-02,257
2017-02-03,257
2017-02-04,257
2017-02-05,257
2017-02-06,257
2017-02-07,257
2017-02-08,257
2017-02-09,257
2017-02-10,257
2017-02-11,269
2017-02-12,269
2017-02-13,269
2017-02-14,269
2017-02-15,269
2017-02-16,269
2017-02-18,269
2017-02-19,269
2017-02-20,269
2017-02-21,269
2017-02-22,269
2017-02-23,269
2017-02-24,269
2017-02-25,269
2017-02-26,269
2017-02-27,269
2017-02-28,269
2017-03-01,269
2017-03-02,269
2017-03-03,269
2017-03-04,269
2017-03-05,269
2017-03-06,269
2017-03-07,269
2017-03-08,269
2017-03-09,269
2017-03-10,269
2017-03-11,269
2017-03-12,269
2017-03-13,269
2017-03-14,269
2017-03-15,269
2017-03-16,269
2017-03-17,269
2017-03-18,269
2017-03-19,269
2017-03-20,269
2017-03-21,269
2017-03-22,269
2017-03-23,269
2017-03-24,269
2017-03-25,269
2017-03-26,269
2017-03-27,269
2017-03-28,269
2017-03-29,269
2017-03-30,269
2017-03-31,269
2017-04-01,269
2017-04-02,269
2017-04-03,269
2017-04-04,269
2017-04-12,282
2017-04-13,282
2017-04-14,282
2017-04-15,282
2017-04-16,282
2017-04-17,282
2017-04-18,282
2017-04-19,282
2017-04-20,282
2017-04-21,282
2017-04-22,282
2017-04-23,282
2017-04-24,282
2017-04-25,282
2017-04-26,282
2017-04-27,282
2017-04-28,282
2017-04-29,282
2017-04-30,282
2017-05-01,282
2017-05-02,282
2017-05-03,282
2017-05-04,282
2017-05-05,282
2017-05-06,282
2017-05-07,282
2017-05-08,282
2017-05-09,282
2017-05-10,282
2017-05-11,282
2017-05-12,282
2017-05-13,282
2017-05-14,282
2017-05-15,282
2017-05-16,282
2017-05-17,282
2017-05-18,282
2017-05-19,282
2017-05-20,282
2017-05-21,282
2017-05-22,282
2017-05-23,282
2017-05-24,282
2017-05-25,282
2017-05-26,282
2017-05-27,282
2017-05-28,282
2017-05-29,282
2017-05-30,282
2017-05-31,282
2017-06-01,282
2017-06-02,282
2017-06-03,282
2017-06-06,282
2017-06-07,291
2017-06-08,291
2017-06-09,291
2017-06-10,291
2017-06-11,291
2017-06-12,291
2017-06-13,291
2017-06-14,291
2017-06-15,291
2017-06-16,291
2017-06-17,291
2017-06-18,291
2017-06-19,291
2017-06-20,291
2017-06-21,291
2017-06-22,291
2017-06-23,291
2017-06-24,291
2017-06-25,291
2017-06-26,291
2017-06-27,291
2017-06-28,291
2017-06-29,291
2017-06-30,291
2017-07-01,291
2017-07-02,291
2017-07-03,291
2017-07-04,291
2017-07-05,291
2017-07-06,291
2017-07-07,291
2017-07-08,291
2017-07-13,291
2017-07-14,291
2017-07-15,291
2017-07-16,291
2017-07-17,291
2017-07-18,291
2017-07-19,291
2017-07-20,291
2017-07-21,291
2017-07-22,291
2017-07-23,291
2017-07-24,291
2017-07-25,291
2017-07-26,291
2017-07-27,291
2017-07-28,291
2017-07-29,291
2017-07-30,291
2017-07-31,291
2017-08-01,291
2017-08-02,291
2017-08-03,291
2017-08-04,291
2017-08-05,291
2017-08-06,291
2017-08-09,295
2017-08-10,295
2017-08-11,295
2017-08-12,295
2017-08-13,295
2017-08-14,295
2017-08-15,295
2017-08-16,295
2017-08-17,295
2017-08-18,295
2017-08-19,295
2017-08-20,295
2017-08-21,295
2017-08-22,295
2017-08-23,295
2017-08-24,295
2017-08-25,295
2017-08-26,295
2017-08-27,295
2017-08-28,295
2017-08-29,295
2017-08-30,295
2017-08-31,295
2017-09-01,295
2017-09-02,295
2017-09-03,295
2017-09-04,295
2017-09-05,295
2017-09-06,295
2017-09-07,295
2017-09-08,295
2017-09-09,295
2017-09-10,295
2017-09-11,295
2017-09-12,295
2017-09-13,295
2017-09-14,295
2017-09-15,295
2017-09-16,295
2017-09-17,295
2017-09-18,295
2017-09-19,295
2017-09-20,295
2017-09-21,295
2017-09-22,295
2017-09-23,295
2017-09-24,295
2017-09-25,295
2017-09-26,295
2017-09-27,295
2017-09-28,295
2017-09-29,295
2017-09-30,295
2017-10-01,295
2017-10-02,295
2017-10-03,295
2017-10-04,295
2017-10-05,295
2017-10-06,295
2017-10-07,295
2017-10-08,295
2017-10-09,295
2017-10-10,295
2017-10-11,295
2017-10-12,300
2017-10-13,300
2017-10-14,300
2017-10-15,300
2017-10-16,300
2017-10-17,300
2017-10-18,300
2017-10-19,300
2017-10-20,300
2017-10-21,300
2017-10-22,300
2017-10-23,300
2017-10-24,300
2017-10-25,300
2017-10-26,300
2017-10-27,300
2017-10-28,300
2017-10-29,300
2017-10-30,300
2017-10-31,300
2017-11-01,300
2017-11-02,300
2017-11-03,300
2017-11-04,300
2017-11-05,300
2017-11-06,300
2017-11-07,300
2017-11-08,300
2017-11-09,300
2017-11-10,300
2017-11-11,300
2017-11-12,300
2017-11-13,300
2017-11-14,300
2017-11-15,300
2017-11-16,300
2017-11-17,300
2017-11-18,300
2017-11-19,300
2017-11-20,300
2017-11-21,300
2017-11-22,300
2017-11-23,300
2017-11-24,300
2017-11-25,300
2017-11-26,300
2017-11-27,300
2017-11-28,300
2017-11-29,300
2017-11-30,300
2017-12-01,300
2017-12-02,300
2017-12-03,300
2017-12-04,300
2017-12-05,300
2017-12-06,300
2017-12-07,300
2017-12-08,300
2017-12-09,303
2017-12-10,303
2017-12-11,303
2017-12-12,303
2017-12-13,303
2017-12-14,303
2017-12-15,303
2017-12-16,303
2017-12-17,303
2017-12-18,303
2017-12-19,303
2017-12-20,303
2017-12-21,303
2017-12-22,303
2017-12-23,303
2017-12-24,303
2017-12-25,303
2017-12-26,303
2017-12-27,303
2017-12-28,303
2017-12-29,303
2017-12-30,303
2017-12-31,303
2018-01-01,303
2018-01-02,303
2018-01-03,303
2018-01-04,303
2018-01-05,303
2018-01-06,303
2018-01-07,303
2018-01-08,303
2018-01-09,303
2018-01-10,303
2018-01-11,303
2018-01-12,303
2018-01-13,303
2018-01-14,303
2018-01-15,303
2018-01-16,303
2018-01-17,303
2018-01-18,303
2018-01-19,303
2018-01-20,303
2018-01-21,303
2018-01-22,303
2018-01-23,303
2018-01-24,307
2018-01-25,307
2018-01-26,307
2018-01-27,307
2018-01-28,307
2018-01-29,307
2018-01-30,307
2018-02-01,307
2018-02-02,307
2018-02-03,307
2018-02-04,307
2018-02-05,307
2018-02-06,307
2018-02-07,307
2018-02-08,307
2018-02-09,307
2018-02-10,307
2018-02-11,307
2018-02-12,307
2018-02-13,307
2018-02-14,307
2018-02-15,307
2018-02-16,307
2018-02-17,307
2018-02-18,307
2018-02-19,307
2018-02-20,307
2018-02-21,307
2018-02-22,307
2018-02-23,307
2018-02-24,307
2018-02-25,307
2018-02-26,307
2018-02-27,307
2018-02-28,307
2018-03-01,307
2018-03-02,307
2018-03-03,307
2018-03-04,307
2018-03-05,307
2018-03-06,313
2018-03-07,313
2018-03-08,313
2018-03-09,313
2018-03-10,313
2018-03-11,313
2018-03-12,313
2018-03-13,313
2018-03-14,313
2018-03-15,313
2018-03-16,313
2018-03-17,313
2018-03-18,313
2018-03-19,313
2018-03-20,313
2018-03-21,313
2018-03-23,313
2018-03-24,313
2018-03-26,313
2018-03-27,313
2018-03-28,313
2018-03-29,313
2018-03-30,313
2018-03-31,313
2018-04-01,313
2018-04-02,313
2018-04-03,313
2018-04-04,313
2018-04-05,313
2018-04-06,313
2018-04-08,313
2018-04-09,313
2018-04-10,313
2018-04-11,313
2018-04-12,313
2018-04-13,313
2018-04-14,313
2018-04-16,313
2018-04-17,313
2018-04-18,313
2018-04-19,313
2018-04-20,313
2018-04-21,313
2018-04-22,313
2018-04-23,313
2018-04-24,318
2018-04-25,318
2018-04-26,318
2018-04-27,318
2018-04-28,318
2018-04-29,318
2018-04-30,318
2018-05-02,318
2018-05-03,318
2018-05-04,318
2018-05-05,318
2018-05-06,318
2018-05-07,318
2018-05-08,318
2018-05-09,318
2018-05-10,318
2018-05-11,318
2018-05-12,318
2018-05-13,318
2018-05-14,318
2018-05-15,318
2018-05-16,318
2018-05-17,318
2018-05-18,318
2018-05-19,318
2018-05-20,318
2018-05-21,318
2018-05-22,318
2018-05-23,318
2018-05-24,318
2018-05-25,318
2018-05-26,318
2018-05-27,318
2018-05-28,318
2018-05-29,318
2018-05-30,318
2018-05-31,318
2018-06-01,318
2018-06-02,318
2018-06-03,318
2018-06-04,318
2018-06-05,318
2018-06-06,318
2018-06-07,318
2018-06-08,322
2018-06-09,322
2018-06-10,322
2018-06-11,322
2018-06-12,322
2018-06-13,322
2018-06-14,322
2018-06-15,322
2018-06-16,322
2018-06-17,322
2018-06-18,322
2018-06-19,322
2018-06-20,322
2018-06-21,322
2018-06-22,322
2018-06-23,322
2018-06-24,322
2018-06-25,322
2018-06-26,322
2018-06-27,322
2018-06-28,322
2018-06-29,322
2018-06-30,322
2018-07-01,322
2018-07-02,322
2018-07-03,322
2018-07-04,322
2018-07-05,322
2018-07-06,322
2018-07-07,322
2018-07-08,322
2018-07-09,322
2018-07-10,322
2018-07-11,322
2018-07-12,322
2018-07-13,322
2018-07-14,322
2018-07-15,322
2018-07-16,322
2018-07-17,322
2018-07-18,322
2018-07-19,322
2018-07-20,322
2018-07-21,322
2018-07-22,322
2018-07-23,322
2018-07-24,322
2018-07-25,322
2018-07-26,322
2018-07-27,322
2018-07-28,322
2018-07-29,322
2018-07-30,322
2018-07-31,322
2018-08-01,322
2018-08-02,322
2018-08-03,322
2018-08-04,322
2018-08-05,322
2018-08-06,322
2018-08-07,322
2018-08-08,322
2018-08-09,322
2018-08-10,322
2018-08-11,322
2018-08-12,322
2018-08-14,322
2018-08-16,322
2018-08-17,322
2018-08-18,322
2018-08-19,322
2018-08-20,306
2018-08-21,306
2018-08-22,306
2018-08-23,306
2018-08-24,306
2018-08-25,306
2018-08-26,306
2018-08-27,306
2018-08-28,306
2018-08-29,306
2018-08-30,306
2018-08-31,306
2018-09-01,306
2018-09-02,306
2018-09-03,306
2018-09-04,306
2018-09-05,306
2018-09-06,306
2018-09-07,306
2018-09-08,306
2018-09-09,306
2018-09-10,306
2018-09-11,306
2018-09-12,306
2018-09-13,306
2018-09-14,306
2018-09-15,306
2018-09-16,306
2018-09-17,306
2018-09-18,306
2018-09-19,306
2018-09-20,292
2018-09-21,292
2018-09-22,292
2018-09-23,292
2018-09-24,292
2018-09-25,292
2018-09-26,292
2018-09-27,292
2018-09-28,292
2018-09-29,292
2018-09-30,292
2018-10-02,292
2018-10-03,292
2018-10-04,292
2018-10-05,292
2018-10-06,292
2018-10-07,292
2018-10-08,292
2018-10-09,292
2018-10-10,292
2018-10-11,292
2018-10-12,292
2018-10-13,292
2018-10-14,292
2018-10-15,292
2018-10-16,292
2018-10-17,292
2018-10-18,292
2018-10-19,292
2018-10-20,292
2018-10-21,292
2018-10-22,292
2018-10-23,292
2018-10-24,292
2018-10-25,292
2018-10-26,292
2018-10-27,292
2018-10-28,303
2018-10-29,303
2018-10-30,303
2018-10-31,303
2018-11-01,303
2018-11-03,303
2018-11-04,303
2018-11-05,303
2018-11-06,303
2018-11-07,303
2018-11-08,303
2018-11-09,303
2018-11-10,303
2018-11-11,303
2018-11-12,303
2018-11-13,303
2018-11-14,303
2018-11-15,303
2018-11-16,303
2018-11-17,303
2018-11-18,310
2018-11-19,310
2018-11-20,310
2018-11-21,310
2018-11-22,310
2018-11-23,310
2018-11-25,310
2018-11-26,310
2018-11-27,310
2018-11-28,310
2018-11-29,310
2018-12-01,310
2018-12-02,310
2018-12-03,310
2018-12-04,302
2018-12-05,302
2018-12-07,302
2018-12-09,302
2018-12-10,302
2018-12-11,302
2018-12-13,302
2018-12-14,302
2018-12-15,302
2018-12-16,302
2018-12-17,302
2018-12-18,302
2018-12-19,302
2018-12-20,302
2018-12-21,302
2018-12-22,309
2018-12-23,309
2018-12-24,309
2018-12-25,309
2018-12-26,309
2018-12-27,309
2018-12-28,309
2018-12-29,309
2018-12-30,309
2018-12-31,309
2019-01-01,309
2019-01-02,309
2019-01-03,309
2019-01-04,309
2019-01-05,309
2019-01-06,309
2019-01-08,305
2019-01-10,305
2019-01-11,305
2019-01-12,305
2019-01-13,305
2019-01-14,305
2019-01-15,305
2019-01-16,305
2019-01-17,305
2019-01-18,305
2019-01-19,305
2019-01-20,305
2019-01-21,305
2019-01-22,305
2019-01-23,305
2019-01-24,305
2019-01-25,294
2019-01-26,294
2019-01-28,294
2019-01-29,294
2019-01-30,294
2019-01-31,294
2019-02-01,294
2019-02-02,294
2019-02-03,294
2019-02-04,294
2019-02-05,294
2019-02-06,294
2019-02-07,294
2019-02-08,294
2019-02-09,294
2019-02-10,294
2019-02-11,294
2019-02-12,294
2019-02-13,295
2019-02-14,295
2019-02-15,295
2019-02-16,295
2019-02-17,295
2019-02-18,295
2019-02-19,295
2019-02-20,295
2019-02-21,295
2019-02-22,295
2019-02-23,295
2019-02-24,295
2019-02-25,295
2019-02-26,295
2019-02-27,295
2019-02-28,295
2019-03-01,295
2019-03-02,295
2019-03-03,295
2019-03-04,295
2019-03-05,295
2019-03-06,295
2019-03-07,295
2019-03-08,295
2019-03-09,295
2019-03-10,295
2019-03-11,295
2019-03-12,295
2019-03-13,295
2019-03-14,295
2019-03-15,295
2019-03-16,295
2019-03-17,295
2019-03-18,295
2019-03-19,295
2019-03-20,287
2019-03-21,287
2019-03-22,287
2019-03-23,287
2019-03-24,287
2019-03-25,287
2019-03-26,287
2019-03-27,287
2019-03-28,287
2019-03-29,287
2019-03-30,287
2019-03-31,287
2019-04-01,287
2019-04-02,287
2019-04-03,287
2019-04-04,287
2019-04-05,287
2019-04-06,287
2019-04-07,287
2019-04-08,287
2019-04-09,287
2019-04-10,287
2019-04-11,287
2019-04-12,287
2019-04-13,287
2019-04-14,287
2019-04-15,289
2019-04-16,289
2019-04-17,289
2019-04-18,289
2019-04-19,289
2019-04-20,289
2019-04-21,289
2019-04-22,289
2019-04-23,289
2019-04-24,289
2019-04-25,289
2019-04-26,289
2019-04-27,289
2019-04-28,289
2019-04-29,289
2019-04-30,289
2019-05-01,289
2019-05-02,289
2019-05-03,289
2019-05-04,289
2019-05-05,289
2019-05-06,289
2019-05-07,289
2019-05-08,289
2019-05-09,289
2019-05-10,294
2019-05-11,294
2019-05-12,294
2019-05-13,294
2019-05-14,294
2019-05-15,294
2019-05-16,294
2019-05-17,294
2019-05-18,294
2019-05-19,294
2019-05-20,294
2019-05-21,294
2019-05-22,294
2019-05-23,294
2019-05-24,294
2019-05-25,294
2019-05-26,294
2019-05-27,294
2019-05-28,294
2019-05-29,294
2019-05-30,294
2019-05-31,294
2019-06-01,294
2019-06-02,294
2019-06-03,294
2019-06-04,294
2019-06-05,294
2019-06-06,301
2019-06-07,301
2019-06-08,301
2019-06-09,301
2019-06-10,301
2019-06-11,301
2019-06-12,301
2019-06-13,301
2019-06-14,301
2019-06-15,301
2019-06-16,301
2019-06-17,301
2019-06-18,301
2019-06-19,301
2019-06-20,301
2019-06-21,301
2019-06-22,301
2019-06-23,301
2019-06-24,301
2019-06-25,301
2019-06-26,301
2019-06-27,301
2019-06-28,301
2019-06-29,301
2019-06-30,301
2019-07-01,301
2019-07-02,301
2019-07-03,301
2019-07-04,301
2019-07-05,301
2019-07-06,301
2019-07-07,313
2019-07-08,313
2019-07-09,313
2019-07-10,313
2019-07-11,313
2019-07-12,313
2019-07-13,313
2019-07-14,313
2019-07-15,313
2019-07-16,313
2019-07-17,313
2019-07-18,313
2019-07-19,313
2019-07-20,313
2019-07-21,313
2019-07-22,313
2019-07-23,313
2019-07-24,313
2019-07-25,313
2019-07-26,313
2019-07-27,313
2019-07-28,313
2019-07-29,313
2019-07-30,313
2019-07-31,313
2019-08-01,313
2019-08-02,313
2019-08-03,313
2019-08-04,313
2019-08-05,313
2019-08-06,313
2019-08-07,310
2019-08-08,310
2019-08-09,310
2019-08-10,310
2019-08-11,310
2019-08-12,310
2019-08-13,310
2019-08-14,310
2019-08-15,310
2019-08-16,310
2019-08-17,310
2019-08-18,310
2019-08-19,310
2019-08-20,310
2019-08-21,310
2019-08-22,310
2019-08-23,310
2019-08-24,310
2019-08-24,310
2019-08-25,310
2019-08-25,310
2019-08-26,310
2019-08-26,310
2019-08-27,310
2019-08-27,310
2019-08-28,310
2019-08-29,310
2019-08-30,310
