date_obj,Black%20desert%20shirt price
2016-01-04,888
2016-01-05,888
2016-01-06,931
2016-01-07,931
2016-01-08,962
2016-01-09,962
2016-01-10,990
2016-01-11,990
2016-01-12,1013
2016-01-13,1013
2016-01-14,1020
2016-01-15,1020
2016-01-16,1020
2016-01-17,1021
2016-01-18,1021
2016-01-19,1066
2016-01-20,1066
2016-01-21,1076
2016-01-22,1076
2016-01-23,1079
2016-01-24,1079
2016-01-25,1085
2016-01-26,1085
2016-01-27,1085
2016-01-28,1085
2016-01-29,1068
2016-01-30,1068
2016-01-31,1049
2016-02-01,1049
2016-02-02,1072
2016-02-03,1072
2016-02-04,1099
2016-02-05,1099
2016-02-06,1078
2016-02-07,1078
2016-02-08,1078
2016-02-09,1078
2016-02-10,1078
2016-02-11,1030
2016-02-12,1030
2016-02-13,990
2016-02-14,990
2016-02-15,971
2016-02-16,971
2016-02-17,983
2016-02-18,983
2016-02-19,983
2016-02-20,992
2016-02-21,996
2016-02-22,996
2016-02-23,1010
2016-02-24,1010
2016-02-25,998
2016-02-26,998
2016-02-27,995
2016-02-28,995
2016-02-29,993
2016-03-01,993
2016-03-02,956
2016-03-03,956
2016-03-04,962
2016-03-05,962
2016-03-06,977
2016-03-07,977
2016-03-08,968
2016-03-09,968
2016-03-10,951
2016-03-11,951
2016-03-12,916
2016-03-13,916
2016-03-14,916
2016-03-15,917
2016-03-16,917
2016-03-17,898
2016-03-18,898
2016-03-19,899
2016-03-20,899
2016-03-21,898
2016-03-22,898
2016-03-23,905
2016-03-24,905
2016-03-25,926
2016-03-26,926
2016-03-27,931
2016-03-28,945
2016-03-29,945
2016-03-30,952
2016-03-31,952
2016-04-01,952
2016-04-02,952
2016-04-03,949
2016-04-04,949
2016-04-05,985
2016-04-06,985
2016-04-07,1014
2016-04-08,1014
2016-04-09,1026
2016-04-10,1026
2016-04-11,1035
2016-04-12,1035
2016-04-13,1064
2016-04-14,1064
2016-04-15,1043
2016-04-16,1043
2016-04-17,1043
2016-04-18,1054
2016-04-19,1054
2016-04-20,1078
2016-04-21,1078
2016-04-22,1078
2016-04-23,1104
2016-04-24,1104
2016-04-25,1114
2016-04-26,1138
2016-04-27,1133
2016-04-28,1123
2016-04-29,1123
2016-04-30,1137
2016-05-01,1151
2016-05-02,1156
2016-05-03,1177
2016-05-04,1177
2016-05-05,1196
2016-05-06,1196
2016-05-07,1213
2016-05-08,1213
2016-05-09,1232
2016-05-10,1223
2016-05-11,1223
2016-05-12,1239
2016-05-13,1260
2016-05-14,1277
2016-05-15,1247
2016-05-16,1265
2016-05-17,1269
2016-05-18,1263
2016-05-19,1263
2016-05-22,1194
2016-05-23,1134
2016-05-24,1083
2016-05-25,1106
2016-05-26,1122
2016-05-27,1138
2016-05-28,1138
2016-05-29,1152
2016-05-30,1152
2016-05-31,1169
2016-06-01,1190
2016-06-02,1229
2016-06-03,1229
2016-06-04,1241
2016-06-05,1265
2016-06-06,1279
2016-06-07,1279
2016-06-08,1301
2016-06-09,1326
2016-06-10,1323
2016-06-11,1309
2016-06-12,1327
2016-06-13,1327
2016-06-14,1341
2016-06-15,1373
2016-06-16,1420
2016-06-17,1420
2016-06-18,1441
2016-06-19,1404
2016-06-20,1438
2016-06-21,1456
2016-06-22,1384
2016-06-23,1359
2016-06-24,1375
2016-06-25,1393
2016-06-26,1393
2016-06-27,1411
2016-06-28,1435
2016-06-29,1447
2016-06-30,1456
2016-07-01,1502
2016-07-02,1502
2016-07-03,1550
2016-07-04,1562
2016-07-05,1562
2016-07-06,1598
2016-07-07,1585
2016-07-08,1589
2016-07-09,1604
2016-07-10,1624
2016-07-11,1619
2016-07-12,1591
2016-07-13,1564
2016-07-14,1568
2016-07-15,1572
2016-07-16,1584
2016-07-17,1601
2016-07-18,1620
2016-07-23,1692
2016-07-24,1723
2016-07-25,1708
2016-07-26,1708
2016-07-27,1703
2016-07-28,1723
2016-07-29,1779
2016-07-30,1788
2016-07-31,1788
2016-08-01,1743
2016-08-02,1770
2016-08-03,1762
2016-08-04,1707
2016-08-05,1707
2016-08-06,1690
2016-08-07,1712
2016-08-08,1712
2016-08-09,1788
2016-08-10,1834
2016-08-11,1834
2016-08-12,1862
2016-08-13,1849
2016-08-14,1907
2016-08-15,1921
2016-08-16,1899
2016-08-17,1931
2016-08-18,1944
2016-08-19,1929
2016-08-20,1875
2016-08-21,1803
2016-08-22,1884
2016-08-23,1935
2016-08-24,1935
2016-08-25,1931
2016-08-26,1931
2016-08-28,1928
2016-08-31,2021
2016-09-01,1971
2016-09-02,1971
2016-09-03,1901
2016-09-04,1909
2016-09-05,1954
2016-09-06,1979
2016-09-07,1979
2016-09-08,2004
2016-09-09,2004
2016-09-10,1994
2016-09-11,1994
2016-09-12,2030
2016-09-13,2070
2016-09-14,2070
2016-09-15,2090
2016-09-16,2090
2016-09-17,2006
2016-09-18,1957
2016-09-19,1893
2016-09-20,1893
2016-09-21,1801
2016-09-22,1788
2016-09-23,1762
2016-09-24,1762
2016-09-25,1737
2016-09-26,1737
2016-09-27,1730
2016-09-28,1730
2016-09-29,1715
2016-09-30,1719
2016-10-01,1729
2016-10-02,1729
2016-10-03,1732
2016-10-04,1732
2016-10-05,1742
2016-10-06,1779
2016-10-07,1779
2016-10-08,1776
2016-10-09,1776
2016-10-10,1795
2016-10-11,1818
2016-10-12,1832
2016-10-13,1832
2016-10-14,1803
2016-10-15,1846
2016-10-16,1846
2016-10-17,1835
2016-10-18,1835
2016-10-19,1784
2016-10-20,1784
2016-10-21,1768
2016-10-22,1768
2016-10-23,1780
2016-10-24,1766
2016-10-25,1766
2016-10-26,1773
2016-10-27,1773
2016-10-28,1691
2016-10-29,1634
2016-10-30,1634
2016-10-31,1634
2016-11-01,1634
2016-11-02,1632
2016-11-03,1632
2016-11-04,1629
2016-11-05,1629
2016-11-06,1584
2016-11-07,1584
2016-11-08,1585
2016-11-09,1595
2016-11-10,1597
2016-11-11,1597
2016-11-12,1609
2016-11-13,1609
2016-11-14,1589
2016-11-15,1611
2016-12-07,1501
2016-12-08,1536
2016-12-09,1506
2016-12-10,1517
2016-12-11,1534
2016-12-12,1574
2016-12-13,1530
2016-12-14,1521
2016-12-15,1521
2016-12-16,1532
2016-12-17,1543
2016-12-18,1543
2016-12-19,1524
2016-12-20,1526
2016-12-21,1539
2016-12-22,1539
2016-12-23,1535
2016-12-24,1535
2016-12-25,1565
2016-12-26,1588
2016-12-27,1606
2016-12-28,1618
2016-12-29,1610
2016-12-30,1602
2016-12-31,1617
2017-01-01,1628
2017-01-02,1608
2017-01-03,1612
2017-01-04,1614
2017-01-05,1614
2017-01-06,1611
2017-01-07,1596
2017-01-08,1601
2017-01-09,1600
2017-01-10,1585
2017-01-11,1599
2017-01-12,1605
2017-01-13,1618
2017-01-14,1604
2017-01-15,1608
2017-01-16,1647
2017-01-17,1679
2017-01-18,1631
2017-01-19,1618
2017-01-20,1629
2017-01-21,1647
2017-01-22,1703
2017-01-23,1687
2017-01-27,1757
2017-01-28,1753
2017-01-29,1755
2017-01-30,1755
2017-01-31,1771
2017-02-01,1768
2017-02-02,1717
2017-02-03,1710
2017-02-04,1739
2017-02-05,1743
2017-02-06,1754
2017-02-07,1745
2017-02-08,1752
2017-02-09,1752
2017-02-10,1758
2017-02-11,1782
2017-02-12,1782
2017-02-13,1818
2017-02-14,1818
2017-02-15,1824
2017-02-16,1831
2017-02-18,1769
2017-02-19,1763
2017-02-20,1722
2017-02-21,1711
2017-02-22,1660
2017-02-23,1658
2017-02-24,1681
2017-02-25,1655
2017-02-26,1625
2017-02-27,1608
2017-02-28,1599
2017-03-01,1600
2017-03-02,1586
2017-03-03,1586
2017-03-04,1597
2017-03-05,1609
2017-03-06,1599
2017-03-07,1604
2017-03-08,1604
2017-03-09,1605
2017-03-10,1588
2017-03-11,1605
2017-03-12,1590
2017-03-13,1588
2017-03-14,1582
2017-03-15,1525
2017-03-16,1513
2017-03-17,1491
2017-03-18,1499
2017-03-19,1515
2017-03-20,1506
2017-03-21,1508
2017-03-22,1488
2017-03-23,1467
2017-03-24,1461
2017-03-25,1461
2017-03-26,1431
2017-03-27,1378
2017-03-28,1338
2017-03-29,1279
2017-03-30,1283
2017-03-31,1297
2017-04-01,1313
2017-04-02,1377
2017-04-03,1431
2017-04-04,1452
2017-04-12,1131
2017-04-13,1090
2017-04-14,1121
2017-04-15,1152
2017-04-16,1204
2017-04-17,1264
2017-04-18,1303
2017-04-19,1277
2017-04-20,1267
2017-04-21,1213
2017-04-22,1193
2017-04-23,1218
2017-04-24,1233
2017-04-25,1173
2017-04-26,1130
2017-04-27,1097
2017-04-28,1048
2017-04-29,1031
2017-04-30,1033
2017-05-01,1084
2017-05-02,1105
2017-05-03,1124
2017-05-04,1114
2017-05-05,1097
2017-05-06,1138
2017-05-07,1195
2017-05-08,1231
2017-05-09,1270
2017-05-10,1268
2017-05-11,1277
2017-05-12,1227
2017-05-13,1175
2017-05-14,1177
2017-05-15,1149
2017-05-16,1101
2017-05-17,1093
2017-05-18,1083
2017-05-19,1099
2017-05-20,1086
2017-05-21,1086
2017-05-22,1049
2017-05-23,1005
2017-05-24,1000
2017-05-25,1000
2017-05-26,1010
2017-05-27,992
2017-05-28,988
2017-05-29,991
2017-05-30,999
2017-05-31,991
2017-06-01,992
2017-06-02,984
2017-06-03,1019
2017-06-04,1049
2017-06-05,1062
2017-06-06,1050
2017-06-07,1007
2017-06-08,1010
2017-06-09,1007
2017-06-10,1003
2017-06-11,989
2017-06-12,977
2017-06-13,975
2017-06-14,960
2017-06-15,981
2017-06-16,997
2017-06-17,1023
2017-06-18,1038
2017-06-19,1038
2017-06-20,1028
2017-06-21,1034
2017-06-22,1032
2017-06-23,1045
2017-06-24,1017
2017-06-25,1008
2017-06-26,1002
2017-06-27,995
2017-06-28,1003
2017-06-29,1016
2017-06-30,1026
2017-07-01,1026
2017-07-02,1031
2017-07-03,1028
2017-07-04,1032
2017-07-05,1032
2017-07-06,1026
2017-07-07,1026
2017-07-08,1055
2017-07-13,1049
2017-07-14,1052
2017-07-15,1052
2017-07-16,1063
2017-07-17,1069
2017-07-18,1070
2017-07-19,1066
2017-07-20,1069
2017-07-21,1069
2017-07-22,1060
2017-07-23,1060
2017-07-24,1079
2017-07-25,1080
2017-07-26,1061
2017-07-27,1065
2017-07-28,1085
2017-07-29,1102
2017-07-30,1094
2017-07-31,1103
2017-08-01,1108
2017-08-02,1134
2017-08-03,1179
2017-08-04,1228
2017-08-05,1266
2017-08-06,1277
2017-08-07,1325
2017-08-08,1339
2017-08-09,1354
2017-08-10,1352
2017-08-11,1366
2017-08-12,1371
2017-08-13,1400
2017-08-14,1407
2017-08-15,1426
2017-08-16,1464
2017-08-17,1488
2017-08-18,1488
2017-08-19,1502
2017-08-20,1510
2017-08-21,1528
2017-08-22,1523
2017-08-23,1589
2017-08-24,1589
2017-08-25,1509
2017-08-26,1458
2017-08-27,1457
2017-08-28,1456
2017-08-29,1453
2017-08-30,1477
2017-08-31,1520
2017-09-01,1538
2017-09-02,1549
2017-09-03,1517
2017-09-04,1533
2017-09-05,1533
2017-09-06,1544
2017-09-07,1497
2017-09-08,1494
2017-09-09,1496
2017-09-10,1483
2017-09-11,1446
2017-09-12,1430
2017-09-13,1434
2017-09-14,1466
2017-09-15,1466
2017-09-16,1512
2017-09-17,1568
2017-09-18,1573
2017-09-19,1561
2017-09-20,1577
2017-09-22,1566
2017-09-23,1594
2017-09-24,1598
2017-09-25,1621
2017-09-26,1655
2017-09-27,1649
2017-09-28,1634
2017-09-29,1576
2017-09-30,1564
2017-10-01,1490
2017-10-02,1505
2017-10-03,1459
2017-10-04,1461
2017-10-05,1438
2017-10-06,1441
2017-10-07,1439
2017-10-08,1395
2017-10-09,1429
2017-10-10,1377
2017-10-11,1377
2017-10-12,1387
2017-10-13,1379
2017-10-14,1386
2017-10-15,1386
2017-10-16,1374
2017-10-17,1374
2017-10-18,1378
2017-10-19,1345
2017-10-20,1318
2017-10-21,1350
2017-10-22,1416
2017-10-23,1425
2017-10-24,1353
2017-10-25,1285
2017-10-26,1235
2017-10-27,1226
2017-10-28,1226
2017-10-29,1236
2017-10-30,1230
2017-10-31,1260
2017-11-01,1260
2017-11-02,1203
2017-11-03,1204
2017-11-04,1216
2017-11-05,1222
2017-11-06,1225
2017-11-07,1200
2017-11-08,1220
2017-11-09,1229
2017-11-10,1217
2017-11-11,1228
2017-11-12,1223
2017-11-13,1195
2017-11-14,1214
2017-11-15,1211
2017-11-16,1224
2017-11-17,1225
2017-11-18,1229
2017-11-19,1185
2017-11-20,1163
2017-11-21,1155
2017-11-22,1144
2017-11-23,1136
2017-11-24,1088
2017-11-25,1082
2017-11-26,1087
2017-11-27,1087
2017-11-28,1060
2017-11-29,1055
2017-11-30,1064
2017-12-01,1074
2017-12-02,1080
2017-12-03,1082
2017-12-04,1070
2017-12-05,1016
2017-12-06,1006
2017-12-07,1035
2017-12-08,1046
2017-12-09,1068
2017-12-10,1112
2017-12-11,1149
2017-12-12,1200
2017-12-13,1214
2017-12-14,1227
2017-12-15,1261
2017-12-16,1283
2017-12-17,1298
2017-12-18,1286
2017-12-19,1251
2017-12-20,1244
2017-12-21,1250
2017-12-22,1245
2017-12-23,1265
2017-12-24,1267
2017-12-25,1226
2017-12-26,1220
2017-12-27,1206
2017-12-28,1236
2017-12-29,1241
2017-12-30,1238
2017-12-31,1245
2018-01-01,1256
2018-01-02,1250
2018-01-03,1264
2018-01-04,1265
2018-01-05,1278
2018-01-06,1283
2018-01-07,1272
2018-01-08,1288
2018-01-09,1280
2018-01-10,1258
2018-01-11,1242
2018-01-12,1216
2018-01-13,1208
2018-01-14,1190
2018-01-15,1180
2018-01-16,1167
2018-01-17,1160
2018-01-18,1157
2018-01-19,1157
2018-01-20,1169
2018-01-21,1169
2018-01-22,1159
2018-01-23,1193
2018-01-24,1213
2018-01-25,1188
2018-01-26,1228
2018-01-27,1258
2018-01-28,1223
2018-01-29,1164
2018-01-30,1108
2018-01-31,1108
2018-02-01,1054
2018-02-02,1001
2018-02-03,980
2018-02-04,999
2018-02-05,1025
2018-02-06,1061
2018-02-07,1064
2018-02-08,1064
2018-02-09,1087
2018-02-10,1115
2018-02-11,1135
2018-02-12,1137
2018-02-13,1170
2018-02-14,1177
2018-02-15,1186
2018-02-16,1176
2018-02-17,1168
2018-02-18,1164
2018-02-19,1152
2018-02-20,1148
2018-02-21,1137
2018-02-22,1149
2018-02-23,1149
2018-02-24,1163
2018-02-25,1147
2018-02-26,1091
2018-02-27,1122
2018-02-28,1127
2018-03-01,1124
2018-03-02,1143
2018-03-03,1191
2018-03-04,1191
2018-03-05,1215
2018-03-06,1267
2018-03-07,1329
2018-03-08,1396
2018-03-09,1432
2018-03-10,1428
2018-03-11,1467
2018-03-12,1530
2018-03-13,1537
2018-03-14,1531
2018-03-15,1499
2018-03-16,1453
2018-03-17,1436
2018-03-18,1438
2018-03-20,1504
2018-03-21,1537
2018-03-22,1544
2018-03-23,1566
2018-03-24,1590
2018-03-25,1559
2018-03-26,1605
2018-03-27,1613
2018-03-28,1570
2018-03-29,1626
2018-03-30,1657
2018-03-31,1649
2018-04-01,1586
2018-04-02,1521
2018-04-03,1527
2018-04-04,1512
2018-04-05,1494
2018-04-06,1484
2018-04-07,1487
2018-04-08,1476
2018-04-09,1471
2018-04-10,1492
2018-04-11,1491
2018-04-12,1513
2018-04-13,1506
2018-04-14,1494
2018-04-15,1477
2018-04-16,1504
2018-04-17,1535
2018-04-18,1569
2018-04-19,1601
2018-04-20,1582
2018-04-21,1595
2018-04-22,1618
2018-04-23,1636
2018-04-24,1593
2018-04-25,1522
2018-04-26,1445
2018-04-27,1372
2018-04-28,1303
2018-04-29,1253
2018-04-30,1248
2018-05-01,1246
2018-05-02,1243
2018-05-03,1213
2018-05-04,1222
2018-05-05,1214
2018-05-06,1214
2018-05-07,1220
2018-05-08,1194
2018-05-09,1199
2018-05-10,1172
2018-05-11,1137
2018-05-12,1191
2018-05-13,1226
2018-05-14,1242
2018-05-15,1272
2018-05-16,1278
2018-05-17,1294
2018-05-18,1309
2018-05-19,1301
2018-05-20,1323
2018-05-21,1362
2018-05-22,1392
2018-05-23,1366
2018-05-24,1365
2018-05-25,1375
2018-05-26,1425
2018-05-27,1475
2018-05-28,1476
2018-05-29,1402
2018-05-30,1350
2018-05-31,1326
2018-06-01,1297
2018-06-02,1262
2018-06-03,1236
2018-06-04,1204
2018-06-05,1202
2018-06-06,1180
2018-06-07,1158
2018-06-08,1143
2018-06-09,1123
2018-06-10,1126
2018-06-11,1146
2018-06-12,1159
2018-06-13,1157
2018-06-14,1172
2018-06-15,1188
2018-06-16,1229
2018-06-17,1224
2018-06-18,1232
2018-06-19,1254
2018-06-20,1271
2018-06-21,1318
2018-06-22,1354
2018-06-23,1390
2018-06-24,1429
2018-06-25,1454
2018-06-26,1471
2018-06-27,1474
2018-06-28,1418
2018-06-29,1395
2018-06-30,1404
2018-07-01,1409
2018-07-02,1412
2018-07-03,1395
2018-07-04,1335
2018-07-05,1307
2018-07-06,1300
2018-07-07,1312
2018-07-08,1314
2018-07-09,1296
2018-07-10,1341
2018-07-11,1313
2018-07-12,1293
2018-07-13,1275
2018-07-14,1309
2018-07-15,1302
2018-07-16,1306
2018-07-17,1287
2018-07-18,1280
2018-07-19,1290
2018-07-20,1295
2018-07-21,1323
2018-07-22,1365
2018-07-23,1381
2018-07-24,1369
2018-07-25,1358
2018-07-26,1323
2018-07-27,1288
2018-07-28,1279
2018-07-29,1252
2018-07-30,1257
2018-07-31,1219
2018-08-01,1241
2018-08-02,1247
2018-08-03,1254
2018-08-04,1266
2018-08-05,1253
2018-08-06,1235
2018-08-07,1251
2018-08-08,1247
2018-08-09,1234
2018-08-10,1235
2018-08-11,1232
2018-08-12,1255
2018-08-14,1245
2018-08-16,1228
2018-08-17,1214
2018-08-18,1223
2018-08-19,1223
2018-08-20,1221
2018-08-21,1224
2018-08-22,1228
2018-08-23,1259
2018-08-24,1258
2018-08-25,1284
2018-08-26,1283
2018-08-27,1278
2018-08-28,1261
2018-08-29,1285
2018-08-30,1334
2018-08-31,1396
2018-09-01,1448
2018-09-02,1508
2018-09-03,1544
2018-09-04,1598
2018-09-05,1663
2018-09-06,1679
2018-09-07,1670
2018-09-08,1694
2018-09-09,1636
2018-09-10,1592
2018-09-11,1570
2018-09-12,1616
2018-09-13,1618
2018-09-14,1591
2018-09-15,1578
2018-09-16,1594
2018-09-17,1567
2018-09-18,1568
2018-09-19,1535
2018-09-20,1557
2018-09-21,1551
2018-09-22,1552
2018-09-23,1533
2018-09-24,1509
2018-09-25,1494
2018-09-26,1500
2018-09-27,1493
2018-09-28,1511
2018-09-29,1491
2018-09-30,1497
2018-10-01,1506
2018-10-02,1482
2018-10-03,1441
2018-10-04,1424
2018-10-05,1420
2018-10-06,1437
2018-10-07,1403
2018-10-08,1403
2018-10-09,1393
2018-10-10,1392
2018-10-11,1410
2018-10-12,1363
2018-10-13,1320
2018-10-14,1349
2018-10-15,1343
2018-10-16,1357
2018-10-17,1342
2018-10-18,1350
2018-10-19,1387
2018-10-20,1410
2018-10-21,1468
2018-10-22,1454
2018-10-23,1381
2018-10-24,1348
2018-10-25,1306
2018-10-26,1295
2018-10-27,1307
2018-10-28,1328
2018-10-29,1341
2018-10-30,1346
2018-10-31,1324
2018-11-01,1290
2018-11-03,1304
2018-11-04,1354
2018-11-05,1342
2018-11-06,1354
2018-11-07,1321
2018-11-08,1332
2018-11-09,1364
2018-11-10,1388
2018-11-11,1428
2018-11-12,1449
2018-11-13,1492
2018-11-15,1534
2018-11-16,1523
2018-11-17,1558
2018-11-18,1599
2018-11-19,1625
2018-11-20,1650
2018-11-21,1614
2018-11-22,1607
2018-11-23,1625
2018-11-24,1636
2018-11-25,1675
2018-11-26,1709
2018-11-27,1726
2018-11-28,1691
2018-11-29,1697
2018-12-01,1635
2018-12-02,1587
2018-12-03,1573
2018-12-04,1562
2018-12-05,1561
2018-12-07,1585
2018-12-09,1636
2018-12-10,1657
2018-12-11,1669
2018-12-12,1667
2018-12-13,1655
2018-12-14,1654
2018-12-15,1675
2018-12-16,1730
2018-12-17,1788
2018-12-18,1849
2018-12-19,1869
2018-12-20,1908
2018-12-21,1876
2018-12-22,1821
2018-12-23,1764
2018-12-24,1720
2018-12-25,1667
2018-12-26,1687
2018-12-27,1651
2018-12-28,1592
2018-12-29,1590
2018-12-30,1564
2018-12-31,1508
2019-01-01,1494
2019-01-02,1520
2019-01-03,1521
2019-01-04,1475
2019-01-05,1470
2019-01-06,1462
2019-01-08,1378
2019-01-10,1357
2019-01-11,1383
2019-01-12,1390
2019-01-13,1397
2019-01-14,1327
2019-01-15,1260
2019-01-16,1215
2019-01-17,1218
2019-01-18,1222
2019-01-19,1258
2019-01-20,1279
2019-01-21,1304
2019-01-22,1299
2019-01-23,1319
2019-01-24,1340
2019-01-25,1347
2019-01-26,1379
2019-01-27,1399
2019-01-28,1396
2019-01-29,1437
2019-01-30,1494
2019-01-31,1529
2019-02-01,1572
2019-02-02,1609
2019-02-03,1661
2019-02-04,1725
2019-02-05,1661
2019-02-06,1577
2019-02-07,1498
2019-02-08,1423
2019-02-09,1367
2019-02-10,1381
2019-02-11,1366
2019-02-12,1379
2019-02-13,1377
2019-02-14,1361
2019-02-15,1352
2019-02-16,1299
2019-02-17,1257
2019-02-18,1206
2019-02-19,1181
2019-02-20,1132
2019-02-21,1081
2019-02-22,1026
2019-02-23,988
2019-02-24,965
2019-02-25,953
2019-02-26,962
2019-02-27,965
2019-02-28,983
2019-03-01,982
2019-03-02,983
2019-03-03,989
2019-03-04,1005
2019-03-05,1036
2019-03-06,1064
2019-03-07,1071
2019-03-08,1103
2019-03-09,1104
2019-03-10,1101
2019-03-11,1100
2019-03-12,1121
2019-03-13,1108
2019-03-14,1125
2019-03-15,1126
2019-03-16,1134
2019-03-17,1134
2019-03-18,1106
2019-03-19,1080
2019-03-20,1067
2019-03-21,1018
2019-03-22,986
2019-03-23,953
2019-03-24,921
2019-03-25,916
2019-03-26,924
2019-03-27,929
2019-03-28,939
2019-03-29,935
2019-03-30,948
2019-03-31,937
2019-04-01,936
2019-04-02,959
2019-04-03,1004
2019-04-04,1055
2019-04-05,1108
2019-04-06,1152
2019-04-07,1209
2019-04-08,1266
2019-04-09,1296
2019-04-10,1359
2019-04-11,1397
2019-04-12,1401
2019-04-13,1377
2019-04-14,1363
2019-04-15,1383
2019-04-16,1414
2019-04-17,1402
2019-04-18,1396
2019-04-19,1393
2019-04-20,1381
2019-04-21,1372
2019-04-22,1370
2019-04-23,1403
2019-04-24,1406
2019-04-25,1413
2019-04-26,1406
2019-04-27,1439
2019-04-28,1464
