date_obj,Fremennik%20blue%20cloak price
2015-11-09,5239
2015-11-10,5239
2015-11-11,5042
2015-11-12,5042
2015-11-13,5042
2015-11-14,5042
2015-11-15,5042
2015-11-16,5042
2015-11-17,5042
2015-11-18,5042
2015-11-19,5042
2015-11-20,5042
2015-11-21,5042
2015-11-22,5042
2015-11-23,5042
2015-11-24,5042
2015-11-25,5042
2015-11-26,5042
2015-11-27,5042
2015-11-28,4870
2015-11-29,4870
2015-11-30,4870
2015-12-01,4870
2015-12-02,4870
2015-12-03,4870
2015-12-04,4870
2015-12-05,4870
2015-12-06,4870
2015-12-07,4870
2015-12-08,4870
2015-12-09,4870
2015-12-10,4870
2015-12-11,4870
2015-12-12,4870
2015-12-13,4870
2015-12-14,4870
2015-12-15,4780
2015-12-16,4780
2015-12-17,4780
2015-12-18,4780
2015-12-19,4780
2015-12-20,4780
2015-12-21,4780
2015-12-22,4780
2015-12-23,4780
2015-12-24,4780
2015-12-25,4780
2015-12-26,4780
2015-12-27,4780
2015-12-28,4780
2015-12-29,4780
2015-12-30,4647
2015-12-31,4647
2016-01-01,4647
2016-01-02,4647
2016-01-03,4647
2016-01-04,4647
2016-01-05,4647
2016-01-06,4647
2016-01-07,4647
2016-01-08,4647
2016-01-09,4647
2016-01-10,4647
2016-01-11,4647
2016-01-12,4647
2016-01-13,4588
2016-01-14,4588
2016-01-15,4588
2016-01-16,4588
2016-01-17,4588
2016-01-18,4588
2016-01-19,4588
2016-01-20,4588
2016-01-21,4588
2016-01-22,4588
2016-01-23,4588
2016-01-24,4588
2016-01-25,4359
2016-01-26,4359
2016-01-27,4359
2016-01-28,4359
2016-01-29,4359
2016-01-30,4359
2016-01-31,4359
2016-02-01,4359
2016-02-02,4359
2016-02-03,4359
2016-02-04,4359
2016-02-05,4359
2016-02-06,4359
2016-02-07,4359
2016-02-08,4144
2016-02-09,4144
2016-02-10,4144
2016-02-11,4144
2016-02-12,4144
2016-02-13,4144
2016-02-14,4144
2016-02-15,4144
2016-02-16,4144
2016-02-17,4144
2016-02-18,4144
2016-02-19,4144
2016-02-20,4144
2016-02-21,3942
2016-02-22,3942
2016-02-23,3942
2016-02-24,3942
2016-02-25,3942
2016-02-26,3942
2016-02-27,3942
2016-02-28,3942
2016-02-29,3942
2016-03-01,3942
2016-03-02,3942
2016-03-03,3942
2016-03-04,3942
2016-03-05,3942
2016-03-06,3891
2016-03-07,3891
2016-03-08,3891
2016-03-09,3891
2016-03-10,3891
2016-03-11,3891
2016-03-12,3891
2016-03-13,3891
2016-03-14,3891
2016-03-15,3891
2016-03-16,3891
2016-03-17,3891
2016-03-18,3891
2016-03-19,3959
2016-03-20,3959
2016-03-21,3959
2016-03-22,3959
2016-03-23,3959
2016-03-24,3959
2016-03-25,3959
2016-03-26,3959
2016-03-27,3959
2016-03-28,3959
2016-03-29,3959
2016-03-30,3959
2016-03-31,3959
2016-04-01,3959
2016-04-02,3959
2016-04-03,3959
2016-04-04,3959
2016-04-05,3959
2016-04-06,3833
2016-04-07,3833
2016-04-08,3833
2016-04-09,3833
2016-04-10,3833
2016-04-11,3833
2016-04-12,3833
2016-04-13,3833
2016-04-14,3833
2016-04-15,3833
2016-04-16,3833
2016-04-17,3833
2016-04-18,3833
2016-04-19,3677
2016-04-20,3677
2016-04-21,3677
2016-04-22,3677
2016-04-23,3677
2016-04-24,3677
2016-04-25,3677
2016-04-26,3677
2016-04-27,3677
2016-04-28,3677
2016-04-29,3677
2016-04-30,3677
2016-05-01,3677
2016-05-02,3677
2016-05-03,3677
2016-05-04,3494
2016-05-05,3494
2016-05-06,3494
2016-05-07,3494
2016-05-08,3494
2016-05-09,3494
2016-05-10,3494
2016-05-11,3494
2016-05-12,3494
2016-05-13,3494
2016-05-14,3494
2016-05-15,3494
2016-05-16,3494
2016-05-17,3320
2016-05-18,3320
2016-05-19,3320
2016-05-22,3320
2016-05-23,3320
2016-05-24,3320
2016-05-25,3320
2016-05-26,3320
2016-05-27,3320
2016-05-28,3320
2016-05-29,3156
2016-05-30,3156
2016-05-31,3156
2016-06-01,3156
2016-06-02,3156
2016-06-03,3156
2016-06-04,3156
2016-06-05,3156
2016-06-06,3156
2016-06-07,3156
2016-06-08,3156
2016-06-09,3156
2016-06-10,3015
2016-06-11,3015
2016-06-12,3015
2016-06-13,3015
2016-06-14,3015
2016-06-15,3015
2016-06-16,3015
2016-06-17,3015
2016-06-18,3015
2016-06-19,3015
2016-06-20,3015
2016-06-21,3015
2016-06-22,2869
2016-06-23,2869
2016-06-24,2869
2016-06-25,2869
2016-06-26,2869
2016-06-27,2869
2016-06-28,2869
2016-06-29,2869
2016-06-30,2869
2016-07-01,2869
2016-07-02,2869
2016-07-03,2869
2016-07-04,2727
2016-07-05,2727
2016-07-06,2727
2016-07-07,2727
2016-07-08,2727
2016-07-09,2727
2016-07-10,2727
2016-07-11,2727
2016-07-12,2727
2016-07-13,2727
2016-07-14,2727
2016-07-15,2677
2016-07-16,2677
2016-07-17,2677
2016-07-18,2677
2016-07-23,2677
2016-07-24,2677
2016-07-25,2677
2016-07-26,2677
2016-07-27,2677
2016-07-28,2677
2016-07-29,2685
2016-07-30,2685
2016-07-31,2685
2016-08-01,2685
2016-08-02,2685
2016-08-03,2685
2016-08-04,2685
2016-08-05,2685
2016-08-06,2685
2016-08-07,2685
2016-08-08,2685
2016-08-09,2685
2016-08-10,2685
2016-08-11,2685
2016-08-12,2685
2016-08-13,2685
2016-08-14,2685
2016-08-15,2602
2016-08-16,2602
2016-08-17,2602
2016-08-18,2602
2016-08-19,2602
2016-08-20,2602
2016-08-21,2602
2016-08-22,2602
2016-08-23,2602
2016-08-24,2602
2016-08-25,2602
2016-08-26,2602
2016-08-28,2602
2016-08-31,2473
2016-09-01,2473
2016-09-02,2473
2016-09-03,2473
2016-09-04,2473
2016-09-05,2473
2016-09-06,2473
2016-09-07,2473
2016-09-08,2473
2016-09-09,2473
2016-09-10,2473
2016-09-11,2473
2016-09-12,2473
2016-09-13,2473
2016-09-14,2473
2016-09-15,2407
2016-09-16,2407
2016-09-17,2407
2016-09-18,2407
2016-09-19,2407
2016-09-20,2407
2016-09-21,2407
2016-09-22,2407
2016-09-23,2407
2016-09-24,2407
2016-09-25,2407
2016-09-26,2407
2016-09-27,2407
2016-09-28,2407
2016-09-29,2407
2016-09-30,2407
2016-10-01,2407
2016-10-02,2407
2016-10-03,2383
2016-10-04,2383
2016-10-05,2383
2016-10-06,2383
2016-10-07,2383
2016-10-08,2383
2016-10-09,2383
2016-10-10,2383
2016-10-11,2383
2016-10-12,2383
2016-10-13,2383
2016-10-14,2383
2016-10-15,2383
2016-10-16,2383
2016-10-17,2383
2016-10-18,2383
2016-10-19,2383
2016-10-20,2383
2016-10-21,2383
2016-10-22,2383
2016-10-23,2363
2016-10-24,2363
2016-10-25,2363
2016-10-26,2363
2016-10-27,2363
2016-10-28,2363
2016-10-29,2363
2016-10-30,2363
2016-10-31,2363
2016-11-01,2363
2016-11-02,2363
2016-11-03,2363
2016-11-04,2363
2016-11-05,2363
2016-11-06,2363
2016-11-07,2363
2016-11-08,2363
2016-11-09,2363
2016-11-10,2363
2016-11-11,2363
2016-11-12,2363
2016-11-13,2363
2016-11-14,2363
2016-11-15,2406
2016-12-07,2420
2016-12-08,2420
2016-12-09,2420
2016-12-10,2420
2016-12-11,2420
2016-12-12,2420
2016-12-13,2420
2016-12-14,2420
2016-12-15,2420
2016-12-16,2420
2016-12-17,2420
2016-12-18,2420
2016-12-19,2420
2016-12-20,2420
2016-12-21,2420
2016-12-22,2428
2016-12-23,2428
2016-12-24,2428
2016-12-25,2428
2016-12-26,2428
2016-12-27,2428
2016-12-28,2428
2016-12-29,2428
2016-12-30,2428
2016-12-31,2428
2017-01-01,2428
2017-01-02,2428
2017-01-03,2428
2017-01-04,2428
2017-01-05,2428
2017-01-06,2428
2017-01-07,2338
2017-01-08,2338
2017-01-09,2338
2017-01-10,2338
2017-01-11,2338
2017-01-12,2338
2017-01-13,2338
2017-01-14,2338
2017-01-15,2338
2017-01-16,2338
2017-01-17,2338
2017-01-18,2338
2017-01-19,2338
2017-01-20,2338
2017-01-21,2245
2017-01-22,2245
2017-01-23,2245
2017-01-27,2245
2017-01-28,2245
2017-01-29,2245
2017-01-30,2245
2017-01-31,2245
2017-02-01,2245
2017-02-02,2245
2017-02-03,2245
2017-02-04,2245
2017-02-05,2135
2017-02-06,2135
2017-02-07,2135
2017-02-08,2135
2017-02-09,2135
2017-02-10,2135
2017-02-11,2135
2017-02-12,2135
2017-02-13,2135
2017-02-14,2135
2017-02-15,2135
2017-02-16,2135
2017-02-18,2033
2017-02-19,2033
2017-02-20,2033
2017-02-21,2033
2017-02-22,2033
2017-02-23,2033
2017-02-24,2033
2017-02-25,2033
2017-02-26,2033
2017-02-27,2033
2017-02-28,2033
2017-03-01,2033
2017-03-02,2033
2017-03-03,2033
2017-03-04,2033
2017-03-05,2033
2017-03-06,2033
2017-03-07,2033
2017-03-08,2033
2017-03-09,2033
2017-03-10,2033
2017-03-11,2033
2017-03-12,2033
2017-03-13,2033
2017-03-14,2033
2017-03-15,2033
2017-03-16,2033
2017-03-17,2033
2017-03-18,2033
2017-03-19,1934
2017-03-20,1934
2017-03-21,1934
2017-03-22,1934
2017-03-23,1934
2017-03-24,1934
2017-03-25,1934
2017-03-26,1934
2017-03-27,1934
2017-03-28,1934
2017-03-29,1934
2017-03-30,1934
2017-03-31,1934
2017-04-01,1934
2017-04-02,1934
2017-04-03,1934
2017-04-04,1933
2017-04-12,1933
2017-04-13,1933
2017-04-14,1933
2017-04-15,1933
2017-04-16,1933
2017-04-17,1933
2017-04-18,1933
2017-04-19,1933
2017-04-20,1938
2017-04-21,1938
2017-04-22,1938
2017-04-23,1938
2017-04-24,1938
2017-04-25,1938
2017-04-26,1938
2017-04-27,1938
2017-04-28,1938
2017-04-29,1938
2017-04-30,1938
2017-05-01,1938
2017-05-02,1938
2017-05-03,1938
2017-05-04,1906
2017-05-05,1906
2017-05-06,1906
2017-05-07,1906
2017-05-08,1906
2017-05-09,1906
2017-05-10,1906
2017-05-11,1906
2017-05-12,1906
2017-05-13,1906
2017-05-14,1906
2017-05-15,1906
2017-05-16,1906
2017-05-17,1906
2017-05-18,1875
2017-05-19,1875
2017-05-20,1875
2017-05-21,1875
2017-05-22,1875
2017-05-23,1875
2017-05-24,1875
2017-05-25,1875
2017-05-26,1875
2017-05-27,1875
2017-05-28,1875
2017-05-29,1875
2017-05-30,1875
2017-05-31,1875
2017-06-01,1875
2017-06-02,1875
2017-06-03,1875
2017-06-04,1830
2017-06-05,1830
2017-06-06,1830
2017-06-07,1830
2017-06-08,1830
2017-06-09,1830
2017-06-10,1830
2017-06-11,1830
2017-06-12,1830
2017-06-13,1830
2017-06-14,1830
2017-06-15,1830
2017-06-16,1830
2017-06-17,1740
2017-06-18,1740
2017-06-19,1740
2017-06-20,1740
2017-06-21,1740
2017-06-22,1740
2017-06-23,1740
2017-06-24,1740
2017-06-25,1740
2017-06-26,1740
2017-06-27,1740
2017-06-28,1740
2017-06-29,1740
2017-06-30,1740
2017-07-01,1740
2017-07-02,1703
2017-07-03,1703
2017-07-04,1703
2017-07-05,1703
2017-07-06,1703
2017-07-07,1703
2017-07-08,1703
2017-07-13,1703
2017-07-14,1703
2017-07-15,1703
2017-07-16,1703
2017-07-17,1703
2017-07-18,1630
2017-07-19,1630
2017-07-20,1630
2017-07-21,1630
2017-07-22,1630
2017-07-23,1630
2017-07-24,1630
2017-07-25,1630
2017-07-26,1630
2017-07-27,1630
2017-07-28,1630
2017-07-29,1630
2017-07-30,1630
2017-07-31,1630
2017-08-01,1630
2017-08-02,1608
2017-08-03,1608
2017-08-04,1608
2017-08-05,1608
2017-08-06,1608
2017-08-09,1608
2017-08-10,1608
2017-08-11,1608
2017-08-12,1608
2017-08-13,1608
2017-08-14,1608
2017-08-15,1608
2017-08-16,1630
2017-08-17,1630
2017-08-18,1630
2017-08-19,1630
2017-08-20,1630
2017-08-21,1630
2017-08-22,1630
2017-08-23,1630
2017-08-24,1630
2017-08-25,1630
2017-08-26,1630
2017-08-27,1630
2017-08-28,1630
2017-08-29,1630
2017-08-30,1630
2017-08-31,1619
2017-09-01,1619
2017-09-02,1619
2017-09-03,1619
2017-09-04,1619
2017-09-05,1619
2017-09-06,1619
2017-09-07,1619
2017-09-08,1619
2017-09-09,1619
2017-09-10,1619
2017-09-11,1619
2017-09-12,1619
2017-09-13,1619
2017-09-14,1619
2017-09-15,1619
2017-09-16,1638
2017-09-17,1638
2017-09-18,1638
2017-09-19,1638
2017-09-20,1638
2017-09-21,1638
2017-09-22,1638
2017-09-23,1638
2017-09-24,1638
2017-09-25,1638
2017-09-26,1638
2017-09-27,1638
2017-09-28,1638
2017-09-29,1638
2017-09-30,1638
2017-10-01,1638
2017-10-02,1638
2017-10-03,1663
2017-10-04,1663
2017-10-05,1663
2017-10-06,1663
2017-10-07,1663
2017-10-08,1663
2017-10-09,1663
2017-10-10,1663
2017-10-11,1663
2017-10-12,1663
2017-10-13,1663
2017-10-14,1663
2017-10-15,1663
2017-10-16,1663
2017-10-17,1663
2017-10-18,1663
2017-10-19,1663
2017-10-20,1663
2017-10-21,1654
2017-10-22,1654
2017-10-23,1654
2017-10-24,1654
2017-10-25,1654
2017-10-26,1654
2017-10-27,1654
2017-10-28,1654
2017-10-29,1654
2017-10-30,1654
2017-10-31,1654
2017-11-01,1654
2017-11-02,1654
2017-11-03,1654
2017-11-04,1654
2017-11-05,1654
2017-11-06,1654
2017-11-07,1654
2017-11-08,1615
2017-11-09,1615
2017-11-10,1615
2017-11-11,1615
2017-11-12,1615
2017-11-13,1615
2017-11-14,1615
2017-11-15,1615
2017-11-16,1615
2017-11-17,1615
2017-11-18,1615
2017-11-19,1615
2017-11-20,1615
2017-11-21,1615
2017-11-22,1615
2017-11-23,1615
2017-11-24,1615
2017-11-25,1615
2017-11-26,1615
2017-11-27,1615
2017-11-28,1615
2017-11-29,1613
2017-11-30,1613
2017-12-01,1613
2017-12-02,1613
2017-12-03,1613
2017-12-04,1613
2017-12-05,1613
2017-12-06,1613
2017-12-07,1613
2017-12-08,1613
2017-12-09,1613
2017-12-10,1613
2017-12-11,1613
2017-12-12,1613
2017-12-13,1613
2017-12-14,1613
2017-12-15,1613
2017-12-16,1613
2017-12-17,1613
2017-12-18,1606
2017-12-19,1606
2017-12-20,1606
2017-12-21,1606
2017-12-22,1606
2017-12-23,1606
2017-12-24,1606
2017-12-25,1606
2017-12-26,1606
2017-12-27,1606
2017-12-28,1606
2017-12-29,1606
2017-12-30,1606
2017-12-31,1606
2018-01-01,1606
2018-01-02,1606
2018-01-03,1606
2018-01-04,1606
2018-01-05,1593
2018-01-06,1593
2018-01-07,1593
2018-01-08,1593
2018-01-09,1593
2018-01-10,1593
2018-01-11,1593
2018-01-12,1593
2018-01-13,1593
2018-01-14,1593
2018-01-15,1593
2018-01-16,1593
2018-01-17,1593
2018-01-18,1593
2018-01-19,1593
2018-01-20,1593
2018-01-21,1593
2018-01-22,1593
2018-01-23,1591
2018-01-24,1591
2018-01-25,1591
2018-01-26,1591
2018-01-27,1591
2018-01-28,1591
2018-01-29,1591
2018-01-30,1591
2018-01-31,1575
2018-02-01,1575
2018-02-02,1575
2018-02-03,1575
2018-02-04,1575
2018-02-05,1575
2018-02-06,1575
2018-02-07,1575
2018-02-08,1575
2018-02-09,1545
2018-02-10,1545
2018-02-11,1545
2018-02-12,1545
2018-02-13,1545
2018-02-14,1545
2018-02-15,1536
2018-02-16,1536
2018-02-17,1536
2018-02-18,1536
2018-02-19,1536
2018-02-20,1536
2018-02-21,1536
2018-02-22,1511
2018-02-23,1511
2018-02-24,1511
2018-02-25,1511
2018-02-26,1511
2018-02-27,1511
2018-02-28,1511
2018-03-01,1451
2018-03-02,1451
2018-03-03,1451
2018-03-04,1451
2018-03-05,1451
2018-03-06,1451
2018-03-07,1379
2018-03-08,1379
2018-03-09,1379
2018-03-10,1379
2018-03-11,1379
2018-03-12,1379
2018-03-13,1379
2018-03-14,1379
2018-03-15,1379
2018-03-16,1379
2018-03-17,1422
2018-03-18,1422
2018-03-20,1422
2018-03-21,1422
2018-03-23,1422
2018-03-24,1422
2018-03-25,1422
2018-03-26,1422
2018-03-27,1422
2018-03-28,1422
2018-03-29,1418
2018-03-30,1418
2018-03-31,1418
2018-04-01,1418
2018-04-02,1418
2018-04-03,1418
2018-04-04,1418
2018-04-05,1418
2018-04-06,1418
2018-04-07,1418
2018-04-08,1388
2018-04-09,1388
2018-04-10,1388
2018-04-11,1388
2018-04-12,1388
2018-04-13,1388
2018-04-14,1388
2018-04-15,1388
2018-04-16,1388
2018-04-17,1388
2018-04-18,1378
2018-04-19,1378
2018-04-20,1378
2018-04-21,1378
2018-04-22,1378
2018-04-23,1378
2018-04-24,1378
2018-04-25,1378
2018-04-26,1378
2018-04-27,1378
2018-04-28,1325
2018-04-29,1325
2018-04-30,1325
2018-05-01,1325
2018-05-02,1325
2018-05-03,1325
2018-05-04,1325
2018-05-05,1325
2018-05-06,1325
2018-05-07,1287
2018-05-08,1287
2018-05-09,1287
2018-05-10,1287
2018-05-11,1287
2018-05-12,1287
2018-05-13,1287
2018-05-14,1287
2018-05-15,1287
2018-05-16,1292
2018-05-17,1292
2018-05-18,1292
2018-05-19,1292
2018-05-20,1292
2018-05-21,1292
2018-05-22,1292
2018-05-23,1292
2018-05-24,1292
2018-05-25,1289
2018-05-26,1289
2018-05-27,1289
2018-05-28,1289
2018-05-29,1289
2018-05-30,1289
2018-05-31,1225
2018-06-01,1225
2018-06-02,1225
2018-06-03,1225
2018-06-04,1225
2018-06-05,1225
2018-06-06,1225
2018-06-07,1197
2018-06-08,1197
2018-06-09,1197
2018-06-10,1197
2018-06-11,1197
2018-06-12,1197
2018-06-13,1197
2018-06-14,1218
2018-06-15,1218
2018-06-16,1218
2018-06-17,1218
2018-06-18,1218
2018-06-19,1218
2018-06-20,1218
2018-06-21,1218
2018-06-22,1218
2018-06-23,1192
2018-06-24,1192
2018-06-25,1192
2018-06-26,1192
2018-06-27,1192
2018-06-28,1192
2018-06-29,1192
2018-06-30,1192
2018-07-01,1192
2018-07-02,1138
2018-07-03,1138
2018-07-04,1138
2018-07-05,1138
2018-07-06,1138
2018-07-07,1138
2018-07-08,1138
2018-07-09,1138
2018-07-10,1138
2018-07-11,1111
2018-07-12,1111
2018-07-13,1111
2018-07-14,1111
2018-07-15,1111
2018-07-16,1111
2018-07-17,1111
2018-07-18,1111
2018-07-19,1067
2018-07-20,1067
2018-07-21,1067
2018-07-22,1067
2018-07-23,1067
2018-07-24,1060
2018-07-25,1060
2018-07-26,1060
2018-07-27,1060
2018-07-28,1060
2018-07-29,1060
2018-07-30,1033
2018-07-31,1033
2018-08-01,1033
2018-08-02,1033
2018-08-03,1033
2018-08-04,1017
2018-08-05,1017
2018-08-06,1017
2018-08-07,1017
2018-08-08,1017
2018-08-09,1049
2018-08-10,1049
2018-08-11,1049
2018-08-12,1049
2018-08-14,1040
2018-08-16,1040
2018-08-17,1040
2018-08-18,1040
2018-08-19,1040
2018-08-20,1030
2018-08-21,1030
2018-08-22,1030
2018-08-23,1030
2018-08-24,1030
2018-08-25,1025
2018-08-26,1025
2018-08-27,1025
2018-08-28,1025
2018-08-29,1025
2018-08-30,1016
2018-08-31,1016
2018-09-01,1016
2018-09-02,1016
2018-09-03,1024
2018-09-04,1024
2018-09-05,1024
2018-09-06,1024
2018-09-07,1024
2018-09-08,1019
2018-09-09,1019
2018-09-10,1019
2018-09-11,1019
2018-09-12,1019
2018-09-13,1010
2018-09-14,1010
2018-09-15,1010
2018-09-16,1010
2018-09-17,1010
2018-09-18,1010
2018-09-19,1037
2018-09-20,1037
2018-09-21,1037
2018-09-22,1037
2018-09-23,1037
2018-09-24,1074
2018-09-25,1074
2018-09-26,1074
2018-09-27,1074
2018-09-28,1074
2018-09-29,1074
2018-09-30,1105
2018-10-01,1105
2018-10-02,1105
2018-10-03,1105
2018-10-04,1105
2018-10-05,1105
2018-10-06,1125
2018-10-07,1125
2018-10-08,1125
2018-10-09,1125
2018-10-10,1125
2018-10-11,1125
2018-10-12,1125
2018-10-13,1124
2018-10-14,1124
2018-10-15,1124
2018-10-16,1124
2018-10-17,1124
2018-10-18,1124
2018-10-19,1124
2018-10-20,1135
2018-10-21,1135
2018-10-22,1135
2018-10-23,1135
2018-10-24,1135
2018-10-25,1135
2018-10-26,1135
2018-10-27,1147
2018-10-28,1147
2018-10-29,1147
2018-10-30,1147
2018-10-31,1147
2018-11-01,1147
2018-11-03,1168
2018-11-04,1168
2018-11-05,1168
2018-11-06,1201
2018-11-07,1201
2018-11-08,1201
2018-11-09,1201
2018-11-10,1233
2018-11-11,1233
2018-11-12,1233
2018-11-13,1258
2018-11-14,1258
2018-11-15,1258
2018-11-16,1263
2018-11-17,1263
2018-11-18,1263
2018-11-19,1279
2018-11-20,1279
2018-11-21,1279
2018-11-22,1292
2018-11-23,1292
2018-11-24,1292
2018-11-25,1329
2018-11-26,1329
2018-11-27,1329
2018-11-28,1330
2018-11-29,1330
2018-12-01,1276
2018-12-02,1276
2018-12-03,1276
2018-12-04,1276
2018-12-05,1212
2018-12-07,1212
2018-12-09,1205
2018-12-10,1205
2018-12-11,1205
2018-12-12,1174
2018-12-13,1174
2018-12-14,1174
2018-12-15,1174
2018-12-16,1154
2018-12-17,1154
2018-12-18,1154
2018-12-19,1154
2018-12-20,1154
2018-12-21,1173
2018-12-22,1173
2018-12-23,1173
2018-12-24,1173
2018-12-25,1189
2018-12-26,1189
2018-12-27,1189
2018-12-28,1189
2018-12-29,1173
2018-12-30,1173
2018-12-31,1173
2019-01-01,1173
2019-01-02,1117
2019-01-03,1117
2019-01-04,1117
2019-01-05,1117
2019-01-06,1061
2019-01-08,1061
2019-01-10,1027
2019-01-11,1027
2019-01-12,1027
2019-01-13,1029
2019-01-14,1029
2019-01-15,1029
2019-01-16,1029
2019-01-17,1022
2019-01-18,1022
2019-01-19,1022
2019-01-20,1022
2019-01-21,998
2019-01-22,998
2019-01-23,998
2019-01-24,998
2019-01-25,951
2019-01-26,951
2019-01-27,951
2019-01-28,951
2019-01-29,947
2019-01-30,947
2019-01-31,947
2019-02-01,947
2019-02-02,900
2019-02-03,900
2019-02-04,900
2019-02-05,900
2019-02-06,920
2019-02-07,920
2019-02-08,920
2019-02-09,920
2019-02-10,917
2019-02-11,917
2019-02-12,917
2019-02-13,917
2019-02-14,917
2019-02-15,946
2019-02-16,946
2019-02-17,946
2019-02-18,946
2019-02-19,946
2019-02-20,971
2019-02-21,971
2019-02-22,971
2019-02-23,971
2019-02-24,983
2019-02-25,983
2019-02-26,983
2019-02-27,983
2019-02-28,983
2019-03-01,983
2019-03-02,983
2019-03-03,983
2019-03-04,989
2019-03-05,989
2019-03-06,989
2019-03-07,989
2019-03-08,989
2019-03-09,989
2019-03-10,970
2019-03-11,970
2019-03-12,970
2019-03-13,970
2019-03-14,970
2019-03-15,934
2019-03-16,934
2019-03-17,934
2019-03-18,934
2019-03-19,934
2019-03-20,890
2019-03-21,890
2019-03-22,890
