date_obj,Mithril%20battleaxe price
2016-01-07,821
2016-01-08,821
2016-01-09,821
2016-01-10,821
2016-01-11,847
2016-01-12,847
2016-01-13,847
2016-01-14,857
2016-01-15,857
2016-01-16,857
2016-01-17,857
2016-01-18,839
2016-01-19,839
2016-01-20,839
2016-01-21,839
2016-01-22,826
2016-01-23,826
2016-01-24,826
2016-01-25,826
2016-01-26,839
2016-01-27,839
2016-01-28,839
2016-01-29,846
2016-01-30,846
2016-01-31,846
2016-02-01,846
2016-02-02,849
2016-02-03,849
2016-02-04,849
2016-02-05,849
2016-02-06,841
2016-02-07,841
2016-02-08,841
2016-02-09,841
2016-02-10,816
2016-02-11,816
2016-02-12,816
2016-02-13,816
2016-02-14,830
2016-02-15,830
2016-02-16,830
2016-02-17,830
2016-02-18,830
2016-02-19,830
2016-02-20,830
2016-02-21,820
2016-02-22,820
2016-02-23,820
2016-02-24,820
2016-02-25,814
2016-02-26,814
2016-02-27,814
2016-02-28,814
2016-02-29,832
2016-03-01,832
2016-03-02,832
2016-03-03,832
2016-03-04,816
2016-03-05,816
2016-03-06,816
2016-03-07,805
2016-03-08,805
2016-03-09,805
2016-03-10,805
2016-03-11,824
2016-03-12,824
2016-03-13,824
2016-03-14,824
2016-03-15,810
2016-03-16,810
2016-03-17,810
2016-03-18,810
2016-03-19,810
2016-03-20,810
2016-03-21,810
2016-03-22,810
2016-03-23,814
2016-03-24,814
2016-03-25,814
2016-03-26,814
2016-03-27,823
2016-03-28,823
2016-03-29,823
2016-03-30,823
2016-03-31,793
2016-04-01,793
2016-04-02,793
2016-04-03,793
2016-04-04,797
2016-04-05,797
2016-04-06,797
2016-04-07,797
2016-04-08,813
2016-04-09,813
2016-04-10,813
2016-04-11,813
2016-04-12,805
2016-04-13,805
2016-04-14,805
2016-04-15,805
2016-04-16,803
2016-04-17,803
2016-04-18,803
2016-04-19,830
2016-04-20,830
2016-04-21,830
2016-04-22,830
2016-04-23,823
2016-04-24,823
2016-04-25,823
2016-04-26,823
2016-04-27,838
2016-04-28,838
2016-04-29,838
2016-04-30,838
2016-05-01,844
2016-05-02,844
2016-05-03,844
2016-05-04,844
2016-05-05,865
2016-05-06,865
2016-05-07,865
2016-05-08,865
2016-05-09,853
2016-05-10,853
2016-05-11,853
2016-05-12,853
2016-05-13,826
2016-05-14,826
2016-05-15,826
2016-05-16,826
2016-05-17,794
2016-05-18,794
2016-05-19,794
2016-05-22,799
2016-05-23,799
2016-05-24,799
2016-05-25,799
2016-05-26,806
2016-05-27,806
2016-05-28,806
2016-05-29,818
2016-05-30,818
2016-05-31,818
2016-06-01,800
2016-06-02,800
2016-06-03,800
2016-06-04,800
2016-06-05,789
2016-06-06,789
2016-06-07,789
2016-06-08,802
2016-06-09,802
2016-06-10,810
2016-06-11,810
2016-06-12,810
2016-06-13,801
2016-06-14,801
2016-06-15,801
2016-06-16,816
2016-06-17,816
2016-06-18,816
2016-06-19,807
2016-06-20,807
2016-06-21,807
2016-06-22,805
2016-06-23,805
2016-06-24,805
2016-06-25,816
2016-06-26,816
2016-06-27,816
2016-06-28,826
2016-06-29,826
2016-06-30,826
2016-07-01,832
2016-07-02,832
2016-07-03,832
2016-07-04,827
2016-07-05,827
2016-07-06,827
2016-07-07,838
2016-07-08,838
2016-07-09,838
2016-07-10,847
2016-07-11,847
2016-07-12,847
2016-07-13,829
2016-07-14,829
2016-07-15,829
2016-07-16,828
2016-07-17,828
2016-07-18,828
2016-07-23,846
2016-07-24,821
2016-07-25,821
2016-07-26,821
2016-07-27,821
2016-07-28,821
2016-07-29,821
2016-07-30,821
2016-07-31,823
2016-08-01,823
2016-08-02,823
2016-08-03,812
2016-08-04,812
2016-08-05,812
2016-08-06,812
2016-08-07,834
2016-08-08,834
2016-08-09,834
2016-08-10,834
2016-08-11,841
2016-08-12,841
2016-08-13,841
2016-08-14,841
2016-08-15,856
2016-08-16,856
2016-08-17,856
2016-08-18,856
2016-08-19,870
2016-08-20,870
2016-08-21,870
2016-08-22,870
2016-08-23,863
2016-08-24,863
2016-08-25,863
2016-08-26,863
2016-08-28,860
2016-08-31,855
2016-09-01,855
2016-09-02,855
2016-09-03,855
2016-09-04,846
2016-09-05,846
2016-09-06,846
2016-09-07,846
2016-09-08,817
2016-09-09,817
2016-09-10,817
2016-09-11,817
2016-09-12,834
2016-09-13,834
2016-09-14,834
2016-09-15,834
2016-09-16,842
2016-09-17,842
2016-09-18,842
2016-09-19,815
2016-09-20,815
2016-09-21,815
2016-09-22,815
2016-09-23,799
2016-09-24,799
2016-09-25,799
2016-09-26,799
2016-09-27,787
2016-09-28,787
2016-09-29,787
2016-09-30,787
2016-10-01,774
2016-10-02,774
2016-10-03,774
2016-10-04,774
2016-10-05,768
2016-10-06,768
2016-10-07,768
2016-10-08,775
2016-10-09,775
2016-10-10,775
2016-10-11,775
2016-10-12,775
2016-10-13,775
2016-10-14,775
2016-10-15,776
2016-10-16,776
2016-10-17,776
2016-10-18,800
2016-10-19,800
2016-10-20,800
2016-10-21,800
2016-10-22,794
2016-10-23,794
2016-10-24,794
2016-10-25,806
2016-10-26,806
2016-10-27,806
2016-10-28,806
2016-10-29,820
2016-10-30,820
2016-10-31,820
2016-11-01,820
2016-11-02,807
2016-11-03,807
2016-11-04,807
2016-11-05,807
2016-11-06,811
2016-11-07,811
2016-11-08,811
2016-11-09,805
2016-11-10,805
2016-11-11,805
2016-11-12,805
2016-11-13,805
2016-11-14,805
2016-12-07,813
2016-12-08,813
2016-12-09,818
2016-12-10,818
2016-12-11,818
2016-12-12,811
2016-12-13,811
2016-12-14,811
2016-12-15,830
2016-12-16,830
2016-12-17,830
2016-12-18,838
2016-12-19,838
2016-12-20,838
2016-12-21,819
2016-12-22,819
2016-12-23,819
2016-12-24,816
2016-12-25,816
2016-12-26,800
2016-12-27,800
2016-12-28,800
2016-12-29,799
2016-12-30,799
2016-12-31,799
2017-01-01,791
2017-01-02,791
2017-01-03,805
2017-01-04,805
2017-01-05,805
2017-01-06,796
2017-01-07,796
2017-01-08,788
2017-01-09,788
2017-01-10,801
2017-01-11,801
2017-01-12,806
2017-01-13,806
2017-01-14,806
2017-01-15,820
2017-01-16,820
2017-01-17,822
2017-01-18,822
2017-01-19,822
2017-01-20,811
2017-01-21,811
2017-01-22,807
2017-01-27,813
2017-01-28,821
2017-01-29,821
2017-01-30,821
2017-01-31,792
2017-02-01,792
2017-02-02,785
2017-02-03,785
2017-02-04,805
2017-02-05,805
2017-02-06,805
2017-02-07,807
2017-02-08,807
2017-02-09,807
2017-02-10,803
2017-02-11,803
2017-02-12,799
2017-02-13,799
2017-02-14,791
2017-02-15,791
2017-02-16,802
2017-02-18,802
2017-02-19,794
2017-02-20,794
2017-02-21,794
2017-02-22,806
2017-02-23,806
2017-02-24,806
2017-02-25,796
2017-02-26,796
2017-02-27,796
2017-02-28,783
2017-03-01,783
2017-03-02,783
2017-03-03,802
2017-03-04,802
2017-03-05,802
2017-03-06,801
2017-03-07,801
2017-03-08,801
2017-03-09,800
2017-03-10,800
2017-03-11,805
2017-03-12,805
2017-03-13,810
2017-03-14,810
2017-03-15,801
2017-03-16,801
2017-03-17,801
2017-03-18,805
2017-03-19,805
2017-03-20,812
2017-03-21,812
2017-03-22,806
2017-03-23,806
2017-03-24,803
2017-03-25,803
2017-03-26,803
2017-03-27,805
2017-03-28,805
2017-03-29,811
2017-03-30,811
2017-03-31,821
2017-04-01,821
2017-04-02,821
2017-04-03,817
2017-04-04,817
2017-04-12,829
2017-04-13,823
2017-04-14,823
2017-04-15,823
2017-04-16,825
2017-04-17,825
2017-04-18,834
2017-04-19,834
2017-04-20,834
2017-04-21,828
2017-04-22,828
2017-04-23,828
2017-04-24,821
2017-04-25,821
2017-04-26,821
2017-04-27,817
2017-04-28,817
2017-04-29,821
2017-04-30,821
2017-05-01,821
2017-05-02,809
2017-05-03,809
2017-05-04,824
2017-05-05,824
2017-05-06,824
2017-05-07,814
2017-05-08,814
2017-05-09,821
2017-05-10,821
2017-05-11,821
2017-05-12,819
2017-05-13,819
2017-05-14,819
2017-05-15,819
2017-05-16,804
2017-05-17,804
2017-05-18,816
2017-05-19,816
2017-05-20,823
2017-05-21,823
2017-05-22,823
2017-05-23,815
2017-05-24,815
2017-05-25,831
2017-05-26,831
2017-05-27,807
2017-05-28,807
2017-05-29,804
2017-05-30,804
2017-05-31,808
2017-06-01,808
2017-06-02,818
2017-06-03,818
2017-06-06,809
2017-06-07,809
2017-06-08,809
2017-06-09,809
2017-06-10,809
2017-06-11,814
2017-06-12,814
2017-06-13,814
2017-06-14,814
2017-06-15,814
2017-06-16,819
2017-06-17,819
2017-06-18,819
2017-06-19,819
2017-06-20,819
2017-06-21,821
2017-06-22,821
2017-06-23,821
2017-06-24,827
2017-06-25,827
2017-06-26,814
2017-06-27,814
2017-06-28,805
2017-06-29,805
2017-06-30,803
2017-07-01,803
2017-07-02,803
2017-07-03,817
2017-07-04,817
2017-07-05,817
2017-07-06,812
2017-07-07,812
2017-07-08,812
2017-07-13,820
2017-07-14,820
2017-07-15,820
2017-07-16,820
2017-07-17,825
2017-07-18,825
2017-07-19,825
2017-07-20,827
2017-07-21,827
2017-07-22,810
2017-07-23,810
2017-07-24,817
2017-07-25,817
2017-07-26,814
2017-07-27,814
2017-07-28,818
2017-07-29,818
2017-07-30,814
2017-07-31,814
2017-08-01,814
2017-08-02,808
2017-08-03,808
2017-08-04,808
2017-08-05,825
2017-08-06,825
2017-08-09,836
2017-08-10,836
2017-08-11,835
2017-08-12,835
2017-08-13,835
2017-08-14,818
2017-08-15,818
2017-08-16,820
2017-08-17,820
2017-08-18,797
2017-08-19,797
2017-08-20,817
2017-08-21,817
2017-08-22,823
2017-08-23,823
2017-08-24,823
2017-08-25,814
2017-08-26,814
2017-08-27,815
2017-08-28,815
2017-08-29,815
2017-08-30,823
2017-08-31,823
2017-09-01,823
2017-09-02,821
2017-09-03,821
2017-09-04,821
2017-09-05,805
2017-09-06,805
2017-09-07,811
2017-09-08,811
2017-09-09,804
2017-09-10,804
2017-09-11,811
2017-09-12,811
2017-09-13,811
2017-09-14,804
2017-09-15,804
2017-09-16,804
2017-09-17,817
2017-09-19,817
2017-09-20,820
2017-09-21,820
2017-09-22,808
2017-09-23,808
2017-09-24,802
2017-09-25,802
2017-09-26,808
2017-09-27,808
2017-09-28,808
2017-09-29,807
2017-09-30,807
2017-10-01,807
2017-10-02,806
2017-10-03,806
2017-10-04,806
2017-10-05,803
2017-10-06,803
2017-10-07,803
2017-10-08,803
2017-10-09,802
2017-10-10,802
2017-10-11,802
2017-10-12,801
2017-10-13,801
2017-10-14,808
2017-10-15,808
2017-10-16,803
2017-10-17,803
2017-10-18,797
2017-10-19,797
2017-10-20,797
2017-10-21,799
2017-10-22,799
2017-10-23,806
2017-10-24,806
2017-10-25,795
2017-10-26,795
2017-10-27,797
2017-10-28,797
2017-10-29,802
2017-10-30,802
2017-10-31,799
2017-11-02,799
2017-11-03,804
2017-11-04,804
2017-11-05,817
2017-11-06,817
2017-11-07,817
2017-11-08,795
2017-11-09,795
2017-11-10,800
2017-11-11,800
2017-11-12,807
2017-11-13,807
2017-11-14,807
2017-11-15,805
2017-11-16,805
2017-11-17,793
2017-11-18,793
2017-11-19,793
2017-11-20,793
2017-11-21,787
2017-11-22,787
2017-11-23,782
2017-11-24,782
2017-11-25,792
2017-11-26,792
2017-11-27,792
2017-11-28,792
2017-11-29,792
2017-11-30,792
2017-12-01,793
2017-12-02,793
2017-12-03,758
2017-12-04,758
2017-12-05,795
2017-12-06,795
2017-12-07,802
2017-12-08,802
2017-12-09,808
2017-12-10,808
2017-12-11,785
2017-12-12,785
2017-12-14,809
2017-12-15,826
2017-12-17,815
2017-12-18,826
2017-12-19,826
2017-12-20,818
2017-12-21,818
2017-12-22,798
2017-12-23,798
2017-12-24,804
2017-12-25,804
2017-12-26,802
2017-12-27,802
2017-12-28,798
2017-12-29,798
2017-12-30,800
2017-12-31,800
2018-01-01,797
2018-01-02,797
2018-01-03,808
2018-01-04,808
2018-01-05,797
2018-01-06,797
2018-01-07,781
2018-01-08,781
2018-01-09,806
2018-01-10,806
2018-01-11,789
2018-01-12,789
2018-01-13,792
2018-01-14,792
2018-01-15,792
2018-01-16,792
2018-01-17,799
2018-01-18,799
2018-01-19,782
2018-01-20,782
2018-01-21,791
2018-01-22,791
2018-01-23,816
2018-01-25,816
2018-01-26,815
2018-01-27,811
2018-01-28,819
2018-01-29,846
2018-01-31,806
2018-02-01,806
2018-02-02,798
2018-02-03,799
2018-02-04,803
2018-02-05,803
2018-02-06,801
2018-02-07,792
2018-02-08,792
2018-02-09,808
2018-02-10,808
2018-02-11,797
2018-02-12,783
2018-02-13,783
2018-02-14,796
2018-02-15,796
2018-02-16,802
2018-02-17,795
2018-02-18,797
2018-02-19,810
2018-02-20,810
2018-02-21,806
2018-02-22,806
2018-02-23,797
2018-02-24,797
2018-02-25,783
2018-02-26,795
2018-02-27,801
2018-03-01,802
2018-03-02,802
2018-03-03,801
2018-03-04,801
2018-03-05,807
2018-03-06,795
2018-03-07,785
2018-03-08,785
2018-03-09,791
2018-03-10,791
2018-03-11,785
2018-03-12,805
2018-03-13,805
2018-03-14,806
2018-03-15,806
2018-03-16,802
2018-03-17,788
2018-03-18,773
2018-03-19,773
2018-03-20,772
2018-03-21,791
2018-03-23,803
2018-03-24,808
2018-03-26,803
2018-03-27,811
2018-03-28,811
2018-03-29,812
2018-03-30,812
2018-03-31,810
2018-04-01,810
2018-04-02,814
2018-04-03,824
2018-04-04,813
2018-04-05,813
2018-04-06,795
2018-04-07,795
2018-04-08,795
2018-04-09,819
2018-04-10,819
2018-04-11,809
2018-04-12,827
2018-04-13,827
2018-04-14,834
2018-04-15,832
2018-04-16,832
2018-04-17,811
2018-04-18,811
2018-04-19,825
2018-04-20,821
2018-04-21,802
2018-04-22,802
2018-04-23,806
2018-04-24,806
2018-04-25,820
2018-04-26,820
2018-04-27,805
2018-04-28,818
2018-04-29,820
2018-04-30,817
2018-05-01,822
2018-05-04,801
2018-05-05,807
2018-05-06,807
2018-05-07,825
2018-05-08,825
2018-05-09,804
2018-05-10,821
2018-05-11,821
2018-05-12,820
2018-05-13,820
2018-05-14,819
2018-05-15,819
2018-05-16,802
2018-05-17,802
2018-05-18,792
2018-05-19,792
2018-05-20,792
2018-05-21,767
2018-05-22,767
2018-05-23,789
2018-05-24,789
2018-05-25,808
2018-05-26,812
2018-05-27,812
2018-05-28,812
2018-05-29,818
2018-05-30,818
2018-05-31,818
2018-06-01,823
2018-06-02,803
2018-06-03,803
2018-06-04,808
2018-06-05,811
2018-06-06,810
2018-06-07,810
2018-06-08,816
2018-06-09,816
2018-06-10,814
2018-06-11,814
2018-06-12,809
2018-06-13,791
2018-06-14,779
2018-06-15,779
2018-06-16,795
2018-06-17,814
2018-06-18,813
2018-06-19,828
2018-06-20,828
2018-06-21,805
2018-06-22,797
2018-06-23,797
2018-06-24,808
2018-06-25,817
2018-06-26,802
2018-06-27,802
2018-06-28,815
2018-06-29,799
2018-06-30,794
2018-07-01,795
2018-07-02,795
2018-07-03,793
2018-07-04,793
2018-07-05,806
2018-07-06,813
2018-07-07,813
2018-07-08,809
2018-07-09,799
2018-07-10,810
2018-07-11,800
2018-07-12,787
2018-07-13,807
2018-07-14,811
2018-07-15,811
2018-07-16,823
2018-07-17,826
2018-07-18,826
2018-07-19,828
2018-07-20,831
2018-07-21,825
2018-07-22,824
2018-07-23,821
2018-07-24,806
2018-07-25,813
2018-07-26,816
2018-07-27,817
2018-07-28,823
2018-07-29,811
2018-07-30,807
2018-07-31,812
2018-08-01,812
2018-08-02,817
2018-08-03,817
2018-08-04,815
2018-08-05,812
2018-08-06,785
2018-08-07,796
2018-08-08,808
2018-08-09,808
2018-08-10,798
2018-08-11,778
2018-08-12,790
2018-08-14,764
2018-08-16,770
2018-08-17,781
2018-08-18,781
2018-08-19,783
2018-08-20,778
2018-08-21,778
2018-08-22,778
2018-08-23,780
2018-08-24,778
2018-08-25,772
2018-08-26,774
2018-08-27,778
2018-08-28,777
2018-08-29,783
2018-08-30,798
2018-08-31,795
2018-09-01,781
2018-09-02,774
2018-09-03,760
2018-09-04,782
2018-09-05,769
2018-09-06,769
2018-09-07,763
2018-09-08,786
2018-09-09,810
2018-09-10,808
2018-09-11,808
2018-09-12,799
2018-09-13,820
2018-09-14,821
2018-09-15,816
2018-09-16,816
2018-09-17,793
2018-09-18,791
2018-09-19,815
2018-09-20,806
2018-09-21,802
2018-09-22,781
2018-09-23,772
2018-09-24,767
2018-09-25,767
2018-09-26,780
2018-09-27,786
2018-09-28,799
2018-09-29,783
2018-09-30,781
2018-10-02,799
2018-10-03,803
2018-10-04,803
2018-10-05,788
2018-10-06,783
2018-10-07,778
2018-10-08,792
2018-10-09,802
2018-10-10,794
2018-10-11,782
2018-10-12,782
2018-10-13,795
2018-10-14,798
2018-10-15,797
2018-10-16,805
2018-10-17,801
2018-10-18,796
2018-10-19,781
2018-10-20,781
2018-10-21,787
2018-10-22,777
2018-10-23,777
2018-10-24,785
2018-10-25,787
2018-10-26,761
2018-10-27,789
2018-10-28,800
2018-10-29,798
2018-10-30,789
2018-10-31,787
2018-11-01,783
2018-11-03,795
2018-11-04,790
2018-11-05,789
2018-11-06,792
2018-11-07,789
2018-11-08,782
2018-11-09,777
2018-11-10,779
2018-11-11,783
2018-11-12,785
2018-11-13,778
2018-11-14,784
2018-11-15,771
2018-11-16,757
2018-11-17,746
2018-11-18,739
2018-11-19,727
2018-11-20,725
2018-11-21,745
2018-11-22,755
2018-11-23,771
2018-11-24,762
2018-11-25,764
2018-11-26,760
2018-11-27,758
2018-11-28,761
2018-11-29,776
2018-12-01,759
2018-12-02,747
2018-12-03,728
2018-12-04,747
2018-12-05,746
2018-12-07,749
2018-12-09,770
2018-12-10,781
2018-12-11,789
2018-12-12,780
2018-12-13,770
2018-12-14,784
2018-12-15,769
2018-12-16,780
2018-12-17,762
2018-12-18,757
2018-12-19,781
2018-12-20,786
2018-12-21,763
2018-12-22,774
2018-12-23,782
2018-12-24,791
2018-12-25,788
2018-12-26,786
2018-12-27,766
2018-12-28,753
2018-12-29,751
2018-12-30,760
2018-12-31,753
2019-01-01,759
2019-01-02,776
2019-01-03,773
2019-01-04,777
2019-01-05,765
2019-01-06,748
2019-01-08,754
2019-01-10,751
2019-01-11,768
2019-01-12,772
2019-01-13,771
2019-01-14,762
2019-01-15,772
2019-01-16,782
2019-01-17,757
2019-01-18,755
2019-01-19,757
2019-01-20,758
2019-01-21,762
2019-01-22,791
2019-01-23,798
2019-01-24,800
2019-01-25,792
2019-01-26,786
2019-01-27,775
2019-01-28,785
2019-01-29,785
2019-01-30,772
2019-01-31,771
2019-02-01,763
2019-02-02,757
2019-02-03,771
2019-02-04,767
2019-02-05,775
2019-02-06,773
2019-02-07,767
2019-02-08,782
2019-02-09,791
2019-02-10,797
2019-02-11,795
2019-02-12,783
2019-02-13,789
2019-02-14,816
2019-02-15,788
2019-02-16,773
2019-02-17,796
2019-02-18,788
2019-02-19,778
2019-02-20,796
2019-02-21,807
2019-02-22,807
2019-02-23,810
2019-02-24,810
2019-02-25,799
2019-02-26,792
2019-02-27,793
2019-02-28,793
2019-03-01,790
2019-03-02,788
2019-03-03,782
2019-03-04,788
2019-03-05,804
2019-03-06,802
2019-03-07,798
2019-03-08,795
2019-03-09,803
2019-03-10,801
2019-03-11,779
2019-03-12,786
2019-03-13,793
2019-03-14,805
2019-03-15,813
2019-03-16,810
2019-03-17,793
2019-03-18,802
2019-03-19,809
2019-03-20,783
2019-03-21,778
2019-03-22,779
2019-03-23,779
2019-03-24,791
2019-03-25,784
2019-03-26,800
2019-03-27,808
2019-03-28,790
2019-03-29,805
2019-03-30,805
2019-03-31,779
2019-04-01,770
2019-04-02,786
2019-04-03,786
2019-04-04,778
2019-04-05,779
2019-04-06,791
2019-04-07,786
2019-04-08,780
2019-04-09,776
2019-04-10,769
2019-04-11,783
2019-04-12,774
2019-04-13,771
2019-04-14,761
2019-04-15,768
2019-04-16,769
2019-04-17,781
2019-04-18,771
2019-04-19,758
2019-04-20,766
2019-04-21,754
2019-04-22,735
2019-04-23,739
2019-04-24,773
2019-04-25,777
2019-04-26,774
2019-04-27,787
2019-04-28,779
2019-04-29,792
2019-04-30,781
2019-05-01,784
2019-05-02,788
2019-05-03,796
2019-05-04,801
2019-05-05,802
2019-05-06,792
2019-05-07,786
2019-05-08,784
2019-05-09,798
2019-05-10,797
2019-05-11,769
2019-05-12,770
2019-05-13,777
2019-05-14,772
2019-05-15,788
2019-05-16,788
2019-05-17,779
2019-05-18,778
2019-05-19,785
2019-05-20,792
2019-05-21,772
2019-05-22,765
2019-05-23,777
2019-05-24,784
2019-05-25,777
2019-05-26,797
2019-05-27,782
2019-05-28,788
2019-05-29,787
2019-05-30,799
2019-05-31,776
2019-06-01,791
2019-06-02,795
2019-06-03,794
2019-06-04,786
2019-06-05,793
2019-06-06,779
2019-06-07,780
2019-06-08,790
2019-06-09,773
2019-06-10,773
2019-06-11,774
2019-06-12,785
2019-06-13,765
2019-06-14,790
2019-06-15,792
2019-06-16,773
2019-06-17,750
2019-06-18,756
2019-06-19,748
2019-06-20,747
2019-06-21,773
2019-06-22,778
2019-06-23,759
2019-06-24,760
2019-06-25,757
2019-06-26,772
2019-06-27,757
2019-06-28,759
2019-06-29,747
2019-06-30,753
2019-07-01,743
2019-07-02,765
2019-07-03,796
2019-07-04,819
2019-07-05,816
2019-07-06,784
2019-07-07,780
2019-07-08,769
2019-07-09,761
2019-07-10,776
2019-07-11,779
2019-07-12,773
2019-07-13,794
2019-07-14,799
2019-07-15,791
2019-07-16,795
2019-07-17,792
2019-07-18,780
2019-07-19,772
2019-07-20,772
2019-07-21,762
2019-07-22,751
2019-07-23,745
2019-07-24,742
2019-07-25,737
2019-07-26,758
2019-07-27,737
2019-07-28,718
2019-07-29,719
2019-07-30,722
2019-07-31,737
2019-08-01,748
2019-08-02,732
2019-08-03,730
2019-08-04,718
2019-08-05,713
2019-08-06,725
2019-08-07,735
2019-08-08,734
2019-08-09,726
2019-08-10,722
2019-08-11,714
2019-08-12,729
2019-08-13,727
2019-08-14,711
2019-08-15,725
2019-08-16,710
2019-08-17,710
2019-08-18,711
2019-08-19,734
2019-08-20,730
2019-08-21,739
2019-08-22,757
2019-08-23,764
2019-08-24,741
2019-08-24,741
2019-08-25,706
2019-08-25,706
2019-08-26,702
2019-08-26,702
2019-08-27,705
2019-08-27,705
2019-08-28,716
