date_obj,Dark%20tuxedo%20jacket price
2020-02-04,2276386
2020-02-05,2276386
2020-02-06,2189655
2020-02-07,2189655
2020-02-08,2189655
2020-02-09,2189655
2020-02-10,2189655
2020-02-11,2189655
2020-02-12,2189655
2020-02-13,2100519
2020-02-14,2100519
2020-02-15,2100519
2020-02-16,2100519
2020-02-17,2100519
2020-02-18,2012600
2020-02-19,2012600
2020-02-20,2012600
2020-02-21,2012600
2020-02-22,2012600
2020-02-23,1920815
2020-02-24,1920815
2020-02-25,1920815
2020-02-26,1920815
2020-02-27,1920815
2020-02-28,1849973
2020-02-29,1849973
2020-03-01,1849973
2020-03-02,1849973
2020-03-03,1849973
2020-03-04,1849973
2020-03-05,1816798
2020-03-06,1816798
2020-03-07,1816798
2020-03-08,1816798
2020-03-09,1816798
2020-03-10,1733076
2020-03-11,1733076
2020-03-12,1733076
2020-03-13,1733076
2020-03-14,1733076
2020-03-15,1649460
2020-03-16,1649460
2020-03-17,1649460
2020-03-18,1649460
2020-03-19,1649460
2020-03-20,1572304
2020-03-21,1572304
2020-03-22,1572304
2020-03-23,1572304
2020-03-24,1572304
2020-03-25,1513205
2020-03-26,1513205
2020-03-27,1513205
2020-03-28,1513205
2020-03-29,1517683
2020-03-30,1517683
2020-03-31,1517683
2020-04-01,1517683
2020-04-02,1498791
2020-04-03,1498791
2020-04-04,1498791
2020-04-05,1498791
2020-04-06,1484614
2020-04-07,1484614
2020-04-08,1484614
2020-04-09,1484614
2020-04-10,1526128
2020-04-11,1526128
2020-04-12,1526128
2020-04-13,1526128
2020-04-14,1593125
2020-04-15,1593125
2020-04-16,1593125
2020-04-17,1593125
2020-04-18,1593125
2020-04-19,1599898
2020-04-20,1599898
2020-04-21,1599898
2020-04-22,1599898
2020-04-23,1599898
2020-04-24,1616688
2020-04-25,1616688
2020-04-26,1616688
2020-04-27,1616688
2020-04-28,1629554
2020-04-29,1629554
2020-04-30,1629554
2020-05-01,1629554
2020-05-02,1629554
2020-05-03,1634941
2020-05-04,1634941
2020-05-05,1634941
2020-05-06,1634941
2020-05-07,1634941
2020-05-08,1653231
2020-05-09,1653231
2020-05-10,1653231
2020-05-11,1653231
2020-05-12,1717987
2020-05-13,1717987
