date_obj,Belladonna%20seed price
2015-10-14,43
2015-10-15,41
2015-10-16,41
2015-10-17,41
2015-10-18,39
2015-10-19,39
2015-10-20,39
2015-10-22,37
2015-10-23,37
2015-10-24,37
2015-10-25,35
2015-10-26,35
2015-10-27,35
2015-10-28,34
2015-10-29,34
2015-10-30,34
2015-10-31,32
2015-11-01,32
2015-11-02,32
2015-11-03,30
2015-11-04,30
2015-11-05,30
2015-11-06,28
2015-11-07,28
2015-11-08,28
2015-11-09,26
2015-11-10,26
2015-11-11,26
2015-11-12,28
2015-11-13,28
2015-11-14,28
2015-11-15,29
2015-11-16,29
2015-11-17,29
2015-11-18,30
2015-11-19,30
2015-11-20,31
2015-11-21,31
2015-11-22,31
2015-11-23,31
2015-11-24,32
2015-11-25,32
2015-11-26,32
2015-11-27,30
2015-11-28,30
2015-11-29,30
2015-11-30,30
2015-12-01,30
2015-12-02,30
2015-12-03,28
2015-12-04,28
2015-12-05,28
2015-12-06,26
2015-12-07,26
2015-12-08,26
2015-12-09,25
2015-12-10,25
2015-12-11,25
2015-12-12,25
2015-12-13,25
2015-12-14,25
2015-12-15,24
2015-12-16,24
2015-12-17,24
2015-12-18,24
2015-12-19,24
2015-12-20,24
2015-12-21,24
2015-12-22,24
2015-12-23,24
2015-12-24,23
2015-12-25,23
2015-12-26,23
2015-12-27,23
2015-12-28,23
2015-12-29,23
2015-12-30,22
2015-12-31,22
2016-01-01,22
2016-01-02,21
2016-01-03,21
2016-01-04,22
2016-01-05,22
2016-01-06,22
2016-01-07,23
2016-01-08,23
2016-01-09,23
2016-01-10,24
2016-01-11,24
2016-01-12,23
2016-01-13,23
2016-01-14,23
2016-01-15,23
2016-01-16,23
2016-01-17,23
2016-01-18,23
2016-01-19,23
2016-01-20,23
2016-01-21,23
2016-01-22,22
2016-01-23,22
2016-01-24,22
2016-01-25,21
2016-01-26,21
2016-01-27,21
2016-01-28,21
2016-01-29,22
2016-01-30,22
2016-01-31,21
2016-02-01,21
2016-02-02,21
2016-02-03,21
2016-02-04,23
2016-02-05,23
2016-02-06,24
2016-02-07,24
2016-02-08,24
2016-02-09,24
2016-02-10,24
2016-02-11,22
2016-02-12,22
2016-02-13,23
2016-02-14,23
2016-02-15,25
2016-02-16,25
2016-02-17,27
2016-02-18,27
2016-02-19,27
2016-02-20,29
2016-02-21,29
2016-02-22,28
2016-02-23,28
2016-02-24,28
2016-02-25,28
2016-02-26,28
2016-02-27,28
2016-02-28,28
2016-02-29,28
2016-03-01,26
2016-03-02,26
2016-03-03,24
2016-03-04,24
2016-03-05,24
2016-03-06,24
2016-03-07,23
2016-03-08,23
2016-03-09,22
2016-03-10,22
2016-03-11,22
2016-03-12,21
2016-03-13,21
2016-03-14,21
2016-03-15,21
2016-03-16,21
2016-03-17,21
2016-03-18,21
2016-03-19,21
2016-03-20,21
2016-03-21,21
2016-03-22,21
2016-03-23,21
2016-03-24,21
2016-03-25,22
2016-03-26,22
2016-03-27,24
2016-03-28,24
2016-03-29,25
2016-03-30,25
2016-03-31,25
2016-04-01,24
2016-04-02,24
2016-04-03,23
2016-04-04,23
2016-04-05,22
2016-04-06,22
2016-04-07,21
2016-04-08,21
2016-04-09,22
2016-04-10,22
2016-04-11,22
2016-04-12,20
2016-04-13,20
2016-04-14,20
2016-04-15,20
2016-04-16,20
2016-04-17,20
2016-04-18,21
2016-04-19,21
2016-04-20,21
2016-04-21,21
2016-04-22,21
2016-04-23,20
2016-04-24,20
2016-04-25,19
2016-04-26,19
2016-04-27,20
2016-04-28,20
2016-04-29,20
2016-04-30,20
2016-05-01,19
2016-05-02,19
2016-05-03,18
2016-05-04,18
2016-05-05,17
2016-05-06,17
2016-05-07,17
2016-05-08,18
2016-05-09,18
2016-05-10,19
2016-05-11,19
2016-05-12,19
2016-05-13,20
2016-05-14,20
2016-05-15,21
2016-05-16,21
2016-05-17,21
2016-05-18,22
2016-05-19,22
2016-05-22,21
2016-05-23,21
2016-05-24,21
2016-05-25,21
2016-05-26,21
2016-05-27,21
2016-05-28,21
2016-05-29,20
2016-05-30,20
2016-05-31,20
2016-06-01,19
2016-06-02,19
2016-06-03,18
2016-06-04,18
2016-06-05,18
2016-06-06,18
2016-06-07,18
2016-06-08,18
2016-06-09,18
2016-06-10,18
2016-06-11,18
2016-06-12,18
2016-06-13,17
2016-06-14,17
2016-06-15,17
2016-06-16,17
2016-06-17,17
2016-06-18,17
2016-06-19,18
2016-06-20,18
2016-06-21,19
2016-06-22,19
2016-06-23,19
2016-06-24,19
2016-06-25,19
2016-06-26,19
2016-06-27,19
2016-06-28,19
2016-06-29,19
2016-06-30,20
2016-07-01,21
2016-07-02,21
2016-07-03,23
2016-07-04,23
2016-07-05,25
2016-07-06,25
2016-07-07,27
2016-07-08,27
2016-07-09,28
2016-07-10,28
2016-07-11,27
2016-07-12,27
2016-07-13,26
2016-07-14,26
2016-07-15,26
2016-07-16,26
2016-07-17,28
2016-07-18,28
2016-07-23,31
2016-07-24,31
2016-07-25,33
2016-07-26,33
2016-07-27,33
2016-07-28,33
2016-07-29,33
2016-07-30,32
2016-07-31,32
2016-08-01,32
2016-08-02,32
2016-08-03,32
2016-08-04,32
2016-08-05,32
2016-08-06,32
2016-08-07,34
2016-08-08,34
2016-08-09,33
2016-08-10,33
2016-08-11,33
2016-08-12,31
2016-08-13,31
2016-08-14,31
2016-08-15,31
2016-08-16,32
2016-08-17,32
2016-08-18,32
2016-08-19,32
2016-08-20,32
2016-08-21,32
2016-08-22,33
2016-08-23,33
2016-08-24,33
2016-08-25,31
2016-08-26,31
2016-08-28,30
2016-08-31,28
2016-09-01,28
2016-09-02,28
2016-09-03,27
2016-09-04,27
2016-09-05,28
2016-09-06,28
2016-09-07,28
2016-09-08,28
2016-09-09,28
2016-09-10,26
2016-09-11,26
2016-09-12,26
2016-09-13,24
2016-09-14,24
2016-09-15,24
2016-09-16,24
2016-09-17,23
2016-09-18,23
2016-09-19,23
2016-09-20,24
2016-09-21,24
2016-09-22,26
2016-09-23,26
2016-09-24,26
2016-09-25,28
2016-09-26,28
2016-09-27,28
2016-09-28,30
2016-09-29,30
2016-09-30,32
2016-10-01,32
2016-10-02,32
2016-10-03,34
2016-10-04,34
2016-10-05,35
2016-10-06,35
2016-10-07,35
2016-10-08,37
2016-10-09,37
2016-10-10,37
2016-10-11,39
2016-10-12,39
2016-10-13,39
2016-10-14,40
2016-10-15,40
2016-10-16,42
2016-10-17,42
2016-10-18,45
2016-10-19,45
2016-10-20,47
2016-10-21,47
2016-10-22,47
2016-10-23,49
2016-10-24,49
2016-10-25,52
2016-10-26,52
2016-10-27,53
2016-10-28,53
2016-10-29,56
2016-10-30,56
2016-10-31,59
2016-11-01,59
2016-11-02,59
2016-11-03,60
2016-11-04,60
2016-11-05,60
2016-11-06,58
2016-11-07,58
2016-11-08,57
2016-11-09,57
2016-11-10,55
2016-11-11,55
2016-11-12,55
2016-11-13,55
2016-11-14,55
2016-11-15,57
2016-12-07,63
2016-12-08,63
2016-12-09,59
2016-12-10,59
2016-12-11,57
2016-12-12,57
2016-12-13,56
2016-12-14,56
2016-12-15,56
2016-12-16,56
2016-12-17,53
2016-12-18,53
2016-12-19,53
2016-12-20,53
2016-12-21,51
2016-12-22,51
2016-12-23,49
2016-12-24,49
2016-12-25,46
2016-12-26,46
2016-12-27,43
2016-12-28,43
2016-12-29,40
2016-12-30,40
2016-12-31,39
2017-01-01,39
2017-01-02,38
2017-01-03,38
2017-01-04,37
2017-01-05,37
2017-01-06,37
2017-01-07,35
2017-01-08,35
2017-01-09,34
2017-01-10,34
2017-01-11,35
2017-01-12,36
2017-01-13,36
2017-01-14,37
2017-01-15,37
2017-01-16,37
2017-01-17,37
2017-01-18,38
2017-01-19,38
2017-01-20,37
2017-01-21,37
2017-01-23,38
2017-01-27,38
2017-01-28,38
2017-01-29,38
2017-01-30,39
2017-01-31,39
2017-02-01,38
2017-02-02,38
2017-02-03,37
2017-02-04,37
2017-02-05,38
2017-02-06,38
2017-02-07,37
2017-02-08,37
2017-02-09,36
2017-02-10,34
2017-02-11,34
2017-02-12,34
2017-02-13,34
2017-02-14,34
2017-02-15,34
2017-02-16,35
2017-02-18,36
2017-02-19,36
2017-02-20,36
2017-02-21,35
2017-02-22,35
2017-02-23,34
2017-02-24,34
2017-02-25,33
2017-02-26,33
2017-02-27,33
2017-02-28,34
2017-03-01,34
2017-03-02,33
2017-03-03,33
2017-03-04,35
2017-03-05,35
2017-03-06,33
2017-03-07,33
2017-03-08,32
2017-03-09,32
2017-03-10,33
2017-03-11,33
2017-03-12,34
2017-03-13,36
2017-03-14,36
2017-03-15,38
2017-03-16,38
2017-03-17,38
2017-03-18,38
2017-03-19,38
2017-03-20,40
2017-03-21,40
2017-03-22,41
2017-03-23,41
2017-03-24,44
2017-03-25,44
2017-03-26,45
2017-03-27,45
2017-03-28,45
2017-03-29,45
2017-03-30,46
2017-03-31,46
2017-04-01,46
2017-04-02,46
2017-04-03,47
2017-04-04,47
2017-04-12,52
2017-04-13,51
2017-04-14,51
2017-04-15,49
2017-04-16,49
2017-04-17,47
2017-04-18,47
2017-04-19,44
2017-04-20,44
2017-04-21,43
2017-04-22,43
2017-04-23,41
2017-04-24,41
2017-04-25,42
2017-04-26,42
2017-04-27,41
2017-04-28,41
2017-04-29,41
2017-04-30,41
2017-05-01,41
2017-05-02,41
2017-05-03,41
2017-05-04,41
2017-05-05,39
2017-05-06,39
2017-05-07,40
2017-05-08,40
2017-05-09,39
2017-05-10,39
2017-05-11,38
2017-05-12,38
2017-05-13,38
2017-05-14,38
2017-05-15,36
2017-05-16,36
2017-05-17,35
2017-05-18,36
2017-05-19,36
2017-05-20,37
2017-05-21,37
2017-05-22,39
2017-05-23,39
2017-05-24,41
2017-05-25,41
2017-05-26,41
2017-05-27,41
2017-05-28,43
2017-05-29,43
2017-05-30,44
2017-05-31,44
2017-06-01,44
2017-06-02,44
2017-06-03,43
2017-06-04,45
2017-06-05,45
2017-06-06,43
2017-06-07,43
2017-06-08,43
2017-06-09,43
2017-06-10,43
2017-06-11,43
2017-06-12,44
2017-06-13,44
2017-06-14,47
2017-06-15,47
2017-06-16,48
2017-06-17,48
2017-06-18,49
2017-06-19,49
2017-06-20,49
2017-06-21,49
2017-06-22,50
2017-06-23,50
2017-06-24,49
2017-06-25,49
2017-06-26,48
2017-06-27,49
2017-06-28,49
2017-06-29,49
2017-06-30,49
2017-07-01,48
2017-07-02,48
2017-07-03,51
2017-07-04,51
2017-07-05,51
2017-07-06,51
2017-07-07,54
2017-07-08,54
2017-07-13,59
2017-07-14,58
2017-07-15,58
2017-07-16,57
2017-07-17,56
2017-07-18,56
2017-07-19,54
2017-07-20,54
2017-07-21,54
2017-07-22,54
2017-07-23,52
2017-07-24,52
2017-07-25,51
2017-07-26,51
2017-07-27,52
2017-07-28,52
2017-07-29,50
2017-07-30,49
2017-07-31,49
2017-08-01,51
2017-08-02,52
2017-08-03,52
2017-08-04,51
2017-08-05,50
2017-08-06,50
2017-08-07,49
2017-08-08,49
2017-08-09,47
2017-08-10,47
2017-08-11,47
2017-08-12,47
2017-08-13,45
2017-08-14,45
2017-08-15,42
2017-08-16,42
2017-08-17,42
2017-08-18,42
2017-08-19,43
2017-08-20,44
2017-08-21,44
2017-08-22,45
2017-08-23,45
2017-08-24,47
2017-08-25,47
2017-08-26,48
2017-08-27,48
2017-08-28,49
2017-08-29,49
2017-08-30,52
2017-08-31,52
2017-09-01,53
2017-09-02,53
2017-09-03,53
2017-09-04,55
2017-09-05,57
2017-09-06,57
2017-09-07,57
2017-09-08,57
2017-09-09,56
2017-09-10,56
2017-09-11,54
2017-09-12,54
2017-09-13,57
2017-09-14,59
2017-09-15,59
2017-09-16,62
2017-09-17,64
2017-09-18,64
2017-09-19,66
2017-09-20,67
2017-09-22,70
2017-09-23,70
2017-09-24,73
2017-09-25,73
2017-09-26,71
2017-09-27,71
2017-09-28,71
2017-09-29,70
2017-09-30,70
2017-10-01,69
2017-10-02,66
2017-10-03,66
2017-10-04,63
2017-10-05,63
2017-10-06,62
2017-10-07,62
2017-10-08,60
2017-10-09,60
2017-10-10,60
2017-10-11,60
2017-10-12,60
2017-10-13,60
2017-10-14,60
2017-10-15,59
2017-10-16,61
2017-10-17,61
2017-10-18,57
2017-10-19,57
2017-10-20,55
2017-10-21,55
2017-10-22,53
2017-10-23,53
2017-10-24,52
2017-10-25,52
2017-10-26,52
2017-10-27,54
2017-10-28,54
2017-10-29,53
2017-10-30,53
2017-10-31,53
2017-11-01,53
2017-11-02,53
2017-11-03,53
2017-11-04,53
2017-11-05,53
2017-11-06,54
2017-11-07,54
2017-11-08,52
2017-11-09,52
2017-11-10,50
2017-11-11,50
2017-11-12,50
2017-11-13,50
2017-11-14,49
2017-11-15,49
2017-11-16,49
2017-11-17,49
2017-11-18,50
2017-11-19,50
2017-11-20,49
2017-11-21,47
2017-11-22,47
2017-11-23,47
2017-11-24,47
2017-11-25,47
2017-11-26,47
2017-11-27,48
2017-11-28,48
2017-11-29,45
2017-11-30,45
2017-12-01,43
2017-12-02,43
2017-12-03,40
2017-12-04,40
2017-12-05,41
2017-12-06,41
2017-12-07,41
2017-12-08,41
2017-12-09,39
2017-12-10,39
2017-12-11,39
2017-12-12,39
2017-12-13,41
2017-12-14,41
2017-12-15,41
2017-12-16,41
2017-12-17,43
2017-12-18,43
2017-12-19,43
2017-12-20,44
2017-12-21,44
2017-12-22,45
2017-12-23,45
2017-12-24,46
2017-12-25,46
2017-12-26,46
2017-12-27,46
2017-12-28,45
2017-12-29,45
2017-12-30,46
2017-12-31,46
2018-01-01,46
2018-01-02,46
2018-01-03,44
2018-01-04,44
2018-01-05,45
2018-01-06,47
2018-01-07,47
2018-01-08,46
2018-01-09,46
2018-01-10,45
2018-01-11,45
2018-01-12,43
2018-01-13,43
2018-01-14,42
2018-01-15,40
2018-01-16,38
2018-01-17,37
2018-01-18,37
2018-01-19,37
2018-01-20,39
2018-01-21,39
2018-01-22,39
2018-01-23,39
2018-01-24,39
2018-01-25,40
2018-01-26,40
2018-01-27,40
2018-01-28,42
2018-01-29,44
2018-01-30,47
2018-01-31,46
2018-02-01,46
2018-02-02,49
2018-02-03,50
2018-02-04,48
2018-02-05,48
2018-02-06,49
2018-02-07,49
2018-02-08,49
2018-02-09,47
2018-02-10,47
2018-02-11,47
2018-02-12,46
2018-02-13,48
2018-02-14,48
2018-02-15,49
2018-02-16,49
2018-02-17,50
2018-02-18,49
2018-02-19,46
2018-02-20,43
2018-02-21,42
2018-02-22,42
2018-02-23,39
2018-02-24,39
2018-02-25,38
2018-02-26,38
2018-02-27,37
2018-02-28,37
2018-03-01,36
2018-03-02,36
2018-03-03,35
2018-03-04,35
2018-03-05,35
2018-03-06,35
2018-03-07,36
2018-03-08,37
2018-03-09,38
2018-03-10,39
2018-03-11,40
2018-03-12,41
2018-03-13,42
2018-03-14,45
2018-03-15,48
2018-03-16,46
2018-03-17,45
2018-03-18,45
2018-03-19,45
2018-03-20,45
2018-03-21,44
2018-03-22,45
2018-03-23,46
2018-03-24,48
2018-03-25,47
2018-03-26,44
2018-03-27,45
2018-03-28,45
2018-03-29,48
2018-03-30,50
2018-03-31,52
2018-04-01,52
2018-04-02,52
2018-04-03,52
2018-04-04,51
2018-04-05,51
2018-04-06,51
2018-04-07,51
2018-04-08,52
2018-04-09,51
2018-04-10,50
2018-04-11,52
2018-04-12,54
2018-04-13,56
2018-04-14,57
2018-04-15,57
2018-04-16,55
2018-04-17,56
2018-04-18,54
2018-04-19,53
2018-04-20,53
2018-04-21,53
2018-04-22,52
2018-04-23,51
2018-04-24,49
2018-04-25,51
2018-04-26,51
2018-04-27,53
2018-04-28,53
2018-04-29,53
2018-04-30,52
2018-05-01,50
2018-05-02,52
2018-05-03,53
2018-05-04,54
2018-05-05,54
2018-05-06,54
2018-05-07,55
2018-05-08,54
2018-05-09,54
2018-05-10,52
2018-05-11,50
2018-05-12,47
2018-05-13,47
2018-05-14,47
2018-05-15,46
2018-05-16,44
2018-05-17,42
2018-05-18,40
2018-05-19,39
2018-05-20,39
2018-05-21,40
2018-05-22,40
2018-05-23,41
2018-05-24,42
2018-05-25,43
2018-05-26,45
2018-05-27,45
2018-05-28,45
2018-05-29,44
2018-05-30,42
2018-05-31,41
2018-06-01,42
2018-06-02,43
2018-06-03,46
2018-06-04,47
2018-06-05,49
2018-06-06,50
2018-06-07,50
2018-06-08,50
2018-06-09,50
2018-06-10,52
2018-06-11,54
2018-06-12,55
2018-06-13,57
2018-06-14,59
2018-06-15,58
2018-06-16,58
2018-06-17,58
2018-06-18,58
2018-06-19,60
2018-06-20,60
2018-06-21,60
2018-06-22,58
2018-06-23,58
2018-06-24,56
2018-06-25,57
2018-06-26,59
2018-06-27,61
2018-06-28,62
2018-06-29,65
2018-06-30,66
2018-07-01,65
2018-07-02,65
2018-07-03,62
2018-07-04,65
2018-07-05,65
2018-07-06,68
2018-07-07,70
2018-07-08,70
2018-07-09,69
2018-07-10,68
2018-07-11,66
2018-07-12,63
2018-07-13,63
2018-07-14,62
2018-07-15,65
2018-07-16,68
2018-07-17,69
2018-07-18,71
2018-07-19,72
2018-07-20,74
2018-07-21,74
2018-07-22,77
2018-07-23,80
2018-07-24,84
2018-07-25,89
2018-07-26,94
2018-07-27,99
2018-07-28,102
2018-07-29,97
2018-07-30,100
2018-07-31,102
2018-08-01,102
2018-08-02,104
2018-08-03,104
2018-08-04,107
2018-08-05,111
2018-08-06,111
2018-08-07,114
2018-08-08,114
2018-08-09,119
2018-08-10,119
2018-08-11,121
2018-08-12,120
2018-08-14,126
2018-08-16,121
2018-08-17,115
2018-08-18,116
2018-08-19,120
2018-08-20,122
2018-08-21,123
2018-08-22,125
2018-08-23,130
2018-08-24,137
2018-08-25,136
2018-08-26,136
2018-08-27,134
2018-08-28,127
2018-08-29,124
2018-08-30,126
2018-08-31,126
2018-09-01,128
2018-09-02,125
2018-09-03,119
2018-09-04,120
2018-09-05,122
2018-09-06,120
2018-09-07,121
2018-09-08,120
2018-09-09,114
2018-09-10,109
2018-09-11,104
2018-09-12,105
2018-09-13,110
2018-09-14,111
2018-09-15,112
2018-09-16,113
2018-09-17,111
2018-09-18,107
2018-09-19,110
2018-09-20,111
2018-09-21,110
2018-09-22,108
2018-09-23,105
2018-09-24,104
2018-09-25,98
2018-09-26,95
2018-09-27,90
2018-09-28,88
2018-09-29,87
2018-09-30,85
2018-10-01,85
2018-10-02,82
2018-10-03,79
2018-10-04,80
2018-10-05,80
2018-10-06,82
2018-10-07,80
2018-10-08,81
2018-10-09,82
2018-10-10,84
2018-10-11,89
2018-10-12,94
2018-10-13,97
2018-10-14,94
2018-10-15,90
2018-10-16,87
2018-10-17,85
2018-10-18,83
2018-10-19,79
2018-10-20,79
2018-10-21,80
2018-10-22,80
2018-10-23,82
2018-10-24,81
2018-10-25,83
2018-10-26,83
2018-10-27,83
2018-10-28,83
2018-10-29,81
2018-10-30,80
2018-10-31,76
2018-11-01,73
2018-11-03,73
2018-11-04,75
2018-11-05,72
2018-11-06,74
2018-11-07,73
2018-11-08,73
2018-11-09,74
2018-11-10,72
2018-11-11,69
2018-11-12,67
2018-11-13,64
2018-11-15,63
2018-11-16,62
2018-11-17,60
2018-11-18,58
2018-11-19,57
2018-11-20,57
2018-11-21,59
2018-11-22,60
2018-11-23,60
2018-11-24,60
2018-11-25,59
2018-11-26,56
2018-11-27,53
2018-11-28,53
2018-11-29,51
2018-12-01,46
2018-12-02,45
2018-12-03,46
2018-12-04,48
2018-12-05,46
2018-12-07,43
2018-12-09,41
2018-12-10,40
2018-12-11,41
2018-12-12,42
2018-12-13,43
2018-12-14,42
2018-12-15,42
2018-12-16,42
2018-12-17,44
2018-12-18,45
2018-12-19,45
2018-12-20,44
2018-12-21,45
2018-12-22,45
2018-12-23,46
2018-12-24,46
2018-12-25,44
2018-12-26,44
2018-12-27,43
2018-12-28,40
2018-12-29,40
2018-12-30,38
2018-12-31,36
2019-01-01,35
2019-01-02,35
2019-01-03,36
2019-01-04,36
2019-01-05,35
2019-01-06,35
2019-01-08,36
2019-01-10,36
2019-01-11,35
2019-01-12,35
2019-01-13,34
2019-01-14,33
2019-01-15,32
2019-01-16,31
2019-01-17,30
2019-01-18,30
2019-01-19,30
2019-01-20,30
2019-01-21,30
2019-01-22,29
2019-01-23,29
2019-01-24,29
2019-01-25,28
2019-01-26,27
2019-01-27,28
2019-01-28,29
2019-01-29,30
2019-01-30,30
2019-01-31,30
2019-02-01,31
2019-02-02,31
2019-02-03,32
2019-02-04,33
2019-02-05,32
2019-02-06,33
2019-02-07,33
2019-02-08,32
2019-02-09,31
2019-02-10,29
2019-02-11,28
2019-02-12,27
2019-02-13,26
2019-02-14,24
2019-02-15,24
2019-02-16,23
2019-02-17,22
2019-02-18,21
2019-02-19,22
2019-02-20,23
2019-02-21,23
2019-02-22,22
2019-02-23,21
2019-02-24,19
2019-02-25,19
2019-02-26,20
2019-02-27,20
2019-02-28,20
2019-03-01,20
2019-03-02,20
2019-03-03,20
2019-03-04,20
2019-03-05,20
2019-03-06,20
2019-03-07,20
2019-03-08,20
2019-03-09,20
2019-03-10,20
2019-03-11,20
2019-03-12,20
2019-03-13,20
2019-03-14,20
2019-03-15,20
2019-03-16,20
2019-03-17,20
2019-03-18,20
2019-03-19,21
2019-03-20,21
2019-03-21,22
2019-03-22,22
2019-03-23,21
2019-03-24,20
2019-03-25,21
2019-03-26,22
2019-03-27,21
2019-03-28,20
2019-03-29,20
2019-03-30,20
2019-03-31,21
2019-04-01,21
2019-04-02,22
2019-04-03,23
2019-04-04,24
2019-04-05,23
2019-04-06,24
2019-04-07,26
2019-04-08,28
2019-04-09,29
2019-04-10,28
2019-04-11,29
2019-04-12,30
2019-04-13,29
2019-04-14,29
2019-04-15,28
2019-04-16,29
2019-04-17,29
2019-04-18,29
2019-04-19,29
2019-04-20,29
2019-04-21,29
2019-04-22,30
2019-04-23,30
2019-04-24,31
2019-04-25,30
2019-04-26,28
2019-04-27,27
2019-04-28,27
2019-04-29,28
2019-04-30,28
2019-05-01,29
2019-05-02,30
2019-05-03,29
2019-05-04,28
2019-05-05,28
2019-05-06,27
2019-05-07,28
2019-05-08,28
2019-05-09,28
2019-05-10,27
2019-05-11,26
2019-05-12,25
2019-05-13,25
2019-05-14,26
2019-05-15,27
2019-05-16,28
2019-05-17,28
2019-05-18,28
2019-05-19,29
2019-05-20,31
2019-05-21,32
2019-05-22,33
2019-05-23,34
2019-05-24,33
2019-05-25,33
2019-05-26,32
2019-05-27,31
2019-05-28,31
2019-05-29,32
2019-05-30,33
2019-05-31,34
2019-06-01,34
2019-06-02,34
2019-06-03,33
2019-06-04,32
2019-06-05,32
2019-06-06,30
2019-06-07,29
2019-06-08,28
2019-06-09,27
2019-06-10,27
2019-06-11,26
2019-06-12,26
2019-06-13,27
2019-06-14,28
2019-06-15,28
2019-06-16,28
2019-06-17,27
2019-06-18,26
2019-06-19,24
2019-06-20,23
2019-06-21,24
2019-06-22,25
2019-06-23,25
2019-06-24,24
2019-06-25,24
2019-06-26,23
2019-06-27,23
2019-06-28,23
2019-06-29,23
2019-06-30,25
2019-07-01,26
2019-07-02,26
2019-07-03,26
2019-07-04,28
2019-07-05,29
2019-07-06,30
2019-07-07,30
2019-07-08,30
2019-07-09,31
2019-07-10,30
2019-07-11,29
2019-07-12,29
2019-07-13,30
2019-07-14,31
2019-07-15,33
2019-07-16,35
2019-07-17,37
2019-07-18,39
2019-07-19,41
2019-07-20,44
2019-07-21,47
2019-07-22,50
2019-07-23,52
2019-07-24,55
2019-07-25,58
2019-07-26,58
2019-07-27,56
2019-07-28,56
2019-07-29,53
2019-07-30,53
2019-07-31,54
2019-08-01,52
2019-08-02,53
2019-08-03,53
2019-08-04,52
2019-08-05,53
2019-08-06,54
2019-08-07,56
2019-08-08,55
2019-08-09,53
2019-08-10,55
2019-08-11,56
2019-08-12,56
2019-08-13,59
2019-08-14,61
2019-08-15,62
2019-08-16,61
2019-08-17,61
2019-08-18,61
2019-08-19,62
