date_obj,Iron%20plateskirt%20(t) price
2016-05-09,3292
2016-05-10,3450
2016-05-11,3450
2016-05-12,3450
2016-05-13,3467
2016-05-14,3467
2016-05-15,3467
2016-05-16,3480
2016-05-17,3480
2016-05-18,3480
2016-05-19,3365
2016-05-22,3465
2016-05-23,3465
2016-05-24,3465
2016-05-25,3541
2016-05-26,3541
2016-05-27,3541
2016-05-28,3668
2016-05-29,3668
2016-05-30,3668
2016-05-31,3714
2016-06-01,3714
2016-06-02,3714
2016-06-03,3768
2016-06-04,3768
2016-06-05,3768
2016-06-06,3853
2016-06-07,3853
2016-06-08,3853
2016-06-09,3884
2016-06-10,3884
2016-06-11,3884
2016-06-12,3941
2016-06-13,3941
2016-06-14,3941
2016-06-15,3962
2016-06-16,3962
2016-06-17,3962
2016-06-18,3927
2016-06-19,3927
2016-06-20,3927
2016-06-21,3995
2016-06-22,3995
2016-06-23,4084
2016-06-24,4084
2016-06-25,4148
2016-06-26,4148
2016-06-27,4148
2016-06-28,4113
2016-06-29,4113
2016-06-30,4113
2016-07-01,4160
2016-07-02,4160
2016-07-03,4160
2016-07-04,4045
2016-07-05,4045
2016-07-06,3911
2016-07-07,3911
2016-07-08,3823
2016-07-09,3823
2016-07-10,3690
2016-07-11,3690
2016-07-12,3724
2016-07-13,3724
2016-07-14,3792
2016-07-15,3792
2016-07-16,3820
2016-07-17,3820
2016-07-18,3820
2016-07-23,3794
2016-07-24,3794
2016-07-25,3816
2016-07-26,3816
2016-07-27,3816
2016-07-28,3816
2016-07-29,3714
2016-07-30,3714
2016-07-31,3714
2016-08-01,3588
2016-08-02,3588
2016-08-03,3588
2016-08-04,3526
2016-08-05,3526
2016-08-06,3526
2016-08-07,3358
2016-08-08,3358
2016-08-09,3358
2016-08-10,3203
2016-08-11,3203
2016-08-12,3203
2016-08-13,3055
2016-08-14,3055
2016-08-15,2920
2016-08-16,2920
2016-08-17,2920
2016-08-18,2786
2016-08-19,2786
2016-08-20,2786
2016-08-21,2653
2016-08-22,2653
2016-08-23,2534
2016-08-24,2534
2016-08-25,2534
2016-08-26,2437
2016-08-28,2437
2016-08-31,2406
2016-09-01,2406
2016-09-02,2321
2016-09-03,2321
2016-09-04,2321
2016-09-05,2344
2016-09-06,2344
2016-09-07,2344
2016-09-08,2344
2016-09-09,2317
2016-09-10,2317
2016-09-11,2317
2016-09-12,2273
2016-09-13,2273
2016-09-14,2273
2016-09-15,2284
2016-09-16,2284
2016-09-17,2284
2016-09-18,2297
2016-09-19,2297
2016-09-20,2297
2016-09-21,2297
2016-09-22,2358
2016-09-23,2358
2016-09-24,2358
2016-09-25,2358
2016-09-26,2358
2016-09-27,2436
2016-09-28,2436
2016-09-29,2436
2016-09-30,2407
2016-10-01,2407
2016-10-02,2407
2016-10-03,2407
2016-10-04,2407
2016-10-05,2309
2016-10-06,2309
2016-10-07,2309
2016-10-08,2305
2016-10-09,2305
2016-10-10,2305
2016-10-11,2305
2016-10-12,2266
2016-10-13,2266
2016-10-14,2266
2016-10-15,2223
2016-10-16,2223
2016-10-17,2223
2016-10-18,2223
2016-10-19,2121
2016-10-20,2121
2016-10-21,2121
2016-10-22,2121
2016-10-23,2026
2016-10-24,2026
2016-10-25,2026
2016-10-26,1926
2016-10-27,1926
2016-10-28,1926
2016-10-29,1936
2016-10-30,1936
2016-10-31,1936
2016-11-01,1936
2016-11-02,1947
2016-11-03,1947
2016-11-04,1947
2016-11-05,1947
2016-11-06,2023
2016-11-07,2023
2016-11-08,2023
2016-11-09,2023
2016-11-10,2108
2016-11-11,2108
2016-11-12,2108
2016-11-13,2108
2016-11-14,2198
2016-12-07,2272
2016-12-08,2210
2016-12-09,2210
2016-12-10,2210
2016-12-11,2239
2016-12-12,2239
2016-12-13,2239
2016-12-14,2335
2016-12-15,2335
2016-12-16,2335
2016-12-17,2376
2016-12-18,2376
2016-12-19,2376
2016-12-20,2376
2016-12-21,2414
2016-12-22,2414
2016-12-23,2414
2016-12-24,2414
2016-12-25,2432
2016-12-26,2432
2016-12-27,2432
2016-12-28,2432
2016-12-29,2369
2016-12-30,2369
2016-12-31,2369
2017-01-01,2296
2017-01-02,2296
2017-01-03,2296
2017-01-04,2221
2017-01-05,2221
2017-01-06,2221
2017-01-07,2226
2017-01-08,2226
2017-01-09,2226
2017-01-10,2124
2017-01-11,2124
2017-01-12,2126
2017-01-13,2126
2017-01-14,2126
2017-01-15,2122
2017-01-16,2122
2017-01-17,2122
2017-01-18,2121
2017-01-19,2121
2017-01-20,2121
2017-01-21,2099
2017-01-22,2099
2017-01-27,2017
2017-01-28,2017
2017-01-29,1960
2017-01-30,1960
2017-01-31,1960
2017-02-01,1928
2017-02-02,1928
2017-02-03,1928
2017-02-04,1946
2017-02-05,1946
2017-02-06,1946
2017-02-07,2007
2017-02-08,2007
2017-02-09,2007
2017-02-10,2026
2017-02-11,2026
2017-02-12,2026
2017-02-13,2058
2017-02-14,2058
2017-02-15,2058
2017-02-16,2067
2017-02-18,2067
2017-02-19,2054
2017-02-20,2054
2017-02-21,2054
2017-02-22,2092
2017-02-23,2092
2017-02-24,2092
2017-02-25,2025
2017-02-26,2025
2017-02-27,2025
2017-02-28,1956
2017-03-01,1956
2017-03-02,1879
2017-03-03,1879
2017-03-04,1879
2017-03-05,1886
2017-03-06,1886
2017-03-07,1884
2017-03-08,1884
2017-03-09,1884
2017-03-10,1947
2017-03-11,1947
2017-03-12,1947
2017-03-13,1952
2017-03-14,1952
2017-03-15,1991
2017-03-16,1991
2017-03-17,1991
2017-03-18,2039
2017-03-19,2039
2017-03-20,2029
2017-03-21,2029
2017-03-22,2029
2017-03-23,2081
2017-03-24,2081
2017-03-25,2081
2017-03-26,2007
2017-03-27,2007
2017-03-28,2007
2017-03-29,2006
2017-03-30,2006
2017-03-31,2006
2017-04-01,2063
2017-04-02,2063
2017-04-03,2063
2017-04-04,2108
2017-04-12,2175
2017-04-13,2175
2017-04-14,2175
2017-04-15,2097
2017-04-16,2097
2017-04-17,2097
2017-04-18,2077
2017-04-19,2077
2017-04-20,2077
2017-04-21,2005
2017-04-22,2005
2017-04-23,2005
2017-04-24,2005
2017-04-25,1921
2017-04-26,1921
2017-04-27,1921
2017-04-28,1838
2017-04-29,1838
2017-04-30,1838
2017-05-01,1762
2017-05-02,1762
2017-05-03,1762
2017-05-04,1747
2017-05-05,1747
2017-05-06,1747
2017-05-07,1747
2017-05-08,1728
2017-05-09,1728
2017-05-10,1728
2017-05-11,1728
2017-05-12,1745
2017-05-13,1745
2017-05-14,1745
2017-05-15,1745
2017-05-16,1792
2017-05-17,1792
2017-05-18,1792
2017-05-19,1792
2017-05-20,1825
2017-05-21,1825
2017-05-22,1825
2017-05-23,1825
2017-05-24,1821
2017-05-25,1821
2017-05-26,1821
2017-05-27,1821
2017-05-28,1792
2017-05-29,1792
2017-05-30,1792
2017-05-31,1812
2017-06-01,1812
2017-06-02,1812
2017-06-03,1801
2017-06-04,1801
2017-06-06,1812
2017-06-07,1812
2017-06-08,1812
2017-06-09,1787
2017-06-10,1787
2017-06-11,1817
2017-06-12,1817
2017-06-13,1817
2017-06-14,1904
2017-06-15,1904
2017-06-16,1904
2017-06-17,1904
2017-06-18,1963
2017-06-19,1963
2017-06-20,1963
2017-06-21,1929
2017-06-22,1929
2017-06-23,1929
2017-06-24,1865
2017-06-25,1865
2017-06-26,1865
2017-06-27,1870
2017-06-28,1870
2017-06-29,1870
2017-06-30,1875
2017-07-01,1875
2017-07-02,1875
2017-07-03,1875
2017-07-04,1906
2017-07-05,1906
2017-07-06,1906
2017-07-07,1906
2017-07-08,1906
2017-07-13,1893
2017-07-14,1893
2017-07-15,1893
2017-07-16,1889
2017-07-17,1889
2017-07-18,1889
2017-07-19,1835
2017-07-20,1835
2017-07-21,1835
2017-07-22,1813
2017-07-23,1813
2017-07-24,1813
2017-07-25,1782
2017-07-26,1782
2017-07-27,1782
2017-07-28,1770
2017-07-29,1770
2017-07-30,1770
2017-07-31,1756
2017-08-01,1756
2017-08-02,1756
2017-08-03,1718
2017-08-04,1718
2017-08-05,1718
2017-08-06,1771
2017-08-09,1771
2017-08-10,1816
2017-08-11,1816
2017-08-12,1816
2017-08-13,1816
2017-08-14,1775
2017-08-15,1775
2017-08-16,1775
2017-08-17,1759
2017-08-18,1759
2017-08-19,1759
2017-08-20,1759
2017-08-21,1829
2017-08-22,1829
2017-08-23,1829
2017-08-24,1829
2017-08-25,1768
2017-08-26,1768
2017-08-27,1768
2017-08-28,1833
2017-08-29,1833
2017-08-30,1833
2017-08-31,1833
2017-09-01,1919
2017-09-02,1919
2017-09-03,1919
2017-09-04,1942
2017-09-05,1942
2017-09-06,1942
2017-09-07,1977
2017-09-08,1977
2017-09-09,1977
2017-09-10,2019
2017-09-11,2019
2017-09-12,2019
2017-09-13,1988
2017-09-14,1988
2017-09-15,1988
2017-09-16,1992
2017-09-17,1992
2017-09-19,2032
2017-09-20,2032
2017-09-21,2069
2017-09-22,2069
2017-09-23,2069
2017-09-24,2144
2017-09-25,2144
2017-09-26,2144
2017-09-27,2152
2017-09-28,2152
2017-09-29,2152
2017-09-30,2156
2017-10-01,2156
2017-10-02,2156
2017-10-03,2132
2017-10-04,2132
2017-10-05,2132
2017-10-06,2132
2017-10-07,2170
2017-10-08,2170
2017-10-09,2170
2017-10-10,2170
2017-10-11,2190
2017-10-12,2190
2017-10-13,2190
2017-10-14,2190
2017-10-15,2240
2017-10-16,2240
2017-10-17,2240
2017-10-18,2240
2017-10-19,2285
2017-10-20,2285
2017-10-21,2285
2017-10-22,2259
2017-10-23,2259
2017-10-24,2259
2017-10-25,2305
2017-10-26,2305
2017-10-27,2305
2017-10-28,2305
2017-10-29,2380
2017-10-30,2380
2017-10-31,2380
2017-11-01,2380
2017-11-02,2342
2017-11-03,2342
2017-11-04,2342
2017-11-05,2262
2017-11-06,2262
2017-11-07,2262
2017-11-08,2262
2017-11-09,2188
2017-11-10,2188
2017-11-11,2188
2017-11-12,2082
2017-11-13,2082
2017-11-14,2082
2017-11-15,1994
2017-11-16,1994
2017-11-17,1994
2017-11-18,1994
2017-11-19,1932
2017-11-20,1932
2017-11-21,1932
2017-11-22,1905
2017-11-23,1905
2017-11-24,1905
2017-11-25,1859
2017-11-26,1859
2017-11-27,1859
2017-11-28,1859
2017-11-29,1795
2017-11-30,1795
2017-12-01,1805
2017-12-02,1805
2017-12-03,1805
2017-12-04,1805
2017-12-05,1789
2017-12-06,1789
2017-12-07,1789
2017-12-08,1789
2017-12-09,1772
2017-12-10,1772
2017-12-11,1772
2017-12-12,1716
2017-12-14,1716
2017-12-15,1687
2017-12-16,1687
2017-12-17,1687
2017-12-18,1641
2017-12-19,1641
2017-12-20,1641
2017-12-21,1627
2017-12-22,1627
2017-12-23,1627
2017-12-24,1627
2017-12-25,1574
2017-12-26,1574
2017-12-27,1538
2017-12-28,1538
2017-12-29,1538
2017-12-30,1521
2017-12-31,1521
2018-01-01,1521
2018-01-02,1483
2018-01-03,1483
2018-01-04,1483
2018-01-05,1460
2018-01-06,1460
2018-01-07,1460
2018-01-08,1460
2018-01-09,1427
2018-01-10,1427
2018-01-11,1427
2018-01-12,1427
2018-01-13,1408
2018-01-14,1408
2018-01-15,1408
2018-01-16,1424
2018-01-17,1424
2018-01-18,1424
2018-01-19,1424
2018-01-20,1403
2018-01-21,1403
2018-01-22,1403
2018-01-23,1354
2018-01-25,1354
2018-01-26,1354
2018-01-27,1323
2018-01-28,1323
2018-01-29,1281
2018-01-30,1281
2018-01-31,1281
2018-02-01,1281
2018-02-02,1224
2018-02-03,1224
2018-02-04,1208
2018-02-05,1208
2018-02-06,1208
2018-02-07,1182
2018-02-08,1182
2018-02-09,1182
2018-02-10,1182
2018-02-11,1157
2018-02-12,1157
2018-02-13,1157
2018-02-14,1157
2018-02-15,1144
2018-02-16,1144
2018-02-17,1144
2018-02-18,1150
2018-02-19,1150
2018-02-20,1150
2018-02-21,1157
2018-02-22,1157
2018-02-23,1157
2018-02-24,1157
2018-02-25,1122
2018-02-26,1122
2018-02-27,1122
2018-02-28,1122
2018-03-01,1081
2018-03-02,1081
2018-03-03,1081
2018-03-04,1080
2018-03-05,1080
2018-03-06,1080
2018-03-07,1050
2018-03-08,1050
2018-03-09,1050
2018-03-10,1050
2018-03-11,1035
2018-03-12,1035
2018-03-13,1035
2018-03-14,1023
2018-03-15,1023
2018-03-16,1023
2018-03-17,975
2018-03-18,975
2018-03-19,975
2018-03-20,985
2018-03-21,985
2018-03-23,985
2018-03-24,973
2018-03-25,973
2018-03-26,973
2018-03-27,981
2018-03-28,981
2018-03-29,981
2018-03-30,981
2018-03-31,1017
2018-04-01,1017
2018-04-02,1017
2018-04-03,1017
2018-04-04,1016
2018-04-05,1016
2018-04-06,1016
2018-04-07,1016
2018-04-08,1013
2018-04-09,1013
2018-04-10,1013
2018-04-11,1013
2018-04-12,1017
2018-04-13,1017
2018-04-14,1017
2018-04-15,1017
2018-04-16,1054
2018-04-17,1054
2018-04-18,1054
2018-04-19,1054
2018-04-20,1051
2018-04-21,1051
2018-04-22,1051
2018-04-23,1051
2018-04-24,1039
2018-04-25,1039
2018-04-26,1039
2018-04-27,1039
2018-04-28,1049
2018-04-29,1049
2018-04-30,1049
2018-05-01,1083
2018-05-04,1083
2018-05-05,1136
2018-05-06,1136
2018-05-07,1136
2018-05-08,1136
2018-05-09,1155
2018-05-10,1155
2018-05-11,1155
2018-05-12,1155
2018-05-13,1202
2018-05-14,1202
2018-05-15,1202
2018-05-16,1202
2018-05-17,1183
2018-05-18,1183
2018-05-19,1183
2018-05-20,1135
2018-05-21,1135
2018-05-22,1135
2018-05-23,1080
2018-05-24,1080
2018-05-25,1080
2018-05-26,1052
2018-05-27,1052
2018-05-28,1052
2018-05-29,1089
2018-05-30,1089
2018-05-31,1089
2018-06-01,1089
2018-06-02,1144
2018-06-03,1144
2018-06-04,1144
2018-06-05,1144
2018-06-06,1199
2018-06-07,1199
2018-06-08,1199
2018-06-09,1199
2018-06-10,1245
2018-06-11,1245
2018-06-12,1245
2018-06-13,1264
2018-06-14,1264
2018-06-15,1264
2018-06-16,1264
2018-06-17,1281
2018-06-18,1281
2018-06-19,1281
2018-06-20,1281
2018-06-21,1270
2018-06-22,1270
2018-06-23,1270
2018-06-24,1270
2018-06-25,1285
2018-06-26,1285
2018-06-27,1285
2018-06-28,1285
2018-06-29,1258
2018-06-30,1258
2018-07-01,1258
2018-07-02,1268
2018-07-03,1268
2018-07-04,1268
2018-07-05,1268
2018-07-06,1314
2018-07-07,1314
2018-07-08,1314
2018-07-09,1314
2018-07-10,1260
2018-07-11,1260
2018-07-12,1260
2018-07-13,1260
2018-07-14,1288
2018-07-15,1288
2018-07-16,1288
2018-07-17,1335
2018-07-18,1335
2018-07-19,1335
2018-07-20,1335
2018-07-21,1342
2018-07-22,1342
2018-07-23,1352
2018-07-24,1352
2018-07-25,1352
2018-07-26,1352
2018-07-27,1347
2018-07-28,1347
2018-07-29,1347
2018-07-30,1347
2018-07-31,1327
2018-08-01,1327
2018-08-02,1327
2018-08-03,1266
2018-08-04,1266
2018-08-05,1252
2018-08-06,1252
2018-08-07,1252
2018-08-08,1193
2018-08-09,1193
2018-08-10,1193
2018-08-11,1140
2018-08-12,1140
2018-08-14,1101
2018-08-16,1071
2018-08-17,1071
2018-08-18,1104
2018-08-19,1104
2018-08-20,1157
2018-08-21,1157
2018-08-22,1157
2018-08-23,1207
2018-08-24,1207
2018-08-25,1207
2018-08-26,1186
2018-08-27,1186
2018-08-28,1186
2018-08-29,1200
2018-08-30,1200
2018-08-31,1200
2018-09-01,1248
2018-09-02,1248
2018-09-03,1248
2018-09-04,1299
2018-09-05,1299
2018-09-06,1299
2018-09-07,1363
2018-09-08,1363
2018-09-09,1363
2018-09-10,1421
2018-09-11,1421
2018-09-12,1421
2018-09-13,1490
2018-09-14,1490
2018-09-15,1546
2018-09-16,1546
2018-09-17,1546
2018-09-18,1546
2018-09-19,1606
2018-09-20,1606
2018-09-21,1606
2018-09-22,1614
2018-09-23,1614
2018-09-24,1614
2018-09-25,1614
2018-09-26,1623
2018-09-27,1623
2018-09-28,1623
2018-09-29,1623
2018-09-30,1647
2018-10-01,1647
2018-10-02,1647
2018-10-03,1659
2018-10-04,1659
2018-10-05,1659
2018-10-06,1659
2018-10-07,1728
2018-10-08,1728
2018-10-09,1728
2018-10-10,1697
2018-10-11,1697
2018-10-12,1697
2018-10-13,1673
2018-10-14,1673
2018-10-15,1673
2018-10-16,1673
2018-10-17,1736
2018-10-18,1736
2018-10-19,1736
2018-10-20,1736
2018-10-21,1812
2018-10-22,1812
2018-10-23,1812
2018-10-24,1812
2018-10-25,1883
2018-10-26,1883
2018-10-27,1883
2018-10-28,1883
2018-10-29,1852
2018-10-30,1852
2018-10-31,1858
2018-11-01,1858
2018-11-03,1874
2018-11-04,1894
2018-11-05,1889
2018-11-06,1889
2018-11-07,1850
2018-11-08,1850
2018-11-09,1823
2018-11-10,1817
2018-11-11,1817
2018-11-12,1764
2018-11-13,1709
2018-11-14,1709
2018-11-15,1778
2018-11-16,1799
2018-11-17,1799
2018-11-18,1760
2018-11-19,1760
2018-11-20,1730
2018-11-21,1730
2018-11-22,1703
2018-11-23,1703
2018-11-24,1722
2018-11-25,1719
2018-11-26,1719
2018-11-27,1704
2018-11-28,1711
2018-11-29,1711
2018-12-01,1732
2018-12-02,1678
2018-12-03,1678
2018-12-04,1704
2018-12-05,1704
2018-12-07,1671
2018-12-09,1671
2018-12-10,1716
2018-12-11,1716
2018-12-12,1747
2018-12-13,1747
2018-12-14,1686
2018-12-15,1686
2018-12-16,1623
2018-12-17,1623
2018-12-18,1590
2018-12-19,1590
2018-12-20,1548
2018-12-21,1548
2018-12-22,1490
2018-12-23,1471
2018-12-24,1471
2018-12-25,1441
2018-12-26,1441
2018-12-27,1450
2018-12-28,1450
2018-12-29,1465
2018-12-30,1465
2018-12-31,1409
2019-01-01,1409
2019-01-02,1445
2019-01-03,1445
2019-01-04,1425
2019-01-05,1489
2019-01-06,1489
2019-01-08,1498
2019-01-10,1494
2019-01-11,1535
2019-01-12,1535
2019-01-13,1524
2019-01-14,1524
2019-01-15,1451
2019-01-16,1451
2019-01-17,1390
2019-01-18,1390
2019-01-19,1321
2019-01-20,1321
2019-01-21,1261
2019-01-22,1212
2019-01-23,1212
2019-01-24,1159
2019-01-25,1159
2019-01-26,1101
2019-01-27,1101
2019-01-29,1092
2019-01-30,1089
2019-01-31,1089
2019-02-01,1133
2019-02-02,1133
2019-02-03,1165
2019-02-04,1165
2019-02-05,1168
2019-02-06,1168
2019-02-07,1168
2019-02-08,1181
2019-02-09,1181
2019-02-10,1193
2019-02-11,1193
2019-02-12,1193
2019-02-13,1232
2019-02-14,1232
2019-02-15,1232
2019-02-16,1254
2019-02-17,1254
2019-02-18,1254
2019-02-19,1300
2019-02-20,1300
2019-02-21,1321
2019-02-22,1321
2019-02-23,1321
2019-02-24,1271
2019-02-25,1271
2019-02-26,1254
2019-02-27,1254
2019-02-28,1254
2019-03-01,1254
2019-03-02,1260
2019-03-03,1260
2019-03-04,1259
2019-03-05,1259
2019-03-06,1304
2019-03-07,1304
2019-03-08,1304
2019-03-09,1290
2019-03-10,1290
2019-03-11,1298
2019-03-12,1298
2019-03-13,1298
2019-03-14,1322
2019-03-15,1322
2019-03-16,1322
2019-03-17,1305
2019-03-18,1305
2019-03-19,1305
2019-03-20,1251
2019-03-21,1251
2019-03-22,1234
2019-03-23,1234
2019-03-24,1206
2019-03-25,1206
2019-03-26,1206
2019-03-27,1200
2019-03-28,1200
2019-03-29,1200
2019-03-30,1182
2019-03-31,1182
2019-04-01,1130
