date_obj,Teak%20stock price
2017-05-23,362
2017-05-24,362
2017-05-25,362
2017-05-26,362
2017-05-27,362
2017-05-28,362
2017-05-29,362
2017-05-30,362
2017-05-31,362
2017-06-01,362
2017-06-02,362
2017-06-03,362
2017-06-06,362
2017-06-07,362
2017-06-08,362
2017-06-09,368
2017-06-10,368
2017-06-11,368
2017-06-12,368
2017-06-13,368
2017-06-14,368
2017-06-15,368
2017-06-16,368
2017-06-17,368
2017-06-18,368
2017-06-19,368
2017-06-20,368
2017-06-21,368
2017-06-22,368
2017-06-23,368
2017-06-24,368
2017-06-25,368
2017-06-26,368
2017-06-27,368
2017-06-28,368
2017-06-29,368
2017-06-30,368
2017-07-01,368
2017-07-02,368
2017-07-03,368
2017-07-04,368
2017-07-05,368
2017-07-06,368
2017-07-07,368
2017-07-08,368
2017-07-13,368
2017-07-14,368
2017-07-15,368
2017-07-16,368
2017-07-17,368
2017-07-18,368
2017-07-19,368
2017-07-20,368
2017-07-21,368
2017-07-22,368
2017-07-23,368
2017-07-24,368
2017-07-25,368
2017-07-26,368
2017-07-27,368
2017-07-28,368
2017-07-29,368
2017-07-30,349
2017-07-31,349
2017-08-01,349
2017-08-02,349
2017-08-03,349
2017-08-04,349
2017-08-05,349
2017-08-06,349
2017-08-09,349
2017-08-10,349
2017-08-11,349
2017-08-12,349
2017-08-13,349
2017-08-14,349
2017-08-15,349
2017-08-16,349
2017-08-17,349
2017-08-18,349
2017-08-19,349
2017-08-20,349
2017-08-21,349
2017-08-22,349
2017-08-23,349
2017-08-24,349
2017-08-25,349
2017-08-26,342
2017-08-27,342
2017-08-28,342
2017-08-29,342
2017-08-30,342
2017-08-31,342
2017-09-01,342
2017-09-02,342
2017-09-03,342
2017-09-04,342
2017-09-05,342
2017-09-06,342
2017-09-07,342
2017-09-08,342
2017-09-09,342
2017-09-10,342
2017-09-11,342
2017-09-12,342
2017-09-13,342
2017-09-14,342
2017-09-15,342
2017-09-16,342
2017-09-17,342
2017-09-19,342
2017-09-20,342
2017-09-21,342
2017-09-22,342
2017-09-23,342
2017-09-24,342
2017-09-25,342
2017-09-26,342
2017-09-27,342
2017-09-28,342
2017-09-29,342
2017-09-30,342
2017-10-01,342
2017-10-02,342
2017-10-03,342
2017-10-04,342
2017-10-05,342
2017-10-06,342
2017-10-07,342
2017-10-08,342
2017-10-09,342
2017-10-10,342
2017-10-11,342
2017-10-12,336
2017-10-13,336
2017-10-14,336
2017-10-15,336
2017-10-16,336
2017-10-17,336
2017-10-18,336
2017-10-19,336
2017-10-20,336
2017-10-21,336
2017-10-22,336
2017-10-23,336
2017-10-24,336
2017-10-25,336
2017-10-26,336
2017-10-27,336
2017-10-28,336
2017-10-29,336
2017-10-30,336
2017-10-31,336
2017-11-01,336
2017-11-02,336
2017-11-03,336
2017-11-04,336
2017-11-05,336
2017-11-06,336
2017-11-07,336
2017-11-08,336
2017-11-09,336
2017-11-10,336
2017-11-11,336
2017-11-12,336
2017-11-13,336
2017-11-14,336
2017-11-15,336
2017-11-16,336
2017-11-17,336
2017-11-18,336
2017-11-19,336
2017-11-20,336
2017-11-21,336
2017-11-22,336
2017-11-23,336
2017-11-24,336
2017-11-25,324
2017-11-26,324
2017-11-27,324
2017-11-28,324
2017-11-29,324
2017-11-30,324
2017-12-01,324
2017-12-02,324
2017-12-03,324
2017-12-04,324
2017-12-05,324
2017-12-06,324
2017-12-07,324
2017-12-08,324
2017-12-09,324
2017-12-10,324
2017-12-11,324
2017-12-12,324
2017-12-13,324
2017-12-14,324
2017-12-15,324
2017-12-16,324
2017-12-17,324
2017-12-18,324
2017-12-19,324
2017-12-20,324
2017-12-21,324
2017-12-22,324
2017-12-23,324
2017-12-24,324
2017-12-25,324
2017-12-26,324
2017-12-27,324
2017-12-28,324
2017-12-29,324
2017-12-30,324
2017-12-31,324
2018-01-01,324
2018-01-02,324
2018-01-03,320
2018-01-04,320
2018-01-05,320
2018-01-06,320
2018-01-07,320
2018-01-08,320
2018-01-09,320
2018-01-10,320
2018-01-11,320
2018-01-12,320
2018-01-13,320
2018-01-14,320
2018-01-15,320
2018-01-16,320
2018-01-17,320
2018-01-18,320
2018-01-19,320
2018-01-20,320
2018-01-21,320
2018-01-22,320
2018-01-23,320
2018-01-24,311
2018-01-25,311
2018-01-26,311
2018-01-27,311
2018-01-28,311
2018-01-29,311
2018-01-30,311
2018-02-01,311
2018-02-02,311
2018-02-03,311
2018-02-04,311
2018-02-05,311
2018-02-06,311
2018-02-07,311
2018-02-08,311
2018-02-09,311
2018-02-10,299
2018-02-11,299
2018-02-12,299
2018-02-13,299
2018-02-14,299
2018-02-15,299
2018-02-16,299
2018-02-17,299
2018-02-18,299
2018-02-19,299
2018-02-20,299
2018-02-21,299
2018-02-22,299
2018-02-23,299
2018-02-24,299
2018-02-25,284
2018-02-26,284
2018-02-27,284
2018-02-28,284
2018-03-01,284
2018-03-02,284
2018-03-03,284
2018-03-04,284
2018-03-05,284
2018-03-06,284
2018-03-07,284
2018-03-08,284
2018-03-09,284
2018-03-10,284
2018-03-11,284
2018-03-12,284
2018-03-13,272
2018-03-14,272
2018-03-15,272
2018-03-16,272
2018-03-17,272
2018-03-18,272
2018-03-19,272
2018-03-20,272
2018-03-21,272
2018-03-23,272
2018-03-24,272
2018-03-26,272
2018-03-27,272
2018-03-28,272
2018-03-29,259
2018-03-30,259
2018-03-31,259
2018-04-01,259
2018-04-02,259
2018-04-03,259
2018-04-04,259
2018-04-05,259
2018-04-06,259
2018-04-08,259
2018-04-09,259
2018-04-10,259
2018-04-11,259
2018-04-12,259
2018-04-13,259
2018-04-14,259
2018-04-16,248
2018-04-17,248
2018-04-18,248
2018-04-19,248
2018-04-20,248
2018-04-21,248
2018-04-22,248
2018-04-23,248
2018-04-24,248
2018-04-25,248
2018-04-26,248
2018-04-27,248
2018-04-28,248
2018-04-29,248
2018-04-30,248
2018-05-02,248
2018-05-03,248
2018-05-04,248
2018-05-05,248
2018-05-06,248
2018-05-07,248
2018-05-08,236
2018-05-09,236
2018-05-10,236
2018-05-11,236
2018-05-12,236
2018-05-13,236
2018-05-14,236
2018-05-15,236
2018-05-16,236
2018-05-17,236
2018-05-18,236
2018-05-19,236
2018-05-20,236
2018-05-21,236
2018-05-22,236
2018-05-23,236
2018-05-24,224
2018-05-25,224
2018-05-26,224
2018-05-27,224
2018-05-28,224
2018-05-29,224
2018-05-30,224
2018-05-31,224
2018-06-01,224
2018-06-02,224
2018-06-03,224
2018-06-04,224
2018-06-05,224
2018-06-06,213
2018-06-07,213
2018-06-08,213
2018-06-09,213
2018-06-10,213
2018-06-11,213
2018-06-12,213
2018-06-13,213
2018-06-14,213
2018-06-15,213
2018-06-16,213
2018-06-17,213
2018-06-18,213
2018-06-19,213
2018-06-20,213
2018-06-21,213
2018-06-22,213
2018-06-23,213
2018-06-24,213
2018-06-25,203
2018-06-26,203
2018-06-27,203
2018-06-28,203
2018-06-29,203
2018-06-30,203
2018-07-01,203
2018-07-02,203
2018-07-03,203
2018-07-04,203
2018-07-05,203
2018-07-06,203
2018-07-07,203
2018-07-08,203
2018-07-09,203
2018-07-10,203
2018-07-11,203
2018-07-12,203
2018-07-13,203
2018-07-14,203
2018-07-15,203
2018-07-16,203
2018-07-17,203
2018-07-18,203
2018-07-19,203
2018-07-20,203
2018-07-21,203
2018-07-22,203
2018-07-23,203
2018-07-24,203
2018-07-25,203
2018-07-26,203
2018-07-27,193
2018-07-28,193
2018-07-29,193
2018-07-30,193
2018-07-31,193
2018-08-01,193
2018-08-02,193
2018-08-03,193
2018-08-04,193
2018-08-05,193
2018-08-06,193
2018-08-07,193
2018-08-08,184
2018-08-09,184
2018-08-10,184
2018-08-11,184
2018-08-12,184
2018-08-14,184
2018-08-16,184
2018-08-17,184
2018-08-18,184
2018-08-19,184
2018-08-20,174
2018-08-21,174
2018-08-22,174
2018-08-23,174
2018-08-24,174
2018-08-25,174
2018-08-26,174
2018-08-27,174
2018-08-28,174
2018-08-29,174
2018-08-30,174
2018-08-31,165
2018-09-01,165
2018-09-02,165
2018-09-03,165
2018-09-04,165
2018-09-05,165
2018-09-06,165
2018-09-07,165
2018-09-08,165
2018-09-09,165
2018-09-10,165
2018-09-11,165
2018-09-12,156
2018-09-13,156
2018-09-14,156
2018-09-15,156
2018-09-16,156
2018-09-17,156
2018-09-18,156
2018-09-19,156
2018-09-20,156
2018-09-21,156
2018-09-22,156
2018-09-23,156
2018-09-24,156
2018-09-25,156
2018-09-26,148
2018-09-27,148
2018-09-28,148
2018-09-29,148
2018-09-30,148
2018-10-02,148
2018-10-03,148
2018-10-04,148
2018-10-05,148
2018-10-06,148
2018-10-07,148
2018-10-08,140
2018-10-09,140
2018-10-10,140
2018-10-11,140
2018-10-12,140
2018-10-13,140
2018-10-14,140
2018-10-15,140
2018-10-16,140
2018-10-17,140
2018-10-18,140
2018-10-19,140
2018-10-20,140
2018-10-21,134
2018-10-22,134
2018-10-23,134
2018-10-24,134
2018-10-25,134
2018-10-26,134
2018-10-27,134
2018-10-28,134
2018-10-29,134
2018-10-30,134
2018-10-31,134
2018-11-01,134
2018-11-03,127
2018-11-04,127
2018-11-05,127
2018-11-06,127
2018-11-07,127
2018-11-08,127
2018-11-09,127
2018-11-10,121
2018-11-11,121
2018-11-12,121
2018-11-13,121
2018-11-14,121
2018-11-15,121
2018-11-16,116
2018-11-17,116
2018-11-18,116
2018-11-19,116
2018-11-20,116
2018-11-21,116
2018-11-22,116
2018-11-23,116
2018-11-24,110
2018-11-25,110
2018-11-26,110
2018-11-27,110
2018-11-28,110
2018-11-29,110
2018-12-01,104
2018-12-02,104
2018-12-03,104
2018-12-04,104
2018-12-05,104
2018-12-07,104
2018-12-09,99
2018-12-10,99
2018-12-11,99
2018-12-12,99
2018-12-13,99
2018-12-14,99
2018-12-15,99
2018-12-16,95
2018-12-17,95
2018-12-18,95
2018-12-19,95
2018-12-20,95
2018-12-21,95
2018-12-22,95
2018-12-23,91
2018-12-24,91
2018-12-25,91
2018-12-26,91
2018-12-27,91
2018-12-28,91
2018-12-29,88
2018-12-30,88
2018-12-31,88
2019-01-01,88
2019-01-02,88
2019-01-03,88
2019-01-04,87
2019-01-05,87
2019-01-06,87
2019-01-08,87
2019-01-10,87
2019-01-11,84
2019-01-12,84
2019-01-13,84
2019-01-14,84
2019-01-15,84
2019-01-16,84
2019-01-17,84
2019-01-18,81
2019-01-19,81
2019-01-20,81
2019-01-21,81
2019-01-22,81
2019-01-23,81
2019-01-24,81
2019-01-25,78
2019-01-26,78
2019-01-27,78
2019-01-28,78
2019-01-29,78
2019-01-30,78
2019-01-31,78
2019-02-01,80
2019-02-02,80
2019-02-03,80
2019-02-04,80
2019-02-05,80
2019-02-06,80
2019-02-07,80
2019-02-08,80
2019-02-09,77
2019-02-10,77
2019-02-11,77
2019-02-12,77
2019-02-13,77
2019-02-14,77
2019-02-15,74
2019-02-16,74
2019-02-17,74
2019-02-18,74
2019-02-19,74
2019-02-20,74
2019-02-21,70
2019-02-22,70
2019-02-23,70
2019-02-24,70
2019-02-25,70
2019-02-26,69
2019-02-27,69
2019-02-28,69
2019-03-01,69
2019-03-02,69
2019-03-03,69
2019-03-04,69
2019-03-05,65
2019-03-06,65
2019-03-07,65
2019-03-08,65
2019-03-09,65
2019-03-10,65
2019-03-11,65
2019-03-12,63
2019-03-13,63
2019-03-14,63
2019-03-15,63
2019-03-16,63
2019-03-17,63
2019-03-18,63
2019-03-19,63
2019-03-20,61
2019-03-21,61
2019-03-22,61
2019-03-23,61
2019-03-24,61
2019-03-25,61
2019-03-26,61
2019-03-27,61
2019-03-28,60
2019-03-29,60
2019-03-30,60
2019-03-31,60
2019-04-01,60
2019-04-02,60
2019-04-03,60
2019-04-04,60
2019-04-05,58
2019-04-06,58
2019-04-07,58
2019-04-08,58
2019-04-09,58
2019-04-10,58
2019-04-11,58
2019-04-12,58
2019-04-13,55
2019-04-14,55
2019-04-15,55
2019-04-16,55
2019-04-17,55
2019-04-18,55
2019-04-19,55
2019-04-20,55
2019-04-21,55
2019-04-22,55
2019-04-23,53
2019-04-24,53
2019-04-25,53
2019-04-26,53
2019-04-27,53
2019-04-28,53
2019-04-29,53
2019-04-30,53
2019-05-01,53
2019-05-02,50
2019-05-03,50
2019-05-04,50
2019-05-05,50
2019-05-06,50
2019-05-07,50
2019-05-08,50
2019-05-09,50
2019-05-10,47
2019-05-11,47
2019-05-12,47
2019-05-13,47
2019-05-14,47
2019-05-15,47
2019-05-16,47
2019-05-17,47
2019-05-18,44
2019-05-19,44
2019-05-20,44
2019-05-21,44
2019-05-22,44
2019-05-23,44
2019-05-24,44
2019-05-25,44
2019-05-26,44
2019-05-27,41
2019-05-28,41
2019-05-29,41
2019-05-30,41
2019-05-31,41
2019-06-01,41
2019-06-02,41
2019-06-03,41
2019-06-04,38
2019-06-05,38
2019-06-06,38
2019-06-07,38
2019-06-08,38
2019-06-09,38
2019-06-10,38
2019-06-11,38
2019-06-12,36
2019-06-13,36
2019-06-14,36
2019-06-15,36
2019-06-16,36
2019-06-17,36
2019-06-18,36
2019-06-19,36
2019-06-20,36
2019-06-21,34
2019-06-22,34
2019-06-23,34
2019-06-24,34
2019-06-25,34
2019-06-26,34
2019-06-27,34
2019-06-28,34
2019-06-29,34
2019-06-30,32
2019-07-01,32
2019-07-02,32
2019-07-03,32
2019-07-04,32
2019-07-05,32
2019-07-06,32
2019-07-07,32
2019-07-08,30
2019-07-09,30
2019-07-10,30
2019-07-11,30
2019-07-12,30
2019-07-13,30
2019-07-14,30
2019-07-15,30
2019-07-16,30
2019-07-17,30
2019-07-18,29
2019-07-19,29
2019-07-20,29
2019-07-21,29
2019-07-22,29
2019-07-23,29
2019-07-24,29
2019-07-25,29
2019-07-26,29
2019-07-27,29
2019-07-28,27
2019-07-29,27
2019-07-30,27
2019-07-31,27
2019-08-01,27
2019-08-02,27
2019-08-03,27
2019-08-04,25
2019-08-05,25
2019-08-06,25
2019-08-07,25
2019-08-08,25
2019-08-09,25
2019-08-10,25
2019-08-11,25
2019-08-12,25
2019-08-13,25
2019-08-14,25
2019-08-15,23
2019-08-16,23
2019-08-17,23
2019-08-18,23
2019-08-19,23
2019-08-20,23
2019-08-21,23
2019-08-22,22
2019-08-23,22
2019-08-24,22
2019-08-24,22
2019-08-25,22
2019-08-25,22
2019-08-26,22
2019-08-26,22
2019-08-27,22
2019-08-27,22
2019-08-28,22
2019-08-29,22
2019-08-30,22
2019-08-31,22
2019-09-01,22
2019-09-02,21
2019-09-03,21
2019-09-04,21
2019-09-05,21
