date_obj,Black%20flowers price
2016-02-10,37757
2016-02-11,37757
2016-02-12,37757
2016-02-13,37757
2016-02-14,37757
2016-02-15,37757
2016-02-16,37757
2016-02-17,37757
2016-02-18,37757
2016-02-19,37757
2016-02-20,37757
2016-02-21,37757
2016-02-22,37757
2016-02-23,37757
2016-02-24,37757
2016-02-25,37757
2016-02-26,37757
2016-02-27,37757
2016-02-28,37757
2016-02-29,37757
2016-03-01,37757
2016-03-02,37757
2016-03-03,37757
2016-03-04,37757
2016-03-05,37757
2016-03-06,36404
2016-03-07,36404
2016-03-08,36404
2016-03-09,36404
2016-03-10,36404
2016-03-11,36404
2016-03-12,36404
2016-03-13,36404
2016-03-14,36404
2016-03-15,36404
2016-03-16,36404
2016-03-17,36404
2016-03-18,36404
2016-03-19,36404
2016-03-20,36404
2016-03-21,36404
2016-03-22,36404
2016-03-23,36404
2016-03-24,36404
2016-03-25,36404
2016-03-26,36404
2016-03-27,36404
2016-03-28,36404
2016-03-29,36404
2016-03-30,36404
2016-03-31,36404
2016-04-01,36404
2016-04-02,36404
2016-04-03,36404
2016-04-04,36404
2016-04-05,36404
2016-04-06,36404
2016-04-07,37177
2016-04-08,37177
2016-04-09,37177
2016-04-10,37177
2016-04-11,37177
2016-04-12,37177
2016-04-13,37177
2016-04-14,37177
2016-04-15,37177
2016-04-16,37177
2016-04-17,37177
2016-04-18,37177
2016-04-19,37177
2016-04-20,37177
2016-04-21,37177
2016-04-22,37177
2016-04-23,37177
2016-04-24,37177
2016-04-25,37177
2016-04-26,37177
2016-04-27,37177
2016-04-28,37177
2016-04-29,37177
2016-04-30,37177
2016-05-01,37177
2016-05-02,37177
2016-05-03,37177
2016-05-04,37177
2016-05-05,37177
2016-05-06,37177
2016-05-07,36337
2016-05-08,36337
2016-05-09,36337
2016-05-10,36337
2016-05-11,36337
2016-05-12,36337
2016-05-13,36337
2016-05-14,36337
2016-05-15,36337
2016-05-16,36337
2016-05-17,36337
2016-05-18,36337
2016-05-19,36337
2016-05-22,36337
2016-05-23,36337
2016-05-24,36337
2016-05-25,36337
2016-05-26,36337
2016-05-27,36337
2016-05-28,36337
2016-05-29,36337
2016-05-30,36337
2016-05-31,36337
2016-06-01,36337
2016-06-02,36337
2016-06-03,36337
2016-06-04,36337
2016-06-05,36337
2016-06-06,36180
2016-06-07,36180
2016-06-08,36180
2016-06-09,36180
2016-06-10,36180
2016-06-11,36180
2016-06-12,36180
2016-06-13,36180
2016-06-14,36180
2016-06-15,36180
2016-06-16,36180
2016-06-17,36180
2016-06-18,36180
2016-06-19,36180
2016-06-20,36180
2016-06-21,36180
2016-06-22,36180
2016-06-23,36180
2016-06-24,36180
2016-06-25,36180
2016-06-26,36180
2016-06-27,35075
2016-06-28,35075
2016-06-29,35075
2016-06-30,35075
2016-07-01,35075
2016-07-02,35075
2016-07-03,35075
2016-07-04,35075
2016-07-05,35075
2016-07-06,35075
2016-07-07,35075
2016-07-08,35075
2016-07-09,35075
2016-07-10,35075
2016-07-11,35075
2016-07-12,35075
2016-07-13,35075
2016-07-14,35075
2016-07-15,35075
2016-07-16,35075
2016-07-17,35075
2016-07-18,35075
2016-07-23,35075
2016-07-24,34404
2016-07-25,34404
2016-07-26,34404
2016-07-27,34404
2016-07-28,34404
2016-07-29,34404
2016-07-30,34404
2016-07-31,34404
2016-08-01,34404
2016-08-02,34404
2016-08-03,34404
2016-08-04,34404
2016-08-05,34404
2016-08-06,34404
2016-08-07,34404
2016-08-08,34404
2016-08-09,34404
2016-08-10,34404
2016-08-11,34404
2016-08-12,34404
2016-08-13,34404
2016-08-14,34404
2016-08-15,34404
2016-08-16,34404
2016-08-17,34404
2016-08-18,34404
2016-08-19,34404
2016-08-20,34404
2016-08-21,34404
2016-08-22,34404
2016-08-23,34404
2016-08-24,34404
2016-08-25,34404
2016-08-26,34404
2016-08-28,34404
2016-08-31,34404
2016-09-01,34404
2016-09-02,34404
2016-09-03,34404
2016-09-04,34071
2016-09-05,34071
2016-09-06,34071
2016-09-07,34071
2016-09-08,34071
2016-09-09,34071
2016-09-10,34071
2016-09-11,34071
2016-09-12,34071
2016-09-13,34071
2016-09-14,34071
2016-09-15,34071
2016-09-16,34071
2016-09-17,34071
2016-09-18,34071
2016-09-19,34071
2016-09-20,34071
2016-09-21,34071
2016-09-22,34071
2016-09-23,34071
2016-09-24,34071
2016-09-25,34071
2016-09-26,34071
2016-09-27,34071
2016-09-28,34071
2016-09-29,34071
2016-09-30,34071
2016-10-01,34071
2016-10-02,34071
2016-10-03,34071
2016-10-04,34071
2016-10-05,34071
2016-10-06,34071
2016-10-07,34071
2016-10-08,34071
2016-10-09,34071
2016-10-10,34071
2016-10-11,34071
2016-10-12,34071
2016-10-13,34071
2016-10-14,34071
2016-10-15,32778
2016-10-16,32778
2016-10-17,32778
2016-10-18,32778
2016-10-19,32778
2016-10-20,32778
2016-10-21,32778
2016-10-22,32778
2016-10-23,32778
2016-10-24,32778
2016-10-25,32778
2016-10-26,32778
2016-10-27,32778
2016-10-28,32778
2016-10-29,32778
2016-10-30,32778
2016-10-31,32778
2016-11-01,32778
2016-11-02,32778
2016-11-03,32778
2016-11-04,32778
2016-11-05,32778
2016-11-06,32778
2016-11-07,32778
2016-11-08,32778
2016-11-09,32778
2016-11-10,32778
2016-11-11,32778
2016-11-12,32778
2016-11-13,32778
2016-11-14,32778
2016-11-15,32778
2016-12-07,32579
2016-12-08,32579
2016-12-09,32579
2016-12-10,32579
2016-12-11,32579
2016-12-12,32579
2016-12-13,32579
2016-12-14,32579
2016-12-15,32579
2016-12-16,32579
2016-12-17,32579
2016-12-18,32579
2016-12-19,32579
2016-12-20,32579
2016-12-21,32579
2016-12-22,32579
2016-12-23,32579
2016-12-24,32579
2016-12-25,32579
2016-12-26,32579
2016-12-27,32579
2016-12-28,32579
2016-12-29,32579
2016-12-30,32579
2016-12-31,32579
2017-01-01,32579
2017-01-02,32579
2017-01-03,32874
2017-01-04,32874
2017-01-05,32874
2017-01-06,32874
2017-01-07,32874
2017-01-08,32874
2017-01-09,32874
2017-01-10,32874
2017-01-11,32874
2017-01-12,32874
2017-01-13,32874
2017-01-14,32874
2017-01-15,32874
2017-01-16,32874
2017-01-17,32874
2017-01-18,32874
2017-01-19,32874
2017-01-20,32874
2017-01-21,32874
2017-01-22,32874
2017-01-23,32874
2017-01-27,32874
2017-01-28,32874
2017-01-29,32874
2017-01-30,32874
2017-01-31,32874
2017-02-01,32874
2017-02-02,32874
2017-02-03,32874
2017-02-04,31265
2017-02-05,31265
2017-02-06,31265
2017-02-07,31265
2017-02-08,31265
2017-02-09,31265
2017-02-10,31265
2017-02-11,31265
2017-02-12,31265
2017-02-13,31265
2017-02-14,31265
2017-02-15,31265
2017-02-16,31265
2017-02-18,31265
2017-02-19,31265
2017-02-20,31265
2017-02-21,31265
2017-02-22,31265
2017-02-23,31265
2017-02-24,31265
2017-02-25,31265
2017-02-26,31265
2017-02-27,31265
2017-02-28,31265
2017-03-01,31265
2017-03-02,31265
2017-03-03,31265
2017-03-04,31265
2017-03-05,31265
2017-03-06,31265
2017-03-07,31265
2017-03-08,31265
2017-03-09,31265
2017-03-10,30695
2017-03-11,30695
2017-03-12,30695
2017-03-13,30695
2017-03-14,30695
2017-03-15,30695
2017-03-16,30695
2017-03-17,30695
2017-03-18,30695
2017-03-19,30695
2017-03-20,30695
2017-03-21,30695
2017-03-22,30695
2017-03-23,30695
2017-03-24,30695
2017-03-25,30695
2017-03-26,30695
2017-03-27,30695
2017-03-28,30695
2017-03-29,30695
2017-03-30,30695
2017-03-31,30695
2017-04-01,30695
2017-04-02,30695
2017-04-03,30695
2017-04-04,30695
2017-04-12,30695
2017-04-13,30451
2017-04-14,30451
2017-04-15,30451
2017-04-16,30451
2017-04-17,30451
2017-04-18,30451
2017-04-19,30451
2017-04-20,30451
2017-04-21,30451
2017-04-22,30451
2017-04-23,30451
2017-04-24,30451
2017-04-25,30451
2017-04-26,30451
2017-04-27,30451
2017-04-28,30451
2017-04-29,30451
2017-04-30,30451
2017-05-01,30451
2017-05-02,30451
2017-05-03,30451
2017-05-04,30451
2017-05-05,30451
2017-05-06,30451
2017-05-07,30451
2017-05-08,30451
2017-05-09,30451
2017-05-10,30451
2017-05-11,30451
2017-05-12,30451
2017-05-13,30451
2017-05-14,30451
2017-05-15,30451
2017-05-16,29320
2017-05-17,29320
2017-05-18,29320
2017-05-19,29320
2017-05-20,29320
2017-05-21,29320
2017-05-22,29320
2017-05-23,29320
2017-05-24,29320
2017-05-25,29320
2017-05-26,29320
2017-05-27,29320
2017-05-28,29320
2017-05-29,29320
2017-05-30,29320
2017-05-31,29320
2017-06-01,29320
2017-06-02,29320
2017-06-03,29320
2017-06-04,29320
2017-06-05,29320
2017-06-06,29320
2017-06-07,29320
2017-06-08,29320
2017-06-09,29320
2017-06-10,29320
2017-06-11,29320
2017-06-12,29320
2017-06-13,29320
2017-06-14,28629
2017-06-15,28629
2017-06-16,28629
2017-06-17,28629
2017-06-18,28629
2017-06-19,28629
2017-06-20,28629
2017-06-21,28629
2017-06-22,28629
2017-06-23,28629
2017-06-24,28629
2017-06-25,28629
2017-06-26,28629
2017-06-27,28629
2017-06-28,28629
2017-06-29,28629
2017-06-30,28629
2017-07-01,28629
2017-07-02,28629
2017-07-03,28629
2017-07-04,28629
2017-07-05,28629
2017-07-06,28629
2017-07-07,28629
2017-07-08,28629
2017-07-13,28629
2017-07-14,28629
2017-07-15,28629
2017-07-16,28629
2017-07-17,28629
2017-07-18,28629
2017-07-19,28629
2017-07-20,28055
2017-07-21,28055
2017-07-22,28055
2017-07-23,28055
2017-07-24,28055
2017-07-25,28055
2017-07-26,28055
2017-07-27,28055
2017-07-28,28055
2017-07-29,28055
2017-07-30,28055
2017-07-31,28055
2017-08-01,28055
2017-08-02,28055
2017-08-03,28055
2017-08-04,28055
2017-08-05,28055
2017-08-06,28055
2017-08-07,28055
2017-08-08,28055
2017-08-09,28055
2017-08-10,28055
2017-08-11,28055
2017-08-12,28055
2017-08-13,28055
2017-08-14,28055
2017-08-15,28055
2017-08-16,28055
2017-08-17,28055
2017-08-18,28055
2017-08-19,28055
2017-08-20,28055
2017-08-21,28055
2017-08-22,28555
2017-08-23,28555
2017-08-24,28555
2017-08-25,28555
2017-08-26,28555
2017-08-27,28555
2017-08-28,28555
2017-08-29,28555
2017-08-30,28555
2017-08-31,28555
2017-09-01,28555
2017-09-02,28555
2017-09-03,28555
2017-09-04,28555
2017-09-05,28555
2017-09-06,28555
2017-09-07,28555
2017-09-08,28555
2017-09-09,28555
2017-09-10,28555
2017-09-11,28555
2017-09-12,28555
2017-09-13,28555
2017-09-14,28555
2017-09-15,28555
2017-09-16,28555
2017-09-17,28555
2017-09-18,28555
2017-09-19,28555
2017-09-20,28555
2017-09-22,28555
2017-09-23,28555
2017-09-24,29839
2017-09-25,29839
2017-09-26,29839
2017-09-27,29839
2017-09-28,29839
2017-09-29,29839
2017-09-30,29839
2017-10-01,29839
2017-10-02,29839
2017-10-03,29839
2017-10-04,29839
2017-10-05,29839
2017-10-06,29839
2017-10-07,29839
2017-10-08,29839
2017-10-09,29839
2017-10-10,29839
2017-10-11,29839
2017-10-12,29839
2017-10-13,29839
2017-10-14,29839
2017-10-15,29839
2017-10-16,29839
2017-10-17,29839
2017-10-18,29839
2017-10-19,29839
2017-10-20,29839
2017-10-21,29839
2017-10-22,29839
2017-10-23,29839
2017-10-24,29839
2017-10-25,29839
2017-10-26,29839
2017-10-27,29839
2017-10-28,29839
2017-10-29,29839
2017-10-30,29839
2017-10-31,29839
2017-11-01,29839
2017-11-02,31132
2017-11-03,31132
2017-11-04,31132
2017-11-05,31132
2017-11-06,31132
2017-11-07,31132
2017-11-08,31132
2017-11-09,31132
2017-11-10,31132
2017-11-11,31132
2017-11-12,31132
2017-11-13,31132
2017-11-14,31132
2017-11-15,31132
2017-11-16,31132
2017-11-17,31132
2017-11-18,31132
2017-11-19,31132
2017-11-20,31132
2017-11-21,31132
2017-11-22,31132
2017-11-23,31132
2017-11-24,31132
2017-11-25,31132
2017-11-26,31132
2017-11-27,31132
2017-11-28,31132
2017-11-29,31132
2017-11-30,31132
2017-12-01,31132
2017-12-02,31132
2017-12-03,31132
2017-12-04,31132
2017-12-05,31132
2017-12-06,31132
2017-12-07,31132
2017-12-08,31132
2017-12-09,31132
2017-12-10,32505
2017-12-11,32505
2017-12-12,32505
2017-12-13,32505
2017-12-14,32505
2017-12-15,32505
2017-12-16,32505
2017-12-17,32505
2017-12-18,32505
2017-12-19,32505
2017-12-20,32505
2017-12-21,32505
2017-12-22,32505
2017-12-23,32505
2017-12-24,32505
2017-12-25,32505
2017-12-26,32505
2017-12-27,32505
2017-12-28,32505
2017-12-29,32505
2017-12-30,32505
2017-12-31,32505
2018-01-01,32505
2018-01-02,32505
2018-01-03,32505
2018-01-04,32505
2018-01-05,32505
2018-01-06,32505
2018-01-07,32505
2018-01-08,32505
2018-01-09,32505
2018-01-10,32505
2018-01-11,32505
2018-01-12,32505
2018-01-13,33964
2018-01-14,33964
2018-01-15,33964
2018-01-16,33964
2018-01-17,33964
2018-01-18,33964
2018-01-19,33964
2018-01-20,33964
2018-01-21,33964
2018-01-22,33964
2018-01-23,33964
2018-01-24,33964
2018-01-25,33964
2018-01-26,33964
2018-01-27,33964
2018-01-28,33964
2018-01-29,33964
2018-01-30,33964
2018-01-31,33964
2018-02-01,33964
2018-02-02,33964
2018-02-03,33964
2018-02-04,33964
2018-02-05,33964
2018-02-06,33964
2018-02-07,33964
2018-02-08,33964
2018-02-09,33964
2018-02-10,35104
2018-02-11,35104
2018-02-12,35104
2018-02-13,35104
2018-02-14,35104
2018-02-15,35104
2018-02-16,35104
2018-02-17,35104
2018-02-18,35104
2018-02-19,35104
2018-02-20,35104
2018-02-21,35104
2018-02-22,35104
2018-02-23,35104
2018-02-24,35104
2018-02-25,35104
2018-02-26,35104
2018-02-27,35104
2018-02-28,35104
2018-03-01,35104
2018-03-02,35104
2018-03-03,35104
2018-03-04,35104
2018-03-05,35104
2018-03-06,35104
2018-03-07,35104
2018-03-08,35104
2018-03-09,36752
2018-03-10,36752
2018-03-11,36752
2018-03-12,36752
2018-03-13,36752
2018-03-14,36752
2018-03-15,36752
2018-03-16,36752
2018-03-17,36752
2018-03-18,36752
2018-03-20,36752
2018-03-21,36752
2018-03-22,36752
2018-03-23,36752
2018-03-24,36752
2018-03-25,36752
2018-03-26,36752
2018-03-27,36752
2018-03-28,38525
2018-03-29,38525
2018-03-30,38525
2018-03-31,38525
2018-04-01,38525
2018-04-02,38525
2018-04-03,38525
2018-04-04,38525
2018-04-05,38525
2018-04-06,38525
2018-04-07,38525
2018-04-08,38525
2018-04-09,38525
2018-04-10,38525
2018-04-11,38525
2018-04-12,38525
2018-04-13,38525
2018-04-14,38525
2018-04-15,38525
2018-04-16,38525
2018-04-17,38525
2018-04-18,38525
2018-04-19,40262
2018-04-20,40262
2018-04-21,40262
2018-04-22,40262
2018-04-23,40262
2018-04-24,40262
2018-04-25,40262
2018-04-26,40262
2018-04-27,40262
2018-04-28,40262
2018-04-29,40262
2018-04-30,40262
2018-05-01,40262
2018-05-02,40262
2018-05-03,40262
2018-05-04,40262
2018-05-05,40262
2018-05-06,40262
2018-05-07,40262
2018-05-08,40262
2018-05-09,40262
2018-05-10,40262
2018-05-11,40262
2018-05-12,40262
2018-05-13,40262
2018-05-14,40262
2018-05-15,41447
2018-05-16,41447
2018-05-17,41447
2018-05-18,41447
2018-05-19,41447
2018-05-20,41447
2018-05-21,41447
2018-05-22,41447
2018-05-23,41447
2018-05-24,41447
2018-05-25,41447
2018-05-26,41447
2018-05-27,41447
2018-05-28,41447
2018-05-29,41447
2018-05-30,41447
2018-05-31,41447
2018-06-01,41447
2018-06-02,41447
2018-06-03,41447
2018-06-04,41447
2018-06-05,41447
2018-06-06,41447
2018-06-07,41447
2018-06-08,41447
2018-06-09,41447
2018-06-10,41447
2018-06-11,40431
2018-06-12,40431
2018-06-13,40431
2018-06-14,40431
2018-06-15,40431
2018-06-16,40431
2018-06-17,40431
2018-06-18,40431
2018-06-19,40431
2018-06-20,40431
2018-06-21,40431
2018-06-22,40431
2018-06-23,40431
2018-06-24,40431
2018-06-25,40431
2018-06-26,40431
2018-06-27,40431
2018-06-28,40431
2018-06-29,40431
2018-06-30,40431
2018-07-01,40431
2018-07-02,40431
2018-07-03,40431
2018-07-04,40431
2018-07-05,40431
2018-07-06,40431
2018-07-07,40431
2018-07-08,40431
2018-07-09,38477
2018-07-10,38477
2018-07-11,38477
2018-07-12,38477
2018-07-13,38477
2018-07-14,38477
2018-07-15,38477
2018-07-16,38477
2018-07-17,38477
2018-07-18,38477
2018-07-19,38477
2018-07-20,38477
2018-07-21,38477
2018-07-22,38477
2018-07-23,38477
2018-07-24,38477
2018-07-25,38477
2018-07-26,38477
2018-07-27,38477
2018-07-28,38477
2018-07-29,38477
2018-07-30,38477
2018-07-31,38477
2018-08-01,38477
2018-08-02,36706
2018-08-03,36706
2018-08-04,36706
2018-08-05,36706
2018-08-06,36706
2018-08-07,36706
2018-08-08,36706
2018-08-09,36706
2018-08-10,36706
2018-08-11,36706
2018-08-12,36706
2018-08-14,36706
2018-08-16,36706
2018-08-17,36706
2018-08-18,36706
2018-08-19,36706
2018-08-20,36706
2018-08-21,36706
2018-08-22,36706
2018-08-23,36706
2018-08-24,36706
2018-08-25,36608
2018-08-26,36608
2018-08-27,36608
2018-08-28,36608
2018-08-29,36608
2018-08-30,36608
2018-08-31,36608
2018-09-01,36608
2018-09-02,36608
2018-09-03,36608
2018-09-04,36608
2018-09-05,36608
2018-09-06,36608
2018-09-07,36608
2018-09-08,36608
2018-09-09,36608
2018-09-10,36608
2018-09-11,36608
2018-09-12,36608
2018-09-13,36608
2018-09-14,36608
2018-09-15,36608
2018-09-16,36608
2018-09-17,37032
2018-09-18,37032
2018-09-19,37032
2018-09-20,37032
2018-09-21,37032
2018-09-22,37032
2018-09-23,37032
2018-09-24,37032
2018-09-25,37032
2018-09-26,37032
2018-09-27,37032
2018-09-28,37032
2018-09-29,37032
2018-09-30,37032
2018-10-01,37032
2018-10-02,37032
2018-10-03,37032
2018-10-04,37032
2018-10-05,37032
2018-10-06,37032
2018-10-07,37032
2018-10-08,37032
2018-10-09,37032
2018-10-10,37032
2018-10-11,37032
2018-10-12,37032
2018-10-13,37823
2018-10-14,37823
2018-10-15,37823
2018-10-16,37823
2018-10-17,37823
2018-10-18,37823
2018-10-19,37823
2018-10-20,37823
2018-10-21,37823
2018-10-22,37823
2018-10-23,37823
2018-10-24,37823
2018-10-25,37823
2018-10-26,37823
2018-10-27,37823
2018-10-28,37823
2018-10-29,37823
2018-10-30,37823
2018-10-31,37823
2018-11-01,37823
2018-11-03,37823
2018-11-04,37823
2018-11-05,39257
2018-11-06,39257
2018-11-07,39257
2018-11-08,39257
2018-11-09,39257
2018-11-10,39257
2018-11-11,39257
2018-11-12,39257
2018-11-13,39257
2018-11-15,39257
2018-11-16,39257
2018-11-17,39257
2018-11-18,41047
2018-11-19,41047
2018-11-20,41047
2018-11-21,41047
2018-11-22,41047
2018-11-23,41047
2018-11-24,41047
2018-11-25,41047
2018-11-26,41047
2018-11-27,41047
2018-11-28,41047
2018-11-29,42924
2018-12-01,42924
2018-12-02,42924
2018-12-03,42924
2018-12-04,42924
2018-12-05,42924
2018-12-07,42924
2018-12-09,44963
2018-12-10,44963
2018-12-11,44963
2018-12-12,44963
2018-12-13,44963
2018-12-14,44963
2018-12-15,44963
2018-12-16,44963
2018-12-17,44963
2018-12-18,44963
2018-12-19,44963
2018-12-20,44963
2018-12-21,46427
2018-12-22,46427
2018-12-23,46427
2018-12-24,46427
2018-12-25,46427
2018-12-26,46427
2018-12-27,46427
2018-12-28,46427
2018-12-29,46427
2018-12-30,46427
2018-12-31,46427
2019-01-01,46427
2019-01-02,46427
2019-01-03,46427
2019-01-04,46427
2019-01-05,45275
2019-01-06,45275
2019-01-08,45275
2019-01-10,45275
2019-01-11,45275
2019-01-12,45275
2019-01-13,45275
2019-01-14,45275
2019-01-15,45275
2019-01-16,45275
2019-01-17,45275
2019-01-18,45275
2019-01-19,45275
2019-01-20,45360
2019-01-21,45360
2019-01-22,45360
2019-01-23,45360
2019-01-24,45360
2019-01-25,45360
2019-01-26,45360
2019-01-27,45360
2019-01-28,45360
2019-01-29,45360
2019-01-30,45360
2019-01-31,45360
2019-02-01,45360
2019-02-02,45360
2019-02-03,45360
2019-02-04,45360
2019-02-05,43206
2019-02-06,43206
2019-02-07,43206
2019-02-08,43206
2019-02-09,43206
2019-02-10,43206
2019-02-11,43206
2019-02-12,43206
2019-02-13,43206
2019-02-14,43206
2019-02-15,43206
2019-02-16,43206
2019-02-17,43206
2019-02-18,43206
2019-02-19,43206
2019-02-20,41106
2019-02-21,41106
2019-02-22,41106
2019-02-23,41106
2019-02-24,41106
2019-02-25,41106
2019-02-26,41106
2019-02-27,41106
2019-02-28,41106
2019-03-01,41106
2019-03-02,41106
2019-03-03,41106
2019-03-04,41106
2019-03-05,41106
2019-03-06,41106
2019-03-07,41106
2019-03-08,41106
2019-03-09,41106
2019-03-10,41106
2019-03-11,41106
2019-03-12,41106
2019-03-13,41106
2019-03-14,39172
2019-03-15,39172
2019-03-16,39172
2019-03-17,39172
