date_obj,Rock-shell%20gloves price
2015-11-05,149938
2015-11-06,149938
2015-11-07,149938
2015-11-08,149938
2015-11-09,149938
2015-11-10,149938
2015-11-11,149938
2015-11-12,149938
2015-11-13,149938
2015-11-14,149938
2015-11-15,149938
2015-11-16,149938
2015-11-17,149938
2015-11-18,149938
2015-11-19,149938
2015-11-20,149938
2015-11-21,149938
2015-11-22,156358
2015-11-23,156358
2015-11-24,156358
2015-11-25,156358
2015-11-26,156358
2015-11-27,156358
2015-11-28,156358
2015-11-29,156358
2015-11-30,156358
2015-12-01,156358
2015-12-02,156358
2015-12-03,156358
2015-12-04,156358
2015-12-05,156358
2015-12-06,156358
2015-12-07,156358
2015-12-08,156358
2015-12-09,156358
2015-12-10,156358
2015-12-11,162840
2015-12-12,162840
2015-12-13,162840
2015-12-14,162840
2015-12-15,162840
2015-12-16,162840
2015-12-17,162840
2015-12-18,162840
2015-12-19,162840
2015-12-20,162840
2015-12-21,162840
2015-12-22,162840
2015-12-23,162840
2015-12-24,162840
2015-12-25,162840
2015-12-26,162840
2015-12-27,162840
2015-12-28,168815
2015-12-29,168815
2015-12-30,168815
2015-12-31,168815
2016-01-01,168815
2016-01-02,168815
2016-01-03,168815
2016-01-04,168815
2016-01-05,168815
2016-01-06,168815
2016-01-07,168815
2016-01-08,168815
2016-01-09,168815
2016-01-10,168815
2016-01-11,168815
2016-01-12,176006
2016-01-13,176006
2016-01-14,176006
2016-01-15,176006
2016-01-16,176006
2016-01-17,176006
2016-01-18,176006
2016-01-19,176006
2016-01-20,176006
2016-01-21,176006
2016-01-22,176006
2016-01-23,176006
2016-01-24,176006
2016-01-25,176006
2016-01-26,181413
2016-01-27,181413
2016-01-28,181413
2016-01-29,181413
2016-01-30,181413
2016-01-31,181413
2016-02-01,181413
2016-02-02,181413
2016-02-03,181413
2016-02-04,181413
2016-02-05,181413
2016-02-06,181413
2016-02-07,181413
2016-02-08,181413
2016-02-09,181413
2016-02-10,186815
2016-02-11,186815
2016-02-12,186815
2016-02-13,186815
2016-02-14,186815
2016-02-15,186815
2016-02-16,186815
2016-02-17,186815
2016-02-18,186815
2016-02-19,186815
2016-02-20,186815
2016-02-21,186815
2016-02-22,186815
2016-02-23,186815
2016-02-24,186815
2016-02-25,194693
2016-02-26,194693
2016-02-27,194693
2016-02-28,194693
2016-02-29,194693
2016-03-01,194693
2016-03-02,194693
2016-03-03,194693
2016-03-04,194693
2016-03-05,194693
2016-03-06,194693
2016-03-07,194693
2016-03-08,194693
2016-03-09,194693
2016-03-10,194693
2016-03-11,194693
2016-03-12,200971
2016-03-13,200971
2016-03-14,200971
2016-03-15,200971
2016-03-16,200971
2016-03-17,200971
2016-03-18,200971
2016-03-19,200971
2016-03-20,200971
2016-03-21,200971
2016-03-22,200971
2016-03-23,200971
2016-03-24,200971
2016-03-25,200971
2016-03-26,200971
2016-03-27,200971
2016-03-28,200971
2016-03-29,200971
2016-03-30,200971
2016-03-31,208097
2016-04-01,208097
2016-04-02,208097
2016-04-03,208097
2016-04-04,208097
2016-04-05,208097
2016-04-06,208097
2016-04-07,208097
2016-04-08,208097
2016-04-09,208097
2016-04-10,208097
2016-04-11,208097
2016-04-12,208097
2016-04-13,208097
2016-04-14,208097
2016-04-15,208097
2016-04-16,208097
2016-04-17,208097
2016-04-18,208097
2016-04-19,208097
2016-04-20,216388
2016-04-21,216388
2016-04-22,216388
2016-04-23,216388
2016-04-24,216388
2016-04-25,216388
2016-04-26,216388
2016-04-27,216388
2016-04-28,216388
2016-04-29,216388
2016-04-30,216388
2016-05-01,216388
2016-05-02,216388
2016-05-03,216388
2016-05-04,216388
2016-05-05,216388
2016-05-06,216388
2016-05-07,216388
2016-05-08,216388
2016-05-09,216388
2016-05-10,216388
2016-05-11,222610
2016-05-12,222610
2016-05-13,222610
2016-05-14,222610
2016-05-15,222610
2016-05-16,222610
2016-05-17,222610
2016-05-18,222610
2016-05-19,222610
2016-05-22,222610
2016-05-23,222610
2016-05-24,222610
2016-05-25,222610
2016-05-26,222610
2016-05-27,222610
2016-05-28,222610
2016-05-29,225481
2016-05-30,225481
2016-05-31,225481
2016-06-01,225481
2016-06-02,225481
2016-06-03,225481
2016-06-04,225481
2016-06-05,225481
2016-06-06,225481
2016-06-07,225481
2016-06-08,225481
2016-06-09,219196
2016-06-10,208551
2016-06-11,208551
2016-06-12,198123
2016-06-13,198123
2016-06-14,188343
2016-06-15,179269
2016-06-16,170392
2016-06-17,161872
2016-06-18,161872
2016-06-19,153778
2016-06-20,146195
2016-06-21,139319
2016-06-22,132367
2016-06-23,132367
2016-06-24,125940
2016-06-25,119685
2016-06-26,119685
2016-06-27,113919
2016-06-28,108467
2016-06-29,108467
2016-06-30,103075
2016-07-01,98054
2016-07-02,98054
2016-07-03,93583
2016-07-04,88984
2016-07-05,88984
2016-07-06,84875
2016-07-07,84875
2016-07-08,80658
2016-07-09,80658
2016-07-10,77201
2016-07-11,77201
2016-07-12,73396
2016-07-13,73396
2016-07-14,69753
2016-07-15,69753
2016-07-16,69753
2016-07-17,66343
2016-07-18,66343
2016-07-23,60293
2016-07-24,60293
2016-07-25,60293
2016-07-26,57470
2016-07-27,57470
2016-07-28,57470
2016-07-29,54622
2016-07-30,54622
2016-07-31,54622
2016-08-01,51905
2016-08-02,51905
2016-08-03,49341
2016-08-04,49341
2016-08-05,49341
2016-08-06,46931
2016-08-07,46931
2016-08-08,46931
2016-08-09,44844
2016-08-10,44844
2016-08-11,44844
2016-08-12,42851
2016-08-13,42851
2016-08-14,42851
2016-08-15,42851
2016-08-16,40772
2016-08-17,40772
2016-08-18,40772
2016-08-19,40772
2016-08-20,38991
2016-08-21,38991
2016-08-22,38991
2016-08-23,38991
2016-08-24,37080
2016-08-25,37080
2016-08-26,37080
2016-08-28,35257
2016-08-31,35257
2016-09-01,33516
2016-09-02,33516
2016-09-03,33516
2016-09-04,33516
2016-09-05,31866
2016-09-06,31866
2016-09-07,31866
2016-09-08,31866
2016-09-09,30355
2016-09-10,30355
2016-09-11,30355
2016-09-12,30355
2016-09-13,28872
2016-09-14,28872
2016-09-15,28872
2016-09-16,28872
2016-09-17,27514
2016-09-18,27514
2016-09-19,27514
2016-09-20,27514
2016-09-21,26150
2016-09-22,26150
2016-09-23,26150
2016-09-24,26150
2016-09-25,24970
2016-09-26,24970
2016-09-27,24970
2016-09-28,24970
2016-09-29,24970
2016-09-30,23741
2016-10-01,23741
2016-10-02,23741
2016-10-03,23741
2016-10-04,23741
2016-10-05,22562
2016-10-06,22562
2016-10-07,22562
2016-10-08,21441
2016-10-09,21441
2016-10-10,21441
2016-10-11,21441
2016-10-12,21441
2016-10-13,20380
2016-10-14,20380
2016-10-15,20380
2016-10-16,20380
2016-10-17,19384
2016-10-18,19384
2016-10-19,19384
2016-10-20,19384
2016-10-21,18422
2016-10-22,18422
2016-10-23,18422
2016-10-24,17577
2016-10-25,17577
2016-10-26,17577
2016-10-27,16717
2016-10-28,16717
2016-10-29,16717
2016-10-30,15889
2016-10-31,15889
2016-11-01,15889
2016-11-02,15889
2016-11-03,15112
2016-11-04,15112
2016-11-05,15112
2016-11-06,14401
2016-11-07,14401
2016-11-08,14401
2016-11-09,13760
2016-11-10,13760
2016-11-11,13760
2016-11-12,13760
2016-11-13,13120
2016-11-14,13120
2016-12-08,9277
2016-12-09,9277
2016-12-10,9277
2016-12-11,9277
2016-12-12,8826
2016-12-13,8826
2016-12-14,8826
2016-12-15,8826
2016-12-16,8473
2016-12-17,8473
2016-12-18,8473
2016-12-19,8473
2016-12-20,8112
2016-12-21,8112
2016-12-22,8112
2016-12-23,7728
2016-12-24,7728
2016-12-25,7728
2016-12-26,7728
2016-12-27,7414
2016-12-28,7414
2016-12-29,7414
2016-12-30,7414
2016-12-31,7063
2017-01-01,7063
2017-01-02,7063
2017-01-03,6732
2017-01-04,6732
2017-01-05,6732
2017-01-06,6411
2017-01-07,6411
2017-01-08,6125
2017-01-09,6125
2017-01-10,6125
2017-01-11,5840
2017-01-12,5840
2017-01-13,5840
2017-01-14,5567
2017-01-15,5567
2017-01-16,5567
2017-01-17,5295
2017-01-18,5295
2017-01-19,5295
2017-01-20,5295
2017-01-21,5030
2017-01-22,5030
2017-01-27,4591
2017-01-28,4591
2017-01-29,4591
2017-01-30,4377
2017-01-31,4377
2017-02-01,4377
2017-02-02,4178
2017-02-03,4178
2017-02-04,4178
2017-02-05,3977
2017-02-06,3977
2017-02-07,3977
2017-02-08,3783
2017-02-09,3783
2017-02-10,3783
2017-02-11,3593
2017-02-12,3593
2017-02-13,3593
2017-02-14,3593
2017-02-15,3483
2017-02-16,3483
2017-02-18,3483
2017-02-19,3355
2017-02-20,3355
2017-02-21,3355
2017-02-22,3355
2017-02-23,3355
2017-02-24,3316
2017-02-25,3316
2017-02-26,3316
2017-02-27,3316
2017-02-28,3225
2017-03-01,3225
2017-03-02,3225
2017-03-03,3225
2017-03-04,3111
2017-03-05,3111
2017-03-06,3111
2017-03-07,2962
2017-03-08,2962
2017-03-09,2962
2017-03-10,2962
2017-03-11,2960
2017-03-12,2960
2017-03-13,2960
2017-03-14,2814
2017-03-15,2814
2017-03-16,2814
2017-03-17,2693
2017-03-18,2693
2017-03-19,2693
2017-03-20,2561
2017-03-21,2561
2017-03-22,2561
2017-03-23,2439
2017-03-24,2439
2017-03-25,2439
2017-03-26,2362
2017-03-27,2362
2017-03-28,2362
2017-03-29,2273
2017-03-30,2273
2017-03-31,2273
2017-04-01,2162
2017-04-02,2162
2017-04-03,2162
2017-04-04,2058
2017-04-12,1954
2017-04-13,1954
2017-04-14,1954
2017-04-15,1889
2017-04-16,1889
2017-04-17,1889
2017-04-18,1871
2017-04-19,1871
2017-04-20,1871
2017-04-21,1871
2017-04-22,1868
2017-04-23,1868
2017-04-24,1868
2017-04-25,1886
2017-04-26,1886
2017-04-27,1886
2017-04-28,1886
2017-04-29,1828
2017-04-30,1828
2017-05-01,1828
2017-05-02,1828
2017-05-03,1812
2017-05-04,1812
2017-05-05,1812
2017-05-06,1733
2017-05-07,1733
2017-05-08,1733
2017-05-09,1651
2017-05-10,1651
2017-05-11,1651
2017-05-12,1651
2017-05-13,1574
2017-05-14,1574
2017-05-15,1574
2017-05-16,1574
2017-05-17,1574
2017-05-18,1499
2017-05-19,1499
2017-05-20,1499
2017-05-21,1499
2017-05-22,1483
2017-05-23,1483
2017-05-24,1483
2017-05-25,1483
2017-05-26,1412
2017-05-27,1412
2017-05-28,1412
2017-05-29,1412
2017-05-30,1345
2017-05-31,1345
2017-06-01,1345
2017-06-02,1283
2017-06-03,1283
2017-06-06,1222
2017-06-07,1222
2017-06-08,1160
2017-06-09,1160
2017-06-10,1160
2017-06-11,1130
2017-06-12,1130
2017-06-13,1130
2017-06-14,1130
2017-06-15,1103
2017-06-16,1103
2017-06-17,1103
2017-06-18,1103
2017-06-19,1107
2017-06-20,1107
2017-06-21,1107
2017-06-22,1107
2017-06-23,1060
2017-06-24,1060
2017-06-25,1060
2017-06-26,1060
2017-06-27,1063
2017-06-28,1063
2017-06-29,1063
2017-06-30,1063
2017-07-01,1063
2017-07-02,1038
2017-07-03,1038
2017-07-04,1038
2017-07-05,1038
2017-07-06,1068
2017-07-07,1068
2017-07-08,1068
2017-07-13,1041
2017-07-14,1041
2017-07-15,1041
2017-07-16,998
2017-07-17,998
2017-07-18,998
2017-07-19,998
2017-07-20,958
2017-07-21,958
2017-07-22,958
2017-07-23,958
2017-07-24,949
2017-07-25,949
2017-07-26,949
2017-07-27,949
2017-07-28,974
2017-07-29,974
2017-07-30,974
2017-07-31,974
2017-08-01,1015
2017-08-02,1015
2017-08-03,1015
2017-08-04,1015
2017-08-05,1042
2017-08-06,1042
2017-08-09,1091
2017-08-10,1091
2017-08-11,1091
2017-08-12,1091
2017-08-13,1118
2017-08-14,1118
2017-08-15,1118
2017-08-17,1170
2017-08-18,1170
2017-08-19,1170
2017-08-20,1170
2017-08-22,1188
2017-08-23,1188
2017-08-24,1188
2017-08-25,1188
2017-08-26,1188
2017-08-27,1179
2017-08-28,1179
2017-08-29,1179
2017-08-30,1179
2017-08-31,1179
2017-09-01,1154
2017-09-02,1154
2017-09-03,1154
2017-09-04,1154
2017-09-05,1177
2017-09-06,1177
2017-09-07,1177
2017-09-08,1177
2017-09-09,1153
2017-09-10,1153
2017-09-11,1153
2017-09-12,1153
2017-09-13,1163
2017-09-14,1163
2017-09-15,1163
2017-09-16,1163
2017-09-17,1143
2017-09-19,1143
2017-09-20,1143
2017-09-21,1143
2017-09-22,1105
2017-09-23,1105
2017-09-24,1105
2017-09-25,1105
2017-09-26,1071
2017-09-27,1071
2017-09-28,1071
2017-09-29,1071
2017-09-30,1071
2017-10-01,1037
2017-10-02,1037
2017-10-03,1037
2017-10-04,1037
2017-10-05,1037
2017-10-06,993
2017-10-07,993
2017-10-08,993
2017-10-09,993
2017-10-10,944
2017-10-11,944
2017-10-12,944
2017-10-13,944
2017-10-14,906
2017-10-15,906
2017-10-16,906
2017-10-17,906
2017-10-18,906
2017-10-19,927
2017-10-20,927
2017-10-21,927
2017-10-22,927
2017-10-23,927
2017-10-24,917
2017-10-25,917
2017-10-26,917
2017-10-27,917
2017-10-28,917
2017-10-29,928
2017-10-30,928
2017-10-31,928
2017-11-01,928
2017-11-02,928
2017-11-03,928
2017-11-04,900
2017-11-05,900
2017-11-06,900
2017-11-07,900
2017-11-08,900
2017-11-09,900
2017-11-10,870
2017-11-11,870
2017-11-12,870
2017-11-13,870
2017-11-14,870
2017-11-15,870
2017-11-16,881
2017-11-17,881
2017-11-18,881
2017-11-19,881
2017-11-20,881
2017-11-21,848
2017-11-22,848
2017-11-23,848
2017-11-24,848
2017-11-25,848
2017-11-26,848
2017-11-27,824
2017-11-28,824
2017-11-29,824
2017-11-30,824
2017-12-01,824
2017-12-02,824
2017-12-03,785
2017-12-04,785
2017-12-05,785
2017-12-06,785
2017-12-07,785
2017-12-08,785
2017-12-09,785
2017-12-10,759
2017-12-11,759
2017-12-12,759
2017-12-14,759
2017-12-15,759
2017-12-16,753
2017-12-17,753
2017-12-18,753
2017-12-19,753
2017-12-20,753
2017-12-21,753
2017-12-22,739
2017-12-23,739
2017-12-24,739
2017-12-25,739
2017-12-26,739
2017-12-27,739
2017-12-28,719
2017-12-29,719
2017-12-30,719
2017-12-31,719
2018-01-01,719
2018-01-02,699
2018-01-03,699
2018-01-04,699
2018-01-05,699
2018-01-06,699
2018-01-07,704
2018-01-08,704
2018-01-09,704
2018-01-10,704
2018-01-11,704
2018-01-12,695
2018-01-13,695
2018-01-14,695
2018-01-15,695
2018-01-16,699
2018-01-17,699
2018-01-18,699
2018-01-19,699
2018-01-20,699
2018-01-21,680
2018-01-22,680
2018-01-23,680
2018-01-24,664
2018-01-25,664
2018-01-26,664
2018-01-27,661
2018-01-28,661
2018-01-29,652
2018-01-31,652
2018-02-01,647
2018-02-02,647
2018-02-03,647
2018-02-04,647
2018-02-05,647
2018-02-06,647
2018-02-07,643
2018-02-08,643
2018-02-09,643
2018-02-10,661
2018-02-11,661
2018-02-12,650
2018-02-13,650
2018-02-14,650
2018-02-15,664
2018-02-16,664
2018-02-17,664
2018-02-18,657
2018-02-19,657
2018-02-20,657
2018-02-21,652
2018-02-22,652
2018-02-23,652
2018-02-24,632
2018-02-25,632
2018-02-26,613
2018-02-27,613
2018-02-28,613
2018-03-01,605
2018-03-02,605
2018-03-03,605
2018-03-04,590
2018-03-05,590
2018-03-06,576
2018-03-07,576
2018-03-08,576
2018-03-09,569
2018-03-10,569
2018-03-11,569
2018-03-12,563
2018-03-13,563
2018-03-14,563
2018-03-15,534
2018-03-16,534
2018-03-17,534
2018-03-18,508
2018-03-19,508
2018-03-20,508
2018-03-21,490
2018-03-23,490
2018-03-24,490
2018-03-26,474
2018-03-27,474
2018-03-29,466
2018-03-30,466
2018-03-31,470
2018-04-01,470
2018-04-02,470
2018-04-03,474
2018-04-04,474
2018-04-05,474
2018-04-06,474
2018-04-08,496
2018-04-09,496
2018-04-10,496
2018-04-11,521
2018-04-12,521
2018-04-13,521
2018-04-14,521
2018-04-15,543
2018-04-16,543
2018-04-17,543
2018-04-18,543
2018-04-19,554
2018-04-20,554
2018-04-21,554
2018-04-22,554
2018-04-23,566
2018-04-24,566
2018-04-25,566
2018-04-26,566
2018-04-27,581
2018-04-28,581
2018-04-29,581
2018-04-30,596
2018-05-01,596
2018-05-02,596
2018-05-03,596
2018-05-04,596
2018-05-05,601
2018-05-06,601
2018-05-07,601
2018-05-08,601
2018-05-09,606
2018-05-10,606
2018-05-11,606
2018-05-12,601
2018-05-13,601
2018-05-14,601
2018-05-15,601
2018-05-16,601
2018-05-17,601
2018-05-18,601
2018-05-19,589
2018-05-20,589
2018-05-21,589
2018-05-22,592
2018-05-23,592
2018-05-24,592
2018-05-25,588
2018-05-26,588
2018-05-27,588
2018-05-28,597
2018-05-29,597
2018-05-30,597
2018-05-31,597
2018-06-01,626
2018-06-02,626
2018-06-03,626
2018-06-04,653
2018-06-05,653
2018-06-06,658
2018-06-07,658
2018-06-08,658
2018-06-09,658
2018-06-10,678
2018-06-11,678
2018-06-12,678
2018-06-13,657
2018-06-14,657
2018-06-15,657
2018-06-16,657
2018-06-17,626
2018-06-18,626
2018-06-19,626
2018-06-20,626
2018-06-21,601
2018-06-22,601
2018-06-23,601
2018-06-24,607
2018-06-25,607
2018-06-26,607
2018-06-27,607
2018-06-28,606
2018-06-29,606
2018-06-30,606
2018-07-01,605
2018-07-02,605
2018-07-03,605
2018-07-04,605
2018-07-05,605
2018-07-06,605
2018-07-07,605
2018-07-08,624
2018-07-09,624
2018-07-10,624
2018-07-11,629
2018-07-12,629
2018-07-13,630
2018-07-14,630
2018-07-15,630
2018-07-16,639
2018-07-17,639
2018-07-18,651
2018-07-19,651
2018-07-20,651
2018-07-21,652
2018-07-22,652
2018-07-23,655
2018-07-24,655
2018-07-25,655
2018-07-26,661
2018-07-27,661
2018-07-28,651
2018-07-29,651
2018-07-30,651
2018-07-31,656
2018-08-01,656
2018-08-02,656
2018-08-03,687
2018-08-04,687
2018-08-05,722
2018-08-06,722
2018-08-07,722
2018-08-08,720
2018-08-09,720
2018-08-10,720
2018-08-11,721
2018-08-12,721
2018-08-14,721
2018-08-16,732
2018-08-17,732
2018-08-18,746
2018-08-19,746
2018-08-20,772
2018-08-21,772
2018-08-22,772
2018-08-23,750
2018-08-24,750
2018-08-25,719
2018-08-26,719
2018-08-27,719
2018-08-28,704
2018-08-29,704
2018-08-30,680
2018-08-31,680
2018-09-01,663
2018-09-02,663
2018-09-03,663
2018-09-04,651
2018-09-05,651
2018-09-06,651
2018-09-07,632
2018-09-08,632
2018-09-09,641
2018-09-10,641
2018-09-11,641
2018-09-12,641
2018-09-13,641
2018-09-14,641
2018-09-15,641
2018-09-16,641
2018-09-17,632
2018-09-18,632
2018-09-19,632
2018-09-20,650
2018-09-21,650
2018-09-22,645
2018-09-23,645
2018-09-24,664
2018-09-25,664
2018-09-26,664
2018-09-27,653
2018-09-28,653
2018-09-29,653
2018-09-30,661
2018-10-02,661
2018-10-03,663
2018-10-04,663
2018-10-05,663
2018-10-06,638
2018-10-07,638
2018-10-08,638
2018-10-09,656
2018-10-10,656
2018-10-11,668
2018-10-12,668
2018-10-13,672
2018-10-14,672
2018-10-15,672
2018-10-16,680
2018-10-17,680
2018-10-18,679
2018-10-19,679
2018-10-20,679
2018-10-21,687
2018-10-22,687
2018-10-23,687
2018-10-24,681
2018-10-25,681
2018-10-26,681
2018-10-27,654
2018-10-28,654
2018-10-29,654
2018-10-30,660
2018-10-31,660
2018-11-01,653
2018-11-03,683
2018-11-04,713
2018-11-05,745
2018-11-06,779
2018-11-07,779
2018-11-08,814
2018-11-09,814
2018-11-10,855
2018-11-11,894
2018-11-12,937
2018-11-13,979
2018-11-14,979
2018-11-15,1003
2018-11-16,995
2018-11-17,995
2018-11-18,990
2018-11-19,990
2018-11-20,1034
2018-11-21,1034
2018-11-22,1085
2018-11-23,1136
2018-11-24,1188
2018-11-25,1212
2018-11-26,1212
2018-11-27,1253
2018-11-28,1314
2018-12-01,1418
2018-12-02,1459
2018-12-03,1459
2018-12-04,1524
2018-12-05,1594
2018-12-07,1669
2018-12-09,1753
2018-12-10,1841
2018-12-11,1841
2018-12-12,1933
2018-12-13,1933
2018-12-14,2018
2018-12-15,2018
2018-12-16,2070
2018-12-17,2070
2018-12-18,2039
2018-12-19,2039
2018-12-20,1972
2018-12-21,1972
2018-12-22,1963
2018-12-23,1933
2018-12-24,1888
2018-12-25,1888
2018-12-26,1852
2018-12-27,1823
2018-12-28,1823
2018-12-29,1817
2018-12-30,1817
2018-12-31,1834
2019-01-01,1834
2019-01-02,1868
2019-01-03,1868
2019-01-04,1857
2019-01-05,1863
2019-01-06,1818
2019-01-08,1784
2019-01-10,1706
2019-01-11,1706
2019-01-12,1620
2019-01-13,1544
2019-01-14,1479
2019-01-15,1479
2019-01-16,1411
2019-01-17,1344
2019-01-18,1344
2019-01-19,1280
2019-01-20,1235
2019-01-21,1235
2019-01-22,1200
2019-01-23,1152
2019-01-24,1152
2019-01-25,1094
2019-01-26,1042
2019-01-27,1000
2019-01-28,960
2019-01-29,971
2019-01-30,971
2019-01-31,927
2019-02-01,908
2019-02-02,908
2019-02-03,873
2019-02-04,873
2019-02-05,843
2019-02-06,843
2019-02-07,831
2019-02-08,831
2019-02-09,823
2019-02-10,823
2019-02-11,812
2019-02-12,812
2019-02-13,802
2019-02-14,802
2019-02-15,796
2019-02-16,796
2019-02-17,767
2019-02-18,767
2019-02-19,765
2019-02-20,765
2019-02-21,747
2019-02-22,747
2019-02-23,739
2019-02-24,739
2019-02-25,709
2019-02-26,709
2019-02-27,710
2019-02-28,710
2019-03-01,676
2019-03-02,676
2019-03-03,661
2019-03-04,661
2019-03-05,635
2019-03-06,635
2019-03-07,617
2019-03-08,617
2019-03-09,617
2019-03-10,603
2019-03-11,603
2019-03-12,593
2019-03-13,593
2019-03-14,593
2019-03-15,576
2019-03-16,576
2019-03-17,567
2019-03-18,567
2019-03-19,567
2019-03-20,550
2019-03-21,550
2019-03-22,550
2019-03-23,536
2019-03-24,536
2019-03-25,536
2019-03-26,527
2019-03-27,527
2019-03-28,527
2019-03-29,503
2019-03-30,503
2019-03-31,503
2019-04-01,511
2019-04-02,511
2019-04-03,511
2019-04-04,493
2019-04-05,493
2019-04-06,493
2019-04-07,473
2019-04-08,473
2019-04-09,473
2019-04-10,457
2019-04-11,457
2019-04-12,457
2019-04-13,439
2019-04-14,439
2019-04-15,439
2019-04-16,420
2019-04-17,420
2019-04-18,420
2019-04-19,403
2019-04-20,403
2019-04-21,403
2019-04-22,392
2019-04-23,392
2019-04-24,392
2019-04-25,396
2019-04-26,396
2019-04-27,396
2019-04-28,391
2019-04-29,391
2019-04-30,391
2019-05-01,384
2019-05-02,384
2019-05-03,374
2019-05-04,374
2019-05-05,374
2019-05-06,364
2019-05-07,364
2019-05-08,364
2019-05-09,364
2019-05-10,359
2019-05-11,359
2019-05-12,356
2019-05-13,356
2019-05-14,341
2019-05-15,341
2019-05-16,341
2019-05-17,341
2019-05-18,336
2019-05-19,336
2019-05-20,336
2019-05-21,324
2019-05-22,324
2019-05-23,310
2019-05-24,310
2019-05-25,304
2019-05-26,304
2019-05-27,304
2019-05-28,294
2019-05-29,294
2019-05-30,296
2019-05-31,296
