date_obj,Draconic%20visage price
2016-06-21,16450824
2016-06-22,15928927
2016-06-23,15928927
2016-06-24,15928927
2016-06-25,15928927
2016-06-26,15928927
2016-06-27,15928927
2016-06-28,15928927
2016-06-29,15674520
2016-06-30,15674520
2016-07-01,15674520
2016-07-02,15674520
2016-07-03,15674520
2016-07-04,15674520
2016-07-05,15674520
2016-07-06,15305280
2016-07-07,15305280
2016-07-08,15305280
2016-07-09,15305280
2016-07-10,15305280
2016-07-11,15305280
2016-07-12,15305280
2016-07-13,15305280
2016-07-14,15062764
2016-07-15,15062764
2016-07-16,15062764
2016-07-17,15062764
2016-07-18,15062764
2016-07-23,15010975
2016-07-24,15010975
2016-07-25,15010975
2016-07-26,15010975
2016-07-27,15010975
2016-07-28,15010975
2016-07-29,15010975
2016-07-30,15010975
2016-07-31,14433940
2016-08-01,14433940
2016-08-02,14433940
2016-08-03,14433940
2016-08-04,14433940
2016-08-05,14433940
2016-08-06,14433940
2016-08-07,14433940
2016-08-08,14309469
2016-08-09,14309469
2016-08-10,14309469
2016-08-11,14309469
2016-08-12,14309469
2016-08-13,14309469
2016-08-14,14309469
2016-08-15,14309469
2016-08-16,13719321
2016-08-17,13719321
2016-08-18,13719321
2016-08-19,13719321
2016-08-20,13719321
2016-08-21,13719321
2016-08-22,13719321
2016-08-23,13719321
2016-08-24,13832935
2016-08-25,13832935
2016-08-26,13832935
2016-08-28,13832935
2016-08-31,13832935
2016-09-01,13832935
2016-09-02,13832935
2016-09-03,13512913
2016-09-04,13512913
2016-09-05,13512913
2016-09-06,13512913
2016-09-07,13512913
2016-09-08,13512913
2016-09-09,13512913
2016-09-10,13512913
2016-09-11,13512913
2016-09-12,13621561
2016-09-13,13621561
2016-09-14,13621561
2016-09-15,13621561
2016-09-16,13621561
2016-09-17,13621561
2016-09-18,13621561
2016-09-19,13621561
2016-09-20,13621561
2016-09-21,13621561
2016-09-22,13166299
2016-09-23,13166299
2016-09-24,13166299
2016-09-25,13166299
2016-09-26,13166299
2016-09-27,13166299
2016-09-28,13166299
2016-09-29,13166299
2016-09-30,13166299
2016-10-01,13105928
2016-10-02,13105928
2016-10-03,13105928
2016-10-04,13105928
2016-10-05,13105928
2016-10-06,13105928
2016-10-07,13105928
2016-10-08,13105928
2016-10-09,13105928
2016-10-10,12757974
2016-10-11,12757974
2016-10-12,12757974
2016-10-13,12757974
2016-10-14,12757974
2016-10-15,12757974
2016-10-16,12757974
2016-10-17,12757974
2016-10-18,13026577
2016-10-19,13026577
2016-10-20,13026577
2016-10-21,13026577
2016-10-22,13026577
2016-10-23,13026577
2016-10-24,13026577
2016-10-25,13026577
2016-10-26,13524577
2016-10-27,13524577
2016-10-28,13524577
2016-10-29,13524577
2016-10-30,13524577
2016-10-31,13524577
2016-11-01,13524577
2016-11-02,13524577
2016-11-03,13524577
2016-11-04,13617562
2016-11-05,13617562
2016-11-06,13617562
2016-11-07,13617562
2016-11-08,13617562
2016-11-09,13617562
2016-11-10,13617562
2016-11-11,13617562
2016-11-12,13624632
2016-11-13,13624632
2016-11-14,13624632
2016-11-15,13624632
2016-12-07,12909197
2016-12-08,12909197
2016-12-09,12909197
2016-12-10,12909197
2016-12-11,12909197
2016-12-12,12909197
2016-12-13,12909197
2016-12-14,12909197
2016-12-15,12522231
2016-12-16,12522231
2016-12-17,12522231
2016-12-18,12522231
2016-12-19,12522231
2016-12-20,12522231
2016-12-21,12522231
2016-12-22,12522231
2016-12-23,12891333
2016-12-24,12891333
2016-12-25,12891333
2016-12-26,12891333
2016-12-27,12891333
2016-12-28,12891333
2016-12-29,13469612
2016-12-30,13469612
2016-12-31,13469612
2017-01-01,13469612
2017-01-02,13469612
2017-01-03,14092872
2017-01-04,14092872
2017-01-05,14092872
2017-01-06,14092872
2017-01-07,14710570
2017-01-08,14710570
2017-01-09,14710570
2017-01-10,14710570
2017-01-11,14710570
2017-01-12,14710570
2017-01-13,14710570
2017-01-14,14364928
2017-01-15,14364928
2017-01-16,14364928
2017-01-17,14364928
2017-01-18,14364928
2017-01-19,14364928
2017-01-20,14364928
2017-01-21,13822915
2017-01-22,13822915
2017-01-23,13822915
2017-01-27,13822915
2017-01-28,13198450
2017-01-29,13198450
2017-01-30,13198450
2017-01-31,13198450
2017-02-01,13198450
2017-02-02,13198450
2017-02-03,13198450
2017-02-04,12546924
2017-02-05,12546924
2017-02-06,12546924
2017-02-07,12546924
2017-02-08,12546924
2017-02-09,12546924
2017-02-10,12546924
2017-02-11,12020876
2017-02-12,12020876
2017-02-13,12020876
2017-02-14,12020876
2017-02-15,12020876
2017-02-16,12020876
2017-02-18,11804973
2017-02-19,11804973
2017-02-20,11804973
2017-02-21,11804973
2017-02-22,11804973
2017-02-23,11804973
2017-02-24,11804973
2017-02-25,11404016
2017-02-26,11404016
2017-02-27,11404016
2017-02-28,11404016
2017-03-01,11404016
2017-03-02,11404016
2017-03-03,10850367
2017-03-04,10850367
2017-03-05,10850367
2017-03-06,10850367
2017-03-07,10850367
2017-03-08,10850367
2017-03-09,10641870
2017-03-10,10641870
2017-03-11,10641870
2017-03-12,10641870
2017-03-13,10641870
2017-03-14,10419032
2017-03-15,10419032
2017-03-16,10419032
2017-03-17,10419032
2017-03-18,10419032
2017-03-19,10419032
2017-03-20,9899094
2017-03-21,9899094
2017-03-22,9899094
2017-03-23,9899094
2017-03-24,9899094
2017-03-25,9899094
2017-03-26,9432499
2017-03-27,9432499
2017-03-28,9432499
2017-03-29,9432499
2017-03-30,9432499
2017-03-31,9432499
2017-04-01,9402506
2017-04-02,9402506
2017-04-03,9402506
2017-04-04,9402506
2017-04-12,9703183
2017-04-13,10008486
2017-04-14,10008486
2017-04-15,10008486
2017-04-16,10008486
2017-04-17,10008486
2017-04-18,10008486
2017-04-19,9735573
2017-04-20,9735573
2017-04-21,9735573
2017-04-22,9735573
2017-04-23,9735573
2017-04-24,9735573
2017-04-25,9701535
2017-04-26,9701535
2017-04-27,9701535
2017-04-28,9701535
2017-04-29,9701535
2017-04-30,9701535
2017-05-01,9701535
2017-05-02,9687605
2017-05-03,9687605
2017-05-04,9687605
2017-05-05,9687605
2017-05-06,9687605
2017-05-07,9687605
2017-05-08,9870216
2017-05-09,9870216
2017-05-10,9870216
2017-05-11,9870216
2017-05-12,9870216
2017-05-13,9870216
2017-05-14,9934135
2017-05-15,9934135
2017-05-16,9934135
2017-05-17,9934135
2017-05-18,9934135
2017-05-19,9934135
2017-05-20,9904302
2017-05-21,9904302
2017-05-22,9904302
2017-05-23,9904302
2017-05-24,9904302
2017-05-25,9904302
2017-05-26,9904302
2017-05-27,9673100
2017-05-28,9673100
2017-05-29,9673100
2017-05-30,9673100
2017-05-31,9673100
2017-06-01,9673100
2017-06-02,9732363
2017-06-03,9732363
2017-06-04,9732363
2017-06-05,9732363
2017-06-06,9732363
2017-06-07,9732363
2017-06-08,9348488
2017-06-09,9348488
2017-06-10,9348488
2017-06-11,9348488
2017-06-12,9348488
2017-06-13,9348488
2017-06-14,8945957
2017-06-15,8945957
2017-06-16,8945957
2017-06-17,8945957
2017-06-18,8945957
2017-06-19,8945957
2017-06-20,8850797
2017-06-21,8850797
2017-06-22,8850797
2017-06-23,8850797
2017-06-24,8850797
2017-06-25,8850797
2017-06-26,8850797
2017-06-27,8652872
2017-06-28,8652872
2017-06-29,8652872
2017-06-30,8652872
2017-07-01,8652872
2017-07-02,8652872
2017-07-03,8457613
2017-07-04,8457613
2017-07-05,8457613
2017-07-06,8457613
2017-07-07,8457613
2017-07-08,8457613
2017-07-13,8204000
2017-07-14,8204000
2017-07-15,8204000
2017-07-16,8204000
2017-07-17,7809440
2017-07-18,7809440
2017-07-19,7809440
2017-07-20,7809440
2017-07-21,7809440
2017-07-22,7809440
2017-07-23,8087882
2017-07-24,8087882
2017-07-25,8087882
2017-07-26,8087882
2017-07-27,8087882
2017-07-28,8087882
2017-07-29,8087882
2017-07-30,8302148
2017-07-31,8302148
2017-08-01,8302148
2017-08-02,8302148
2017-08-03,8302148
2017-08-04,8302148
2017-08-05,8509144
2017-08-06,8509144
2017-08-09,8509144
2017-08-10,8509144
2017-08-11,8509144
2017-08-12,8661733
2017-08-13,8661733
2017-08-14,8661733
2017-08-15,8661733
2017-08-16,8661733
2017-08-17,8661733
2017-08-18,8661733
2017-08-19,8617285
2017-08-20,8617285
2017-08-21,8617285
2017-08-22,8617285
2017-08-23,8617285
2017-08-24,8617285
2017-08-25,8824802
2017-08-26,8824802
2017-08-27,8824802
2017-08-28,8824802
2017-08-29,8824802
2017-08-30,8824802
2017-08-31,8982869
2017-09-01,8982869
2017-09-03,8982869
2017-09-04,8982869
2017-09-05,8982869
2017-09-06,9320261
2017-09-07,9320261
2017-09-08,9320261
2017-09-09,9320261
2017-09-10,9320261
2017-09-11,9185542
2017-09-12,9185542
2017-09-13,9185542
2017-09-14,9185542
2017-09-15,9185542
2017-09-16,9185542
2017-09-17,8751538
2017-09-18,8751538
2017-09-19,8751538
2017-09-20,8751538
2017-09-21,8751538
2017-09-22,8751538
2017-09-23,8751538
2017-09-24,8335730
2017-09-25,8335730
2017-09-26,8335730
2017-09-27,8335730
2017-09-28,8335730
2017-09-29,8335730
2017-09-30,8335730
2017-10-01,8280663
2017-10-02,8280663
2017-10-03,8280663
2017-10-04,8280663
2017-10-05,8280663
2017-10-06,8280663
2017-10-07,8131127
2017-10-08,8131127
2017-10-09,8131127
2017-10-10,8131127
2017-10-11,8131127
2017-10-12,8131127
2017-10-13,8150748
2017-10-14,8150748
2017-10-15,8150748
2017-10-16,8150748
2017-10-17,8150748
2017-10-18,8150748
2017-10-19,8325624
2017-10-20,8325624
2017-10-21,8325624
2017-10-22,8325624
2017-10-23,8325624
2017-10-24,8325624
2017-10-25,8355891
2017-10-26,8355891
2017-10-27,8355891
2017-10-28,8355891
2017-10-29,8355891
2017-10-30,8355891
2017-10-31,8270565
2017-11-01,8270565
2017-11-02,8270565
2017-11-03,8270565
2017-11-04,8270565
2017-11-05,8270565
2017-11-06,8270565
2017-11-07,8142382
2017-11-08,8142382
2017-11-09,8142382
2017-11-10,8142382
2017-11-11,8142382
2017-11-12,8142382
2017-11-13,8031699
2017-11-14,8031699
2017-11-15,8031699
2017-11-16,8031699
2017-11-17,8031699
2017-11-18,8031699
2017-11-19,7706477
2017-11-20,7706477
2017-11-21,7706477
2017-11-22,7706477
2017-11-23,7706477
2017-11-24,7706477
2017-11-25,7321153
2017-11-26,7321153
2017-11-27,7321153
2017-11-28,7321153
2017-11-29,7321153
2017-11-30,7321153
2017-12-01,7216310
2017-12-02,7216310
2017-12-03,7216310
2017-12-04,7216310
2017-12-05,7216310
2017-12-06,7216310
2017-12-07,7553783
2017-12-08,7553783
2017-12-09,7553783
2017-12-10,7553783
2017-12-11,7553783
2017-12-12,7553783
2017-12-13,7913121
2017-12-14,7913121
2017-12-15,7913121
2017-12-16,7913121
2017-12-17,7913121
2017-12-18,8250921
2017-12-19,8250921
2017-12-20,8250921
2017-12-21,8250921
2017-12-22,8641797
2017-12-23,8641797
2017-12-24,8641797
2017-12-25,8641797
2017-12-26,8641797
2017-12-27,9041708
2017-12-28,9041708
2017-12-29,9041708
2017-12-30,9041708
2017-12-31,9041708
2018-01-01,9464573
2018-01-02,9464573
2018-01-03,9464573
2018-01-04,9464573
2018-01-05,9462499
2018-01-06,9462499
2018-01-07,9462499
2018-01-08,9462499
2018-01-09,9001652
2018-01-10,9001652
2018-01-11,9001652
2018-01-12,9001652
2018-01-13,8569612
2018-01-14,8569612
2018-01-15,8569612
2018-01-16,8569612
2018-01-17,8248423
2018-01-18,8248423
2018-01-19,8248423
2018-01-20,8248423
2018-01-21,8248423
2018-01-22,8005004
2018-01-23,8005004
2018-01-25,8137776
2018-01-26,8137776
2018-01-27,7988862
2018-01-28,7988862
2018-01-29,7988862
2018-01-30,7753475
2018-01-31,7753475
2018-02-01,7753475
2018-02-02,7753475
2018-02-03,7407228
2018-02-04,7407228
2018-02-05,7407228
2018-02-06,7406738
2018-02-07,7406738
2018-02-08,7406738
2018-02-09,7215139
2018-02-10,7215139
2018-02-11,7215139
2018-02-12,6933042
2018-02-13,6933042
2018-02-14,6933042
2018-02-15,6933042
2018-02-16,6839106
2018-02-17,6839106
2018-02-18,6839106
2018-02-19,7121786
2018-02-20,7121786
2018-02-21,7121786
2018-02-22,7169760
2018-02-23,7169760
2018-02-24,7169760
2018-02-25,7496188
2018-02-26,7496188
2018-02-27,7496188
2018-02-28,7852395
2018-03-01,7852395
2018-03-02,7884663
2018-03-03,7884663
2018-03-04,7884663
2018-03-05,7639049
2018-03-06,7639049
2018-03-07,7639049
2018-03-08,7281633
2018-03-09,7281633
2018-03-10,7281633
2018-03-11,7173724
2018-03-12,7173724
2018-03-13,7173724
2018-03-14,7462577
2018-03-15,7462577
2018-03-16,7462577
2018-03-17,7543555
2018-03-18,7543555
2018-03-19,7543555
2018-03-20,7642174
2018-03-21,7642174
2018-03-23,7642174
2018-03-24,7642174
2018-03-25,7634425
2018-03-26,7634425
2018-03-27,7634425
2018-03-28,7819961
2018-03-29,7819961
2018-03-30,7819961
2018-03-31,7862137
2018-04-01,7862137
2018-04-02,7862137
2018-04-03,8178273
2018-04-04,8178273
2018-04-05,8178273
2018-04-06,8160561
2018-04-07,8160561
2018-04-08,8160561
2018-04-09,8305370
2018-04-10,8305370
2018-04-11,8305370
2018-04-12,8381903
2018-04-13,8381903
2018-04-14,8381903
2018-04-15,8467364
2018-04-16,8467364
2018-04-17,8467364
2018-04-18,8467364
2018-04-19,8644898
2018-04-20,8644898
2018-04-21,8644898
2018-04-22,8644898
2018-04-23,8712351
2018-04-24,8712351
2018-04-25,8712351
2018-04-26,8712351
2018-04-27,8321343
2018-04-28,8321343
2018-04-29,8321343
2018-04-30,8346333
2018-05-01,8346333
2018-05-03,8346333
2018-05-04,8346333
2018-05-05,8285701
2018-05-07,8285701
2018-05-08,8285701
2018-05-09,8473875
2018-05-10,8473875
2018-05-11,8473875
2018-05-12,8152111
2018-05-13,8152111
2018-05-14,8152111
2018-05-15,8152111
2018-05-16,8229600
2018-05-17,8229600
2018-05-18,8229600
2018-05-19,8202228
2018-05-20,8202228
2018-05-21,8202228
2018-05-22,8202228
2018-05-23,8226720
2018-05-24,8226720
2018-05-25,8226720
2018-05-26,8215102
2018-05-27,8215102
2018-05-28,8215102
2018-05-29,8244638
2018-05-30,8244638
2018-05-31,8244638
2018-06-01,8244638
2018-06-02,8012510
2018-06-03,8012510
2018-06-04,8012510
2018-06-05,8012510
2018-06-06,7775104
2018-06-07,7775104
2018-06-08,7775104
2018-06-09,7775104
2018-06-10,7422190
2018-06-11,7422190
2018-06-12,7422190
2018-06-13,7081916
2018-06-14,7081916
2018-06-15,7081916
2018-06-16,7041868
2018-06-17,7041868
2018-06-18,7041868
2018-06-19,7230171
2018-06-20,7230171
2018-06-21,7230171
2018-06-22,7230171
2018-06-23,6988440
2018-06-24,6988440
2018-06-25,6988440
2018-06-26,7015730
2018-06-27,7015730
2018-06-28,7015730
2018-06-29,6987514
2018-06-30,6987514
2018-07-01,6987514
2018-07-02,6987514
2018-07-03,7007256
2018-07-04,7007256
2018-07-05,7007256
2018-07-06,7036688
2018-07-07,7036688
2018-07-08,7036688
2018-07-09,7231921
2018-07-10,7231921
2018-07-11,7231921
2018-07-12,7231921
2018-07-13,7231921
2018-07-14,7356478
2018-07-15,7356478
2018-07-16,7356478
2018-07-17,7481710
2018-07-18,7481710
2018-07-19,7481710
2018-07-20,7481710
2018-07-21,7577134
2018-07-22,7577134
2018-07-23,7577134
2018-07-24,7715532
2018-07-25,7715532
2018-07-26,7715532
2018-07-27,7710371
2018-07-28,7710371
2018-07-29,7710371
2018-07-30,7710371
2018-07-31,7549185
2018-08-01,7549185
2018-08-02,7549185
2018-08-03,7549185
2018-08-04,7521404
2018-08-05,7521404
2018-08-06,7521404
2018-08-07,7521404
2018-08-08,7532485
2018-08-09,7532485
2018-08-10,7532485
2018-08-11,7532485
2018-08-12,7286367
2018-08-14,7286367
2018-08-16,7100041
2018-08-17,7100041
2018-08-18,7100041
2018-08-19,6799353
2018-08-20,6799353
2018-08-21,6799353
2018-08-22,6907680
2018-08-23,6907680
2018-08-24,6907680
2018-08-25,6953482
2018-08-26,6953482
2018-08-27,6953482
2018-08-28,6932289
2018-08-29,6932289
2018-08-30,6932289
2018-08-31,6932289
2018-09-01,6869653
2018-09-02,6869653
2018-09-03,6869653
2018-09-04,7011870
2018-09-05,7011870
2018-09-06,7011870
2018-09-07,7011870
2018-09-08,6904300
2018-09-09,6904300
2018-09-10,6904300
2018-09-11,6904300
2018-09-12,6758021
2018-09-13,6758021
2018-09-14,6758021
2018-09-15,6826145
2018-09-16,6826145
2018-09-17,6826145
2018-09-18,6826145
2018-09-19,6976834
2018-09-20,6976834
2018-09-21,6976834
2018-09-22,6997572
2018-09-23,6997572
2018-09-24,6997572
2018-09-25,6997572
2018-09-26,7091636
2018-09-27,7091636
2018-09-28,7091636
2018-09-29,7091636
2018-09-30,7220780
2018-10-01,7220780
2018-10-02,7220780
2018-10-03,7478950
2018-10-04,7478950
2018-10-05,7478950
2018-10-06,7478950
2018-10-07,7227914
2018-10-08,7227914
2018-10-09,7227914
2018-10-10,7204527
2018-10-11,7204527
2018-10-12,7204527
2018-10-13,7288554
2018-10-14,7288554
2018-10-15,7288554
2018-10-16,7288554
2018-10-17,7449254
2018-10-18,7449254
2018-10-19,7449254
2018-10-20,7449254
2018-10-21,7357393
2018-10-22,7357393
2018-10-23,7357393
2018-10-24,7433315
2018-10-25,7433315
2018-10-26,7433315
2018-10-27,7492741
2018-10-28,7492741
2018-10-29,7492741
2018-10-30,7529427
2018-10-31,7529427
2018-11-01,7529427
2018-11-03,7604708
2018-11-04,7604708
2018-11-05,7891942
2018-11-06,7891942
2018-11-07,7891942
2018-11-08,8022258
2018-11-09,8022258
2018-11-10,8022258
2018-11-11,7910251
2018-11-12,7910251
2018-11-13,8059522
2018-11-14,8059522
2018-11-15,8059522
2018-11-16,8405552
