date_obj,Arceuus%20hood price
2017-06-19,65838
2017-06-20,65838
2017-06-21,63156
2017-06-22,63156
2017-06-23,63156
2017-06-24,63156
2017-06-25,63156
2017-06-26,63156
2017-06-27,63156
2017-06-28,63156
2017-06-29,63156
2017-06-30,63156
2017-07-01,63156
2017-07-02,61079
2017-07-03,61079
2017-07-04,61079
2017-07-05,61079
2017-07-06,61079
2017-07-07,61079
2017-07-08,61079
2017-07-09,61079
2017-07-13,59113
2017-07-14,59113
2017-07-15,59113
2017-07-16,59113
2017-07-17,59113
2017-07-18,59113
2017-07-19,59113
2017-07-20,59113
2017-07-21,58618
2017-07-22,58618
2017-07-23,58618
2017-07-24,58618
2017-07-25,58618
2017-07-26,58618
2017-07-27,58618
2017-07-28,58618
2017-07-29,58618
2017-07-30,58308
2017-07-31,58308
2017-08-01,58308
2017-08-02,58308
2017-08-03,58308
2017-08-04,58308
2017-08-05,58308
2017-08-06,58308
2017-08-07,58308
2017-08-08,56852
2017-08-09,56852
2017-08-10,56852
2017-08-11,56852
2017-08-12,56852
2017-08-13,56852
2017-08-14,56852
2017-08-15,56852
2017-08-16,56852
2017-08-17,56060
2017-08-18,56060
2017-08-19,56060
2017-08-20,56060
2017-08-21,56060
2017-08-22,56060
2017-08-23,56060
2017-08-24,56060
2017-08-25,56060
2017-08-26,56060
2017-08-27,54996
2017-08-28,54996
2017-08-29,54996
2017-08-30,54996
2017-08-31,54996
2017-09-01,54996
2017-09-02,54996
2017-09-03,54996
2017-09-04,54996
2017-09-05,54996
2017-09-06,54474
2017-09-07,54474
2017-09-08,54474
2017-09-09,54474
2017-09-10,54474
2017-09-11,54474
2017-09-12,54474
2017-09-13,54474
2017-09-14,54474
2017-09-15,54474
2017-09-16,54474
2017-09-17,53333
2017-09-18,53333
2017-09-19,53333
2017-09-20,53333
2017-09-22,53333
2017-09-23,53333
2017-09-24,53333
2017-09-25,53333
2017-09-26,53333
2017-09-27,53333
2017-09-28,52775
2017-09-29,52775
2017-09-30,52775
2017-10-01,52775
2017-10-02,52775
2017-10-03,52775
2017-10-04,52775
2017-10-05,52775
2017-10-06,52775
2017-10-07,52775
2017-10-08,52402
2017-10-09,52402
2017-10-10,52402
2017-10-11,52402
2017-10-12,52402
2017-10-13,52402
2017-10-14,52402
2017-10-15,52402
2017-10-16,52402
2017-10-17,52402
2017-10-18,50426
2017-10-19,50426
2017-10-20,50426
2017-10-21,50426
2017-10-22,50426
2017-10-23,50426
2017-10-24,50426
2017-10-25,50426
2017-10-26,50426
2017-10-27,50426
2017-10-28,50426
2017-10-29,48097
2017-10-30,48097
2017-10-31,48097
2017-11-01,48097
2017-11-02,48097
2017-11-03,48097
2017-11-04,48097
2017-11-05,48097
2017-11-06,48097
2017-11-07,45965
2017-11-08,45965
2017-11-09,45965
2017-11-10,45965
2017-11-11,45965
2017-11-12,45965
2017-11-13,45965
2017-11-14,45965
2017-11-15,45965
2017-11-16,45965
2017-11-17,43715
2017-11-18,43715
2017-11-19,43715
2017-11-20,43715
2017-11-21,43715
2017-11-22,43715
2017-11-23,43715
2017-11-24,43715
2017-11-25,43715
2017-11-26,41561
2017-11-27,41561
2017-11-28,41561
2017-11-29,41561
2017-11-30,41561
2017-12-01,41561
2017-12-02,41561
2017-12-03,41561
2017-12-04,41561
2017-12-05,41561
2017-12-06,39845
2017-12-07,39845
2017-12-08,39845
2017-12-09,39845
2017-12-10,39845
2017-12-11,39845
2017-12-12,39845
2017-12-13,39845
2017-12-14,39845
2017-12-15,39845
2017-12-16,39845
2017-12-17,39845
2017-12-18,37898
2017-12-19,37898
2017-12-20,37898
2017-12-21,37898
2017-12-22,37898
2017-12-23,37898
2017-12-24,37898
2017-12-25,37898
2017-12-26,37898
2017-12-27,37898
2017-12-28,37898
2017-12-29,36113
2017-12-30,36113
2017-12-31,36113
2018-01-01,36113
2018-01-02,36113
2018-01-03,36113
2018-01-04,36113
2018-01-05,36113
2018-01-06,35026
2018-01-07,35026
2018-01-08,35026
2018-01-09,35026
2018-01-10,35026
2018-01-11,35026
2018-01-12,35026
2018-01-13,35026
2018-01-14,33654
2018-01-15,33654
2018-01-16,33654
2018-01-17,33654
2018-01-18,33654
2018-01-19,33654
2018-01-20,33654
2018-01-21,32365
2018-01-22,32365
2018-01-23,32365
2018-01-24,31362
2018-01-25,31362
2018-01-26,31362
2018-01-27,31362
2018-01-28,30528
2018-01-29,30528
2018-01-30,30528
2018-01-31,29346
2018-02-01,29346
2018-02-02,29346
2018-02-03,28559
2018-02-04,28559
2018-02-05,28559
2018-02-06,28559
2018-02-07,27499
2018-02-08,27499
2018-02-09,27499
2018-02-10,27499
2018-02-11,26444
2018-02-12,26444
2018-02-13,26444
2018-02-14,26444
2018-02-15,25464
2018-02-16,25464
2018-02-17,25464
2018-02-18,25464
2018-02-19,24624
2018-02-20,24624
2018-02-21,24624
2018-02-22,24624
2018-02-23,23842
2018-02-24,23842
2018-02-25,23842
2018-02-26,23842
2018-02-27,23216
2018-02-28,23216
2018-03-01,23216
2018-03-02,23431
2018-03-03,23431
2018-03-04,23431
2018-03-05,23431
2018-03-06,22997
2018-03-07,22997
2018-03-08,22997
2018-03-09,22997
2018-03-10,22342
2018-03-11,22342
2018-03-12,22342
2018-03-13,22342
2018-03-14,21878
2018-03-15,21878
2018-03-16,21878
2018-03-17,21878
2018-03-18,21478
2018-03-20,21478
2018-03-22,21388
2018-03-23,21388
2018-03-24,21388
2018-03-25,21388
2018-03-26,21388
2018-03-27,20946
2018-03-28,20946
2018-03-29,20946
2018-03-30,20946
2018-03-31,20431
2018-04-01,20431
2018-04-02,20431
2018-04-03,20431
2018-04-04,20597
2018-04-05,20597
2018-04-06,20597
2018-04-07,20597
2018-04-08,20597
2018-04-09,20837
2018-04-10,20837
2018-04-11,20837
2018-04-12,20837
2018-04-13,20837
2018-04-14,20809
2018-04-15,20809
2018-04-16,20809
2018-04-17,20809
2018-04-18,20809
2018-04-19,21149
2018-04-20,21149
2018-04-21,21149
2018-04-22,21149
2018-04-23,21343
2018-04-24,21343
2018-04-25,21343
2018-04-26,21343
2018-04-27,21809
2018-04-28,21809
2018-04-29,21809
2018-04-30,21610
2018-05-01,21610
2018-05-02,21610
2018-05-03,21610
2018-05-04,21610
2018-05-05,21340
2018-05-06,21340
2018-05-07,21340
2018-05-08,21340
2018-05-09,21008
2018-05-10,21008
2018-05-11,21008
2018-05-12,21008
2018-05-13,21149
2018-05-14,21149
2018-05-15,21149
2018-05-16,21149
2018-05-17,21430
2018-05-18,21430
2018-05-19,21430
2018-05-20,21430
2018-05-21,21810
2018-05-22,21810
2018-05-23,21810
2018-05-24,21810
2018-05-25,22155
2018-05-26,22155
2018-05-27,22155
2018-05-28,21864
2018-05-29,21864
2018-05-30,21864
2018-05-31,21864
2018-06-01,21690
2018-06-02,21690
2018-06-03,21690
2018-06-04,22427
2018-06-05,22427
2018-06-06,22427
2018-06-07,22427
2018-06-08,23375
2018-06-09,23375
2018-06-10,23375
2018-06-11,23375
2018-06-12,22923
2018-06-13,22923
2018-06-14,22923
2018-06-15,22923
2018-06-16,23185
2018-06-17,23185
2018-06-18,23185
2018-06-19,23273
2018-06-20,23273
2018-06-21,23273
2018-06-22,23273
2018-06-23,23219
2018-06-24,23219
2018-06-25,23219
2018-06-26,23219
2018-06-27,22733
2018-06-28,22733
2018-06-29,22733
2018-06-30,22733
2018-07-01,23294
2018-07-02,23294
2018-07-03,23294
2018-07-04,23294
2018-07-05,23294
2018-07-06,23960
2018-07-07,23960
2018-07-08,23960
2018-07-09,23960
2018-07-10,23892
2018-07-11,23892
2018-07-12,23892
2018-07-13,23892
2018-07-14,24524
2018-07-15,24524
2018-07-16,24524
2018-07-17,24524
2018-07-18,23809
2018-07-19,23809
2018-07-20,23809
2018-07-21,23287
2018-07-22,23287
2018-07-23,23287
2018-07-24,24112
2018-07-25,24112
2018-07-26,24112
2018-07-27,24985
2018-07-28,24985
2018-07-29,24985
2018-07-30,24985
2018-07-31,26138
2018-08-01,26138
2018-08-02,26138
2018-08-03,26138
2018-08-04,27316
2018-08-05,27316
2018-08-06,27316
2018-08-07,27316
2018-08-08,27363
2018-08-09,27363
2018-08-10,27363
2018-08-11,27363
2018-08-12,28346
2018-08-14,28346
2018-08-16,28637
2018-08-17,28637
2018-08-18,28637
2018-08-19,29357
2018-08-20,29357
2018-08-21,29357
2018-08-22,29217
2018-08-23,29217
2018-08-24,29217
2018-08-25,28331
2018-08-26,28331
2018-08-27,28331
2018-08-28,29162
2018-08-29,29162
2018-08-30,29162
2018-08-31,30054
2018-09-01,30054
2018-09-02,30054
2018-09-03,31159
2018-09-04,31159
2018-09-05,31904
2018-09-06,31904
2018-09-07,31904
2018-09-08,32675
2018-09-09,32675
2018-09-10,32675
2018-09-11,32675
2018-09-12,33177
2018-09-13,33177
2018-09-14,33177
2018-09-15,33727
2018-09-16,33727
2018-09-17,33727
2018-09-18,34503
2018-09-19,34503
2018-09-20,34503
2018-09-21,34503
2018-09-22,34365
2018-09-23,34365
2018-09-24,34365
2018-09-25,34365
2018-09-26,33900
2018-09-27,33900
2018-09-28,33900
2018-09-29,33808
2018-09-30,33808
2018-10-01,33808
2018-10-02,33843
2018-10-03,33843
2018-10-04,33843
2018-10-05,33843
2018-10-06,33440
2018-10-07,33440
2018-10-08,33440
2018-10-09,33440
2018-10-10,33854
2018-10-11,33854
2018-10-12,33854
2018-10-13,34266
2018-10-14,34266
2018-10-15,34266
2018-10-16,34266
2018-10-17,34975
2018-10-18,34975
2018-10-19,34975
2018-10-20,34975
2018-10-21,36457
2018-10-22,36457
2018-10-23,36457
2018-10-24,37543
2018-10-25,37543
2018-10-26,37543
2018-10-27,37543
2018-10-28,38430
2018-10-29,38430
2018-10-30,38430
2018-10-31,38430
2018-11-01,38999
2018-11-03,38999
2018-11-04,39721
2018-11-05,39721
2018-11-06,39802
2018-11-07,39802
2018-11-08,39802
2018-11-09,39946
2018-11-10,39946
2018-11-11,39946
2018-11-12,39928
2018-11-13,39928
2018-11-14,39928
2018-11-15,39465
2018-11-16,39465
2018-11-17,39916
2018-11-18,39916
2018-11-19,40168
2018-11-20,40168
2018-11-21,40551
2018-11-22,40551
2018-11-23,40443
2018-11-24,40443
2018-11-25,40994
2018-11-26,40994
2018-11-27,40994
2018-11-28,41245
2018-11-29,41245
2018-12-01,41951
2018-12-02,42829
2018-12-03,42829
2018-12-04,43848
2018-12-05,43848
2018-12-07,44927
2018-12-09,46977
2018-12-10,48788
2018-12-11,48788
2018-12-12,48788
2018-12-13,49054
2018-12-14,49054
2018-12-15,49054
2018-12-16,48727
2018-12-17,48727
2018-12-18,48727
2018-12-19,47068
2018-12-20,47068
2018-12-21,47068
2018-12-22,45588
2018-12-23,45588
2018-12-24,43754
2018-12-25,43754
2018-12-26,43754
2018-12-27,41566
2018-12-28,41566
2018-12-29,39643
2018-12-30,39643
2018-12-31,38140
2019-01-01,38140
2019-01-02,36707
2019-01-03,36707
2019-01-04,35513
2019-01-05,35513
2019-01-06,35206
2019-01-08,35206
2019-01-10,35218
2019-01-11,35526
2019-01-12,35526
2019-01-13,35113
2019-01-14,35113
2019-01-15,35113
2019-01-16,34572
2019-01-17,34572
2019-01-18,34113
2019-01-19,34113
2019-01-20,33469
2019-01-21,33469
2019-01-22,32756
2019-01-23,32756
2019-01-24,32756
2019-01-25,32094
2019-01-26,32094
2019-01-27,32094
2019-01-28,32204
2019-01-29,32204
2019-01-30,32264
2019-01-31,32264
2019-02-01,32134
2019-02-02,32134
2019-02-03,31932
2019-02-04,31932
2019-02-05,31932
2019-02-06,31801
2019-02-07,31801
2019-02-08,31801
2019-02-09,31827
2019-02-10,31827
2019-02-11,32106
2019-02-12,32106
2019-02-13,31903
2019-02-14,31903
2019-02-15,31903
2019-02-16,31915
2019-02-17,31915
2019-02-18,31915
2019-02-19,31059
2019-02-20,31059
2019-02-21,31875
2019-02-22,31875
2019-02-23,32776
2019-02-24,32776
2019-02-25,31797
2019-02-26,31797
2019-02-27,31797
2019-02-28,31797
2019-03-01,31797
2019-03-02,31194
2019-03-03,31194
2019-03-04,31194
2019-03-05,30953
2019-03-06,30953
2019-03-07,30953
2019-03-08,30814
2019-03-09,30814
2019-03-10,30814
2019-03-11,30493
2019-03-12,30493
2019-03-13,30493
2019-03-14,29634
2019-03-15,29634
2019-03-16,29634
2019-03-17,28802
2019-03-18,28802
2019-03-19,28802
2019-03-20,28230
2019-03-21,28230
2019-03-22,28230
2019-03-23,27539
2019-03-24,27539
2019-03-25,27539
2019-03-26,28401
2019-03-27,28401
2019-03-28,28401
2019-03-29,28436
2019-03-30,28436
2019-03-31,28436
2019-04-01,28374
2019-04-02,28374
2019-04-03,28374
2019-04-04,27693
2019-04-05,27693
2019-04-06,27693
2019-04-07,27641
2019-04-08,27641
2019-04-09,27641
2019-04-10,26799
2019-04-11,26799
2019-04-12,25677
2019-04-13,25677
2019-04-14,24419
2019-04-15,24419
2019-04-16,24419
2019-04-17,23198
2019-04-18,23198
2019-04-19,23198
2019-04-20,22038
2019-04-21,22038
2019-04-22,22038
2019-04-23,20936
2019-04-24,20936
2019-04-25,20936
2019-04-26,19893
2019-04-27,19893
2019-04-28,19893
2019-04-29,18898
2019-04-30,18898
2019-05-01,18898
2019-05-02,18126
2019-05-03,18126
2019-05-04,17355
2019-05-05,17355
2019-05-06,17355
2019-05-07,16708
2019-05-08,16708
2019-05-09,16708
2019-05-10,15949
2019-05-11,15949
2019-05-12,15949
2019-05-13,15472
2019-05-14,15472
2019-05-15,15472
2019-05-16,14926
2019-05-17,14926
2019-05-18,14926
2019-05-19,14488
2019-05-20,14488
2019-05-21,14488
2019-05-22,14060
2019-05-23,14060
2019-05-24,14060
2019-05-25,13710
2019-05-26,13710
2019-05-27,13710
2019-05-28,13419
2019-05-29,13419
2019-05-30,13136
2019-05-31,13136
2019-06-01,13136
2019-06-02,12675
2019-06-03,12675
2019-06-04,12675
2019-06-05,12621
2019-06-06,12621
2019-06-07,12621
2019-06-08,12578
2019-06-09,12578
2019-06-10,12578
2019-06-11,12578
2019-06-12,12363
2019-06-13,12363
2019-06-14,12149
2019-06-15,12149
2019-06-16,11918
2019-06-17,11918
2019-06-18,11918
2019-06-19,11918
2019-06-20,11401
2019-06-21,11401
2019-06-22,11401
2019-06-23,11061
2019-06-24,11061
2019-06-25,11061
2019-06-26,10711
2019-06-27,10711
2019-06-28,10711
2019-06-29,11088
2019-06-30,11088
2019-07-01,11088
2019-07-02,11349
2019-07-03,11349
2019-07-04,11349
2019-07-05,11651
2019-07-06,11651
2019-07-07,11651
2019-07-08,11926
2019-07-09,11926
2019-07-10,11926
2019-07-11,11702
2019-07-12,11702
2019-07-13,11702
2019-07-14,12134
2019-07-15,12134
2019-07-16,12134
2019-07-17,12342
2019-07-18,12342
2019-07-19,12342
2019-07-20,12342
2019-07-21,12343
2019-07-22,12343
2019-07-23,12343
2019-07-24,12310
2019-07-25,12310
2019-07-26,12310
2019-07-27,12310
2019-07-28,11822
2019-07-29,11822
2019-07-30,11822
2019-07-31,11558
2019-08-01,11558
2019-08-02,11558
2019-08-03,11525
2019-08-04,11525
2019-08-05,11525
2019-08-06,11336
2019-08-07,11336
2019-08-08,11336
2019-08-09,11336
2019-08-10,11218
2019-08-11,11218
2019-08-12,11218
2019-08-13,11396
2019-08-14,11396
2019-08-15,11396
2019-08-16,11330
2019-08-17,11330
2019-08-18,11330
2019-08-19,11330
2019-08-20,11085
2019-08-21,11085
2019-08-22,11085
2019-08-23,10723
2019-08-24,10723
2019-08-24,10723
2019-08-25,10723
2019-08-25,10723
2019-08-26,10383
2019-08-27,10383
2019-08-27,10383
2019-08-28,10383
2019-08-29,10091
2019-08-30,10091
2019-08-31,10091
2019-09-01,9797
2019-09-02,9797
2019-09-03,9797
2019-09-04,9835
2019-09-05,9835
2019-09-06,9835
2019-09-07,9708
2019-09-08,9708
2019-09-09,9708
2019-09-10,9708
2019-09-11,9560
2019-09-12,9560
2019-09-13,9560
2019-09-14,9423
2019-09-15,9423
2019-09-16,9423
2019-09-17,9537
2019-09-18,9537
2019-09-19,9537
2019-09-20,9537
2019-09-21,9563
2019-09-22,9563
2019-09-23,9563
2019-09-24,9563
2019-09-25,9695
2019-09-26,9695
2019-09-27,9695
2019-09-28,9695
2019-09-29,9765
2019-09-30,9765
2019-10-01,9765
2019-10-02,9959
2019-10-03,9959
2019-10-04,9959
2019-10-05,10119
2019-10-06,10119
2019-10-07,10119
2019-10-08,10348
2019-10-09,10348
2019-10-10,10348
2019-10-11,10348
2019-10-12,10445
2019-10-13,10445
2019-10-14,10445
2019-10-15,10032
2019-10-16,10032
2019-10-17,10032
2019-10-18,9831
2019-10-19,9831
2019-10-20,9831
2019-10-21,9831
2019-10-22,9659
2019-10-23,9659
2019-10-24,9659
2019-10-25,9659
2019-10-26,9374
2019-10-27,9374
2019-10-28,9374
2019-10-29,9374
2019-10-30,9591
2019-10-31,9591
2019-11-01,9591
2019-11-02,9381
2019-11-03,9381
2019-11-04,9381
2019-11-05,9381
2019-11-06,9141
2019-11-07,9141
2019-11-08,9141
2019-11-09,9141
2019-11-10,9160
2019-11-11,9160
2019-11-12,9160
2019-11-13,9160
2019-11-14,9160
2019-11-15,9462
2019-11-16,9462
2019-11-17,9462
2019-11-18,9462
2019-11-19,9294
2019-11-20,9294
2019-11-21,9294
2019-11-22,9294
2019-11-23,9583
2019-11-24,9583
2019-11-25,9583
2019-11-26,9958
2019-11-27,9958
2019-11-28,9958
2019-11-29,9958
2019-11-30,9958
2019-12-01,10331
2019-12-02,10331
2019-12-03,10331
2019-12-04,10331
2019-12-05,10605
2019-12-06,10605
2019-12-07,10605
2019-12-08,10605
2019-12-09,10605
2019-12-10,10473
2019-12-11,10473
2019-12-12,10473
2019-12-13,10473
2019-12-14,10200
2019-12-15,10200
2019-12-16,10200
2019-12-17,10102
2019-12-18,10102
2019-12-19,10102
2019-12-20,10102
2019-12-21,10420
2019-12-22,10420
2019-12-23,10420
2019-12-24,10420
2019-12-25,10526
2019-12-26,10526
2019-12-27,10526
2019-12-28,10526
2019-12-29,10677
2019-12-30,10677
2019-12-31,10677
2020-01-01,10677
2020-01-02,11093
2020-01-03,11093
2020-01-04,11093
2020-01-05,11093
2020-01-06,11576
2020-01-07,11576
2020-01-08,11576
2020-01-09,11576
2020-01-10,11793
2020-01-11,11793
2020-01-12,11793
2020-01-13,11793
2020-01-14,11674
2020-01-15,11674
2020-01-16,11674
2020-01-17,12141
2020-01-18,12141
2020-01-19,12141
2020-01-20,11658
2020-01-21,11658
2020-01-22,11658
2020-01-23,11320
2020-01-24,11320
2020-01-25,11320
2020-01-26,10864
2020-01-27,10864
2020-01-28,10864
2020-01-29,10956
2020-01-30,10956
2020-01-31,10956
2020-02-01,10956
2020-02-02,10506
2020-02-03,10506
2020-02-04,10506
2020-02-05,10506
2020-02-06,9980
2020-02-07,9980
2020-02-08,9980
2020-02-09,9513
2020-02-10,9513
2020-02-11,9513
2020-02-12,9037
2020-02-13,9037
2020-02-14,9037
2020-02-15,8905
2020-02-16,8905
2020-02-17,8905
2020-02-18,8980
2020-02-19,8980
2020-02-20,8980
2020-02-21,8980
2020-02-22,8836
2020-02-23,8836
2020-02-24,8836
2020-02-25,8726
2020-02-26,8726
2020-02-27,8726
2020-02-28,8822
2020-02-29,8822
2020-03-01,8822
2020-03-02,8822
2020-03-03,8708
2020-03-04,8708
2020-03-05,8708
2020-03-06,8708
2020-03-07,8886
2020-03-08,8886
2020-03-09,8886
2020-03-10,8504
2020-03-11,8504
2020-03-12,8504
2020-03-13,8256
2020-03-14,8256
2020-03-15,8256
2020-03-16,8521
2020-03-17,8521
2020-03-18,8521
2020-03-19,8854
2020-03-20,8854
2020-03-21,8854
2020-03-22,9221
2020-03-23,9221
2020-03-24,9620
2020-03-25,9620
2020-03-26,10066
2020-03-27,10066
2020-03-28,10066
2020-03-29,10108
2020-03-30,10108
2020-03-31,10108
2020-04-01,10058
2020-04-02,10058
2020-04-03,10058
2020-04-04,9698
2020-04-05,9698
2020-04-06,9698
2020-04-07,9253
2020-04-08,9253
2020-04-09,8855
2020-04-10,8855
2020-04-11,8447
2020-04-12,8447
2020-04-13,8447
2020-04-14,8171
2020-04-15,8171
2020-04-16,8171
2020-04-17,8040
2020-04-18,8040
2020-04-19,7734
2020-04-20,7734
2020-04-21,7734
2020-04-22,7934
2020-04-23,7934
2020-04-24,7934
2020-04-25,7998
2020-04-26,7998
2020-04-27,7761
2020-04-28,7761
2020-04-29,7550
2020-04-30,7550
2020-05-01,7484
2020-05-02,7484
2020-05-03,7559
2020-05-04,7559
2020-05-05,7559
2020-05-06,7263
2020-05-07,7263
2020-05-08,7263
2020-05-09,7100
2020-05-10,7100
2020-05-11,7100
2020-05-12,6770
2020-05-13,6770
