date_obj,Phrin%20remains price
2019-09-07,387
2019-09-08,387
2019-09-09,387
2019-09-10,387
2019-09-11,387
2019-09-12,387
2019-09-13,387
2019-09-14,387
2019-09-15,387
2019-09-16,387
2019-09-17,394
2019-09-18,394
2019-09-19,394
2019-09-20,394
2019-09-21,394
2019-09-22,394
2019-09-23,394
2019-09-24,394
2019-09-25,394
2019-09-26,394
2019-09-27,394
2019-09-28,394
2019-09-29,394
2019-09-30,394
2019-10-01,394
2019-10-02,394
2019-10-03,394
2019-10-04,394
2019-10-05,394
2019-10-06,394
2019-10-07,394
2019-10-08,394
2019-10-09,394
2019-10-10,394
2019-10-11,394
2019-10-12,394
2019-10-13,394
2019-10-14,394
2019-10-15,394
2019-10-16,390
2019-10-17,390
2019-10-18,390
2019-10-19,390
2019-10-20,390
2019-10-21,390
2019-10-22,390
2019-10-23,390
2019-10-24,390
2019-10-25,390
2019-10-26,390
2019-10-27,390
2019-10-28,390
2019-10-29,390
2019-10-30,390
2019-10-31,390
2019-11-01,390
2019-11-02,390
2019-11-03,390
2019-11-04,390
2019-11-05,390
2019-11-06,390
2019-11-07,390
2019-11-08,390
2019-11-09,390
2019-11-10,390
2019-11-11,390
2019-11-12,390
2019-11-13,390
2019-11-14,374
2019-11-15,374
2019-11-16,374
2019-11-17,374
2019-11-18,374
2019-11-19,374
2019-11-20,374
2019-11-21,374
2019-11-22,374
2019-11-23,374
2019-11-24,374
2019-11-25,374
2019-11-26,374
2019-11-27,374
2019-11-28,374
2019-11-29,374
2019-11-30,374
2019-12-01,374
2019-12-02,374
2019-12-03,374
2019-12-04,374
2019-12-05,374
2019-12-06,374
2019-12-07,374
2019-12-08,374
2019-12-09,374
2019-12-10,374
2019-12-11,374
2019-12-12,374
2019-12-13,374
2019-12-14,374
2019-12-15,374
2019-12-16,374
2019-12-17,374
2019-12-18,374
2019-12-19,374
2019-12-20,382
2019-12-21,382
2019-12-22,382
2019-12-23,382
2019-12-24,382
2019-12-25,382
2019-12-26,382
2019-12-27,382
2019-12-28,382
2019-12-29,382
2019-12-30,382
2019-12-31,382
2020-01-01,382
2020-01-02,382
2020-01-03,382
2020-01-04,382
2020-01-05,382
2020-01-06,382
2020-01-07,382
2020-01-08,382
2020-01-09,382
2020-01-10,382
2020-01-11,382
2020-01-12,382
2020-01-13,382
2020-01-14,382
2020-01-15,382
2020-01-16,390
2020-01-17,390
2020-01-18,390
2020-01-19,390
2020-01-20,390
2020-01-21,390
2020-01-22,390
2020-01-23,390
2020-01-24,390
2020-01-25,390
2020-01-26,390
2020-01-27,390
2020-01-28,390
2020-01-29,390
2020-01-30,390
2020-01-31,390
2020-02-01,390
2020-02-02,390
2020-02-03,390
2020-02-04,390
2020-02-05,390
2020-02-06,390
2020-02-07,390
2020-02-08,390
2020-02-09,390
2020-02-10,374
2020-02-11,374
2020-02-12,374
2020-02-13,374
2020-02-14,374
2020-02-15,374
2020-02-16,374
2020-02-17,374
2020-02-18,374
2020-02-19,374
2020-02-20,374
2020-02-21,374
2020-02-22,374
2020-02-23,374
2020-02-24,374
2020-02-25,374
2020-02-26,374
2020-02-27,374
2020-02-28,374
2020-02-29,374
2020-03-01,368
2020-03-02,368
2020-03-03,368
2020-03-04,368
2020-03-05,368
2020-03-06,368
2020-03-07,368
2020-03-08,368
2020-03-09,368
2020-03-10,368
2020-03-11,368
2020-03-12,368
2020-03-13,368
2020-03-14,368
2020-03-15,368
2020-03-16,368
2020-03-17,368
2020-03-18,368
2020-03-19,356
2020-03-20,356
2020-03-21,356
2020-03-22,356
2020-03-23,356
2020-03-24,356
2020-03-25,356
2020-03-26,356
2020-03-27,356
2020-03-28,356
2020-03-29,356
2020-03-30,356
2020-03-31,356
2020-04-01,362
2020-04-02,362
2020-04-03,362
2020-04-04,362
2020-04-05,362
2020-04-06,362
2020-04-07,362
2020-04-08,362
2020-04-09,362
2020-04-10,362
2020-04-11,362
2020-04-12,362
2020-04-13,362
2020-04-14,352
2020-04-15,352
2020-04-16,352
2020-04-17,352
2020-04-18,352
2020-04-19,352
2020-04-20,352
2020-04-21,352
2020-04-22,352
2020-04-23,352
2020-04-24,352
2020-04-25,352
2020-04-26,352
2020-04-27,350
2020-04-28,350
2020-04-29,350
2020-04-30,350
2020-05-01,350
2020-05-02,350
2020-05-03,350
2020-05-04,350
2020-05-05,350
2020-05-06,350
2020-05-07,350
2020-05-08,350
2020-05-09,340
2020-05-10,340
2020-05-11,340
2020-05-12,340
2020-05-13,340
