date_obj,Rock-shell%20helm price
2019-03-25,23607
2019-03-26,23607
2019-03-27,23905
2019-03-28,23905
2019-03-29,23905
2019-03-30,23905
2019-03-31,23905
2019-04-01,23289
2019-04-02,23289
2019-04-03,23289
2019-04-04,23289
2019-04-05,23289
2019-04-06,23289
2019-04-07,23936
2019-04-08,23936
2019-04-09,23936
2019-04-10,23936
2019-04-11,23936
2019-04-12,23936
2019-04-13,24349
2019-04-14,24349
2019-04-15,24349
2019-04-16,24349
2019-04-17,24745
2019-04-18,24745
2019-04-19,24745
2019-04-20,24745
2019-04-21,24745
2019-04-22,25742
2019-04-23,25742
2019-04-24,25742
2019-04-25,25742
2019-04-26,26396
2019-04-27,26396
2019-04-28,26396
2019-04-29,26396
2019-04-30,26060
2019-05-01,26060
2019-05-02,26060
2019-05-03,26060
2019-05-04,26847
2019-05-05,26847
2019-05-06,26847
2019-05-07,26847
2019-05-08,27781
2019-05-09,27781
2019-05-10,27781
2019-05-11,27781
2019-05-12,27637
2019-05-13,27637
2019-05-14,27637
2019-05-15,27637
2019-05-16,26458
2019-05-17,26458
2019-05-18,26458
2019-05-19,26458
2019-05-20,25387
2019-05-21,25387
2019-05-22,25387
2019-05-23,25387
2019-05-24,25387
2019-05-25,25100
2019-05-26,25100
2019-05-27,25100
2019-05-28,25100
2019-05-29,24965
2019-05-30,24965
2019-05-31,24965
2019-06-01,24965
2019-06-02,24564
2019-06-03,24564
2019-06-04,24564
2019-06-05,24564
2019-06-06,24564
2019-06-07,24273
2019-06-08,24273
2019-06-09,24273
2019-06-10,24273
2019-06-11,23952
2019-06-12,23952
2019-06-13,23952
2019-06-14,23952
2019-06-15,22842
2019-06-16,22842
2019-06-17,22842
2019-06-18,22621
2019-06-19,22621
2019-06-20,22621
2019-06-21,22621
2019-06-22,22621
2019-06-23,22519
2019-06-24,22519
2019-06-25,22519
2019-06-26,22519
2019-06-27,22519
2019-06-28,22519
2019-06-29,22713
2019-06-30,22713
2019-07-01,22713
2019-07-02,22713
2019-07-03,22713
2019-07-04,22713
2019-07-05,23769
2019-07-06,23769
2019-07-07,23769
2019-07-08,23769
2019-07-09,23769
2019-07-10,24789
2019-07-11,24789
2019-07-12,24789
2019-07-13,24789
2019-07-14,24789
2019-07-15,24789
2019-07-16,24789
2019-07-17,25270
2019-07-18,25270
2019-07-19,25270
2019-07-20,25270
2019-07-21,25270
2019-07-22,25270
2019-07-23,25270
2019-07-24,25270
2019-07-25,25603
2019-07-26,25603
2019-07-27,25603
2019-07-28,25603
2019-07-29,25603
2019-07-30,25603
2019-07-31,25603
2019-08-01,25821
2019-08-02,25821
2019-08-03,25821
2019-08-04,25821
2019-08-05,25821
2019-08-06,25821
2019-08-07,24563
2019-08-08,24563
2019-08-09,24563
2019-08-10,24563
2019-08-11,24563
2019-08-12,24563
2019-08-13,23473
2019-08-14,23473
2019-08-15,23473
2019-08-16,23473
2019-08-17,23473
2019-08-18,22352
2019-08-19,22352
2019-08-20,22352
2019-08-21,22352
2019-08-22,21273
2019-08-23,21273
2019-08-24,21273
2019-08-24,21273
2019-08-25,21273
2019-08-25,21273
2019-08-26,20747
2019-08-26,20747
2019-08-27,20747
2019-08-27,20747
2019-08-28,20747
2019-08-29,20747
2019-08-30,20747
2019-08-31,20747
2019-09-01,20759
2019-09-02,20759
2019-09-03,20759
2019-09-04,20759
2019-09-05,20759
2019-09-06,20759
2019-09-07,20835
2019-09-08,20835
2019-09-09,20835
2019-09-10,20835
2019-09-11,20835
2019-09-12,20835
2019-09-13,20835
2019-09-14,21320
2019-09-15,21320
2019-09-16,21320
2019-09-17,21320
2019-09-18,21320
2019-09-19,21125
2019-09-20,21125
2019-09-21,21125
2019-09-22,21125
2019-09-23,21125
2019-09-24,21125
2019-09-25,21356
2019-09-26,21356
2019-09-27,21356
2019-09-28,21356
2019-09-29,21356
2019-09-30,21356
2019-10-01,21527
2019-10-02,21527
2019-10-03,21527
2019-10-04,21527
2019-10-05,21527
2019-10-06,21527
2019-10-07,21968
2019-10-08,21968
2019-10-09,21968
2019-10-10,21968
2019-10-11,21968
2019-10-12,21968
2019-10-13,22005
2019-10-14,22005
2019-10-15,22005
2019-10-16,22005
2019-10-17,22005
2019-10-18,22005
2019-10-19,21565
2019-10-20,21565
2019-10-21,21565
2019-10-22,21565
2019-10-23,21565
2019-10-24,21565
2019-10-25,21565
2019-10-26,21480
2019-10-27,21480
2019-10-28,21480
2019-10-29,21480
2019-10-30,21480
2019-10-31,21480
2019-11-01,21480
2019-11-02,21480
2019-11-03,21540
2019-11-04,21540
2019-11-05,21540
2019-11-06,21540
2019-11-07,21540
2019-11-08,21540
2019-11-09,21540
2019-11-10,22518
2019-11-11,22518
2019-11-12,22518
2019-11-13,22518
2019-11-14,22518
2019-11-15,22518
2019-11-16,22518
2019-11-17,23305
2019-11-18,23305
2019-11-19,23305
2019-11-20,23305
2019-11-21,23305
2019-11-22,23305
2019-11-23,22856
2019-11-24,22856
2019-11-25,22856
2019-11-26,22856
2019-11-27,22856
2019-11-28,22856
2019-11-29,22856
2019-11-30,23621
2019-12-01,23621
2019-12-02,23621
2019-12-03,23621
2019-12-04,23621
2019-12-05,23621
2019-12-06,24262
2019-12-07,24262
2019-12-08,24262
2019-12-09,24262
2019-12-10,24262
2019-12-11,24262
2019-12-12,24262
2019-12-13,25331
2019-12-14,25331
2019-12-15,25331
2019-12-16,25331
2019-12-17,25331
2019-12-18,26584
2019-12-19,26584
2019-12-20,26584
2019-12-21,26584
2019-12-22,27503
2019-12-23,27503
2019-12-24,27503
2019-12-25,27503
2019-12-26,27503
2019-12-27,27492
2019-12-28,27492
2019-12-29,27492
2019-12-30,27492
2019-12-31,27492
2020-01-01,26922
2020-01-02,26922
2020-01-03,26922
2020-01-04,26922
2020-01-05,26405
2020-01-06,26405
2020-01-07,26405
2020-01-08,26405
2020-01-09,26405
2020-01-10,26462
2020-01-11,26462
2020-01-12,26462
2020-01-13,26462
2020-01-14,26462
2020-01-15,25851
2020-01-16,25851
2020-01-17,25851
2020-01-18,25851
2020-01-19,24567
2020-01-20,24567
2020-01-21,24567
2020-01-22,24567
2020-01-23,24567
2020-01-24,24443
2020-01-25,24443
2020-01-26,24443
2020-01-27,24443
2020-01-28,24443
2020-01-29,24767
2020-01-30,24767
2020-01-31,24767
2020-02-01,24767
2020-02-02,24767
2020-02-03,25056
2020-02-04,25056
2020-02-05,25056
2020-02-06,25056
2020-02-07,25056
2020-02-08,25056
2020-02-09,25016
2020-02-10,25016
2020-02-11,25016
2020-02-12,25016
2020-02-13,25016
2020-02-14,25341
2020-02-15,25341
2020-02-16,25341
2020-02-17,25341
2020-02-18,25341
2020-02-19,25341
2020-02-20,26182
2020-02-21,26182
2020-02-22,26182
2020-02-23,26182
2020-02-24,26182
2020-02-25,26182
2020-02-26,25066
2020-02-27,25066
2020-02-28,25066
2020-02-29,25066
2020-03-01,25066
2020-03-02,25066
2020-03-03,25128
2020-03-04,25128
2020-03-05,25128
2020-03-06,25128
2020-03-07,25128
2020-03-08,25128
2020-03-09,24967
2020-03-10,24967
2020-03-11,24967
2020-03-12,24967
2020-03-13,24967
2020-03-14,24520
2020-03-15,24520
2020-03-16,24520
2020-03-17,24520
2020-03-18,24520
2020-03-19,24733
2020-03-20,24733
2020-03-21,24733
2020-03-22,25327
2020-03-23,25327
2020-03-24,25327
2020-03-25,25327
2020-03-26,25327
2020-03-27,24661
2020-03-28,24661
2020-03-29,24661
2020-03-30,24866
2020-03-31,24866
2020-04-01,24866
2020-04-02,24866
2020-04-03,25394
2020-04-04,25394
2020-04-05,25394
2020-04-06,24797
2020-04-07,24797
2020-04-08,24797
2020-04-09,25599
2020-04-10,25599
2020-04-11,25599
2020-04-12,25599
2020-04-13,25599
2020-04-14,25979
2020-04-15,25979
2020-04-16,25979
2020-04-17,25979
2020-04-18,26879
2020-04-19,26879
2020-04-20,26879
2020-04-21,26879
2020-04-22,26802
2020-04-23,26802
2020-04-24,26802
2020-04-25,26802
2020-04-26,26624
2020-04-27,26624
2020-04-28,26624
2020-04-29,26292
2020-04-30,26292
2020-05-01,26292
2020-05-02,25484
2020-05-03,25484
2020-05-04,25484
2020-05-05,24720
2020-05-06,24720
2020-05-07,24720
2020-05-08,23669
2020-05-09,23669
2020-05-10,23669
2020-05-11,23689
2020-05-12,23689
2020-05-13,23689
