date_obj,Top%20hat price
2019-03-23,149528
2019-03-24,149528
2019-03-25,148823
2019-03-26,148823
2019-03-27,148795
2019-03-28,148795
2019-03-29,144632
2019-03-30,144632
2019-03-31,144632
2019-04-01,141911
2019-04-02,141911
2019-04-03,143642
2019-04-04,143642
2019-04-05,141474
2019-04-06,141474
2019-04-07,135359
2019-04-08,135359
2019-04-09,130184
2019-04-10,130184
2019-04-11,124585
2019-04-12,124585
2019-04-13,122102
2019-04-14,122102
2019-04-15,118619
2019-04-16,118619
2019-04-17,113934
2019-04-18,113934
2019-04-19,109199
2019-04-20,109199
2019-04-21,104680
2019-04-22,104680
2019-04-23,100220
2019-04-24,100220
2019-04-25,95645
2019-04-26,95645
2019-04-27,94337
2019-04-28,94337
2019-04-29,91704
2019-04-30,88725
2019-05-01,88725
2019-05-02,87071
2019-05-03,87071
2019-05-04,85586
2019-05-05,85586
2019-05-06,82803
2019-05-07,82803
2019-05-08,82085
2019-05-09,82085
2019-05-10,79516
2019-05-11,79516
2019-05-12,79149
2019-05-13,80188
2019-05-14,80188
2019-05-15,82453
2019-05-16,82453
2019-05-17,86387
2019-05-18,90529
2019-05-19,90529
2019-05-20,93266
2019-05-21,93266
2019-05-22,96418
2019-05-23,96418
2019-05-24,98482
2019-05-25,98482
2019-05-26,100169
2019-05-27,100169
2019-05-28,102219
2019-05-29,102219
2019-05-30,103157
2019-05-31,103157
2019-06-01,103157
2019-06-02,99120
2019-06-03,99120
2019-06-04,96497
2019-06-05,96497
2019-06-06,93901
2019-06-07,93901
2019-06-08,90426
2019-06-09,90426
2019-06-10,87198
2019-06-11,87198
2019-06-12,85167
2019-06-13,85167
2019-06-14,84586
2019-06-15,84586
2019-06-16,84846
2019-06-17,84846
2019-06-18,82323
2019-06-19,82323
2019-06-20,81976
2019-06-21,81976
2019-06-22,81976
2019-06-23,82337
2019-06-24,82337
2019-06-25,82337
2019-06-26,86003
2019-06-27,86003
2019-06-28,89029
2019-06-29,89029
2019-06-30,92799
2019-07-01,92799
2019-07-02,93258
2019-07-03,93258
2019-07-04,90122
2019-07-05,90122
2019-07-06,88032
2019-07-07,88032
2019-07-08,87434
2019-07-09,87434
2019-07-10,86726
2019-07-11,86726
2019-07-12,86726
2019-07-13,84994
2019-07-14,84994
2019-07-15,84994
2019-07-16,84407
2019-07-17,84407
2019-07-18,84456
2019-07-19,84456
2019-07-20,84894
2019-07-21,84894
2019-07-22,85026
2019-07-23,85026
2019-07-24,85026
2019-07-25,82565
2019-07-26,82565
2019-07-27,82565
2019-07-28,78892
2019-07-29,78892
2019-07-30,75082
2019-07-31,75082
2019-08-01,71651
2019-08-02,71651
2019-08-03,69725
2019-08-04,69725
2019-08-05,69134
2019-08-06,69134
2019-08-07,68637
2019-08-08,68637
2019-08-09,68637
2019-08-10,71075
2019-08-11,71075
2019-08-12,74220
2019-08-13,74220
2019-08-14,74220
2019-08-15,77331
2019-08-16,77331
2019-08-17,79982
2019-08-18,79982
2019-08-19,81587
2019-08-20,81587
2019-08-21,81587
2019-08-22,85287
2019-08-23,85287
2019-08-24,86034
2019-08-24,86034
2019-08-25,86034
2019-08-25,86034
2019-08-26,86034
2019-08-26,86034
2019-08-27,86827
2019-08-27,86827
2019-08-28,86827
2019-08-29,86827
2019-08-30,88893
2019-08-31,88893
2019-09-01,88893
2019-09-02,91414
2019-09-03,91414
2019-09-04,93329
2019-09-05,93329
2019-09-06,93329
2019-09-07,95330
2019-09-08,95330
2019-09-09,95330
2019-09-10,97809
2019-09-11,97809
2019-09-12,101770
2019-09-13,101770
2019-09-14,101770
2019-09-15,105249
2019-09-16,105249
2019-09-17,105249
2019-09-18,107733
2019-09-19,107733
2019-09-20,107733
2019-09-21,111049
2019-09-22,111049
2019-09-23,111049
2019-09-24,111049
2019-09-25,112169
2019-09-26,112169
2019-09-27,112169
2019-09-28,113526
2019-09-29,113526
2019-09-30,113526
2019-10-01,110823
2019-10-02,110823
2019-10-03,110823
2019-10-04,114950
2019-10-05,114950
2019-10-06,120023
2019-10-07,120023
2019-10-08,120023
2019-10-09,120023
2019-10-10,125570
2019-10-11,125570
2019-10-12,125570
2019-10-13,131238
2019-10-14,131238
2019-10-15,131238
2019-10-16,137650
2019-10-17,137650
2019-10-18,137650
2019-10-19,144533
2019-10-20,144533
2019-10-21,144533
2019-10-22,150417
2019-10-23,150417
2019-10-24,154704
2019-10-25,154704
2019-10-26,154704
2019-10-27,160675
2019-10-28,160675
2019-10-29,160675
2019-10-30,163571
2019-10-31,163571
2019-11-01,163571
2019-11-02,165898
2019-11-03,165898
2019-11-04,165898
2019-11-05,160299
2019-11-06,160299
2019-11-07,160299
2019-11-08,154312
2019-11-09,154312
2019-11-10,154312
2019-11-11,155879
2019-11-12,155879
2019-11-13,155879
2019-11-14,155131
2019-11-15,155131
2019-11-16,153544
2019-11-17,153544
2019-11-18,153544
2019-11-19,150450
2019-11-20,150450
2019-11-21,150450
2019-11-22,144707
2019-11-23,144707
2019-11-24,144707
2019-11-25,138963
2019-11-26,138963
2019-11-27,138963
2019-11-28,136668
2019-11-29,136668
2019-11-30,136668
2019-12-01,131657
2019-12-02,131657
2019-12-03,129514
2019-12-04,129514
2019-12-05,129514
2019-12-06,128513
2019-12-07,128513
2019-12-08,128513
2019-12-09,125497
2019-12-10,125497
2019-12-11,125497
2019-12-12,125497
2019-12-13,123466
2019-12-14,123466
2019-12-15,123466
2019-12-16,124715
2019-12-17,124715
2019-12-18,124715
2019-12-19,124715
2019-12-20,122567
2019-12-21,122567
2019-12-22,122828
2019-12-23,122828
2019-12-24,124480
2019-12-25,124480
2019-12-26,124480
2019-12-27,126927
2019-12-28,126927
2019-12-29,126927
2019-12-30,128030
2019-12-31,128030
2020-01-01,128030
2020-01-02,129026
2020-01-03,129026
2020-01-04,129026
2020-01-05,129872
2020-01-06,129872
2020-01-07,131580
2020-01-08,131580
2020-01-09,131580
2020-01-10,130277
2020-01-11,130277
2020-01-12,127045
2020-01-13,127045
2020-01-14,127045
2020-01-15,126059
2020-01-16,126059
2020-01-17,124951
2020-01-18,124951
2020-01-19,124277
2020-01-20,124277
2020-01-21,124277
2020-01-22,125125
2020-01-23,125125
2020-01-24,126040
2020-01-25,126040
2020-01-26,123387
2020-01-27,123387
2020-01-28,126204
2020-01-29,126204
2020-01-30,123350
2020-01-31,123350
2020-02-01,118478
2020-02-02,118478
2020-02-03,116435
2020-02-04,116435
2020-02-05,114022
2020-02-06,114022
2020-02-07,109200
2020-02-08,109200
2020-02-09,106087
2020-02-10,106087
2020-02-11,103413
2020-02-12,103413
2020-02-13,103413
2020-02-14,99323
2020-02-15,99323
2020-02-16,99323
2020-02-17,95667
2020-02-18,95667
2020-02-19,92869
2020-02-20,92869
2020-02-21,90112
2020-02-22,90112
2020-02-23,87137
2020-02-24,87137
2020-02-25,85746
2020-02-26,85746
2020-02-27,82902
2020-02-28,82902
2020-02-29,79359
2020-03-01,79359
2020-03-02,76866
2020-03-03,76866
2020-03-04,76866
2020-03-05,74894
2020-03-06,74894
2020-03-07,72164
2020-03-08,72164
2020-03-09,72519
2020-03-10,72519
2020-03-11,74954
2020-03-12,74954
2020-03-13,76224
2020-03-14,76224
2020-03-15,74448
2020-03-16,74448
2020-03-17,74487
2020-03-18,74487
2020-03-19,72977
2020-03-20,72977
2020-03-21,72010
2020-03-22,72010
2020-03-23,71627
2020-03-24,71115
2020-03-25,71115
2020-03-26,70006
2020-03-27,70006
2020-03-28,71282
2020-03-29,71063
2020-03-30,71063
2020-03-31,70822
2020-04-01,71614
2020-04-02,71614
2020-04-03,72766
2020-04-04,73202
2020-04-05,73202
2020-04-06,71161
2020-04-07,71161
2020-04-08,69098
2020-04-09,69098
2020-04-10,68919
2020-04-11,68585
2020-04-12,67048
2020-04-13,67048
2020-04-14,66193
2020-04-15,66219
2020-04-16,66219
2020-04-17,67879
2020-04-18,68631
2020-04-19,69795
2020-04-20,69795
2020-04-21,70662
2020-04-22,70845
2020-04-23,70845
2020-04-24,72440
2020-04-25,72440
2020-04-26,73352
2020-04-27,75548
2020-04-28,75548
2020-04-29,78638
2020-04-30,82217
2020-05-01,82217
2020-05-02,83520
2020-05-03,84585
2020-05-04,84585
2020-05-05,87565
2020-05-06,89862
2020-05-07,89862
2020-05-08,91486
2020-05-09,92993
2020-05-10,92993
2020-05-11,94385
2020-05-12,94385
2020-05-13,94515
