date_obj,Blue%20d'hide%20body%20(t) price
2015-09-22,5440
2015-09-23,5440
2015-09-24,5340
2015-09-25,5340
2015-09-27,5240
2015-09-28,5066
2015-09-29,5066
2015-09-30,5238
2015-10-05,5318
2015-10-06,5318
2015-10-07,5318
2015-10-08,5385
2015-10-09,5385
2015-10-10,5385
2015-10-11,5403
2015-10-12,5403
2015-10-13,5403
2015-10-14,5309
2015-10-15,5309
2015-10-16,5305
2015-10-17,5305
2015-10-18,5305
2015-10-19,5327
2015-10-20,5327
2015-10-22,5273
2015-10-23,5273
2015-10-24,5319
2015-10-25,5319
2015-10-26,5343
2015-10-27,5343
2015-10-29,5362
2015-10-30,5362
2015-10-31,5382
2015-11-01,5382
2015-11-02,5402
2015-11-03,5402
2015-11-04,5402
2015-11-05,5417
2015-11-06,5417
2015-11-07,5441
2015-11-08,5441
2015-11-09,5441
2015-11-10,5412
2015-11-11,5412
2015-11-12,5402
2015-11-13,5402
2015-11-14,5402
2015-11-15,5364
2015-11-16,5364
2015-11-17,5364
2015-11-18,5361
2015-11-19,5361
2015-11-20,5435
2015-11-21,5435
2015-11-22,5439
2015-11-23,5439
2015-11-24,5439
2015-11-25,5418
2015-11-26,5418
2015-11-27,5418
2015-11-28,5388
2015-11-29,5388
2015-11-30,5444
2015-12-01,5444
2015-12-02,5444
2015-12-03,5392
2015-12-04,5392
2015-12-05,5392
2015-12-06,5347
2015-12-07,5347
2015-12-08,5347
2015-12-09,5398
2015-12-10,5398
2015-12-11,5427
2015-12-12,5427
2015-12-13,5427
2015-12-14,5436
2015-12-15,5436
2015-12-16,5368
2015-12-17,5368
2015-12-18,5368
2015-12-19,5382
2015-12-20,5382
2015-12-21,5377
2015-12-22,5377
2015-12-23,5366
2015-12-24,5366
2015-12-25,5366
2015-12-26,5408
2015-12-27,5408
2015-12-28,5371
2015-12-29,5335
2015-12-30,5335
2015-12-31,5228
2016-01-01,5228
2016-01-02,5215
2016-01-03,5215
2016-01-04,5282
2016-01-05,5282
2016-01-06,5397
2016-01-07,5397
2016-01-08,5397
2016-01-09,5431
2016-01-10,5431
2016-01-11,5384
2016-01-12,5384
2016-01-13,5413
2016-01-14,5413
2016-01-15,5416
2016-01-16,5416
2016-01-17,5408
2016-01-18,5408
2016-01-19,5333
2016-01-20,5333
2016-01-21,5359
2016-01-22,5359
2016-01-23,5342
2016-01-24,5342
2016-01-25,5366
2016-01-26,5366
2016-01-27,5434
2016-01-28,5434
2016-01-29,5365
2016-01-30,5365
2016-01-31,5395
2016-02-01,5395
2016-02-02,5440
2016-02-03,5440
2016-02-04,5379
2016-02-05,5379
2016-02-06,5358
2016-02-07,5358
2016-02-08,5393
2016-02-09,5393
2016-02-10,5426
2016-02-11,5426
2016-02-12,5426
2016-02-13,5519
2016-02-14,5519
2016-02-15,5427
2016-02-16,5427
2016-02-17,5427
2016-02-18,5427
2016-02-19,5437
2016-02-20,5437
2016-02-21,5314
2016-02-22,5314
2016-02-23,5342
2016-02-24,5342
2016-02-25,5351
2016-02-26,5351
2016-02-27,5386
2016-02-28,5386
2016-02-29,5392
2016-03-01,5392
2016-03-02,5403
2016-03-03,5403
2016-03-04,5407
2016-03-05,5407
2016-03-06,5413
2016-03-07,5413
2016-03-08,5423
2016-03-09,5423
2016-03-10,5441
2016-03-11,5441
2016-03-12,5414
2016-03-13,5414
2016-03-14,5319
2016-03-15,5319
2016-03-16,5271
2016-03-17,5271
2016-03-18,5283
2016-03-19,5283
2016-03-20,5316
2016-03-21,5316
2016-03-22,5353
2016-03-23,5353
2016-03-24,5387
2016-03-25,5387
2016-03-26,5319
2016-03-27,5319
2016-03-28,5356
2016-03-29,5356
2016-03-30,5356
2016-03-31,5412
2016-04-01,5412
2016-04-02,5315
2016-04-03,5315
2016-04-04,5337
2016-04-05,5337
2016-04-06,5367
2016-04-07,5367
2016-04-08,5364
2016-04-09,5364
2016-04-10,5359
2016-04-11,5359
2016-04-12,5363
2016-04-13,5363
2016-04-14,5305
2016-04-15,5305
2016-04-16,5277
2016-04-17,5277
2016-04-18,5323
2016-04-19,5323
2016-04-20,5312
2016-04-21,5312
2016-04-22,5312
2016-04-23,5308
2016-04-24,5308
2016-04-25,5333
2016-04-26,5333
2016-04-27,5344
2016-04-28,5344
2016-04-29,5373
2016-04-30,5373
2016-05-01,5415
2016-05-02,5415
2016-05-03,5400
2016-05-04,5400
2016-05-05,5333
2016-05-06,5333
2016-05-07,5312
2016-05-08,5312
2016-05-09,5246
2016-05-10,5241
2016-05-11,5241
2016-05-12,5350
2016-05-13,5371
2016-05-14,5371
2016-05-15,5259
2016-05-16,5259
2016-05-17,5306
2016-05-18,5306
2016-05-19,5369
2016-05-22,5355
2016-05-23,5363
2016-05-24,5363
2016-05-25,5392
2016-05-26,5392
2016-05-27,5400
2016-05-28,5400
2016-05-29,5354
2016-05-30,5354
2016-05-31,5426
2016-06-01,5426
2016-06-02,5429
2016-06-03,5429
2016-06-04,5257
2016-06-05,5257
2016-06-06,5344
2016-06-07,5344
2016-06-08,5358
2016-06-09,5388
2016-06-10,5388
2016-06-11,5353
2016-06-12,5371
2016-06-13,5371
2016-06-14,5388
2016-06-15,5388
2016-06-16,5367
2016-06-17,5352
2016-06-18,5352
2016-06-19,5350
2016-06-20,5350
2016-06-21,5346
2016-06-22,5346
2016-06-23,5323
2016-06-24,5323
2016-06-25,5349
2016-06-26,5349
2016-06-27,5397
2016-06-28,5397
2016-06-29,5397
2016-06-30,5397
2016-07-01,5388
2016-07-02,5388
2016-07-03,5363
2016-07-04,5351
2016-07-05,5351
2016-07-06,5372
2016-07-07,5372
2016-07-08,5384
2016-07-09,5384
2016-07-10,5426
2016-07-11,5426
2016-07-12,5356
2016-07-13,5356
2016-07-14,5350
2016-07-15,5350
2016-07-16,5320
2016-07-17,5320
2016-07-18,5344
2016-07-23,5315
2016-07-24,5398
2016-07-25,5398
2016-07-26,5498
2016-07-27,5498
2016-07-28,5418
2016-07-29,5418
2016-07-30,5394
2016-07-31,5394
2016-08-01,5394
2016-08-02,5344
2016-08-03,5344
2016-08-04,5371
2016-08-05,5371
2016-08-06,5398
2016-08-07,5398
2016-08-08,5437
2016-08-09,5437
2016-08-10,5411
2016-08-11,5411
2016-08-12,5411
2016-08-13,5475
2016-08-14,5475
2016-08-15,5431
2016-08-16,5431
2016-08-17,5400
2016-08-18,5400
2016-08-19,5292
2016-08-20,5292
2016-08-21,5246
2016-08-22,5246
2016-08-23,5307
2016-08-24,5307
2016-08-25,5371
2016-08-26,5371
2016-08-28,5325
2016-08-31,5384
2016-09-01,5406
2016-09-02,5406
2016-09-03,5406
2016-09-04,5351
2016-09-05,5351
2016-09-06,5373
2016-09-07,5373
2016-09-08,5373
2016-09-09,5397
2016-09-10,5397
2016-09-11,5397
2016-09-12,5411
2016-09-13,5411
2016-09-14,5411
2016-09-15,5456
2016-09-16,5456
2016-09-17,5456
2016-09-18,5509
2016-09-19,5509
2016-09-20,5509
2016-09-21,5533
2016-09-22,5533
2016-09-23,5762
2016-09-24,5762
2016-09-25,5762
2016-09-26,6018
2016-09-27,6018
2016-09-28,6268
2016-09-29,6268
2016-09-30,6455
2016-10-01,6455
2016-10-02,6160
2016-10-03,6160
2016-10-04,6160
2016-10-05,5905
2016-10-06,5905
2016-10-07,5905
2016-10-08,5634
2016-10-09,5634
2016-10-10,5634
2016-10-11,5505
2016-10-12,5505
2016-10-13,5749
2016-10-14,5749
2016-10-15,5524
2016-10-16,5524
2016-10-17,5565
2016-10-18,5565
2016-10-19,5565
2016-10-20,5792
2016-10-21,5792
2016-10-22,5857
2016-10-23,5857
2016-10-24,5821
2016-10-25,5821
2016-10-26,5821
2016-10-27,5826
2016-10-28,5826
2016-10-29,5828
2016-10-30,5828
2016-10-31,5696
2016-11-01,5696
2016-11-02,5525
2016-11-03,5525
2016-11-04,5416
2016-11-05,5416
2016-11-06,5436
2016-11-07,5436
2016-11-08,5407
2016-11-09,5407
2016-11-10,5310
2016-11-11,5310
2016-11-12,5363
2016-11-13,5363
2016-11-14,5363
2016-11-15,5592
2016-12-07,5525
2016-12-08,5445
2016-12-09,5445
2016-12-10,5423
2016-12-11,5423
2016-12-12,5414
2016-12-13,5414
2016-12-14,5616
2016-12-15,5616
2016-12-16,5616
2016-12-17,5819
2016-12-18,5819
2016-12-19,5819
2016-12-20,5672
2016-12-21,5672
2016-12-22,5481
2016-12-23,5352
2016-12-24,5352
2016-12-25,5368
2016-12-26,5368
2016-12-27,5408
2016-12-28,5408
2016-12-29,5428
2016-12-30,5428
2016-12-31,5486
2017-01-01,5486
2017-01-02,5348
2017-01-03,5348
2017-01-04,5307
2017-01-05,5307
2017-01-06,5356
2017-01-07,5369
2017-01-08,5369
2017-01-09,5389
2017-01-10,5389
2017-01-11,5433
2017-01-12,5433
2017-01-13,5460
2017-01-14,5460
2017-01-15,5461
2017-01-16,5461
2017-01-17,5314
2017-01-18,5314
2017-01-19,5387
2017-01-20,5387
2017-01-21,5339
2017-01-22,5339
2017-01-23,5339
2017-01-27,5368
2017-01-28,5391
2017-01-29,5391
2017-01-30,5356
2017-01-31,5356
2017-02-01,5378
2017-02-02,5378
2017-02-03,5428
2017-02-04,5428
2017-02-05,5387
2017-02-06,5387
2017-02-07,5369
2017-02-08,5385
2017-02-09,5385
2017-02-10,5404
2017-02-11,5404
2017-02-12,5387
2017-02-13,5387
2017-02-14,5374
2017-02-15,5374
2017-02-16,5375
2017-02-18,5411
2017-02-19,5423
2017-02-20,5423
2017-02-21,5392
2017-02-22,5392
2017-02-23,5403
2017-02-24,5403
2017-02-25,5403
2017-02-26,5362
2017-02-27,5362
2017-02-28,5391
2017-03-01,5391
2017-03-02,5390
2017-03-03,5390
2017-03-04,5397
2017-03-05,5397
2017-03-06,5395
2017-03-07,5395
2017-03-08,5395
2017-03-09,5400
2017-03-10,5400
2017-03-11,5372
2017-03-12,5372
2017-03-13,5309
2017-03-14,5309
2017-03-15,5361
2017-03-16,5361
2017-03-17,5396
2017-03-18,5396
2017-03-19,5328
2017-03-20,5365
2017-03-21,5409
2017-03-22,5409
2017-03-23,5390
2017-03-24,5390
2017-03-25,5432
2017-03-26,5432
2017-03-27,5402
2017-03-28,5402
2017-03-29,5375
2017-03-30,5375
2017-03-31,5400
2017-04-01,5400
2017-04-02,5410
2017-04-03,5490
2017-04-04,5490
2017-04-12,5474
2017-04-13,5434
2017-04-14,5434
2017-04-15,5471
2017-04-16,5419
2017-04-17,5419
2017-04-18,5371
2017-04-19,5423
2017-04-20,5423
2017-04-21,5442
2017-04-22,5442
2017-04-23,5379
2017-04-24,5379
2017-04-25,5339
2017-04-26,5339
2017-04-27,5396
2017-04-28,5396
2017-04-29,5618
2017-04-30,5618
2017-05-01,5546
2017-05-02,5546
2017-05-03,5415
2017-05-04,5341
2017-05-05,5341
2017-05-06,5340
2017-05-07,5340
2017-05-08,5312
2017-05-09,5301
2017-05-10,5301
2017-05-11,5341
2017-05-12,5394
2017-05-13,5394
2017-05-14,5407
2017-05-15,5407
2017-05-16,5418
2017-05-17,5418
2017-05-18,5332
2017-05-19,5332
2017-05-20,5278
2017-05-21,5278
2017-05-22,5273
2017-05-23,5273
2017-05-24,5316
2017-05-25,5316
2017-05-26,5151
2017-05-27,5178
2017-05-28,5178
2017-05-29,5233
2017-05-30,5233
2017-05-31,5215
2017-06-01,5215
2017-06-02,5245
2017-06-03,5245
2017-06-04,5134
2017-06-05,5134
2017-06-06,5090
2017-06-07,5172
2017-06-08,5172
2017-06-09,5219
2017-06-10,5196
2017-06-11,5347
2017-06-12,5347
2017-06-13,5368
2017-06-14,5368
2017-06-15,5459
2017-06-16,5459
2017-06-17,5456
2017-06-18,5247
2017-06-19,5247
2017-06-20,5286
2017-06-21,5286
2017-06-22,5248
2017-06-23,5248
2017-06-24,5400
2017-06-25,5400
2017-06-26,5267
2017-06-27,5267
2017-06-28,5355
2017-06-29,5355
2017-06-30,5307
2017-07-01,5307
2017-07-02,5235
2017-07-03,5277
2017-07-04,5277
2017-07-05,5221
2017-07-06,5218
2017-07-07,5218
2017-07-08,5229
2017-07-13,5276
2017-07-14,5168
2017-07-15,5168
2017-07-16,5279
2017-07-17,5407
2017-07-18,5407
2017-07-19,5316
2017-07-20,5316
2017-07-21,5328
2017-07-22,5328
2017-07-23,5279
2017-07-24,5279
2017-07-25,5280
2017-07-26,5280
2017-07-27,5304
2017-07-28,5304
2017-07-29,5320
2017-07-30,5244
2017-07-31,5244
2017-08-01,5288
2017-08-02,5317
2017-08-03,5317
2017-08-04,5326
2017-08-05,5349
2017-08-06,5349
2017-08-09,5238
2017-08-10,5238
2017-08-11,5333
2017-08-12,5333
2017-08-13,5149
2017-08-14,5149
2017-08-15,5331
2017-08-16,5331
2017-08-17,5329
2017-08-18,5329
2017-08-19,5329
2017-08-20,5371
2017-08-21,5371
2017-08-22,5324
2017-08-23,5324
2017-08-24,5373
2017-08-25,5373
2017-08-26,5357
2017-08-27,5357
2017-08-28,5342
2017-08-29,5342
2017-08-30,5349
2017-08-31,5349
2017-09-01,5349
2017-09-02,5331
2017-09-03,5331
2017-09-04,5371
2017-09-05,5371
2017-09-06,5345
2017-09-07,5394
2017-09-08,5394
2017-09-09,5332
2017-09-10,5332
2017-09-11,5363
2017-09-12,5363
2017-09-13,5441
2017-09-14,5336
2017-09-15,5336
2017-09-16,5215
2017-09-17,5298
2017-09-18,5298
2017-09-19,5289
2017-09-20,5311
2017-09-22,5276
2017-09-23,5276
2017-09-24,5229
2017-09-25,5229
2017-09-26,5248
2017-09-27,5248
2017-09-28,5267
2017-09-29,5267
2017-09-30,5244
2017-10-01,5244
2017-10-02,5290
2017-10-03,5290
2017-10-04,5290
2017-10-05,5365
2017-10-06,5365
2017-10-07,5391
2017-10-08,5391
2017-10-09,5396
2017-10-10,5396
2017-10-11,5345
2017-10-12,5345
2017-10-13,5338
2017-10-14,5338
2017-10-15,5353
2017-10-16,5353
2017-10-17,5351
2017-10-18,5351
2017-10-19,5351
2017-10-20,5337
2017-10-21,5337
2017-10-22,5255
2017-10-23,5255
2017-10-24,5255
2017-10-25,5355
2017-10-26,5355
2017-10-27,5369
2017-10-28,5369
2017-10-29,5323
2017-10-30,5323
2017-10-31,5320
2017-11-01,5320
2017-11-02,5320
2017-11-03,5358
2017-11-04,5392
2017-11-05,5392
2017-11-06,5380
2017-11-07,5380
2017-11-08,5380
2017-11-09,5364
2017-11-10,5364
2017-11-11,5364
2017-11-12,5377
2017-11-13,5377
2017-11-14,5377
2017-11-15,5367
2017-11-16,5367
2017-11-17,5208
2017-11-18,5208
2017-11-19,5189
2017-11-20,5189
2017-11-21,5337
2017-11-22,5337
2017-11-23,5514
2017-11-24,5514
2017-11-25,5319
2017-11-26,5319
2017-11-27,5319
2017-11-28,5187
2017-11-29,5187
2017-11-30,5223
2017-12-01,5218
2017-12-02,5218
2017-12-03,5182
2017-12-04,5182
2017-12-05,5234
2017-12-06,5234
2017-12-07,5261
2017-12-08,5261
2017-12-09,5261
2017-12-10,5303
2017-12-11,5303
2017-12-12,5380
2017-12-13,5380
2017-12-14,5380
2017-12-15,5281
2017-12-16,5281
2017-12-17,5256
2017-12-18,5256
2017-12-19,5304
2017-12-20,5304
2017-12-21,5406
2017-12-22,5406
2017-12-23,5406
2017-12-24,5425
2017-12-25,5425
2017-12-26,5272
2017-12-27,5272
2017-12-28,5277
2017-12-29,5277
2017-12-30,5244
2017-12-31,5244
2018-01-01,5243
2018-01-02,5243
2018-01-03,5171
2018-01-04,5171
2018-01-05,5121
2018-01-06,5253
2018-01-07,5253
2018-01-08,5226
2018-01-09,5237
2018-01-10,5237
2018-01-11,5274
2018-01-12,5274
2018-01-13,5231
2018-01-14,5231
2018-01-15,5274
2018-01-16,5274
2018-01-17,5301
2018-01-18,5301
2018-01-19,5380
2018-01-20,5294
2018-01-21,5294
2018-01-22,5194
2018-01-23,5194
2018-01-24,5323
2018-01-25,5323
2018-01-26,5318
2018-01-27,5318
2018-01-28,5333
2018-01-29,5363
2018-01-30,5363
2018-01-31,5234
2018-02-01,5234
2018-02-02,5152
2018-02-03,5232
2018-02-04,5232
2018-02-05,5263
2018-02-06,5299
2018-02-07,5322
2018-02-08,5322
2018-02-09,5328
2018-02-10,5328
2018-02-11,5219
2018-02-12,5219
2018-02-13,5291
2018-02-14,5291
2018-02-15,5245
2018-02-16,5245
2018-02-17,5253
2018-02-18,5253
2018-02-19,5303
2018-02-20,5303
2018-02-21,5160
2018-02-22,5160
2018-02-23,5282
2018-02-24,5282
2018-02-25,5380
2018-02-26,5380
2018-02-27,5354
2018-02-28,5354
2018-03-01,5354
2018-03-02,5245
2018-03-03,5266
2018-03-04,5266
2018-03-05,5298
2018-03-06,5298
2018-03-07,5336
2018-03-08,5336
2018-03-09,5312
2018-03-10,5312
2018-03-11,5272
2018-03-12,5272
2018-03-13,5299
2018-03-14,5299
2018-03-15,5312
2018-03-16,5312
2018-03-17,5277
2018-03-18,5277
2018-03-20,5306
2018-03-21,5306
2018-03-22,5306
2018-03-23,5332
2018-03-24,5332
2018-03-25,5452
2018-03-26,5452
2018-03-27,5448
2018-03-28,5448
2018-03-29,5355
2018-03-30,5355
2018-03-31,5317
2018-04-01,5317
2018-04-02,5125
2018-04-03,5180
2018-04-04,5240
2018-04-05,5240
2018-04-06,5240
2018-04-07,5301
2018-04-08,5301
2018-04-09,5324
2018-04-10,5324
2018-04-11,5363
2018-04-12,5363
2018-04-13,5363
2018-04-14,5330
2018-04-15,5386
2018-04-16,5386
2018-04-17,5347
2018-04-18,5347
2018-04-19,5347
2018-04-20,5302
2018-04-21,5302
2018-04-22,5367
2018-04-23,5367
2018-04-24,5372
2018-04-25,5372
2018-04-26,5372
2018-04-27,5336
2018-04-28,5336
2018-04-29,5329
2018-04-30,5329
2018-05-01,5329
2018-05-02,5326
2018-05-03,5326
2018-05-04,5326
2018-05-05,5384
2018-05-06,5384
2018-05-07,5384
2018-05-08,5307
2018-05-09,5307
2018-05-10,5352
2018-05-11,5352
2018-05-12,5345
2018-05-13,5345
2018-05-14,5348
2018-05-15,5348
2018-05-16,5375
2018-05-17,5375
2018-05-18,5372
2018-05-19,5372
2018-05-20,5355
2018-05-21,5355
2018-05-22,5382
2018-05-23,5362
2018-05-24,5362
2018-05-25,5330
2018-05-26,5330
2018-05-27,5319
2018-05-28,5277
2018-05-29,5277
2018-05-30,5330
2018-05-31,5330
2018-06-01,5356
2018-06-02,5307
2018-06-03,5307
2018-06-04,5307
2018-06-05,5344
2018-06-06,5344
2018-06-07,5285
2018-06-08,5285
2018-06-09,5190
2018-06-10,5190
2018-06-11,5263
2018-06-12,5263
2018-06-13,5218
2018-06-14,5218
2018-06-15,5203
2018-06-16,5203
2018-06-17,5154
2018-06-18,5154
2018-06-19,5170
2018-06-20,5170
2018-06-21,5253
2018-06-22,5253
2018-06-23,5346
2018-06-24,5346
2018-06-25,5198
2018-06-26,5198
2018-06-27,5240
2018-06-28,5240
2018-06-29,5221
2018-06-30,5221
2018-07-01,5180
2018-07-02,5180
2018-07-03,5254
2018-07-04,5254
2018-07-05,5254
2018-07-06,5231
2018-07-07,5231
2018-07-08,5254
2018-07-09,5254
2018-07-10,5246
2018-07-11,5246
2018-07-12,5246
2018-07-13,5216
2018-07-14,5216
2018-07-15,5177
2018-07-16,5177
2018-07-17,5251
2018-07-18,5251
2018-07-19,5271
2018-07-20,5271
2018-07-21,5257
2018-07-22,5257
2018-07-23,5263
2018-07-24,5263
2018-07-25,5370
2018-07-26,5370
2018-07-27,5357
2018-07-28,5357
2018-07-29,5404
2018-07-30,5404
2018-07-31,5410
2018-08-01,5410
2018-08-02,5353
2018-08-03,5353
2018-08-04,5344
2018-08-05,5344
2018-08-06,5390
2018-08-07,5390
2018-08-08,5361
2018-08-09,5361
2018-08-10,5316
2018-08-11,5331
2018-08-12,5338
2018-08-14,5346
2018-08-16,5364
2018-08-17,5365
2018-08-18,5365
2018-08-19,5403
2018-08-20,5399
2018-08-21,5399
2018-08-22,5364
2018-08-23,5364
2018-08-24,5393
2018-08-25,5453
2018-08-26,5453
2018-08-27,5476
2018-08-28,5495
2018-08-29,5495
2018-08-30,5426
2018-08-31,5447
2018-09-01,5378
2018-09-02,5378
2018-09-03,5443
2018-09-04,5302
2018-09-05,5302
2018-09-06,5328
2018-09-07,5376
2018-09-08,5405
2018-09-09,5405
2018-09-10,5339
2018-09-11,5339
2018-09-12,5286
2018-09-13,5286
2018-09-14,5387
2018-09-15,5395
2018-09-16,5395
2018-09-17,5220
2018-09-18,5220
2018-09-19,5323
2018-09-20,5323
2018-09-21,5309
2018-09-22,5337
2018-09-23,5337
2018-09-24,5348
2018-09-25,5348
2018-09-26,5354
2018-09-27,5354
2018-09-28,5370
2018-09-29,5370
2018-09-30,5326
2018-10-01,5326
2018-10-02,5287
2018-10-03,5267
2018-10-04,5267
2018-10-05,5293
2018-10-06,5271
2018-10-07,5271
2018-10-08,5386
2018-10-09,5386
2018-10-10,5376
2018-10-11,5376
2018-10-12,5332
2018-10-13,5338
2018-10-14,5338
2018-10-15,5366
2018-10-16,5366
2018-10-17,5338
2018-10-18,5338
2018-10-19,5196
2018-10-20,5196
2018-10-21,5299
2018-10-22,5338
2018-10-23,5338
2018-10-24,5363
2018-10-25,5363
2018-10-26,5355
2018-10-27,5355
2018-10-28,5251
2018-10-29,5251
2018-10-30,5281
2018-10-31,5281
2018-11-01,5262
2018-11-03,5310
2018-11-04,5310
2018-11-05,5364
2018-11-06,5465
2018-11-07,5465
2018-11-08,5464
2018-11-09,5464
2018-11-10,5522
2018-11-11,5522
2018-11-12,5491
2018-11-13,5570
2018-11-15,5506
2018-11-16,5527
2018-11-17,5588
2018-11-18,5464
2018-11-19,5472
2018-11-20,5450
2018-11-21,5450
2018-11-22,5408
2018-11-23,5451
2018-11-24,5426
2018-11-25,5410
2018-11-26,5410
2018-11-27,5411
2018-11-28,5409
2018-11-29,5408
2018-12-01,5397
2018-12-02,5406
2018-12-03,5406
2018-12-04,5412
2018-12-05,5410
2018-12-07,5401
2018-12-09,5394
2018-12-10,5381
2018-12-11,5434
2018-12-12,5363
2018-12-13,5304
2018-12-14,5377
2018-12-15,5430
2018-12-16,5449
2018-12-17,5449
2018-12-18,5426
2018-12-19,5386
2018-12-20,5398
2018-12-21,5341
2018-12-22,5349
2018-12-23,5338
2018-12-24,5399
2018-12-25,5399
2018-12-26,5338
2018-12-27,5373
2018-12-28,5373
2018-12-29,5349
2018-12-30,5289
2018-12-31,5305
2019-01-01,5305
2019-01-02,5335
2019-01-03,5340
2019-01-04,5340
2019-01-05,5320
2019-01-06,5412
2019-01-08,5291
2019-01-10,5330
2019-01-11,5200
2019-01-12,5129
2019-01-13,5234
2019-01-14,5314
2019-01-15,5383
2019-01-16,5345
2019-01-17,5268
2019-01-18,5309
2019-01-19,5281
2019-01-20,5349
2019-01-21,5405
2019-01-22,5367
2019-01-23,5385
2019-01-24,5354
2019-01-25,5306
2019-01-26,5243
2019-01-27,5299
2019-01-28,5263
2019-01-29,5270
2019-01-30,5298
2019-01-31,5298
2019-02-01,5286
2019-02-02,5325
2019-02-03,5356
2019-02-04,5356
2019-02-05,5337
2019-02-06,5337
2019-02-07,5383
2019-02-08,5389
2019-02-09,5354
2019-02-10,5345
2019-02-11,5332
2019-02-12,5332
2019-02-13,5340
2019-02-14,5340
2019-02-15,5317
2019-02-16,5272
2019-02-17,5282
2019-02-18,5283
2019-02-19,5282
2019-02-20,5282
2019-02-21,5288
2019-02-22,5315
2019-02-23,5273
2019-02-24,5319
2019-02-25,5493
2019-02-26,5520
2019-02-27,5520
2019-02-28,5520
2019-03-01,5348
2019-03-02,5356
2019-03-03,5381
2019-03-04,5354
2019-03-05,5375
2019-03-06,5243
2019-03-07,5255
2019-03-08,5255
2019-03-09,5241
2019-03-10,5313
2019-03-11,5362
2019-03-12,5315
2019-03-13,5315
2019-03-14,5169
2019-03-15,5169
2019-03-16,5118
2019-03-17,5254
2019-03-18,5254
2019-03-19,5275
2019-03-20,5182
2019-03-21,5181
2019-03-22,5181
2019-03-23,5160
2019-03-24,5123
