date_obj,Mithril%202h%20sword price
2019-03-23,1311
2019-03-24,1302
2019-03-25,1296
2019-03-26,1297
2019-03-27,1287
2019-03-28,1304
2019-03-29,1309
2019-03-30,1297
2019-03-31,1311
2019-04-01,1289
2019-04-02,1281
2019-04-03,1285
2019-04-04,1301
2019-04-05,1316
2019-04-06,1320
2019-04-07,1290
2019-04-08,1282
2019-04-09,1308
2019-04-10,1295
2019-04-11,1274
2019-04-12,1289
2019-04-13,1282
2019-04-14,1270
2019-04-15,1262
2019-04-16,1277
2019-04-17,1275
2019-04-18,1261
2019-04-19,1263
2019-04-20,1248
2019-04-21,1247
2019-04-22,1281
2019-04-23,1288
2019-04-24,1306
2019-04-25,1301
2019-04-26,1284
2019-04-27,1276
2019-04-28,1281
2019-04-29,1298
2019-04-30,1275
2019-05-01,1261
2019-05-02,1273
2019-05-03,1284
2019-05-04,1292
2019-05-05,1302
2019-05-06,1277
2019-05-07,1316
2019-05-08,1293
2019-05-09,1295
2019-05-10,1269
2019-05-11,1262
2019-05-12,1274
2019-05-13,1294
2019-05-14,1289
2019-05-15,1300
2019-05-16,1296
2019-05-17,1298
2019-05-18,1276
2019-05-19,1283
2019-05-20,1281
2019-05-21,1277
2019-05-22,1309
2019-05-23,1316
2019-05-24,1311
2019-05-25,1303
2019-05-26,1291
2019-05-27,1300
2019-05-28,1316
2019-05-29,1292
2019-05-30,1293
2019-05-31,1317
2019-06-01,1315
2019-06-02,1295
2019-06-03,1286
2019-06-04,1291
2019-06-05,1301
2019-06-06,1313
2019-06-07,1316
2019-06-08,1292
2019-06-09,1274
2019-06-10,1256
2019-06-11,1284
2019-06-12,1283
2019-06-13,1304
2019-06-14,1315
2019-06-15,1302
2019-06-16,1305
2019-06-17,1301
2019-06-18,1292
2019-06-19,1282
2019-06-20,1306
2019-06-21,1298
2019-06-22,1267
2019-06-23,1268
2019-06-24,1297
2019-06-25,1292
2019-06-26,1267
2019-06-27,1266
2019-06-28,1281
2019-06-29,1281
2019-06-30,1276
2019-07-01,1274
2019-07-02,1277
2019-07-03,1306
2019-07-04,1325
2019-07-05,1300
2019-07-06,1289
2019-07-07,1291
2019-07-08,1268
2019-07-09,1283
2019-07-10,1280
2019-07-11,1293
2019-07-12,1286
2019-07-13,1275
2019-07-14,1300
2019-07-15,1291
2019-07-16,1270
2019-07-17,1286
2019-07-18,1267
2019-07-19,1251
2019-07-20,1289
2019-07-21,1274
2019-07-22,1287
2019-07-23,1277
2019-07-24,1276
2019-07-25,1237
2019-07-26,1217
2019-07-27,1199
2019-07-28,1206
2019-07-29,1228
2019-07-30,1238
2019-07-31,1224
2019-08-01,1204
2019-08-02,1225
2019-08-03,1217
2019-08-04,1231
2019-08-05,1232
2019-08-06,1228
2019-08-07,1241
2019-08-08,1218
2019-08-09,1245
2019-08-10,1239
2019-08-11,1213
2019-08-12,1214
2019-08-13,1206
2019-08-14,1212
2019-08-15,1225
2019-08-16,1246
2019-08-17,1232
2019-08-18,1230
2019-08-19,1230
2019-08-20,1240
2019-08-21,1236
2019-08-22,1247
2019-08-23,1245
2019-08-24,1224
2019-08-24,1224
2019-08-25,1215
2019-08-25,1215
2019-08-26,1209
2019-08-26,1209
2019-08-27,1202
2019-08-27,1202
2019-08-28,1224
2019-08-29,1226
2019-08-30,1214
2019-08-31,1212
2019-09-01,1224
2019-09-02,1231
2019-09-03,1232
2019-09-04,1226
2019-09-05,1235
2019-09-06,1244
2019-09-07,1239
2019-09-08,1232
2019-09-09,1257
2019-09-10,1273
2019-09-11,1260
2019-09-12,1279
2019-09-13,1263
2019-09-14,1251
2019-09-15,1275
2019-09-16,1273
2019-09-17,1260
2019-09-18,1276
2019-09-19,1261
2019-09-20,1254
2019-09-21,1254
2019-09-22,1265
2019-09-23,1255
2019-09-24,1232
2019-09-25,1259
2019-09-26,1248
2019-09-27,1231
2019-09-28,1210
2019-09-29,1208
2019-09-30,1230
2019-10-01,1248
2019-10-02,1235
2019-10-03,1219
2019-10-04,1244
2019-10-05,1249
2019-10-06,1217
2019-10-07,1208
2019-10-08,1228
2019-10-09,1199
2019-10-10,1207
2019-10-11,1216
2019-10-12,1219
2019-10-13,1211
2019-10-14,1223
2019-10-15,1248
2019-10-16,1234
2019-10-17,1245
2019-10-18,1255
2019-10-19,1210
2019-10-20,1192
2019-10-21,1178
2019-10-22,1186
2019-10-23,1200
2019-10-24,1225
2019-10-25,1226
2019-10-26,1224
2019-10-27,1234
2019-10-28,1239
2019-10-29,1238
2019-10-30,1235
2019-10-31,1246
2019-11-01,1224
2019-11-02,1213
2019-11-03,1215
2019-11-04,1227
2019-11-05,1229
2019-11-06,1232
2019-11-07,1227
2019-11-08,1208
2019-11-09,1211
2019-11-10,1205
2019-11-11,1211
2019-11-12,1204
2019-11-13,1217
2019-11-14,1216
2019-11-15,1198
2019-11-16,1193
2019-11-17,1181
2019-11-18,1180
2019-11-19,1163
2019-11-20,1188
2019-11-21,1208
2019-11-22,1203
2019-11-23,1194
2019-11-24,1187
2019-11-25,1200
2019-11-26,1189
2019-11-27,1174
2019-11-28,1169
2019-11-29,1179
2019-11-30,1179
2019-12-01,1182
2019-12-02,1165
2019-12-03,1166
2019-12-04,1175
2019-12-05,1192
2019-12-06,1196
2019-12-07,1194
2019-12-08,1185
2019-12-09,1196
2019-12-10,1201
2019-12-11,1199
2019-12-12,1195
2019-12-13,1209
2019-12-14,1208
2019-12-15,1212
2019-12-16,1216
2019-12-17,1222
2019-12-18,1229
2019-12-19,1246
2019-12-20,1246
2019-12-21,1242
2019-12-22,1247
2019-12-23,1224
2019-12-24,1234
2019-12-25,1239
2019-12-26,1227
2019-12-27,1224
2019-12-28,1213
2019-12-29,1213
2019-12-30,1202
2019-12-31,1211
2020-01-01,1231
2020-01-02,1223
2020-01-03,1205
2020-01-04,1219
2020-01-05,1196
2020-01-06,1202
2020-01-07,1222
2020-01-08,1215
2020-01-09,1233
2020-01-10,1229
2020-01-11,1214
2020-01-12,1212
2020-01-13,1188
2020-01-14,1206
2020-01-15,1211
2020-01-16,1217
2020-01-17,1221
2020-01-18,1202
2020-01-19,1209
2020-01-20,1186
2020-01-21,1171
2020-01-22,1197
2020-01-23,1196
2020-01-24,1195
2020-01-25,1207
2020-01-26,1223
2020-01-27,1214
2020-01-28,1187
2020-01-29,1198
2020-01-30,1194
2020-01-31,1206
2020-02-01,1213
2020-02-02,1218
2020-02-03,1214
2020-02-04,1228
2020-02-05,1227
2020-02-06,1222
2020-02-07,1198
2020-02-08,1177
2020-02-09,1176
2020-02-10,1191
2020-02-11,1192
2020-02-12,1227
2020-02-13,1212
2020-02-14,1210
2020-02-15,1178
2020-02-16,1200
2020-02-17,1196
2020-02-18,1205
2020-02-19,1213
2020-02-20,1222
2020-02-21,1199
2020-02-22,1191
2020-02-23,1166
2020-02-24,1176
2020-02-25,1183
2020-02-26,1195
2020-02-27,1209
2020-02-28,1195
2020-02-29,1202
2020-03-01,1193
2020-03-02,1203
2020-03-03,1200
2020-03-04,1197
2020-03-05,1216
2020-03-06,1226
2020-03-07,1223
2020-03-08,1205
2020-03-09,1208
2020-03-10,1221
2020-03-11,1213
2020-03-12,1238
2020-03-13,1225
2020-03-14,1231
2020-03-15,1232
2020-03-16,1227
2020-03-17,1221
2020-03-18,1201
2020-03-19,1209
2020-03-20,1219
2020-03-21,1219
2020-03-22,1217
2020-03-23,1240
2020-03-24,1239
2020-03-25,1250
2020-03-26,1237
2020-03-27,1233
2020-03-28,1208
2020-03-29,1228
2020-03-30,1236
2020-03-31,1205
2020-04-01,1234
2020-04-02,1246
2020-04-03,1231
2020-04-04,1236
2020-04-05,1222
2020-04-06,1214
2020-04-07,1214
2020-04-08,1212
2020-04-09,1208
2020-04-10,1189
2020-04-11,1211
2020-04-12,1209
2020-04-13,1207
2020-04-14,1220
2020-04-15,1225
2020-04-16,1221
2020-04-17,1226
2020-04-18,1224
2020-04-19,1236
2020-04-20,1252
2020-04-21,1254
2020-04-22,1254
2020-04-23,1240
2020-04-24,1246
2020-04-25,1235
2020-04-26,1224
2020-04-27,1227
2020-04-28,1240
2020-04-29,1251
2020-04-30,1252
2020-05-01,1257
2020-05-02,1240
2020-05-03,1244
2020-05-04,1238
2020-05-05,1234
2020-05-06,1254
2020-05-07,1258
2020-05-08,1263
2020-05-09,1256
2020-05-10,1256
2020-05-11,1270
2020-05-12,1272
2020-05-13,1266
