date_obj,Pirate%20leggings%20(brown) price
2015-11-18,28695
2015-11-19,28695
2015-11-20,28695
2015-11-21,28695
2015-11-22,28695
2015-11-23,28695
2015-11-24,28695
2015-11-25,28695
2015-11-26,28695
2015-11-27,28695
2015-11-28,28695
2015-11-29,28695
2015-11-30,27272
2015-12-01,27272
2015-12-02,27272
2015-12-03,27272
2015-12-04,27272
2015-12-05,27272
2015-12-06,27272
2015-12-07,27272
2015-12-08,27272
2015-12-09,27272
2015-12-10,27272
2015-12-11,27272
2015-12-12,27272
2015-12-13,27272
2015-12-14,27272
2015-12-15,27272
2015-12-16,27272
2015-12-17,27272
2015-12-18,27272
2015-12-19,27272
2015-12-20,27272
2015-12-21,27272
2015-12-22,27272
2015-12-23,27272
2015-12-24,27272
2015-12-25,27272
2015-12-26,27272
2015-12-27,27272
2015-12-28,25917
2015-12-29,25917
2015-12-30,25917
2015-12-31,25917
2016-01-01,25917
2016-01-02,25917
2016-01-03,25917
2016-01-04,25917
2016-01-05,25917
2016-01-06,25917
2016-01-07,25917
2016-01-08,25917
2016-01-09,25917
2016-01-10,25917
2016-01-11,25917
2016-01-12,25917
2016-01-13,25917
2016-01-14,25917
2016-01-15,25917
2016-01-16,25917
2016-01-17,25917
2016-01-18,25917
2016-01-19,25917
2016-01-20,24637
2016-01-21,24637
2016-01-22,24637
2016-01-23,24637
2016-01-24,24637
2016-01-25,24637
2016-01-26,24637
2016-01-27,24637
2016-01-28,24637
2016-01-29,24637
2016-01-30,24637
2016-01-31,24637
2016-02-01,24637
2016-02-02,24637
2016-02-03,24637
2016-02-04,24637
2016-02-05,24637
2016-02-06,24637
2016-02-07,24637
2016-02-08,24637
2016-02-09,24637
2016-02-10,24637
2016-02-11,23411
2016-02-12,23411
2016-02-13,23411
2016-02-14,23411
2016-02-15,23411
2016-02-16,23411
2016-02-17,23411
2016-02-18,23411
2016-02-19,23411
2016-02-20,23411
2016-02-21,23411
2016-02-22,23411
2016-02-23,23411
2016-02-24,23411
2016-02-25,23411
2016-02-26,23411
2016-02-27,23411
2016-02-28,23411
2016-02-29,23411
2016-03-01,22266
2016-03-02,22266
2016-03-03,22266
2016-03-04,22266
2016-03-05,22266
2016-03-06,22266
2016-03-07,22266
2016-03-08,22266
2016-03-09,22266
2016-03-10,22266
2016-03-11,22266
2016-03-12,22266
2016-03-13,22266
2016-03-14,22266
2016-03-15,22266
2016-03-16,22266
2016-03-17,22266
2016-03-18,22266
2016-03-19,22266
2016-03-20,22266
2016-03-21,22266
2016-03-22,21220
2016-03-23,21220
2016-03-24,21220
2016-03-25,21220
2016-03-26,21220
2016-03-27,21220
2016-03-28,21220
2016-03-29,21220
2016-03-30,21220
2016-03-31,21220
2016-04-01,21220
2016-04-02,21220
2016-04-03,21220
2016-04-04,21220
2016-04-05,21220
2016-04-06,21220
2016-04-07,21220
2016-04-08,21220
2016-04-09,21220
2016-04-10,21220
2016-04-11,21220
2016-04-12,21220
2016-04-13,21220
2016-04-14,20218
2016-04-15,20218
2016-04-16,20218
2016-04-17,20218
2016-04-18,20218
2016-04-19,20218
2016-04-20,20218
2016-04-21,20218
2016-04-22,20218
2016-04-23,20218
2016-04-24,20218
2016-04-25,20218
2016-04-26,20218
2016-04-27,20218
2016-04-28,20218
2016-04-29,20218
2016-04-30,20218
2016-05-01,20218
2016-05-02,20218
2016-05-03,19306
2016-05-04,19306
2016-05-05,19306
2016-05-06,19306
2016-05-07,19306
2016-05-08,19306
2016-05-09,19306
2016-05-10,19306
2016-05-11,19306
2016-05-12,19306
2016-05-13,19306
2016-05-14,19306
2016-05-15,19306
2016-05-16,19306
2016-05-17,19306
2016-05-18,19306
2016-05-19,19306
2016-05-20,19306
2016-05-21,19306
2016-05-22,18401
2016-05-23,18401
2016-05-24,18401
2016-05-25,18401
2016-05-26,18401
2016-05-27,18401
2016-05-28,18401
2016-05-29,18401
2016-05-30,18401
2016-05-31,18401
2016-06-01,18401
2016-06-02,18401
2016-06-03,18401
2016-06-04,18401
2016-06-05,18401
2016-06-06,18401
2016-06-07,18401
2016-06-08,18401
2016-06-09,18401
2016-06-10,18401
2016-06-11,17604
2016-06-12,17604
2016-06-13,17604
2016-06-14,17604
2016-06-15,17604
2016-06-16,17604
2016-06-17,17604
2016-06-18,17604
2016-06-19,17604
2016-06-20,17604
2016-06-21,17604
2016-06-22,17604
2016-06-23,17604
2016-06-24,17604
2016-06-25,17604
2016-06-26,17604
2016-06-27,16742
2016-06-28,16742
2016-06-29,16742
2016-06-30,16742
2016-07-01,16742
2016-07-02,16742
2016-07-03,16742
2016-07-04,16742
2016-07-05,16742
2016-07-06,16742
2016-07-07,16742
2016-07-08,16742
2016-07-09,16742
2016-07-10,16742
2016-07-11,16742
2016-07-12,16742
2016-07-13,16742
2016-07-14,16742
2016-07-15,16742
2016-07-16,15912
2016-07-17,15912
2016-07-18,15912
2016-07-19,15912
2016-07-20,15912
2016-07-21,15912
2016-07-22,15912
2016-07-23,15912
2016-07-24,15912
2016-07-25,15912
2016-07-26,15912
2016-07-27,15912
2016-07-28,15912
2016-07-29,15912
2016-07-30,15912
2016-07-31,15912
2016-08-01,15912
2016-08-02,15912
2016-08-03,15912
2016-08-04,15912
2016-08-05,15912
2016-08-06,15912
2016-08-07,15912
2016-08-08,15912
2016-08-09,15912
2016-08-10,15912
2016-08-11,15122
2016-08-12,15122
2016-08-13,15122
2016-08-14,15122
2016-08-15,15122
2016-08-16,15122
2016-08-17,15122
2016-08-18,15122
2016-08-19,15122
2016-08-20,15122
2016-08-21,15122
2016-08-22,15122
2016-08-23,15122
2016-08-24,15122
2016-08-25,15122
2016-08-26,15122
2016-08-27,15122
2016-08-28,15122
2016-08-29,15122
2016-08-30,15122
2016-08-31,15122
2016-09-01,15122
2016-09-02,15122
2016-09-03,14401
2016-09-04,14401
2016-09-05,14401
2016-09-06,14401
2016-09-07,14401
2016-09-08,14401
2016-09-09,14401
2016-09-10,14401
2016-09-11,14401
2016-09-12,14401
2016-09-13,14401
2016-09-14,14401
2016-09-15,14401
2016-09-16,14401
2016-09-17,14401
2016-09-18,14401
2016-09-19,14401
2016-09-20,14401
2016-09-21,14401
2016-09-22,14401
2016-09-23,14401
2016-09-24,14401
2016-09-25,14401
2016-09-26,14401
2016-09-27,14401
2016-09-28,13692
2016-09-29,13692
2016-09-30,13692
2016-10-01,13692
2016-10-02,13692
2016-10-03,13692
2016-10-04,13692
2016-10-05,13692
2016-10-06,13692
2016-10-07,13692
2016-10-08,13692
2016-10-09,13692
2016-10-10,13692
2016-10-11,13692
2016-10-12,13692
2016-10-13,13692
2016-10-14,13692
2016-10-15,13692
2016-10-16,13692
2016-10-17,13692
2016-10-18,13692
2016-10-19,13692
2016-10-20,13692
2016-10-21,13692
2016-10-22,13692
2016-10-23,13692
2016-10-24,13011
2016-10-25,13011
2016-10-26,13011
2016-10-27,13011
2016-10-28,13011
2016-10-29,13011
2016-10-30,13011
2016-10-31,13011
2016-11-01,13011
2016-11-02,13011
2016-11-03,13011
2016-11-04,13011
2016-11-05,13011
2016-11-06,13011
2016-11-07,13011
2016-11-08,13011
2016-11-09,13011
2016-11-10,13011
2016-11-11,13011
2016-11-12,13011
2016-11-13,13011
2016-11-14,13011
2016-11-15,13011
2016-11-16,13011
2016-11-17,13011
2016-11-18,12370
2016-11-19,12370
2016-11-20,12370
2016-11-21,12370
2016-11-22,12370
2016-11-23,12370
2016-11-24,12370
2016-11-25,12370
2016-11-26,12370
2016-11-27,12370
2016-11-28,12370
2016-11-29,12370
2016-11-30,12370
2016-12-01,12370
2016-12-02,12370
2016-12-03,12370
2016-12-04,12370
2016-12-05,12370
2016-12-06,12370
2016-12-07,11755
2016-12-08,11755
2016-12-09,11755
2016-12-10,11755
2016-12-11,11755
2016-12-12,11755
2016-12-13,11755
2016-12-14,11755
2016-12-15,11755
2016-12-16,11755
2016-12-17,11755
2016-12-18,11755
2016-12-19,11755
2016-12-20,11755
2016-12-21,11755
2016-12-22,11755
2016-12-23,11755
2016-12-24,11755
2016-12-25,11755
2016-12-26,11755
2016-12-27,11755
2016-12-28,11204
2016-12-29,11204
2016-12-30,11204
2016-12-31,11204
2017-01-01,11204
2017-01-02,11204
2017-01-03,11204
2017-01-04,11204
2017-01-05,11204
2017-01-06,11204
2017-01-07,11204
2017-01-08,11204
2017-01-09,11204
2017-01-10,11204
2017-01-11,11204
2017-01-12,11204
2017-01-13,11204
2017-01-14,11204
2017-01-15,11204
2017-01-16,11204
2017-01-17,10654
2017-01-18,10654
2017-01-19,10654
2017-01-20,10654
2017-01-21,10654
2017-01-22,10654
2017-01-23,10654
2017-01-24,10654
2017-01-25,10654
2017-01-26,10654
2017-01-27,10654
2017-01-28,10654
2017-01-29,10654
2017-01-30,10654
2017-01-31,10654
2017-02-01,10654
2017-02-02,10654
2017-02-03,10654
2017-02-04,10654
2017-02-05,10654
2017-02-06,10124
2017-02-07,10124
2017-02-08,10124
2017-02-09,10124
2017-02-10,10124
2017-02-11,10124
2017-02-12,10124
2017-02-13,10124
2017-02-14,10124
2017-02-15,10124
2017-02-16,10124
2017-02-17,10124
2017-02-18,10124
2017-02-19,10124
2017-02-20,10124
2017-02-21,10124
2017-02-22,10124
2017-02-23,10124
2017-02-24,10124
2017-02-25,10124
2017-02-26,10124
2017-02-27,10124
2017-02-28,9637
2017-03-01,9637
2017-03-02,9637
2017-03-03,9637
2017-03-04,9637
2017-03-05,9637
2017-03-06,9637
2017-03-07,9637
2017-03-08,9637
2017-03-09,9637
2017-03-10,9637
2017-03-11,9637
2017-03-12,9637
2017-03-13,9637
2017-03-14,9637
2017-03-15,9637
2017-03-16,9637
2017-03-17,9247
2017-03-18,9247
2017-03-19,9247
2017-03-20,9247
2017-03-21,9247
2017-03-22,9247
2017-03-23,9247
2017-03-24,9247
2017-03-25,9247
2017-03-26,9247
2017-03-27,9247
2017-03-28,9247
2017-03-29,9247
2017-03-30,9247
2017-03-31,9247
2017-04-01,9247
2017-04-02,9247
2017-04-03,8822
2017-04-04,8822
2017-04-05,8822
2017-04-06,8822
2017-04-07,8822
2017-04-08,8822
2017-04-09,8822
2017-04-10,8822
2017-04-11,8822
2017-04-12,8822
2017-04-13,8822
2017-04-14,8822
2017-04-15,8822
2017-04-16,8822
2017-04-17,8822
2017-04-18,8822
2017-04-19,8404
2017-04-20,8404
2017-04-21,8404
2017-04-22,8404
2017-04-23,8404
2017-04-24,8404
2017-04-25,8404
2017-04-26,8404
2017-04-27,8404
2017-04-28,8404
2017-04-29,8404
2017-04-30,8404
2017-05-01,8404
2017-05-02,8404
2017-05-03,8404
2017-05-04,8404
2017-05-05,8404
2017-05-06,8404
2017-05-07,8404
2017-05-08,8404
2017-05-09,7988
2017-05-10,7988
2017-05-11,7988
2017-05-12,7988
2017-05-13,7988
2017-05-14,7988
2017-05-15,7988
2017-05-16,7988
2017-05-17,7988
2017-05-18,7988
2017-05-19,7988
2017-05-20,7988
2017-05-21,7988
2017-05-22,7988
2017-05-23,7988
2017-05-24,7988
2017-05-25,7988
2017-05-26,7988
2017-05-27,7597
2017-05-28,7597
2017-05-29,7597
2017-05-30,7597
2017-05-31,7597
2017-06-01,7597
2017-06-02,7597
2017-06-03,7597
2017-06-04,7597
2017-06-05,7597
2017-06-06,7597
2017-06-07,7597
2017-06-08,7597
2017-06-09,7597
2017-06-10,7291
2017-06-11,7291
2017-06-12,7291
2017-06-13,7291
2017-06-14,7291
2017-06-15,7291
2017-06-16,7291
2017-06-17,7291
2017-06-18,7291
2017-06-19,7291
2017-06-20,7291
2017-06-21,7291
2017-06-22,7291
2017-06-23,7291
2017-06-24,7291
2017-06-25,7291
2017-06-26,7291
2017-06-27,7291
2017-06-28,6971
2017-06-29,6971
2017-06-30,6971
2017-07-01,6971
2017-07-02,6971
2017-07-03,6971
2017-07-04,6971
2017-07-05,6971
2017-07-06,6971
2017-07-07,6971
2017-07-08,6971
2017-07-09,6971
2017-07-10,6971
2017-07-11,6971
2017-07-12,6971
2017-07-13,6971
2017-07-14,6971
2017-07-15,6971
2017-07-16,6971
2017-07-17,6971
2017-07-18,6971
2017-07-19,6633
2017-07-20,6633
2017-07-21,6633
2017-07-22,6633
2017-07-23,6633
2017-07-24,6633
2017-07-25,6633
2017-07-26,6633
2017-07-27,6633
2017-07-28,6633
2017-07-29,6633
2017-07-30,6633
2017-07-31,6633
2017-08-01,6633
2017-08-02,6633
2017-08-03,6633
2017-08-04,6633
2017-08-05,6633
2017-08-06,6633
2017-08-07,6633
2017-08-08,6633
2017-08-09,6307
2017-08-10,6307
2017-08-11,6307
2017-08-12,6307
2017-08-13,6307
2017-08-14,6307
2017-08-15,6307
2017-08-16,6307
2017-08-17,6307
2017-08-18,6307
2017-08-19,6307
2017-08-20,6307
2017-08-21,6307
2017-08-22,6307
2017-08-23,6307
2017-08-24,6307
2017-08-25,6307
2017-08-26,6307
2017-08-27,6307
2017-08-28,6307
2017-08-29,6307
2017-08-30,6307
2017-08-31,6005
2017-09-01,6005
2017-09-02,6005
2017-09-03,6005
2017-09-04,6005
2017-09-05,6005
2017-09-06,6005
2017-09-07,6005
2017-09-08,6005
2017-09-09,6005
2017-09-10,6005
2017-09-11,6005
2017-09-12,6005
2017-09-13,6005
2017-09-14,6005
2017-09-15,6005
2017-09-16,6005
2017-09-17,6005
2017-09-18,6005
2017-09-19,6005
2017-09-20,6005
2017-09-21,6005
2017-09-22,5716
2017-09-23,5716
2017-09-24,5716
2017-09-25,5716
2017-09-26,5716
2017-09-27,5716
2017-09-28,5716
2017-09-29,5716
2017-09-30,5716
2017-10-01,5716
2017-10-02,5716
2017-10-03,5716
2017-10-04,5716
2017-10-05,5716
2017-10-06,5716
2017-10-07,5716
2017-10-08,5716
2017-10-09,5716
2017-10-10,5716
2017-10-11,5716
2017-10-12,5716
2017-10-13,5454
2017-10-14,5454
2017-10-15,5454
2017-10-16,5454
2017-10-17,5454
2017-10-18,5454
2017-10-19,5454
2017-10-20,5454
2017-10-21,5454
2017-10-22,5454
2017-10-23,5454
2017-10-24,5454
2017-10-25,5454
2017-10-26,5454
2017-10-27,5454
2017-10-28,5454
2017-10-29,5454
2017-10-30,5454
2017-10-31,5454
2017-11-01,5454
2017-11-02,5454
2017-11-03,5185
2017-11-04,5185
2017-11-05,5185
2017-11-06,5185
2017-11-07,5185
2017-11-08,5185
2017-11-09,5185
2017-11-10,5185
2017-11-11,5185
2017-11-12,5185
2017-11-13,5185
2017-11-14,5185
2017-11-15,5185
2017-11-16,5185
2017-11-17,5185
2017-11-18,5185
2017-11-19,5185
2017-11-20,5185
2017-11-21,5185
2017-11-22,5185
2017-11-23,5185
2017-11-24,5185
2017-11-25,4927
2017-11-26,4927
2017-11-27,4927
2017-11-28,4927
2017-11-29,4927
2017-11-30,4927
2017-12-01,4927
2017-12-02,4927
2017-12-03,4927
2017-12-04,4927
2017-12-05,4927
2017-12-06,4927
2017-12-07,4927
2017-12-08,4927
2017-12-09,4927
2017-12-10,4927
2017-12-11,4927
2017-12-12,4927
2017-12-13,4927
2017-12-14,4927
2017-12-15,4927
2017-12-16,4927
2017-12-17,4927
2017-12-18,4683
2017-12-19,4683
2017-12-20,4683
2017-12-21,4683
2017-12-22,4683
2017-12-23,4683
2017-12-24,4683
2017-12-25,4683
2017-12-26,4683
2017-12-27,4683
2017-12-28,4683
2017-12-29,4683
2017-12-30,4683
2017-12-31,4683
2018-01-01,4683
2018-01-02,4683
2018-01-03,4683
2018-01-04,4683
2018-01-05,4683
2018-01-06,4683
2018-01-07,4683
2018-01-08,4683
2018-01-09,4461
2018-01-10,4461
2018-01-11,4461
2018-01-12,4461
2018-01-13,4461
2018-01-14,4461
2018-01-15,4461
2018-01-16,4461
2018-01-17,4461
2018-01-18,4461
2018-01-19,4461
2018-01-20,4461
2018-01-21,4461
2018-01-22,4461
2018-01-23,4461
2018-01-24,4242
2018-01-25,4242
2018-01-26,4242
2018-01-27,4242
2018-01-28,4242
2018-01-29,4242
2018-01-31,4242
2018-02-01,4242
2018-02-02,4242
2018-02-03,4033
2018-02-04,4033
2018-02-05,4033
2018-02-06,4033
2018-02-07,4033
2018-02-08,4033
2018-02-09,4033
2018-02-10,4033
2018-02-11,4033
2018-02-12,4033
2018-02-13,4033
2018-02-14,3833
2018-02-15,3833
2018-02-16,3833
2018-02-17,3833
2018-02-18,3833
2018-02-19,3833
2018-02-20,3833
2018-02-21,3833
2018-02-22,3833
2018-02-23,3659
2018-02-24,3659
2018-02-25,3659
2018-02-26,3659
2018-02-27,3659
2018-03-01,3659
2018-03-02,3659
2018-03-03,3659
2018-03-04,3502
2018-03-05,3502
2018-03-06,3502
2018-03-07,3502
2018-03-08,3502
2018-03-09,3502
2018-03-10,3502
2018-03-11,3502
2018-03-12,3502
2018-03-13,3502
2018-03-14,3347
2018-03-15,3347
2018-03-16,3347
2018-03-17,3347
2018-03-18,3347
2018-03-19,3347
2018-03-20,3347
2018-03-21,3347
2018-03-23,3347
2018-03-24,3347
2018-03-26,3182
2018-03-27,3182
2018-03-28,3182
2018-03-29,3182
2018-03-30,3182
2018-03-31,3182
2018-04-01,3182
2018-04-02,3182
2018-04-03,3182
2018-04-04,3182
2018-04-05,3182
2018-04-06,3031
2018-04-08,3031
2018-04-09,3031
2018-04-10,3031
2018-04-11,3031
2018-04-12,3031
2018-04-13,3031
2018-04-14,3031
2018-04-15,3031
2018-04-16,3031
2018-04-17,2881
2018-04-18,2881
2018-04-19,2881
2018-04-20,2881
2018-04-21,2881
2018-04-22,2881
2018-04-23,2881
2018-04-24,2881
2018-04-25,2881
2018-04-26,2881
2018-04-27,2881
2018-04-28,2881
2018-04-29,2754
2018-04-30,2754
2018-05-01,2754
2018-05-02,2754
2018-05-03,2754
2018-05-04,2754
2018-05-05,2754
2018-05-06,2754
2018-05-07,2754
2018-05-08,2754
2018-05-09,2754
2018-05-10,2754
2018-05-11,2754
2018-05-12,2621
2018-05-13,2621
2018-05-14,2621
2018-05-15,2621
2018-05-16,2621
2018-05-17,2621
2018-05-18,2621
2018-05-19,2621
2018-05-20,2621
2018-05-21,2621
2018-05-22,2621
2018-05-23,2490
2018-05-24,2490
2018-05-25,2490
2018-05-26,2490
2018-05-27,2490
2018-05-28,2490
2018-05-29,2490
2018-05-30,2490
2018-05-31,2490
2018-06-01,2367
2018-06-02,2367
2018-06-03,2367
2018-06-04,2367
2018-06-05,2367
2018-06-06,2367
2018-06-07,2367
2018-06-08,2367
2018-06-09,2367
2018-06-10,2367
2018-06-11,2250
2018-06-12,2250
2018-06-13,2250
2018-06-14,2250
2018-06-15,2250
2018-06-16,2250
2018-06-17,2250
2018-06-18,2250
2018-06-19,2250
2018-06-20,2140
2018-06-21,2140
2018-06-22,2140
2018-06-23,2140
2018-06-24,2140
2018-06-25,2140
2018-06-26,2140
2018-06-27,2140
2018-06-28,2078
2018-06-29,2078
2018-06-30,2078
2018-07-01,2078
2018-07-02,2078
2018-07-03,2078
2018-07-04,2078
2018-07-05,2078
2018-07-06,2078
2018-07-07,2078
2018-07-08,2078
2018-07-09,1984
2018-07-10,1984
2018-07-11,1984
2018-07-12,1984
2018-07-13,1984
2018-07-14,1984
2018-07-15,1984
2018-07-16,1984
2018-07-17,1984
2018-07-18,1984
2018-07-19,1984
2018-07-20,1984
2018-07-21,1885
2018-07-22,1885
2018-07-23,1885
2018-07-24,1885
2018-07-25,1885
2018-07-26,1885
2018-07-27,1885
2018-07-28,1885
2018-07-29,1885
2018-07-30,1791
2018-07-31,1791
2018-08-01,1791
2018-08-02,1791
2018-08-03,1791
2018-08-04,1791
2018-08-05,1791
2018-08-06,1791
2018-08-07,1712
2018-08-08,1712
2018-08-09,1712
2018-08-10,1712
2018-08-11,1712
2018-08-12,1712
2018-08-14,1631
2018-08-16,1631
2018-08-17,1631
2018-08-18,1631
2018-08-19,1631
2018-08-20,1631
2018-08-21,1631
2018-08-22,1551
2018-08-23,1551
2018-08-24,1551
2018-08-25,1551
2018-08-26,1551
2018-08-27,1551
2018-08-28,1476
2018-08-29,1476
2018-08-30,1476
2018-08-31,1476
2018-09-01,1476
2018-09-02,1476
2018-09-03,1476
2018-09-04,1476
2018-09-05,1417
2018-09-06,1417
2018-09-07,1417
2018-09-08,1417
2018-09-09,1417
2018-09-10,1417
2018-09-11,1417
2018-09-12,1417
2018-09-13,1357
2018-09-14,1357
2018-09-15,1357
2018-09-16,1357
2018-09-17,1357
2018-09-18,1357
2018-09-19,1357
2018-09-20,1295
2018-09-21,1295
2018-09-22,1295
2018-09-23,1295
2018-09-24,1295
2018-09-25,1295
2018-09-26,1295
2018-09-27,1295
2018-09-28,1243
2018-09-29,1243
2018-09-30,1243
2018-10-02,1243
2018-10-03,1243
2018-10-04,1243
2018-10-05,1243
2018-10-06,1190
2018-10-07,1190
2018-10-08,1190
2018-10-09,1190
2018-10-10,1190
2018-10-11,1190
2018-10-12,1190
2018-10-13,1190
2018-10-14,1134
2018-10-15,1134
2018-10-16,1134
2018-10-17,1134
2018-10-18,1134
2018-10-19,1134
2018-10-20,1134
2018-10-21,1134
2018-10-22,1134
2018-10-23,1134
2018-10-24,1134
2018-10-25,1079
2018-10-26,1079
2018-10-27,1079
2018-10-28,1079
2018-10-29,1079
2018-10-30,1079
2018-10-31,1079
2018-11-01,1079
2018-11-03,1028
2018-11-04,1028
2018-11-05,1028
2018-11-06,1028
2018-11-07,1028
2018-11-08,1028
2018-11-09,1028
2018-11-10,976
2018-11-11,976
2018-11-12,976
2018-11-13,976
2018-11-15,976
2018-11-16,983
2018-11-17,983
2018-11-18,983
2018-11-19,983
2018-11-20,983
2018-11-21,983
2018-11-22,996
2018-11-23,996
2018-11-24,996
2018-11-25,996
2018-11-26,996
2018-11-27,996
2018-11-28,996
2018-11-29,996
2018-12-01,958
2018-12-02,958
2018-12-03,958
2018-12-04,958
2018-12-05,958
2018-12-07,915
2018-12-09,915
2018-12-10,915
2018-12-11,915
2018-12-12,915
2018-12-13,915
2018-12-14,910
2018-12-15,910
2018-12-16,910
2018-12-17,910
2018-12-18,910
2018-12-19,910
2018-12-20,910
2018-12-21,910
2018-12-22,910
2018-12-23,869
2018-12-24,869
2018-12-25,869
2018-12-26,869
2018-12-27,869
2018-12-28,869
2018-12-29,869
2018-12-30,869
2018-12-31,827
2019-01-01,827
2019-01-02,827
2019-01-03,827
2019-01-04,827
2019-01-05,827
2019-01-06,827
2019-01-08,826
2019-01-10,826
