date_obj,Odium%20shard%202 price
2015-10-25,489855
2015-10-26,489855
2015-10-27,489855
2015-10-29,489855
2015-10-30,489855
2015-10-31,489855
2015-11-01,489855
2015-11-02,489855
2015-11-03,489855
2015-11-04,466007
2015-11-05,466007
2015-11-06,466007
2015-11-07,466007
2015-11-08,466007
2015-11-09,466007
2015-11-10,466007
2015-11-11,466007
2015-11-12,466007
2015-11-13,466007
2015-11-14,466007
2015-11-15,466007
2015-11-16,466007
2015-11-17,466007
2015-11-18,466007
2015-11-19,466007
2015-11-20,466007
2015-11-21,466007
2015-11-22,466007
2015-11-23,466007
2015-11-24,466007
2015-11-25,466007
2015-11-26,466007
2015-11-27,466007
2015-11-28,466007
2015-11-29,466007
2015-11-30,466007
2015-12-01,466007
2015-12-02,466007
2015-12-03,466007
2015-12-04,466007
2015-12-05,466007
2015-12-06,466007
2015-12-07,443090
2015-12-08,443090
2015-12-09,443090
2015-12-10,443090
2015-12-11,443090
2015-12-12,443090
2015-12-13,443090
2015-12-14,443090
2015-12-15,443090
2015-12-16,443090
2015-12-17,443090
2015-12-18,443090
2015-12-19,443090
2015-12-20,443090
2015-12-21,443090
2015-12-22,443090
2015-12-23,443090
2015-12-24,443090
2015-12-25,443090
2015-12-26,443090
2015-12-27,443090
2015-12-28,443090
2015-12-29,443090
2015-12-30,443090
2015-12-31,443090
2016-01-01,443090
2016-01-02,443090
2016-01-03,427578
2016-01-04,427578
2016-01-05,427578
2016-01-06,427578
2016-01-07,427578
2016-01-08,427578
2016-01-09,427578
2016-01-10,427578
2016-01-11,427578
2016-01-12,427578
2016-01-13,427578
2016-01-14,427578
2016-01-15,427578
2016-01-16,427578
2016-01-17,427578
2016-01-18,427578
2016-01-19,427578
2016-01-20,427578
2016-01-21,427578
2016-01-22,406899
2016-01-23,406899
2016-01-24,406899
2016-01-25,406899
2016-01-26,406899
2016-01-27,406899
2016-01-28,406899
2016-01-29,406899
2016-01-30,406899
2016-01-31,406899
2016-02-01,406899
2016-02-02,406899
2016-02-03,406899
2016-02-04,406899
2016-02-05,406899
2016-02-06,406899
2016-02-07,406899
2016-02-08,406899
2016-02-09,386892
2016-02-10,386892
2016-02-11,386892
2016-02-12,386892
2016-02-13,386892
2016-02-14,386892
2016-02-15,386892
2016-02-16,386892
2016-02-17,386892
2016-02-18,386892
2016-02-19,386892
2016-02-20,386892
2016-02-21,386892
2016-02-22,386892
2016-02-23,386892
2016-02-24,386892
2016-02-25,386892
2016-02-26,386892
2016-02-27,386892
2016-02-28,386892
2016-02-29,368216
2016-03-01,368216
2016-03-02,368216
2016-03-03,368216
2016-03-04,368216
2016-03-05,368216
2016-03-06,368216
2016-03-07,368216
2016-03-08,368216
2016-03-09,368216
2016-03-10,368216
2016-03-11,368216
2016-03-12,368216
2016-03-13,368216
2016-03-14,368216
2016-03-15,368216
2016-03-16,368216
2016-03-17,368216
2016-03-18,368216
2016-03-19,368216
2016-03-20,368216
2016-03-21,368216
2016-03-22,368216
2016-03-23,368216
2016-03-24,368216
2016-03-25,368216
2016-03-26,350168
2016-03-27,350168
2016-03-28,350168
2016-03-29,350168
2016-03-30,350168
2016-03-31,350168
2016-04-01,350168
2016-04-02,350168
2016-04-03,350168
2016-04-04,350168
2016-04-05,350168
2016-04-06,350168
2016-04-07,350168
2016-04-08,350168
2016-04-09,350168
2016-04-10,350168
2016-04-11,350168
2016-04-12,350168
2016-04-13,350168
2016-04-14,350168
2016-04-15,350168
2016-04-16,350168
2016-04-17,350168
2016-04-18,350168
2016-04-19,350168
2016-04-20,350168
2016-04-21,350168
2016-04-22,350168
2016-04-23,350168
2016-04-24,332974
2016-04-25,332974
2016-04-26,332974
2016-04-27,332974
2016-04-28,332974
2016-04-29,332974
2016-04-30,332974
2016-05-01,332974
2016-05-02,332974
2016-05-03,332974
2016-05-04,332974
2016-05-05,332974
2016-05-06,332974
2016-05-07,332974
2016-05-08,332974
2016-05-09,332974
2016-05-10,332974
2016-05-11,332974
2016-05-12,332974
2016-05-13,332974
2016-05-14,332974
2016-05-15,332974
2016-05-16,332974
2016-05-17,332974
2016-05-18,332974
2016-05-19,316693
2016-05-22,316693
2016-05-23,316693
2016-05-24,316693
2016-05-25,316693
2016-05-26,316693
2016-05-27,316693
2016-05-28,316693
2016-05-29,316693
2016-05-30,316693
2016-05-31,316693
2016-06-01,316693
2016-06-02,316693
2016-06-03,316693
2016-06-04,316693
2016-06-05,316693
2016-06-06,316693
2016-06-07,316693
2016-06-08,316693
2016-06-09,316693
2016-06-10,316693
2016-06-11,316693
2016-06-12,316693
2016-06-13,316693
2016-06-14,301387
2016-06-15,301387
2016-06-16,301387
2016-06-17,301387
2016-06-18,301387
2016-06-19,301387
2016-06-20,301387
2016-06-21,301387
2016-06-22,301387
2016-06-23,301387
2016-06-24,301387
2016-06-25,301387
2016-06-26,301387
2016-06-27,301387
2016-06-28,301387
2016-06-29,301387
2016-06-30,301387
2016-07-01,301387
2016-07-02,301387
2016-07-03,301387
2016-07-04,301387
2016-07-05,301387
2016-07-06,301387
2016-07-07,301387
2016-07-08,301387
2016-07-09,301387
2016-07-10,301387
2016-07-11,301387
2016-07-12,301387
2016-07-13,301387
2016-07-14,301387
2016-07-15,301387
2016-07-16,301387
2016-07-17,301387
2016-07-18,286556
2016-07-23,286556
2016-07-24,286556
2016-07-25,286556
2016-07-26,286556
2016-07-27,286556
2016-07-28,286556
2016-07-29,286556
2016-07-30,286556
2016-07-31,286556
2016-08-01,286556
2016-08-02,286556
2016-08-03,286556
2016-08-04,286556
2016-08-05,286556
2016-08-06,286556
2016-08-07,286556
2016-08-08,286556
2016-08-09,286556
2016-08-10,286556
2016-08-11,286556
2016-08-12,286556
2016-08-13,286556
2016-08-14,286556
2016-08-15,286556
2016-08-16,286556
2016-08-17,286556
2016-08-18,286556
2016-08-19,286556
2016-08-20,286556
2016-08-21,286556
2016-08-22,286556
2016-08-23,286556
2016-08-24,274616
2016-08-25,274616
2016-08-26,274616
2016-08-28,274616
2016-08-31,274616
2016-09-01,274616
2016-09-02,274616
2016-09-03,274616
2016-09-04,274616
2016-09-05,274616
2016-09-06,274616
2016-09-07,274616
2016-09-08,274616
2016-09-09,274616
2016-09-10,274616
2016-09-11,274616
2016-09-12,274616
2016-09-13,274616
2016-09-14,274616
2016-09-15,274616
2016-09-16,274616
2016-09-17,274616
2016-09-18,274616
2016-09-19,274616
2016-09-20,274616
2016-09-21,274616
2016-09-22,274616
2016-09-23,274616
2016-09-24,274616
2016-09-25,274616
2016-09-26,274616
2016-09-27,274616
2016-09-28,274616
2016-09-29,274616
2016-09-30,286756
2016-10-01,286756
2016-10-02,286756
2016-10-03,286756
2016-10-04,286756
2016-10-05,286756
2016-10-06,286756
2016-10-07,286756
2016-10-08,286756
2016-10-09,286756
2016-10-10,286756
2016-10-11,286756
2016-10-12,286756
2016-10-13,286756
2016-10-14,286756
2016-10-15,286756
2016-10-16,286756
2016-10-17,286756
2016-10-18,286756
2016-10-19,286756
2016-10-20,286756
2016-10-21,286756
2016-10-22,286756
2016-10-23,286756
2016-10-24,286756
2016-10-25,286756
2016-10-26,286756
2016-10-27,286756
2016-10-28,286756
2016-10-29,298445
2016-10-30,298445
2016-10-31,298445
2016-11-01,298445
2016-11-02,298445
2016-11-03,298445
2016-11-04,298445
2016-11-05,298445
2016-11-06,298445
2016-11-07,298445
2016-11-08,298445
2016-11-09,298445
2016-11-10,298445
2016-11-11,298445
2016-11-12,298445
2016-11-13,298445
2016-11-14,298445
2016-12-07,325264
2016-12-08,325264
2016-12-09,325264
2016-12-10,325264
2016-12-11,325264
2016-12-12,325264
2016-12-13,325264
2016-12-14,325264
2016-12-15,325264
2016-12-16,325264
2016-12-17,340546
2016-12-18,340546
2016-12-19,340546
2016-12-20,340546
2016-12-21,340546
2016-12-22,340546
2016-12-23,340546
2016-12-24,340546
2016-12-25,340546
2016-12-26,340546
2016-12-27,340546
2016-12-28,340546
2016-12-29,356658
2016-12-30,356658
2016-12-31,356658
2017-01-01,356658
2017-01-03,373791
2017-01-04,373791
2017-01-05,373791
2017-01-06,373791
2017-01-07,373791
2017-01-08,373791
2017-01-09,373630
2017-01-10,373630
2017-01-11,373630
2017-01-12,373630
2017-01-13,373630
2017-01-14,373630
2017-01-15,373630
2017-01-16,373630
2017-01-17,390823
2017-01-18,390823
2017-01-19,390823
2017-01-20,390823
2017-01-21,390823
2017-01-22,390823
2017-01-27,405604
2017-01-28,405604
2017-01-29,405604
2017-01-30,405604
2017-01-31,405604
2017-02-01,405604
2017-02-02,405604
2017-02-03,405604
2017-02-04,405604
2017-02-05,405604
2017-02-06,405604
2017-02-07,405604
2017-02-08,423460
2017-02-09,423460
2017-02-10,423460
2017-02-11,423460
2017-02-12,423460
2017-02-13,423460
2017-02-14,423460
2017-02-15,423460
2017-02-16,423460
2017-02-18,443624
2017-02-19,443624
2017-02-20,443624
2017-02-21,443624
2017-02-22,443624
2017-02-23,443624
2017-02-24,443624
2017-02-25,443624
2017-02-26,464780
2017-02-27,464780
2017-02-28,464780
2017-03-01,464780
2017-03-02,464780
2017-03-03,464780
2017-03-04,464780
2017-03-05,464780
2017-03-06,486473
2017-03-07,486473
2017-03-08,486473
2017-03-09,486473
2017-03-10,486473
2017-03-11,486473
2017-03-12,486473
2017-03-13,486473
2017-03-14,508267
2017-03-15,508267
2017-03-16,508267
2017-03-17,508267
2017-03-18,508267
2017-03-19,508267
2017-03-20,508267
2017-03-21,508267
2017-03-22,508267
2017-03-23,532451
2017-03-24,532451
2017-03-25,532451
2017-03-26,532451
2017-03-27,532451
2017-03-28,532451
2017-03-29,532451
2017-03-30,532451
2017-03-31,532451
2017-04-01,557335
2017-04-02,557335
2017-04-03,557335
2017-04-04,557335
2017-04-12,583533
2017-04-13,583533
2017-04-14,583533
2017-04-15,583533
2017-04-16,583533
2017-04-17,583533
2017-04-18,610606
2017-04-19,610606
2017-04-20,610606
2017-04-21,610606
2017-04-22,610606
2017-04-23,610606
2017-04-24,610606
2017-04-25,610606
2017-04-26,610606
2017-04-27,639471
2017-04-28,639471
2017-04-29,639471
2017-04-30,639471
2017-05-01,639471
2017-05-02,639471
2017-05-03,639471
2017-05-04,639471
2017-05-05,639471
2017-05-06,639471
2017-05-07,669622
2017-05-08,669622
2017-05-09,669622
2017-05-10,669622
2017-05-11,669622
2017-05-12,669622
2017-05-13,669622
2017-05-14,669622
2017-05-15,669622
2017-05-16,669622
2017-05-17,669622
2017-05-18,669622
2017-05-19,700729
2017-05-20,700729
2017-05-21,700729
2017-05-22,700729
2017-05-23,700729
2017-05-24,700729
2017-05-25,700729
2017-05-26,700729
2017-05-27,700729
2017-05-28,700729
2017-05-29,700729
2017-05-30,700729
2017-05-31,732162
2017-06-01,732162
2017-06-02,732162
2017-06-03,732162
2017-06-06,732162
2017-06-07,732162
2017-06-08,732162
2017-06-09,732162
2017-06-10,732162
2017-06-11,745356
2017-06-12,745356
2017-06-13,745356
2017-06-14,745356
2017-06-15,745356
2017-06-16,745356
2017-06-17,745356
2017-06-18,745356
2017-06-19,745356
2017-06-20,745356
2017-06-21,745356
2017-06-22,745356
2017-06-23,745356
2017-06-24,745356
2017-06-25,745356
2017-06-26,745356
2017-06-27,711734
2017-06-28,711734
2017-06-29,711734
2017-06-30,711734
2017-07-01,711734
2017-07-02,711734
2017-07-03,711734
2017-07-04,711734
2017-07-05,711734
2017-07-06,711734
2017-07-07,711734
2017-07-08,711734
2017-07-13,741469
2017-07-14,741469
2017-07-15,741469
2017-07-16,741469
2017-07-17,741469
2017-07-18,741469
2017-07-19,741469
2017-07-20,741469
2017-07-21,741469
2017-07-22,741469
2017-07-23,741469
2017-07-24,741469
2017-07-25,741469
2017-07-26,741469
2017-07-27,741469
2017-07-28,775773
2017-07-29,775773
2017-07-30,775773
2017-07-31,775773
2017-08-01,775773
2017-08-02,775773
2017-08-03,775773
2017-08-04,775773
2017-08-05,775773
2017-08-06,808587
2017-08-09,808587
2017-08-10,808587
2017-08-11,808587
2017-08-12,808587
2017-08-13,808587
2017-08-14,808587
2017-08-15,808587
2017-08-17,808587
2017-08-18,808587
2017-08-19,843241
2017-08-20,843241
2017-08-21,843241
2017-08-22,843241
2017-08-23,843241
2017-08-24,843241
2017-08-25,843241
2017-08-26,843241
2017-08-27,843241
2017-08-28,843241
2017-08-29,843241
2017-08-30,880871
2017-08-31,880871
2017-09-01,880871
2017-09-02,880871
2017-09-03,880871
2017-09-04,880871
2017-09-05,880871
2017-09-06,880871
2017-09-07,880871
2017-09-08,880871
2017-09-09,880871
2017-09-10,880871
2017-09-11,880871
2017-09-12,894970
2017-09-13,894970
2017-09-14,894970
2017-09-15,894970
2017-09-16,894970
2017-09-17,894970
2017-09-19,894970
2017-09-20,894970
2017-09-21,894970
2017-09-22,894970
2017-09-23,894970
2017-09-24,894970
2017-09-25,894970
2017-09-26,910202
2017-09-27,910202
2017-09-28,910202
2017-09-29,910202
2017-09-30,910202
2017-10-01,910202
2017-10-02,910202
2017-10-03,910202
2017-10-04,910202
2017-10-05,910202
2017-10-06,910202
2017-10-07,910202
2017-10-08,910202
2017-10-09,910202
2017-10-10,910202
2017-10-11,910202
2017-10-12,951795
2017-10-13,951795
2017-10-14,951795
2017-10-15,951795
2017-10-16,951795
2017-10-17,951795
2017-10-18,951795
2017-10-19,951795
2017-10-20,951795
2017-10-21,951795
2017-10-22,951795
2017-10-23,936082
2017-10-24,936082
2017-10-25,936082
2017-10-26,936082
2017-10-27,936082
2017-10-28,936082
2017-10-29,936082
2017-10-30,936082
2017-10-31,936082
2017-11-01,936082
2017-11-02,936082
2017-11-03,936082
2017-11-04,889573
2017-11-05,889573
2017-11-06,889573
2017-11-07,889573
2017-11-08,889573
2017-11-09,889573
2017-11-10,889573
2017-11-11,889573
2017-11-12,889573
2017-11-13,889573
2017-11-14,889573
2017-11-15,889573
2017-11-16,889573
2017-11-17,889573
2017-11-18,889573
2017-11-19,845805
2017-11-20,845805
2017-11-21,845805
2017-11-22,845805
2017-11-23,845805
2017-11-24,845805
2017-11-25,845805
2017-11-26,845805
2017-11-27,845805
2017-11-28,845805
2017-11-29,845805
2017-11-30,845805
2017-12-01,845805
2017-12-02,845805
2017-12-03,804241
2017-12-04,804241
2017-12-05,804241
2017-12-06,804241
2017-12-07,804241
2017-12-08,804241
2017-12-09,804241
2017-12-10,804241
2017-12-11,804241
2017-12-12,804241
2017-12-14,804241
2017-12-15,804241
2017-12-16,804241
2017-12-17,804241
2017-12-18,772662
2017-12-19,772662
2017-12-20,772662
2017-12-21,772662
2017-12-22,772662
2017-12-23,772662
2017-12-24,772662
2017-12-25,772662
2017-12-26,772662
2017-12-27,772662
2017-12-28,772662
2017-12-29,772662
2017-12-30,772662
2017-12-31,772662
2018-01-01,777075
2018-01-02,777075
2018-01-03,777075
2018-01-04,777075
2018-01-05,777075
2018-01-06,777075
2018-01-07,777075
2018-01-08,777075
2018-01-09,777075
2018-01-10,777075
2018-01-11,777075
2018-01-12,777075
2018-01-13,777075
2018-01-14,777075
2018-01-15,738626
2018-01-16,738626
2018-01-17,738626
2018-01-18,738626
2018-01-19,738626
2018-01-20,738626
2018-01-21,738626
2018-01-22,738626
2018-01-23,738626
2018-01-24,701993
2018-01-25,701993
2018-01-26,701993
2018-01-27,701993
2018-01-28,701993
2018-01-29,701993
2018-01-31,701993
2018-02-01,701993
2018-02-02,683790
2018-02-03,683790
2018-02-04,683790
2018-02-05,683790
2018-02-06,683790
2018-02-07,683790
2018-02-08,683790
2018-02-09,683790
2018-02-10,683790
2018-02-11,683790
2018-02-12,649600
2018-02-13,649600
2018-02-14,649600
2018-02-15,649600
2018-02-16,649600
2018-02-17,649600
2018-02-18,649600
2018-02-19,649600
2018-02-20,649600
2018-02-21,649600
2018-02-22,649600
2018-02-23,633782
2018-02-24,633782
2018-02-25,633782
2018-02-26,633782
2018-02-27,633782
2018-03-01,633782
2018-03-02,633782
2018-03-03,633782
2018-03-04,633782
2018-03-05,633782
2018-03-06,656337
2018-03-07,656337
2018-03-08,656337
2018-03-09,656337
2018-03-10,656337
2018-03-11,656337
2018-03-12,656337
2018-03-13,656337
2018-03-14,656337
2018-03-15,686883
2018-03-16,686883
2018-03-17,686883
2018-03-18,686883
2018-03-19,686883
2018-03-20,686883
2018-03-21,686883
2018-03-23,686883
2018-03-24,686883
2018-03-26,686883
2018-03-27,686883
2018-03-28,717377
2018-03-29,717377
2018-03-30,717377
2018-03-31,717377
2018-04-01,717377
2018-04-02,717377
2018-04-03,717377
2018-04-04,717377
2018-04-05,717377
2018-04-06,717377
2018-04-08,748687
2018-04-09,748687
2018-04-10,748687
2018-04-11,748687
2018-04-12,748687
2018-04-13,748687
2018-04-14,748687
2018-04-15,748687
2018-04-16,748687
2018-04-17,748687
2018-04-18,783199
2018-04-19,783199
2018-04-20,783199
2018-04-21,783199
2018-04-22,783199
2018-04-23,783199
2018-04-24,783199
2018-04-25,783199
2018-04-26,783199
2018-04-27,783199
2018-04-28,819748
2018-04-29,819748
2018-04-30,819748
2018-05-01,819748
2018-05-02,819748
2018-05-04,819748
2018-05-05,819748
2018-05-06,819748
2018-05-07,856459
2018-05-08,856459
2018-05-09,856459
2018-05-10,856459
2018-05-11,856459
2018-05-12,856459
2018-05-13,856459
2018-05-14,856459
2018-05-15,856459
2018-05-16,856459
2018-05-17,896739
2018-05-18,896739
2018-05-19,896739
2018-05-20,896739
2018-05-21,896739
2018-05-22,896739
2018-05-23,896739
2018-05-24,896739
2018-05-25,896739
2018-05-26,896739
2018-05-27,896739
2018-05-28,933661
2018-05-29,933661
2018-05-30,933661
2018-05-31,933661
2018-06-01,933661
2018-06-02,933661
2018-06-03,933661
2018-06-04,933661
2018-06-05,933661
2018-06-06,933661
2018-06-07,933661
2018-06-08,920888
2018-06-09,920888
2018-06-10,920888
2018-06-11,920888
2018-06-12,920888
2018-06-13,920888
2018-06-14,920888
2018-06-15,920888
2018-06-16,920888
2018-06-17,920888
2018-06-18,920888
2018-06-19,877428
2018-06-20,877428
2018-06-21,877428
2018-06-22,877428
2018-06-23,877428
2018-06-24,877428
2018-06-25,877428
2018-06-26,877428
2018-06-27,877428
2018-06-28,877428
2018-06-29,877428
2018-06-30,877428
2018-07-01,877428
2018-07-02,835435
2018-07-03,835435
2018-07-04,835435
2018-07-05,835435
2018-07-06,835435
2018-07-07,835435
2018-07-08,835435
2018-07-09,835435
2018-07-10,835435
2018-07-11,835435
2018-07-12,835435
2018-07-13,835435
2018-07-14,835435
2018-07-15,835435
2018-07-16,835435
2018-07-17,835435
2018-07-18,835435
2018-07-19,835435
2018-07-20,835435
2018-07-21,835435
2018-07-22,804297
2018-07-23,804297
2018-07-24,804297
2018-07-25,804297
2018-07-26,804297
2018-07-27,804297
2018-07-28,804297
2018-07-29,804297
2018-07-30,804297
2018-07-31,804297
2018-08-01,804297
2018-08-02,794899
2018-08-03,794899
2018-08-04,794899
2018-08-05,794899
2018-08-06,794899
2018-08-07,794899
2018-08-08,794899
2018-08-09,794899
2018-08-10,794899
2018-08-11,794899
2018-08-12,794899
2018-08-14,787398
2018-08-16,787398
2018-08-17,787398
2018-08-18,787398
2018-08-19,787398
2018-08-20,787398
2018-08-21,787398
2018-08-22,787398
2018-08-23,787398
2018-08-24,787398
2018-08-25,787398
2018-08-26,787398
2018-08-27,821864
2018-08-28,821864
2018-08-29,821864
2018-08-30,821864
2018-08-31,821864
2018-09-01,821864
2018-09-02,821864
2018-09-03,821864
2018-09-04,821864
2018-09-05,859787
2018-09-06,859787
2018-09-07,859787
2018-09-08,859787
2018-09-09,859787
2018-09-10,859787
2018-09-11,859787
2018-09-12,859787
2018-09-13,859787
2018-09-14,859787
2018-09-15,859787
2018-09-16,859787
2018-09-17,892567
2018-09-18,892567
2018-09-19,892567
2018-09-20,892567
2018-09-21,892567
2018-09-22,892567
2018-09-23,892567
2018-09-24,892567
2018-09-25,892567
2018-09-26,892567
2018-09-27,892567
2018-09-28,892567
2018-09-29,934202
2018-09-30,934202
2018-10-02,934202
2018-10-03,934202
2018-10-04,934202
2018-10-05,934202
2018-10-06,934202
2018-10-07,934202
2018-10-08,934202
2018-10-09,978678
2018-10-10,978678
2018-10-11,978678
2018-10-12,978678
2018-10-13,978678
2018-10-14,978678
2018-10-15,978678
2018-10-16,978678
2018-10-17,978678
2018-10-18,978678
2018-10-19,1025052
2018-10-20,1025052
2018-10-21,1025052
2018-10-22,1025052
2018-10-23,1025052
2018-10-24,1025052
2018-10-25,1025052
2018-10-26,1025052
2018-10-27,1025052
2018-10-28,1025052
2018-10-29,1074096
2018-10-30,1074096
2018-10-31,1074096
2018-11-01,1074096
2018-11-03,1074096
2018-11-04,1074096
2018-11-05,1074096
2018-11-06,1119346
2018-11-07,1119346
2018-11-08,1119346
2018-11-09,1119346
2018-11-10,1119346
2018-11-11,1119346
2018-11-12,1119346
2018-11-13,1119346
2018-11-15,1172700
2018-11-16,1172700
2018-11-17,1172700
2018-11-18,1172700
2018-11-19,1172700
2018-11-20,1172700
2018-11-21,1172700
2018-11-22,1227069
2018-11-23,1227069
2018-11-24,1227069
2018-11-25,1227069
2018-11-26,1227069
2018-11-27,1227069
2018-11-28,1227069
2018-11-29,1283092
2018-12-01,1283092
2018-12-02,1283092
2018-12-03,1283092
2018-12-04,1283092
2018-12-05,1283092
2018-12-07,1339296
2018-12-09,1339296
2018-12-10,1339296
2018-12-11,1339296
2018-12-12,1339296
2018-12-13,1401821
2018-12-14,1401821
2018-12-15,1401821
2018-12-16,1401821
2018-12-17,1401821
2018-12-18,1401821
2018-12-19,1465443
2018-12-20,1465443
2018-12-21,1465443
2018-12-22,1465443
2018-12-23,1465443
2018-12-24,1465443
2018-12-25,1465443
2018-12-26,1465443
2018-12-27,1532399
2018-12-28,1532399
2018-12-29,1532399
2018-12-30,1532399
2018-12-31,1532399
2019-01-01,1532399
2019-01-02,1532399
2019-01-03,1598682
2019-01-04,1598682
2019-01-05,1598682
2019-01-06,1598682
2019-01-08,1598682
2019-01-10,1645593
2019-01-11,1645593
2019-01-12,1645593
2019-01-13,1645593
2019-01-14,1645593
2019-01-15,1565656
2019-01-16,1565656
2019-01-17,1565656
2019-01-18,1565656
2019-01-19,1565656
2019-01-20,1565656
2019-01-21,1565656
2019-01-22,1487373
2019-01-23,1487373
2019-01-24,1487373
2019-01-25,1487373
2019-01-26,1487373
2019-01-27,1487373
2019-01-28,1487373
2019-01-29,1414557
2019-01-30,1414557
2019-01-31,1414557
2019-02-01,1414557
2019-02-02,1414557
2019-02-03,1414557
2019-02-04,1346856
2019-02-05,1346856
2019-02-06,1346856
2019-02-07,1346856
2019-02-08,1346856
2019-02-09,1346856
2019-02-10,1346856
2019-02-11,1283015
2019-02-12,1283015
2019-02-13,1283015
2019-02-14,1283015
2019-02-15,1283015
2019-02-16,1222898
2019-02-17,1222898
2019-02-18,1222898
2019-02-19,1222898
2019-02-20,1222898
2019-02-21,1164142
2019-02-22,1164142
2019-02-23,1164142
2019-02-24,1164142
2019-02-25,1164142
2019-02-26,1164142
2019-02-27,1107114
2019-02-28,1107114
2019-03-01,1107114
2019-03-02,1107114
2019-03-03,1107114
2019-03-04,1107114
2019-03-05,1054195
2019-03-06,1054195
2019-03-07,1054195
2019-03-08,1054195
2019-03-09,1054195
2019-03-10,1054195
2019-03-11,1054195
2019-03-12,1054195
2019-03-13,1054195
2019-03-14,1003649
2019-03-15,1003649
2019-03-16,1003649
2019-03-17,1003649
2019-03-18,1003649
2019-03-19,1003649
2019-03-20,1003649
2019-03-21,1003649
2019-03-22,1003649
2019-03-23,954066
