date_obj,Adamant%20shield%20(h5) price
2015-08-19,2901
2015-08-20,2901
2015-08-21,2768
2015-08-22,2768
2015-08-23,2768
2015-08-24,2768
2015-08-25,2768
2015-08-26,2798
2015-08-27,2798
2015-08-28,2798
2015-08-29,2798
2015-08-30,2904
2015-08-31,2904
2015-09-01,2904
2015-09-02,2904
2015-09-03,2978
2015-09-04,2978
2015-09-05,2978
2015-09-06,2978
2015-09-07,3025
2015-09-08,3025
2015-09-09,3025
2015-09-10,3025
2015-09-11,3025
2015-09-12,3022
2015-09-13,3022
2015-09-14,3022
2015-09-15,3022
2015-09-16,3100
2015-09-17,3100
2015-09-18,3100
2015-09-19,3100
2015-09-20,2994
2015-09-21,2994
2015-09-22,2994
2015-09-23,2994
2015-09-24,2994
2015-09-25,3012
2015-09-27,3012
2015-09-28,3012
2015-09-29,3012
2015-09-30,2952
2015-10-05,2939
2015-10-06,2939
2015-10-07,2939
2015-10-08,2939
2015-10-09,2933
2015-10-10,2933
2015-10-11,2933
2015-10-12,2933
2015-10-13,2933
2015-10-14,2963
2015-10-15,2963
2015-10-16,2963
2015-10-17,2963
2015-10-18,2963
2015-10-19,2988
2015-10-20,2988
2015-10-22,2988
2015-10-23,2988
2015-10-24,3038
2015-10-25,3038
2015-10-26,3038
2015-10-27,3038
2015-10-28,3038
2015-10-29,3035
2015-10-30,3035
2015-10-31,3035
2015-11-01,3035
2015-11-02,3035
2015-11-03,3089
2015-11-04,3089
2015-11-05,3089
2015-11-06,3089
2015-11-07,3006
2015-11-08,3006
2015-11-09,3006
2015-11-10,3006
2015-11-11,3006
2015-11-12,3006
2015-11-13,2970
2015-11-14,2970
2015-11-15,2970
2015-11-16,2970
2015-11-17,2970
2015-11-18,2981
2015-11-19,2981
2015-11-20,2981
2015-11-21,2981
2015-11-22,2882
2015-11-23,2882
2015-11-24,2882
2015-11-25,2882
2015-11-26,2882
2015-11-27,2907
2015-11-28,2907
2015-11-29,2907
2015-11-30,2966
2015-12-01,2966
2015-12-02,2966
2015-12-03,2966
2015-12-04,2966
2015-12-05,2988
2015-12-06,2988
2015-12-07,2988
2015-12-08,2988
2015-12-09,3051
2015-12-10,3051
2015-12-11,3051
2015-12-12,3051
2015-12-13,3051
2015-12-14,3117
2015-12-15,3117
2015-12-16,3117
2015-12-17,2975
2015-12-18,2975
2015-12-19,2975
2015-12-20,2999
2015-12-21,2999
2015-12-22,2999
2015-12-23,2999
2015-12-24,3004
2015-12-25,3004
2015-12-26,3004
2015-12-27,3004
2015-12-28,3004
2015-12-29,3046
2015-12-30,3046
2015-12-31,3046
2016-01-01,3046
2016-01-02,3072
2016-01-03,3072
2016-01-04,3072
2016-01-05,2965
2016-01-06,2965
2016-01-07,2965
2016-01-08,2965
2016-01-09,3006
2016-01-10,3006
2016-01-11,3006
2016-01-12,3006
2016-01-13,3065
2016-01-14,3065
2016-01-15,3065
2016-01-16,3065
2016-01-17,3115
2016-01-18,3115
2016-01-19,3115
2016-01-20,3115
2016-01-21,3024
2016-01-22,3024
2016-01-23,3024
2016-01-24,3024
2016-01-25,2929
2016-01-26,2929
2016-01-27,2929
2016-01-28,2929
2016-01-29,2849
2016-01-30,2849
2016-01-31,2849
2016-02-01,2927
2016-02-02,2927
2016-02-03,2927
2016-02-04,2927
2016-02-05,2927
2016-02-06,2887
2016-02-07,2887
2016-02-08,2887
2016-02-09,2887
2016-02-10,2960
2016-02-11,2960
2016-02-12,2960
2016-02-13,2967
2016-02-14,2967
2016-02-15,2967
2016-02-16,2967
2016-02-17,2980
2016-02-18,2980
2016-02-19,2980
2016-02-20,2980
2016-02-21,3123
2016-02-22,3123
2016-02-23,3123
2016-02-24,3123
2016-02-25,2990
2016-02-26,2990
2016-02-27,2990
2016-02-28,2871
2016-02-29,2871
2016-03-01,2871
2016-03-02,2834
2016-03-03,2834
2016-03-04,2834
2016-03-05,2894
2016-03-06,2894
2016-03-07,2894
2016-03-08,2914
2016-03-09,2914
2016-03-10,2914
2016-03-11,2916
2016-03-12,2916
2016-03-13,2916
2016-03-14,2922
2016-03-15,2922
2016-03-16,2922
2016-03-17,2936
2016-03-18,2936
2016-03-19,2936
2016-03-20,2925
2016-03-21,2925
2016-03-22,2925
2016-03-23,2925
2016-03-24,2937
2016-03-25,2937
2016-03-26,2937
2016-03-27,2937
2016-03-28,2937
2016-03-29,2937
2016-03-30,2937
2016-03-31,2971
2016-04-01,2971
2016-04-02,2971
2016-04-03,2971
2016-04-04,3052
2016-04-05,3052
2016-04-06,3052
2016-04-07,3052
2016-04-08,2974
2016-04-09,2974
2016-04-10,2974
2016-04-11,2974
2016-04-12,2906
2016-04-13,2906
2016-04-14,2906
2016-04-15,2906
2016-04-16,2953
2016-04-17,2953
2016-04-18,2953
2016-04-19,2957
2016-04-20,2957
2016-04-21,2957
2016-04-22,2957
2016-04-23,2923
2016-04-24,2923
2016-04-25,2923
2016-04-26,2973
2016-04-27,2973
2016-04-28,2973
2016-04-29,2993
2016-04-30,2993
2016-05-01,2993
2016-05-02,2935
2016-05-03,2935
2016-05-04,2935
2016-05-05,3008
2016-05-06,3008
2016-05-07,3008
2016-05-08,3008
2016-05-09,2962
2016-05-10,2962
2016-05-11,2962
2016-05-12,2962
2016-05-13,2883
2016-05-14,2883
2016-05-15,2883
2016-05-16,2947
2016-05-17,2947
2016-05-18,2947
2016-05-19,2947
2016-05-21,2960
2016-05-22,2960
2016-05-23,2960
2016-05-24,2957
2016-05-25,2957
2016-05-26,2957
2016-05-27,2957
2016-05-28,3000
2016-05-29,3000
2016-05-30,3000
2016-05-31,2972
2016-06-01,2972
2016-06-02,2972
2016-06-03,2972
2016-06-04,2947
2016-06-05,2947
2016-06-06,2947
2016-06-07,2947
2016-06-08,2955
2016-06-09,2955
2016-06-10,2955
2016-06-11,2975
2016-06-12,2975
2016-06-13,2975
2016-06-14,2962
2016-06-15,2962
2016-06-16,2962
2016-06-17,2976
2016-06-18,2976
2016-06-19,2976
2016-06-20,2976
2016-06-21,2968
2016-06-22,2968
2016-06-23,2968
2016-06-24,3051
2016-06-25,3051
2016-06-26,3051
2016-06-27,3051
2016-06-28,3018
2016-06-29,3018
2016-06-30,3018
2016-07-01,3112
2016-07-02,3112
2016-07-03,3112
2016-07-04,3159
2016-07-05,3159
2016-07-06,3159
2016-07-07,3290
2016-07-08,3290
2016-07-09,3174
2016-07-10,3174
2016-07-11,3118
2016-07-12,3118
2016-07-13,3010
2016-07-14,3010
2016-07-15,2990
2016-07-16,2990
2016-07-17,2990
2016-07-18,3014
2016-07-23,2976
2016-07-24,2982
2016-07-25,2982
2016-07-26,2982
2016-07-27,2897
2016-07-28,2897
2016-07-29,2897
2016-07-30,2876
2016-07-31,2876
2016-08-01,2876
2016-08-02,2876
2016-08-03,2970
2016-08-04,2970
2016-08-05,2970
2016-08-06,2970
2016-08-07,2952
2016-08-08,2952
2016-08-09,2952
2016-08-10,2984
2016-08-11,2984
2016-08-12,2984
2016-08-13,2984
2016-08-14,2984
2016-08-15,2887
2016-08-16,2887
2016-08-17,2887
2016-08-18,2887
2016-08-19,2922
2016-08-20,2922
2016-08-21,2922
2016-08-22,2922
2016-08-23,2814
2016-08-24,2814
2016-08-25,2814
2016-08-26,2814
2016-08-28,2902
2016-08-31,2902
2016-09-01,2802
2016-09-02,2802
2016-09-03,2802
2016-09-04,2802
2016-09-05,2880
2016-09-06,2880
2016-09-07,2880
2016-09-08,2880
2016-09-09,2880
2016-09-10,2909
2016-09-11,2909
2016-09-12,2909
2016-09-13,2909
2016-09-14,2909
2016-09-15,2927
2016-09-16,2927
2016-09-17,2927
2016-09-18,2927
2016-09-19,2927
2016-09-20,2922
2016-09-21,2922
2016-09-22,2922
2016-09-23,2922
2016-09-24,2904
2016-09-25,2904
2016-09-26,2904
2016-09-27,2904
2016-09-28,2937
2016-09-29,2937
2016-09-30,2937
2016-10-01,2937
2016-10-02,2937
2016-10-03,2937
2016-10-04,2908
2016-10-05,2908
2016-10-06,2908
2016-10-07,2908
2016-10-08,2908
2016-10-09,2943
2016-10-10,2943
2016-10-11,2943
2016-10-12,2943
2016-10-13,2936
2016-10-14,2936
2016-10-15,2936
2016-10-16,2936
2016-10-17,2961
2016-10-18,2961
2016-10-19,2961
2016-10-20,2961
2016-10-21,2994
2016-10-22,2994
2016-10-23,2994
2016-10-24,2994
2016-10-25,3130
2016-10-26,3130
2016-10-27,3130
2016-10-28,3130
2016-10-29,3130
2016-10-30,3283
2016-10-31,3283
2016-11-01,3283
2016-11-02,3283
2016-11-03,3283
2016-11-04,3213
2016-11-05,3213
2016-11-06,3213
2016-11-07,3213
2016-11-08,3213
2016-11-09,3226
2016-11-10,3226
2016-11-11,3226
2016-11-12,3212
2016-11-13,3212
2016-11-14,3212
2016-11-15,3310
2016-12-07,3382
2016-12-08,3346
2016-12-09,3346
2016-12-10,3346
2016-12-11,3372
2016-12-12,3372
2016-12-13,3372
2016-12-14,3388
2016-12-15,3388
2016-12-16,3388
2016-12-17,3277
2016-12-18,3277
2016-12-19,3277
2016-12-20,3277
2016-12-21,3221
2016-12-22,3221
2016-12-23,3221
2016-12-24,3141
2016-12-25,3141
2016-12-26,3141
2016-12-27,3141
2016-12-28,3000
2016-12-29,3000
2016-12-30,3000
2016-12-31,2984
2017-01-01,2984
2017-01-02,2984
2017-01-03,3010
2017-01-04,3010
2017-01-05,3010
2017-01-06,2988
2017-01-07,2988
2017-01-08,2988
2017-01-09,3095
2017-01-10,3095
2017-01-11,3095
2017-01-12,3250
2017-01-13,3250
2017-01-14,3250
2017-01-15,3359
2017-01-16,3359
2017-01-17,3359
2017-01-18,3216
2017-01-19,3216
2017-01-20,3216
2017-01-21,3219
2017-01-22,3219
2017-01-23,3219
2017-01-27,3037
2017-01-28,3037
2017-01-29,3037
2017-01-30,3030
2017-01-31,3030
2017-02-01,3030
2017-02-02,2928
2017-02-03,2928
2017-02-04,2928
2017-02-05,3008
2017-02-06,3008
2017-02-07,3008
2017-02-08,3046
2017-02-09,3046
2017-02-10,3046
2017-02-11,2940
2017-02-12,2940
2017-02-13,2940
2017-02-14,2988
2017-02-15,2988
2017-02-16,2988
2017-02-17,2992
2017-02-18,2992
2017-02-19,2991
2017-02-20,2991
2017-02-21,2980
2017-02-22,2980
2017-02-23,2980
2017-02-24,2992
2017-02-25,2992
2017-02-26,2999
2017-02-27,2999
2017-02-28,3010
2017-03-01,3010
2017-03-02,3010
2017-03-03,3024
2017-03-04,3024
2017-03-05,3024
2017-03-06,3021
2017-03-07,3021
2017-03-08,3021
2017-03-09,3017
2017-03-10,3017
2017-03-11,3017
2017-03-12,3106
2017-03-13,3106
2017-03-14,3106
2017-03-15,3262
2017-03-16,3262
2017-03-17,3262
2017-03-18,3425
2017-03-19,3425
2017-03-20,3597
2017-03-21,3597
2017-03-22,3597
2017-03-23,3777
2017-03-24,3777
2017-03-25,3777
2017-03-26,3705
2017-03-27,3705
2017-03-28,3826
2017-03-29,3826
2017-03-30,3826
2017-03-31,3985
2017-04-01,3985
2017-04-02,3985
2017-04-03,4147
2017-04-04,4147
2017-04-05,4147
2017-04-12,3599
2017-04-13,3599
2017-04-14,3599
2017-04-15,3448
2017-04-16,3448
2017-04-17,3336
2017-04-18,3336
2017-04-19,3391
2017-04-20,3391
2017-04-21,3391
2017-04-22,3560
2017-04-23,3560
2017-04-24,3560
2017-04-25,3485
2017-04-26,3485
2017-04-27,3485
2017-04-28,3576
2017-04-29,3576
2017-04-30,3420
2017-05-01,3420
2017-05-02,3420
2017-05-03,3269
2017-05-04,3269
2017-05-05,3176
2017-05-06,3176
2017-05-07,3176
2017-05-08,3030
2017-05-09,3030
2017-05-10,3015
2017-05-11,3015
2017-05-12,3023
2017-05-13,3023
2017-05-14,3023
2017-05-15,3016
2017-05-16,3016
2017-05-17,3019
2017-05-18,3019
2017-05-19,3019
2017-05-20,3017
2017-05-21,3017
2017-05-22,3017
2017-05-23,3031
2017-05-24,3031
2017-05-25,3031
2017-05-26,2995
2017-05-27,2995
2017-05-28,2995
2017-05-29,3145
2017-05-30,3145
2017-05-31,3145
2017-06-01,3093
2017-06-02,3093
2017-06-03,3093
2017-06-04,2976
2017-06-05,2976
2017-06-06,2865
2017-06-07,2865
2017-06-08,2865
2017-06-09,2906
2017-06-10,2906
2017-06-11,2789
2017-06-12,2789
2017-06-13,2836
2017-06-14,2836
2017-06-15,2885
2017-06-16,2885
2017-06-17,2885
2017-06-18,2927
2017-06-19,2927
2017-06-20,2927
2017-06-21,2957
2017-06-22,2957
2017-06-23,2957
2017-06-24,2957
2017-06-25,2860
2017-06-26,2860
2017-06-27,2893
2017-06-28,2893
2017-06-29,2893
2017-06-30,2915
2017-07-01,2915
2017-07-02,2915
2017-07-03,2915
2017-07-04,2812
2017-07-05,2812
2017-07-06,2812
2017-07-07,2890
2017-07-08,2890
2017-07-09,2890
2017-07-13,2868
2017-07-14,2868
2017-07-15,2946
2017-07-16,2946
2017-07-17,2934
2017-07-18,2934
2017-07-19,2934
2017-07-20,2813
2017-07-21,2813
2017-07-22,2857
2017-07-23,2857
2017-07-24,2890
2017-07-25,2890
2017-07-26,2890
2017-07-27,2790
2017-07-28,2790
2017-07-29,2790
2017-07-30,2721
2017-07-31,2721
2017-08-01,2721
2017-08-02,2819
2017-08-03,2819
2017-08-04,2819
2017-08-05,2891
2017-08-06,2891
2017-08-07,2891
2017-08-08,2930
2017-08-09,2930
2017-08-10,2983
2017-08-11,2983
2017-08-12,2983
2017-08-13,2983
2017-08-14,2993
2017-08-15,2993
2017-08-16,2993
2017-08-17,2868
2017-08-18,2868
2017-08-19,2868
2017-08-20,2887
2017-08-21,2887
2017-08-22,2887
2017-08-23,2889
2017-08-24,2889
2017-08-25,2889
2017-08-26,2897
2017-08-27,2897
2017-08-28,2897
2017-08-29,2935
2017-08-30,2935
2017-08-31,2935
2017-09-01,2986
2017-09-02,2986
2017-09-03,2986
2017-09-04,2861
2017-09-05,2861
2017-09-06,2864
2017-09-07,2864
2017-09-08,2864
2017-09-09,2965
2017-09-10,2965
2017-09-11,2988
2017-09-12,2988
2017-09-13,3001
2017-09-14,3001
2017-09-15,3001
2017-09-16,2863
2017-09-17,2863
2017-09-18,2923
2017-09-19,2923
2017-09-20,2898
2017-09-21,2898
2017-09-22,2898
2017-09-23,2909
2017-09-24,2909
2017-09-25,2909
2017-09-26,2913
2017-09-27,2913
2017-09-28,2913
2017-09-29,3037
2017-09-30,3037
2017-10-01,3037
2017-10-02,3189
2017-10-03,3189
2017-10-04,3189
2017-10-05,3189
2017-10-06,3324
2017-10-07,3324
2017-10-08,3324
2017-10-09,3370
2017-10-10,3370
2017-10-11,3370
2017-10-12,3359
2017-10-13,3359
2017-10-14,3359
2017-10-15,3527
2017-10-16,3527
2017-10-17,3527
2017-10-18,3547
2017-10-19,3547
2017-10-20,3547
2017-10-21,3560
2017-10-22,3560
2017-10-23,3523
2017-10-24,3523
2017-10-25,3436
2017-10-26,3436
2017-10-27,3436
2017-10-28,3300
2017-10-29,3300
2017-10-30,3274
2017-10-31,3274
2017-11-01,3274
2017-11-02,3154
2017-11-03,3154
2017-11-04,3042
2017-11-05,3042
2017-11-06,3042
2017-11-07,3096
2017-11-08,3096
2017-11-09,3032
2017-11-10,3032
2017-11-11,3032
2017-11-12,2924
2017-11-13,2924
2017-11-14,2924
2017-11-15,2827
2017-11-16,2827
2017-11-17,2875
2017-11-18,2875
2017-11-19,2875
2017-11-20,2884
2017-11-21,2884
2017-11-22,2884
2017-11-23,2908
2017-11-24,2908
2017-11-25,2908
2017-11-26,2948
2017-11-27,2948
2017-11-28,2948
2017-11-29,2878
2017-11-30,2878
2017-12-01,2878
2017-12-02,2832
2017-12-03,2832
2017-12-04,2832
2017-12-05,2726
2017-12-06,2726
2017-12-07,2783
2017-12-08,2783
2017-12-09,2825
2017-12-10,2825
2017-12-11,2875
2017-12-12,2875
2017-12-13,2890
2017-12-14,2890
2017-12-15,2938
2017-12-16,2938
2017-12-17,2938
2017-12-18,2872
2017-12-19,2872
2017-12-20,2933
2017-12-21,2933
2017-12-22,2933
2017-12-23,2828
2017-12-24,2828
2017-12-25,2828
2017-12-26,2767
2017-12-27,2767
2017-12-28,2767
2017-12-29,2906
2017-12-30,2906
2017-12-31,2925
2018-01-01,2925
2018-01-02,2925
2018-01-03,2884
2018-01-04,2884
2018-01-05,2938
2018-01-06,2938
2018-01-07,2988
2018-01-08,2988
2018-01-09,2987
2018-01-10,2987
2018-01-11,3004
2018-01-12,3004
2018-01-13,3004
2018-01-14,2987
2018-01-15,2987
2018-01-16,3014
2018-01-17,3014
2018-01-18,3009
2018-01-19,3009
2018-01-20,3009
2018-01-21,3007
2018-01-22,3007
2018-01-23,2872
2018-01-24,2872
2018-01-25,2877
2018-01-26,2877
2018-01-27,2913
2018-01-28,2931
2018-01-29,2931
2018-01-30,2869
2018-01-31,2869
2018-02-01,2906
2018-02-02,2906
2018-02-03,2893
2018-02-04,2894
2018-02-05,2894
2018-02-06,2903
2018-02-07,2967
2018-02-08,2967
2018-02-09,2914
2018-02-10,2914
2018-02-11,2964
2018-02-12,2964
2018-02-13,2975
2018-02-14,2975
2018-02-15,2988
2018-02-16,2988
2018-02-17,2911
2018-02-18,2911
2018-02-19,2871
2018-02-20,2871
2018-02-21,2871
2018-02-22,2925
2018-02-23,2925
2018-02-24,2896
2018-02-25,2896
2018-02-26,2838
2018-02-27,2838
2018-02-28,2901
2018-03-01,2901
2018-03-02,2820
2018-03-03,2820
2018-03-04,2820
2018-03-05,2912
2018-03-06,2912
2018-03-07,2965
2018-03-08,2965
2018-03-09,2965
2018-03-10,2929
2018-03-11,2929
2018-03-12,2969
2018-03-13,2969
2018-03-14,2969
2018-03-15,2972
2018-03-16,2972
2018-03-17,2927
2018-03-18,2927
2018-03-19,2927
2018-03-20,2910
2018-03-21,2910
2018-03-22,2910
2018-03-23,2917
2018-03-24,2917
2018-03-25,2973
2018-03-26,2973
2018-03-27,2941
2018-03-28,2941
2018-03-29,2960
2018-03-30,2960
2018-03-31,2960
2018-04-01,2937
2018-04-02,2937
2018-04-03,2962
2018-04-04,2962
2018-04-05,2962
2018-04-06,2963
2018-04-07,2963
2018-04-08,2963
2018-04-09,2950
2018-04-10,2950
2018-04-11,2950
2018-04-12,2952
2018-04-13,2952
2018-04-14,2952
2018-04-15,2964
2018-04-16,2964
2018-04-17,3038
2018-04-18,3038
2018-04-19,3038
2018-04-20,2986
2018-04-21,2986
2018-04-22,2986
2018-04-23,2970
2018-04-24,2970
2018-04-25,2970
2018-04-26,2996
2018-04-27,2996
2018-04-28,2965
2018-04-29,2965
2018-04-30,2955
2018-05-01,2955
2018-05-02,2955
2018-05-03,2965
2018-05-04,2965
2018-05-05,2959
2018-05-06,2959
2018-05-07,2959
2018-05-08,2973
2018-05-09,2973
2018-05-10,2962
2018-05-11,2962
2018-05-12,2962
2018-05-13,2962
2018-05-14,2962
2018-05-15,2969
2018-05-16,2969
2018-05-17,2969
2018-05-18,2966
2018-05-19,2966
2018-05-20,2970
2018-05-21,2970
2018-05-22,2970
2018-05-23,3090
2018-05-24,3090
2018-05-25,3090
2018-05-26,3055
2018-05-27,3055
2018-05-28,3055
2018-05-29,3182
2018-05-30,3182
2018-05-31,3182
2018-06-01,3309
2018-06-02,3309
2018-06-03,3302
2018-06-04,3302
2018-06-05,3177
2018-06-06,3177
2018-06-07,3177
2018-06-08,3116
2018-06-09,3116
2018-06-10,2978
2018-06-11,2978
2018-06-12,2986
2018-06-13,2986
2018-06-14,2941
2018-06-15,2941
2018-06-16,2941
2018-06-17,2841
2018-06-18,2841
2018-06-19,2804
2018-06-20,2804
2018-06-21,2858
2018-06-22,2858
2018-06-23,2858
2018-06-24,2873
2018-06-25,2873
2018-06-26,2873
2018-06-27,2897
2018-06-28,2897
2018-06-29,2900
2018-06-30,2900
2018-07-01,2929
2018-07-02,2929
2018-07-03,2929
2018-07-04,2884
2018-07-05,2884
2018-07-06,2903
2018-07-07,2903
2018-07-08,2903
2018-07-09,2888
2018-07-10,2888
2018-07-11,2894
2018-07-12,2894
2018-07-13,2960
2018-07-14,2957
2018-07-15,2957
2018-07-16,2881
2018-07-17,2972
2018-07-18,2972
2018-07-19,2970
2018-07-20,2970
2018-07-21,2914
2018-07-22,2914
2018-07-23,2852
2018-07-24,2852
2018-07-25,2876
2018-07-26,2876
2018-07-27,2876
2018-07-28,2876
2018-07-29,2876
2018-07-30,2876
2018-07-31,2891
2018-08-01,2891
2018-08-02,2893
2018-08-03,2893
2018-08-04,2888
2018-08-05,2888
2018-08-06,2900
2018-08-07,2900
2018-08-08,2882
2018-08-09,2882
2018-08-10,2942
2018-08-11,2942
2018-08-12,2973
2018-08-14,2903
2018-08-16,2913
2018-08-17,2913
2018-08-18,2999
2018-08-19,2999
2018-08-20,2960
2018-08-21,2960
2018-08-22,2913
2018-08-23,2913
2018-08-24,2971
2018-08-25,2995
2018-08-26,2995
2018-08-27,2991
2018-08-28,3004
2018-08-29,3004
2018-08-30,2992
2018-08-31,2984
2018-09-01,2987
2018-09-02,2987
2018-09-03,2888
2018-09-04,2925
2018-09-05,2925
2018-09-06,2925
2018-09-07,2926
2018-09-08,2926
2018-09-09,2910
2018-09-10,2910
2018-09-11,2925
2018-09-12,2925
2018-09-13,2944
2018-09-14,2944
2018-09-15,2948
2018-09-16,2948
2018-09-17,2948
2018-09-18,2962
2018-09-19,2962
2018-09-20,3017
2018-09-21,3017
2018-09-22,3027
2018-09-23,3027
2018-09-24,3173
2018-09-25,3173
2018-09-26,3329
2018-09-27,3329
2018-09-28,3487
2018-09-29,3487
2018-09-30,3662
2018-10-01,3662
2018-10-02,3620
2018-10-03,3466
2018-10-04,3466
2018-10-05,3466
2018-10-06,3367
2018-10-07,3367
2018-10-08,3529
2018-10-09,3529
2018-10-10,3704
2018-10-11,3704
2018-10-12,3867
2018-10-13,3909
2018-10-14,3909
2018-10-15,4102
2018-10-16,4102
2018-10-17,4169
2018-10-18,4169
2018-10-19,4116
2018-10-20,4116
2018-10-21,4116
2018-10-22,4199
2018-10-23,4199
2018-10-24,4110
2018-10-25,4110
2018-10-26,4210
2018-10-27,4210
2018-10-28,4304
2018-10-29,4304
2018-10-30,4219
2018-10-31,4219
2018-11-01,4259
2018-11-03,4182
2018-11-04,4121
2018-11-05,4134
2018-11-06,4168
2018-11-07,4168
2018-11-08,4089
2018-11-09,3925
2018-11-10,3822
2018-11-11,3717
2018-11-12,3694
2018-11-13,3603
2018-11-14,3570
2018-11-15,3446
2018-11-16,3381
2018-11-17,3381
2018-11-18,3551
2018-11-19,3720
2018-11-20,3906
2018-11-21,3906
2018-11-22,4100
2018-11-23,4190
2018-11-24,4148
2018-11-25,4191
2018-11-26,4191
2018-11-27,4132
2018-11-28,4098
2018-11-29,4150
2018-12-01,4049
2018-12-02,4215
2018-12-03,4215
2018-12-04,4219
2018-12-05,4169
2018-12-07,4169
2018-12-09,4122
2018-12-10,4128
2018-12-11,4128
2018-12-12,4114
2018-12-13,4106
2018-12-14,4106
2018-12-15,4098
2018-12-16,4115
2018-12-17,4115
2018-12-18,4101
2018-12-19,4116
2018-12-20,4116
2018-12-21,4047
2018-12-22,4047
2018-12-23,4073
2018-12-24,4073
2018-12-25,4104
2018-12-26,4104
2018-12-27,3989
2018-12-28,3989
2018-12-29,3845
2018-12-30,3845
2018-12-31,3654
2019-01-01,3547
2019-01-02,3448
2019-01-03,3448
2019-01-04,3506
2019-01-05,3359
2019-01-06,3317
2019-01-08,3274
2019-01-10,3068
2019-01-11,3068
2019-01-12,3020
2019-01-13,3020
2019-01-14,2999
2019-01-15,2972
2019-01-16,2972
2019-01-17,2990
2019-01-18,3002
2019-01-19,3000
2019-01-20,3053
2019-01-21,3053
2019-01-22,2978
2019-01-23,2978
2019-01-24,2978
2019-01-25,2927
2019-01-26,2927
2019-01-27,2893
2019-01-28,2893
2019-01-29,2900
2019-01-30,2923
2019-01-31,2923
2019-02-01,2939
2019-02-02,2939
2019-02-03,2939
2019-02-04,2939
2019-02-05,2933
2019-02-06,2933
2019-02-07,2888
2019-02-08,2888
2019-02-09,2880
2019-02-10,2907
2019-02-11,2916
2019-02-12,2916
2019-02-13,2899
2019-02-14,2899
2019-02-15,2893
2019-02-16,2916
2019-02-17,2916
2019-02-18,2875
2019-02-19,2916
2019-02-20,2937
2019-02-21,2911
2019-02-22,2911
2019-02-23,2937
2019-02-24,2957
2019-02-25,2978
2019-02-26,2978
2019-02-27,2976
2019-02-28,2976
2019-03-01,2945
2019-03-02,2979
2019-03-03,2960
2019-03-04,2964
2019-03-05,2964
2019-03-06,3080
2019-03-07,3033
2019-03-08,3033
2019-03-09,3085
2019-03-10,3012
2019-03-11,3051
2019-03-12,2961
2019-03-13,2961
2019-03-14,3101
