date_obj,Skirt%20(lilac) price
2018-12-18,1225
2018-12-19,1225
2018-12-20,1225
2018-12-21,1225
2018-12-22,1225
2018-12-23,1225
2018-12-24,1203
2018-12-25,1203
2018-12-26,1203
2018-12-27,1203
2018-12-28,1203
2018-12-29,1203
2018-12-30,1203
2018-12-31,1203
2019-01-01,1203
2019-01-02,1208
2019-01-03,1208
2019-01-04,1208
2019-01-05,1208
2019-01-06,1208
2019-01-08,1208
2019-01-10,1208
2019-01-11,1208
2019-01-12,1208
2019-01-13,1185
2019-01-14,1185
2019-01-15,1185
2019-01-16,1185
2019-01-17,1185
2019-01-18,1185
2019-01-19,1185
2019-01-20,1185
2019-01-21,1185
2019-01-22,1201
2019-01-23,1201
2019-01-24,1201
2019-01-25,1201
2019-01-26,1201
2019-01-27,1201
2019-01-28,1201
2019-01-29,1201
2019-01-30,1201
2019-01-31,1201
2019-02-01,1171
2019-02-02,1171
2019-02-03,1171
2019-02-04,1171
2019-02-05,1171
2019-02-06,1171
2019-02-07,1171
2019-02-08,1171
2019-02-09,1171
2019-02-10,1171
2019-02-11,1171
2019-02-12,1171
2019-02-13,1143
2019-02-14,1143
2019-02-15,1143
2019-02-16,1143
2019-02-17,1143
2019-02-18,1143
2019-02-19,1143
2019-02-20,1143
2019-02-21,1143
2019-02-22,1143
2019-02-23,1143
2019-02-24,1116
2019-02-25,1116
2019-02-26,1116
2019-02-27,1116
2019-02-28,1116
2019-03-01,1116
2019-03-02,1116
2019-03-03,1116
2019-03-04,1116
2019-03-05,1116
2019-03-06,1116
2019-03-07,1116
2019-03-08,1116
2019-03-09,1116
2019-03-10,1116
2019-03-11,1078
2019-03-12,1078
2019-03-13,1078
2019-03-14,1078
2019-03-15,1078
2019-03-16,1078
2019-03-17,1078
2019-03-18,1078
2019-03-19,1078
2019-03-20,1078
2019-03-21,1078
2019-03-22,1078
2019-03-23,1025
2019-03-24,1025
2019-03-25,1025
2019-03-26,1025
2019-03-27,1025
2019-03-28,1025
2019-03-29,1025
2019-03-30,1025
2019-03-31,1025
2019-04-01,1025
2019-04-02,1025
2019-04-03,1025
2019-04-04,1025
2019-04-05,1046
2019-04-06,1046
2019-04-07,1046
2019-04-08,1046
2019-04-09,1046
2019-04-10,1046
2019-04-11,1046
2019-04-12,1046
2019-04-13,1046
2019-04-14,1046
2019-04-15,1046
2019-04-16,1098
2019-04-17,1098
2019-04-18,1098
2019-04-19,1098
2019-04-20,1098
2019-04-21,1098
2019-04-22,1098
2019-04-23,1098
2019-04-24,1098
2019-04-25,1098
2019-04-26,1098
2019-04-27,1098
2019-04-28,1092
2019-04-29,1092
2019-04-30,1092
2019-05-01,1092
2019-05-02,1092
2019-05-03,1092
2019-05-04,1092
2019-05-05,1092
2019-05-06,1092
2019-05-07,1092
2019-05-08,1092
2019-05-09,1040
2019-05-10,1040
2019-05-11,1040
2019-05-12,1040
2019-05-13,1040
2019-05-14,1040
2019-05-15,1040
2019-05-16,1040
2019-05-17,1040
2019-05-18,1040
2019-05-19,1040
2019-05-20,1040
2019-05-21,1015
2019-05-22,1015
2019-05-23,1015
2019-05-24,1015
2019-05-25,1015
2019-05-26,1015
2019-05-27,1015
2019-05-28,1015
2019-05-29,1015
2019-05-30,1015
2019-05-31,1015
2019-06-01,1015
2019-06-02,1015
2019-06-03,1025
2019-06-04,1025
2019-06-05,1025
2019-06-06,1025
2019-06-07,1025
2019-06-08,1025
2019-06-09,1025
2019-06-10,1025
2019-06-11,1025
2019-06-12,1025
2019-06-13,1025
2019-06-14,1025
2019-06-15,1025
2019-06-16,1025
2019-06-17,1037
2019-06-18,1037
2019-06-19,1037
2019-06-20,1037
2019-06-21,1037
2019-06-22,1037
2019-06-23,1037
2019-06-24,1037
2019-06-25,1037
2019-06-26,1037
2019-06-27,1037
2019-06-28,1037
2019-06-29,1037
2019-06-30,1005
2019-07-01,1005
2019-07-02,1005
2019-07-03,1005
2019-07-04,1005
2019-07-05,1005
2019-07-06,1005
2019-07-07,1005
2019-07-08,1005
2019-07-09,1005
2019-07-10,1005
2019-07-11,1005
2019-07-12,989
2019-07-13,989
2019-07-14,989
2019-07-15,989
2019-07-16,989
2019-07-17,989
2019-07-18,989
2019-07-19,989
2019-07-20,989
2019-07-21,989
2019-07-22,989
2019-07-23,989
2019-07-24,989
2019-07-25,989
2019-07-26,989
2019-07-27,981
2019-07-28,981
2019-07-29,981
2019-07-30,981
2019-07-31,981
2019-08-01,981
2019-08-02,981
2019-08-03,981
2019-08-04,981
2019-08-05,981
2019-08-06,981
2019-08-07,981
2019-08-08,981
2019-08-09,981
2019-08-10,981
2019-08-11,981
2019-08-12,961
2019-08-13,961
2019-08-14,961
2019-08-15,961
2019-08-16,961
2019-08-17,961
2019-08-18,961
2019-08-19,961
2019-08-20,961
2019-08-21,961
2019-08-22,961
2019-08-23,961
2019-08-24,961
2019-08-24,961
2019-08-25,961
2019-08-25,961
2019-08-26,961
2019-08-26,961
2019-08-27,981
2019-08-27,981
2019-08-28,981
2019-08-29,981
2019-08-30,981
2019-08-31,981
2019-09-01,981
2019-09-02,981
2019-09-03,981
2019-09-04,981
2019-09-05,981
2019-09-06,981
2019-09-07,981
2019-09-08,981
2019-09-09,981
2019-09-10,981
2019-09-11,981
2019-09-12,981
2019-09-13,981
2019-09-14,981
2019-09-15,983
2019-09-16,983
2019-09-17,983
2019-09-18,983
2019-09-19,983
2019-09-20,983
2019-09-21,983
2019-09-22,983
2019-09-23,983
2019-09-24,983
2019-09-25,983
2019-09-26,983
2019-09-27,983
2019-09-28,983
2019-09-29,983
2019-09-30,983
2019-10-01,983
2019-10-02,983
2019-10-03,983
2019-10-04,952
2019-10-05,952
2019-10-06,952
2019-10-07,952
2019-10-08,952
2019-10-09,952
2019-10-10,952
2019-10-11,952
2019-10-12,952
2019-10-13,952
2019-10-14,952
2019-10-15,952
2019-10-16,952
2019-10-17,952
2019-10-18,952
2019-10-19,962
2019-10-20,962
2019-10-21,962
2019-10-22,962
2019-10-23,962
2019-10-24,962
2019-10-25,962
2019-10-26,962
2019-10-27,962
2019-10-28,962
2019-10-29,962
2019-10-30,962
2019-10-31,962
2019-11-01,962
2019-11-02,962
2019-11-03,962
2019-11-04,962
2019-11-05,962
2019-11-06,962
2019-11-07,962
2019-11-08,962
2019-11-09,952
2019-11-10,952
2019-11-11,952
2019-11-12,952
2019-11-13,952
2019-11-14,952
2019-11-15,952
2019-11-16,952
2019-11-17,952
2019-11-18,952
2019-11-19,952
2019-11-20,952
2019-11-21,952
2019-11-22,952
2019-11-23,952
2019-11-24,952
2019-11-25,952
2019-11-26,952
2019-11-27,952
2019-11-28,952
2019-11-29,952
2019-11-30,935
2019-12-01,935
2019-12-02,935
2019-12-03,935
2019-12-04,935
2019-12-05,935
2019-12-06,935
2019-12-07,935
2019-12-08,935
2019-12-09,935
2019-12-10,935
2019-12-11,935
2019-12-12,935
2019-12-13,935
2019-12-14,935
2019-12-15,935
2019-12-16,935
2019-12-17,935
2019-12-18,935
2019-12-19,935
2019-12-20,935
2019-12-21,935
2019-12-22,924
2019-12-23,924
2019-12-24,924
2019-12-25,924
2019-12-26,924
2019-12-27,924
2019-12-28,924
2019-12-29,924
2019-12-30,924
2019-12-31,924
2020-01-01,924
2020-01-02,924
2020-01-03,924
2020-01-04,924
2020-01-05,924
2020-01-06,924
2020-01-07,910
2020-01-08,910
2020-01-09,910
2020-01-10,910
2020-01-11,910
2020-01-12,910
2020-01-13,910
2020-01-14,910
2020-01-15,910
2020-01-16,910
2020-01-17,910
2020-01-18,910
2020-01-19,910
2020-01-20,910
2020-01-21,910
2020-01-22,910
2020-01-23,910
2020-01-24,910
2020-01-25,906
2020-01-26,906
2020-01-27,906
2020-01-28,906
2020-01-29,906
2020-01-30,906
2020-01-31,906
2020-02-01,906
2020-02-02,906
2020-02-03,906
2020-02-04,906
2020-02-05,906
2020-02-06,906
2020-02-07,906
2020-02-08,876
2020-02-09,876
2020-02-10,876
2020-02-11,876
2020-02-12,876
2020-02-13,876
2020-02-14,876
2020-02-15,876
2020-02-16,876
2020-02-17,876
2020-02-18,876
2020-02-19,876
2020-02-20,876
2020-02-21,876
2020-02-22,844
2020-02-23,844
2020-02-24,844
2020-02-25,844
2020-02-26,844
2020-02-27,844
2020-02-28,844
2020-02-29,844
2020-03-01,844
2020-03-02,844
2020-03-03,844
2020-03-04,844
2020-03-05,844
2020-03-06,825
2020-03-07,825
2020-03-08,825
2020-03-09,825
2020-03-10,825
2020-03-11,825
2020-03-12,825
2020-03-13,825
2020-03-14,825
2020-03-15,825
2020-03-16,825
2020-03-17,825
2020-03-18,825
2020-03-19,825
2020-03-20,786
2020-03-21,786
2020-03-22,786
2020-03-23,786
2020-03-24,786
2020-03-25,786
2020-03-26,786
2020-03-27,786
2020-03-28,786
2020-03-29,786
2020-03-30,786
2020-03-31,764
2020-04-01,764
2020-04-02,764
2020-04-03,764
2020-04-04,764
2020-04-05,764
2020-04-06,764
2020-04-07,764
2020-04-08,764
2020-04-09,737
2020-04-10,737
2020-04-11,737
2020-04-12,737
2020-04-13,737
2020-04-14,737
2020-04-15,737
2020-04-16,737
2020-04-17,737
2020-04-18,770
2020-04-19,770
2020-04-20,770
2020-04-21,770
2020-04-22,770
2020-04-23,770
2020-04-24,770
2020-04-25,770
2020-04-26,770
2020-04-27,770
2020-04-28,770
2020-04-29,807
2020-04-30,807
2020-05-01,807
2020-05-02,807
2020-05-03,807
2020-05-04,807
2020-05-05,807
2020-05-06,807
2020-05-07,807
2020-05-08,807
2020-05-09,807
2020-05-10,847
2020-05-11,847
2020-05-12,847
2020-05-13,847
