date_obj,Proselyte%20sallet price
2016-08-20,4874
2016-08-21,4874
2016-08-22,4797
2016-08-23,4797
2016-08-24,4797
2016-08-25,4715
2016-08-26,4715
2016-08-28,4715
2016-08-31,4767
2016-09-01,4921
2016-09-02,4921
2016-09-03,4921
2016-09-04,4854
2016-09-05,4854
2016-09-06,4854
2016-09-07,4678
2016-09-08,4678
2016-09-09,4678
2016-09-10,4562
2016-09-11,4562
2016-09-12,4562
2016-09-13,4511
2016-09-14,4511
2016-09-15,4511
2016-09-16,4511
2016-09-17,4521
2016-09-18,4521
2016-09-19,4521
2016-09-20,4545
2016-09-21,4545
2016-09-22,4545
2016-09-23,4563
2016-09-24,4563
2016-09-25,4563
2016-09-26,4563
2016-09-27,4587
2016-09-28,4587
2016-09-29,4587
2016-09-30,4570
2016-10-01,4570
2016-10-02,4570
2016-10-03,4570
2016-10-04,4629
2016-10-05,4629
2016-10-06,4629
2016-10-07,4629
2016-10-08,4648
2016-10-09,4648
2016-10-10,4648
2016-10-11,4648
2016-10-12,4771
2016-10-13,4771
2016-10-14,4771
2016-10-15,4696
2016-10-16,4696
2016-10-17,4696
2016-10-18,4804
2016-10-19,4804
2016-10-20,4804
2016-10-21,4936
2016-10-22,4936
2016-10-23,4936
2016-10-24,5108
2016-10-25,5108
2016-10-26,5108
2016-10-27,5179
2016-10-28,5179
2016-10-29,5179
2016-10-30,5095
2016-10-31,5095
2016-11-01,5095
2016-11-02,5269
2016-11-03,5269
2016-11-04,5269
2016-11-05,5300
2016-11-06,5300
2016-11-07,5300
2016-11-08,5395
2016-11-09,5395
2016-11-10,5395
2016-11-11,5453
2016-11-12,5453
2016-11-13,5453
2016-11-14,5360
2016-12-08,4924
2016-12-09,4924
2016-12-10,4924
2016-12-11,4860
2016-12-12,4860
2016-12-13,4860
2016-12-14,4749
2016-12-15,4749
2016-12-16,4749
2016-12-17,4653
2016-12-18,4653
2016-12-19,4653
2016-12-20,4660
2016-12-21,4660
2016-12-22,4660
2016-12-23,4755
2016-12-24,4755
2016-12-25,4755
2016-12-26,4876
2016-12-27,4876
2016-12-28,4876
2016-12-29,4762
2016-12-30,4762
2016-12-31,4762
2017-01-01,4748
2017-01-02,4748
2017-01-03,4771
2017-01-04,4771
2017-01-05,4771
2017-01-06,4657
2017-01-07,4657
2017-01-08,4619
2017-01-09,4619
2017-01-10,4682
2017-01-11,4682
2017-01-12,4665
2017-01-13,4665
2017-01-14,4665
2017-01-15,4698
2017-01-16,4698
2017-01-17,4760
2017-01-18,4760
2017-01-19,4760
2017-01-20,4750
2017-01-21,4750
2017-01-22,4625
2017-01-27,4648
2017-01-28,4719
2017-01-29,4719
2017-01-30,4714
2017-01-31,4714
2017-02-01,4851
2017-02-02,4851
2017-02-03,4851
2017-02-04,4723
2017-02-05,4723
2017-02-06,4723
2017-02-07,4708
2017-02-08,4708
2017-02-09,4708
2017-02-10,4735
2017-02-11,4735
2017-02-12,4735
2017-02-13,4750
2017-02-14,4750
2017-02-15,4750
2017-02-16,4688
2017-02-18,4688
2017-02-19,4726
2017-02-20,4726
2017-02-21,4726
2017-02-22,4641
2017-02-23,4641
2017-02-24,4641
2017-02-25,4545
2017-02-26,4545
2017-02-27,4545
2017-02-28,4580
2017-03-01,4580
2017-03-02,4580
2017-03-03,4642
2017-03-04,4642
2017-03-05,4688
2017-03-06,4688
2017-03-07,4670
2017-03-08,4670
2017-03-09,4670
2017-03-10,4612
2017-03-11,4612
2017-03-12,4659
2017-03-13,4659
2017-03-14,4591
2017-03-15,4591
2017-03-16,4773
2017-03-17,4773
2017-03-18,4773
2017-03-19,4814
2017-03-20,4814
2017-03-21,4985
2017-03-22,4985
2017-03-23,4985
2017-03-24,4916
2017-03-25,4916
2017-03-26,4916
2017-03-27,4802
2017-03-28,4802
2017-03-29,4735
2017-03-30,4735
2017-03-31,4743
2017-04-01,4743
2017-04-02,4743
2017-04-03,4608
2017-04-04,4608
2017-04-12,4583
2017-04-13,4672
2017-04-14,4672
2017-04-15,4672
2017-04-16,4706
2017-04-17,4706
2017-04-18,4691
2017-04-19,4691
2017-04-20,4691
2017-04-21,4850
2017-04-22,4850
2017-04-23,4850
2017-04-24,4828
2017-04-25,4828
2017-04-26,4828
2017-04-27,4668
2017-04-28,4668
2017-04-29,4638
2017-04-30,4638
2017-05-01,4638
2017-05-02,4613
2017-05-03,4613
2017-05-04,4613
2017-05-05,4653
2017-05-06,4653
2017-05-07,4653
2017-05-08,4604
2017-05-09,4604
2017-05-10,4639
2017-05-11,4639
2017-05-12,4639
2017-05-13,4637
2017-05-14,4637
2017-05-15,4637
2017-05-16,4601
2017-05-17,4601
2017-05-18,4601
2017-05-19,4574
2017-05-20,4574
2017-05-21,4574
2017-05-22,4574
2017-05-23,4574
2017-05-24,4645
2017-05-25,4645
2017-05-26,4645
2017-05-27,4659
2017-05-28,4659
2017-05-29,4659
2017-05-30,4604
2017-05-31,4604
2017-06-01,4592
2017-06-02,4592
2017-06-03,4592
2017-06-06,4573
2017-06-07,4573
2017-06-08,4573
2017-06-09,4502
2017-06-10,4502
2017-06-11,4568
2017-06-12,4568
2017-06-13,4568
2017-06-14,4624
2017-06-15,4624
2017-06-16,4624
2017-06-17,4704
2017-06-18,4704
2017-06-19,4704
2017-06-20,4653
2017-06-21,4653
2017-06-22,4653
2017-06-23,4556
2017-06-24,4556
2017-06-25,4566
2017-06-26,4566
2017-06-27,4639
2017-06-28,4639
2017-06-29,4639
2017-06-30,4636
2017-07-01,4636
2017-07-02,4636
2017-07-03,4661
2017-07-04,4661
2017-07-05,4661
2017-07-06,4664
2017-07-07,4664
2017-07-08,4664
2017-07-13,4711
2017-07-14,4711
2017-07-15,4630
2017-07-16,4630
2017-07-17,4612
2017-07-18,4612
2017-07-19,4612
2017-07-20,4702
2017-07-21,4702
2017-07-22,4729
2017-07-23,4729
2017-07-24,4729
2017-07-25,4630
2017-07-26,4630
2017-07-27,4700
2017-07-28,4700
2017-07-29,4700
2017-07-30,4673
2017-07-31,4673
2017-08-01,4673
2017-08-02,4771
2017-08-03,4771
2017-08-04,4771
2017-08-05,4721
2017-08-06,4721
2017-08-09,4664
2017-08-10,4656
2017-08-11,4656
2017-08-12,4656
2017-08-13,4644
2017-08-14,4644
2017-08-15,4644
2017-08-16,4538
2017-08-17,4538
2017-08-18,4538
2017-08-19,4537
2017-08-20,4537
2017-08-22,4562
2017-08-23,4535
2017-08-24,4535
2017-08-25,4535
2017-08-26,4552
2017-08-27,4552
2017-08-28,4552
2017-08-29,4499
2017-08-30,4499
2017-08-31,4499
2017-09-01,4496
2017-09-02,4496
2017-09-03,4518
2017-09-04,4518
2017-09-05,4592
2017-09-06,4592
2017-09-07,4563
2017-09-08,4563
2017-09-09,4563
2017-09-10,4454
2017-09-11,4454
2017-09-12,4454
2017-09-13,4538
2017-09-14,4538
2017-09-15,4538
2017-09-16,4495
2017-09-17,4495
2017-09-19,4480
2017-09-20,4480
2017-09-21,4528
2017-09-22,4528
2017-09-23,4528
2017-09-24,4622
2017-09-25,4622
2017-09-26,4622
2017-09-27,4629
2017-09-28,4629
2017-09-29,4629
2017-09-30,4607
2017-10-01,4607
2017-10-02,4607
2017-10-03,4579
2017-10-04,4579
2017-10-05,4579
2017-10-06,4638
2017-10-07,4638
2017-10-08,4638
2017-10-09,4674
2017-10-10,4674
2017-10-11,4674
2017-10-12,4586
2017-10-13,4586
2017-10-14,4620
2017-10-15,4620
2017-10-16,4620
2017-10-17,4589
2017-10-18,4589
2017-10-19,4589
2017-10-20,4650
2017-10-21,4650
2017-10-22,4687
2017-10-23,4687
2017-10-24,4687
2017-10-25,4585
2017-10-26,4585
2017-10-27,4585
2017-10-28,4536
2017-10-29,4536
2017-10-30,4618
2017-10-31,4618
2017-11-01,4618
2017-11-02,4548
2017-11-03,4548
2017-11-04,4531
2017-11-05,4531
2017-11-06,4531
2017-11-07,4459
2017-11-08,4459
2017-11-09,4597
2017-11-10,4597
2017-11-11,4597
2017-11-12,4569
2017-11-13,4569
2017-11-14,4569
2017-11-15,4532
2017-11-16,4532
2017-11-17,4532
2017-11-18,4542
2017-11-19,4542
2017-11-20,4710
2017-11-21,4710
2017-11-22,4710
2017-11-23,4694
2017-11-24,4694
2017-11-25,4634
2017-11-26,4634
2017-11-27,4634
2017-11-28,4584
2017-11-29,4584
2017-11-30,4584
2017-12-01,4642
2017-12-02,4642
2017-12-03,4705
2017-12-04,4705
2017-12-05,4737
2017-12-06,4737
2017-12-07,4748
2017-12-08,4748
2017-12-09,4748
2017-12-10,4695
2017-12-11,4695
2017-12-12,4811
2017-12-14,4811
2017-12-15,4885
2017-12-16,4885
2017-12-17,4885
2017-12-18,5066
2017-12-19,5066
2017-12-20,5066
2017-12-21,5099
2017-12-22,5099
2017-12-23,5099
2017-12-24,4921
2017-12-25,4921
2017-12-26,4934
2017-12-27,4934
2017-12-28,5024
2017-12-29,5024
2017-12-30,5045
2017-12-31,5045
2018-01-01,5115
2018-01-02,5115
2018-01-03,5023
2018-01-04,5023
2018-01-05,4949
2018-01-06,4949
2018-01-07,4803
2018-01-08,4803
2018-01-09,4637
2018-01-10,4637
2018-01-11,4637
2018-01-12,4627
2018-01-13,4627
2018-01-14,4559
2018-01-15,4559
2018-01-16,4626
2018-01-17,4626
2018-01-18,4556
2018-01-19,4556
2018-01-20,4490
2018-01-21,4490
2018-01-22,4470
2018-01-23,4470
2018-01-24,4477
2018-01-25,4477
2018-01-26,4592
2018-01-27,4672
2018-01-28,4692
2018-01-29,4622
2018-01-31,4568
2018-02-01,4668
2018-02-02,4668
2018-02-03,4772
2018-02-04,4772
2018-02-05,4706
2018-02-06,4596
2018-02-07,4619
2018-02-08,4619
2018-02-09,4661
2018-02-10,4661
2018-02-11,4709
2018-02-13,4747
2018-02-14,4642
2018-02-15,4595
2018-02-16,4595
2018-02-17,4618
2018-02-18,4618
2018-02-19,4615
2018-02-20,4615
2018-02-21,4641
2018-02-22,4641
2018-02-23,4695
2018-02-24,4695
2018-02-25,4667
2018-02-26,4667
2018-02-27,4586
2018-02-28,4586
2018-03-01,4530
2018-03-02,4647
2018-03-03,4720
2018-03-04,4720
2018-03-05,4870
2018-03-06,4870
2018-03-07,5020
2018-03-08,5020
2018-03-09,5063
2018-03-10,5063
2018-03-11,5112
2018-03-12,5112
2018-03-13,5093
2018-03-14,5093
2018-03-15,5182
2018-03-16,5182
2018-03-17,5206
2018-03-18,5206
2018-03-19,5146
2018-03-20,5093
2018-03-21,5093
2018-03-23,4945
2018-03-24,4798
2018-03-26,4665
2018-03-27,4604
2018-03-28,4604
2018-03-29,4588
2018-03-30,4588
2018-03-31,4598
2018-04-01,4598
2018-04-02,4558
2018-04-03,4558
2018-04-04,4488
2018-04-05,4488
2018-04-06,4525
2018-04-08,4421
2018-04-09,4421
2018-04-10,4476
2018-04-11,4476
2018-04-12,4511
2018-04-13,4511
2018-04-14,4530
2018-04-15,4564
2018-04-16,4564
2018-04-17,4549
2018-04-18,4549
2018-04-19,4533
2018-04-20,4533
2018-04-21,4653
2018-04-22,4653
2018-04-23,4886
2018-04-24,4886
2018-04-25,4790
2018-04-26,4790
2018-04-27,4790
2018-04-28,4672
2018-04-29,4672
2018-04-30,4623
2018-05-01,4623
2018-05-02,4590
2018-05-03,4590
2018-05-04,4621
2018-05-05,4545
2018-05-06,4545
2018-05-07,4569
2018-05-08,4569
2018-05-09,4613
2018-05-10,4613
2018-05-11,4507
2018-05-12,4470
2018-05-13,4470
2018-05-14,4524
2018-05-15,4524
2018-05-16,4641
2018-05-17,4641
2018-05-18,4522
2018-05-19,4541
2018-05-20,4541
2018-05-21,4526
2018-05-22,4526
2018-05-23,4558
2018-05-24,4558
2018-05-25,4493
2018-05-26,4537
2018-05-27,4537
2018-05-28,4661
2018-05-29,4661
2018-05-30,4754
2018-05-31,4754
2018-06-01,4674
2018-06-02,4700
2018-06-03,4700
2018-06-04,4790
2018-06-05,4659
2018-06-06,4715
2018-06-07,4715
2018-06-08,4578
2018-06-09,4578
2018-06-10,4438
2018-06-11,4438
2018-06-12,4500
2018-06-13,4543
2018-06-14,4543
2018-06-15,4543
2018-06-16,4543
2018-06-17,4656
2018-06-18,4656
2018-06-19,4569
2018-06-20,4569
2018-06-21,4532
2018-06-22,4532
2018-06-23,4600
2018-06-24,4482
2018-06-25,4482
2018-06-26,4542
2018-06-27,4542
2018-06-28,4596
2018-06-29,4596
2018-06-30,4626
2018-07-01,4626
2018-07-02,4716
2018-07-03,4716
2018-07-04,4623
2018-07-05,4623
2018-07-06,4601
2018-07-07,4601
2018-07-08,4652
2018-07-09,4652
2018-07-10,4604
2018-07-11,4604
2018-07-12,4604
2018-07-13,4592
2018-07-14,4629
2018-07-15,4629
2018-07-16,4596
2018-07-17,4628
2018-07-18,4628
2018-07-19,4681
2018-07-20,4681
2018-07-21,4646
2018-07-22,4618
2018-07-23,4646
2018-07-24,4646
2018-07-25,4619
2018-07-26,4619
2018-07-27,4670
2018-07-28,4670
2018-07-29,4586
2018-07-30,4586
2018-07-31,4620
2018-08-01,4620
2018-08-02,4684
2018-08-03,4684
2018-08-04,4705
2018-08-05,4705
2018-08-06,4666
2018-08-07,4666
2018-08-08,4640
2018-08-09,4640
2018-08-10,4606
2018-08-11,4577
2018-08-12,4590
2018-08-14,4521
2018-08-16,4571
2018-08-17,4545
2018-08-18,4545
2018-08-19,4585
2018-08-20,4538
2018-08-21,4538
2018-08-22,4584
2018-08-23,4584
2018-08-24,4562
2018-08-25,4560
2018-08-26,4560
2018-08-27,4518
2018-08-28,4578
2018-08-29,4578
2018-08-30,4618
2018-08-31,4596
2018-09-01,4580
2018-09-02,4580
2018-09-03,4536
2018-09-04,4492
2018-09-05,4517
2018-09-06,4517
2018-09-07,4488
2018-09-08,4584
2018-09-09,4584
2018-09-10,4630
2018-09-11,4630
2018-09-12,4512
2018-09-13,4512
2018-09-14,4534
2018-09-15,4520
2018-09-16,4520
2018-09-17,4531
2018-09-18,4570
2018-09-19,4570
2018-09-20,4568
2018-09-21,4568
2018-09-22,4608
2018-09-23,4608
2018-09-24,4526
2018-09-25,4526
2018-09-26,4550
2018-09-27,4550
2018-09-28,4589
2018-09-29,4589
2018-09-30,4640
2018-10-02,4729
2018-10-03,4738
2018-10-04,4738
2018-10-05,4785
2018-10-06,4826
2018-10-07,4826
2018-10-08,4941
2018-10-09,4941
2018-10-10,4983
2018-10-11,4983
2018-10-12,5054
2018-10-13,5000
2018-10-14,5000
2018-10-15,4834
2018-10-16,4834
2018-10-17,4770
2018-10-18,4749
2018-10-19,4544
2018-10-20,4544
2018-10-21,4519
2018-10-22,4566
2018-10-23,4566
2018-10-24,4552
2018-10-25,4552
2018-10-26,4611
2018-10-27,4567
2018-10-28,4587
2018-10-29,4587
2018-10-30,4616
2018-10-31,4787
2018-11-01,4784
2018-11-03,4847
2018-11-04,5070
2018-11-05,5092
2018-11-06,5068
2018-11-07,5068
2018-11-08,5052
2018-11-09,5052
2018-11-10,5019
2018-11-11,5019
2018-11-12,5121
2018-11-13,5217
2018-11-14,5217
2018-11-15,5147
2018-11-16,4996
2018-11-17,4996
2018-11-18,4813
2018-11-19,4735
2018-11-20,4604
2018-11-21,4604
2018-11-22,4551
2018-11-23,4547
2018-11-24,4525
2018-11-25,4540
2018-11-26,4540
2018-11-27,4598
2018-11-28,4596
2018-11-29,4606
2018-12-01,4624
2018-12-02,4750
2018-12-03,4750
2018-12-04,4696
2018-12-05,4737
2018-12-07,4567
2018-12-09,4562
2018-12-10,4576
2018-12-11,4576
2018-12-12,4545
2018-12-13,4562
2018-12-14,4561
2018-12-15,4575
2018-12-16,4564
2018-12-17,4564
2018-12-18,4564
2018-12-19,4549
2018-12-20,4568
2018-12-21,4613
2018-12-22,4752
2018-12-23,4903
2018-12-24,4728
2018-12-25,4728
2018-12-26,4618
2018-12-27,4572
2018-12-28,4572
2018-12-29,4637
2018-12-30,4646
2018-12-31,4559
2019-01-01,4559
2019-01-02,4570
2019-01-03,4590
2019-01-04,4590
2019-01-05,4553
2019-01-06,4465
2019-01-08,4555
2019-01-10,4547
2019-01-11,4606
2019-01-12,4638
2019-01-13,4694
2019-01-14,4757
2019-01-15,4724
2019-01-16,4677
2019-01-17,4607
2019-01-18,4620
2019-01-19,4597
2019-01-20,4529
2019-01-21,4529
2019-01-22,4542
2019-01-23,4596
2019-01-24,4516
2019-01-25,4485
2019-01-26,4476
2019-01-27,4525
2019-01-28,4545
2019-01-29,4576
2019-01-30,4541
2019-01-31,4541
2019-02-01,4597
2019-02-02,4580
2019-02-03,4582
2019-02-04,4582
2019-02-05,4586
2019-02-06,4586
2019-02-07,4579
2019-02-08,4549
2019-02-09,4524
2019-02-10,4516
2019-02-11,4503
2019-02-12,4538
2019-02-13,4530
2019-02-14,4530
2019-02-15,4582
2019-02-16,4568
2019-02-17,4514
2019-02-18,4521
2019-02-19,4543
2019-02-20,4586
2019-02-21,4569
2019-02-22,4576
2019-02-23,4577
2019-02-24,4567
2019-02-25,4615
2019-02-26,4566
2019-02-27,4566
2019-02-28,4566
2019-03-01,4546
2019-03-02,4567
2019-03-03,4581
2019-03-04,4576
2019-03-05,4537
2019-03-06,4565
2019-03-07,4556
2019-03-08,4556
2019-03-09,4563
2019-03-10,4490
2019-03-11,4529
2019-03-12,4537
2019-03-13,4537
2019-03-14,4568
2019-03-15,4568
2019-03-16,4683
2019-03-17,4640
2019-03-18,4640
2019-03-19,4609
2019-03-20,4602
2019-03-21,4531
2019-03-22,4531
2019-03-23,4549
2019-03-24,4511
2019-03-25,4511
2019-03-26,4627
2019-03-27,4627
2019-03-28,4563
2019-03-29,4606
2019-03-30,4606
2019-03-31,4573
2019-04-01,4577
2019-04-02,4577
2019-04-03,4632
2019-04-04,4668
2019-04-05,4616
