date_obj,Hosidius%20hood price
2017-06-21,70983
2017-06-22,70983
2017-06-23,70983
2017-06-24,70983
2017-06-25,70983
2017-06-26,70983
2017-06-27,70983
2017-06-28,70983
2017-06-29,70983
2017-06-30,70983
2017-07-01,70983
2017-07-02,70983
2017-07-03,70983
2017-07-04,68174
2017-07-05,68174
2017-07-06,68174
2017-07-07,68174
2017-07-08,68174
2017-07-13,68174
2017-07-14,68174
2017-07-15,65250
2017-07-16,65250
2017-07-17,65250
2017-07-18,65250
2017-07-19,65250
2017-07-20,65250
2017-07-21,65250
2017-07-22,65250
2017-07-23,65250
2017-07-24,65250
2017-07-25,65250
2017-07-26,65250
2017-07-27,63384
2017-07-28,63384
2017-07-29,63384
2017-07-30,63384
2017-07-31,63384
2017-08-01,63384
2017-08-02,63384
2017-08-03,63384
2017-08-04,63384
2017-08-05,63384
2017-08-06,63384
2017-08-09,61799
2017-08-10,61799
2017-08-11,61799
2017-08-12,61799
2017-08-13,61799
2017-08-14,61799
2017-08-15,61799
2017-08-16,61799
2017-08-17,61799
2017-08-18,59877
2017-08-19,59877
2017-08-20,59877
2017-08-21,59877
2017-08-22,59877
2017-08-23,59877
2017-08-24,59877
2017-08-25,59877
2017-08-26,59877
2017-08-27,59877
2017-08-28,59877
2017-08-29,58052
2017-08-30,58052
2017-08-31,58052
2017-09-01,58052
2017-09-02,58052
2017-09-03,58052
2017-09-04,58052
2017-09-05,58052
2017-09-06,58052
2017-09-07,58052
2017-09-08,55186
2017-09-09,55186
2017-09-10,55186
2017-09-11,55186
2017-09-12,55186
2017-09-13,55186
2017-09-14,55186
2017-09-15,55186
2017-09-16,55186
2017-09-17,55186
2017-09-18,55186
2017-09-19,52526
2017-09-20,52526
2017-09-21,52526
2017-09-22,52526
2017-09-23,52526
2017-09-24,52526
2017-09-25,52526
2017-09-26,52526
2017-09-27,52526
2017-09-28,52526
2017-09-29,50187
2017-09-30,50187
2017-10-01,50187
2017-10-02,50187
2017-10-03,50187
2017-10-04,50187
2017-10-05,50187
2017-10-06,50187
2017-10-07,50187
2017-10-08,50187
2017-10-09,50187
2017-10-10,47736
2017-10-11,47736
2017-10-12,47736
2017-10-13,47736
2017-10-14,47736
2017-10-15,47736
2017-10-16,47736
2017-10-17,47736
2017-10-18,47736
2017-10-19,47736
2017-10-20,45518
2017-10-21,45518
2017-10-22,45518
2017-10-23,45518
2017-10-24,45518
2017-10-25,45518
2017-10-26,45518
2017-10-27,45518
2017-10-28,45518
2017-10-29,45518
2017-10-30,45518
2017-10-31,45518
2017-11-01,45518
2017-11-02,43569
2017-11-03,43569
2017-11-04,43569
2017-11-05,43569
2017-11-06,43569
2017-11-07,43569
2017-11-08,43569
2017-11-09,43569
2017-11-10,43569
2017-11-11,43569
2017-11-12,43569
2017-11-13,42794
2017-11-14,42794
2017-11-15,42794
2017-11-16,42794
2017-11-17,42794
2017-11-18,42794
2017-11-19,42794
2017-11-20,42794
2017-11-21,42794
2017-11-22,42794
2017-11-23,42294
2017-11-24,42294
2017-11-25,42294
2017-11-26,42294
2017-11-27,42294
2017-11-28,42294
2017-11-29,42294
2017-11-30,42294
2017-12-01,42294
2017-12-02,42294
2017-12-03,42294
2017-12-04,42294
2017-12-05,41819
2017-12-06,41819
2017-12-07,41819
2017-12-08,41819
2017-12-09,41819
2017-12-10,41819
2017-12-11,41819
2017-12-12,41819
2017-12-13,41819
2017-12-14,41819
2017-12-15,41819
2017-12-16,40567
2017-12-17,40567
2017-12-18,40567
2017-12-19,40567
2017-12-20,40567
2017-12-21,40567
2017-12-22,40567
2017-12-23,40567
2017-12-24,40567
2017-12-25,40567
2017-12-26,40567
2017-12-27,38621
2017-12-28,38621
2017-12-29,38621
2017-12-30,38621
2017-12-31,38621
2018-01-01,38621
2018-01-02,38621
2018-01-03,38621
2018-01-04,38621
2018-01-05,37102
2018-01-06,37102
2018-01-07,37102
2018-01-08,37102
2018-01-09,37102
2018-01-10,37102
2018-01-11,37102
2018-01-12,37102
2018-01-13,37102
2018-01-14,37102
2018-01-15,35577
2018-01-16,35577
2018-01-17,35577
2018-01-18,35577
2018-01-19,35577
2018-01-20,35577
2018-01-21,35577
2018-01-22,35577
2018-01-23,33850
2018-01-25,33850
2018-01-26,33850
2018-01-27,32287
2018-01-28,32287
2018-01-29,32287
2018-01-30,30736
2018-01-31,30736
2018-02-01,30736
2018-02-02,30736
2018-02-03,30736
2018-02-04,29630
2018-02-05,29630
2018-02-06,29630
2018-02-07,29630
2018-02-08,28668
2018-02-09,28668
2018-02-10,28668
2018-02-11,28668
2018-02-12,27371
2018-02-13,27371
2018-02-14,27371
2018-02-15,27371
2018-02-16,27371
2018-02-17,26635
2018-02-18,26635
2018-02-19,26635
2018-02-20,26635
2018-02-21,25595
2018-02-22,25595
2018-02-23,25595
2018-02-24,25595
2018-02-25,25595
2018-02-26,24881
2018-02-27,24881
2018-02-28,24881
2018-03-01,24881
2018-03-02,24257
2018-03-03,24257
2018-03-04,24257
2018-03-05,24257
2018-03-06,24257
2018-03-07,23543
2018-03-08,23543
2018-03-09,23543
2018-03-10,23543
2018-03-11,23543
2018-03-12,22748
2018-03-13,22748
2018-03-14,22748
2018-03-15,22748
2018-03-16,22748
2018-03-17,22001
2018-03-18,22001
2018-03-19,22001
2018-03-20,22001
2018-03-21,22001
2018-03-23,21457
2018-03-24,21457
2018-03-25,21457
2018-03-26,21457
2018-03-27,20632
2018-03-28,20632
2018-03-29,20632
2018-03-30,20632
2018-03-31,20632
2018-04-01,20461
2018-04-02,20461
2018-04-03,20461
2018-04-04,20461
2018-04-05,20461
2018-04-06,19670
2018-04-07,19670
2018-04-08,19670
2018-04-09,19670
2018-04-10,19670
2018-04-11,19663
2018-04-12,19663
2018-04-13,19663
2018-04-14,19663
2018-04-15,19663
2018-04-16,19663
2018-04-17,19848
2018-04-18,19848
2018-04-19,19848
2018-04-20,19848
2018-04-21,19848
2018-04-22,20208
2018-04-23,20208
2018-04-24,20208
2018-04-25,20208
2018-04-26,20208
2018-04-27,20427
2018-04-28,20427
2018-04-29,20427
2018-04-30,20427
2018-05-01,20427
2018-05-03,20120
2018-05-04,20120
2018-05-05,20120
2018-05-06,20120
2018-05-07,19885
2018-05-08,19885
2018-05-09,19885
2018-05-10,19885
2018-05-11,19885
2018-05-12,19885
2018-05-13,19511
2018-05-14,19511
2018-05-15,19511
2018-05-16,19511
2018-05-17,19599
2018-05-18,19599
2018-05-19,19599
2018-05-20,19599
2018-05-21,19321
2018-05-22,19321
2018-05-23,19321
2018-05-24,19321
2018-05-25,19321
2018-05-26,19086
2018-05-27,19086
2018-05-28,19086
2018-05-29,19086
2018-05-30,19086
2018-05-31,19086
2018-06-01,19111
2018-06-02,19111
2018-06-03,19111
2018-06-04,19111
2018-06-05,19231
2018-06-06,19231
2018-06-07,19231
2018-06-08,19231
2018-06-09,19231
2018-06-10,19134
2018-06-11,19134
2018-06-12,19134
2018-06-13,19134
2018-06-14,18484
2018-06-15,18484
2018-06-16,18484
2018-06-17,18484
2018-06-18,18484
2018-06-19,18015
2018-06-20,18015
2018-06-21,18015
2018-06-22,18015
2018-06-23,18015
2018-06-24,17963
2018-06-25,17963
2018-06-26,17963
2018-06-27,17963
2018-06-28,17854
2018-06-29,17854
2018-06-30,17854
2018-07-01,17854
2018-07-02,17854
2018-07-03,17889
2018-07-04,17889
2018-07-05,17889
2018-07-06,17889
2018-07-07,17889
2018-07-08,17889
2018-07-09,18141
2018-07-10,18141
2018-07-11,18141
2018-07-12,18141
2018-07-13,18141
2018-07-14,17899
2018-07-15,17899
2018-07-16,17899
2018-07-17,17899
2018-07-18,18522
2018-07-19,18522
2018-07-20,18522
2018-07-21,18522
2018-07-22,18981
2018-07-23,18981
2018-07-24,18981
2018-07-25,18981
2018-07-26,19395
2018-07-27,19395
2018-07-28,19395
2018-07-29,19395
2018-07-30,20144
2018-07-31,20144
2018-08-01,20144
2018-08-02,21095
2018-08-03,21095
2018-08-04,21095
2018-08-05,21095
2018-08-06,21095
2018-08-07,21281
2018-08-08,21281
2018-08-09,21281
2018-08-10,21281
2018-08-11,21547
2018-08-12,21547
2018-08-14,21547
2018-08-16,22000
2018-08-17,22000
2018-08-18,22000
2018-08-19,22000
2018-08-20,22287
2018-08-21,22287
2018-08-22,22287
2018-08-23,22287
2018-08-24,22571
2018-08-25,22571
2018-08-26,22571
2018-08-27,22245
2018-08-28,22245
2018-08-29,22245
2018-08-30,22245
2018-08-31,22884
2018-09-01,22884
2018-09-02,22884
2018-09-03,22884
2018-09-04,23657
2018-09-05,23657
2018-09-06,23657
2018-09-07,23657
2018-09-08,24769
2018-09-09,24769
2018-09-10,24769
2018-09-11,24769
2018-09-12,25913
2018-09-13,25913
2018-09-14,25913
2018-09-15,25913
2018-09-16,27160
2018-09-17,27160
2018-09-18,27160
2018-09-19,27160
2018-09-20,28074
2018-09-21,28074
2018-09-22,28074
2018-09-23,28074
2018-09-24,29294
2018-09-25,29294
2018-09-26,29294
2018-09-27,29294
2018-09-28,29285
2018-09-29,29285
2018-09-30,29285
2018-10-01,29285
2018-10-02,28960
2018-10-03,28960
2018-10-04,28960
2018-10-05,28960
2018-10-06,28209
2018-10-07,28209
2018-10-08,28209
2018-10-09,28209
2018-10-10,27805
2018-10-11,27805
2018-10-12,27805
2018-10-13,27805
2018-10-14,26775
2018-10-15,26775
2018-10-16,26775
2018-10-17,26775
2018-10-18,25939
2018-10-19,25939
2018-10-20,25939
2018-10-21,25939
2018-10-22,25029
2018-10-23,25029
2018-10-24,25029
2018-10-25,25029
2018-10-26,24155
2018-10-27,24155
2018-10-28,24155
2018-10-29,24155
2018-10-30,22998
2018-10-31,22998
2018-11-01,22998
2018-11-03,21900
2018-11-04,22008
2018-11-05,22008
2018-11-06,22414
2018-11-07,22414
2018-11-08,22414
2018-11-09,22414
2018-11-10,22461
2018-11-11,22461
2018-11-12,23252
2018-11-13,23252
2018-11-14,23252
2018-11-15,23953
2018-11-16,23953
2018-11-17,25040
2018-11-18,25040
2018-11-19,26195
2018-11-20,26195
2018-11-21,27312
2018-11-22,27312
2018-11-23,27826
2018-11-24,27826
2018-11-25,28509
2018-11-26,28509
2018-11-27,28509
2018-11-28,29771
2018-11-29,29771
2018-12-01,31177
2018-12-02,31177
2018-12-03,31177
2018-12-04,32630
2018-12-05,32630
2018-12-07,33946
2018-12-09,34586
2018-12-10,34586
2018-12-11,34586
2018-12-12,34102
2018-12-13,34102
2018-12-14,34102
2018-12-15,34312
2018-12-16,34312
2018-12-17,34312
2018-12-18,35059
2018-12-19,35059
2018-12-20,35059
2018-12-21,35336
2018-12-22,35336
2018-12-23,35336
2018-12-24,34573
2018-12-25,34573
2018-12-26,34573
2018-12-27,33412
2018-12-28,33412
2018-12-29,33412
2018-12-30,32942
2018-12-31,32942
2019-01-01,32942
2019-01-02,32547
2019-01-03,32547
2019-01-04,32547
2019-01-05,32608
2019-01-06,32608
2019-01-08,32929
2019-01-10,32649
2019-01-11,32649
2019-01-12,32649
2019-01-13,32318
2019-01-14,32318
2019-01-15,32318
2019-01-16,31075
2019-01-17,31075
2019-01-18,29969
2019-01-19,29969
2019-01-20,29367
2019-01-21,29367
2019-01-22,29367
2019-01-23,28700
2019-01-24,28700
2019-01-25,28700
2019-01-26,28977
2019-01-27,28977
2019-01-28,28977
2019-01-29,29645
2019-01-30,29645
2019-01-31,29645
2019-02-01,29029
2019-02-02,29029
2019-02-03,29029
2019-02-04,28273
2019-02-05,28273
2019-02-06,28273
2019-02-07,27376
2019-02-08,27376
2019-02-09,27376
2019-02-10,28349
2019-02-11,28349
2019-02-12,28349
2019-02-13,28446
2019-02-14,28446
2019-02-15,28446
2019-02-16,28885
2019-02-17,28885
2019-02-18,28885
2019-02-19,28698
2019-02-20,28698
2019-02-21,28698
2019-02-22,28238
2019-02-23,28238
2019-02-24,28238
2019-02-25,27895
2019-02-26,27895
2019-02-27,27895
2019-02-28,27895
2019-03-01,27895
2019-03-02,27895
2019-03-03,27229
2019-03-04,27229
2019-03-05,27229
2019-03-06,26847
2019-03-07,26847
2019-03-08,26847
2019-03-09,26847
2019-03-10,26514
2019-03-11,26514
2019-03-12,26514
2019-03-13,25701
2019-03-14,25701
2019-03-15,25701
2019-03-16,24968
2019-03-17,24968
2019-03-18,24968
2019-03-19,24084
2019-03-20,24084
2019-03-21,24084
2019-03-22,23793
2019-03-23,23793
2019-03-24,23419
2019-03-25,23419
2019-03-26,23419
2019-03-27,23419
2019-03-28,22767
2019-03-29,22767
2019-03-30,22767
2019-03-31,22767
2019-04-01,22135
2019-04-02,22135
2019-04-03,22135
2019-04-04,21926
2019-04-05,21926
2019-04-06,21926
2019-04-07,21926
2019-04-08,22524
2019-04-09,22524
2019-04-10,22524
2019-04-11,22524
2019-04-12,23152
2019-04-13,23152
2019-04-14,23152
2019-04-15,22871
2019-04-16,22871
2019-04-17,22871
2019-04-18,22210
2019-04-19,22210
2019-04-20,22210
2019-04-21,21210
2019-04-22,21210
2019-04-23,21210
2019-04-24,20245
2019-04-25,20245
2019-04-26,20245
2019-04-27,19316
2019-04-28,19316
2019-04-29,19316
2019-04-30,18350
2019-05-01,18350
2019-05-02,18350
2019-05-03,17476
2019-05-04,17476
2019-05-05,17476
2019-05-06,16812
2019-05-07,16812
2019-05-08,16812
2019-05-09,16014
2019-05-10,16014
2019-05-11,16014
2019-05-12,15213
2019-05-13,15213
2019-05-14,15213
2019-05-15,14649
2019-05-16,14649
2019-05-17,14649
2019-05-18,14051
2019-05-19,14051
2019-05-20,14051
2019-05-21,14265
2019-05-22,14265
2019-05-23,14265
2019-05-24,14346
2019-05-25,14346
2019-05-26,14346
2019-05-27,14449
2019-05-28,14449
2019-05-29,14449
2019-05-30,14115
2019-05-31,14115
2019-06-01,14115
2019-06-02,14115
2019-06-03,13817
2019-06-04,13817
2019-06-05,13817
2019-06-06,13748
2019-06-07,13748
2019-06-08,13748
2019-06-09,13748
2019-06-10,13965
2019-06-11,13965
2019-06-12,13965
2019-06-13,13462
2019-06-14,13462
2019-06-15,13462
2019-06-16,12980
2019-06-17,12980
2019-06-18,12980
2019-06-19,12980
2019-06-20,12382
2019-06-21,12382
2019-06-22,12382
2019-06-23,11825
2019-06-24,11825
2019-06-25,11825
2019-06-26,11825
2019-06-27,11381
2019-06-28,11381
2019-06-29,11381
2019-06-30,11119
2019-07-01,11119
2019-07-02,11119
2019-07-03,11119
2019-07-04,10871
2019-07-05,10871
2019-07-06,10871
2019-07-07,10871
2019-07-08,11295
2019-07-09,11295
2019-07-10,11295
2019-07-11,11295
2019-07-12,11167
2019-07-13,11167
2019-07-14,11167
2019-07-15,11167
2019-07-16,11248
2019-07-17,11248
2019-07-18,11248
2019-07-19,11248
2019-07-20,11301
2019-07-21,11301
2019-07-22,11301
2019-07-23,11052
2019-07-24,11052
2019-07-25,11052
2019-07-26,11052
2019-07-27,11052
2019-07-28,10844
2019-07-29,10844
2019-07-30,10844
2019-07-31,10793
2019-08-01,10793
2019-08-02,10793
2019-08-03,10632
2019-08-04,10632
2019-08-05,10632
2019-08-06,10632
2019-08-07,10401
2019-08-08,10401
2019-08-09,10401
2019-08-10,10401
2019-08-11,10755
2019-08-12,10755
2019-08-13,10755
2019-08-14,10755
2019-08-15,11001
2019-08-16,11001
2019-08-17,11001
2019-08-18,10876
2019-08-19,10876
2019-08-20,10876
2019-08-21,10876
2019-08-22,11077
2019-08-23,11077
2019-08-24,11077
2019-08-24,11077
2019-08-25,11077
2019-08-25,11077
2019-08-26,10770
2019-08-26,10770
2019-08-27,10770
2019-08-27,10770
2019-08-28,10770
2019-08-29,10770
2019-08-30,10398
2019-08-31,10398
2019-09-01,10398
2019-09-02,10398
2019-09-03,10005
2019-09-04,10005
2019-09-05,10005
2019-09-06,10005
2019-09-07,9633
2019-09-08,9633
2019-09-09,9633
2019-09-10,9633
2019-09-11,9186
2019-09-12,9186
2019-09-13,9186
2019-09-14,9186
2019-09-15,9361
2019-09-16,9361
2019-09-17,9361
2019-09-18,9361
2019-09-19,9187
2019-09-20,9187
2019-09-21,9187
2019-09-22,9187
2019-09-23,9033
2019-09-24,9033
2019-09-25,9033
2019-09-26,9033
2019-09-27,8978
2019-09-28,8978
2019-09-29,8978
2019-09-30,8978
2019-10-01,8967
2019-10-02,8967
2019-10-03,8967
2019-10-04,8967
2019-10-05,8967
2019-10-06,8967
2019-10-07,8967
2019-10-08,8967
2019-10-09,9362
2019-10-10,9362
2019-10-11,9362
2019-10-12,9362
2019-10-13,9281
2019-10-14,9281
2019-10-15,9281
2019-10-16,9281
2019-10-17,9294
2019-10-18,9294
2019-10-19,9294
2019-10-20,9294
2019-10-21,9122
2019-10-22,9122
2019-10-23,9122
2019-10-24,9122
2019-10-25,9244
2019-10-26,9244
2019-10-27,9244
2019-10-28,9244
2019-10-29,9222
2019-10-30,9222
2019-10-31,9222
2019-11-01,9222
2019-11-02,9222
2019-11-03,9149
2019-11-04,9149
2019-11-05,9149
2019-11-06,9149
2019-11-07,9149
2019-11-08,8737
2019-11-09,8737
2019-11-10,8737
2019-11-11,8371
2019-11-12,8371
2019-11-13,8371
2019-11-14,8371
2019-11-15,8424
2019-11-16,8424
2019-11-17,8424
2019-11-18,8424
2019-11-19,8510
2019-11-20,8510
2019-11-21,8510
2019-11-22,8510
2019-11-23,8510
2019-11-24,8611
2019-11-25,8611
2019-11-26,8611
2019-11-27,8611
2019-11-28,8965
2019-11-29,8965
2019-11-30,8965
2019-12-01,8965
2019-12-02,8965
2019-12-03,8650
2019-12-04,8650
2019-12-05,8650
2019-12-06,8650
2019-12-07,8650
2019-12-08,8396
2019-12-09,8396
2019-12-10,8396
2019-12-11,8396
2019-12-12,8396
2019-12-13,8376
2019-12-14,8376
2019-12-15,8376
2019-12-16,8376
2019-12-17,8376
2019-12-18,8735
2019-12-19,8735
2019-12-20,8735
2019-12-21,8735
2019-12-22,8735
2019-12-23,8735
2019-12-24,8735
2019-12-25,8735
2019-12-26,8735
2019-12-27,8667
2019-12-28,8667
2019-12-29,8667
2019-12-30,8667
2019-12-31,8555
2020-01-01,8555
2020-01-02,8555
2020-01-03,8555
2020-01-04,8784
2020-01-05,8784
2020-01-06,8784
2020-01-07,9202
2020-01-08,9202
2020-01-09,9202
2020-01-10,9202
2020-01-11,9514
2020-01-12,9514
2020-01-13,9514
2020-01-14,9514
2020-01-15,9307
2020-01-16,9307
2020-01-17,9307
2020-01-18,9307
2020-01-19,9105
2020-01-20,9105
2020-01-21,9105
2020-01-22,9105
2020-01-23,8706
2020-01-24,8706
2020-01-25,8706
2020-01-26,8286
2020-01-27,8286
2020-01-28,8286
2020-01-29,7878
2020-01-30,7878
2020-01-31,7878
2020-02-01,7878
2020-02-02,7749
2020-02-03,7749
2020-02-04,7749
2020-02-05,7749
2020-02-06,7518
2020-02-07,7518
2020-02-08,7518
2020-02-09,7167
2020-02-10,7167
2020-02-11,7167
2020-02-12,6852
2020-02-13,6852
2020-02-14,6852
2020-02-15,6852
2020-02-16,6852
2020-02-17,6781
2020-02-18,6781
2020-02-19,6781
2020-02-20,6781
2020-02-21,6781
2020-02-22,6975
2020-02-23,6975
2020-02-24,6975
2020-02-25,6975
2020-02-26,7008
2020-02-27,7008
2020-02-28,7008
2020-02-29,7008
2020-03-01,6950
2020-03-02,6950
2020-03-03,6950
2020-03-04,6950
2020-03-05,6950
2020-03-06,6828
2020-03-07,6828
2020-03-08,6828
2020-03-09,6828
2020-03-10,6536
2020-03-11,6536
2020-03-12,6536
2020-03-13,6536
2020-03-14,6468
2020-03-15,6468
2020-03-16,6468
2020-03-17,6621
2020-03-18,6621
2020-03-19,6621
2020-03-20,6795
2020-03-21,6795
2020-03-22,6795
2020-03-23,6795
2020-03-24,7135
2020-03-25,7135
2020-03-26,7135
2020-03-27,7470
2020-03-28,7470
2020-03-29,7576
2020-03-30,7576
2020-03-31,7576
2020-04-01,7302
2020-04-02,7302
2020-04-03,7302
2020-04-04,6972
2020-04-05,6972
2020-04-06,6972
2020-04-07,6663
2020-04-08,6663
2020-04-09,6663
2020-04-10,6371
2020-04-11,6371
2020-04-12,6088
2020-04-13,6088
2020-04-14,6088
2020-04-15,5977
2020-04-16,5977
2020-04-17,5977
2020-04-18,5989
2020-04-19,5989
2020-04-20,5989
2020-04-21,5906
2020-04-22,5906
2020-04-23,5906
2020-04-24,6108
2020-04-25,6108
2020-04-26,6108
2020-04-27,6195
2020-04-28,6195
2020-04-29,6195
2020-04-30,6225
2020-05-01,6225
2020-05-02,6225
2020-05-03,6050
2020-05-04,6050
2020-05-05,6050
2020-05-06,5843
2020-05-07,5843
2020-05-08,5843
2020-05-09,5756
2020-05-10,5756
2020-05-11,5756
2020-05-12,5756
2020-05-13,5603
