date_obj,Cadantine price
2016-12-22,3305
2016-12-23,3305
2016-12-24,3305
2016-12-25,3386
2016-12-26,3386
2016-12-27,3386
2016-12-28,3272
2016-12-29,3272
2016-12-30,3272
2016-12-31,3122
2017-01-01,3122
2017-01-02,3122
2017-01-03,3006
2017-01-04,3006
2017-01-05,3137
2017-01-06,3137
2017-01-07,3294
2017-01-08,3294
2017-01-09,3429
2017-01-10,3429
2017-01-11,3580
2017-01-12,3580
2017-01-13,3429
2017-01-14,3429
2017-01-15,3257
2017-01-16,3257
2017-01-17,3105
2017-01-18,3105
2017-01-19,3105
2017-01-20,2949
2017-01-21,2949
2017-01-22,2804
2017-01-23,2804
2017-01-27,2547
2017-01-28,2427
2017-01-29,2427
2017-01-30,2427
2017-01-31,2305
2017-02-01,2305
2017-02-02,2206
2017-02-03,2206
2017-02-04,2206
2017-02-05,2159
2017-02-06,2159
2017-02-07,2159
2017-02-08,2104
2017-02-09,2104
2017-02-10,2104
2017-02-11,2075
2017-02-12,2075
2017-02-13,2075
2017-02-14,2013
2017-02-15,2013
2017-02-16,2013
2017-02-18,1941
2017-02-19,1941
2017-02-20,1941
2017-02-21,1849
2017-02-22,1849
2017-02-23,1849
2017-02-24,1849
2017-02-25,1756
2017-02-26,1756
2017-02-27,1756
2017-02-28,1749
2017-03-01,1749
2017-03-02,1749
2017-03-03,1749
2017-03-04,1813
2017-03-05,1813
2017-03-06,1813
2017-03-07,1862
2017-03-08,1862
2017-03-09,1862
2017-03-10,1862
2017-03-11,1831
2017-03-12,1831
2017-03-13,1831
2017-03-14,1749
2017-03-15,1749
2017-03-16,1749
2017-03-17,1765
2017-03-18,1765
2017-03-19,1765
2017-03-20,1691
2017-03-21,1691
2017-03-22,1691
2017-03-23,1610
2017-03-24,1610
2017-03-25,1610
2017-03-26,1532
2017-03-27,1532
2017-03-28,1532
2017-03-29,1476
2017-03-30,1476
2017-03-31,1476
2017-04-01,1490
2017-04-02,1490
2017-04-03,1490
2017-04-04,1469
2017-04-12,1385
2017-04-13,1385
2017-04-14,1385
2017-04-15,1341
2017-04-16,1341
2017-04-17,1341
2017-04-18,1326
2017-04-19,1326
2017-04-20,1326
2017-04-21,1326
2017-04-22,1288
2017-04-23,1288
2017-04-24,1288
2017-04-25,1264
2017-04-26,1264
2017-04-27,1264
2017-04-28,1264
2017-04-29,1267
2017-04-30,1267
2017-05-01,1267
2017-05-02,1267
2017-05-03,1291
2017-05-04,1291
2017-05-05,1291
2017-05-06,1277
2017-05-07,1277
2017-05-08,1277
2017-05-09,1296
2017-05-10,1296
2017-05-11,1296
2017-05-12,1296
2017-05-13,1317
2017-05-14,1317
2017-05-15,1317
2017-05-16,1317
2017-05-17,1358
2017-05-18,1358
2017-05-19,1358
2017-05-20,1400
2017-05-21,1400
2017-05-22,1400
2017-05-23,1400
2017-05-24,1467
2017-05-25,1467
2017-05-26,1467
2017-05-27,1507
2017-05-28,1507
2017-05-29,1507
2017-05-30,1507
2017-05-31,1546
2017-06-01,1546
2017-06-02,1546
2017-06-03,1534
2017-06-04,1534
2017-06-05,1534
2017-06-06,1571
2017-06-07,1571
2017-06-08,1571
2017-06-09,1571
2017-06-10,1647
2017-06-11,1647
2017-06-12,1647
2017-06-13,1609
2017-06-14,1609
2017-06-15,1609
2017-06-16,1674
2017-06-17,1674
2017-06-18,1674
2017-06-19,1674
2017-06-20,1637
2017-06-21,1637
2017-06-22,1637
2017-06-23,1637
2017-06-24,1691
2017-06-25,1691
2017-06-26,1691
2017-06-27,1694
2017-06-28,1694
2017-06-29,1694
2017-06-30,1720
2017-07-01,1720
2017-07-02,1720
2017-07-03,1720
2017-07-04,1724
2017-07-05,1724
2017-07-06,1724
2017-07-07,1724
2017-07-08,1675
2017-07-13,1603
2017-07-14,1563
2017-07-15,1563
2017-07-16,1563
2017-07-17,1562
2017-07-18,1562
2017-07-19,1562
2017-07-20,1604
2017-07-21,1604
2017-07-22,1604
2017-07-23,1642
2017-07-24,1642
2017-07-25,1642
2017-07-26,1642
2017-07-27,1653
2017-07-28,1653
2017-07-29,1653
2017-07-30,1626
2017-07-31,1626
2017-08-01,1626
2017-08-02,1626
2017-08-03,1575
2017-08-04,1575
2017-08-05,1575
2017-08-06,1552
2017-08-09,1560
2017-08-10,1560
2017-08-11,1560
2017-08-12,1599
2017-08-13,1599
2017-08-14,1599
2017-08-15,1599
2017-08-16,1575
2017-08-17,1575
2017-08-18,1575
2017-08-19,1527
2017-08-20,1527
2017-08-21,1527
2017-08-22,1538
2017-08-23,1538
2017-08-24,1538
2017-08-25,1538
2017-08-26,1569
2017-08-27,1569
2017-08-28,1569
2017-08-29,1569
2017-08-30,1550
2017-08-31,1550
2017-09-01,1550
2017-09-02,1613
2017-09-03,1613
2017-09-04,1613
2017-09-05,1613
2017-09-06,1605
2017-09-07,1605
2017-09-08,1605
2017-09-09,1560
2017-09-10,1560
2017-09-11,1560
2017-09-12,1558
2017-09-13,1558
2017-09-14,1558
2017-09-15,1598
2017-09-16,1598
2017-09-17,1598
2017-09-18,1614
2017-09-19,1614
2017-09-20,1614
2017-09-21,1567
2017-09-22,1567
2017-09-23,1567
2017-09-24,1604
2017-09-25,1604
2017-09-26,1604
2017-09-27,1604
2017-09-28,1643
2017-09-29,1643
2017-09-30,1643
2017-10-01,1649
2017-10-02,1649
2017-10-03,1649
2017-10-04,1649
2017-10-05,1658
2017-10-06,1658
2017-10-07,1658
2017-10-08,1639
2017-10-09,1639
2017-10-11,1639
2017-10-12,1601
2017-10-13,1601
2017-10-14,1601
2017-10-15,1601
2017-10-16,1543
2017-10-17,1543
2017-10-18,1543
2017-10-19,1543
2017-10-20,1548
2017-10-21,1548
2017-10-22,1548
2017-10-23,1618
2017-10-24,1618
2017-10-25,1618
2017-10-26,1633
2017-10-27,1633
2017-10-28,1633
2017-10-29,1633
2017-10-30,1587
2017-10-31,1587
2017-11-01,1587
2017-11-02,1587
2017-11-03,1580
2017-11-04,1580
2017-11-05,1580
2017-11-06,1613
2017-11-07,1613
2017-11-08,1613
2017-11-09,1613
2017-11-10,1692
2017-11-11,1692
2017-11-12,1692
2017-11-13,1692
2017-11-14,1759
2017-11-15,1759
2017-11-16,1759
2017-11-17,1804
2017-11-18,1804
2017-11-19,1804
2017-11-20,1869
2017-11-21,1869
2017-11-22,1869
2017-11-23,1948
2017-11-24,1948
2017-11-25,1948
2017-11-26,1915
2017-11-27,1915
2017-11-28,1915
2017-11-29,1915
2017-11-30,1921
2017-12-01,1921
2017-12-02,1921
2017-12-03,1933
2017-12-04,1933
2017-12-05,1933
2017-12-06,1981
2017-12-07,1981
2017-12-08,1981
2017-12-09,1962
2017-12-10,1962
2017-12-11,1962
2017-12-12,1878
2017-12-13,1878
2017-12-14,1878
2017-12-15,1837
2017-12-16,1837
2017-12-17,1837
2017-12-18,1804
2017-12-19,1804
2017-12-20,1804
2017-12-21,1781
2017-12-22,1781
2017-12-23,1781
2017-12-24,1759
2017-12-25,1759
2017-12-26,1759
2017-12-27,1741
2017-12-28,1741
2017-12-29,1741
2017-12-30,1689
2017-12-31,1689
2018-01-01,1689
2018-01-02,1625
2018-01-03,1625
2018-01-04,1625
2018-01-05,1610
2018-01-06,1610
2018-01-07,1610
2018-01-08,1614
2018-01-09,1614
2018-01-10,1614
2018-01-11,1651
2018-01-12,1651
2018-01-13,1651
2018-01-14,1670
2018-01-15,1670
2018-01-16,1670
2018-01-17,1711
2018-01-18,1711
2018-01-19,1711
2018-01-20,1725
2018-01-21,1725
2018-01-22,1725
2018-01-23,1676
2018-01-24,1676
2018-01-25,1676
2018-01-26,1729
2018-01-27,1729
2018-01-28,1698
2018-01-29,1698
2018-01-30,1722
2018-01-31,1722
2018-02-01,1722
2018-02-02,1749
2018-02-03,1749
2018-02-04,1721
2018-02-05,1721
2018-02-06,1721
2018-02-07,1750
2018-02-08,1750
2018-02-09,1750
2018-02-10,1703
2018-02-11,1703
2018-02-12,1706
2018-02-13,1706
2018-02-14,1706
2018-02-15,1731
2018-02-16,1731
2018-02-17,1802
2018-02-18,1802
2018-02-19,1816
2018-02-20,1816
2018-02-21,1816
2018-02-22,1835
2018-02-23,1835
2018-02-24,1835
2018-02-25,1790
2018-02-26,1790
2018-02-27,1791
2018-02-28,1791
2018-03-01,1791
2018-03-02,1778
2018-03-03,1778
2018-03-04,1778
2018-03-05,1803
2018-03-06,1803
2018-03-07,1862
2018-03-08,1862
2018-03-09,1935
2018-03-10,1935
2018-03-11,1908
2018-03-12,1908
2018-03-13,1899
2018-03-14,1899
2018-03-15,1899
2018-03-16,1913
2018-03-17,1913
2018-03-18,1903
2018-03-19,1903
2018-03-20,1974
2018-03-21,1974
2018-03-23,2073
2018-03-24,2073
2018-03-25,2070
2018-03-26,2070
2018-03-27,2096
2018-03-28,2096
2018-03-29,2096
2018-03-30,2168
2018-03-31,2168
2018-04-01,2168
2018-04-02,2125
2018-04-03,2125
2018-04-04,2103
2018-04-05,2103
2018-04-06,2103
2018-04-07,2022
2018-04-08,2022
2018-04-09,1963
2018-04-10,1963
2018-04-11,1963
2018-04-12,1929
2018-04-13,1929
2018-04-14,1929
2018-04-15,1864
2018-04-16,1864
2018-04-17,1864
2018-04-18,1824
2018-04-19,1824
2018-04-20,1810
2018-04-21,1810
2018-04-22,1810
2018-04-23,1841
2018-04-24,1841
2018-04-25,1841
2018-04-26,1816
2018-04-27,1816
2018-04-28,1785
2018-04-29,1785
2018-04-30,1751
2018-05-01,1751
2018-05-02,1751
2018-05-03,1789
2018-05-04,1789
2018-05-05,1799
2018-05-06,1799
2018-05-07,1799
2018-05-08,1809
2018-05-09,1809
2018-05-10,1833
2018-05-11,1833
2018-05-12,1835
2018-05-13,1835
2018-05-14,1835
2018-05-15,1841
2018-05-16,1841
2018-05-17,1841
2018-05-18,1810
2018-05-19,1810
2018-05-20,1793
2018-05-21,1793
2018-05-22,1796
2018-05-23,1796
2018-05-24,1855
2018-05-25,1855
2018-05-26,1870
2018-05-27,1870
2018-05-28,1887
2018-05-29,1887
2018-05-30,1887
2018-05-31,1914
2018-06-01,1914
2018-06-02,1959
2018-06-03,1959
2018-06-04,1959
2018-06-05,1993
2018-06-06,2030
2018-06-07,2030
2018-06-08,1928
2018-06-09,1928
2018-06-10,1831
2018-06-11,1831
2018-06-12,1739
2018-06-13,1663
2018-06-14,1663
2018-06-15,1579
2018-06-16,1579
2018-06-17,1500
2018-06-18,1500
2018-06-19,1425
2018-06-20,1425
2018-06-21,1359
2018-06-22,1359
2018-06-23,1293
2018-06-24,1293
2018-06-25,1267
2018-06-26,1267
2018-06-27,1267
2018-06-28,1247
2018-06-29,1247
2018-06-30,1246
2018-07-01,1246
2018-07-02,1261
2018-07-03,1261
2018-07-04,1293
2018-07-05,1293
2018-07-06,1342
2018-07-07,1342
2018-07-08,1342
2018-07-09,1366
2018-07-10,1366
2018-07-11,1325
2018-07-12,1325
2018-07-13,1320
2018-07-14,1320
2018-07-15,1338
2018-07-16,1338
2018-07-17,1358
2018-07-18,1358
2018-07-19,1358
2018-07-20,1395
2018-07-21,1395
2018-07-22,1414
2018-07-23,1414
2018-07-24,1438
2018-07-25,1438
2018-07-26,1441
2018-07-27,1441
2018-07-28,1395
2018-07-29,1395
2018-07-30,1389
2018-07-31,1389
2018-08-01,1414
2018-08-02,1414
2018-08-03,1413
2018-08-04,1413
2018-08-05,1403
2018-08-06,1403
2018-08-07,1419
2018-08-08,1419
2018-08-09,1456
2018-08-10,1456
2018-08-11,1427
2018-08-12,1427
2018-08-14,1429
2018-08-16,1467
2018-08-17,1441
2018-08-18,1441
2018-08-19,1441
2018-08-20,1426
2018-08-21,1426
2018-08-22,1442
2018-08-23,1442
2018-08-24,1403
2018-08-25,1403
2018-08-26,1423
2018-08-27,1423
2018-08-28,1415
2018-08-29,1415
2018-08-30,1415
2018-08-31,1414
2018-09-01,1414
2018-09-02,1443
2018-09-03,1443
2018-09-04,1439
2018-09-05,1439
2018-09-06,1439
2018-09-07,1432
2018-09-08,1432
2018-09-09,1430
2018-09-10,1430
2018-09-11,1423
2018-09-12,1423
2018-09-13,1423
2018-09-14,1403
2018-09-15,1403
2018-09-16,1409
2018-09-17,1409
2018-09-18,1393
2018-09-19,1393
2018-09-20,1437
2018-09-21,1437
2018-09-22,1454
2018-09-23,1454
2018-09-24,1480
2018-09-25,1480
2018-09-26,1482
2018-09-27,1482
2018-09-28,1482
2018-09-29,1526
2018-09-30,1526
2018-10-01,1577
2018-10-02,1577
2018-10-03,1649
2018-10-04,1649
2018-10-05,1649
2018-10-06,1728
2018-10-07,1728
2018-10-08,1730
2018-10-09,1730
2018-10-10,1690
2018-10-11,1690
2018-10-12,1691
2018-10-13,1691
2018-10-14,1680
2018-10-15,1680
2018-10-16,1639
2018-10-17,1639
2018-10-18,1657
2018-10-19,1657
2018-10-20,1672
2018-10-21,1672
2018-10-22,1649
2018-10-23,1649
2018-10-24,1632
2018-10-25,1632
2018-10-26,1686
2018-10-27,1686
2018-10-28,1660
2018-10-29,1660
2018-10-30,1660
2018-10-31,1642
2018-11-01,1642
2018-11-03,1614
2018-11-04,1608
2018-11-05,1618
2018-11-06,1618
2018-11-07,1649
2018-11-08,1649
2018-11-09,1634
2018-11-10,1639
2018-11-11,1639
2018-11-12,1631
2018-11-13,1631
2018-11-14,1621
2018-11-15,1621
2018-11-16,1559
2018-11-17,1559
2018-11-18,1514
2018-11-19,1514
2018-11-20,1497
2018-11-21,1497
2018-11-22,1458
2018-11-23,1458
2018-11-24,1437
2018-11-25,1486
2018-11-26,1486
2018-11-27,1509
2018-11-28,1509
2018-11-29,1546
2018-12-01,1529
2018-12-02,1529
2018-12-03,1520
2018-12-04,1520
2018-12-05,1525
2018-12-07,1509
2018-12-09,1508
2018-12-10,1490
2018-12-11,1490
2018-12-12,1496
2018-12-13,1496
2018-12-14,1516
2018-12-15,1516
2018-12-16,1513
2018-12-17,1513
2018-12-18,1463
2018-12-19,1463
2018-12-20,1484
2018-12-21,1484
2018-12-22,1487
2018-12-23,1510
2018-12-24,1510
2018-12-25,1535
2018-12-26,1535
2018-12-27,1583
2018-12-28,1583
2018-12-29,1617
2018-12-30,1617
2018-12-31,1582
2019-01-01,1582
2019-01-02,1571
2019-01-03,1571
2019-01-04,1594
2019-01-05,1612
2019-01-06,1616
2019-01-08,1638
2019-01-10,1637
2019-01-11,1564
2019-01-12,1491
2019-01-13,1416
2019-01-14,1359
2019-01-15,1369
2019-01-16,1333
2019-01-17,1339
2019-01-18,1400
2019-01-19,1450
2019-01-20,1491
2019-01-21,1491
2019-01-22,1545
2019-01-23,1620
2019-01-24,1683
2019-01-25,1695
2019-01-26,1696
2019-01-27,1685
2019-01-28,1639
2019-01-29,1587
2019-01-30,1544
2019-01-31,1544
2019-02-01,1501
2019-02-02,1498
2019-02-03,1444
2019-02-04,1444
2019-02-05,1376
2019-02-06,1376
2019-02-07,1333
2019-02-08,1342
2019-02-09,1345
2019-02-10,1337
2019-02-11,1328
2019-02-12,1328
2019-02-13,1348
2019-02-14,1348
2019-02-15,1351
2019-02-16,1295
2019-02-17,1295
2019-02-18,1235
2019-02-19,1198
2019-02-20,1234
2019-02-21,1259
2019-02-22,1259
2019-02-23,1261
2019-02-24,1286
2019-02-25,1304
2019-02-26,1304
2019-02-27,1314
2019-02-28,1314
2019-03-01,1365
2019-03-02,1362
2019-03-03,1361
2019-03-04,1333
2019-03-05,1320
2019-03-06,1324
2019-03-07,1319
2019-03-08,1319
2019-03-09,1316
2019-03-10,1338
2019-03-11,1356
2019-03-12,1376
2019-03-13,1376
2019-03-14,1410
2019-03-15,1410
2019-03-16,1446
2019-03-17,1450
2019-03-18,1450
2019-03-19,1425
2019-03-20,1383
2019-03-21,1353
2019-03-22,1353
2019-03-23,1297
2019-03-24,1240
2019-03-25,1240
2019-03-26,1216
2019-03-27,1216
2019-03-28,1246
2019-03-29,1268
2019-03-30,1268
2019-03-31,1301
2019-04-01,1321
2019-04-02,1321
